DATOS HORARIOS 2023_DIF,,,,,,,,,,,,,
NOTA: LOS DATOS SON PREVALIDADOS,,,,,,,,,,,,,
,,,,,,,,,,,,,
MES,DIA,HORA,O3 [ppm],SO2 [ppm],CO [ppm],NO2 [ppm],PM10 [µg/m³],PM2.5 [µg/m³],TEMP,WS,WD,HR,PBAR
ENERO,1,0,0.011,0.012,2.52,0.017,104.99,NA,16.95,1.33,245.31,51.74,625.02
ENERO,1,1,0.014,0.015,2.39,0.018,124.52,NA,15.90,1.33,264.77,56.34,624.83
ENERO,1,2,0.019,0.015,2.77,0.020,219.49,NA,14.70,1.60,289.87,62.87,624.81
ENERO,1,3,0.012,0.013,2.92,0.019,268.61,NA,13.80,1.07,226.39,65.58,624.68
ENERO,1,4,0.011,0.011,2.70,0.018,156.72,NA,13.29,1.35,242.17,66.63,624.48
ENERO,1,5,0.015,0.009,3.10,0.020,134.81,NA,12.88,1.12,150.43,69.15,624.43
ENERO,1,6,0.015,0.009,2.83,0.019,151.80,NA,11.80,1.14,95.72,72.75,624.59
ENERO,1,7,0.010,0.008,2.62,0.017,155.58,NA,11.05,1.27,87.86,77.54,624.91
ENERO,1,8,0.008,0.008,2.52,0.015,132.51,NA,10.40,2.01,102.83,81.70,625.21
ENERO,1,9,0.009,0.008,2.35,0.012,104.66,NA,12.24,2.06,100.79,74.90,625.62
ENERO,1,10,0.017,0.008,2.24,0.012,87.74,NA,14.81,2.32,99.76,64.85,625.98
ENERO,1,11,0.029,0.008,2.20,0.011,74.27,NA,17.69,1.77,119.18,55.22,625.91
ENERO,1,12,0.035,0.008,2.07,0.009,63.19,NA,20.11,1.51,182.96,47.33,625.36
ENERO,1,13,0.038,0.009,2.00,0.008,48.59,NA,21.13,1.91,186.27,44.11,624.49
ENERO,1,14,0.039,0.008,1.97,0.008,39.68,NA,22.82,1.74,236.46,40.27,623.50
ENERO,1,15,0.039,0.008,1.94,0.007,43.82,NA,23.01,1.90,236.82,39.10,622.80
ENERO,1,16,0.033,0.007,2.04,0.010,32.02,NA,22.52,2.41,198.32,39.73,622.50
ENERO,1,17,0.024,0.007,2.11,0.011,34.62,NA,21.86,4.08,131.75,42.52,622.45
ENERO,1,18,0.015,0.008,2.14,0.011,27.53,NA,16.64,2.65,214.92,75.19,623.33
ENERO,1,19,0.008,0.008,2.36,0.016,21.33,NA,15.89,1.18,226.94,82.06,623.46
ENERO,1,20,NA,0.008,2.41,0.019,18.46,NA,15.64,1.42,284.59,79.55,623.80
ENERO,1,21,NA,0.008,2.53,0.020,27.96,NA,15.04,1.05,235.38,78.98,624.23
ENERO,1,22,NA,0.008,2.79,0.019,25.45,NA,14.51,1.03,195.19,79.69,624.47
ENERO,1,23,NA,0.008,2.33,0.017,29.33,NA,13.45,1.43,256.93,82.44,624.58
ENERO,2,0,NA,0.007,2.31,0.017,33.04,NA,13.00,0.64,217.86,84.32,624.54
ENERO,2,1,NA,0.007,2.40,0.016,33.20,NA,12.96,0.72,244.78,85.75,624.23
ENERO,2,2,NA,0.007,2.31,0.015,31.69,NA,12.27,0.65,204.47,89.05,624.08
ENERO,2,3,NA,0.007,2.17,0.014,26.91,NA,11.38,0.91,292.73,89.32,623.90
ENERO,2,4,NA,0.007,2.12,0.014,26.94,NA,11.08,1.31,158.05,88.74,623.65
ENERO,2,5,NA,0.007,2.18,0.013,27.39,NA,10.58,0.59,186.41,89.64,623.80
ENERO,2,6,NA,0.007,2.13,0.012,30.28,NA,9.99,1.03,259.67,89.94,623.92
ENERO,2,7,NA,0.007,2.18,0.013,25.85,NA,9.68,1.02,272.14,89.87,624.18
ENERO,2,8,NA,0.007,2.46,0.013,19.02,NA,9.69,0.82,226.06,89.87,624.66
ENERO,2,9,0.001,0.007,2.54,0.016,28.43,NA,12.56,0.86,256.77,78.72,625.20
ENERO,2,10,0.007,0.007,2.22,0.014,37.75,NA,15.41,1.01,209.38,65.07,625.45
ENERO,2,11,0.014,0.007,2.17,0.011,26.41,NA,17.53,1.48,202.58,64.75,625.35
ENERO,2,12,0.017,0.007,2.07,0.008,31.38,NA,19.41,3.62,244.60,54.74,624.87
ENERO,2,13,0.020,0.007,2.04,0.008,22.66,NA,21.27,4.65,230.26,38.13,624.11
ENERO,2,14,0.026,0.006,1.97,0.008,27.75,NA,22.41,5.31,247.48,26.47,623.27
ENERO,2,15,0.026,0.006,1.96,0.008,34.46,NA,21.57,5.39,274.46,29.81,622.62
ENERO,2,16,0.021,0.006,1.98,0.010,23.83,NA,20.57,4.62,271.53,28.28,622.24
ENERO,2,17,0.023,0.006,1.96,0.009,21.57,NA,21.26,4.88,267.20,27.36,622.24
ENERO,2,18,0.023,0.006,1.98,0.010,24.47,NA,20.37,4.29,262.75,31.63,622.59
ENERO,2,19,0.014,0.007,2.12,0.015,21.20,NA,18.66,2.41,262.84,37.97,623.22
ENERO,2,20,0.003,0.007,2.27,0.022,34.03,NA,16.62,2.30,261.59,43.57,623.75
ENERO,2,21,0.009,0.007,2.17,0.015,54.99,NA,16.29,2.68,238.24,43.56,623.97
ENERO,2,22,0.003,0.008,2.62,0.020,43.31,NA,15.24,1.37,104.93,48.25,624.52
ENERO,2,23,0.003,0.007,2.47,0.019,59.05,NA,14.55,1.65,142.91,46.19,624.50
ENERO,3,0,NA,0.007,2.32,0.019,51.02,NA,13.52,1.02,224.09,50.61,624.72
ENERO,3,1,NA,0.007,2.26,0.017,39.75,NA,13.49,1.64,235.14,50.67,624.65
ENERO,3,2,0.005,0.007,2.03,0.014,32.66,NA,13.78,1.36,186.58,47.68,624.27
ENERO,3,3,0.004,0.007,2.03,0.014,34.20,NA,13.00,1.32,140.53,52.19,623.97
ENERO,3,4,NA,0.007,2.03,0.016,23.25,NA,11.28,1.19,272.82,61.14,623.93
ENERO,3,5,NA,0.007,2.03,0.017,20.10,NA,10.57,1.32,261.07,63.30,623.88
ENERO,3,6,NA,0.007,2.04,0.018,28.33,NA,10.51,1.41,243.39,62.94,623.93
ENERO,3,7,NA,0.007,2.43,0.018,39.14,NA,9.98,1.50,208.40,65.92,624.34
