DATOS HORARIOS 2019_DIF,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
MES,DIA,HORA,O3,SO2,CO,NO2,PM10,PM2.5,WS,WD,TEMP,HR,PBAR
JUL,3,16,62.83,1.48,0.167,1.26,7,15,2.42,207.64,27.98,37.68,622.19
JUL,3,17,57.98,1.49,0.122,0.30,16,14,2.24,211.07,27.32,37.02,621.83
JUL,3,18,52.33,1.90,0.199,3.70,23,11,2.21,185.10,26.20,40.67,621.82
JUL,3,19,53.95,3.21,0.250,6.49,31,17,1.68,176.68,25.91,41.66,622.01
JUL,3,20,40.82,4.25,0.380,11.43,30,12,2.80,74.22,24.87,50.34,622.17
JUL,3,21,29.40,9.22,0.347,9.38,46,5,2.54,84.12,22.99,57.04,622.63
JUL,3,22,26.02,3.72,0.236,9.35,39,6,3.20,105.35,21.37,62.88,623.28
JUL,3,23,15.86,2.44,0.192,13.67,41,14,3.13,93.52,20.63,68.25,623.89
JUL,4,0,14.44,1.82,0.146,13.05,29,42,2.98,92.09,20.02,70.62,624.18
JUL,4,1,6.75,2.49,0.151,17.13,20,10,1.81,105.16,19.35,73.92,624.08
JUL,4,2,12.99,2.00,0.207,12.25,19,9,1.66,149.23,19.15,74.19,623.71
JUL,4,3,14.62,1.76,0.214,10.07,31,12,1.66,141.16,18.86,75.09,623.54
JUL,4,4,4.81,NA,0.286,17.33,30,15,1.08,111.44,18.47,77.36,623.59
JUL,4,5,NA,2.01,0.357,21.37,40,14,0.70,195.20,17.75,81.43,623.61
JUL,4,6,NA,0.90,0.458,17.94,43,16,1.04,253.95,16.83,85.65,623.96
JUL,4,7,NA,1.94,0.885,17.83,59,21,0.71,273.94,17.02,84.38,624.35
JUL,4,8,1.22,2.37,1.235,21.83,87,24,1.05,192.72,19.00,75.14,624.83
JUL,4,9,17.81,8.56,0.743,18.37,80,30,1.41,129.37,21.48,66.86,625.06
JUL,4,10,35.80,30.26,0.647,14.11,58,27,1.60,205.74,23.24,60.99,625.07
JUL,4,11,53.24,24.62,0.593,6.64,60,38,1.92,254.30,24.89,53.83,624.88
JUL,4,12,61.61,5.62,0.337,2.22,32,28,2.20,198.95,26.20,48.29,624.59
JUL,4,13,71.15,5.00,0.462,4.78,34,22,1.92,204.47,26.86,44.79,624.24
JUL,4,14,80.64,26.70,0.840,7.35,32,29,1.99,157.95,28.05,42.60,623.53
JUL,4,15,82.94,35.37,0.868,7.83,52,40,2.16,131.41,28.43,40.46,622.87
JUL,4,16,88.23,32.55,0.551,5.67,49,45,1.75,187.71,28.88,39.04,622.43
JUL,4,17,63.20,5.28,0.241,1.55,34,41,3.03,233.04,27.81,42.76,622.01
JUL,4,18,43.82,24.79,0.532,9.40,79,18,3.58,140.21,23.73,53.28,622.19
JUL,4,19,34.99,2.67,0.487,12.80,29,22,1.73,198.13,23.46,63.39,622.20
JUL,4,20,22.92,1.15,0.675,18.44,53,4,1.23,282.23,22.78,68.20,622.41
JUL,4,21,6.95,3.46,0.793,27.79,55,8,0.60,208.37,22.90,71.97,623.05
JUL,4,22,1.22,4.38,0.929,29.40,53,16,0.87,261.06,23.11,71.11,623.56
JUL,4,23,1.22,4.37,0.454,25.13,96,18,2.37,155.79,22.51,68.56,624.21
JUL,5,0,30.67,2.74,0.184,3.17,46,19,2.08,262.53,20.71,69.44,624.80
JUL,5,1,25.06,2.78,0.180,2.08,10,9,1.98,229.43,19.60,79.80,625.22
JUL,5,2,23.82,1.78,0.172,2.13,19,10,3.38,261.73,18.08,89.17,625.39
JUL,5,3,24.68,2.24,0.147,0.90,7,10,2.94,295.84,17.45,92.33,625.48
JUL,5,4,24.00,2.15,0.145,1.69,7,6,2.95,287.13,17.50,91.15,625.37
JUL,5,5,26.20,1.10,0.135,1.63,7,3,2.85,298.53,17.05,90.03,625.26
JUL,5,6,11.18,1.53,0.219,10.12,15,5,2.06,280.84,17.01,89.85,625.36
JUL,5,7,1.22,0.90,0.350,17.14,18,9,1.77,271.56,17.01,88.92,625.61
JUL,5,8,1.22,NA,0.461,12.95,17,8,1.49,257.08,18.29,84.75,626.11
JUL,5,9,15.99,1.50,0.424,9.43,14,18,1.60,203.88,20.59,74.14,626.22
JUL,5,10,24.79,4.05,0.569,8.51,30,19,2.10,99.06,22.28,66.03,626.11
JUL,5,11,38.91,5.35,0.447,5.10,39,14,2.49,100.16,23.89,57.27,625.83
JUL,5,12,38.67,4.81,0.414,5.53,42,14,2.61,116.54,25.43,49.24,625.49
JUL,5,13,42.82,1.02,0.462,5.08,49,20,2.57,130.22,26.09,48.20,625.20
JUL,5,14,45.44,NA,0.394,3.86,39,20,2.43,138.91,27.71,39.78,624.75
JUL,5,15,46.05,1.66,0.294,3.37,20,14,2.29,123.03,29.32,31.65,624.11
JUL,5,16,46.75,7.86,0.469,1.82,14,15,3.02,134.05,30.63,22.52,623.56
JUL,5,17,58.44,0.99,0.173,0.30,13,22,3.20,156.43,30.74,21.73,623.08
JUL,5,18,62.99,NA,0.122,0.30,19,15,2.88,213.57,30.43,23.24,622.80
JUL,5,19,59.63,NA,0.158,1.14,18,10,2.58,218.27,29.51,24.76,622.80
JUL,5,20,47.56,0.97,0.283,7.50,44,7,2.23,265.69,27.20,39.58,623.23
JUL,5,21,29.84,8.65,0.678,5.20,48,16,2.67,140.56,26.00,39.07,623.79
JUL,5,22,22.94,33.65,0.430,4.62,81,5,3.72,69.85,25.12,45.84,624.25
JUL,5,23,18.09,2.40,0.254,4.41,73,30,2.91,87.64,23.53,53.99,624.96
JUL,6,0,17.94,0.91,0.197,1.40,55,16,3.39,87.82,22.40,59.21,625.33
JUL,6,1,18.72,2.15,0.177,0.30,55,17,3.35,88.97,21.31,62.45,625.52
JUL,6,2,16.18,1.61,0.149,0.30,38,27,3.41,88.41,20.17,66.22,625.29
JUL,6,3,11.53,3.18,0.131,3.00,33,15,2.94,87.32,19.31,69.28,625.06
JUL,6,4,10.24,12.69,0.122,4.21,44,17,3.37,77.41,19.36,65.51,624.85
JUL,6,5,15.48,8.83,0.152,1.03,43,22,4.06,66.63,19.33,63.62,624.88
JUL,6,6,13.22,16.59,0.230,4.28,42,19,3.43,66.06,19.13,64.36,625.06
JUL,6,7,1.22,10.25,0.400,11.25,57,20,2.05,123.55,18.51,67.72,625.33
JUL,6,8,4.86,2.41,0.464,6.87,47,18,2.24,114.02,19.51,64.54,625.67
JUL,6,9,19.60,2.19,0.419,2.07,52,16,3.96,87.36,21.00,58.85,625.99
JUL,6,10,25.86,NA,0.464,3.34,46,15,3.97,85.59,22.31,54.99,625.97
JUL,6,11,35.65,3.91,0.373,4.13,48,17,3.96,78.96,24.54,48.57,625.80
JUL,6,12,45.96,1.64,0.469,4.37,42,19,3.64,92.99,25.98,43.35,625.49
JUL,6,13,53.34,2.84,0.453,5.31,45,18,3.21,112.46,27.47,39.21,625.06
JUL,6,14,61.68,2.42,0.400,3.60,39,25,2.69,120.06,28.86,35.78,624.48
JUL,6,15,55.29,2.09,0.326,2.21,28,25,2.74,116.88,30.04,28.53,623.74
JUL,6,16,41.86,5.49,0.259,2.20,22,22,3.46,94.88,31.01,22.19,622.98
JUL,6,17,36.42,4.18,0.294,3.17,22,20,3.17,91.30,30.63,23.71,622.43
JUL,6,18,32.63,2.51,0.312,2.34,27,7,3.55,84.44,30.21,28.05,622.27
JUL,6,19,21.68,5.82,0.351,5.16,84,18,4.08,46.82,28.93,31.80,622.37
JUL,6,20,15.25,NA,0.251,3.52,166,20,4.75,50.00,27.15,35.36,622.81
JUL,6,21,10.78,12.73,0.590,4.68,55,8,5.56,46.45,25.57,39.76,623.32
JUL,6,22,8.55,17.65,0.900,4.89,47,NA,4.41,42.38,24.24,44.91,623.95
JUL,6,23,6.18,7.95,0.407,4.30,57,NA,3.20,82.84,22.94,51.02,624.74
JUL,7,0,6.61,2.93,0.225,2.52,35,7,3.53,79.12,21.89,55.09,625.01
JUL,7,1,7.79,3.68,0.173,3.10,30,9,3.18,73.10,21.40,56.63,625.00
JUL,7,2,5.22,2.71,0.198,5.53,25,9,2.00,81.66,20.39,60.29,624.96
JUL,7,3,8.33,NA,0.146,2.42,26,8,2.22,90.24,19.43,61.43,624.68
JUL,7,4,9.35,NA,0.122,1.45,19,10,2.37,76.04,19.04,61.32,624.74
JUL,7,5,10.58,NA,0.142,1.47,27,12,2.55,89.69,18.79,63.02,624.84
JUL,7,6,3.54,NA,0.204,5.67,26,11,1.75,117.61,18.05,66.61,624.90
JUL,7,7,1.22,1.09,0.325,6.99,46,11,2.93,95.83,17.64,69.71,625.29
JUL,7,8,10.84,NA,0.326,4.50,49,11,3.19,83.49,19.00,66.17,625.67
JUL,7,9,23.78,NA,0.338,2.42,42,17,4.41,79.01,21.01,61.18,625.73
JUL,7,10,32.66,NA,0.402,3.29,38,16,4.19,82.11,22.97,54.74,625.67
JUL,7,11,40.48,NA,0.405,3.31,32,16,3.36,78.24,24.41,49.81,625.65
JUL,7,12,49.77,1.23,0.398,3.42,38,16,2.73,109.04,25.82,42.68,625.43
JUL,7,13,54.94,0.92,0.336,2.35,38,17,2.74,110.37,27.10,36.21,625.05
JUL,7,14,58.67,NA,0.318,2.60,31,18,2.80,107.05,28.52,30.94,624.50
JUL,7,15,61.28,NA,0.266,2.23,13,13,2.77,106.79,29.33,27.55,623.86
JUL,7,16,62.37,NA,0.229,1.91,13,20,2.76,99.83,30.28,24.47,623.12
JUL,7,17,68.72,4.20,0.222,0.30,12,25,2.40,158.34,30.75,23.67,622.41
JUL,7,18,64.68,10.02,0.251,0.30,7,6,1.85,163.69,31.04,23.10,622.08
JUL,7,19,57.14,NA,0.215,3.37,22,17,3.49,152.48,29.67,27.90,622.16
JUL,7,20,49.28,NA,0.260,6.05,73,12,4.90,122.77,25.46,38.75,623.06
JUL,7,21,44.69,1.37,0.310,6.06,60,9,3.32,95.80,23.19,46.34,623.86
JUL,7,22,45.31,NA,0.312,7.59,34,5,2.08,140.49,22.72,45.12,623.84
JUL,7,23,45.76,0.95,0.216,4.88,36,3,2.47,131.19,22.14,46.11,624.43
JUL,8,0,41.44,NA,0.137,5.06,24,NA,3.24,151.12,20.89,51.58,624.93
JUL,8,1,30.83,0.90,0.124,10.06,15,3,1.88,90.99,19.93,56.40,624.94
JUL,8,2,27.28,2.79,0.135,12.18,16,9,1.22,103.67,19.61,58.53,624.72
JUL,8,3,27.79,5.56,0.178,9.20,22,9,1.87,91.90,19.75,59.44,624.52
