DATOS HORARIOS 2019_DIF,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
MES,DIA,HORA,O3,SO2,CO,NO2,PM10,PM2.5,WS,WD,TEMP,HR,PBAR
NOV,1,0,20.23,13.51,0.176,2.14,18,6,4.61,78.42,14.25,67.93,625.89
NOV,1,1,24.15,8.89,0.156,0.36,27,7,5.10,78.07,13.60,68.47,625.80
NOV,1,2,24.96,10.47,0.131,0.30,10,9,4.25,80.11,13.50,67.92,625.74
NOV,1,3,29.25,8.38,0.135,0.54,9,8,3.35,90.31,12.65,66.58,625.69
NOV,1,4,28.73,7.50,0.122,0.30,10,8,2.90,95.94,12.53,66.44,625.72
NOV,1,5,28.10,8.76,0.122,0.30,9,7,2.86,102.46,12.50,64.49,625.93
NOV,1,6,21.99,8.33,0.122,1.82,16,5,2.46,106.69,12.03,63.50,626.21
NOV,1,7,17.64,9.91,0.268,5.90,14,4,2.57,83.80,12.27,62.36,626.51
NOV,1,8,8.53,10.57,0.526,10.88,30,9,2.57,110.01,12.82,60.48,626.66
NOV,1,9,18.16,10.24,0.464,5.66,38,11,3.43,98.34,15.06,56.69,626.73
NOV,1,10,22.86,10.18,0.399,2.86,38,9,3.77,93.08,16.84,54.70,626.82
NOV,1,11,26.27,7.99,0.449,2.35,25,9,3.47,92.95,18.97,50.35,626.53
NOV,1,12,29.38,13.03,0.382,2.83,23,9,2.82,86.70,21.21,47.78,625.88
NOV,1,13,40.41,23.50,0.347,3.28,23,10,1.86,121.43,23.69,43.97,625.01
NOV,1,14,52.19,20.16,0.237,2.14,33,21,1.94,221.61,25.54,41.56,624.22
NOV,1,15,55.58,11.89,0.242,1.35,21,27,1.75,151.19,26.97,38.79,623.55
NOV,1,16,62.76,6.43,0.204,0.30,26,13,1.85,193.15,27.47,37.24,623.13
NOV,1,17,62.90,4.51,0.218,0.76,27,13,1.91,233.88,27.49,36.50,622.91
NOV,1,18,60.28,5.03,0.177,0.30,32,11,1.99,285.00,26.74,37.93,622.95
NOV,1,19,29.33,4.22,0.479,10.55,48,8,1.54,303.14,24.99,42.22,623.28
NOV,1,20,1.22,4.12,1.007,24.69,62,7,1.15,281.84,23.87,46.39,623.82
NOV,1,21,4.59,2.70,0.735,17.25,86,17,1.91,180.34,23.39,48.12,624.42
NOV,1,22,10.72,5.02,0.443,10.30,48,15,1.94,182.22,21.84,56.80,624.81
NOV,1,23,12.24,2.61,0.357,7.31,39,15,2.13,162.37,20.32,66.14,625.19
NOV,2,0,6.46,2.41,0.307,8.97,33,12,2.54,142.75,19.91,59.66,625.28
NOV,2,1,12.21,3.19,0.184,6.02,21,9,2.31,115.11,18.37,63.44,625.30
NOV,2,2,7.18,3.84,0.180,8.89,26,8,2.03,114.80,17.75,65.27,625.16
NOV,2,3,2.38,1.87,0.187,10.79,21,8,1.98,108.69,17.02,68.02,624.98
NOV,2,4,5.50,4.31,0.160,7.19,16,9,2.13,100.03,15.95,72.39,624.78
NOV,2,5,2.19,4.11,0.177,9.15,18,7,2.78,97.02,15.21,73.23,624.80
NOV,2,6,7.53,1.44,0.172,5.47,13,6,2.75,87.41,14.75,73.33,624.86
NOV,2,7,2.95,4.49,0.268,7.94,18,10,2.89,91.59,14.20,74.57,625.06
NOV,2,8,1.22,8.46,0.422,9.35,26,8,3.25,89.99,14.92,71.91,625.32
NOV,2,9,1.22,5.65,0.462,6.43,27,7,3.94,94.91,17.27,64.76,625.61
NOV,2,10,1.59,5.40,0.558,6.53,32,9,4.20,98.24,19.72,57.12,625.69
NOV,2,11,8.18,2.61,0.562,6.56,29,11,4.46,90.22,21.80,50.69,625.57
NOV,2,12,14.22,2.31,0.621,6.66,26,12,4.14,87.17,23.16,48.05,625.19
NOV,2,13,18.47,2.98,0.659,7.51,25,10,4.64,79.40,24.42,45.97,624.52
NOV,2,14,20.87,3.76,0.547,7.32,35,6,4.73,80.77,25.64,43.86,623.60
NOV,2,15,13.61,2.42,0.426,5.31,38,15,5.82,87.74,26.25,39.57,622.93
NOV,2,16,14.96,3.15,0.374,5.01,55,10,6.70,82.94,25.79,41.23,622.50
NOV,2,17,13.06,3.26,0.364,5.02,71,12,6.68,80.82,25.02,44.12,622.55
NOV,2,18,8.55,4.15,0.314,4.36,65,10,6.83,88.64,23.74,46.24,622.97
NOV,2,19,1.71,2.06,0.341,5.51,61,7,6.37,89.94,21.58,53.64,623.60
NOV,2,20,3.78,1.31,0.277,3.45,46,5,6.65,83.21,19.99,58.42,624.38
NOV,2,21,5.88,1.92,0.263,2.48,45,8,6.26,73.92,18.79,60.15,625.06
NOV,2,22,4.62,2.15,0.236,2.75,24,7,5.24,75.49,18.10,62.54,625.34
NOV,2,23,11.79,1.03,0.191,2.34,20,NA,5.53,85.39,17.65,64.07,625.53
NOV,3,0,13.63,0.90,0.148,1.33,47,3,5.68,79.55,17.49,64.22,625.65
NOV,3,1,14.47,1.40,0.140,1.03,20,4,5.15,75.12,17.39,64.40,625.64
NOV,3,2,13.23,1.99,0.137,0.49,7,5,4.18,72.40,17.12,66.25,625.66
NOV,3,3,12.20,2.65,0.122,0.30,10,4,4.14,78.86,16.55,68.80,625.34
