DATOS HORARIOS 2019_DIF,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
MES,DIA,HORA,O3,SO2,CO,NO2,PM10,PM2.5,WS,WD,TEMP,HR,PBAR
SEP,1,0,19.25,1.97,0.177,6.31,50,15,2.57,103.15,20.05,46.26,623.95
SEP,1,1,24.37,2.79,0.130,2.40,50,11,3.16,73.99,19.71,48.96,623.78
SEP,1,2,16.99,9.15,0.148,6.57,37,11,3.16,85.25,18.51,56.34,623.85
SEP,1,3,16.36,4.94,0.171,4.79,37,17,2.77,98.39,17.64,61.90,623.82
SEP,1,4,14.73,3.01,0.160,3.82,34,17,2.33,108.93,16.87,64.78,623.69
SEP,1,5,10.32,1.61,0.186,5.43,40,13,2.55,100.36,16.03,69.43,623.65
SEP,1,6,5.30,1.69,0.263,7.56,41,18,2.10,84.57,15.37,74.72,623.86
SEP,1,7,1.22,1.39,0.384,10.56,39,19,1.73,97.55,15.25,76.27,624.11
SEP,1,8,7.44,0.90,0.484,8.46,52,14,1.63,105.84,16.51,71.49,624.53
SEP,1,9,17.42,1.00,0.524,7.35,47,20,1.94,113.60,19.62,63.87,624.74
SEP,1,10,32.79,0.90,0.390,3.99,45,17,3.63,80.01,21.86,53.32,624.74
SEP,1,11,37.69,0.90,0.301,2.87,36,22,3.27,67.76,23.83,42.82,624.50
SEP,1,12,39.68,1.95,0.334,3.36,29,14,3.48,71.87,25.25,36.98,624.09
SEP,1,13,46.59,2.65,0.250,2.64,25,12,3.01,90.26,26.70,32.20,623.54
SEP,1,14,50.58,1.89,0.195,2.29,19,19,3.04,76.52,28.26,27.58,623.03
SEP,1,15,50.09,2.27,0.216,2.89,16,19,3.08,90.23,28.85,25.65,622.35
SEP,1,16,46.41,1.59,0.289,3.47,29,14,3.19,114.37,29.68,25.34,621.75
SEP,1,17,48.52,2.65,0.157,0.30,20,11,2.92,115.89,29.86,23.28,621.38
SEP,1,18,44.16,3.40,0.175,1.81,20,7,2.83,80.17,30.14,22.09,621.24
SEP,1,19,33.81,1.00,0.232,3.53,39,7,3.91,55.70,28.46,27.97,621.41
SEP,1,20,25.21,7.15,0.237,5.80,37,6,4.57,39.76,26.37,33.33,621.93
SEP,1,21,20.34,27.44,0.222,8.54,45,6,4.25,43.96,24.92,37.56,622.49
SEP,1,22,22.52,29.78,0.187,5.87,66,8,5.19,55.21,23.77,41.85,623.10
SEP,1,23,21.95,6.79,0.178,2.48,53,22,4.08,76.02,21.92,49.97,623.62
SEP,2,0,22.88,1.83,0.157,1.33,27,12,3.84,87.49,20.77,54.71,623.68
SEP,2,1,22.24,5.13,0.128,1.76,23,14,3.41,78.68,19.96,57.81,623.72
SEP,2,2,22.62,3.91,0.122,0.77,30,15,3.19,84.76,18.89,62.54,623.84
SEP,2,3,19.47,7.89,0.122,3.19,21,13,3.03,71.44,18.67,65.46,623.74
SEP,2,4,20.99,14.72,0.122,3.37,20,13,2.98,55.14,19.01,65.02,623.58
SEP,2,5,18.49,9.79,0.159,3.83,33,14,2.06,116.20,18.40,68.31,623.76
SEP,2,6,3.90,4.73,0.461,14.66,26,17,2.30,98.95,17.32,74.64,623.84
SEP,2,7,1.22,2.06,0.735,14.52,48,9,1.98,91.45,16.74,80.67,624.12
SEP,2,8,1.57,4.23,0.908,15.70,73,19,1.67,120.76,18.44,74.65,624.30
SEP,2,9,9.20,10.20,0.725,16.89,67,38,1.34,176.49,21.23,66.03,624.53
SEP,2,10,24.10,16.77,0.370,8.45,64,27,1.98,110.38,23.24,57.12,624.50
SEP,2,11,31.49,5.10,0.346,5.27,34,20,3.28,95.02,24.72,49.38,624.24
SEP,2,12,33.76,4.51,0.338,4.73,24,16,3.35,87.26,25.81,44.83,623.81
SEP,2,13,36.59,2.96,0.350,4.00,18,18,2.57,110.92,26.65,42.07,623.38
SEP,2,14,37.67,3.95,0.258,3.16,17,14,2.45,126.06,27.81,38.65,622.76
SEP,2,15,39.76,3.09,0.202,2.27,18,14,2.76,123.72,28.79,32.77,622.01
SEP,2,16,44.20,4.59,0.145,1.13,8,13,2.79,171.04,29.75,29.93,621.14
SEP,2,17,44.22,5.85,0.185,1.95,12,10,3.36,180.99,29.62,31.15,620.72
SEP,2,18,32.57,5.36,0.378,7.57,87,8,4.66,88.31,26.63,38.38,620.78
SEP,2,19,25.62,6.28,0.585,14.28,53,5,3.21,89.46,25.73,40.35,621.03
SEP,2,20,18.17,5.31,0.646,19.12,68,6,1.99,84.32,24.60,44.53,621.38
SEP,2,21,22.35,8.81,0.318,12.57,55,11,2.92,90.60,24.11,44.95,622.26
SEP,2,22,19.74,15.91,0.219,11.20,44,13,4.34,75.57,22.95,49.53,623.01
SEP,2,23,25.74,6.65,0.196,4.53,43,13,3.24,81.26,21.67,53.27,623.49
SEP,3,0,31.90,4.26,0.122,1.61,23,15,2.11,197.92,21.43,48.35,623.96
SEP,3,1,32.39,4.08,0.122,1.03,26,8,2.70,218.92,19.71,58.93,623.99
SEP,3,2,29.87,1.73,0.123,1.61,16,6,2.29,300.64,17.72,76.09,623.76
SEP,3,3,31.14,1.91,0.122,0.30,8,5,1.61,304.72,17.74,75.97,623.17
SEP,3,4,22.59,3.34,0.144,5.89,8,9,2.08,84.63,17.79,75.94,622.41
SEP,3,5,5.65,2.08,0.160,15.45,28,11,2.17,106.37,16.30,72.53,622.62
SEP,3,6,3.70,1.45,0.457,15.70,32,9,2.34,122.52,16.01,71.16,622.96
SEP,3,7,3.55,2.23,0.676,18.13,58,10,2.92,103.17,15.72,73.66,623.22
SEP,3,8,10.21,3.17,0.683,13.08,57,13,2.57,85.91,16.70,72.60,623.35
SEP,3,9,23.79,3.79,0.512,10.09,42,17,2.66,93.58,19.37,64.88,623.42
SEP,3,10,32.41,1.92,0.393,6.28,41,19,3.33,81.36,21.37,58.51,623.37
SEP,3,11,41.90,2.24,0.329,3.53,22,17,3.66,78.54,23.26,52.17,623.13
