DATOS HORARIOS 2019_DIF,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
MES,DIA,HORA,O3,SO2,CO,NO2,PM10,PM2.5,WS,WD,TEMP,HR,PBAR
MAY,2,0,40.84,1.83,0.179,0.76,188,22,6.87,86.35,23.25,40.03,622.96
MAY,2,1,41.63,1.48,0.176,0.66,113,39,6.25,92.56,21.96,43.59,623.03
MAY,2,2,37.16,1.23,0.177,2.40,30,22,4.49,92.25,20.93,47.26,622.77
MAY,2,3,34.13,1.62,0.169,2.51,21,18,3.62,95.32,20.30,48.84,622.64
MAY,2,4,27.61,2.35,0.177,6.68,22,25,2.81,97.65,19.96,48.97,622.60
MAY,2,5,21.42,2.32,0.211,9.86,26,23,3.14,101.12,19.29,51.66,622.64
MAY,2,6,4.19,3.88,0.550,29.91,35,21,2.82,100.15,18.54,55.52,622.68
MAY,2,7,1.22,2.96,0.761,28.16,58,28,2.40,97.56,18.09,57.48,622.84
MAY,2,8,1.22,4.62,0.890,29.75,68,30,2.79,99.82,19.06,53.66,623.21
MAY,2,9,17.86,6.27,0.699,19.14,75,41,3.00,97.98,21.83,44.69,623.36
MAY,2,10,36.52,4.21,0.465,13.21,47,38,1.62,117.99,25.27,36.48,623.62
MAY,2,11,52.38,2.01,0.275,3.76,43,30,2.19,228.98,28.20,25.77,623.49
MAY,2,12,56.25,1.38,0.233,2.56,35,25,2.66,247.55,29.91,21.76,623.03
MAY,2,13,63.00,1.27,0.277,2.14,NA,26,2.42,239.07,31.47,18.63,622.31
MAY,2,14,60.05,0.90,0.176,0.38,NA,24,2.68,232.02,32.86,12.08,621.43
MAY,2,15,58.41,1.00,0.147,0.53,NA,18,4.23,253.67,34.00,10.66,620.55
MAY,2,16,57.90,1.03,0.176,1.55,NA,25,4.02,242.91,34.05,10.75,619.79
MAY,2,17,57.64,0.98,0.153,0.98,NA,19,2.70,228.23,34.13,10.08,619.36
MAY,2,18,56.42,0.90,0.122,0.30,NA,13,2.39,252.15,33.48,10.15,619.09
MAY,2,19,48.42,0.93,0.244,5.35,29,21,2.54,228.14,32.71,10.10,619.17
MAY,2,20,38.78,1.03,0.273,9.60,50,20,3.46,213.48,31.23,11.28,619.58
MAY,2,21,41.30,1.00,0.171,6.39,54,21,3.97,214.66,29.56,12.70,620.03
MAY,2,22,38.61,1.20,0.176,6.78,46,20,3.72,225.45,28.39,13.32,620.38
MAY,2,23,39.41,1.86,0.235,5.99,64,37,3.38,252.04,26.79,17.55,620.89
MAY,3,0,27.59,2.80,0.316,12.76,77,64,2.11,153.30,25.13,20.53,621.61
MAY,3,1,27.90,2.35,0.321,14.21,85,49,2.48,175.24,24.63,21.96,621.75
MAY,3,2,45.88,1.39,0.199,1.08,54,46,3.26,211.10,24.93,23.17,621.42
MAY,3,3,42.22,1.17,0.211,1.64,49,33,2.95,234.20,23.26,26.77,621.21
MAY,3,4,40.83,1.39,0.208,1.56,46,29,3.75,222.97,22.54,29.94,621.19
MAY,3,5,37.34,1.41,0.217,3.13,48,35,2.73,230.97,21.58,33.98,621.19
MAY,3,6,25.17,1.53,0.458,15.22,67,27,2.18,175.24,20.75,35.62,621.60
MAY,3,7,1.22,1.87,1.371,43.44,85,28,1.21,169.38,20.53,34.46,621.87
MAY,3,8,1.22,2.45,1.092,37.22,129,49,1.69,250.76,22.28,30.62,622.14
MAY,3,9,47.74,2.28,0.367,6.68,81,45,2.51,273.33,23.53,27.94,622.53
MAY,3,10,58.21,2.13,0.372,2.81,85,33,2.87,252.73,25.74,23.99,622.49
MAY,3,11,69.06,2.43,0.361,2.47,68,41,3.94,248.54,27.45,21.69,622.40
MAY,3,12,66.01,2.21,0.320,1.21,63,42,3.95,270.48,29.52,19.30,622.08
MAY,3,13,57.68,1.74,0.269,1.59,53,36,4.41,266.01,30.56,17.59,621.53
MAY,3,14,60.23,1.64,0.282,1.55,56,18,4.03,244.51,31.39,17.13,620.82
MAY,3,15,59.79,1.45,0.268,2.12,49,25,4.35,240.82,32.55,15.41,620.00
MAY,3,16,45.98,1.05,0.160,0.86,41,23,4.20,259.18,33.01,12.71,619.40
MAY,3,17,44.70,1.02,0.122,0.55,43,16,4.72,267.23,32.74,12.27,618.92
MAY,3,18,43.94,1.05,0.141,2.36,36,17,5.12,243.01,31.80,13.23,618.85
MAY,3,19,42.13,1.08,0.179,4.58,53,22,4.14,248.13,31.06,13.98,619.08
MAY,3,20,32.48,1.01,0.257,9.58,48,26,3.30,240.07,29.42,15.92,619.50
MAY,3,21,37.94,1.27,0.188,9.20,59,18,3.54,263.59,27.78,17.71,619.89
MAY,3,22,36.84,1.29,0.301,13.39,84,24,2.13,229.76,26.35,19.04,620.42
MAY,3,23,35.45,1.27,0.218,7.51,80,25,2.54,225.32,24.93,19.84,620.90
MAY,4,0,40.44,1.18,0.233,3.67,62,18,2.40,263.36,24.25,22.13,621.09
MAY,4,1,35.39,1.22,0.232,7.51,62,29,1.72,269.49,22.63,24.80,621.01
MAY,4,2,28.84,1.25,0.256,12.98,47,30,1.79,253.96,21.71,26.25,620.81
MAY,4,3,36.50,1.14,0.217,5.02,46,35,1.94,236.72,21.45,26.34,620.46
MAY,4,4,28.66,1.18,0.257,9.58,48,32,1.71,289.23,20.00,29.54,620.34
MAY,4,5,29.22,1.22,0.314,11.07,47,35,1.69,248.64,19.74,30.71,620.39
MAY,4,6,14.06,1.36,0.774,26.71,57,34,0.95,207.35,19.10,31.85,620.61
MAY,4,7,1.22,1.50,1.873,37.83,84,41,0.78,250.87,19.04,33.06,620.83
MAY,4,8,34.09,3.97,1.535,41.12,132,54,1.23,165.71,20.38,31.84,621.29
MAY,4,9,22.42,8.88,0.819,36.63,163,79,1.41,140.06,23.49,27.50,621.52
MAY,4,10,48.55,1.82,0.320,5.11,85,68,1.82,247.73,26.40,24.34,621.54
MAY,4,11,51.30,1.60,0.241,2.16,43,31,1.84,245.67,28.29,21.37,621.45
MAY,4,12,50.58,1.24,0.177,0.43,27,29,2.77,261.20,29.81,18.55,621.09
MAY,4,13,46.76,1.13,0.185,1.11,20,19,2.87,240.85,30.74,16.35,620.55
MAY,4,14,46.09,0.95,0.149,0.30,25,13,4.22,268.79,32.30,15.06,619.88
MAY,4,15,48.50,1.07,0.214,1.16,22,17,3.46,250.21,31.97,15.31,619.13
MAY,4,16,47.28,1.07,0.237,4.36,45,13,3.92,229.39,30.84,17.06,618.82
MAY,4,17,48.61,1.26,0.289,6.32,22,17,3.39,192.54,31.46,16.68,618.39
MAY,4,18,45.03,1.06,0.122,2.49,53,20,3.95,268.10,29.88,18.10,618.60
MAY,4,19,39.53,0.95,0.153,5.20,34,15,3.40,267.13,29.76,17.42,618.86
MAY,4,20,42.57,1.05,0.220,7.12,48,12,3.81,250.99,28.75,18.40,619.27
MAY,4,21,35.98,1.21,0.307,11.30,52,12,2.99,249.04,27.57,19.68,619.67
MAY,4,22,28.56,1.26,0.349,15.00,62,20,2.14,267.78,25.78,22.80,620.06
MAY,4,23,33.88,1.44,0.350,11.75,66,20,2.67,252.74,24.61,26.76,620.43
MAY,5,0,30.40,1.43,0.328,7.34,52,20,2.28,244.72,24.76,27.85,620.58
MAY,5,1,27.66,1.46,0.367,11.71,52,27,1.38,281.18,23.77,29.71,620.67
MAY,5,2,29.93,1.48,0.361,11.29,45,25,0.80,264.99,23.23,30.81,620.63
MAY,5,3,22.72,1.36,0.381,14.19,48,24,0.75,153.72,22.72,32.14,620.41
MAY,5,4,17.52,1.39,0.410,13.53,46,33,1.05,240.78,21.79,34.02,620.32
MAY,5,5,13.08,1.46,0.454,16.21,45,30,0.71,186.64,20.41,36.88,620.35
MAY,5,6,1.46,2.45,0.537,30.27,53,30,1.22,104.72,19.92,37.86,620.46
MAY,5,7,1.22,3.83,0.754,30.13,80,34,1.28,92.30,19.23,38.33,620.71
MAY,5,8,7.12,6.57,0.749,25.74,93,41,2.23,93.08,20.47,37.62,621.23
MAY,5,9,21.66,5.51,0.766,19.21,95,46,2.50,106.95,22.88,41.82,621.54
MAY,5,10,43.06,5.19,0.548,13.76,85,51,1.99,131.33,25.82,33.73,621.62
MAY,5,11,54.95,2.43,0.491,6.68,47,45,1.90,164.14,28.49,24.76,621.44
MAY,5,12,54.44,1.59,0.330,2.72,60,37,2.26,219.65,29.80,20.79,620.97
MAY,5,13,48.54,1.28,0.307,1.83,27,39,2.93,221.19,31.04,18.03,620.30
MAY,5,14,45.73,1.06,0.203,0.61,17,19,4.08,266.43,32.03,16.15,619.52
MAY,5,15,42.32,0.98,0.225,1.07,21,12,4.85,233.98,32.64,13.36,618.81
MAY,5,16,42.24,0.95,0.192,0.80,22,8,5.16,252.49,33.16,12.55,618.21
MAY,5,17,44.88,0.92,0.153,0.72,17,9,5.57,264.05,32.85,13.28,617.83
MAY,5,18,42.97,1.02,0.122,0.30,26,13,5.94,258.64,31.97,13.52,617.88
MAY,5,19,35.93,0.90,0.122,0.30,32,13,5.18,251.52,30.88,13.54,618.39
MAY,5,20,31.53,1.16,0.170,3.15,41,13,4.40,237.05,29.25,14.51,618.98
MAY,5,21,24.17,0.90,0.286,5.38,44,18,3.53,225.96,27.67,15.50,619.60
MAY,5,22,31.02,1.05,0.181,2.13,57,10,4.97,230.04,26.25,19.81,620.30
MAY,5,23,29.97,1.09,0.192,1.41,48,13,3.11,228.79,24.96,22.35,620.85
MAY,6,0,23.81,1.86,0.258,6.01,46,20,1.60,126.73,23.77,24.75,621.14
MAY,6,1,24.41,1.50,0.236,4.41,49,17,1.36,240.10,23.00,26.35,621.28
MAY,6,2,7.57,1.44,0.269,17.34,45,18,0.95,227.75,21.73,28.82,621.29
MAY,6,3,6.82,1.27,0.242,19.47,42,24,1.00,188.16,20.85,30.22,621.10
MAY,6,4,8.06,2.94,0.271,20.33,40,28,1.49,169.67,20.30,32.21,621.09
MAY,6,5,16.57,1.95,0.261,15.13,39,28,0.86,193.40,19.79,33.83,621.25
MAY,6,6,2.28,2.74,0.856,25.98,42,27,0.79,183.48,18.79,35.20,621.45
MAY,6,7,1.22,4.10,1.657,31.85,90,37,1.20,219.16,18.96,36.22,621.71
MAY,6,8,2.81,3.62,1.157,30.98,124,44,1.18,212.14,21.36,35.61,622.14
MAY,6,9,34.23,2.86,0.419,8.41,79,46,1.74,223.67,23.44,34.17,622.39
MAY,6,10,42.67,2.00,0.380,5.57,50,31,3.33,162.11,24.85,28.46,622.66
MAY,6,11,52.07,1.89,0.280,2.36,52,26,2.31,225.77,26.89,26.21,622.56
MAY,6,12,50.83,1.55,0.230,0.40,70,20,3.26,248.81,28.18,21.62,622.42
MAY,6,13,57.85,1.65,0.237,1.11,36,29,4.26,255.10,29.25,20.32,621.92
MAY,6,14,57.44,1.44,0.235,1.11,46,34,5.42,258.36,30.41,17.42,621.42
MAY,6,15,54.81,1.41,0.179,1.01,55,25,5.96,265.82,31.15,15.77,620.91
MAY,6,16,52.88,1.13,0.130,0.59,52,25,6.33,254.78,31.16,12.81,620.46
MAY,6,17,54.38,1.07,0.124,0.30,55,25,6.41,260.32,30.85,13.14,620.21
MAY,6,18,50.11,1.09,0.122,0.30,44,15,6.16,259.21,30.33,13.20,620.30
MAY,6,19,46.92,1.02,0.122,2.57,48,18,4.49,275.36,29.03,14.46,620.77
MAY,6,20,35.64,1.17,0.213,9.06,68,19,2.76,257.19,27.21,15.99,621.38
MAY,6,21,33.21,1.24,0.243,7.87,77,24,2.92,226.28,26.02,18.64,621.85
MAY,6,22,28.81,1.48,0.241,7.83,58,28,2.85,203.44,25.02,19.29,622.34
MAY,6,23,28.57,0.98,0.201,3.72,57,19,2.94,221.70,23.80,19.69,622.66
MAY,7,0,25.63,0.90,0.178,4.58,39,24,2.16,190.87,22.95,20.67,622.60
MAY,7,1,23.67,0.90,0.160,3.46,56,23,1.75,292.13,21.56,23.31,622.61
MAY,7,2,17.39,1.49,0.196,10.11,35,21,1.42,255.97,20.66,24.95,622.37
MAY,7,3,7.38,2.00,0.264,22.49,46,24,1.09,223.02,19.65,26.52,622.16
MAY,7,4,8.45,1.43,0.258,21.94,51,36,0.99,246.66,18.77,28.14,622.24
MAY,7,5,12.34,1.06,0.249,16.92,43,39,1.08,253.76,18.14,29.48,622.40
MAY,7,6,4.67,0.96,0.405,24.77,51,30,1.12,283.50,17.41,31.22,622.80
MAY,7,7,1.22,4.98,1.295,32.58,69,29,1.19,174.01,17.82,32.16,623.28
MAY,7,8,1.22,7.87,1.317,33.25,114,46,1.18,121.26,19.68,28.38,623.73
MAY,7,9,18.66,21.28,0.783,28.02,90,48,1.32,194.16,23.13,22.31,623.96
MAY,7,10,46.27,48.77,0.662,14.05,71,42,1.68,192.80,24.65,20.33,623.97
MAY,7,11,56.85,6.09,0.258,3.08,64,45,2.18,237.12,26.03,19.71,623.79
MAY,7,12,54.53,1.30,0.223,1.01,45,33,2.85,252.11,27.67,18.08,623.39
MAY,7,13,62.13,1.40,0.229,1.31,36,29,3.62,263.59,29.30,16.29,622.75
MAY,7,14,56.35,1.07,0.220,1.36,30,30,4.69,252.05,30.97,12.81,621.99
MAY,7,15,64.43,1.30,0.182,0.69,51,27,5.71,260.01,31.76,11.27,621.36
MAY,7,16,62.86,1.12,0.151,0.36,60,27,6.62,272.42,32.22,10.14,620.73
MAY,7,17,60.75,1.10,0.122,0.30,60,26,6.36,268.10,32.33,9.41,620.40
MAY,7,18,64.11,1.40,0.235,1.30,62,23,6.29,269.51,31.51,8.86,620.36
MAY,7,19,57.38,1.53,0.279,4.63,81,42,4.89,268.63,30.21,8.61,620.58
MAY,7,20,50.50,1.14,0.232,6.02,68,45,3.60,261.16,27.96,9.58,621.01
MAY,7,21,43.00,1.16,0.262,9.63,64,32,2.24,252.41,25.64,10.83,621.68
MAY,7,22,43.55,1.25,0.256,10.48,69,26,1.56,241.62,24.26,10.90,622.24
MAY,7,23,40.32,1.68,0.286,10.95,73,22,2.12,260.46,22.92,12.55,622.63
MAY,8,0,34.45,1.42,0.183,4.95,73,35,1.77,275.05,21.23,15.22,622.76
MAY,8,1,31.79,1.29,0.177,2.65,56,35,2.00,286.47,19.74,19.35,622.52
MAY,8,2,28.28,1.06,0.166,1.46,53,28,1.87,309.60,18.69,23.10,622.22
MAY,8,3,25.01,1.04,0.146,4.21,41,23,1.90,291.30,18.27,25.45,622.05
MAY,8,4,16.26,1.72,0.212,14.28,35,21,1.33,277.58,17.69,24.06,621.86
MAY,8,5,6.84,2.17,0.341,26.75,47,25,0.90,261.04,16.87,25.97,621.72
MAY,8,6,5.18,3.04,0.607,30.80,57,27,1.22,241.46,16.95,26.52,621.86
MAY,8,7,4.24,2.63,0.881,30.52,85,29,1.23,269.47,16.48,28.61,622.16
MAY,8,8,2.53,3.94,1.019,33.90,122,41,1.10,272.54,18.66,22.27,622.43
MAY,8,9,17.55,2.49,0.576,24.55,97,33,1.95,278.97,21.45,19.19,622.73
MAY,8,10,44.63,1.36,0.262,3.24,53,31,3.65,258.90,23.58,20.98,622.76
MAY,8,11,52.31,1.50,0.244,0.71,63,27,5.61,261.66,25.85,18.47,622.54
MAY,8,12,55.72,1.43,0.234,0.47,173,32,6.98,252.78,27.44,14.17,622.09
MAY,8,13,60.38,1.36,0.216,0.42,115,35,7.10,256.03,28.45,10.19,621.46
MAY,8,14,69.87,1.14,0.206,0.58,83,41,7.23,253.25,29.30,6.12,620.86
MAY,8,15,73.41,1.20,0.192,1.16,55,35,6.41,256.80,30.48,5.43,620.25
MAY,8,16,67.59,1.06,0.122,0.35,59,30,6.90,250.88,30.84,4.06,619.77
MAY,8,17,67.29,0.93,0.122,0.47,56,18,6.97,244.40,31.08,4.20,619.41
MAY,8,18,67.07,1.03,0.131,0.99,62,19,6.68,242.58,30.79,6.28,619.19
MAY,8,19,56.10,1.02,0.123,2.44,64,24,4.98,254.31,29.86,7.65,619.40
MAY,8,20,43.21,1.05,0.214,8.66,71,21,2.75,257.76,27.60,9.89,619.63
MAY,8,21,32.98,1.38,0.275,15.03,83,16,2.81,268.64,25.44,12.49,620.00
MAY,8,22,36.98,1.48,0.291,16.18,97,31,2.79,249.65,24.45,13.44,620.42
MAY,8,23,35.89,1.50,0.230,5.94,90,31,3.50,221.92,23.85,14.14,620.68
MAY,9,0,39.20,1.56,0.251,3.11,76,27,2.86,225.42,23.11,16.55,620.65
MAY,9,1,33.28,1.49,0.266,5.61,73,36,1.75,212.23,22.09,18.89,620.76
MAY,9,2,15.78,1.84,0.302,17.99,68,39,1.04,289.13,20.44,21.23,620.57
MAY,9,3,1.22,1.57,0.349,31.50,67,41,1.05,280.85,19.03,23.77,620.34
MAY,9,4,1.66,1.75,0.357,30.33,75,38,1.39,257.21,17.51,25.05,620.30
MAY,9,5,6.13,1.58,0.354,27.09,75,43,1.14,269.26,17.10,24.68,620.34
MAY,9,6,1.45,2.20,0.645,35.55,80,39,1.33,279.19,17.22,26.10,620.39
MAY,9,7,2.99,1.97,0.888,37.79,106,50,0.78,237.47,17.32,27.22,620.56
MAY,9,8,1.22,3.92,1.309,38.42,138,58,1.73,94.72,17.85,28.09,620.91
MAY,9,9,13.90,2.83,0.944,34.10,137,77,1.10,182.97,22.08,22.47,621.08
MAY,9,10,41.95,2.53,0.560,16.19,110,60,1.39,218.59,24.99,19.88,621.02
MAY,9,11,54.59,1.80,0.352,2.09,63,53,3.04,234.50,27.15,14.18,620.87
MAY,9,12,53.16,1.30,0.252,0.38,48,38,4.25,259.18,29.24,9.07,620.60
MAY,9,13,58.11,1.44,0.327,1.50,39,33,5.00,261.25,30.79,6.09,620.18
MAY,9,14,67.92,1.52,0.262,1.34,56,53,5.29,260.53,31.51,4.83,619.61
MAY,9,15,69.18,1.32,0.239,1.11,52,45,4.85,266.31,32.05,4.51,618.98
MAY,9,16,64.98,1.14,0.167,0.59,45,33,5.11,265.77,33.20,3.87,618.24
MAY,9,17,60.33,0.90,0.141,1.10,59,23,4.77,252.40,33.20,2.34,617.95
MAY,9,18,61.35,0.90,0.122,0.30,36,19,5.08,260.47,32.34,2.77,617.89
MAY,9,19,58.02,0.90,0.139,2.01,61,15,4.91,257.14,31.12,4.77,618.24
MAY,9,20,50.58,1.26,0.260,6.05,51,22,4.04,236.24,29.01,9.63,618.98
MAY,9,21,44.67,1.38,0.369,5.42,78,31,3.75,203.81,27.45,15.05,619.64
MAY,9,22,38.62,1.41,0.345,6.71,79,46,2.42,192.66,26.23,17.15,620.13
MAY,9,23,32.18,1.43,0.357,10.24,76,46,1.40,184.79,24.94,18.88,620.73
MAY,10,0,26.98,1.61,0.348,12.86,85,44,1.14,193.00,23.30,21.31,620.99
MAY,10,1,25.41,1.27,0.247,8.88,63,40,1.91,266.23,21.49,24.42,621.12
MAY,10,2,30.70,1.10,0.179,4.07,50,32,2.00,268.78,20.04,26.51,621.01
MAY,10,3,22.55,1.17,0.211,11.45,38,28,1.22,248.76,19.01,27.80,620.80
MAY,10,4,15.95,1.31,0.276,16.31,47,38,1.43,268.11,18.13,28.59,620.71
MAY,10,5,21.69,1.25,0.295,10.79,49,39,1.78,253.86,17.13,29.84,620.78
MAY,10,6,17.05,1.36,0.411,15.32,63,39,0.95,257.55,16.34,31.37,621.05
MAY,10,7,2.56,2.40,1.089,35.91,88,49,1.19,176.96,16.95,31.52,621.54
MAY,10,8,4.88,2.85,1.416,35.58,155,78,1.01,261.20,18.80,29.22,622.05
MAY,10,9,23.10,1.86,0.504,23.45,91,64,1.90,275.26,20.98,26.83,622.34
MAY,10,10,44.60,2.02,0.411,12.68,72,52,1.64,259.25,24.04,22.35,622.48
MAY,10,11,60.73,1.75,0.348,2.23,57,40,2.33,255.33,26.28,19.79,622.21
MAY,10,12,50.90,0.90,0.291,3.19,59,43,3.93,258.23,27.44,16.76,621.76
MAY,10,13,58.93,0.91,0.272,2.72,42,30,3.79,266.58,29.29,14.87,621.15
MAY,10,14,57.47,1.05,0.264,1.87,42,40,3.87,269.23,30.69,12.55,620.53
MAY,10,15,60.56,1.25,0.207,1.84,30,35,3.88,257.81,31.68,11.05,619.82
MAY,10,16,58.88,1.01,0.195,2.57,20,32,3.58,249.50,32.66,9.30,619.20
MAY,10,17,51.46,0.97,0.159,2.18,30,29,4.16,237.84,32.83,7.07,618.84
MAY,10,18,48.82,0.90,0.199,2.53,37,17,4.14,227.69,32.52,6.14,618.80
MAY,10,19,49.05,0.95,0.170,3.66,37,13,3.81,251.14,31.30,8.16,619.00
MAY,10,20,42.35,1.15,0.342,10.42,55,22,3.38,240.98,29.09,11.14,619.40
MAY,10,21,39.69,1.73,0.490,12.59,74,22,3.22,226.41,27.38,13.21,620.11
MAY,10,22,35.64,1.27,0.366,12.46,78,39,2.34,263.15,25.59,15.98,620.68
MAY,10,23,30.77,1.29,0.270,10.16,61,31,2.86,233.25,24.21,17.39,621.17
MAY,11,0,30.56,1.36,0.259,9.23,65,30,2.00,271.59,23.51,18.35,621.63
MAY,11,1,12.77,1.78,0.324,23.06,62,23,1.97,261.93,22.11,19.18,621.72
MAY,11,2,21.01,1.18,0.235,12.54,51,27,1.72,280.27,20.61,21.65,621.61
MAY,11,3,24.10,1.16,0.227,8.15,49,27,1.66,283.54,19.08,26.49,621.62
MAY,11,4,20.72,1.18,0.244,9.76,45,30,1.25,172.02,18.34,28.47,621.68
MAY,11,5,13.27,6.08,0.300,23.35,52,30,1.35,115.55,17.83,26.04,621.74
MAY,11,6,1.22,7.58,0.715,25.13,52,27,0.80,145.17,17.47,26.05,621.85
MAY,11,7,1.22,4.00,0.796,23.26,66,30,0.94,246.65,16.29,30.68,622.14
MAY,11,8,1.22,4.72,1.062,27.11,89,41,0.97,259.90,20.08,25.79,622.58
MAY,11,9,20.03,1.83,0.426,7.91,81,43,2.25,232.69,23.33,22.00,622.76
MAY,11,10,28.01,1.27,0.129,0.49,23,28,2.34,276.17,25.61,16.10,622.90
MAY,11,11,33.50,1.12,0.163,0.92,19,16,2.37,264.87,27.19,15.05,622.64
MAY,11,12,39.19,0.96,0.169,0.79,14,10,2.04,204.96,28.90,11.73,622.20
MAY,11,13,42.37,1.05,0.149,0.38,17,21,2.90,248.20,30.18,9.32,621.54
MAY,11,14,44.03,0.92,0.174,1.27,17,21,3.28,244.06,31.14,9.15,620.92
MAY,11,15,41.81,1.07,0.148,0.98,13,17,3.73,256.27,32.17,8.63,620.16
MAY,11,16,36.56,1.10,0.129,0.68,18,14,2.96,251.40,33.28,7.64,619.57
MAY,11,17,35.19,0.99,0.122,0.30,8,13,4.70,247.03,33.10,7.95,619.16
MAY,11,18,39.46,0.90,0.122,1.27,26,12,3.65,227.59,32.80,8.37,618.96
MAY,11,19,38.19,1.05,0.160,2.76,37,14,3.81,209.79,31.92,8.67,619.08
MAY,11,20,27.73,0.95,0.242,7.45,46,16,3.55,224.22,29.86,10.17,619.57
MAY,11,21,26.33,1.24,0.309,10.63,61,15,2.90,246.85,27.90,12.34,619.97
MAY,11,22,13.92,1.37,0.449,17.22,83,28,1.47,256.64,25.45,16.05,620.39
MAY,11,23,22.44,1.50,0.314,9.92,89,30,2.82,244.30,25.27,15.98,620.91
MAY,12,0,17.71,1.37,0.270,9.40,72,27,2.12,274.66,23.33,19.46,621.30
MAY,12,1,17.38,1.32,0.269,7.04,55,20,1.23,295.11,21.90,22.89,621.40
MAY,12,2,18.56,1.38,0.270,4.80,53,30,1.56,256.96,21.44,25.31,621.40
MAY,12,3,13.33,1.25,0.277,5.78,47,29,2.25,256.99,20.35,27.74,621.24
MAY,12,4,10.22,1.20,0.303,7.56,53,33,2.00,268.39,19.11,32.02,621.32
MAY,12,5,8.40,1.08,0.308,7.14,48,34,2.09,260.17,18.59,34.26,621.49
MAY,12,6,7.11,0.98,0.322,7.12,53,36,1.71,243.58,18.98,35.86,621.78
MAY,12,7,1.22,1.29,0.495,12.72,48,32,0.90,204.85,18.80,37.09,622.15
MAY,12,8,8.27,1.20,0.422,10.23,53,31,1.46,252.11,20.06,35.59,622.50
MAY,12,9,19.85,1.23,0.370,6.00,45,24,2.41,267.89,22.14,33.42,622.76
MAY,12,10,32.24,1.18,0.312,2.48,41,33,2.83,268.92,25.00,27.48,622.77
MAY,12,11,38.51,1.04,0.211,1.04,31,21,3.78,274.27,27.03,19.01,622.57
MAY,12,12,37.32,1.11,0.214,1.10,29,16,4.45,261.32,28.57,14.16,622.13
MAY,12,13,43.18,0.95,0.217,0.96,27,18,4.23,256.81,29.80,13.02,621.66
MAY,12,14,45.66,0.99,0.212,1.09,18,19,4.51,264.08,31.44,11.05,621.04
MAY,12,15,45.65,1.07,0.188,1.01,32,26,5.35,255.32,32.23,9.41,620.34
MAY,12,16,43.72,0.90,0.163,0.51,28,24,5.59,254.12,32.69,8.09,619.89
MAY,12,17,48.04,0.90,0.134,0.30,35,19,5.57,260.76,32.29,9.10,619.48
MAY,12,18,46.36,0.91,0.122,0.30,34,18,5.23,259.94,32.02,8.89,619.36
MAY,12,19,39.50,0.91,0.122,1.90,35,17,3.87,269.32,30.51,10.14,619.76
MAY,12,20,29.05,1.23,0.200,7.95,67,17,2.85,263.45,28.39,13.32,620.27
MAY,12,21,24.03,1.88,0.336,10.54,70,26,2.74,247.84,26.90,15.43,620.84
