DATOS HORARIOS 2019_DIF,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
MES,DIA,HORA,O3,SO2,CO,NO2,PM10,PM2.5,WS,WD,TEMP,HR,PBAR
ABR,2,21,38.54,1.07,0.174,3.01,66,22,4.85,237.62,25.84,21.07,623.06
ABR,2,22,34.77,1.18,0.179,4.36,51,18,3.28,239.22,23.79,24.43,623.65
ABR,2,23,30.78,1.13,0.162,4.70,42,23,2.25,245.04,21.98,28.02,624.12
ABR,3,0,26.27,1.04,0.154,7.12,39,24,1.71,269.53,20.55,31.09,624.25
ABR,3,1,21.25,1.32,0.138,10.40,29,19,0.90,204.09,19.44,33.48,624.22
ABR,3,2,22.28,1.30,0.185,9.97,36,19,1.38,180.49,19.30,32.84,624.12
ABR,3,3,16.52,1.02,0.122,13.76,30,24,1.35,281.92,18.17,34.99,623.86
ABR,3,4,1.22,1.14,0.122,23.71,40,21,1.40,263.79,16.13,40.74,623.85
ABR,3,5,1.22,1.95,0.146,23.23,37,22,1.29,244.41,15.80,40.97,624.11
ABR,3,6,5.98,1.28,0.141,17.02,41,24,1.32,236.95,15.93,40.25,624.49
ABR,3,7,10.42,1.10,0.205,16.64,43,22,1.50,273.10,15.60,42.57,624.86
ABR,3,8,9.70,1.37,0.431,20.95,64,28,1.67,237.33,16.59,43.05,625.34
ABR,3,9,14.64,1.42,0.460,19.03,65,32,1.33,272.71,18.91,39.92,625.82
ABR,3,10,40.37,1.36,0.168,5.64,51,32,1.74,244.48,21.71,35.51,625.91
ABR,3,11,51.03,1.17,0.146,1.69,37,27,2.47,183.07,22.81,33.79,625.85
ABR,3,12,55.71,1.15,0.122,0.30,35,23,2.97,257.28,24.33,31.73,625.56
ABR,3,13,55.91,0.99,0.199,0.91,36,22,2.86,220.97,25.75,28.96,624.92
ABR,3,14,59.80,0.98,0.182,1.09,34,24,3.64,221.34,27.19,26.27,623.97
ABR,3,15,61.68,1.06,0.171,0.93,68,21,4.25,251.87,28.44,22.69,623.19
ABR,3,16,61.28,0.97,0.142,0.30,70,20,4.40,268.59,29.06,22.90,622.46
ABR,3,17,62.50,1.09,0.122,0.83,56,21,4.86,260.92,29.20,20.96,622.10
ABR,3,18,61.15,0.90,0.151,2.43,60,26,4.59,255.63,28.42,20.56,622.11
ABR,3,19,54.57,0.94,0.141,3.36,64,16,4.72,258.33,27.30,21.58,622.41
ABR,3,20,45.34,1.04,0.183,7.11,60,23,4.49,248.45,25.07,22.80,623.06
ABR,3,21,41.97,1.13,0.214,7.91,43,18,3.59,241.68,23.63,23.56,623.72
ABR,3,22,39.06,1.37,0.188,7.26,44,21,3.39,224.38,22.56,26.43,624.44
ABR,3,23,35.38,1.13,0.174,8.15,47,25,2.84,231.11,20.96,31.17,624.93
ABR,4,0,37.35,1.04,0.167,5.38,36,24,2.14,219.46,19.99,35.20,625.07
ABR,4,1,34.12,1.10,0.165,6.92,40,30,1.67,206.56,19.25,37.93,624.95
ABR,4,2,31.54,0.90,0.169,6.24,39,30,1.42,288.25,18.00,41.76,625.10
ABR,4,3,12.24,1.50,0.208,25.77,42,27,1.26,248.27,17.18,43.56,624.95
ABR,4,4,16.77,1.34,0.196,22.23,42,32,1.00,276.67,16.43,46.41,624.92
ABR,4,5,6.93,1.42,0.273,28.49,41,33,0.92,231.96,16.07,47.87,625.09
ABR,4,6,13.54,1.28,0.300,21.72,49,30,1.17,145.74,15.55,49.65,625.27
ABR,4,7,7.25,1.17,0.472,26.52,68,32,0.90,186.13,15.14,51.50,625.54
ABR,4,8,1.52,2.84,0.882,35.18,79,32,1.37,109.58,16.00,48.99,625.97
ABR,4,9,16.44,8.55,0.677,30.12,87,44,1.11,159.71,19.61,39.04,626.41
ABR,4,10,33.18,2.22,0.368,15.70,77,38,1.62,231.19,21.98,33.49,626.60
ABR,4,11,52.00,1.52,0.224,3.64,41,27,1.83,228.68,24.18,29.32,626.43
ABR,4,12,59.74,1.63,0.176,1.35,63,21,2.83,268.25,25.13,29.60,626.17
ABR,4,13,62.78,1.48,0.189,1.70,40,29,2.99,258.28,26.70,24.05,625.52
ABR,4,14,60.83,1.22,0.180,1.35,33,22,3.20,254.32,27.78,21.68,624.67
ABR,4,15,60.41,1.06,0.194,1.32,26,20,3.81,263.64,28.69,19.10,623.87
ABR,4,16,62.29,1.08,0.122,0.30,35,17,3.32,257.88,29.42,16.51,623.12
ABR,4,17,62.17,0.90,0.122,0.30,24,14,3.04,264.30,29.50,14.56,622.78
ABR,4,18,61.99,0.90,0.122,1.40,32,19,2.39,245.44,29.16,13.25,622.69
ABR,4,19,61.99,0.90,0.128,1.90,29,12,1.98,281.18,28.13,14.38,622.81
ABR,4,20,38.74,0.92,0.484,19.12,44,21,1.68,246.50,26.79,17.31,623.12
ABR,4,21,30.84,1.20,0.452,20.27,58,26,2.26,232.23,25.18,21.74,623.37
ABR,4,22,38.18,0.90,0.267,6.90,59,26,3.37,235.65,23.74,25.94,623.67
ABR,4,23,38.74,0.93,0.190,3.75,44,27,3.35,236.01,22.45,28.79,623.90
ABR,5,0,35.77,0.90,0.168,4.26,34,22,2.04,274.83,20.91,31.82,624.07
ABR,5,1,28.15,1.00,0.230,13.85,39,22,1.34,172.03,19.97,33.95,623.89
ABR,5,2,18.39,1.64,0.263,20.22,48,25,1.18,107.28,19.59,35.27,623.84
ABR,5,3,12.63,2.20,0.277,22.48,48,32,1.01,176.47,19.28,36.05,623.69
ABR,5,4,8.26,2.01,0.227,27.17,44,28,1.69,231.22,18.45,37.33,623.19
ABR,5,5,2.99,1.36,0.238,29.51,43,27,0.90,249.64,17.45,39.16,622.99
ABR,5,6,NA,1.61,0.315,29.54,53,30,1.00,221.47,16.94,41.67,623.11
ABR,5,7,NA,2.05,0.668,28.79,79,30,0.98,150.43,16.42,45.07,623.34
ABR,5,8,1.22,2.46,1.351,33.83,102,40,0.86,218.26,17.33,41.45,623.69
ABR,5,9,1.22,2.83,0.673,28.58,108,48,1.59,220.50,19.07,37.76,624.03
ABR,5,10,21.72,1.63,0.301,7.90,76,39,2.21,273.90,20.41,36.29,624.49
ABR,5,11,36.25,1.85,0.334,5.93,51,36,2.88,268.23,23.16,31.91,624.25
ABR,5,12,47.17,2.05,0.288,2.79,75,42,2.80,281.12,25.56,28.01,623.82
ABR,5,13,47.64,1.58,0.205,0.30,66,41,3.26,277.99,27.11,22.71,623.12
ABR,5,14,44.15,1.29,0.220,0.82,35,35,3.41,239.62,28.12,21.16,622.23
ABR,5,15,44.15,1.15,0.186,0.30,33,21,3.83,258.83,28.70,19.39,621.50
ABR,5,16,43.50,1.20,0.263,1.78,34,18,3.34,247.48,28.95,19.71,620.78
ABR,5,17,45.41,1.18,0.157,1.60,25,27,3.32,271.86,NA,18.87,620.45
ABR,5,18,48.28,1.14,0.122,1.63,16,36,3.09,283.86,28.91,20.01,620.39
ABR,5,19,41.49,1.26,0.178,4.51,45,18,3.35,264.92,27.70,22.72,620.63
ABR,5,20,30.99,1.26,0.301,7.70,81,25,3.72,216.24,26.45,24.80,621.26
ABR,5,21,30.24,1.43,0.249,4.96,90,17,4.43,243.36,24.66,28.13,621.79
ABR,5,22,22.17,1.21,0.249,7.67,87,11,2.71,259.55,22.98,31.75,622.25
ABR,5,23,23.90,1.08,0.212,4.11,49,29,3.13,243.17,22.46,31.14,622.60
ABR,6,0,21.27,0.98,0.192,4.18,41,24,2.66,236.78,21.40,34.39,622.77
ABR,6,1,23.15,0.90,0.173,2.22,40,27,1.98,257.35,20.93,34.69,622.87
ABR,6,2,20.03,1.06,0.188,4.64,39,25,1.42,279.02,20.29,35.69,622.75
ABR,6,3,14.22,0.95,0.165,7.94,37,35,2.23,248.73,19.65,36.83,622.32
ABR,6,4,22.04,1.10,0.127,2.08,33,27,2.40,231.56,19.02,36.57,622.07
ABR,6,5,32.58,1.36,0.126,4.29,27,19,2.36,232.27,18.49,36.64,621.97
ABR,6,6,30.02,1.55,0.151,6.40,29,27,1.94,228.68,17.75,38.29,622.15
ABR,6,7,18.02,1.92,0.227,17.20,39,22,1.06,246.16,16.84,41.87,622.40
ABR,6,8,15.40,2.28,0.497,23.36,58,24,1.03,172.05,18.31,38.69,622.71
ABR,6,9,23.26,3.97,0.529,18.37,73,29,1.33,187.74,20.61,34.89,623.04
ABR,6,10,44.26,2.34,0.272,4.39,53,30,1.69,187.46,23.12,30.68,623.16
ABR,6,11,50.46,1.87,0.216,2.03,39,25,2.42,240.37,24.56,27.37,623.02
ABR,6,12,51.89,1.40,0.179,1.70,39,20,4.60,271.74,25.32,23.19,622.80
ABR,6,13,51.98,0.99,0.123,0.77,77,20,7.05,266.36,26.45,13.82,622.13
ABR,6,14,54.66,0.90,0.122,0.30,85,20,6.72,268.76,27.40,12.02,621.52
ABR,6,15,57.46,0.99,0.146,1.04,65,11,6.42,260.65,28.35,12.76,620.93
ABR,6,16,58.71,1.01,0.143,1.16,62,17,6.48,258.51,28.88,11.72,620.48
ABR,6,17,58.48,0.90,0.156,1.53,51,18,5.93,261.04,29.13,10.74,620.10
ABR,6,18,57.88,1.22,0.162,2.47,95,18,6.10,266.67,28.33,11.10,620.08
ABR,6,19,55.86,0.96,0.159,2.71,106,24,5.38,255.80,26.96,11.45,620.43
ABR,6,20,41.11,1.03,0.287,9.99,46,19,3.34,239.64,24.83,14.06,621.00
ABR,6,21,38.30,0.99,0.304,8.72,50,21,3.46,222.97,23.34,15.53,621.60
ABR,6,22,34.50,1.08,0.280,8.55,51,19,3.23,219.69,21.77,21.12,622.01
ABR,6,23,32.55,1.45,0.271,8.81,45,20,2.77,222.94,20.74,26.01,622.20
ABR,7,0,28.40,2.01,0.276,10.04,109,23,1.94,147.58,19.70,29.60,622.49
ABR,7,1,19.44,2.36,0.359,17.26,66,25,0.88,180.81,18.55,32.64,622.42
ABR,7,2,13.31,1.38,0.386,18.82,53,25,1.13,286.42,17.61,35.00,622.33
ABR,7,3,1.22,1.08,0.345,29.79,43,27,0.92,202.67,16.62,36.37,622.13
ABR,7,4,1.49,1.04,0.358,27.59,41,23,1.26,250.61,15.64,37.81,622.15
ABR,7,5,4.01,1.01,0.248,24.63,40,22,1.34,249.42,14.68,39.02,622.23
ABR,7,6,8.33,0.99,0.325,21.66,41,20,0.89,214.47,13.78,41.27,622.38
ABR,7,7,1.22,2.63,0.574,26.95,47,18,1.63,86.02,13.84,42.15,622.70
ABR,7,8,4.70,4.54,0.846,28.33,67,29,0.81,189.72,16.01,38.73,623.08
ABR,7,9,27.41,4.13,0.491,19.74,62,31,1.27,280.70,20.01,30.87,623.30
ABR,7,10,45.00,2.52,0.308,8.31,57,32,1.51,240.76,22.67,25.92,623.43
ABR,7,11,52.03,1.62,0.186,1.99,43,25,2.43,256.38,24.22,22.51,623.26
ABR,7,12,56.56,1.36,0.181,1.56,26,12,3.90,270.18,25.42,18.99,622.90
ABR,7,13,58.84,1.11,0.182,1.42,23,16,3.76,261.29,26.80,15.40,622.35
ABR,7,14,56.61,0.97,0.159,0.91,17,15,4.24,268.47,28.15,10.63,621.65
ABR,7,15,59.08,1.00,0.137,0.46,18,18,4.72,279.37,29.43,9.47,620.87
ABR,7,16,60.54,0.93,0.143,0.46,25,20,4.74,272.15,30.01,7.67,620.25
ABR,7,17,62.89,0.91,0.129,0.32,24,15,4.38,271.65,30.15,8.41,619.94
ABR,7,18,63.44,0.90,0.122,0.30,34,12,4.28,272.93,29.75,8.24,619.84
ABR,7,19,56.42,1.01,0.142,2.43,38,11,2.69,280.03,28.65,9.68,620.08
ABR,7,20,38.57,1.05,0.353,14.96,44,14,2.01,246.99,26.23,13.07,620.63
ABR,7,21,34.61,1.10,0.371,14.74,40,19,2.64,236.24,24.71,15.16,621.31
ABR,7,22,38.18,0.98,0.231,8.04,39,17,2.70,229.32,23.17,15.78,621.91
ABR,7,23,36.67,0.93,0.134,4.00,37,17,2.95,226.85,21.35,19.80,622.01
ABR,8,0,34.76,0.90,0.122,4.16,25,17,2.03,215.97,19.77,24.26,622.21
ABR,8,1,32.62,0.90,0.128,7.77,44,19,1.31,164.75,19.04,24.04,622.64
ABR,8,2,27.70,0.96,0.167,11.67,34,26,1.66,216.59,18.46,25.27,622.64
ABR,8,3,26.08,0.98,0.136,10.17,33,25,1.19,197.95,17.47,28.77,622.57
ABR,8,4,24.20,1.15,0.122,8.59,30,18,1.20,186.23,16.84,31.86,622.47
ABR,8,5,7.70,1.85,0.238,24.74,38,19,0.85,134.85,15.56,34.00,622.53
ABR,8,6,1.22,1.44,0.575,27.11,53,26,1.02,279.82,14.70,36.46,622.79
ABR,8,7,1.22,3.40,1.602,27.71,79,27,1.17,180.78,14.09,37.74,623.19
ABR,8,8,1.22,59.75,0.895,27.82,131,39,2.36,95.08,14.96,34.44,623.72
ABR,8,9,11.80,6.66,0.798,27.39,104,46,2.67,89.94,17.76,30.37,624.29
ABR,8,10,40.35,13.28,0.577,10.25,72,44,2.17,90.86,21.48,24.89,624.53
ABR,8,11,54.86,25.06,0.486,8.27,50,24,2.29,113.32,23.54,21.67,624.36
ABR,8,12,63.71,31.49,0.593,9.19,42,25,1.91,163.72,25.44,18.53,623.85
ABR,8,13,74.75,20.43,0.347,4.36,42,28,2.43,251.49,26.86,16.11,623.28
ABR,8,14,68.82,5.90,0.217,1.55,34,24,2.54,243.60,28.11,13.94,622.58
ABR,8,15,59.47,4.99,0.233,2.08,52,18,3.30,224.13,28.84,12.78,621.96
ABR,8,16,58.62,3.93,0.142,0.30,31,14,3.46,254.95,29.19,12.95,621.29
ABR,8,17,60.84,3.04,0.150,0.30,23,15,3.84,254.17,29.46,13.19,620.85
ABR,8,18,61.32,0.90,0.165,0.30,32,14,3.15,265.86,29.27,13.04,620.77
ABR,8,19,58.58,0.90,0.198,2.40,32,12,2.13,273.66,28.24,13.80,621.00
ABR,8,20,39.37,24.66,0.605,7.88,159,12,6.27,44.19,23.11,30.10,621.85
ABR,8,21,38.52,23.08,0.464,6.24,105,33,5.29,75.88,20.75,35.90,622.82
ABR,8,22,43.04,9.07,0.183,2.08,206,25,7.43,72.32,19.85,38.82,624.11
ABR,8,23,44.10,5.71,0.122,0.30,114,34,5.66,68.49,19.04,41.26,624.42
ABR,9,0,38.59,4.58,0.122,1.67,30,11,3.86,93.91,18.15,46.55,624.94
ABR,9,1,35.07,3.71,0.126,3.36,32,11,4.65,85.89,17.15,51.39,624.59
ABR,9,2,33.83,2.99,0.122,3.33,35,12,5.09,95.93,16.51,55.69,624.00
ABR,9,3,30.84,2.43,0.122,4.79,26,15,4.18,96.42,15.79,57.76,623.50
ABR,9,4,32.48,2.10,0.124,3.40,21,11,3.31,82.18,15.43,59.49,623.45
ABR,9,5,29.74,1.78,0.134,5.89,20,13,2.10,98.46,15.16,58.31,623.62
ABR,9,6,11.34,1.67,0.375,21.16,26,15,1.86,97.05,14.27,60.88,623.87
ABR,9,7,1.22,1.42,0.768,31.40,51,17,2.04,107.51,13.86,61.84,624.29
ABR,9,8,10.30,1.32,0.657,23.20,55,20,2.69,89.08,14.96,57.30,624.71
ABR,9,9,26.15,1.20,0.383,11.96,54,18,2.55,101.80,17.20,50.06,625.07
ABR,9,10,38.83,1.18,0.377,8.20,68,17,2.72,100.11,20.38,39.96,625.06
ABR,9,11,49.14,1.18,0.342,5.45,45,20,3.18,99.07,22.55,34.22,624.81
ABR,9,12,52.94,1.16,0.411,6.58,29,13,2.96,125.26,24.16,29.70,624.23
ABR,9,13,59.36,1.20,0.305,3.82,40,17,2.55,156.64,25.96,25.73,623.53
ABR,9,14,64.86,1.09,0.234,1.51,64,14,2.87,222.29,27.42,21.14,622.73
ABR,9,15,67.72,1.09,0.267,2.69,24,12,2.18,193.94,27.82,16.46,622.02
ABR,9,16,68.04,0.99,0.154,0.30,38,11,2.50,227.38,28.94,15.03,621.41
ABR,9,17,68.67,1.01,0.187,0.99,49,21,2.02,214.03,29.90,14.69,620.89
ABR,9,18,71.68,0.90,0.202,2.51,61,16,1.78,217.22,29.43,14.52,620.76
ABR,9,19,57.98,0.92,0.401,12.03,51,19,2.59,142.26,27.82,16.33,620.89
ABR,9,20,33.01,0.98,0.782,31.28,96,15,2.01,163.61,26.17,19.03,621.27
ABR,9,21,27.91,0.96,0.696,31.21,87,21,2.02,109.81,24.80,21.70,621.79
ABR,9,22,12.68,0.94,0.690,41.38,84,28,1.37,81.60,23.40,25.27,622.30
ABR,9,23,29.89,0.93,0.296,18.05,75,38,2.37,80.01,22.15,25.17,622.78
ABR,10,0,38.42,0.93,0.122,5.09,33,23,3.06,83.38,20.63,26.87,622.97
ABR,10,1,31.44,0.96,0.122,9.17,21,14,3.13,88.40,19.58,28.24,622.84
ABR,10,2,20.07,0.99,0.128,18.37,46,14,2.29,114.26,18.33,30.27,622.78
ABR,10,3,9.69,0.99,0.124,28.32,37,20,2.69,113.92,17.11,32.09,622.43
ABR,10,4,12.68,1.06,0.122,23.78,28,17,2.46,175.46,16.55,33.51,622.47
ABR,10,5,3.21,0.98,0.255,29.68,37,20,1.11,183.15,16.04,35.98,622.63
ABR,10,6,1.49,1.01,0.705,31.42,45,18,1.44,98.73,16.01,36.43,622.68
ABR,10,7,1.22,1.02,1.106,35.14,90,26,1.54,157.38,15.07,39.59,622.96
ABR,10,8,1.22,1.09,0.904,30.55,68,29,1.47,112.25,16.86,37.13,623.32
ABR,10,9,8.38,0.99,0.575,23.81,87,27,2.49,78.98,18.73,35.21,623.46
ABR,10,10,18.99,1.06,0.467,21.96,70,31,2.26,104.52,21.97,29.67,623.41
ABR,10,11,36.14,0.95,0.369,14.00,82,26,1.72,165.29,25.28,24.23,623.12
ABR,10,12,56.59,1.11,0.190,3.54,67,26,2.77,245.97,27.28,20.54,622.44
ABR,10,13,59.79,1.13,0.169,0.92,46,22,3.66,275.71,28.46,14.67,621.69
ABR,10,14,64.80,0.96,0.164,1.19,35,22,3.32,257.03,29.39,14.10,620.93
ABR,10,15,64.75,0.95,0.171,1.04,33,20,3.82,250.16,30.12,13.38,620.14
ABR,10,16,65.45,1.12,0.183,1.08,29,15,3.25,253.97,31.07,12.09,619.39
ABR,10,17,66.88,1.12,0.162,0.55,33,29,3.37,268.78,31.34,11.92,618.91
ABR,10,18,64.12,1.32,0.156,1.01,34,17,4.07,270.57,30.85,11.78,618.74
ABR,10,19,55.67,1.26,0.206,5.06,46,16,3.88,265.37,29.49,13.82,618.79
ABR,10,20,43.71,1.22,0.365,11.33,61,12,3.34,237.50,27.23,17.05,619.10
ABR,10,21,39.15,1.07,0.339,11.55,58,14,2.87,231.89,25.52,17.68,619.56
ABR,10,22,38.65,1.17,0.211,4.89,55,20,4.12,223.83,24.19,22.15,620.09
ABR,10,23,27.38,1.11,0.209,7.73,53,22,2.36,135.33,22.07,27.74,620.63
ABR,11,0,29.56,1.08,0.164,3.80,50,22,1.71,258.84,20.61,30.66,621.03
ABR,11,1,30.35,0.99,0.149,3.57,49,22,1.89,262.75,19.97,30.48,620.97
ABR,11,2,27.56,1.01,0.145,4.97,42,21,1.45,246.07,19.29,31.66,621.01
ABR,11,3,19.19,1.01,0.130,10.96,45,20,1.71,207.02,18.41,33.67,620.85
ABR,11,4,20.57,1.15,0.125,9.10,39,21,1.61,220.96,17.56,34.92,620.60
ABR,11,5,20.35,1.31,0.122,8.19,30,15,1.51,242.88,16.81,36.33,620.59
ABR,11,6,17.19,1.23,0.195,11.48,36,17,1.86,286.49,16.08,41.19,620.65
ABR,11,7,1.22,1.18,0.457,26.30,41,18,1.85,291.36,15.18,44.80,621.08
ABR,11,8,1.90,1.12,0.374,14.64,52,22,2.23,254.39,17.42,39.41,621.39
ABR,11,9,35.13,1.16,0.278,4.76,36,17,3.00,250.46,20.97,30.16,621.45
ABR,11,10,50.08,1.15,0.207,2.40,38,20,4.01,254.05,22.98,22.50,621.39
ABR,11,11,58.35,1.06,0.122,0.30,40,17,4.77,274.77,24.95,16.24,621.22
ABR,11,12,60.73,1.13,0.122,0.69,42,18,4.96,268.11,26.23,16.12,620.94
ABR,11,13,61.04,1.12,0.163,1.99,58,21,5.90,246.06,27.22,14.77,620.39
ABR,11,14,63.15,1.14,0.161,1.54,69,20,5.77,257.68,28.18,13.71,619.80
ABR,11,15,63.46,1.10,0.160,1.52,48,20,5.81,251.37,28.96,12.25,618.88
ABR,11,16,66.15,1.09,0.152,1.43,58,16,6.08,267.65,29.64,12.80,618.25
ABR,11,17,66.01,1.12,0.133,0.30,52,19,5.91,267.69,30.04,11.71,617.87
ABR,11,18,64.78,1.12,0.130,0.72,41,13,5.18,277.49,29.88,10.89,617.87
ABR,11,19,56.09,1.05,0.174,3.96,49,17,4.19,276.81,28.35,13.71,618.10
ABR,11,20,42.16,1.09,0.295,11.76,57,18,2.61,255.28,25.63,17.59,618.40
ABR,11,21,40.72,0.99,0.347,11.77,56,19,3.03,222.89,24.56,19.66,618.88
ABR,11,22,43.03,0.93,0.201,4.75,56,27,3.89,217.96,23.62,20.74,619.24
ABR,11,23,37.78,0.90,0.167,5.93,51,22,2.45,202.08,21.74,24.07,619.78
ABR,12,0,37.89,0.90,0.130,3.28,45,25,1.75,264.12,20.41,27.29,620.22
ABR,12,1,30.89,0.96,0.179,9.49,49,23,1.54,190.14,19.98,28.14,620.15
ABR,12,2,32.74,1.00,0.187,6.50,40,31,1.89,201.26,18.95,30.30,620.01
ABR,12,3,38.37,0.97,0.159,2.86,29,23,2.60,248.07,18.55,31.82,619.44
ABR,12,4,32.70,0.90,0.169,3.51,34,28,2.10,287.55,16.54,37.56,619.31
ABR,12,5,31.76,0.94,0.189,5.69,33,14,2.26,251.18,16.36,38.48,619.46
ABR,12,6,18.69,0.95,0.330,16.57,46,25,1.24,291.45,15.35,41.62,619.59
ABR,12,7,4.65,0.90,0.576,29.50,60,19,1.23,278.58,14.74,44.44,620.05
ABR,12,8,1.22,0.93,1.148,36.69,115,36,1.15,276.80,16.85,39.01,620.43
ABR,12,9,11.71,0.93,0.560,25.00,113,60,2.16,288.95,19.23,34.77,620.78
ABR,12,10,38.88,0.90,0.284,5.38,64,42,2.77,274.89,21.89,29.62,620.75
ABR,12,11,48.28,0.90,0.207,1.65,44,65,3.78,254.24,23.56,24.59,620.50
ABR,12,12,50.22,1.29,0.257,2.89,48,25,3.77,237.06,25.36,20.80,620.07
ABR,12,13,49.81,1.39,0.243,2.78,69,27,4.21,223.90,26.88,17.58,619.52
ABR,12,14,52.70,1.12,0.183,0.86,33,21,4.13,248.91,28.25,15.50,618.70
ABR,12,15,56.18,1.17,0.174,0.30,48,12,4.65,275.62,29.36,15.41,617.87
ABR,12,16,56.27,1.13,0.199,0.85,101,12,5.61,265.60,29.58,15.05,617.28
ABR,12,17,57.98,1.38,0.199,0.98,58,18,5.03,266.18,30.12,13.42,617.10
ABR,12,18,55.91,1.26,0.204,1.50,62,15,6.33,253.62,29.30,13.42,617.06
ABR,12,19,49.09,1.38,0.222,3.13,84,18,6.39,248.12,26.88,14.91,617.44
ABR,12,20,43.78,1.37,0.222,3.69,72,14,5.34,245.35,24.97,17.37,617.94
ABR,12,21,40.43,1.45,0.254,5.16,63,20,4.56,215.32,24.11,19.25,618.40
ABR,12,22,37.52,1.62,0.245,5.35,61,21,3.30,201.11,22.89,22.50,618.86
