DATOS HORARIOS 2017_DIF,,,,,,,,,,,,,
,,,,,,,,,,,,,
MES,DIA,HORA,O3,SO2,CO,NO2,PM10,WS,WD,TEMP,HR,PBAR,PM2.5
DIC,2,13,21.25,1.1,0.35,6.37,33.89,2.73,93.09,18.03,37.29,624.75,18.12
DIC,2,14,25.78,17.46,0.26,5.76,28.03,1.96,146.54,21.37,28.32,623.84,21.92
DIC,2,15,27.82,67.41,0.55,11.49,50.04,1.88,139.84,22.63,26.06,623.24,24.38
DIC,2,16,31.58,42.78,0.66,8.1,57.18,1.97,254.57,23.33,24.85,622.87,39.91
DIC,2,17,27.55,27.61,0.92,14.19,51.7,1.77,192.13,23.03,24.49,622.79,32.14
DIC,2,18,19.38,25.28,0.98,30.83,70.83,1.64,142.06,22.57,24.82,622.83,25.03
DIC,2,19,3.35,28.75,1.72,68.32,117.08,1.06,203.18,20.3,27.83,623.03,34
DIC,2,20,NA,25.86,2.09,69.85,156.93,1.04,282.46,18.28,32.5,623.43,49.66
DIC,2,21,1.6,7.17,2.55,56.75,189.84,1.34,299.97,16.72,36.5,623.81,60.35
DIC,2,22,2.87,13.59,1.30,40.98,207.02,2.09,75.32,16.42,39.42,624.2,66.36
DIC,2,23,4.24,10.3,0.56,25.76,100.05,2.74,92.89,14,49.62,624.53,42.99
DIC,3,0,9.26,1.1,0.17,6.86,74.93,3.86,84.05,13.22,57.75,624.54,42.98
DIC,3,1,10.35,9.18,0.07,4.97,26.02,4,79.43,14.02,61.38,624.46,20.73
DIC,3,2,9.37,27.62,0.07,7.63,41.56,3.34,83.56,13.34,64.99,624.56,18.81
DIC,3,3,10.99,1.38,0.03,1.7,23.29,3.14,87.39,11.37,69.5,624.34,20.82
DIC,3,4,6.47,60.68,0.00,10.77,25.8,3.31,73.25,11.96,72.94,624.24,14.19
DIC,3,5,9.09,10.17,0.00,3.42,33.83,3,90.07,11.19,75.34,624.23,NA
DIC,3,6,9.3,1.37,0.00,3.05,18.97,2.37,96.04,10.61,77.55,624.37,17.15
DIC,3,7,5.38,3.76,0.00,9.92,27.57,1.82,106.99,9.34,80.69,624.75,16.56
DIC,3,8,3.2,3.36,0.26,15.93,92.69,1.75,105.81,9.93,80.12,625.07,25.85
DIC,3,9,7.07,4.33,0.33,11.78,57.28,2.5,105.76,11.44,72.23,625.35,31.12
DIC,3,10,13.65,1.54,0.22,3.74,48.09,3.59,95.65,14.52,64.36,625.6,34.45
DIC,3,11,16.48,1.1,0.26,3.28,39.98,3.75,98.73,16.72,57.24,625.45,19.91
DIC,3,12,19.82,1.1,0.26,4.42,29.43,2.88,113.62,18.23,47.84,624.93,20.66
DIC,3,13,24.94,1.51,0.12,3.77,29.88,1.99,112.35,20.89,39.55,624.2,21.88
DIC,3,14,31.9,1.1,0.01,2.74,29.46,1.72,159.09,22.09,31.77,623.21,NA
DIC,3,15,34.18,7.67,0.00,1.7,37.67,1.73,103.66,24.18,26,622.41,24.21
DIC,3,16,35.5,18.8,0.00,1.7,39.17,1.77,287.7,22.67,24.94,621.91,23.16
DIC,3,17,37.66,22.42,0.02,2.77,54.3,1.55,260.19,23.71,24.86,621.79,28.81
DIC,3,18,34.29,9.5,0.03,4.05,61.03,1.77,275.65,23.14,26.54,621.84,31.39
DIC,3,19,12.68,2.86,0.62,43.18,88.95,1.31,280.37,20.7,31.2,621.98,32.17
DIC,3,20,2.29,3.56,1.35,65.69,130.41,1.15,304.68,17.72,35.02,622.4,47.34
DIC,3,21,2.13,3.69,1.85,61.78,152.64,1.02,285.67,16,38.85,622.83,52.71
DIC,3,22,2.16,3.4,1.66,57.99,195.92,1.14,204.96,14.35,41.99,623.17,70.13
DIC,3,23,2.66,5.32,1.39,53.75,176.55,1.11,149.66,15.32,43.81,623.47,65.72
DIC,4,0,2.84,2.96,0.88,44.81,175.16,1.31,90.44,13.97,47.01,623.57,65.14
DIC,4,1,2.3,10.33,0.44,39.68,139.88,1.12,132.8,13.37,47.44,623.61,63.44
DIC,4,2,2.44,5.57,0.37,36.91,103.64,1.75,96.03,12.94,47.8,623.61,49.46
DIC,4,3,1.87,4.63,0.23,34.45,78.22,2.03,79.93,10.28,52.05,623.42,41.84
DIC,4,4,1.64,3.97,0.29,34.11,82.7,1.66,103.81,11.42,56.42,623.28,35.07
DIC,4,5,1.65,4.35,0.27,31.78,83.62,1.57,114.74,10.08,60.26,623.41,39.97
DIC,4,6,1.8,5.54,0.24,28.12,77.14,1.53,102.94,9.55,63.84,623.6,40.72
DIC,4,7,1.74,3.96,0.52,26.46,74.67,1.6,106.39,9.35,65.85,623.83,37.31
DIC,4,8,2.1,3.8,0.78,25.76,101.93,1.78,101.99,8.83,65.9,624.26,30.42
DIC,4,9,4.17,9.9,0.74,25.45,110.77,2.49,108.24,10.78,60.39,624.66,35.44
DIC,4,10,7.79,22.97,0.73,29.46,136.18,2.37,104.85,14.28,53.53,625.01,50.21
DIC,4,11,19.19,12.16,0.35,23.32,106.94,1.61,121.7,17.96,42.86,624.87,58.99
DIC,4,12,30.06,5.27,0.19,11.41,70.91,1.49,125.39,20.32,34.93,624.36,46.94
DIC,4,13,38.01,2.9,0.07,5.25,54.89,1.99,282.41,21.02,33.28,623.51,38.01
DIC,4,14,40.8,1.95,0.09,3.87,64.7,2.05,245.59,23.85,30.06,622.64,39.03
DIC,4,15,40.07,1.47,0.09,2.62,64.57,2.33,259.9,25.12,27.05,622.05,44.12
DIC,4,16,40.75,1.33,0.00,1.7,60.82,2.51,280.61,25.67,24.11,621.57,40.8
DIC,4,17,41.52,1.25,0.00,1.7,79.76,2.28,281.83,24.17,23.47,621.41,39.38
DIC,4,18,29.08,1.1,0.02,12.11,88.75,1.55,267.31,24.29,24.44,621.52,41.71
DIC,4,19,4.42,1.43,1.82,60.42,128.34,0.89,270,22.2,28.29,621.84,31.84
DIC,4,20,2.26,2.47,2.97,66.02,235.51,1.05,206.09,20.52,31.95,622.23,49.69
DIC,4,21,2.25,3.13,3.84,61.38,278.69,1.03,183.78,17.69,35.84,622.54,79.56
DIC,4,22,1.87,1.75,1.06,49.65,273.29,1.24,277.68,16.16,40.14,623.08,99.21
DIC,4,23,2.3,1.29,0.55,41.5,189.12,1.18,230.83,15.39,43.86,623.43,77.52
DIC,5,0,3.85,1.95,0.41,41.56,164.45,1.35,225.82,14.85,44.88,623.59,80.22
DIC,5,1,6.52,1.1,0.23,29.52,143.94,1.15,233.47,14.53,48.45,623.64,82.48
DIC,5,2,1.84,1.23,0.32,39.77,140.64,1.05,339.07,12.27,52.43,623.72,93.29
DIC,5,3,1.6,1.1,0.27,38.38,117.61,0.96,278.25,12.36,54.98,623.83,86.2
DIC,5,4,2.61,1.74,0.45,35.3,102.95,0.78,124.8,11.35,57.78,623.91,58.44
DIC,5,5,2.69,2.46,0.59,37.19,154.02,0.96,94.29,11.36,58.52,624.14,73.63
DIC,5,6,2.04,4.32,0.64,36.78,172.41,1.58,96.91,10.75,62.29,624.53,91.38
DIC,5,7,3.35,6.32,0.98,36.64,159.72,1.44,99.06,10.52,62.02,624.9,85.25
DIC,5,8,2.29,8.23,1.61,42.07,202.59,1.79,100.46,10.51,62.19,625.34,84.68
DIC,5,9,4.35,11.35,1.32,38.15,213.6,2.27,99.98,11.59,56.77,625.8,103.55
DIC,5,10,12.34,7.03,0.82,24.77,169.19,2.16,97.36,15.76,49.95,626.1,97.5
DIC,5,11,19.91,6.87,0.47,14.09,111.87,1.4,97.45,19.18,43.81,625.97,72.49
DIC,5,12,29.87,2.84,0.27,5.34,87.01,1.52,213.29,20.6,38.46,625.69,57.81
DIC,5,13,37.85,7.95,0.26,6.23,63.34,1.49,249.29,21.63,34.64,624.9,39.45
DIC,5,14,45.63,33.09,0.32,6.21,69.04,1.58,245.42,24.9,29.28,623.89,43.53
DIC,5,15,46.65,17.28,0.30,5.67,86.19,1.87,183.87,26.46,26.24,623.23,46.62
DIC,5,16,40.09,7.72,0.29,7.92,92.37,2.23,142.96,25.75,22.86,622.89,39.41
DIC,5,17,34.52,3.98,0.27,10.34,71.41,2.1,152.15,27.51,20.75,622.55,38.51
DIC,5,18,31.99,2.8,0.29,14.39,76.92,1.86,190.88,26.38,22.33,622.64,30.78
DIC,5,19,6.75,2.52,1.02,66.36,129.51,1.33,246.65,23.69,26.04,622.76,34.39
DIC,5,20,1.6,2.98,1.33,74.88,179.74,1.06,265.45,20.5,29.74,623,49.21
DIC,5,21,1.6,3.9,1.86,70.09,183.05,0.88,294.47,20.18,32.75,623.32,58.39
DIC,5,22,1.6,9.93,2.55,74.33,225.01,1.6,103.21,19.33,35.92,623.84,71.16
DIC,5,23,4.47,10.32,1.22,72.31,252.05,1.99,108.29,18.42,38.77,624.27,97.81
DIC,6,0,8.07,4.77,0.88,49.28,157.95,2.63,101.7,17.15,37.15,624.26,85.51
DIC,6,1,6.76,2.86,0.60,36.62,109.14,3.08,91.95,17.08,36.1,624.31,51.85
DIC,6,2,4.21,2.64,0.55,38.24,73.78,1.46,118.9,15.49,40.03,624.46,33.75
DIC,6,3,8.12,5.87,0.49,32.77,76.49,2.52,107.67,14.65,46.52,624.35,36.8
DIC,6,4,11.03,3.74,0.41,22.02,55.2,3.19,83.76,12.85,61.86,624.23,33.64
DIC,6,5,11.76,3.81,0.40,15.6,40.91,3,96.78,12.35,70.32,624.33,31.15
DIC,6,6,11.49,2.25,0.42,14.44,45.3,3.84,86.85,12.57,76.41,624.67,32.31
DIC,6,7,10.9,1.57,0.61,15.07,45.65,3.92,83.37,12.47,78.45,625.12,32.03
DIC,6,8,8.18,1.5,0.84,21.17,57.57,3.58,85.21,11.8,78.55,625.48,35.45
DIC,6,9,11.17,1.66,0.82,15.99,67.4,3.69,86.43,13.9,72.37,626.02,33.81
DIC,6,10,18.12,1.28,0.66,11.21,67.02,5.09,84.58,15.17,63.41,626.07,29.57
DIC,6,11,21.34,1.1,0.64,10.71,63.7,4.06,88.81,16.17,53.89,625.89,29.24
DIC,6,12,24.76,1.1,0.67,12.12,51.11,3.54,83.77,19.82,44.29,625.36,37.83
DIC,6,13,26.74,1.1,0.79,16.73,46.13,3.02,98.9,21.85,36.51,624.61,28.31
DIC,6,14,29.53,1.62,0.68,18.81,55.15,1.79,118.06,21.46,30.4,623.68,31.21
DIC,6,15,37.82,1.1,0.55,10.98,65.19,1.76,198.06,24.48,28.79,623.03,36.74
DIC,6,16,39.76,1.1,0.55,13.02,68.46,1.76,50.52,24.8,27.25,622.6,36.62
DIC,6,17,40.53,1.8155,0.55,13.63,73.83,1.39,301.6,23.33,25.66,622.39,39.79
DIC,6,18,33.96,5.0364,0.75,23.7,78.31,1.74,40.59,25.07,26,622.41,34.38
DIC,6,19,10.22,6.2964,2.12,72.34,130.76,0.88,5.52,22.49,30.86,622.65,45.02
DIC,6,20,1.6,6.0164,5.11,87.94,220.53,0.82,228.27,20.53,36.33,623.03,58.88
DIC,6,21,5.19,5.2564,0.30,1.7,17.34,1.1,168.16,NA,37.97,623.37,NA
DIC,6,22,6.18,5.7664,0.00,NA,NA,1.55,223.92,NA,40.44,623.72,NA
DIC,6,23,6.57,6.1664,0.01,NA,NA,1.29,309.27,NA,41.94,623.98,NA
DIC,7,0,6.65,6.5179,0.00,NA,NA,0.95,95.1,NA,45.66,623.96,NA
DIC,7,1,7.016,6.6179,0.01,NA,NA,1.84,98.44,NA,52.78,623.93,NA
DIC,7,2,13.31,6.6179,0.01,NA,NA,1.29,127.06,NA,54.15,623.81,NA
DIC,7,3,16.42,6.6979,0.02,NA,NA,0.97,151.54,NA,58.03,623.71,NA
DIC,7,4,16.45,6.6779,0.01,NA,NA,1.2,117.82,NA,62.63,623.6,NA
DIC,7,5,16.61,6.7579,0.03,NA,NA,1.97,99.61,NA,66.4,623.41,NA
DIC,7,6,16.52,6.6579,0.03,NA,NA,1.23,118.82,NA,72.48,623.51,NA
DIC,7,7,16.56,6.7879,0.00,NA,NA,1.65,109.59,NA,76.33,623.45,NA
DIC,7,8,16.65,6.8079,0.01,NA,NA,2.14,103.95,NA,76.14,623.61,NA
DIC,7,9,15.54,7.7279,0.00,NA,NA,2.27,90.19,NA,66.74,623.88,NA
DIC,7,10,11,17.6379,NA,NA,NA,1.27,128.1,15.9,56.02,624.5,NA
DIC,7,11,24.35,17.5379,0.23,12.81,67.7,1.81,258.04,20.19,46.42,624.25,NA
DIC,7,12,30.75,11.7579,0.00,6.33,NA,3.26,260.1,21.11,44.42,623.71,NA
DIC,7,13,32.92,12.1179,0.00,3.8,NA,4.01,252.74,20.17,40.42,622.88,NA
DIC,7,14,34.16,10.6479,0.22,5.1,NA,4.28,249.55,23.05,35.53,621.76,NA
DIC,7,15,33.762,2.8224,0.45,6.725,45.048,5.0444,236.88,24.533,32.134,621.13,112.72
DIC,7,16,32.537,1.2615,0.27,5.8901,23.554,5.0439,225.05,25.067,30.64,620.43,162.91
DIC,7,17,29.711,1.332,0.22,8.539,12.719,3.7398,233.52,24.978,30.295,620.11,43.675
DIC,7,18,23.062,1.4088,0.22,14.17,18.077,3.6397,217.75,24.424,30.304,620.25,23.582
DIC,7,19,15.437,2.3014,0.43,24.477,56.77,3.2129,186.49,22.574,36.479,620.64,25.514
DIC,7,20,15.485,2.3639,0.25,18.975,65.683,3.5964,224.93,21.014,36.124,621.42,70.312
DIC,7,21,18.713,1.845,0.07,11.734,72.74,4.2693,222.5,19.547,41.137,621.99,41.929
DIC,7,22,14.511,1.6021,0.10,17.718,50.885,2.2393,217.21,18.346,43.827,622.16,20.197
DIC,7,23,10.854,2.0516,0.21,23.999,58.585,1.4661,238.29,16.957,48.51,622.25,19.511
DIC,8,0,4.58,1.939,0.13,32.911,65.437,1.0156,273.16,15.52,53.752,622.11,31.113
DIC,8,1,1.6,2.05,0.17,36.61,70.04,0.81,271.54,14.5,58.7,621.94,28.53
DIC,8,2,1.6,2.08,0.15,37.85,63.7,1.24,260.55,12.33,62.78,621.79,30.82
DIC,8,3,9.46,1.88,0.05,20.61,55.54,1.19,257.58,12.52,69.06,621.66,22.25
DIC,8,4,8.11,1.84,0.04,22.56,52.24,1.62,230.81,12.73,69.64,621.54,22.14
DIC,8,5,9.84,1.69,0.03,16.33,46.24,1.49,264.39,12.3,69.97,621.38,20.85
DIC,8,6,9.7,1.74,0.05,16.46,35,2.11,233.38,12.5,66.91,621.19,22.26
DIC,8,7,4.15,1.7,0.25,27.75,55.13,1.75,250.37,11.55,71.39,621.29,22.95
DIC,8,8,1.6,2.11,0.90,31.99,76.04,0.93,262.12,11.12,72.94,621.64,23.5
DIC,8,9,3.62,2.22,0.58,19.88,92.66,1.83,256.94,12.87,61.43,621.98,31.54
DIC,8,10,10.05,1.85,0.18,7.24,46.89,2.84,255.91,13.74,49.89,622.25,37.83
DIC,8,11,12.17,1.67,0.10,5.36,31.34,4.18,245.28,18.33,40.37,622.13,NA
DIC,8,12,15.66,1.7,0.06,2.96,34.3,4.68,255.17,19.9,33.57,621.62,NA
DIC,8,13,15.09,1.75,0.11,3.47,45.99,5.38,243.2,20.71,29.29,620.84,NA
DIC,8,14,9.97,6.99,0.03,NA,43.3,5.79,252.37,11.54,NA,NA,NA
DIC,8,15,15.11,1.89,0.10,3.91,106.34,7.06,264.66,23.15,24.05,619.1,14.65
DIC,8,16,14.44,1.56,0.04,3.8,118.76,7.39,268.82,22.39,23.61,619.12,38.06
DIC,8,17,11.51,1.5,0.04,4.21,102.68,6.57,262.15,22.39,25.25,619.47,23.81
DIC,8,18,9.31,1.24,0.07,5.48,83.27,6.31,253.41,20.99,28.72,619.99,19.31
DIC,8,19,5.03,1.14,0.19,9.84,71.93,4.11,239.77,19.92,31.67,620.78,21.6
DIC,8,20,2.12,1.44,0.22,15.73,105.08,3.76,300.45,17.04,35.88,622.15,19.36
DIC,8,21,1.76,25.91,0.31,16.28,185.53,3.75,55.64,12.13,37.54,623.59,27.03
DIC,8,22,3.39,92.01,0.18,13.68,115.85,3.97,75.29,9.77,38.7,624.58,25.19
DIC,8,23,6.57,2.57,0.07,7.27,72.55,4.36,87.77,7.95,39.63,625.23,21.2
DIC,9,0,7.84,1.53,0.01,4.6,42.91,4.72,87.77,7.89,40.54,625.57,12.29
DIC,9,1,9.19,1.25,0.00,2.2,28.44,4.58,85.62,6.82,41.1,625.95,13.66
DIC,9,2,9.15,1.25,0.00,2.77,37.31,4.44,85.72,6.88,40.39,626.07,12.42
DIC,9,3,9.45,1.44,0.00,2.65,28.43,4.29,83.97,6.36,40.05,626.04,7.88
DIC,9,4,10.18,1.65,0.00,1.7,24.27,4.3,85.95,6.68,38.49,626.33,8.08
DIC,9,5,12.2,9.97,0.00,2.51,30.94,4.96,76.13,7.65,33.41,626.53,8.04
DIC,9,6,13.96,10.52,0.02,5.29,31.7,3.93,71.71,7.79,27.14,626.74,10.71
DIC,9,7,11.48,4.26,0.12,9.86,26.64,2.87,79.73,7.7,25.51,627.35,12.97
DIC,9,8,10.47,9.83,0.15,12.27,34.46,4.29,66.79,7.96,24.8,627.54,12.33
DIC,9,9,10.29,5.46,0.20,12.45,42.91,4.31,64.96,8.45,23.91,628.01,9.8
DIC,9,10,11.26,4.7,0.38,9.78,40.86,4.39,74.25,10.17,23.68,628.21,9.73
DIC,9,11,12.94,2.29,0.27,8.98,43.51,4.07,80.92,12.17,21.95,627.84,11.91
DIC,9,12,14.41,1.39,0.31,9.48,34.17,3.91,79.42,14.22,20.58,627.11,10.08
DIC,9,13,16.39,2,0.33,11.16,42.33,3.84,86.11,16.15,17.72,626.23,42.88
DIC,9,14,18.75,3.35,0.28,11.31,50.45,4.08,72.8,18.04,14.16,625.21,46.2
DIC,9,15,19.9,4.61,0.30,12.49,48.02,3.15,77.46,17.76,14.05,624.68,14.95
DIC,9,16,19.45,2.25,0.37,13.33,39.42,2.78,80.21,20.82,12.87,624.35,14.34
DIC,9,17,17.84,1.59,0.45,17.59,49.77,3.29,82.53,20.65,11.92,624.26,18.74
DIC,9,18,10.16,1.62,0.59,29.63,79.88,2.79,86.9,19.32,13.76,624.45,13.03
DIC,9,19,1.6,8.96,0.92,42.04,138.14,2.78,63.21,17.79,16.07,624.87,14.97
DIC,9,20,2.34,68.79,1.08,25.19,98.56,4.07,44.17,15.99,16.1,625.27,37.61
DIC,9,21,1.6,142.08,1.06,23.09,89.47,4.68,53.87,14.13,21.62,625.59,19.67
DIC,9,22,1.6,141.9,0.22,18.14,74.02,4.75,58.72,12.88,22.05,626.09,30.28
DIC,9,23,2.98,23.52,0.16,14.71,61.82,3.83,74.23,11.39,24.02,626.53,26.19
DIC,10,0,4.88,4.5,0.06,7.95,47.13,3.97,83.49,9.79,26.47,626.86,33.77
DIC,10,1,6.3,2.63,0.03,5.03,42.76,4.26,80.63,8.58,28.18,627.14,15.89
DIC,10,2,9.43,1.76,0.00,3.93,30.25,3.82,85.54,6.99,29.44,627.54,10.37
DIC,10,3,9.81,4,0.00,3.78,22.62,4.01,81.77,6.27,30.03,627.63,5.04
DIC,10,4,9.37,3.16,0.00,3.8,22.99,3.27,82.7,5.68,31.02,627.7,7.23
DIC,10,5,9.45,1.1,0.00,3.92,17.51,4.17,92.79,4.99,31.85,627.5,8.94
DIC,10,6,10.44,1.1,0.02,1.7,22.07,4.63,84.66,4.6,32.51,627.53,7.52
DIC,10,7,9.43,1.1,0.09,1.7,23.47,4.25,80.9,4.55,33.95,627.9,7.03
DIC,10,8,9.99,2.57,0.19,3.25,21.63,3.96,87.37,5.25,33.19,628.7,6.6
DIC,10,9,12.18,10.38,0.26,5.2,31.92,4.51,79.93,8.05,28.92,629.41,7.15
DIC,10,10,15.55,6.53,0.24,3.75,89.59,5.95,74.23,10,24.01,629.64,8.78
DIC,10,11,16.64,5.14,0.24,3.83,102.87,6.07,75.69,11.53,21.58,629.47,12.35
DIC,10,12,18.54,3.44,0.19,3.52,130.25,5.87,69.27,13.43,18.55,628.87,13.64
DIC,10,13,19.79,3.9,0.25,6.45,63.72,5.39,78.92,15.4,16.54,628.33,13.4
DIC,10,14,19.95,4.2,0.24,6.43,63.4,4.87,74.36,17.44,14.05,627.31,25.64
DIC,10,15,20.71,3.39,0.24,6.05,47.75,4.4,64.18,18.98,12.61,626.64,23.05
DIC,10,16,19.73,5.32,0.24,8.14,45.6,4.11,68.79,19.39,12.15,626.4,12.8
DIC,10,17,17.52,17.16,0.29,10.29,53.58,4.12,68.72,19.15,13.1,626.46,13.47
DIC,10,18,12.41,57.14,0.41,17.24,55.32,3.59,56.37,17.67,15.82,626.6,13.57
DIC,10,19,10.03,87.37,0.57,18.15,66.77,4.18,59.67,15.81,18.74,626.91,15.2
DIC,10,20,10.23,112.04,0.27,13.87,61.91,4.86,55.8,14.39,21.49,627.39,21.95
DIC,10,21,11.18,90.73,0.28,16.28,59.08,3.58,63.62,12.8,24.21,627.91,26.8
DIC,10,22,12.95,14.87,0.21,13.93,54.19,3.15,68.79,11.65,25.98,628.39,20.68
DIC,10,23,12.97,7.41,0.15,11.97,41.32,2.47,87.21,10.47,27.76,628.69,17.85
DIC,11,0,9.6,4.27,0.15,16.76,54.47,1.84,103.93,8.46,33.05,629.33,16.34
DIC,11,1,12.2,1.89,0.07,11.21,53.39,2.98,81.03,7.42,34.55,628.8,14.3
DIC,11,2,18.13,1.1,0.00,1.7,29.72,4.02,88.22,7.36,33.34,628.17,14.21
DIC,11,3,15.34,4.86,0.00,1.7,25.47,3.19,106.47,6.39,35.91,628.05,9.96
DIC,11,4,9.81,10.47,0.00,7.01,32.04,2.94,102.35,5.07,40.79,628.02,5.58
DIC,11,5,9.98,5.07,0.00,5.34,34.66,2.18,92.39,4.4,42.84,628.34,8.49
DIC,11,6,7.72,2.74,0.01,9.9,26.6,2.4,94.84,3.58,45.79,628.35,11.09
DIC,11,7,5.86,10.25,0.33,17.11,40.91,3.44,114.78,3.58,46.09,628.28,9.34
DIC,11,8,5.17,10.18,0.64,21.57,65.19,3.19,116.56,4.16,43.98,628.75,21.35
DIC,11,9,9.69,3.8,0.51,11.87,85.01,3,95.21,5.93,38.92,629.1,21.97
DIC,11,10,14.6,1.77,0.39,5.2,59.15,3.64,96.49,8.85,32.59,628.94,21.09
DIC,11,11,18.45,3.35,0.26,1.88,65.14,4.55,96.26,11.52,27.11,628.59,18.03
DIC,11,12,22.29,1.1,0.28,1.7,57.6,3.97,86.38,13.57,22.13,628.02,17.03
DIC,11,13,23.52,1.1,0.29,5.35,53.83,3.44,89.7,15.57,17.68,627.07,28.84
DIC,11,14,25.36,3.2,0.34,9.01,48.77,2.86,114.72,18.2,14.41,626.01,28.58
DIC,11,15,26.3,6.32,0.20,7.28,49.96,2.19,137.82,19.58,11.79,625.29,34.02
DIC,11,16,28.62,15.35,0.20,6.71,50.6,1.51,212.94,20.37,10.26,624.92,20.5
DIC,11,17,26.57,9.96,0.22,10.91,62.12,1.37,230.74,20.62,10.38,624.7,20.17
DIC,11,18,17.29,10.81,0.48,31.17,97.96,1.93,283.53,17.57,15.43,624.93,26.06
DIC,11,19,3.28,4.48,1.18,63.84,178.11,1.42,278.14,14.36,20.29,625.18,58.38
DIC,11,20,2,3.28,1.12,66.62,218,1.56,279.44,12.85,23.1,625.65,59.13
DIC,11,21,2.06,4.06,1.34,57.41,202.92,1.32,273.96,11.74,25.94,626.04,67.42
DIC,11,22,1.97,5.21,2.00,60.03,223.07,1.27,151.76,11.44,26.49,626.37,89.1
DIC,11,23,2.05,9.57,1.28,46.76,221.7,1.62,112.34,11.17,26.24,626.62,96.67
DIC,12,0,3.1,7.21,0.28,25.3,128.26,2.34,92.96,10.17,29.6,626.64,71.72
DIC,12,1,5.84,1.1,0.05,15.44,61.09,1.57,101.2,9.72,31.95,626.56,30.87
DIC,12,2,4.49,4.81,0.00,19.36,50.11,2.01,119.48,9.06,34.43,626.44,20.7
