DATOS HORARIOS 2017_DIF,,,,,,,,,,,,,
,,,,,,,,,,,,,
MES,DIA,HORA,O3,SO2,CO,NO2,PM10,WS,WD,TEMP,HR,PBAR,PM2.5
JUN,3,12,52,2.46,0.08,4.84,39.42,2.31,274.65,25.88,30.47,622.26,15.63
JUN,3,13,65.74,4.22,0.11,5.23,37.28,2.69,276.92,25.93,27.05,621.8,NA
JUN,3,14,73.76,4.3,0.17,6.16,42.76,2.56,251.63,30.27,23.47,621.29,39.95
JUN,3,15,80.42,4.19,0.14,5.71,43.1,2.52,246.48,31.37,20.75,620.54,25.88
JUN,3,16,80.99,2.81,0.10,4.86,52.01,2.74,253.91,32.39,17.54,619.74,21.64
JUN,3,17,79.04,1.82,0.09,3.57,51.08,3.1,262.65,32.52,16.38,619.26,23.33
JUN,3,18,77.44,1.69,0.01,1.7,43.52,2.09,286.41,32.84,14.95,619.04,25.78
JUN,3,19,68.77,1.31,0.10,7.79,39.72,2.07,258.02,31.26,15.06,619,25.91
JUN,3,20,42.61,1.1,0.41,27.67,32.34,1.57,245.11,26.81,16.72,619.37,NA
JUN,3,21,17.78,1.12,0.71,48.97,56.63,1.64,249.22,28.01,20.44,619.77,40.86
JUN,3,22,14.73,3.23,0.45,30.45,65.18,3.24,86.89,27.33,28.66,620.54,35.55
JUN,3,23,10.48,6.39,0.41,28.92,86.99,3.01,101.86,25.41,39.4,620.97,34.08
JUN,4,0,16.77,2.9,0.29,17.93,78.04,2.45,97.32,23.57,47.05,621.15,34.25
JUN,4,1,3.94,3.49,0.17,16.33,58.93,3.11,99.89,22.08,45.98,621.39,24.68
JUN,4,2,1.6,12.52,0.15,21.32,39.39,3.72,103.55,21.46,50.27,621.47,27.07
JUN,4,3,6.2,3.78,0.07,6.73,44.73,4.56,95.25,21.8,57.33,621.51,20.32
JUN,4,4,5.39,11.91,0.03,6.53,31.13,3.98,74.93,20.63,61.93,621.59,20.42
JUN,4,5,2.86,32.89,0.04,10.45,25.77,3.38,75.93,20.05,64.17,621.48,19.55
JUN,4,6,5.15,6.07,0.07,5.82,28.75,3.1,87.73,19.06,67.09,621.57,21.23
JUN,4,7,1.6,2.67,0.21,10.15,28.68,2.91,95.18,17.7,66.44,621.86,21.41
JUN,4,8,1.6,2.03,0.26,10.25,35.59,3.02,90.84,18.31,62.27,622.35,15.72
JUN,4,9,27.08,3.69,0.31,10.08,40.86,3.37,104.53,21.45,55.45,622.75,18.22
JUN,4,10,35.68,6.08,0.37,12.58,35.02,2.45,115.41,23.27,50.14,622.65,18.2
JUN,4,11,53.92,3.46,0.32,8.19,52.82,2.09,149.05,25.79,43.65,622.36,16.45
