DATOS HORARIOS 2017_DIF,,,,,,,,,,,,,
,,,,,,,,,,,,,
MES,DIA,HORA,O3,SO2,CO,NO2,PM10,WS,WD,TEMP,HR,PBAR,PM2.5
FEB,4,13,40.58,2.78,0.26,5.89,77.41,2.77,111.57,22.37,40.49,625.36,11.01
FEB,4,14,50.3,2.52,0.14,3.07,75.87,2,116.8,23.68,36.91,624.46,18.27
FEB,4,15,55.57,2.87,0.16,3.31,56.29,2.18,221.25,24.9,32.37,623.46,15.91
FEB,4,16,61.93,3.72,0.15,4.27,53.64,2.16,224.63,25.29,31.08,622.8,22.33
FEB,4,17,64.81,26.13,0.46,8.26,62.24,2.05,30.39,24.9,29.65,622.58,38.14
FEB,4,18,59.75,10.98,0.17,2.4,62.86,2.04,286.91,24.79,26.45,622.58,34.6
FEB,4,19,39.31,3.7,0.24,13.55,47.89,1.81,275.85,23.35,29.19,622.91,35.83
FEB,4,20,25.42,3.43,0.33,16.31,72.33,2.72,313.07,22.46,33.04,623.4,33.4
FEB,4,21,22.86,13.94,0.25,10.95,63.15,4.4,43.96,21.65,39.95,623.91,31.48
FEB,4,22,17,10.54,0.29,10.92,68.62,3.06,79.39,20.68,45.31,624.42,26.85
FEB,4,23,15.08,2.18,0.31,11.32,57.49,3.19,137.17,19.57,50.78,625.12,26.66
FEB,5,0,23.25,1.84,0.20,8.14,49.68,2.68,137.4,18.12,61.87,625.19,26.86
FEB,5,1,13.79,1.92,0.14,8.79,43.39,3.44,95.28,18.19,60.04,624.79,17.42
FEB,5,2,16.28,1.52,0.04,4.03,43.35,4.05,84.95,17.99,58.63,624.62,24.82
FEB,5,3,18.8,1.38,0.00,1.7,35.67,3.61,88.79,17.69,59.21,624.27,16.39
FEB,5,4,15.26,1.2,0.06,1.7,25.09,2.97,91.53,17.22,61.21,623.95,13.59
FEB,5,5,11.48,1.1,0.12,1.91,29.42,2.38,97.16,16.91,62.63,623.94,19.06
FEB,5,6,11.79,1.71,0.16,5.55,26.53,2.36,93.86,16.66,64.16,624.16,18.5
FEB,5,7,7.59,2.22,0.24,8.65,34.79,2.17,103.56,16.21,67.98,624.47,23.83
FEB,5,8,8.22,1.98,0.24,7.55,32.04,2.52,100.06,15.93,68.97,624.82,23.05
FEB,5,9,6.73,4.25,0.34,12.65,59.94,3.38,103.92,16.69,66.5,625.1,33.4
FEB,5,10,20.24,4.2,0.27,3.4,68.12,3.49,86.73,18.26,58.26,625.37,25.37
FEB,5,11,25.94,2.18,0.17,1.7,55.11,3.64,65.9,19.29,53.76,625.46,18.08
FEB,5,12,32.12,2.08,0.22,1.7,57.78,3.21,77.04,20.72,47.72,625.13,12.63
FEB,5,13,44.47,2.81,0.17,2.63,62.39,2.51,96.69,21.98,41.24,624.33,25.21
FEB,5,14,57.02,2.96,0.15,4.35,61.6,2.36,98.62,23.68,33.41,623.35,14.14
FEB,5,15,60.73,3.32,0.14,4.94,54.58,2.15,147.19,25.03,28.64,622.56,17.38
FEB,5,16,63.49,10.76,0.14,5.89,47.76,2.16,151,25.68,26.62,622.01,17.81
FEB,5,17,62.89,15.55,0.21,7.92,53.19,1.67,143.87,26.19,24.29,621.88,29.15
FEB,5,18,60.68,7.51,0.12,6.1,59.62,2.21,224.42,25.53,24.14,622.03,30.18
FEB,5,19,51.33,5.44,0.17,11.77,51.99,1.91,258.9,23.91,27.25,622.28,38.37
FEB,5,20,26.02,2.38,0.47,29.3,61.31,1.23,242.74,22.52,31.24,622.63,36.4
FEB,5,21,10.72,2.27,0.74,39.13,88.96,1.58,3.57,21.3,36,623.07,48.6
FEB,5,22,11.78,10.09,0.84,34.66,111.08,1.72,71.76,21.17,34.9,623.33,43.33
FEB,5,23,11.19,15.72,0.45,25.87,107.71,2.1,69.57,20,35.79,623.43,24.46
FEB,6,0,13.37,2.09,0.24,18.73,80.01,1.69,144.96,18.41,41.16,623.73,24.46
FEB,6,1,15.47,1.55,0.15,16.1,71.65,1.38,94.49,18.48,40.41,623.9,28.17
FEB,6,2,13.7,1.42,0.06,15.3,78.92,2.14,112.82,17.26,43.35,623.78,30.29
FEB,6,3,11.9,2.23,0.00,15.13,52.41,1.78,115.58,16,47.21,623.62,22.2
FEB,6,4,3.66,6.11,0.01,27.19,48.99,1.53,139.91,15.81,47.74,623.51,26.33
FEB,6,5,4.39,2.97,0.09,22.96,56.99,1.23,91.88,15.07,51.13,623.58,26.27
FEB,6,6,7,2.38,0.04,17.08,55.97,1.89,79.25,14.78,54.77,623.62,25.04
FEB,6,7,3.84,2.21,0.16,20.22,49.54,0.86,203.87,14.02,57.4,624.14,20.49
FEB,6,8,1.9,2.48,0.60,21.92,66.47,1.5,101.46,14.02,59.73,624.6,30.07
FEB,6,9,6.68,2.85,0.53,20.12,105,1.7,84.16,15.08,55.75,625.08,32.26
FEB,6,10,15.49,4.74,0.40,17.17,114.99,1.8,107.57,17.26,51.35,625.42,28.5
FEB,6,11,32.85,4.02,0.21,12.84,111.65,1.35,255.8,20.2,40.6,625.63,26.69
FEB,6,12,49.61,2,0.07,3.83,76.97,2.12,261.12,22.06,32.43,625.04,18.15
FEB,6,13,56.7,1.9,0.03,2.77,49.78,3.07,276.77,23.09,31.35,624.51,9.18
FEB,6,14,61.88,1.85,0.05,2.37,57.97,3.28,276.24,24.24,29.7,623.71,9.53
FEB,6,15,59.29,1.27,0.00,1.7,50.65,3.3,273,25.37,25.82,622.98,10.05
FEB,6,16,59.02,1.27,0.06,2.29,38.32,3.57,237.21,25.66,24.99,622.33,9.87
FEB,6,17,61.8,1.26,0.02,1.7,51.14,2.72,267,26.11,23.8,621.97,16.61
FEB,6,18,60.72,1.27,0.14,4.58,37.85,2.58,222.25,25.49,25.12,621.97,19.23
FEB,6,19,48.93,1.19,0.28,12.28,52.93,2.34,213.11,24.27,26.02,621.92,23.7
FEB,6,20,28.92,1.26,0.56,26.62,99.51,2.11,226.49,23.05,27.1,622.21,35.18
FEB,6,21,30.04,1.31,0.39,21.06,85.11,2.04,240.11,21.53,29.86,622.71,25.81
FEB,6,22,33.31,1.23,0.28,16.07,81.12,1.4,220.42,20.69,30.72,623.02,25.31
FEB,6,23,14.83,1.36,0.61,28.26,59.55,1.09,294.07,19.6,34.02,623.29,31.25
FEB,7,0,3.75,1.47,0.77,36.22,84.89,1.12,253.4,18.63,36.56,623.49,41.09
FEB,7,1,16.43,1.37,0.22,24.62,84.33,1.48,213.68,18.53,34.76,623.55,39.35
FEB,7,2,15.85,1.1,0.07,21.6,54.06,1.32,270.03,17.33,37.85,623.6,31.12
FEB,7,3,11.46,1.48,0.14,23.55,47.1,1.39,171.87,16.46,40.41,623.51,28.03
FEB,7,4,4.67,1.38,0.25,25.76,62.19,0.8,286.6,15.68,47.13,623.38,37.87
FEB,7,5,2.3,1.41,0.25,26.64,73.68,1.07,2.98,14.93,50.05,623.36,33.47
FEB,7,6,4.9,6.15,0.53,30.09,64.78,1.36,106.13,14.33,53.22,623.6,46.03
FEB,7,7,1.8,5.85,0.83,31.38,106.84,0.89,103.86,13.84,54.82,624.03,40.89
FEB,7,8,2.57,8.25,1.73,36.48,139.43,1.46,101.67,13.98,54,624.41,62.54
FEB,7,9,4.14,17.54,1.19,38.45,258.47,1.9,101.9,14.91,48.91,624.75,68.51
FEB,7,10,11.13,10.43,0.89,34.95,257.36,1.67,92.72,17.6,42.77,624.75,61.65
FEB,7,11,27.88,5.03,0.50,23.97,187.22,1.41,93.49,20.57,34.92,624.77,41.66
FEB,7,12,45.85,2.96,0.24,14.26,139.07,1.63,301.31,22.54,28.88,624.41,34.47
FEB,7,13,55.32,1.71,0.04,2.75,103.71,2.86,281.18,23.99,26.78,623.75,13.26
FEB,7,14,62.8,1.84,0.02,2.79,51.73,3.28,281.1,25.2,23.99,623.08,4.64
FEB,7,15,65.62,1.28,0.05,2.83,55.58,3.41,266.67,25.99,22.37,622.31,16.25
FEB,7,16,62.73,1.1,0.00,1.7,52.35,2.41,275.22,26.08,19.56,621.74,26.79
FEB,7,17,63.52,1.1,0.00,1.7,36.08,1.62,250.96,26.57,19.26,621.4,16.8
