DATOS HORARIOS 2017_DIF,,,,,,,,,,,,,
,,,,,,,,,,,,,
MES,DIA,HORA,O3,SO2,CO,NO2,PM10,WS,WD,TEMP,HR,PBAR,PM2.5
ENE,3,12,43.04,4.21,0.43,16.45,163.32,1.8,109.99,22.53,35.52,625.51,43.61
ENE,3,13,58.91,3.37,0.22,8.19,93.05,1.79,142.03,24.87,29.35,624.61,22
ENE,3,14,63.07,2.19,0.10,3.74,77.44,1.49,151.32,26.42,23.99,623.6,9.03
ENE,3,15,67.54,1.47,0.03,2.63,53.85,1.46,218.02,27.6,20.71,622.83,3.44
ENE,3,16,70.8,1.3,0.00,1.7,45.76,2.07,269.27,27.54,20.08,622.38,6.26
ENE,3,17,72.41,1.43,0.09,1.7,58.73,2.15,262.98,27.31,19.89,622.23,22.16
ENE,3,18,61.18,1.1,0.38,12.08,55.41,1.98,253.48,26.43,21.98,622.24,26.35
ENE,3,19,17.04,1.1,1.22,51.61,77.5,1.48,227.63,24.62,24.33,622.5,41.08
ENE,3,20,2.43,1.1,2.16,64.38,124.61,0.92,228.36,22.7,28.09,622.72,44.08
ENE,3,21,3.25,2.07,4.45,61.94,179.99,0.79,73.33,21.3,32.82,622.92,62.67
ENE,3,22,2.63,2.31,3.93,53.52,308.12,0.91,253.78,19.94,36.22,623.28,76.42
ENE,3,23,2.99,4.08,2.23,51.31,333.95,1,110.46,18.72,39.44,623.62,93.5
ENE,4,0,2.85,3.69,1.44,47.54,368.17,1.39,123.83,18.33,40.41,623.8,105.62
ENE,4,1,8.38,7.67,0.46,41.39,228.04,2.53,120.13,17.91,40.13,623.88,68.36
ENE,4,2,5.93,6.96,0.35,39.8,153,1.75,94.04,17.18,43.72,623.92,58.81
ENE,4,3,3.72,4.52,0.30,34.87,130.04,1.42,83.25,15.97,50.4,623.89,49.95
ENE,4,4,8.35,1.63,0.17,24.98,114.06,1.65,90.9,15.37,52.23,623.8,36.9
ENE,4,5,2.31,2.03,0.27,31.79,85.67,1.09,15.84,14.62,56.21,623.95,34.86
ENE,4,6,1.61,2.66,0.38,32.04,100.65,0.81,118.11,14,59.95,624.07,37.12
ENE,4,7,2.18,1.44,0.65,30.37,104.82,0.97,104.45,13.73,62.07,624.2,36.94
ENE,4,8,2.88,1.7,1.07,31.59,139.01,1.34,113.21,13.93,62.56,624.57,41.51
ENE,4,9,5.15,2.38,0.76,28.74,187.67,1.87,80.79,15.58,58.66,624.97,56.69
ENE,4,10,15.9,9.13,0.77,29.22,186.42,2.34,105.8,17.59,52.15,625.22,57.48
ENE,4,11,33.44,4.67,0.49,23.14,198.96,2.35,104.76,20.48,40.91,625.14,61.75
ENE,4,12,47.08,2.29,0.21,12.43,156.59,1.94,104.43,23.16,36.31,624.61,39.71
ENE,4,13,62.21,1.35,0.16,7.56,97.9,1.41,121.41,25.89,29.22,623.73,18.52
ENE,4,14,78.5,4.53,0.15,7.23,78.3,1.43,226.96,27.48,25.04,622.55,10
ENE,4,15,82.38,3.36,0.10,4.57,55.3,1.83,249.67,28.34,23.25,621.7,53.48
ENE,4,16,81.17,2.11,0.02,2.41,83.81,2.74,284.39,28.64,22.24,621.2,45.55
ENE,4,17,77.35,5.5,0.02,2.98,72.93,2.34,283.43,28.82,20.7,620.93,33.6
ENE,4,18,66.54,4.52,0.12,9.1,67.77,2.24,272.63,28.21,22.43,620.94,34.09
ENE,4,19,17.94,2.85,0.64,45.23,98.84,1.53,264.81,25.82,26.82,621.12,43.67
ENE,4,20,3.59,2.87,1.11,56.13,203.93,1.35,254.51,23.88,28.38,621.29,58.11
ENE,4,21,5.25,3,2.15,50.05,163.92,1.28,192.12,22.4,30.31,621.49,52.77
ENE,4,22,3.26,3.82,3.16,48.36,289.83,1.26,305.3,21.16,35.12,622.02,95.6
ENE,4,23,3.14,4.63,3.20,45.45,382.86,1.18,119.14,20.27,37.8,622.48,105.83
ENE,5,0,2.71,7.93,1.38,44.88,368.26,1.47,140.53,19.62,38.33,622.64,91.02
ENE,5,1,2.02,5.36,1.46,40.73,234.56,0.95,256.6,17.83,46.08,622.75,77.86
ENE,5,2,1.6,4.54,0.97,38.9,206.84,1.05,246.12,17.19,48.47,622.71,66.14
ENE,5,3,1.96,4.19,0.86,38.2,182.44,1.14,148.11,16.56,49.34,622.48,56.89
ENE,5,4,3.26,3.06,0.64,31.8,166.32,1.07,43.77,15.41,52.92,622.36,57.25
ENE,5,5,1.6,3,0.74,30.36,158.84,0.76,236.92,14.67,57.04,622.34,56.94
ENE,5,6,1.6,3.62,0.66,30.82,147.22,1.16,92.26,14.27,59.34,622.47,52.9
ENE,5,7,1.6,3.92,0.72,32.63,158.81,1.61,101.6,14.11,60.12,622.77,57.77
ENE,5,8,1.6,6.79,0.91,27.29,171.21,1.99,107.38,13.84,58.17,623.06,42.16
ENE,5,9,3.63,11.44,1.27,34.05,172.95,2.17,103.28,15.11,54.78,623.56,78.56
ENE,5,10,7.65,16.96,0.98,40.63,168.51,2.09,95.44,17.92,48.69,623.84,144.16
ENE,5,11,22.79,8.67,0.54,36.5,238.51,1.35,97.9,21.84,38.92,623.8,65.8
ENE,5,12,49.75,5.04,0.23,16.09,160.07,1.71,265.49,24.51,32.59,623.3,38.61
ENE,5,13,61.64,2.73,0.05,3.5,98.55,2.15,262.8,25.9,26.77,622.45,9.12
ENE,5,14,66.44,2.03,0.11,3.58,61.94,2.5,261.07,27.04,22.95,621.4,3.9
ENE,5,15,64.04,1.62,0.16,3.79,46.79,3.28,282.84,28.44,16.33,620.52,16.75
ENE,5,16,62.44,1.45,0.17,4.07,65.88,3.45,262.57,28.96,16.51,619.99,10.07
ENE,5,17,64.31,1.51,0.30,7.74,48.71,3.12,242.21,29.01,17.56,619.82,13.66
ENE,5,18,47.65,1.36,0.38,12.27,57.91,3.09,237.83,28.48,16.25,619.99,24.09
ENE,5,19,26.37,1.47,0.71,23.27,66.71,2.8,232.55,26.06,19.28,620.31,30.72
ENE,5,20,28.2,1.36,0.50,19.86,95.84,3.34,234.02,24.24,20.92,620.66,31.74
ENE,5,21,24.77,1.89,0.67,21.72,74.83,3.3,223.61,22.9,23.16,621.19,35.78
ENE,5,22,28.95,1.42,0.57,17.29,79.06,2.65,239.95,21.88,23.49,621.53,37.51
ENE,5,23,15.55,1.43,0.52,26.5,75.98,2.07,300.48,20.24,27.45,621.86,37.91
ENE,6,0,3.7,1.97,0.92,38.16,104.98,1.31,259.47,18.78,32,622,47.65
ENE,6,1,3.95,2.79,0.71,35.53,118.94,1.5,278.8,17.36,35.34,621.81,42.87
ENE,6,2,5.13,2.14,0.82,33.59,122.75,1.03,202.42,16.96,34.1,621.67,46.92
ENE,6,3,13.66,1.39,0.44,21.73,104.1,1.24,249.01,17.17,33.06,621.51,32.19
ENE,6,4,9.61,1.27,0.39,20.47,65.28,0.98,253.59,15.81,37.98,621.36,21.94
ENE,6,5,2.98,2.06,0.55,30.09,73.3,1.04,82.05,15.09,41.03,621.42,28.84
ENE,6,6,2.48,2.52,0.52,28.43,108.66,0.9,277.54,13.43,46.95,621.46,42.4
ENE,6,7,2.31,3.67,0.77,27.21,111.54,1.4,92.99,13.06,49.59,621.68,45.79
ENE,6,8,2.88,25.02,1.10,29.78,150.25,1.28,111.63,13.42,47.01,622.17,49.88
ENE,6,9,4.38,18.11,1.46,35.11,222.97,1.71,91.7,15.71,41.18,622.83,66.36
ENE,6,10,16.74,25.01,1.08,37.81,294.91,1.23,117.1,19.34,32.74,623.31,74.28
ENE,6,11,31.4,38.69,0.63,25.13,209.78,1.36,224.27,22.85,27.73,623.35,62.49
ENE,6,12,39.28,7.77,0.13,8.92,124.18,2.43,271.67,24.28,25.45,622.98,22.5
ENE,6,13,37.98,2.1,0.00,1.79,67.62,2.6,278.07,25.36,23.24,622.4,4.42
ENE,6,14,40.82,1.49,0.00,1.94,34.08,2.23,274.81,26.9,19.84,621.53,0.69
ENE,6,15,43.12,1.41,0.01,1.7,28.58,2.71,270.47,27.9,16.87,620.82,4.7
ENE,6,16,45.1,1.17,0.02,1.7,30.3,2.55,262.07,28.32,15.92,620.43,6.18
ENE,6,17,44.03,1.1,0.00,1.7,13.02,2.47,271.98,29.01,14.67,620.37,3.5
ENE,6,18,35.64,1.1,0.00,4.37,30.63,2.47,250.79,28.62,14.45,620.6,15.76
ENE,6,19,8.52,1.18,0.27,25.27,46.04,1.59,218.25,26.2,16.87,621.02,33.29
ENE,6,20,3.32,2.75,2.50,33.48,103.55,1.14,127.7,24.17,20.94,621.59,35.12
ENE,6,21,3.36,4.03,3.30,30.95,240.74,0.9,131.73,22.75,24.31,622.24,52.21
ENE,6,22,1.78,3.45,2.27,32.41,324.24,1.32,234.34,21.25,28.18,622.91,77.1
ENE,6,23,2.03,3.15,0.71,31.18,222.94,1.16,282.1,19.97,31.46,623.27,54.43
ENE,7,0,2.2,3.05,1.40,28.89,142.49,1.13,185.79,19.41,32.88,623.4,56.85
ENE,7,1,2.01,3.23,1.35,28.52,192.46,0.79,81.58,17.97,37.53,623.45,59.07
ENE,7,2,1.76,4.58,0.77,30.06,226.56,1.13,100.99,17.23,41.56,623.58,77.7
ENE,7,3,1.65,6.16,0.25,27.52,186.82,1.95,94.45,15.76,45.5,623.58,50.22
ENE,7,4,2.16,8.28,0.08,28.21,122.14,2.14,108.67,15.77,42.57,623.47,32.46
ENE,7,5,2.29,11.72,0.08,29.55,103.68,2.67,103.34,15.44,43.76,623.59,34.44
ENE,7,6,2.1,7.83,0.13,28.23,96.81,2.18,96.66,14.83,48.46,624.17,37.33
ENE,7,7,1.6,5.88,0.25,28.95,85.46,3.02,102.48,14.87,54.92,624.68,27.07
ENE,7,8,1.6,5.19,0.43,27.31,105.86,3.23,88.49,13.58,63.33,625.46,39.62
