DATOS HORARIOS 2017_DIF,,,,,,,,,,,,,
,,,,,,,,,,,,,
MES,DIA,HORA,O3,SO2,CO,NO2,PM10,WS,WD,TEMP,HR,PBAR,PM2.5
SEP,2,21,5.57,80.29,0.59,10.25,36.58,5.33,53.5,19.68,62.3,624.23,10.23
SEP,2,22,4.77,72.32,0.18,9.64,51.58,3.68,61.31,20.27,63.52,624.78,4.11
SEP,2,23,2.87,35.8,0.15,11.52,32.29,2.22,81.91,19.75,65.81,625.29,6.98
SEP,3,0,3.12,4.32,0.11,9.25,39.41,2.05,106.69,19.33,68.51,625.58,4.26
SEP,3,1,3.74,3.97,0.06,6.94,23.27,1.79,86.02,19,70.67,625.44,9.57
SEP,3,2,3.65,3.33,0.04,6.06,17.32,1.97,123.44,18.61,72.9,625.31,4.28
SEP,3,3,3.25,1.55,0.02,5.26,19.91,2.46,104.03,17.95,76.09,624.98,11.09
SEP,3,4,3.76,1.27,0.02,3.57,19.41,2.77,95.98,17.85,77.13,624.82,NA
SEP,3,5,4.52,1.25,0.01,1.7,9.83,3.24,89.48,17.59,78.3,624.69,NA
SEP,3,6,3.4,1.19,0.07,3.22,15.69,2.76,89.36,16.88,79.17,624.96,3.95
SEP,3,7,2.13,1.1,0.13,6.07,25.71,2.02,81.76,16.11,79.65,625.26,NA
SEP,3,8,4.21,1.1,0.27,8.32,34.74,2.52,87.33,16.03,77.25,625.61,3.94
SEP,3,9,7.56,7.79,0.26,5.99,36.78,3.09,89.1,17.31,69.33,625.88,4.02
SEP,3,10,9.75,21.12,0.21,5.68,43.47,3.89,71.86,18.19,59.62,625.97,5.72
SEP,3,11,11.96,6.93,0.22,2.75,30.23,4.76,69.05,22.29,53.39,625.82,6.31
SEP,3,12,12.54,9.6,0.21,3.06,27.53,4.99,73.26,22.91,52.12,625.33,4.7
SEP,3,13,12.8,10.47,0.23,3.65,32.38,4.59,79.91,22.35,49.91,624.84,18.36
SEP,3,14,13.06,5.61,0.22,2.58,45.8,4.19,71.23,21.98,46.34,624.38,4.5
SEP,3,15,12.99,13.4,0.22,3.23,28.83,4.07,72.14,23.96,45.48,623.65,13.94
SEP,3,16,12.67,16.89,0.22,4.03,36.51,3.65,72.08,25.22,45.91,623,7.89
SEP,3,17,12.49,14.06,0.20,1.7,36.91,3.99,54.09,25.2,44.21,622.5,8.34
SEP,3,18,9.56,18.52,0.22,7.36,38.58,4.04,74.33,21.51,55.29,622.56,7.87
SEP,3,19,6.99,33.38,0.25,11.91,56.03,3.49,58.89,21.02,56.84,622.83,4.63
SEP,3,20,7.7,35.64,0.58,7.58,46.41,4.5,49.03,22.54,57.15,623.22,16.09
SEP,3,21,9.08,2.07,0.20,1.7,22.07,5.04,38.94,21.12,63.2,623.72,11.88
SEP,3,22,8.58,23.36,0.84,1.8,25.21,4.11,46.22,20.58,64.77,624.36,3.93
SEP,3,23,8.03,79.28,0.68,4.23,26.44,3.55,58.05,20.35,65.25,624.67,3.93
SEP,4,0,7.22,32.84,0.09,3.97,21.55,3.36,75.43,19.72,66.95,624.67,4.04
SEP,4,1,7.86,8.36,0.01,1.7,5.72,2.9,87.21,18.79,71.89,624.59,NA
SEP,4,2,6.91,22.48,0.00,7.94,8.86,3.35,78.64,17.83,74.62,624.33,3.93
SEP,4,3,6.37,21.49,0.00,8.12,13.95,3.02,78.1,16.53,75.37,624.08,3.93
SEP,4,4,6.3,3.9,0.00,6.3,11.89,2.47,144.49,15.78,82.03,623.97,3.94
SEP,4,5,6.28,1.69,0.05,7.38,15.64,2.04,131.7,16.54,91.43,624.03,4.47
SEP,4,6,3.24,19.17,0.31,16.86,10.48,2.62,79.94,16.74,91.06,623.9,5.58
SEP,4,7,1.6,2.66,0.67,21.15,16.03,2.18,88.81,17.01,88.93,624.12,8.6
SEP,4,8,1.6,2.31,0.85,18.62,9.28,2.07,106.55,16.57,85.18,624.17,4.34
SEP,4,9,3.49,1.87,0.66,13.32,12.93,2.4,97.8,17.6,79.34,624.32,10
SEP,4,10,6.06,1.38,0.42,7.73,9.44,3.3,90.29,18.72,69.53,624.51,NA
SEP,4,11,9.6,1.3,0.32,6.14,19.12,3.67,84.6,21.82,62.13,624.46,4.46
SEP,4,12,11.21,1.25,0.42,9.47,28.02,3.96,88.55,22.33,57.26,624.16,14.7
SEP,4,13,13.5,1.78,0.46,10.58,57.48,3.58,102.41,23.92,51.44,623.6,12.93
SEP,4,14,16.3,2.18,0.44,9.8,48.91,2.76,119.23,24.23,46.28,622.94,10.49
SEP,4,15,18.98,2.37,0.33,10.62,50.77,2.66,131.18,23.67,44.28,622.24,4.34
SEP,4,16,15.84,1.53,0.34,11.63,57.5,3.74,151.7,22.9,52.33,621.59,11.18
SEP,4,17,13.99,1.36,0.33,12.49,50.15,3.29,169.87,23.37,50.9,621.25,3.95
SEP,4,18,12.1,1.5,0.26,9.08,72.12,3.25,206.9,23.34,59.67,621.4,3.94
SEP,4,19,10.65,1.41,0.16,7.59,85.53,2.13,275.22,21.43,65.06,621.86,3.94
SEP,4,20,7.95,1.96,0.35,20.66,40.11,1.99,310.34,20.23,65.51,622.35,4.43
SEP,4,21,7.53,2.25,0.22,12.35,33.21,2.17,44.48,20.46,71.24,623.04,13.27
SEP,4,22,5.91,6.71,0.25,16.41,37.08,1.94,95.27,20.12,75.42,623.64,4.38
SEP,4,23,7.1,3.64,0.10,6.59,39.81,4.18,79.43,17.81,82.63,624.09,12.57
SEP,5,0,9.65,2.31,0.00,1.7,17.06,4.81,81.12,15.96,92.22,624.24,8.11
SEP,5,1,9.92,1.27,0.00,3.25,5.55,1.89,90.39,15.35,94.09,624.23,NA
SEP,5,2,4.88,1.72,0.02,12.94,5.76,2.16,85.62,16.02,94.59,624,NA
SEP,5,3,4.1,2.31,0.01,10.64,5.78,3.51,84.8,16.35,94.71,623.62,3.94
SEP,5,4,5.46,1.42,0.01,4.18,5.38,2.47,79.31,15.83,94.63,623.39,NA
SEP,5,5,4.92,1.42,0.05,5.73,4.59,2.16,87.3,16.36,94.41,623.38,NA
SEP,5,6,3.35,1.52,0.31,10.83,5.8,2.1,96.12,16.48,94.27,623.59,NA
SEP,5,7,1.6,1.86,0.63,16.5,13.9,2.18,90.33,16.33,93.99,623.79,4.31
SEP,5,8,2.28,2.46,0.74,15.1,13.31,2.14,107.44,14.71,92.92,624.04,NA
SEP,5,9,3.77,1.65,0.58,11.58,14.95,2.43,95.63,17.17,91.81,624.48,8.6
SEP,5,10,5.2,1.63,0.51,8.32,5.79,2.3,90.16,18.2,88.46,624.72,3.94
SEP,5,11,6.5,1.64,0.39,6.25,5.87,1.7,110.8,18.48,81.08,624.82,NA
SEP,5,12,9.17,1.33,0.18,1.7,NA,1.59,257.75,21.92,68.41,624.3,NA
SEP,5,13,12.66,38.98,0.46,11.57,28.19,2.06,80.43,22.52,66.2,623.71,4.35
SEP,5,14,18.2,43.44,0.49,9.2,46.14,1.74,239.08,22.98,62.32,623,10.27
SEP,5,15,16.96,8.71,0.21,3.34,31.3,1.53,319.37,22.93,55.3,622.27,3.95
SEP,5,16,16.22,5.86,0.14,1.7,39.45,1.73,231.17,25.31,50.04,621.71,4.21
SEP,5,17,7.88,1.85,0.20,2.57,48.41,4.55,222.21,21.11,76.7,621.67,9.1
SEP,5,18,6.4,1.58,0.19,2.07,40.76,4.3,227.43,18.83,88.66,622.06,4.24
SEP,5,19,5.72,1.36,0.24,5,11.94,3.09,229.85,17.96,86.35,622.5,9.48
SEP,5,20,4.6,1.28,0.23,5.55,13.78,1.65,233.97,18.1,89.68,623.15,6.98
SEP,5,21,4.74,1.15,0.14,5.96,17.16,1.13,260.23,17.8,88.12,623.67,3.94
SEP,5,22,4.08,1.1,0.15,9.56,14.77,1.2,19.09,17.62,86.3,624.08,3.95
SEP,5,23,4.88,1.65,0.13,10.26,18.31,2.8,100,17.79,87.67,624.22,4.37
SEP,6,0,7.67,2.52,0.04,2.7,18.67,3.1,105.01,16.88,89.06,624.14,NA
SEP,6,1,8.48,2.47,0.02,1.7,9.52,2.22,96.07,16.84,89.89,623.9,8.81
SEP,6,2,7.65,1.59,0.00,2.41,9.53,2.12,93.53,15.56,92.02,623.68,NA
SEP,6,3,6.52,3.48,0.00,1.7,3.11,2.04,78.6,16.58,92.53,623.35,NA
SEP,6,4,4.6,1.49,0.00,5,5.55,1.96,102.29,16.68,91.74,623.17,NA
SEP,6,5,2.54,1.19,0.09,8.74,8.36,2.11,101.33,15.7,91.17,623.17,NA
SEP,6,6,1.79,1.1,0.26,12.24,10.9,2.66,89.23,16.96,89.01,623.22,NA
SEP,6,7,1.6,1.18,0.66,12.01,9.6,2.45,94.38,16.26,88,623.41,NA
SEP,6,8,1.6,1.24,0.68,11.33,19,2.66,97.75,16.67,87.42,623.83,NA
SEP,6,9,2.18,1.1,0.48,6.88,19.24,3.16,94.87,16.51,83.89,624.29,4.2
SEP,6,10,3.35,1.1,0.51,5.43,14,3.33,89.31,17.38,78.22,624.52,8.61
SEP,6,11,4.18,1.36,0.37,4.37,16.97,3.39,85.24,17.6,75.23,624.69,3.93
SEP,6,12,7.19,1.37,0.45,3.35,23.27,3.43,86.44,19.14,73.88,624.73,4.43
SEP,6,13,9.91,3.63,0.49,5.21,14.28,3.22,74.53,20.7,68.48,624.21,NA
SEP,6,14,13.09,9.86,0.26,3.03,31.27,4.36,61.05,21.12,63.29,623.54,4.5
SEP,6,15,13.25,13.28,0.26,3.69,54.17,4.28,66.33,20.28,60.35,622.96,18.81
SEP,6,16,13.42,18.43,0.22,3.29,38.79,4.21,67.09,20.81,59.6,622.53,3.96
SEP,6,17,13.59,32.26,0.22,3.16,51.26,4.67,59.15,22.63,58.27,622.36,4.5
SEP,6,18,11.37,49.34,0.49,4.91,53.79,4.9,50.49,21.91,59.07,622.45,14.27
SEP,6,19,7.86,36.21,0.34,8.23,48.65,4.12,61.62,19.84,59.97,622.87,4.59
SEP,6,20,6.18,7.25,0.41,9.16,52.91,3.03,88.74,19.81,66.76,623.76,15.22
SEP,6,21,4.93,16.25,0.23,7.86,31.96,3.54,79.91,17.9,81.88,624.47,3.95
SEP,6,22,4.97,3.14,0.18,7.36,26.48,3.18,82.49,16.21,86.32,625.09,4.48
SEP,6,23,1.6,2.03,0.13,14.11,18.91,2.39,90.32,14.69,89.1,625.35,13.34
SEP,7,0,1.6,1.3,0.08,9.71,11.07,2.4,88.95,16.47,89.78,625.27,5.85
SEP,7,1,1.6,1.97,0.07,11.93,13.74,2.42,92.46,16.26,90.07,625.29,4.72
SEP,7,2,1.6,2.21,0.04,9.61,55.38,2.73,79.63,14.57,91.76,625.13,NA
SEP,7,3,4.77,7.98,0.00,6.47,7.68,2.85,75.01,15.93,91.33,624.73,NA
SEP,7,4,5.18,2.28,0.00,5.15,5.86,2.69,89.39,14.66,90.27,624.32,3.94
SEP,7,5,2.48,1.33,0.01,11.89,3.12,2.87,95.24,14.63,89.16,624.28,NA
SEP,7,6,7.67,1.14,0.19,10.23,10.79,3.28,89.58,15.95,86.65,624.41,3.95
SEP,7,7,5.27,1.15,0.44,15.08,6.8,3.06,90.34,15.74,85.83,624.61,4.06
SEP,7,8,2.89,1.1,0.63,18.45,14.65,2.67,102.4,15.08,84.5,625.01,6.06
SEP,7,9,7.67,1.1,0.41,10.6,14.36,3.56,92.62,16.81,79.54,625.23,4.52
SEP,7,10,11.74,4.73,0.24,8.11,13.26,3.51,80.87,18.26,72.21,625.38,NA
SEP,7,11,14.85,4.06,0.26,6.99,11.18,3.76,75.72,18.58,63.18,625.33,4.06
SEP,7,12,14.06,15.78,0.25,8.94,25.97,3.82,69.36,21.35,60.35,625.18,5.85
SEP,7,13,15.68,6.06,0.27,6.89,38.91,3.87,76.88,22.26,57.47,624.87,3.94
SEP,7,14,14.87,18.68,0.29,9.39,47.1,4.24,72.21,20.61,56.57,624.42,NA
SEP,7,15,16.94,15.74,0.19,8.66,49.83,4.48,65.92,23,55.35,623.74,NA
SEP,7,16,16.61,11.18,0.20,7.24,36.78,3.85,81.13,23.97,51.04,623.09,4.04
SEP,7,17,14.51,11.21,0.21,7.88,47.57,4.31,71.46,22.04,52.05,622.83,5.53
SEP,7,18,11.84,56.89,0.28,11.43,56.61,4.4,52.76,22.86,55.97,622.84,6.91
SEP,7,19,13.78,33.49,0.38,11.66,48.52,4.45,48.43,21.56,60.47,622.99,NA
SEP,7,20,10.68,77.39,0.87,15.97,47.31,3.96,51.4,18.94,65.8,623.45,NA
SEP,7,21,10.75,77.15,0.24,13.78,58.38,4.18,63.6,18.89,69.07,623.93,28.26
SEP,7,22,12.29,6.3,0.20,10.45,39.75,3.55,88.86,16.97,75.19,624.61,18.62
SEP,7,23,16.1,1.42,0.05,3.97,31.13,4.89,84.64,16.54,76.79,625.12,3.98
SEP,8,0,17.08,1.65,0.00,1.7,19.81,4.75,80.72,16.72,77.68,625.17,4.81
SEP,8,1,13.86,2.3,0.01,2.35,8.79,3.36,81.1,16.23,80.85,625.03,7.26
SEP,8,2,10.82,6.03,0.00,5.65,19.1,3.23,80.28,15.82,83.25,624.83,9.31
SEP,8,3,7.83,1.1,0.02,8.81,8.94,2.69,99.03,15.51,85.14,624.51,NA
SEP,8,4,1.78,1.1,0.07,20.91,27.86,2.01,121.3,14.46,86.23,624.35,4.45
SEP,8,5,1.6,1.32,0.10,19.73,36.63,2.27,100.76,13.83,86.94,624.48,14.01
SEP,8,6,4.64,1.1,0.37,19.97,38.92,2.59,92.7,14.34,86.95,624.41,4.64
SEP,8,7,6.51,4.88,0.52,18.7,75.61,2.84,86.43,14.49,85.31,624.48,18.56
SEP,8,8,5.75,61.4,0.53,25.49,86.12,3.01,80.18,15.65,78.62,624.78,17.58
SEP,8,9,17.9,2.8,0.41,9.49,90.99,3.58,86.71,17.77,68.07,625.1,47.41
SEP,8,10,23.45,1.6,0.30,5.67,59.89,4.21,80.19,18.92,60.55,625.21,21.09
SEP,8,11,25.77,12.4,0.25,7.36,54.6,3.6,79,19.16,53.11,625.12,20.64
SEP,8,12,27.39,24.48,0.27,8.01,56.13,3.91,77.6,21.04,45.91,624.76,24.21
SEP,8,13,30.38,11.04,0.42,8.45,73.93,4.24,88.09,23.89,43.1,624.3,5.11
SEP,8,14,28.4,21.65,0.33,9.06,79.09,3.82,81.59,25.06,40.63,623.77,28.82
SEP,8,15,23.22,19.71,0.35,5.07,54,3.79,65.65,26.04,39.4,623.2,30.46
SEP,8,16,NA,6.8,0.14,1.7,32.85,4.54,53.12,25.74,36.76,622.59,11.23
SEP,8,17,22.77,6.47,0.18,1.7,29.09,5.06,43.25,24.75,38.52,622.3,4.13
SEP,8,18,18.97,6.9,0.21,1.75,48.5,5.5,38.81,24.52,42.18,622.36,7.44
SEP,8,19,12.36,26.75,0.30,8.89,66.19,4.08,65,23.9,48.27,622.65,8.59
SEP,8,20,12.43,20.66,0.71,8.06,70.33,4.36,43.05,21.49,55.99,623.1,12.37
SEP,8,21,11.71,27.19,0.35,8.27,40.4,4.48,71.27,18,62.73,623.6,3.94
SEP,8,22,12.18,82.77,0.18,7.23,51.55,4.97,62.63,19.82,63.95,624.04,3.93
SEP,8,23,11.53,75.44,0.14,8.79,49.79,3.39,73.76,18.98,66.98,624.56,3.93
SEP,9,0,14.53,2.67,0.06,2.81,54.38,3.12,96.45,18,71.76,624.81,3.94
SEP,9,1,15.45,3.18,0.01,1.7,30.28,2.53,102.36,18.01,71.83,624.74,3.92
SEP,9,2,11.11,3.93,0.00,3.33,29.06,1.84,85.23,17.16,76.39,624.66,3.93
SEP,9,3,11.86,6.8,0.05,1.96,19.01,1.7,97.65,17.31,74.49,624.48,4.11
SEP,9,4,2.74,8.09,0.13,16.9,26.85,0.69,162.46,16.1,81.18,624.19,7.23
SEP,9,5,2.75,4.31,0.14,15.81,47.11,0.92,124.12,16.18,80.93,624.14,4.12
SEP,9,6,4.51,23.53,0.32,NA,46.75,1.57,77.84,15.67,77.48,624.37,7.67
SEP,9,7,10.86,14.96,0.51,NA,50.31,3.16,44.05,16.38,71.99,624.53,4.44
SEP,9,8,14,11.84,0.39,NA,31.52,3.57,38.94,17.83,69.49,624.76,13.91
SEP,9,9,14.64,28.19,0.54,NA,35.44,3.2,50.16,19.74,61.78,624.95,11.24
SEP,9,10,15.26,42.75,0.26,NA,49.73,4.71,60.76,21.05,58.44,625.03,9.1
SEP,9,11,16.08,18.72,0.27,NA,42.51,5.09,77.59,22.47,54.38,624.88,4.34
SEP,9,12,15.22,16.08,0.27,1.7,51.29,5.25,74.29,22.2,55.7,624.72,12.14
SEP,9,13,14.83,11.01,0.33,NA,37.03,4.34,76.13,20.98,55.61,624.42,4.47
SEP,9,14,15.22,22.96,0.38,NA,59.78,4.28,68.03,20.28,53.93,623.88,14.92
SEP,9,15,14.06,32.54,0.42,NA,48.47,3.91,71.75,23.27,53.21,623.28,21.57
SEP,9,16,15.86,42.86,0.55,NA,48.27,4.81,46.99,23.58,51.3,622.94,19.85
SEP,9,17,15.98,34.76,0.29,NA,36.79,4.72,53.11,23.17,50.36,622.66,4.37
SEP,9,18,14.93,2.81,0.12,NA,38.19,5.76,42.41,20.09,54.69,622.69,12.51
SEP,9,19,14.3,1.49,0.14,NA,25.01,5.2,41.44,21.73,57.8,622.97,11.22
SEP,9,20,12.14,3.56,0.19,NA,31.37,4.77,41.94,20.25,63.02,623.52,4.11
SEP,9,21,6.85,32.3,0.39,NA,29.11,2.74,46.8,19.21,67.72,624.03,7.82
SEP,9,22,6.9,59.75,0.26,NA,43.39,3.26,73.31,18.09,70.39,624.29,11.46
SEP,9,23,2.66,3.94,0.31,NA,48.26,1.92,124.45,14.66,78.12,624.92,3.94
SEP,10,0,3.95,5.55,0.18,3.89,35.94,2.09,75.17,16.74,79.23,624.99,3.93
SEP,10,1,5.23,2.49,0.06,NA,26.08,2.37,97.46,16.87,79.69,624.48,NA
SEP,10,2,5.58,1.73,0.06,NA,21.62,2.33,101.94,14.61,82.25,624.12,NA
SEP,10,3,5.2,2.28,0.03,NA,22.59,2.68,117.39,15.13,82.85,623.8,3.94
SEP,10,4,6.21,2.36,0.01,NA,17.78,2.8,97.07,15.79,82.86,623.73,4.39
SEP,10,5,5.85,1.26,0.02,NA,16.61,1.51,78.45,15.3,85.21,623.77,13.01
SEP,10,6,2.23,8.78,0.21,NA,20.71,1.24,98.51,15.3,85.3,623.88,4.46
SEP,10,7,1.6,2.15,0.30,NA,49.03,1.52,99.44,14.26,86.13,624.14,15.3
SEP,10,8,1.6,8.01,0.33,NA,47.48,1.06,126.1,14.69,84.25,624.48,NA
SEP,10,9,5.03,4.08,0.38,NA,65.13,2.21,93.44,16.07,78.32,624.78,NA
SEP,10,10,8.62,8.53,0.36,NA,40.01,3.27,91.77,19.72,70.7,624.79,4.64
SEP,10,11,11.96,3.34,0.37,NA,37.7,3.37,82.1,20.96,65.27,624.75,18.21
SEP,10,12,14.59,2.31,0.32,NA,26.67,3.19,93.56,21.9,61.15,624.46,4.54
SEP,10,13,15.86,4.26,0.37,NA,29.65,2.88,92.45,22.57,58.73,624.01,16.81
SEP,10,14,15.63,3.48,0.42,NA,57.72,3.6,88.17,22.81,57.65,623.6,17.64
SEP,10,15,15.05,19.55,0.30,NA,45.77,4.29,74.65,21.7,59.09,623.33,15.2
SEP,10,16,17.31,2.06,0.28,NA,54.42,5.22,92.93,18.91,69.07,623.11,3.96
SEP,10,17,14.55,16.05,0.22,2.19,50.34,4.71,79.61,17.98,79.93,623.18,4.54
SEP,10,18,14.04,8.66,0.27,3.68,15.3,3.89,75.42,18.66,82.91,623.35,6.72
SEP,10,19,11.08,2.87,0.36,NA,19.59,3.16,94.4,18.5,84.74,623.55,8.1
SEP,10,20,10.06,1.69,0.43,NA,10.19,3.02,98.36,17.11,81.02,623.92,NA
SEP,10,21,11.89,1.14,0.29,1.7,13.11,3.53,91.52,18.12,76.59,624.49,3.94
SEP,10,22,12.9,1.1,0.19,NA,12.69,3.44,79.02,17.55,76.8,624.88,5.6
SEP,10,23,11.38,1.1,0.18,NA,17.09,2.59,100.3,16.58,79.83,625.19,4.1
SEP,11,0,10,3.4,0.11,NA,23.29,2.79,109.87,15.12,80.71,625.27,7.59
SEP,11,1,13.88,2.54,0.02,NA,16.64,2.73,82.96,15.46,73.97,625.07,11.1
SEP,11,2,13.57,1.64,0.00,NA,17.21,2.02,98.99,13.19,77.18,624.79,3.93
SEP,11,3,10.98,3.63,0.00,NA,18.2,1.99,83.31,12.82,80.97,624.55,4.83
SEP,11,4,13,2.36,0.00,NA,14.99,2.51,80.2,13.08,82.79,624.3,NA
SEP,11,5,11.1,2.02,0.05,NA,16.66,2.49,90.61,12.68,83.8,624.33,4.19
SEP,11,6,6.23,1.55,0.35,NA,21.48,2.11,102.74,12.32,84.55,624.52,8.16
SEP,11,7,1.6,2.14,0.80,NA,41.05,2.3,107.11,11.82,85.98,624.63,8.53
SEP,11,8,6.76,7.07,0.75,NA,43.65,2.23,95.49,13.76,77.87,624.86,4.8
SEP,11,9,14.8,2.27,0.50,NA,46.53,3.43,90.26,16.01,68.1,625.1,17.42
SEP,11,10,19.72,1.51,0.27,NA,41.57,4.58,82.82,16.52,62.32,625.16,12.21
SEP,11,11,21.37,1.1,0.27,NA,33.97,4.65,84.95,17.97,51.99,625.03,4.36
SEP,11,12,23.29,5.52,0.38,NA,34.65,4.54,85.1,19.68,45.53,624.8,10.48
SEP,11,13,26.71,3.97,0.34,NA,33.92,4.17,87.03,20.82,42.42,624.28,11.94
SEP,11,14,29.35,12.39,0.32,1.7,45.34,4.24,84.52,23.89,37.94,623.5,5.96
SEP,11,15,30.88,3.62,0.25,NA,40.99,4.13,86.03,25.36,34.42,622.91,35.56
SEP,11,16,31.57,7.87,0.26,NA,35.02,3.55,86.29,22.81,31.62,622.47,NA
SEP,11,17,32.53,29.16,0.38,NA,45.96,3.83,67.28,25.6,28.71,622.24,NA
SEP,11,18,29.62,14.4,0.26,NA,46.59,4.53,53.57,25.87,29.61,622.29,4.86
SEP,11,19,28.12,1.16,0.17,NA,83.73,5.38,38.72,23.55,34.39,622.59,18.3
SEP,11,20,22.8,22.47,0.50,NA,119.9,4.26,48.01,20.44,38.91,623.11,22.09
SEP,11,21,19.06,65.73,0.23,NA,63.77,3.75,61.8,17.97,42.86,623.72,3.94
SEP,11,22,17.46,4.52,0.19,NA,52.07,2.53,62.43,18.72,42.39,624.22,3.93
SEP,11,23,15.37,4.52,0.10,NA,45.55,2.82,93,17.35,49.94,624.61,4.45
SEP,12,0,12.58,1.86,0.12,NA,50.83,2.38,105.09,15.74,58.64,624.64,11.86
SEP,12,1,11.4,3.6,0.02,NA,37.89,2.85,108.01,14.87,60.98,624.46,4.59
SEP,12,2,8.08,7.86,0.02,NA,38.69,3.01,105,13.59,66.27,624.25,14.09
SEP,12,3,7.59,4.8,0.00,NA,38.82,3.07,90.95,12.8,68.25,623.97,3.93
