DATOS HORARIOS 2020_CRUZ ROJA,,,,,,,,,,,,,
NOTA: LOS DATOS SON PREVALIDADOS,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
MES,DIA,HORA,O3,SO2,CO,NO2,PM10,PM2.5,WS,WD,TEMP,HR,PBAR
JUN,1,0,37.61,168.46,0.81,4.07,27.93,16.34,4.19,72.72,22.53,51.08,624.13
JUN,1,1,35.64,106.91,1.88,4.31,30.88,19.24,4.28,59.53,21.96,53.18,624.22
JUN,1,2,34.25,28.34,1.73,4.63,21.63,16.37,3.99,50.48,21.16,55.25,623.87
JUN,1,3,42.09,14.34,0.69,NA,15.72,18.58,3.22,52.77,20.54,57.39,623.61
JUN,1,4,39.57,24.62,1.58,NA,11.71,9.22,2.90,54.10,19.95,59.58,623.72
JUN,1,5,36.42,20.29,1.24,3.00,16.24,9.32,2.23,58.32,19.32,61.82,623.92
JUN,1,6,36.49,12.23,0.67,2.58,13.40,10.31,2.16,55.37,18.52,64.76,624.15
JUN,1,7,31.67,12.44,0.76,5.59,16.22,11.93,1.77,68.68,18.44,64.95,624.61
JUN,1,8,37.71,13.81,0.88,2.51,9.82,14.33,2.51,58.17,19.88,60.84,624.99
JUN,1,9,45.77,34.93,0.77,1.35,20.35,15.26,4.84,76.21,21.66,54.31,625.18
JUN,1,10,46.67,48.18,0.85,2.56,16.15,21.34,3.22,79.37,22.78,51.95,625.32
JUN,1,11,48.38,30.11,0.72,3.61,19.75,27.30,2.90,102.35,24.67,46.60,625.22
JUN,1,12,43.55,24.88,0.75,6.79,36.05,NA,3.24,112.21,26.39,39.78,624.64
JUN,1,13,55.96,25.39,0.72,4.79,22.41,NA,3.07,108.13,28.32,33.87,623.97
JUN,1,14,61.06,22.35,0.70,4.07,25.34,24.76,2.36,129.34,29.28,30.98,623.23
JUN,1,15,63.55,22.45,0.68,3.83,22.50,17.03,2.10,102.79,30.93,26.32,622.56
JUN,1,16,58.19,12.73,0.72,3.03,29.59,16.43,3.36,250.94,30.33,24.88,622.03
JUN,1,17,59.19,10.40,0.64,2.74,14.82,9.46,2.12,230.17,31.74,20.87,621.44
JUN,1,18,54.74,36.94,1.05,3.95,25.14,9.32,3.12,88.09,29.39,30.56,621.54
JUN,1,19,53.79,12.03,0.62,1.33,34.39,19.89,3.41,53.56,27.56,34.76,621.77
JUN,1,20,46.97,10.89,0.62,1.74,37.65,10.26,2.99,52.15,26.50,37.81,622.19
JUN,1,21,36.96,11.71,0.67,4.17,14.72,8.63,3.21,55.16,25.21,42.68,622.59
JUN,1,22,36.57,10.79,0.57,1.21,16.84,7.89,3.39,53.98,24.73,43.85,623.32
JUN,1,23,37.58,11.46,0.56,NA,16.77,7.40,2.45,55.40,24.10,46.44,623.99
JUN,2,0,36.02,10.88,0.55,NA,14.56,5.12,2.24,52.28,23.06,52.33,624.32
JUN,2,1,29.99,117.82,1.01,3.06,11.92,6.76,3.02,69.76,22.38,55.56,624.31
JUN,2,2,20.26,113.22,1.85,6.52,17.31,19.28,3.13,66.89,21.60,59.60,624.20
