DATOS HORARIOS 2020_CRUZ ROJA,,,,,,,,,,,,,
NOTA: LOS DATOS SON PREVALIDADOS,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
MES,DIA,HORA,O3,SO2,CO,NO2,PM10,WS,WD,TEMP,HR,PBAR,PM2.5
ENE,5,7,42.06,19.99,1.27,9.24,18.95,1.96,101.55,6.08,50.83,628.29,13.16
ENE,5,8,35.65,14.95,1.47,13.03,27.29,2.41,110.87,5.79,51.08,628.59,11.67
ENE,5,9,34.81,81.98,1.42,13.49,31.52,3.00,102.12,7.30,48.02,629.24,11.43
ENE,5,10,36.86,154.51,1.40,15.80,55.71,2.13,85.78,10.70,39.80,629.55,30.19
ENE,5,11,54.55,112.84,1.71,15.31,45.98,1.13,149.84,14.74,29.79,629.26,39.40
ENE,5,12,63.56,50.98,1.67,10.08,35.63,3.26,136.40,17.64,13.31,628.32,27.42
ENE,5,13,63.19,37.06,1.99,6.32,10.72,3.56,67.56,19.83,6.61,627.40,6.19
ENE,5,14,64.66,42.43,1.90,7.05,13.69,3.63,73.07,21.66,4.05,626.31,9.96
ENE,5,15,66.47,24.38,1.83,8.30,10.23,2.68,90.68,23.33,2.84,625.46,12.88
ENE,5,16,70.94,38.44,1.59,7.72,15.53,2.47,86.09,24.03,2.72,625.03,11.86
ENE,5,17,71.37,40.57,1.57,8.62,21.41,2.23,90.78,24.32,2.77,624.87,15.54
ENE,5,18,70.73,15.21,1.40,8.42,16.91,1.40,83.09,24.53,2.67,624.93,8.27
ENE,5,19,36.95,9.40,3.23,26.83,23.23,0.96,119.57,22.78,4.94,625.20,8.97
ENE,5,20,23.38,9.93,4.52,30.11,61.08,1.71,142.17,19.85,10.19,625.58,10.18
ENE,5,21,42.75,6.91,1.44,11.76,51.44,2.82,49.42,17.63,11.83,625.96,30.14
ENE,5,22,39.06,15.75,1.64,13.07,25.80,2.88,92.39,15.88,17.66,626.18,7.60
ENE,5,23,29.23,17.35,1.52,15.54,54.60,2.96,109.51,13.49,26.03,626.44,10.90
ENE,6,0,32.99,36.69,1.39,12.65,28.03,2.95,102.05,12.67,26.59,626.61,13.13
ENE,6,1,36.65,43.39,1.29,10.61,28.37,3.15,93.81,11.67,26.98,626.65,10.46
ENE,6,2,38.45,45.69,1.26,10.85,26.41,2.73,88.46,10.66,29.10,626.59,9.27
ENE,6,3,30.65,44.15,1.27,16.21,27.37,2.24,90.54,9.55,30.75,626.34,9.51
ENE,6,4,29.30,56.26,1.32,17.57,27.09,2.43,81.22,9.22,31.45,626.27,12.15
ENE,6,5,30.38,38.56,1.39,16.31,33.51,2.72,89.81,8.60,34.90,626.07,25.04
ENE,6,6,25.49,41.51,1.45,17.73,32.95,1.89,94.68,7.94,36.84,625.98,17.07
ENE,6,7,23.64,47.53,1.42,22.61,33.19,2.24,79.48,7.88,36.11,626.20,20.18
ENE,6,8,24.45,34.42,1.52,19.32,44.14,1.92,85.85,7.61,36.76,626.70,25.81
ENE,6,9,23.96,41.72,1.81,21.32,33.39,1.66,92.68,9.23,37.08,627.27,20.72
ENE,6,10,25.65,66.44,1.93,21.22,56.44,1.92,102.33,12.23,32.81,627.43,26.56
ENE,6,11,33.98,53.02,1.71,19.24,61.66,2.53,113.18,14.92,26.97,627.37,32.02
ENE,6,12,42.24,19.97,1.73,19.10,55.81,2.13,149.99,17.96,22.08,626.68,33.57
ENE,6,13,54.32,53.27,1.66,16.29,39.77,1.43,159.10,21.04,16.70,625.59,26.61
ENE,6,14,69.93,9.22,1.69,15.54,38.70,1.80,223.98,22.62,10.82,624.51,23.38
ENE,6,15,73.50,8.89,1.67,15.23,32.22,2.01,219.28,24.22,10.09,623.60,21.42
ENE,6,16,74.28,10.78,1.85,18.27,38.24,2.17,220.12,25.12,10.48,623.24,21.39
ENE,6,17,74.71,11.35,1.76,14.05,40.02,3.01,265.31,24.85,10.89,623.32,NA
ENE,6,18,56.85,7.99,2.27,25.37,39.84,1.88,244.55,24.48,11.64,623.45,NA
ENE,6,19,20.56,7.21,4.46,50.19,70.84,1.10,276.10,23.18,15.14,623.71,30.97
ENE,6,20,17.29,5.71,5.77,50.62,105.85,1.32,214.11,21.55,18.20,624.06,34.90
ENE,6,21,24.37,5.71,3.28,39.79,110.40,1.69,232.79,20.55,19.60,624.49,52.06
ENE,6,22,22.01,5.55,2.69,36.23,95.60,1.63,289.67,18.45,23.69,624.87,45.35
ENE,6,23,20.30,5.53,2.89,34.77,110.79,1.00,244.41,17.29,25.74,625.20,59.55
ENE,7,0,29.17,5.52,1.83,23.46,99.52,1.75,288.51,16.14,24.37,625.51,66.01
ENE,7,1,22.49,5.48,1.85,26.26,72.62,1.63,241.09,15.35,25.24,625.44,32.47
ENE,7,2,18.63,5.50,1.92,27.23,79.58,1.25,255.12,14.17,28.83,625.38,40.84
ENE,7,3,19.04,5.55,1.86,25.67,77.71,1.23,109.28,13.23,31.74,625.25,43.59
ENE,7,4,21.33,5.49,1.94,28.18,78.27,1.59,113.07,12.81,34.96,624.97,44.09
ENE,7,5,22.58,5.54,1.80,26.89,110.32,1.81,99.40,11.91,37.04,624.98,55.70
ENE,7,6,24.06,5.47,1.72,25.21,86.80,2.61,92.71,11.77,35.84,625.06,56.00
ENE,7,7,22.45,5.54,1.92,26.83,71.63,3.56,100.76,10.76,38.78,625.43,53.62
ENE,7,8,22.45,5.51,1.98,26.96,79.84,3.09,96.43,10.28,39.31,625.97,52.41
ENE,7,9,30.57,5.62,1.62,19.89,65.25,2.88,93.76,12.47,30.72,626.63,50.66
ENE,7,10,41.64,5.71,1.71,13.02,54.85,4.15,87.86,15.81,21.89,627.09,32.93
ENE,7,11,58.41,5.83,1.85,6.33,47.07,5.26,71.92,17.19,19.74,627.21,20.98
ENE,7,12,60.33,35.29,1.41,8.16,42.09,6.08,83.14,18.85,21.02,626.59,8.53
ENE,7,13,49.99,40.87,1.37,9.20,61.98,5.78,92.04,20.06,18.91,626.06,NA
ENE,7,14,54.66,43.03,1.73,8.27,50.97,5.42,73.55,21.02,16.45,625.43,NA
ENE,7,15,64.11,35.80,1.69,7.42,26.53,5.20,73.26,21.58,16.54,625.08,NA
ENE,7,16,66.27,44.01,1.42,7.31,20.42,5.27,73.75,21.79,17.82,624.55,16.16
ENE,7,17,63.76,26.38,2.64,8.10,30.88,5.28,59.58,21.53,19.01,624.51,12.36
ENE,7,18,58.34,17.04,1.74,7.68,29.34,5.21,63.07,19.80,27.07,624.78,12.36
ENE,7,19,55.07,4.42,1.38,7.35,33.72,5.36,49.57,17.68,31.89,625.03,11.63
ENE,7,20,54.62,4.25,1.37,7.16,28.42,5.40,46.61,16.27,33.91,625.30,11.37
ENE,7,21,55.60,4.21,1.34,6.81,22.57,5.17,50.85,15.21,36.49,625.73,9.96
ENE,7,22,52.62,8.67,1.90,6.94,15.04,3.55,47.60,14.71,37.43,626.12,10.41
ENE,7,23,52.15,38.78,3.15,7.70,13.94,4.03,54.78,14.59,37.31,626.36,8.50
ENE,8,0,51.99,19.40,2.70,7.44,15.45,3.54,51.14,13.67,38.73,626.49,9.22
ENE,8,1,52.40,6.77,1.31,6.94,28.34,2.71,50.84,12.17,42.61,626.65,9.74
ENE,8,2,55.60,4.36,1.29,5.78,10.16,2.94,48.31,11.40,45.57,626.83,8.24
ENE,8,3,55.43,8.00,1.34,6.73,10.49,3.45,56.53,10.87,48.00,626.78,6.56
ENE,8,4,41.93,63.30,1.31,13.05,20.76,3.12,91.84,9.95,53.60,626.46,5.10
ENE,8,5,45.27,101.89,1.35,11.15,30.84,3.44,88.38,10.09,55.64,626.35,24.26
ENE,8,6,30.32,80.75,1.32,19.36,24.75,3.30,89.07,9.28,57.67,626.50,19.75
ENE,8,7,29.34,36.33,1.56,16.70,28.71,2.54,99.36,8.04,61.50,626.64,24.82
ENE,8,8,22.08,35.55,1.77,20.30,32.75,2.67,102.71,7.40,63.45,627.02,22.17
ENE,8,9,27.97,44.41,1.63,18.16,34.28,2.65,96.86,8.88,60.53,627.47,20.89
ENE,8,10,45.77,37.55,1.47,11.69,39.97,3.92,89.38,11.61,57.22,627.68,24.83
ENE,8,11,54.16,42.06,1.51,10.38,40.91,4.23,88.65,13.45,54.22,627.50,19.73
ENE,8,12,52.64,45.26,1.56,12.34,48.61,3.24,93.92,16.02,48.08,626.72,29.75
ENE,8,13,55.03,21.20,1.68,15.52,49.83,2.36,124.47,18.76,40.13,625.63,32.81
ENE,8,14,70.89,NA,1.67,14.30,60.12,1.66,132.04,21.29,33.15,624.68,32.06
ENE,8,15,74.27,NA,1.83,16.23,48.17,1.32,228.45,23.85,24.97,623.93,27.35
ENE,8,16,75.27,3.94,1.80,14.95,44.30,1.41,206.47,24.65,23.68,623.32,NA
ENE,8,17,78.58,1.24,1.83,15.25,50.65,2.27,276.95,24.02,26.97,623.20,41.36
ENE,8,18,77.15,1.78,1.80,15.56,48.78,2.44,288.20,23.45,28.46,623.26,21.71
ENE,8,19,51.43,4.67,2.57,32.26,58.01,1.51,299.30,22.07,30.73,623.44,30.71
ENE,8,20,16.89,5.11,3.87,46.73,75.54,1.14,279.33,21.02,33.66,623.65,39.12
ENE,8,21,10.35,4.85,5.07,47.00,111.51,0.66,226.64,19.26,38.16,624.00,41.61
ENE,8,22,10.54,5.62,6.20,44.50,113.42,0.58,139.84,17.77,42.94,624.24,45.01
ENE,8,23,10.41,4.73,6.61,43.45,170.90,0.80,199.12,16.73,45.47,624.60,53.30
ENE,9,0,12.29,4.15,5.64,39.80,188.50,0.45,122.16,15.41,50.63,624.90,80.61
ENE,9,1,13.84,5.03,4.07,35.64,158.73,1.49,122.45,14.35,53.06,624.68,68.04
ENE,9,2,14.63,3.71,1.88,30.33,120.15,1.75,106.12,13.75,52.27,624.28,77.02
