DATOS HORARIOS 2020_CRUZ ROJA,,,,,,,,,,,,,
NOTA: LOS DATOS SON PREVALIDADOS,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
MES,DIA,HORA,O3,SO2,CO,NO2,PM10,PM2.5,WS,WD,TEMP,HR,PBAR
ABR,6,12,36.00,5.55,0.44,4.82,26.78,15.09,2.54,218.47,26.94,17.96,623.35
ABR,6,13,45.72,5.57,0.45,NA,15.67,22.72,2.16,215.17,28.33,16.88,622.72
ABR,6,14,55.31,6.22,0.41,NA,21.60,24.28,2.61,119.49,29.65,16.16,622.00
ABR,6,15,62.17,6.96,0.42,2.97,43.74,49.32,2.25,140.33,30.73,15.12,621.26
ABR,6,16,58.05,5.92,0.48,4.99,23.79,17.91,2.78,237.11,31.61,14.03,620.62
ABR,6,17,63.71,5.60,0.44,3.05,27.46,22.87,1.70,208.05,31.88,13.46,620.26
ABR,6,18,50.12,5.37,0.56,6.39,28.14,21.82,3.90,241.00,31.75,13.61,620.14
ABR,6,19,36.27,5.42,0.61,10.32,74.23,11.91,3.62,244.13,30.42,14.12,620.52
ABR,6,20,27.20,5.23,0.56,6.69,60.60,16.20,3.88,248.32,28.22,14.04,621.04
ABR,6,21,25.43,5.34,0.52,6.62,43.40,19.27,4.06,243.03,26.13,16.49,621.97
ABR,6,22,30.03,5.51,0.51,4.88,31.99,25.38,3.05,243.13,24.64,17.88,622.94
ABR,6,23,25.07,5.32,0.48,5.30,24.15,19.49,2.05,278.80,23.38,20.53,623.57
ABR,7,0,28.42,5.38,0.43,5.92,26.99,22.65,2.02,272.36,22.37,22.36,623.86
ABR,7,1,31.71,5.89,0.43,8.90,21.05,17.82,1.93,279.16,21.54,24.33,623.94
ABR,7,2,31.31,5.67,0.40,6.26,27.32,10.72,1.43,267.26,21.56,24.27,623.98
ABR,7,3,23.07,6.59,0.47,10.43,28.79,12.29,1.16,283.12,20.54,26.02,623.75
ABR,7,4,17.79,6.03,0.41,11.23,27.64,14.89,1.20,245.50,20.48,26.21,623.66
ABR,7,5,24.62,5.52,0.39,6.33,26.82,13.53,1.21,243.37,20.04,28.88,623.86
ABR,7,6,13.11,6.28,0.57,12.51,30.39,14.07,0.96,267.51,18.43,33.14,624.18
ABR,7,7,15.62,6.40,1.04,13.45,42.18,18.68,0.85,236.65,18.66,33.08,624.52
ABR,7,8,18.18,6.84,0.94,14.59,52.76,22.85,1.20,246.68,19.56,32.21,624.85
ABR,7,9,27.17,6.03,0.74,13.63,42.75,29.81,1.33,269.22,21.17,30.36,625.20
ABR,7,10,37.70,7.65,0.59,9.44,40.37,51.79,1.91,120.19,23.78,26.29,625.31
ABR,7,11,34.05,6.00,0.42,2.31,25.79,24.53,1.93,140.73,25.57,24.70,625.03
ABR,7,12,34.50,5.53,0.44,3.36,22.63,16.20,2.39,154.16,27.56,21.32,624.46
ABR,7,13,35.74,5.42,0.47,3.28,23.31,NA,3.62,141.07,29.15,18.33,623.60
ABR,7,14,49.03,5.51,0.47,2.99,23.31,10.45,4.00,140.03,30.44,17.48,622.66
ABR,7,15,50.09,5.35,0.46,2.81,22.48,NA,4.61,127.82,31.60,14.25,621.77
ABR,7,16,49.08,5.54,0.51,4.56,32.46,NA,4.09,142.23,31.61,14.78,621.10
ABR,7,17,49.47,5.46,0.51,3.93,31.77,NA,3.99,133.50,31.85,15.40,620.57
ABR,7,18,42.10,5.25,0.56,5.06,39.47,28.47,4.83,150.01,31.19,16.92,620.45
ABR,7,19,37.13,5.50,0.62,6.81,51.76,20.66,3.85,148.95,30.28,18.21,620.95
ABR,7,20,30.64,5.24,0.61,7.67,45.54,23.74,3.21,202.16,29.77,17.95,621.58
ABR,7,21,29.71,5.13,0.56,5.69,41.60,16.29,3.33,233.93,27.99,18.85,622.33
ABR,7,22,27.50,5.12,0.54,5.77,30.77,15.05,2.84,242.88,25.81,23.18,623.20
ABR,7,23,29.29,5.02,0.52,5.90,35.97,15.48,1.91,265.21,24.29,26.21,623.65
ABR,8,0,34.21,5.09,0.48,6.74,28.96,37.33,1.63,268.98,22.97,28.75,623.72
ABR,8,1,27.74,5.06,0.41,2.34,29.56,36.52,1.97,236.80,22.28,31.30,623.58
ABR,8,2,21.80,5.43,0.45,13.26,28.39,24.92,1.72,271.67,20.88,32.95,623.57
ABR,8,3,25.63,5.96,0.47,14.11,29.73,24.56,1.41,242.52,20.65,33.82,623.44
ABR,8,4,42.38,5.34,0.48,12.19,31.40,21.56,0.91,257.49,19.93,35.49,623.41
ABR,8,5,30.17,5.13,0.45,5.34,27.85,17.34,1.36,212.47,18.96,37.93,623.54
ABR,8,6,16.37,5.24,0.52,8.36,23.03,21.36,1.33,195.11,18.57,38.39,623.74
ABR,8,7,10.21,6.19,1.05,17.68,39.67,23.94,0.45,263.44,17.73,41.21,623.76
ABR,8,8,16.93,12.06,0.90,15.59,55.98,22.06,0.67,198.48,18.30,40.22,624.18
ABR,8,9,20.66,6.85,0.91,18.36,49.30,19.65,0.83,205.11,21.09,33.85,624.61
ABR,8,10,34.06,6.73,0.94,23.44,63.10,26.51,1.02,155.26,24.41,28.49,624.69
ABR,8,11,39.72,5.51,0.56,7.82,55.14,62.20,1.97,236.99,26.07,23.93,624.40
ABR,8,12,46.19,5.32,0.50,4.71,27.39,51.65,2.62,249.61,27.35,22.34,624.09
ABR,8,13,51.19,5.56,0.49,3.47,26.43,40.76,2.65,268.08,28.57,19.85,623.54
ABR,8,14,53.32,5.41,0.51,4.59,31.70,19.88,2.63,254.50,29.95,15.55,622.83
ABR,8,15,50.17,5.18,0.48,3.64,19.63,15.87,2.13,221.51,31.14,11.72,621.95
ABR,8,16,50.10,5.15,0.47,3.80,20.98,51.24,3.13,240.70,31.97,9.78,621.29
ABR,8,17,47.98,5.02,0.55,5.82,22.71,37.84,2.91,250.36,32.47,9.53,620.78
ABR,8,18,49.79,5.05,0.53,5.04,27.34,26.47,2.81,260.97,32.21,10.09,620.65
ABR,8,19,39.76,5.19,0.60,10.02,25.91,29.67,2.78,265.34,31.54,10.80,620.73
ABR,8,20,22.95,5.50,0.86,19.04,35.35,14.57,2.17,261.32,30.24,12.29,621.17
ABR,8,21,24.58,5.28,0.59,10.11,44.01,18.76,3.13,260.71,28.66,12.86,621.73
ABR,8,22,26.47,5.27,0.58,7.68,38.89,11.59,3.10,240.35,26.91,17.04,622.39
ABR,8,23,27.67,5.13,0.50,3.87,39.31,17.00,2.59,253.24,25.20,20.71,623.09
ABR,9,0,25.32,5.43,0.49,3.75,26.13,18.06,1.09,282.12,23.69,23.18,623.48
ABR,9,1,21.02,5.86,0.51,7.83,32.73,18.42,1.53,222.69,23.50,24.03,623.23
ABR,9,2,23.45,5.27,0.46,4.86,35.00,9.68,1.88,196.44,22.47,26.78,623.21
ABR,9,3,19.87,5.52,0.44,9.81,29.63,16.52,1.70,269.82,20.93,30.37,623.14
ABR,9,4,22.11,5.37,0.44,7.17,27.19,9.79,1.00,236.75,20.65,31.66,623.05
ABR,9,5,3.60,9.07,0.50,15.91,33.20,16.77,0.86,268.75,18.72,35.86,623.16
ABR,9,6,3.75,9.10,0.60,15.31,34.14,18.90,1.29,257.36,17.51,37.39,623.21
ABR,9,7,3.90,6.28,1.00,15.50,52.70,20.54,1.37,273.54,17.35,38.93,623.56
ABR,9,8,3.78,6.62,0.92,16.87,57.17,18.71,1.48,289.78,17.32,38.41,623.78
ABR,9,9,22.40,6.08,0.70,15.50,66.84,28.12,2.06,279.03,20.15,34.21,624.36
ABR,9,10,37.83,6.04,0.70,12.06,63.06,29.17,2.46,258.55,23.16,30.55,624.45
ABR,9,11,42.25,5.75,0.61,6.64,44.49,21.43,2.39,244.56,25.85,23.98,624.26
ABR,9,12,46.18,5.55,0.61,6.51,29.19,17.45,2.85,248.34,27.58,20.66,623.87
ABR,9,13,49.25,5.38,0.50,3.75,24.90,48.14,2.38,241.51,28.88,17.87,623.14
ABR,9,14,52.38,5.47,0.57,4.73,27.24,45.29,2.56,222.07,30.06,16.59,622.26
ABR,9,15,58.13,5.55,0.52,3.20,25.48,27.41,2.50,243.28,31.13,15.38,621.49
ABR,9,16,59.71,5.40,0.51,NA,25.65,20.32,2.88,249.45,31.88,14.33,620.69
ABR,9,17,59.23,5.38,0.50,3.19,29.46,28.13,3.04,273.34,32.56,12.63,620.19
ABR,9,18,56.91,5.31,0.54,5.00,27.99,26.64,2.50,254.46,32.71,11.87,619.89
ABR,9,19,54.79,5.23,0.48,2.64,28.90,22.07,2.50,285.28,31.82,11.42,619.93
ABR,9,20,33.01,5.28,0.71,13.25,34.19,18.41,2.07,266.36,30.49,12.93,620.28
ABR,9,21,33.85,5.34,0.60,8.45,43.60,13.81,3.12,262.40,28.70,15.98,621.02
ABR,9,22,38.13,5.22,0.54,3.97,42.87,17.84,4.08,228.42,27.21,19.14,621.85
ABR,9,23,41.39,5.20,0.52,1.29,35.62,19.48,3.55,226.13,25.37,22.69,622.26
ABR,10,0,34.85,5.27,0.50,2.91,32.21,16.88,2.26,300.32,23.49,26.21,622.57
ABR,10,1,33.90,5.39,0.48,2.26,28.38,21.27,1.97,280.12,22.57,26.78,622.78
ABR,10,2,32.79,5.37,0.48,3.56,34.28,17.45,1.69,226.28,22.20,28.08,622.83
ABR,10,3,29.64,5.31,0.45,NA,27.21,15.14,2.15,225.54,21.08,31.26,622.67
ABR,10,4,28.30,5.22,0.44,NA,32.60,39.13,2.05,218.36,19.97,34.92,622.60
ABR,10,5,24.27,5.83,0.46,3.99,25.91,31.88,1.36,305.37,18.98,37.71,622.82
ABR,10,6,19.07,5.95,0.58,8.37,29.46,26.06,0.45,283.59,18.76,38.40,623.36
ABR,10,7,10.38,5.78,0.81,15.25,36.74,24.59,0.45,276.74,18.78,38.12,623.60
ABR,10,8,7.16,6.30,0.95,17.46,57.78,23.71,0.90,291.31,19.64,38.00,623.62
ABR,10,9,22.50,5.92,0.58,9.08,53.36,46.80,1.17,221.11,21.34,35.10,623.98
ABR,10,10,34.65,5.55,0.57,5.68,31.66,24.95,1.39,202.79,24.71,28.79,623.97
ABR,10,11,44.52,5.45,0.48,3.22,17.57,30.78,1.73,225.17,26.52,22.04,623.65
ABR,10,12,48.21,5.35,0.52,2.73,19.94,29.72,2.24,204.29,27.76,20.28,623.09
ABR,10,13,49.85,5.32,0.53,NA,23.68,25.18,3.02,243.45,28.78,18.86,622.37
ABR,10,14,51.05,5.38,0.57,NA,19.60,24.25,2.59,244.44,30.12,17.19,621.45
