DATOS HORARIOS 2020_CRUZ ROJA,,,,,,,,,,,,,
NOTA: LOS DATOS SON PREVALIDADOS,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
MES,DIA,HORA,O3,SO2,CO,NO2,PM10,PM2.5,WS,WD,TEMP,HR,PBAR
MAY,4,23,50.81,3.00,0.53,NA,54.36,24.09,3.08,118.27,23.72,48.85,624.06
MAY,5,0,45.72,2.42,0.49,NA,20.26,11.48,2.82,303.85,22.37,55.78,624.32
MAY,5,1,46.00,2.06,0.46,NA,12.14,10.78,1.93,199.73,22.23,53.17,624.44
MAY,5,2,47.53,1.60,0.47,NA,11.48,10.81,1.23,243.92,21.66,53.72,624.34
MAY,5,3,45.88,1.51,0.48,NA,5.79,8.42,1.12,235.93,21.72,53.30,624.12
MAY,5,4,40.62,58.53,0.66,4.70,11.67,9.15,1.78,76.94,21.27,56.66,623.87
MAY,5,5,40.60,42.42,0.62,2.92,13.17,15.87,1.79,69.63,20.42,57.32,623.72
MAY,5,6,27.95,6.68,0.64,10.10,21.00,12.65,1.58,142.53,19.81,62.43,623.81
MAY,5,7,18.66,3.26,0.80,13.79,26.11,10.13,1.66,173.94,19.04,63.53,624.30
MAY,5,8,26.56,4.67,0.79,13.38,26.65,14.62,1.34,128.95,20.15,60.58,624.47
MAY,5,9,29.40,18.92,0.87,14.39,36.96,18.39,1.10,116.36,21.22,58.22,624.44
MAY,5,10,39.02,8.32,0.68,8.21,34.19,21.80,1.17,132.27,22.79,52.64,624.35
MAY,5,11,70.57,43.66,1.92,12.01,28.54,19.58,1.35,182.73,25.28,43.61,624.18
MAY,5,12,97.76,72.21,2.41,11.37,43.32,32.61,1.42,182.09,27.44,37.70,623.68
MAY,5,13,93.72,42.25,1.23,6.69,36.91,34.38,1.36,212.44,29.17,30.80,623.08
MAY,5,14,65.97,NA,0.59,4.41,23.82,28.68,2.01,254.85,30.50,23.17,622.22
MAY,5,15,71.43,NA,0.59,4.86,15.25,22.43,1.79,253.83,31.69,22.62,621.59
MAY,5,16,75.65,NA,0.56,4.26,27.68,22.18,1.74,264.77,32.05,22.08,620.97
MAY,5,17,65.01,NA,0.71,4.82,39.62,19.49,3.71,112.36,28.89,29.49,621.02
MAY,5,18,54.24,NA,0.77,9.24,57.62,16.22,3.07,100.75,25.25,43.90,621.64
MAY,5,19,45.05,NA,0.63,8.55,44.70,16.82,3.71,161.62,22.16,57.12,623.11
MAY,5,20,48.62,NA,0.55,5.96,35.70,19.36,3.77,145.70,19.16,70.15,625.13
MAY,5,21,42.77,NA,0.51,5.47,19.81,16.01,5.08,93.97,17.68,76.65,625.50
MAY,5,22,40.38,18.84,0.92,5.92,9.02,9.20,2.77,163.79,18.10,73.17,625.40
MAY,5,23,40.32,29.09,1.20,6.85,9.91,10.24,1.97,97.45,19.39,63.37,625.96
MAY,6,0,37.35,NA,0.47,4.24,19.10,15.98,2.08,117.94,17.49,76.94,626.07
MAY,6,1,30.01,9.95,0.49,8.83,14.77,7.75,1.13,216.62,17.87,75.29,626.20
MAY,6,2,26.24,1.60,0.49,9.58,14.06,15.50,1.23,194.10,17.78,77.74,626.65
MAY,6,3,27.04,NA,0.55,6.45,12.80,5.03,1.38,254.57,17.29,80.10,626.08
MAY,6,4,24.07,NA,0.54,7.70,12.09,7.66,1.37,293.23,17.25,79.93,625.78
MAY,6,5,22.39,NA,0.54,8.05,9.98,11.34,0.92,84.52,17.45,78.99,625.94
MAY,6,6,16.01,6.30,0.64,14.79,22.85,11.44,1.31,138.83,17.66,76.17,625.98
MAY,6,7,9.23,NA,0.78,19.64,27.00,12.45,1.48,116.20,17.51,76.98,626.00
MAY,6,8,14.26,5.31,0.75,16.96,27.36,19.06,1.38,109.50,18.56,72.86,626.13
MAY,6,9,26.80,12.93,0.96,14.18,17.18,22.53,1.42,117.27,20.86,65.20,626.24
MAY,6,10,32.57,9.09,0.67,10.83,39.66,28.45,1.97,113.92,22.14,60.62,626.15
MAY,6,11,47.19,NA,0.61,7.36,27.63,26.20,1.81,143.99,23.14,57.48,625.97
MAY,6,12,54.79,NA,0.63,8.22,26.65,19.72,2.19,123.93,24.71,49.37,625.37
MAY,6,13,63.74,8.72,0.74,4.54,26.58,17.53,1.88,99.98,26.23,44.12,624.77
MAY,6,14,65.16,16.22,0.87,2.88,20.72,23.66,2.00,76.04,27.70,34.98,624.14
MAY,6,15,70.48,10.23,0.61,4.03,18.11,21.25,2.54,91.64,28.64,30.43,623.31
MAY,6,16,70.79,5.25,0.50,3.15,19.23,18.30,2.45,84.17,29.65,27.09,622.79
MAY,6,17,62.11,14.10,0.95,3.22,23.52,13.10,4.61,63.78,28.70,28.98,622.40
MAY,6,18,56.35,1.59,0.46,2.24,35.39,14.94,4.22,50.56,27.21,33.05,622.56
MAY,6,19,48.56,1.31,0.44,1.50,33.20,15.62,3.90,49.86,25.85,37.88,623.16
MAY,6,20,47.99,1.41,0.47,2.61,30.00,18.18,2.84,90.29,24.45,42.17,624.45
MAY,6,21,57.50,2.23,0.52,4.75,43.37,16.74,3.55,204.03,18.47,69.68,626.34
MAY,6,22,51.14,1.96,0.49,4.66,16.90,15.05,1.54,233.76,16.96,76.00,627.43
MAY,6,23,44.92,1.85,0.48,3.37,16.81,9.55,0.65,152.29,15.90,84.57,628.11
MAY,7,0,39.80,27.07,0.61,3.95,8.54,9.86,1.57,112.21,16.08,84.85,627.77
MAY,7,1,29.32,56.93,1.00,5.54,18.27,9.21,0.97,126.85,16.85,80.11,627.42
MAY,7,2,26.07,32.63,0.48,4.25,20.29,20.35,1.36,116.36,16.91,80.12,626.85
MAY,7,3,23.27,95.04,0.56,6.09,25.14,20.36,1.68,78.39,17.15,76.63,626.38
MAY,7,4,19.86,104.21,0.54,8.90,19.87,23.23,3.11,82.02,17.47,71.81,625.80
MAY,7,5,17.68,24.81,0.49,9.38,22.42,20.53,1.44,115.46,17.04,74.19,625.95
MAY,7,6,16.54,7.91,0.56,11.13,24.39,20.81,1.47,128.20,16.75,75.45,626.04
MAY,7,7,9.96,6.22,0.76,17.39,35.07,18.39,1.24,122.93,16.80,75.46,626.15
MAY,7,8,13.45,33.95,0.74,15.31,34.03,39.38,0.97,112.49,17.72,73.24,626.41
MAY,7,9,22.47,15.95,0.66,9.04,21.15,33.74,1.80,81.02,19.18,66.50,626.56
MAY,7,10,37.78,56.52,0.60,3.11,19.45,20.17,4.29,70.71,20.10,59.51,626.76
MAY,7,11,42.24,29.64,0.53,4.94,19.49,16.42,4.27,85.30,21.78,54.77,626.56
MAY,7,12,52.84,27.13,0.57,3.84,24.23,25.65,3.91,81.88,23.15,49.35,626.22
MAY,7,13,61.25,20.11,0.84,3.83,14.77,20.74,3.10,90.69,24.67,43.36,625.54
MAY,7,14,67.67,9.91,0.56,4.67,13.72,15.17,2.96,115.00,26.04,38.39,624.65
MAY,7,15,71.70,15.27,0.69,7.48,21.99,15.19,2.31,165.93,27.11,36.05,623.86
MAY,7,16,78.94,16.37,0.79,7.71,21.53,15.94,2.43,198.76,28.22,31.99,623.25
MAY,7,17,69.18,2.96,0.66,6.69,27.84,21.41,4.63,178.12,27.27,33.39,622.86
MAY,7,18,55.26,1.86,0.76,11.88,34.18,18.55,3.55,223.31,25.74,35.82,623.30
MAY,7,19,56.46,2.04,0.69,9.65,30.52,16.60,3.16,266.08,23.23,46.99,624.12
MAY,7,20,60.93,2.62,0.59,5.24,31.45,26.42,4.62,296.52,19.70,63.61,624.60
MAY,7,21,60.47,2.41,0.63,6.81,19.70,22.01,2.75,294.82,19.77,62.70,624.98
MAY,7,22,50.19,2.32,0.64,9.68,15.46,21.86,1.18,266.16,19.79,64.00,625.72
MAY,7,23,39.97,2.34,0.66,11.51,24.35,17.78,2.00,245.87,19.31,67.91,626.25
MAY,8,0,42.62,2.10,0.58,7.85,21.79,19.23,1.78,282.95,18.69,70.13,626.66
MAY,8,1,45.61,1.87,0.56,5.48,13.38,16.29,1.41,239.10,18.74,68.52,626.53
MAY,8,2,39.67,1.98,0.57,5.08,24.77,19.61,0.67,172.09,18.34,72.96,625.82
MAY,8,3,38.75,2.05,0.57,5.40,20.19,21.75,1.58,209.17,17.98,73.57,625.33
MAY,8,4,33.43,1.78,0.57,6.62,19.59,11.32,1.85,263.34,17.23,77.58,625.20
MAY,8,5,16.40,1.76,0.58,12.61,18.98,22.98,1.99,289.63,16.58,81.32,625.23
MAY,8,6,15.28,1.81,0.69,16.23,32.01,27.01,1.32,287.92,16.47,81.44,625.18
MAY,8,7,7.24,1.88,0.78,18.38,29.33,22.92,0.75,276.93,16.38,81.90,625.45
MAY,8,8,16.21,1.85,1.07,22.13,21.17,24.48,0.77,240.20,18.10,73.12,625.52
MAY,8,9,19.61,1.82,1.12,23.27,28.17,15.89,1.14,248.64,19.33,67.55,625.72
MAY,8,10,33.00,1.76,1.00,15.49,27.79,23.64,1.41,246.01,19.58,65.92,625.89
MAY,8,11,39.17,1.63,0.90,13.32,16.37,19.65,1.61,265.49,20.34,62.21,625.89
MAY,8,12,44.61,1.53,0.90,13.37,20.64,16.16,1.43,264.66,20.83,60.14,625.74
MAY,8,13,42.79,1.53,0.96,16.00,22.73,31.32,1.40,260.87,21.96,57.11,625.32
MAY,8,14,60.39,1.42,0.92,11.26,22.48,28.39,2.60,230.21,24.48,50.00,624.48
MAY,8,15,70.78,1.41,0.84,9.24,27.58,27.18,3.56,246.54,26.66,42.07,623.42
MAY,8,16,81.28,2.21,0.67,3.53,19.75,22.75,3.00,289.50,27.66,37.91,622.68
MAY,8,17,55.76,1.43,0.66,4.69,30.20,NA,4.98,298.42,25.12,44.69,622.70
MAY,8,18,60.91,1.22,0.63,4.51,10.99,16.27,4.20,169.41,24.50,41.70,622.52
MAY,8,19,53.46,6.95,0.81,9.34,13.60,16.73,1.68,124.30,23.69,42.90,623.04
MAY,8,20,47.87,2.55,0.70,9.38,20.91,10.74,2.32,282.62,21.99,53.09,624.20
MAY,8,21,42.35,1.63,0.66,7.17,20.65,10.03,1.87,286.33,20.20,61.72,624.45
MAY,8,22,34.56,1.73,0.73,12.99,9.66,9.10,1.22,208.97,20.75,58.87,624.45
MAY,8,23,30.63,1.59,0.66,12.58,18.84,15.73,1.73,296.58,19.90,63.65,625.24
MAY,9,0,21.10,1.53,0.71,14.34,17.58,9.13,1.36,269.88,19.01,69.45,625.50
MAY,9,1,27.57,1.41,0.62,9.14,5.01,21.12,1.57,288.97,18.91,69.36,625.53
MAY,9,2,24.31,1.50,0.61,10.80,10.77,17.41,2.10,292.05,18.75,70.92,625.52
MAY,9,3,26.44,1.36,0.61,8.47,51.21,14.80,2.58,299.49,17.52,77.93,625.27
MAY,9,4,30.86,1.36,0.60,4.53,20.02,16.62,2.93,295.12,16.63,81.62,625.25
MAY,9,5,28.43,1.32,0.61,3.54,6.42,9.16,1.81,297.82,16.57,82.03,625.19
MAY,9,6,21.31,1.27,0.66,6.51,13.90,10.33,0.73,138.59,16.74,81.85,624.98
MAY,9,7,14.21,2.33,0.88,14.97,10.79,10.11,1.75,162.39,17.53,74.66,625.04
MAY,9,8,12.72,2.37,0.90,15.00,18.09,9.85,1.65,180.71,17.51,77.43,625.38
MAY,9,9,23.33,2.73,0.88,11.25,25.96,15.40,1.95,121.12,18.74,69.67,625.70
MAY,9,10,34.52,14.19,1.02,8.69,19.78,13.36,1.77,207.77,21.10,59.63,625.77
MAY,9,11,49.58,9.13,0.78,8.24,18.00,20.35,1.75,244.71,22.60,54.36,625.60
MAY,9,12,63.77,10.41,0.95,9.73,21.92,9.31,1.94,225.97,24.41,49.44,625.18
MAY,9,13,78.13,12.42,0.94,8.63,29.11,31.16,1.92,217.30,25.70,41.91,624.71
MAY,9,14,77.73,6.75,0.80,8.05,20.43,22.78,2.48,259.63,26.81,36.29,624.23
MAY,9,15,78.30,3.08,0.68,4.48,10.16,14.96,2.87,267.24,27.65,33.02,623.18
MAY,9,16,78.60,2.23,0.69,5.85,16.94,19.31,2.86,270.22,28.60,31.57,622.60
MAY,9,17,81.18,1.76,0.63,3.99,14.31,16.13,2.50,269.97,29.06,30.20,622.27
MAY,9,18,73.28,1.34,0.58,4.01,11.69,14.23,2.14,279.75,29.45,26.09,622.03
MAY,9,19,58.07,1.41,0.76,11.48,16.67,12.74,1.94,230.64,29.25,25.91,622.44
MAY,9,20,46.79,1.70,0.91,16.31,23.78,15.33,1.92,201.98,27.31,32.43,622.84
MAY,9,21,53.93,1.57,0.75,8.72,40.55,14.64,2.41,139.04,24.49,43.72,623.41
MAY,9,22,46.83,29.82,0.76,7.63,30.29,22.18,2.54,77.54,23.89,45.01,624.50
MAY,9,23,34.55,49.85,1.04,5.87,31.11,28.29,4.08,79.60,22.98,53.93,625.13
MAY,10,0,26.35,66.36,0.53,9.12,39.40,21.03,4.34,85.48,21.37,61.02,625.36
MAY,10,1,28.20,115.04,1.47,5.28,44.04,46.37,3.84,61.93,20.39,61.97,625.65
MAY,10,2,36.16,146.01,0.95,2.94,12.94,14.25,3.10,68.39,19.67,63.51,625.68
MAY,10,3,27.07,140.08,2.12,3.80,15.12,12.84,2.46,61.19,19.35,64.75,625.72
MAY,10,4,39.38,17.74,0.71,NA,8.60,11.61,2.88,52.95,18.83,65.37,625.59
MAY,10,5,33.93,24.35,1.22,2.53,8.84,10.15,2.78,57.36,18.47,66.93,625.67
MAY,10,6,41.14,6.73,0.57,NA,6.73,10.69,2.94,51.94,18.00,68.20,625.80
MAY,10,7,33.13,35.47,0.77,3.74,5.17,8.52,2.09,65.82,18.17,67.29,626.21
MAY,10,8,21.65,119.85,0.92,7.42,21.79,21.36,1.78,66.73,19.56,63.36,626.74
MAY,10,9,32.73,82.85,0.67,2.98,16.65,19.96,2.69,81.37,20.99,58.52,626.77
MAY,10,10,39.01,17.50,0.67,3.09,12.23,18.64,2.79,97.97,22.16,55.01,626.57
MAY,10,11,48.22,6.32,0.72,3.90,13.26,12.28,2.41,123.92,23.91,47.79,626.36
MAY,10,12,53.86,24.41,1.19,12.00,18.29,12.92,1.42,174.81,25.70,42.46,625.94
MAY,10,13,63.27,18.45,1.02,5.17,26.04,25.60,1.52,195.94,27.29,36.46,625.31
MAY,10,14,66.81,15.70,1.05,8.76,23.02,16.01,2.07,248.57,29.43,24.95,624.52
MAY,10,15,63.09,3.44,0.64,NA,14.01,22.30,2.45,211.18,30.10,15.71,623.81
MAY,10,16,64.33,2.36,0.58,NA,13.83,11.01,2.46,161.56,30.39,17.18,623.18
MAY,10,17,69.16,1.63,0.53,1.31,12.09,10.23,2.25,188.37,30.87,16.86,622.71
MAY,10,18,67.05,1.79,0.55,2.89,18.40,11.38,2.24,287.61,30.74,17.65,622.59
MAY,10,19,NA,3.20,0.56,2.01,21.13,NA,2.99,149.90,28.79,28.66,623.04
MAY,10,20,49.85,33.01,1.12,2.54,29.92,NA,3.97,51.88,25.39,38.78,623.91
MAY,10,21,45.35,49.48,1.12,2.49,27.15,16.95,4.73,54.90,23.59,44.90,624.76
MAY,10,22,40.99,20.70,1.35,3.15,17.25,8.91,4.37,57.37,22.05,52.55,625.59
MAY,10,23,36.49,185.78,0.69,4.22,17.65,9.17,4.72,72.80,20.84,57.56,626.50
MAY,11,0,39.13,224.34,0.68,2.91,20.10,10.60,4.61,67.66,20.02,58.56,626.86
MAY,11,1,35.52,49.65,2.26,5.04,11.54,10.93,3.62,53.65,19.45,58.95,626.83
MAY,11,2,42.03,16.34,0.95,NA,8.93,8.29,3.29,49.32,18.89,60.10,626.57
MAY,11,3,40.95,21.43,1.63,NA,7.77,6.72,3.18,52.11,18.65,59.72,626.55
MAY,11,4,37.46,183.19,0.67,3.10,9.29,7.11,3.00,78.25,18.45,60.24,626.66
MAY,11,5,34.41,362.15,0.91,3.89,16.75,10.08,2.69,76.36,17.95,62.85,626.57
MAY,11,6,32.97,93.33,1.69,5.13,8.96,14.03,1.91,59.95,17.89,62.29,626.66
MAY,11,7,33.29,74.18,1.05,6.45,8.75,13.26,2.33,67.46,17.89,63.53,626.94
MAY,11,8,25.79,27.45,0.67,7.49,21.27,19.64,3.23,96.89,18.19,63.87,627.35
MAY,11,9,35.13,30.32,0.60,3.01,22.75,17.00,4.73,87.98,19.46,60.47,627.47
MAY,11,10,37.49,26.08,0.64,2.92,22.22,22.94,3.58,89.06,21.49,54.89,627.45
MAY,11,11,46.44,11.21,0.63,3.55,19.51,17.90,2.87,105.16,23.39,49.38,627.21
MAY,11,12,55.52,6.70,0.69,5.68,24.33,20.85,2.02,158.15,25.06,44.41,626.70
MAY,11,13,67.74,5.81,0.68,4.06,25.95,18.39,2.10,189.24,27.00,35.75,625.97
MAY,11,14,72.10,3.58,0.68,5.54,26.36,21.79,1.77,200.86,28.58,31.78,625.17
MAY,11,15,68.48,2.27,0.71,6.17,23.21,20.45,2.37,223.68,29.85,26.01,624.49
MAY,11,16,70.81,1.95,0.67,5.23,33.18,21.45,2.30,145.67,29.80,25.11,623.77
MAY,11,17,68.83,1.95,0.71,8.19,26.12,19.79,2.58,181.86,29.95,24.82,623.35
MAY,11,18,65.81,1.47,0.72,7.29,42.13,25.23,3.96,235.70,28.26,27.54,623.43
MAY,11,19,56.88,1.50,0.82,12.21,27.47,16.68,2.17,176.93,28.03,27.78,623.23
MAY,11,20,57.36,1.47,0.77,9.51,29.13,21.31,1.56,210.54,27.48,28.61,623.35
MAY,11,21,52.04,44.37,0.66,7.06,25.14,24.70,2.52,79.61,26.44,33.51,623.78
MAY,11,22,42.64,129.97,0.70,7.39,42.46,22.25,3.77,80.60,25.32,43.42,624.29
