DATOS MÓVILES  DE ACUERDO AL ÍNDICE AIRE Y SALUD_DIF 2020,,,,,,,,,
NOTA: LOS DATOS SON PREVALIDADOS,,,,,,,,,
,,,,,,,,,
MES,DIA,HORA,O3 Horario,O3 Promedio de 8 hrs. ,SO2 promedio de 24 hrs.,CO Promedio de 8 hrs.,PM10 Promedio ponderado  de 12 hrs.,PM2.5 Promedio ponderado  de 12 hrs.,NO2 Horario
MAY,2,0,61.93,54.925392,13.173078,1.854684,41.7581,35.4774,7.37
MAY,2,1,46.08,52.423577,13.314321,1.863596,29.1647,23.7921,9.43
MAY,2,2,39.84,49.763477,13.56827,1.862512,25.5562,17.8604,9.16
MAY,2,3,45.98,48.419713,13.81691,1.84664,23.6083,15.2237,9.5
MAY,2,4,26.04,45.598063,13.910238,1.829355,24.0885,15.7051,11.89
MAY,2,5,26.97,43.178523,14.003274,1.818031,32.1918,13.8373,14
MAY,2,6,22.04,39.949089,14.252822,1.82634,39.1131,18.2011,20.67
MAY,2,7,10.65,34.941716,14.494932,1.858476,46.2818,20.6241,23.73
MAY,2,8,15.93,29.192249,14.640817,1.910619,52.5573,25.1289,21.41
MAY,2,9,26.55,26.750803,14.648599,1.956269,56.1841,27.2277,18.19
MAY,2,10,44.32,27.311063,14.734524,1.98159,51.08,33.3089,13.17
MAY,2,11,61.06,29.196305,14.786759,1.996271,39.7311,35.5704,6.18
MAY,2,12,65.26,34.09884,14.86287,2.016062,31.9904,31.4088,6.28
MAY,2,13,70.57,39.548678,14.933065,2.02408,32.5153,29.3823,6.28
MAY,2,14,70.65,45.624741,14.977491,2.017044,28.203,27.3482,6.57
MAY,2,15,73.34,53.460187,14.946444,1.993542,23.1322,26.5495,6.89
MAY,2,16,72.33,60.509235,15.002331,1.946968,15.1691,24.0163,6.15
MAY,2,17,62.34,64.983381,15.072051,1.911894,30.0069,21.2398,6.86
MAY,2,18,64.95,67.561404,15.094502,1.886808,41.8301,18.3376,5.48
MAY,2,19,58.2,67.203719,15.131967,1.874544,30.0568,16.2039,6.72
MAY,2,20,42.87,64.405211,15.184076,1.874253,69.1562,15.5228,11.3
MAY,2,21,46.57,61.405442,15.255611,1.883842,62.3556,17.4563,14.72
MAY,2,22,48.82,58.676663,15.341003,1.913672,55.1698,20.3319,16.69
MAY,2,23,30.79,53.358942,15.415324,1.968422,64.2952,24.9042,25.92
MAY,3,0,31.77,48.289167,15.448222,1.984626,71.433,25.3154,16.15
MAY,3,1,31.73,44.462756,15.57254,1.97627,63.7565,26.5888,9.83
MAY,3,2,34.61,40.671188,15.59801,1.969759,45.1152,18.3992,6.47
MAY,3,3,32.32,37.435717,15.530105,1.960311,37.0133,15.0308,6.2
MAY,3,4,28.2,35.602006,15.509399,1.937713,31.5548,13.576,7.63
MAY,3,5,24.14,32.798456,15.474162,1.91766,34.8706,13.105,9.74
MAY,3,6,22.77,29.542246,15.372383,1.894545,33.2246,13.2141,11.78
MAY,3,7,21.54,28.385013,15.295231,1.860514,36.996,15.2664,14.66
MAY,3,8,24.87,27.523233,15.232829,1.866828,38.1936,19.1415,12.52
MAY,3,9,30.93,27.422423,15.300448,1.907912,37.6847,22.2293,14.33
MAY,3,10,42.34,28.387929,15.528178,1.94423,36.0291,22.7723,12.09
MAY,3,11,58.84,31.703338,15.87172,1.957625,31.1734,23.2852,7.86
MAY,3,12,65.2,36.327944,16.033409,1.96845,36.9495,23.1971,6.48
MAY,3,13,67.84,41.790915,16.072771,1.95693,31.0967,23.309,4.81
MAY,3,14,70.82,47.797398,16.097282,1.942877,24.5647,20.0639,5.45
MAY,3,15,70.2,53.88089,16.376081,1.920957,17.5512,18.9938,5.87
MAY,3,16,77.88,60.507085,16.903339,1.908066,17.4611,18.5845,5.7
MAY,3,17,79.61,66.592102,17.328194,1.87653,19.0157,18.4768,4.84
MAY,3,18,72.23,70.327946,17.62021,1.862893,21.563,21.4099,6.54
MAY,3,19,56.34,70.015488,18.006911,1.866444,25.5309,20.0871,8.93
MAY,3,20,47.7,67.828304,18.082244,1.893413,36.0497,14.4487,15.91
MAY,3,21,25.38,62.520008,18.101213,2.015166,50.1724,12.7237,36.47
MAY,3,22,36.33,58.208895,18.133264,2.018483,72.5925,19.2385,11.56
MAY,3,23,37.79,54.157639,18.161622,2.007348,61.3269,16.4755,8.22
MAY,4,0,39.3,49.335204,18.102348,1.984547,47.7437,15.7623,7.34
MAY,4,1,34.05,43.640435,18.034013,1.964229,42.9831,11.6903,7.51
MAY,4,2,37.31,39.275608,17.994908,1.934678,36.2661,11.239,6
MAY,4,3,33.68,36.443191,17.977146,1.91119,31.0488,12.2972,6.64
MAY,4,4,28.59,34.053566,17.97234,1.867991,31.6696,12.8185,9.19
MAY,4,5,23.25,33.788334,17.980785,1.747688,38.5127,13.0403,12.78
MAY,4,6,22.77,32.092615,17.943484,1.749809,42.0804,14.5316,13.98
MAY,4,7,22.59,30.192027,17.854719,1.769592,42.3389,17.2802,14.79
MAY,4,8,19.5,27.716263,17.920892,1.810341,47.4859,15.6672,18.08
MAY,4,9,30.09,27.221206,17.74407,1.848663,49.0854,18.5173,14.51
MAY,4,10,41.29,27.718573,17.377171,1.889334,44.6098,19.5881,12.12
MAY,4,11,53.43,30.186663,16.928798,1.919058,37.0678,21.234,8.86
MAY,4,12,65.01,34.740283,16.671572,1.949324,31.9112,39.4857,8.91
MAY,4,13,72.18,40.855969,16.597085,1.968001,33.993,42.4272,7.08
MAY,4,14,75.33,47.426071,16.670752,1.965258,32.4374,36.324,5.97
MAY,4,15,71.26,53.509698,16.566338,1.954517,21.6962,33.5263,5.96
MAY,4,16,78.77,60.918338,16.441719,1.941379,23.125,89.7882,7.5
MAY,4,17,80.11,67.170877,16.491603,1.942666,24.1436,55.3888,8.79
MAY,4,18,62.94,69.877898,16.213076,1.935962,37.3327,36.9897,9.52
MAY,4,19,55.61,70.150515,15.796065,1.941024,58.2308,29.1292,9.07
MAY,4,20,48.67,68.107535,15.726807,1.941202,83.4152,28.4896,10.03
MAY,4,21,48.38,65.132067,15.643979,1.928337,80.2317,34.5428,7.4
MAY,4,22,47.44,61.646015,15.557514,1.915389,85.3119,28.7745,5.79
MAY,4,23,43.19,58.137646,15.772628,1.911074,77.1925,22.9157,5.18
MAY,5,0,41.91,53.530938,15.759221,1.880107,48.6492,18.5231,3.18
MAY,5,1,42.78,48.865038,15.673443,1.84183,35.7382,14.6908,3.34
MAY,5,2,42.47,46.306019,15.617781,1.809118,29.2648,10.6623,3.42
MAY,5,3,40.79,44.454519,15.622625,1.777539,20.0653,8.237,4.52
MAY,5,4,37.7,43.082827,15.692298,1.760901,13.9993,7.8782,6.84
MAY,5,5,27.83,40.515011,15.593836,1.756923,20.5899,8.9724,9.18
MAY,5,6,21.59,37.283202,15.440759,1.770636,24.815,12.8335,13.6
MAY,5,7,21.97,34.63021,15.376388,1.777453,28.675,10.5158,15.79
MAY,5,8,28.86,32.998692,15.185065,1.798924,26.6461,12.0046,13.24
MAY,5,9,33.13,31.792029,15.225647,1.824935,27.4671,50.3888,11.94
MAY,5,10,36.87,31.092358,15.229001,1.829804,24.1888,46.8683,10.3
MAY,5,11,55.36,32.913021,16.108002,1.862368,53.9776,31.6747,13.2
MAY,5,12,84.28,38.736087,17.652732,1.921586,184.0115,32.2197,15.49
MAY,5,13,93.78,46.979729,19.60028,2.037734,115.8951,37.1615,11.87
MAY,5,14,68.02,52.783992,19.691746,2.041208,120.8304,35.2478,5.87
MAY,5,15,65.71,58.251848,19.641422,2.029275,63.0929,31.6015,5.39
MAY,5,16,68.03,63.147908,19.217438,1.993722,37.5102,21.5353,5.16
MAY,5,17,55.2,65.906529,19.238407,2.040418,42.9315,15.4435,9.33
MAY,5,18,46.43,67.101454,19.121252,2.081841,78.2383,17.2892,13.14
MAY,5,19,45.46,65.864533,19.04336,2.079767,66.3534,36.1859,9.81
MAY,5,20,44.83,60.932583,18.899919,2.036113,59.5487,22.4408,9.25
MAY,5,21,44.05,54.715889,18.892258,1.938158,44.909,15.6732,7.79
MAY,5,22,42.35,51.507542,19.009258,1.946153,38.865,12.4938,7.29
MAY,5,23,37.09,47.929427,18.969105,1.971205,30.1808,12.4282,8.96
MAY,6,0,36.49,43.986602,18.961186,1.997559,20.6591,13.9531,7.7
MAY,6,1,33.37,41.258073,18.983671,1.936592,15.0867,10.6303,8.55
MAY,6,2,26.03,38.707802,19.140936,1.903948,15.7622,10.096,12.38
MAY,6,3,27.56,36.469813,19.112309,1.897,11.5909,9.3907,10.53
MAY,6,4,25.73,34.082325,18.938345,1.893411,8.4639,9.2988,9.88
MAY,6,5,20.42,31.128704,18.814451,1.894633,9.1368,11.5442,13.99
MAY,6,6,15.69,27.795396,18.75436,1.901802,13.0444,12.3502,19.01
MAY,6,7,9.81,24.385429,18.624435,1.932958,17.7622,15.5199,22.39
MAY,6,8,15.52,21.764332,18.536676,1.987862,21.028,16.1577,19.12
MAY,6,9,21.85,20.32453,18.53759,2.053378,19.8486,33.5414,18.7
MAY,6,10,35.21,21.472655,18.410114,2.077882,20.6233,58.5218,10.88
MAY,6,11,46.57,23.848876,17.337129,2.07944,21.8569,67.8857,8.41
MAY,6,12,51.38,27.054951,15.59468,2.083884,19.3357,78.4342,10.38
MAY,6,13,54.63,31.331369,13.443063,2.097975,23.6077,68.1951,10.11
MAY,6,14,54.96,36.240882,13.012199,2.092757,20.6159,58.5798,10.08
MAY,6,15,60.72,42.604736,12.640708,2.058203,15.9828,48.6744,10.02
MAY,6,16,60.53,48.231425,12.539398,2.022781,11.0254,35.6046,8.68
MAY,6,17,46.62,51.327636,12.174518,1.973951,20.2841,26.6351,13.62
MAY,6,18,42.41,52.227196,13.826122,2.030246,37.2809,23.766,11.74
MAY,6,19,38.12,51.170908,15.650576,2.058392,54.0191,26.0546,9.53
MAY,6,20,40.94,49.865913,16.46309,2.046747,53.945,54.1251,9.46
MAY,6,21,53.13,49.678171,16.348409,2.019521,59.5423,44.3256,5.82
MAY,6,22,48.51,48.871169,16.170399,1.999764,47.63,26.3917,5.49
MAY,6,23,42.8,46.632148,15.930055,1.986249,37.405,17.6859,6.33
MAY,7,0,39.02,43.942777,16.070316,1.997556,28.5518,12.207,6.85
MAY,7,1,36.9,42.72826,16.053161,1.972275,19.9653,10.325,4.59
MAY,7,2,32.55,41.495839,15.913357,1.871852,15.8766,11.9103,5.72
MAY,7,3,29.92,40.470992,15.872402,1.821016,14.2443,14.4341,6.09
MAY,7,4,19.96,37.84941,15.942559,1.8128,13.5275,18.0412,11.97
MAY,7,5,21.92,33.947635,16.021173,1.810117,16.6494,19.4787,11.04
MAY,7,6,18.37,30.180517,15.987595,1.822751,17.1562,18.066,14.75
MAY,7,7,12.51,26.394259,16.106518,1.85021,20.9424,19.1604,19.71
MAY,7,8,11.98,23.01501,16.189947,1.868535,22.113,18.7093,20.85
MAY,7,9,20.03,20.905649,16.093971,1.92893,24.0792,18.9101,15.58
MAY,7,10,32.48,20.897262,16.072145,1.961735,25.3089,18.7205,11.83
MAY,7,11,41.81,22.383897,16.035623,1.987585,27.0659,18.1186,10.37
MAY,7,12,48.2,25.91367,15.982774,2.005256,29.4606,28.4033,11.24
MAY,7,13,54.09,29.935331,15.967815,2.026528,29.0043,50.448,11.66
MAY,7,14,61.01,35.264886,15.919709,2.031378,25.9817,38.3324,9.59
MAY,7,15,65.7,41.91334,16.2976,2.0157,31.0128,30.3334,9.37
MAY,7,16,69.16,49.060715,16.394489,1.973044,31.1479,27.5301,9
MAY,7,17,59.5,53.994127,15.925908,1.922417,35.1667,25.2888,8.83
MAY,7,18,52.64,56.514115,14.034511,1.910244,42.3204,19.2566,11.05
MAY,7,19,54.12,58.052054,11.982311,1.897655,45.0573,16.5917,10.65
MAY,7,20,53.77,58.748588,11.07619,1.878886,49.328,41.4242,7.71
MAY,7,21,55.31,58.900667,11.01288,1.851929,51.3598,33.0441,6.93
MAY,7,22,44.26,56.807579,10.885452,1.83367,36.0197,31.9513,11.27
MAY,7,23,41.19,53.744137,10.769719,1.814694,29.9844,25.0414,11.55
MAY,8,0,37.02,49.727015,10.596949,1.803881,28.1078,20.8102,12.94
MAY,8,1,38.66,47.122725,10.521079,1.796538,22.4297,19.3322,10.21
MAY,8,2,40.95,45.661233,10.564103,1.79545,19.3942,18.0858,8.27
MAY,8,3,34.53,43.21296,10.706991,1.791804,46.2526,18.1243,12.24
MAY,8,4,30.97,40.362488,10.782964,1.787974,41.9606,15.9063,11.42
MAY,8,5,28.15,36.967615,10.888519,1.781228,32.1713,15.9712,15.41
MAY,8,6,20.65,34.016219,11.08785,1.77908,26.3895,18.1999,21.45
MAY,8,7,14.94,30.734946,11.15892,1.804429,26.8304,19.5737,24.47
MAY,8,8,25.36,29.277331,11.223985,1.825271,25.0093,21.0037,20.6
MAY,8,9,39.7,29.407298,11.324755,1.836613,20.5263,25.8744,13.19
MAY,8,10,42.06,29.545986,11.55542,1.834531,19.4395,26.6834,11.67
MAY,8,11,48.41,31.281029,11.851014,1.849427,19.7717,26.7318,8.82
MAY,8,12,48.28,33.444917,12.164083,1.8643,16.7073,20.8792,9.92
MAY,8,13,52.67,36.510867,12.421787,1.871414,15.0306,18.0566,8.93
MAY,8,14,62.82,41.78184,12.752923,1.880399,13.802,16.4299,8.77
MAY,8,15,69.24,48.569446,12.682915,1.845035,18.4489,22.0098,6.35
MAY,8,16,70.66,54.231813,12.737786,1.806796,16.747,21.1915,6.01
MAY,8,17,59.83,56.748552,13.108795,1.78178,22.1693,20.007,6.92
MAY,8,18,54.06,58.248717,13.480014,1.774788,27.3499,16.1386,7.13
MAY,8,19,44.33,57.738575,15.509896,1.858663,28.2614,13.2133,17.23
MAY,8,20,44.02,57.206377,15.998179,1.855238,34.5023,14.9175,11.46
MAY,8,21,41.75,55.841296,16.311769,1.857298,30.6196,12.9136,10.12
MAY,8,22,34.69,52.3247,16.602321,1.863536,22.9658,18.3006,13.82
MAY,8,23,31.7,47.63121,16.799238,1.870095,23.1932,17.4946,14.01
MAY,9,0,28.51,42.361796,16.964039,3.432822,23.8551,14.5026,15.28
MAY,9,1,28,38.382063,17.153825,5.639296,19.0607,14.0988,13.49
MAY,9,2,33.34,35.791292,17.201111,6.989535,19.0367,18.8191,10.37
MAY,9,3,32.95,34.369,17.202631,7.616506,17.8575,21.9761,10.24
MAY,9,4,35.38,33.288729,17.204799,8.739485,17.6069,15.9023,8.93
MAY,9,5,35.72,32.534758,17.206832,9.898831,14.9954,12.4502,6.65
MAY,9,6,28.4,31.749452,17.237044,NA,10.2514,11.3465,11.01
MAY,9,7,22.52,30.602927,17.273402,NA,13.6544,11.7394,17.42
MAY,9,8,23.95,30.033173,17.302236,NA,18.3371,11.8586,16.18
MAY,9,9,30.89,30.394998,17.373159,NA,22.5489,15.2034,14.64
MAY,9,10,45.22,31.879837,17.728654,NA,18.6417,26.8456,10.91
MAY,9,11,63.91,35.749694,19.113101,NA,19.0198,47.7848,10.53
MAY,9,12,69.89,40.063121,19.899578,NA,18.0618,35.4788,8.68
MAY,9,13,71.59,44.547267,20.142215,NA,17.7342,29.1681,7.58
MAY,9,14,73.7,50.208713,20.349308,NA,19.3092,23.0369,6.67
MAY,9,15,70.63,56.221298,20.386227,NA,11.7409,48.9697,5.73
MAY,9,16,70.31,62.016367,20.407535,NA,7.7669,80.9843,5.56
MAY,9,17,67.41,66.581756,20.411899,NA,6.3136,79.9918,4.82
MAY,9,18,64.87,69.038783,20.420433,NA,4.8553,55.5484,5.32
MAY,9,19,61.11,68.689204,18.78498,NA,18.1808,34.1984,6.26
MAY,9,20,49.09,66.089788,18.619911,NA,29.8605,23.3543,13.4
MAY,9,21,45.21,62.792225,18.612251,NA,45.9108,21.0578,14.36
MAY,9,22,44.66,59.163177,18.89557,NA,47.1328,23.6312,12.04
MAY,9,23,40.62,55.413031,18.913624,NA,44.4073,45.1194,6.52
MAY,10,0,39.88,51.609721,18.922612,NA,46.5412,40.8764,5.31
MAY,10,1,41.1,48.319867,18.950881,NA,38.2097,28.8612,5.17
MAY,10,2,40.04,45.216088,18.951007,NA,26.2606,23.413,4.78
MAY,10,3,39.55,42.520317,18.955866,NA,28.4227,15.9756,5.19
MAY,10,4,40.02,41.385767,18.983051,NA,24.0709,10.9466,5.47
MAY,10,5,37.07,40.36779,18.983222,NA,24.0756,8.2876,5.09
MAY,10,6,32.96,38.90449,18.95876,NA,63.8153,8.5584,7.28
MAY,10,7,27.58,37.27335,18.92251,NA,31.0597,10.1146,11.42
MAY,10,8,31.19,36.186954,18.89622,NA,23.2015,11.3452,10.76
MAY,10,9,38.67,35.883192,18.824376,NA,14.434,16.212,9.47
MAY,10,10,42.85,36.234144,18.472486,NA,15.2916,27.1586,9.85
MAY,10,11,50.46,37.598158,17.116186,NA,15.9087,34.9354,9.83
MAY,10,12,63.13,40.486815,17.120247,NA,15.8941,48.5474,10.35
MAY,10,13,75.56,45.298325,18.154925,NA,23.2579,52.3714,11.69
MAY,10,14,76.96,50.798692,18.623958,NA,27.0461,56.7195,8.89
MAY,10,15,70.78,56.199475,18.719901,NA,19.2922,39.196,6.17
MAY,10,16,69.72,61.015469,18.741773,NA,15.1638,27.8893,6.39
MAY,10,17,70.44,64.987456,18.791785,NA,21.873,20.705,6.07
MAY,10,18,73.04,68.761683,18.565376,NA,18.5439,16.6037,4.26
MAY,10,19,59.81,69.930923,18.173555,NA,24.1456,13.3827,5.42
MAY,10,20,42.75,67.383671,18.353082,NA,41.179,9.865,8.87
MAY,10,21,39.94,62.930869,18.585174,NA,42.9071,7.1627,8.75
MAY,10,22,37.16,57.9559,18.168517,NA,38.3077,6.2549,6.85
MAY,10,23,36.17,53.62991,18.067675,NA,33.9787,14.4767,5.34
MAY,11,0,36.74,49.50804,17.9804,NA,32.8457,20.8385,4.74
MAY,11,1,38.7,45.540865,17.727854,NA,28.171,14.3595,4.09
MAY,11,2,37.57,41.107271,17.44434,NA,20.5224,10.706,4.72
MAY,11,3,37.79,38.353773,17.009423,NA,16.2084,8.0568,4.09
MAY,11,4,35.4,37.435269,16.511366,NA,14.9997,6.4729,4.71
MAY,11,5,30.82,36.295854,16.090137,NA,10.3025,5.4059,5.37
MAY,11,6,29.87,35.384521,15.587619,NA,11.3344,5.8731,8.25
MAY,11,7,26.03,34.116231,15.138824,NA,17.4128,7.2304,12.68
MAY,11,8,27.24,32.92816,14.780733,NA,25.0924,7.9908,11.68
MAY,11,9,34.22,32.367146,14.422071,NA,24.119,15.0299,9.61
MAY,11,10,38.9,32.532825,14.060869,NA,25.0447,27.2886,9.46
MAY,11,11,46.74,33.651658,13.724847,NA,21.7995,38.3704,10.37
MAY,11,12,57.52,36.416786,12.608908,NA,20.1299,52.7867,8.9
MAY,11,13,66.72,40.90324,10.919338,NA,23.4491,35.344,6.19
MAY,11,14,68.29,45.705823,9.909835,NA,24.9627,37.7692,8.21
MAY,11,15,67.63,50.906171,9.44152,NA,28.1438,38.5909,7.93
MAY,11,16,66.99,55.875175,9.063825,NA,29.6182,31.9109,10.23
MAY,11,17,67.6,60.04771,8.709573,NA,28.5413,26.944,10.49
MAY,11,18,66.06,63.442706,8.642612,NA,38.5848,24.7487,7.93
MAY,11,19,55.83,64.579508,8.680736,NA,42.538,21.5024,15.38
MAY,11,20,50.85,63.746185,8.111649,NA,61.17,23.6045,16.84
MAY,11,21,45.12,61.047235,7.749272,NA,51.378,22.2887,18.58
MAY,11,22,40.93,57.626898,7.689855,NA,52.7566,20.2607,12.52
MAY,11,23,37.72,53.887896,7.371072,NA,49.8262,19.1808,6.3
MAY,12,0,33.3,49.676929,7.053428,NA,39.1609,16.0126,5.85
MAY,12,1,31.23,45.13156,6.85575,NA,26.8945,14.2109,6.53
MAY,12,2,30.61,40.699983,6.784227,NA,24.8406,13.3394,6.33
MAY,12,3,27.36,37.141229,6.880895,NA,21.0189,13.4463,7.55
MAY,12,4,23.38,33.706925,7.084614,NA,24.2007,14.6363,9.66
MAY,12,5,21.92,30.806944,7.348548,NA,26.883,12.8518,12.29
MAY,12,6,15.75,27.659876,7.64762,NA,30.4583,24.487,17.92
MAY,12,7,10.92,24.310119,8.031391,NA,39.0642,33.598,22.77
MAY,12,8,19.05,22.528255,8.178054,NA,41.7447,27.847,17.69
MAY,12,9,32.58,22.697119,8.355519,NA,35.2835,26.1389,8.63
MAY,12,10,40.83,23.974413,8.680034,NA,24.8237,22.3878,7.41
MAY,12,11,49.64,26.758767,8.954016,NA,19.3663,18.3489,6.41
MAY,12,12,57.73,31.052586,9.252939,NA,23.7501,16.3752,6.15
MAY,12,13,58.96,35.681811,9.620888,NA,24.1214,19.6162,6.62
MAY,12,14,58.24,40.992431,9.907619,NA,22.5702,20.9052,6.09
MAY,12,15,66.82,47.979588,10.208494,NA,20.2989,20.3868,4.8
MAY,12,16,68.92,54.213883,10.507733,NA,18.2076,21.4001,4.63
MAY,12,17,70.03,58.895012,10.773493,NA,16.4531,19.9054,4.73
MAY,12,18,69.45,62.472475,11.020244,NA,23.4689,17.4402,5.3
MAY,12,19,64.48,64.328169,11.316458,NA,33.9262,17.7987,6.39
MAY,12,20,44.96,62.731492,11.677594,NA,48.0903,17.3786,18.44
MAY,12,21,35.8,59.836821,11.734688,NA,71.611,25.2701,21.14
MAY,12,22,40.45,57.613333,11.872285,NA,74.1616,26.3536,13.05
MAY,12,23,38.1,54.02414,12.227886,NA,68.0958,36.7892,8.79
MAY,13,0,36.51,49.972325,12.570805,NA,60.4185,56.1303,8.48
MAY,13,1,34.44,45.522958,12.947397,NA,50.1847,84.0266,8.06
MAY,13,2,22,39.592067,13.26155,NA,46.3462,58.6383,18.22
MAY,13,3,12.25,33.06275,13.564607,NA,48.0193,44.9191,23.79
MAY,13,4,20.43,29.996972,13.761862,NA,45.0121,36.4893,18.96
MAY,13,5,25.07,28.655155,13.91206,NA,45.0697,30.9742,14.82
MAY,13,6,24.55,26.667818,14.092082,NA,46.4969,27.8642,16.76
MAY,13,7,17.49,24.090797,14.124823,NA,46.3165,29.6249,21.47
MAY,13,8,24.97,22.648012,14.32495,NA,48.9746,58.6509,20.08
MAY,13,9,29.4,22.018064,14.487967,NA,50.0952,58.657,20.03
MAY,13,10,45.04,24.898609,14.508042,NA,46.4114,NA,11.15
MAY,13,11,58.2,30.643162,14.546935,NA,41.8588,NA,8.79
MAY,13,12,69.05,36.720079,14.581885,NA,40.9537,NA,7.33
MAY,13,13,70.63,42.415761,14.632736,NA,38.8303,NA,7.5
MAY,13,14,65.6,47.547683,14.677458,NA,37.7995,NA,7.72
MAY,13,15,69.74,54.079783,14.682301,NA,30.6927,NA,5.95
MAY,13,16,69.01,59.58544,14.685217,NA,27.6083,40.4848,5.4
MAY,13,17,72.75,65.004535,14.712685,NA,28.1394,62.04,5.61
MAY,13,18,72.87,68.482729,14.724314,NA,34.1183,62.0504,6.07
MAY,13,19,64.52,69.272608,14.771681,NA,49.3163,NA,15.3
MAY,13,20,49.84,66.872038,14.79028,NA,66.259,NA,20.47
MAY,13,21,39.75,63.012258,14.845774,NA,73.5026,NA,13.16
MAY,13,22,38.26,59.59449,14.845747,NA,67.7949,34.4712,7.89
MAY,13,23,35.54,55.318956,14.839397,NA,53.6668,29.4694,6.62
MAY,14,0,28.18,50.214456,14.869184,NA,43.8619,20.8828,10.4
MAY,14,1,22.34,43.912537,14.886437,NA,50.2556,32.9208,12.29
MAY,14,2,16.39,36.852506,14.904645,NA,48.8638,30.2182,26.55
MAY,14,3,25.7,31.999262,14.914146,NA,48.0747,29.6835,16.46
MAY,14,4,35.07,30.153383,14.950052,NA,45.9744,29.6235,10.83
MAY,14,5,31.39,29.108204,14.93697,NA,47.187,41.2412,10.38
MAY,14,6,18.72,26.665903,14.956152,NA,49.246,41.3732,19.04
MAY,14,7,13.92,23.963021,15.001817,NA,53.5742,40.2147,30.75
MAY,14,8,18.43,22.744884,15.029351,NA,55.7666,39.4782,24.74
MAY,14,9,40.94,25.070395,15.052631,NA,54.1202,40.8915,15.43
MAY,14,10,55.55,29.965363,15.042706,NA,49.1723,70.56,10.02
MAY,14,11,63.24,34.658878,15.034945,NA,39.7899,84.1987,7.53
MAY,14,12,64.51,38.338374,15.027381,NA,37.9931,83.4296,6.02
MAY,14,13,56.7,41.502351,14.991367,NA,35.2237,62.508,5.9
MAY,14,14,63.13,47.053277,14.969174,NA,31.5266,45.7963,6.23
MAY,14,15,63.74,53.281488,14.979953,NA,25.9937,38.1843,6.42
MAY,14,16,67.85,59.459408,15.001342,NA,21.2549,31.5912,4.89
MAY,14,17,66.9,62.703967,14.993623,NA,24.4705,26.2675,5.65
MAY,14,18,66.8,64.109988,15.009281,NA,25.9341,27.2251,4.38
MAY,14,19,62.57,64.025725,15.000244,NA,34.1129,76.9377,5.74
MAY,14,20,48.52,62.02694,14.986035,NA,49.4965,76.7876,10.77
MAY,14,21,42.8,60.289106,14.985442,NA,54.6664,77.0257,14.44
MAY,14,22,36.99,57.021115,15.037039,NA,60.5614,49.2381,12.43
MAY,14,23,29.25,52.70995,15.084895,NA,59.305,37.898,9.85
MAY,15,0,25.99,47.477386,15.083067,NA,54.3719,34.8051,9.36
MAY,15,1,29,42.740179,15.112743,NA,52.8517,34.1004,14.91
MAY,15,2,35.71,38.854546,15.139978,NA,49.8301,36.5546,17.28
MAY,15,3,32.32,35.072627,15.168551,NA,44.7031,43.1848,18.44
