DATOS MÓVILES  DE ACUERDO AL ÍNDICE AIRE Y SALUD_DIF 2020,,,,,,,,,
NOTA: LOS DATOS SON PREVALIDADOS,,,,,,,,,
,,,,,,,,,
MES,DIA,HORA,O3 Horario,O3 Promedio de 8 hrs. ,SO2 promedio de 24 hrs.,CO Promedio de 8 hrs.,PM10 Promedio ponderado  de 12 hrs.,PM2.5 Promedio ponderado  de 12 hrs.,NO2 Horario
ABRIL,7,10,29.39715,21.687387,19.372681,1.540027,34.148,17.7216,10.308953
ABRIL,7,11,31.254833,21.749797,19.152923,1.555511,24.9461,12.7433,6.286345
ABRIL,7,12,33.708667,22.593952,18.723396,1.576487,17.6234,17.5178,6.710727
ABRIL,7,13,38.281967,25.207423,18.269806,1.600099,18.1945,15.883,6.949417
ABRIL,7,14,41.413217,29.589858,17.893048,1.618874,23.7966,16.4727,8.31649
ABRIL,7,15,43.3432,33.889115,17.612257,1.606183,23.4953,13.6941,7.55316
ABRIL,7,16,47.024717,36.585681,17.315308,1.580986,23.0264,13.0719,7.709015
ABRIL,7,17,41.862267,38.285752,17.097381,1.577838,26.5094,15.4368,7.918637
ABRIL,7,18,36.342867,39.153967,16.909834,1.574696,34.5027,15.4291,8.527528
ABRIL,7,19,30.938083,39.114373,16.703919,1.59176,67.0581,13.811,12.14738
ABRIL,7,20,29.35335,38.569959,16.416492,1.595579,84.7769,26.1837,10.440558
ABRIL,7,21,30.073633,37.543917,16.214861,1.5792,70.1414,34.2269,7.06915
ABRIL,7,22,28.29965,35.904721,16.098421,1.560206,57.2685,24.0632,6.741798
ABRIL,7,23,28.3649,34.032433,15.91893,1.541644,47.1329,21.5762,6.856342
ABRIL,8,0,23.924533,31.14491,15.608917,1.524493,41.5469,20.3315,9.93469
ABRIL,8,1,26.207717,29.188092,15.390354,1.496793,38.133,28.4603,5.387068
ABRIL,8,2,20.068867,27.153842,15.182561,1.477579,37.9766,29.4933,14.000297
ABRIL,8,3,27.115367,26.676002,14.882043,1.450863,36.4045,35.9441,15.211433
ABRIL,8,4,31.360783,26.926931,14.59646,1.431344,34.4798,27.4301,14.63255
ABRIL,8,5,20.9617,25.78794,14.286068,1.4261,31.1415,23.3039,9.836502
ABRIL,8,6,12.796617,23.850061,14.010954,1.434951,27.5027,21.4952,15.309837
ABRIL,8,7,3.571185,20.750846,13.716606,1.514082,38.8128,20.9834,24.933617
ABRIL,8,8,7.3936,18.68448,13.575133,1.633434,59.8023,22.0913,26.745867
ABRIL,8,9,26.36665,18.704346,13.581261,1.717283,67.9925,33.1334,27.57645
ABRIL,8,10,29.96825,19.941769,13.568651,1.778078,69.1522,36.3752,25.308683
ABRIL,8,11,41.323883,21.717834,13.716074,1.783678,54.7764,51.2792,8.19123
ABRIL,8,12,46.182817,23.570588,14.142574,1.780152,35.1379,57.5098,4.32021
ABRIL,8,13,51.793433,27.424554,14.593976,1.784746,27.7303,48.7542,4.416022
ABRIL,8,14,55.823717,32.802942,14.965745,1.771818,26.2984,55.6194,3.97262
ABRIL,8,15,51.6938,38.818269,15.235573,1.692127,18.2247,39.9299,3.435953
ABRIL,8,16,50.67125,44.227975,15.516514,1.571834,12.4944,26.1566,4.49387
ABRIL,8,17,51.200967,47.332265,15.72597,1.485634,12.8689,21.2942,3.481833
ABRIL,8,18,49.6727,49.795321,15.907946,1.421179,18.1963,16.6218,4.125618
ABRIL,8,19,43.2666,50.038161,16.119872,1.416206,30.9672,13.3383,7.286567
ABRIL,8,20,30.774883,48.112169,16.412267,1.43545,47.5832,15.2939,14.575247
ABRIL,8,21,30.05655,45.395058,16.619932,1.433763,53.0834,14.5458,8.878148
ABRIL,8,22,27.72805,41.8831,16.744449,1.439387,50.9477,14.0444,10.356637
ABRIL,8,23,29.81245,39.147931,16.925613,1.435662,48.203,13.6585,4.92633
ABRIL,9,0,26.17665,36.086106,17.239197,1.431701,39.3233,14.9189,6.472853
ABRIL,9,1,18.5084,31.999535,17.460463,1.437443,32.2412,13.4255,13.157992
ABRIL,9,2,26.344083,29.083458,17.675871,1.436248,32.3026,15.3274,7.17424
ABRIL,9,3,23.583533,26.623075,17.984284,1.429391,33.1329,14.6305,7.983173
ABRIL,9,4,17.632217,24.980242,18.281853,1.41079,31.9358,15.6856,13.503768
ABRIL,9,5,12.116763,22.737768,18.602647,1.412976,33.311,17.9595,15.46095
ABRIL,9,6,5.62884,19.975367,18.909049,1.421955,34.1806,18.2363,22.258867
ABRIL,9,7,6.15171,17.017775,19.235672,1.460419,43.6416,21.2902,24.1914
ABRIL,9,8,8.5985,14.820506,19.387469,1.508393,54.4008,27.3801,23.0164
ABRIL,9,9,28.813188,16.108604,19.4005,1.548052,58.6257,33.5809,23.644483
ABRIL,9,10,45.007117,18.441484,19.431315,1.570496,53.0672,35.4413,7.586403
ABRIL,9,11,47.891367,21.479963,19.51034,1.585248,38.3541,31.0959,5.965887
ABRIL,9,12,47.911633,25.26489,19.483942,1.595255,27.0847,29.046,5.491717
ABRIL,9,13,48.532767,29.81689,19.417647,1.595213,23.627,26.0114,4.10262
ABRIL,9,14,51.63745,35.567967,19.364867,1.587793,19.427,19.8489,4.295175
ABRIL,9,15,53.549833,41.492732,19.287245,1.560932,14.4712,19.437,4.013142
ABRIL,9,16,53.335033,47.084799,19.197481,1.521784,11.7886,16.3216,3.670135
ABRIL,9,17,52.687183,50.069048,19.205467,1.484678,15.4326,17.6528,3.713733
ABRIL,9,18,53.638917,51.148023,19.218642,1.469564,31.3405,17.0481,3.551572
ABRIL,9,19,48.671467,51.245535,19.220701,1.463167,37.2798,16.6069,5.08014
ABRIL,9,20,35.266033,49.664835,19.227382,1.477585,53.617,16.0897,12.670698
ABRIL,9,21,33.944667,47.841323,19.22295,1.480859,66.1295,16.6064,9.472357
ABRIL,9,22,37.656467,46.0937,19.215325,1.476827,59.895,18.3701,5.727335
ABRIL,9,23,37.4639,44.082958,19.215859,1.460352,54.9702,19.1896,4.239533
ABRIL,10,0,32.819817,41.518556,19.211455,1.432468,43.8555,18.2813,4.60464
ABRIL,10,1,27.916317,38.422198,19.198977,1.424916,44.5093,16.3754,7.13312
ABRIL,10,2,30.309717,35.506048,19.195272,1.423755,41.1881,15.4023,6.811285
ABRIL,10,3,30.7093,33.260777,19.187474,1.40933,35.9168,16.5803,4.897847
ABRIL,10,4,29.229033,32.506152,19.181823,1.386363,31.3252,16.794,3.897475
ABRIL,10,5,25.534033,31.454823,19.17809,1.382204,29.1717,16.6246,5.073132
ABRIL,10,6,19.095758,29.134734,19.181586,1.382493,32.344,14.146,10.047188
ABRIL,10,7,6.161243,25.221902,19.148806,1.446932,39.7581,15.4704,21.306917
ABRIL,10,8,17.904203,23.357451,19.107679,1.497142,45.8002,19.627,14.42085
ABRIL,10,9,25.3137,23.032123,19.072796,1.522362,37.5351,21.8364,11.402523
ABRIL,10,10,36.429867,23.797142,18.995751,1.528347,27.4136,19.1539,5.986078
ABRIL,10,11,40.952633,25.077559,18.979017,1.547383,18.3845,20.1257,5.03549
ABRIL,10,12,43.443683,26.85439,19.020476,1.556835,14.0274,22.2435,4.872352
ABRIL,10,13,44.403683,29.213096,19.090454,1.563535,16.9844,19.8129,4.684718
ABRIL,10,14,47.939267,32.818535,19.129184,1.567928,10.2078,16.5141,4.584563
ABRIL,10,15,48.913217,38.162532,18.951042,1.524512,29.2618,18.4982,4.637517
ABRIL,10,16,47.494033,41.86126,18.95428,1.505253,87.3881,18.0441,3.850788
ABRIL,10,17,48.698367,44.784344,18.939785,1.492159,55.3291,15.1501,3.69412
ABRIL,10,18,49.840583,46.460683,18.841605,1.48733,44.5771,13.2855,3.14667
ABRIL,10,19,46.072467,47.100663,18.735227,1.480413,42.3805,13.1223,3.604907
ABRIL,10,20,36.704133,46.258219,18.594951,1.479812,46.627,14.4399,7.855847
ABRIL,10,21,37.75045,45.426565,18.486469,1.477159,53.1407,13.9847,6.102783
ABRIL,10,22,35.156033,43.82866,18.375707,1.472127,56.7634,18.1683,5.710712
ABRIL,10,23,33.930067,41.955767,18.298903,1.467474,51.4208,20.5998,5.401128
ABRIL,11,0,31.5464,39.962313,18.263019,1.462485,46.4433,21.2899,5.653485
ABRIL,11,1,30.338683,37.667352,18.265108,1.45504,40.7858,20.806,5.61662
ABRIL,11,2,31.0633,35.320192,18.260428,1.451708,39.8548,22.4391,4.286207
ABRIL,11,3,28.049817,33.06736,18.26185,1.447419,36.5113,19.9316,4.59711
ABRIL,11,4,26.169733,31.75056,18.259465,1.439303,37.3118,18.8198,4.882638
ABRIL,11,5,25.8964,30.268804,18.257228,1.433952,35.2531,18.702,5.104835
ABRIL,11,6,14.579038,27.69668,18.269831,1.456004,36.3355,18.313,14.28943
ABRIL,11,7,10.272813,24.739523,18.304731,1.499469,42.8789,21.1683,19.67385
ABRIL,11,8,11.619267,22.248631,18.365331,1.578304,66.5282,25.2318,23.613483
ABRIL,11,9,25.48065,21.641377,18.394367,1.624071,73.2787,37.0705,15.875823
ABRIL,11,10,38.494833,22.570319,18.442864,1.637429,51.113,32.4993,7.634768
ABRIL,11,11,42.316217,24.353619,18.384993,1.652457,33.7518,28.7694,4.909278
ABRIL,11,12,41.338217,26.249679,18.344547,1.665255,38.4508,30.7269,4.849993
ABRIL,11,13,43.21795,28.414873,18.335915,1.676419,29.3878,22.1031,4.71902
ABRIL,11,14,43.83945,32.072425,18.349445,1.666592,25.8405,17.4448,5.041572
ABRIL,11,15,46.346983,36.581696,18.584962,1.62181,27.1891,18.918,3.857887
ABRIL,11,16,45.0234,40.757213,18.615694,1.533538,53.2826,15.8691,3.220783
ABRIL,11,17,44.251867,43.103615,18.382155,1.479331,85.151,18.119,2.734705
ABRIL,11,18,40.864017,43.399763,18.227197,1.451044,87.0509,19.0134,2.84027
ABRIL,11,19,38.946067,42.978494,17.931589,1.429741,77.5692,19.9624,4.067577
ABRIL,11,20,33.5069,41.999579,17.551195,1.42113,66.6677,16.6148,6.562175
ABRIL,11,21,33.7438,40.815311,17.148511,1.416483,58.9098,14.5777,5.893642
ABRIL,11,22,33.54135,39.528048,16.984558,1.427583,75.5956,17.7263,8.724877
ABRIL,11,23,28.209133,37.260817,16.518952,1.436639,118.7282,66.3967,6.780987
ABRIL,12,0,27.657833,35.090121,16.016716,1.448765,78.9809,68.3258,5.067728
ABRIL,12,1,28.938283,33.175923,15.521352,1.458699,50.6698,42.089,4.195713
ABRIL,12,2,29.458317,31.75021,15.144161,1.478286,41.1076,30.0278,3.748023
ABRIL,12,3,28.193433,30.406131,15.09929,1.490119,35.7552,26.0646,3.50133
ABRIL,12,4,26.676733,29.55236,15.013321,1.488085,35.7653,21.5818,4.435475
ABRIL,12,5,25.772633,28.555964,14.919908,1.482175,38.2103,18.4695,3.930017
ABRIL,12,6,21.737533,27.080487,14.851388,1.458827,37.3651,18.3533,6.864467
ABRIL,12,7,23.598217,26.504123,14.405953,1.454945,34.1694,28.3815,6.702888
ABRIL,12,8,25.791733,26.27086,13.926966,1.460313,30.9511,53.6297,5.978442
ABRIL,12,9,30.095967,26.415571,13.768396,1.477581,26.8278,34.4294,6.021902
ABRIL,12,10,33.997733,26.982998,13.327952,1.478769,19.3962,32.4067,5.603733
ABRIL,12,11,35.782317,27.931608,13.094653,1.474992,17.5775,27.0731,4.804248
ABRIL,12,12,36.912867,29.211125,13.053701,1.47407,30.4147,23.2264,4.802423
ABRIL,12,13,36.5364,30.556596,12.977965,1.471084,29.2403,21.0082,4.937583
ABRIL,12,14,36.931517,32.455844,12.890664,1.466292,26.085,18.3923,3.33184
ABRIL,12,15,36.685167,34.091713,12.835417,1.43416,24.7294,11.3057,2.893205
ABRIL,12,16,35.142783,35.260594,12.448282,1.409944,36.6677,10.1643,2.487582
ABRIL,12,17,35.551883,35.942583,12.097247,1.378934,39.2958,10.6897,2.354513
ABRIL,12,18,34.167817,35.963844,11.844135,1.36043,34.0212,9.7159,2.862165
ABRIL,12,19,34.062467,35.748863,11.890743,1.347441,37.7727,10.0925,3.93967
ABRIL,12,20,32.373267,35.181413,12.097938,1.343145,41.0034,11.5679,4.691448
ABRIL,12,21,26.3825,33.912175,12.366231,1.349973,43.1169,13.8336,5.547352
ABRIL,12,22,26.19875,32.570579,12.371443,1.355214,40.0942,11.8421,4.972565
ABRIL,12,23,27.45715,31.417077,12.834897,1.374582,36.3262,10.9282,3.786103
ABRIL,13,0,23.985417,30.022406,13.358727,1.388099,32.0587,10.4785,4.543973
ABRIL,13,1,23.08985,28.464652,13.821859,1.395108,30.7436,19.5935,4.852195
ABRIL,13,2,18.921233,26.558829,14.191677,1.40921,31.4246,15.9748,6.390587
ABRIL,13,3,10.39239,23.60007,14.241264,1.426132,27.0733,16.3987,13.82623
ABRIL,13,4,10.638838,20.883266,14.304947,1.429393,29.231,19.3563,13.531865
ABRIL,13,5,8.29549,18.62239,14.332057,1.430273,27.9223,16.1096,15.5565
ABRIL,13,6,7.821135,16.325188,14.368361,1.442754,28.2285,12.5844,17.59125
ABRIL,13,7,5.759478,13.612979,14.782124,1.474119,35.643,10.7038,20.034417
ABRIL,13,8,9.449557,11.795996,15.210862,1.511836,39.4385,13.6223,18.3082
ABRIL,13,9,22.6719,11.743753,15.35705,1.536062,40.8444,18.3111,11.248272
ABRIL,13,10,31.86645,13.361905,15.81082,1.550339,35.3632,25.4425,7.872747
ABRIL,13,11,40.073667,17.072064,16.115158,1.5588,26.2175,20.5155,6.17807
ABRIL,13,12,41.254933,20.899076,16.194678,1.56218,21.1691,18.7833,3.982097
ABRIL,13,13,40.271233,24.896044,16.271132,1.560257,17.4976,16.6439,4.191053
