DATOS MÓVILES  DE ACUERDO AL ÍNDICE AIRE Y SALUD_DIF 2020,,,,,,,,,
NOTA: LOS DATOS SON PREVALIDADOS,,,,,,,,,
,,,,,,,,,
MES,DIA,HORA,O3 Horario,O3 Promedio de 8 hrs. ,SO2 promedio de 24 hrs.,CO Promedio de 8 hrs.,PM10 Promedio ponderado  de 12 hrs.,PM2.5 Promedio ponderado  de 12 hrs.,NO2 Horario
AGO,4,20,28.47,47.33,12.52,0.640,80,24,16.18
AGO,4,21,28.10,45.08,12.52,0.613,86,20,10.41
AGO,4,22,26.70,41.69,12.49,0.588,55,18,9.59
AGO,4,23,23.28,37.68,12.47,0.568,36,19,11.61
AGO,5,0,15.98,32.80,12.49,0.562,29,17,14.33
AGO,5,1,15.67,27.53,12.44,0.554,26,19,12.20
AGO,5,2,20.75,24.82,12.45,0.533,26,22,9.19
AGO,5,3,16.71,21.96,12.46,0.493,24,22,10.29
AGO,5,4,9.41,19.58,12.42,0.457,26,18,11.01
AGO,5,5,2.00,16.31,12.36,0.457,29,24,13.99
AGO,5,6,0.84,13.08,12.33,0.473,25,20,13.54
AGO,5,7,NA,11.62,12.32,0.509,24,17,14.58
AGO,5,8,2.82,9.74,12.30,0.554,42,20,14.50
AGO,5,9,9.50,8.86,12.30,0.596,60,42,12.07
AGO,5,10,18.50,8.54,12.30,0.639,50,45,7.87
AGO,5,11,23.01,9.44,12.29,0.670,51,29,7.56
AGO,5,12,25.30,11.71,12.29,0.693,39,23,6.73
AGO,5,13,29.20,15.60,12.27,0.708,35,22,7.06
AGO,5,14,32.72,20.15,12.25,0.707,30,19,7.63
AGO,5,15,36.05,22.14,12.22,0.684,27,17,7.80
AGO,5,16,36.67,26.37,12.15,0.644,26,17,7.56
AGO,5,17,37.87,29.91,12.06,0.616,24,18,7.44
AGO,5,18,34.87,31.96,11.98,0.595,27,21,8.41
AGO,5,19,32.37,33.13,11.91,0.592,31,19,12.66
AGO,5,20,21.21,32.62,11.87,0.626,45,20,19.84
AGO,5,21,14.28,30.75,11.93,0.662,53,15,20.62
AGO,5,22,14.18,28.44,12.23,0.686,48,19,10.73
AGO,5,23,8.27,24.96,12.38,0.674,40,16,12.53
AGO,6,0,11.82,21.86,12.43,0.655,30,14,7.95
AGO,6,1,4.89,17.74,12.50,0.638,36,14,11.64
AGO,6,2,4.85,13.98,12.57,0.617,43,26,12.54
AGO,6,3,8.57,11.01,12.63,0.585,39,29,9.53
AGO,6,4,9.45,9.54,12.64,0.522,33,27,8.45
AGO,6,5,5.10,8.39,12.63,0.468,50,35,11.13
AGO,6,6,1.81,6.84,12.61,0.439,52,43,13.92
AGO,6,7,0.57,5.88,12.59,0.473,49,32,13.30
AGO,6,8,4.78,5.00,12.61,0.516,49,25,10.47
AGO,6,9,12.46,5.95,12.60,0.547,45,27,10.08
AGO,6,10,18.36,7.64,12.58,0.577,40,22,9.76
AGO,6,11,24.52,9.63,12.59,0.605,34,16,9.28
AGO,6,12,30.69,12.29,12.53,0.633,33,15,9.02
AGO,6,13,34.55,15.97,12.56,0.643,32,14,8.77
AGO,6,14,36.63,20.32,12.55,0.640,29,13,7.56
AGO,6,15,37.15,24.89,12.54,0.615,26,11,7.92
AGO,6,16,39.18,29.19,12.53,0.589,22,14,7.42
AGO,6,17,41.03,32.76,12.55,0.573,20,15,7.83
AGO,6,18,39.10,35.36,12.57,0.557,22,15,8.58
AGO,6,19,23.84,35.27,12.55,0.538,27,14,10.44
AGO,6,20,20.85,34.04,12.60,0.567,31,11,9.09
AGO,6,21,16.33,31.76,13.27,0.729,30,8,9.47
AGO,6,22,14.98,29.06,14.91,0.783,50,7,9.72
AGO,6,23,14.09,26.17,15.01,0.764,45,15,6.54
AGO,7,0,11.43,22.70,15.02,0.746,34,13,7.83
AGO,7,1,11.98,19.07,15.04,0.773,24,11,6.50
AGO,7,2,11.82,15.66,15.01,0.814,19,10,6.76
AGO,7,3,8.08,13.69,14.97,NA,17,9,9.20
AGO,7,4,7.06,11.97,14.95,NA,17,10,9.92
AGO,7,5,3.92,10.42,14.95,NA,26,15,13.05
AGO,7,6,3.23,8.95,14.98,NA,27,15,14.90
AGO,7,7,4.18,7.71,15.01,NA,29,13,13.11
AGO,7,8,6.16,7.05,15.05,NA,37,11,11.23
AGO,7,9,14.76,7.40,15.10,NA,43,16,8.80
AGO,7,10,21.74,8.64,15.15,NA,36,15,6.83
AGO,7,11,26.24,10.91,15.14,0.636,36,14,6.74
AGO,7,12,31.05,13.91,15.13,0.627,33,12,6.82
AGO,7,13,31.29,17.33,15.13,0.622,34,10,6.92
AGO,7,14,31.11,20.82,15.14,0.625,31,9,6.42
AGO,7,15,35.50,24.73,15.15,0.620,28,8,7.17
AGO,7,16,36.10,28.47,15.14,0.587,25,7,7.29
AGO,7,17,32.39,30.68,15.11,0.572,28,8,7.50
AGO,7,18,26.34,31.25,15.03,0.581,31,12,9.40
AGO,7,19,18.62,30.30,15.06,0.598,33,10,11.92
AGO,7,20,15.59,28.37,15.02,0.609,35,9,11.31
AGO,7,21,12.14,25.97,14.35,0.610,36,6,11.89
AGO,7,22,15.26,23.99,13.27,0.597,35,6,9.41
AGO,7,23,17.11,21.69,13.82,0.600,31,13,6.88
AGO,8,0,17.10,19.32,14.50,0.612,31,13,6.51
AGO,8,1,16.28,17.30,14.59,NA,22,14,6.16
AGO,8,2,16.61,16.09,14.62,NA,15,12,6.08
AGO,8,3,15.42,15.69,14.59,NA,14,8,7.11
AGO,8,4,16.93,15.86,14.58,NA,10,5,5.96
AGO,8,5,10.89,15.70,14.60,NA,10,6,9.63
AGO,8,6,8.51,14.86,14.61,NA,14,8,11.26
AGO,8,7,4.97,13.34,14.81,NA,25,8,13.42
AGO,8,8,9.68,12.41,14.85,NA,26,8,9.92
AGO,8,9,13.11,12.02,14.83,NA,27,9,8.83
AGO,8,10,17.51,12.13,14.83,NA,28,9,8.04
AGO,8,11,19.90,12.69,14.89,0.627,26,10,7.55
AGO,8,12,24.15,13.59,14.95,0.634,25,9,6.94
AGO,8,13,26.61,15.55,14.93,0.629,26,8,6.85
AGO,8,14,29.35,18.16,14.85,0.648,28,8,7.07
AGO,8,15,28.45,21.09,14.81,0.651,30,8,7.38
AGO,8,16,29.48,23.57,14.85,0.658,25,8,7.76
AGO,8,17,29.70,25.64,14.88,0.636,30,8,7.24
AGO,8,18,28.36,27.00,14.93,0.606,50,8,6.94
AGO,8,19,22.59,27.33,15.12,0.598,37,9,8.37
AGO,8,20,22.68,27.15,17.96,0.585,45,8,9.30
AGO,8,21,18.55,26.14,19.68,0.601,51,18,9.26
AGO,8,22,18.13,24.74,20.09,0.627,47,18,8.06
AGO,8,23,18.02,23.44,20.57,0.629,34,15,6.48
AGO,9,0,19.25,22.16,20.18,0.632,23,13,4.58
AGO,9,1,16.61,20.52,20.16,NA,14,10,4.77
AGO,9,2,17.41,19.15,20.13,NA,10,8,4.17
AGO,9,3,15.20,18.23,20.12,NA,8,5,5.38
AGO,9,4,14.03,17.15,20.08,NA,6,3,5.58
AGO,9,5,12.44,16.39,20.03,NA,6,2,6.01
AGO,9,6,13.08,15.75,19.97,NA,4,1,5.79
AGO,9,7,9.13,14.64,19.74,NA,7,1,7.93
AGO,9,8,9.52,13.43,19.62,NA,10,3,8.23
AGO,9,9,12.31,12.89,19.58,NA,16,7,6.02
AGO,9,10,13.78,12.44,19.55,NA,18,8,5.95
AGO,9,11,15.52,12.48,19.51,NA,15,6,6.01
AGO,9,12,18.23,13.00,19.50,NA,16,5,5.61
AGO,9,13,22.98,14.32,19.53,0.574,15,6,5.38
AGO,9,14,25.46,15.87,19.62,0.572,15,7,5.58
AGO,9,15,24.62,17.80,19.69,0.573,27,6,6.55
AGO,9,16,28.44,20.17,19.72,0.576,33,5,4.25
AGO,9,17,27.67,22.09,19.73,0.566,31,5,5.34
AGO,9,18,26.92,23.73,19.75,0.552,22,6,6.11
AGO,9,19,19.09,24.18,19.57,0.549,28,7,8.10
AGO,9,20,14.39,23.70,16.73,0.546,25,8,8.20
AGO,9,21,13.20,22.47,15.00,0.551,22,9,8.22
AGO,9,22,12.92,20.91,13.74,0.541,19,8,8.22
AGO,9,23,9.64,19.03,12.48,0.522,17,7,8.33
AGO,10,0,NA,17.69,12.13,0.522,17,7,NA
AGO,10,1,5.74,14.56,12.02,0.525,13,6,8.95
AGO,10,2,6.06,11.58,11.99,NA,11,7,8.59
AGO,10,3,2.66,9.23,12.00,NA,7,7,11.12
AGO,10,4,NA,8.37,12.03,NA,10,6,12.44
AGO,10,5,NA,NA,12.11,NA,12,7,12.77
AGO,10,6,NA,NA,12.15,NA,18,8,13.60
AGO,10,7,NA,NA,12.20,NA,22,12,13.35
AGO,10,8,3.72,NA,12.22,NA,24,9,10.78
AGO,10,9,8.57,NA,12.24,NA,26,7,8.89
AGO,10,10,13.93,NA,12.27,NA,25,7,7.46
AGO,10,11,18.72,NA,12.33,0.624,25,8,6.18
AGO,10,12,22.80,NA,12.38,0.622,22,8,6.64
AGO,10,13,23.42,15.19,12.41,0.624,27,7,7.53
AGO,10,14,26.08,16.75,12.42,0.635,42,6,7.59
AGO,10,15,27.30,18.07,12.43,0.633,42,8,8.48
AGO,10,16,22.72,20.44,12.47,0.636,42,9,8.36
AGO,10,17,23.96,22.37,12.58,0.596,33,9,5.28
AGO,10,18,23.51,23.56,12.63,0.587,29,9,4.00
AGO,10,19,20.92,23.84,12.66,0.595,22,7,5.35
AGO,10,20,18.70,23.33,12.66,0.566,17,7,5.76
AGO,10,21,15.43,22.33,12.64,0.533,14,7,7.98
AGO,10,22,12.81,20.67,12.73,0.551,16,5,8.39
AGO,10,23,9.79,18.48,12.83,NA,16,4,8.16
AGO,11,0,8.15,16.66,12.85,NA,14,5,8.03
AGO,11,1,6.65,14.50,12.93,NA,9,5,8.53
AGO,11,2,5.20,12.21,13.07,NA,11,6,9.13
AGO,11,3,0.72,9.68,13.14,NA,10,5,12.14
AGO,11,4,1.63,7.55,13.20,NA,9,4,11.16
AGO,11,5,1.04,5.75,13.25,NA,11,4,12.12
AGO,11,6,1.19,4.30,13.38,NA,19,4,11.16
AGO,11,7,NA,3.51,13.57,NA,26,6,11.49
AGO,11,8,1.57,2.57,13.68,NA,30,9,10.99
AGO,11,9,7.68,2.72,13.72,NA,33,8,8.44
AGO,11,10,NA,2.30,15.22,NA,30,8,3.30
AGO,11,11,NA,NA,15.86,NA,35,9,1.44
AGO,11,12,NA,NA,15.81,NA,31,9,2.71
AGO,11,13,NA,NA,15.77,NA,33,9,8.20
AGO,11,14,NA,NA,15.73,NA,34,10,9.21
AGO,11,15,41.18,NA,15.70,NA,28,12,8.56
AGO,11,16,38.02,NA,15.62,NA,17,13,6.60
AGO,11,17,37.53,NA,15.49,NA,19,11,6.72
AGO,11,18,34.01,NA,15.42,NA,34,9,6.31
AGO,11,19,26.26,NA,15.65,NA,39,7,7.39
AGO,11,20,17.24,32.37,18.32,NA,58,8,10.43
AGO,11,21,21.05,30.76,18.88,0.613,66,15,6.38
AGO,11,22,32.13,30.93,18.85,0.588,62,8,6.17
AGO,11,23,32.25,29.81,18.77,0.566,41,5,5.53
AGO,12,0,29.56,28.75,18.75,0.571,22,5,6.07
AGO,12,1,19.72,26.53,18.69,0.587,16,5,11.31
AGO,12,2,19.50,24.71,18.67,0.599,14,6,11.61
AGO,12,3,10.65,22.76,18.73,0.577,12,7,15.47
AGO,12,4,5.34,21.28,18.76,0.445,14,7,18.65
AGO,12,5,1.53,18.83,18.75,0.440,13,8,16.81
AGO,12,6,1.12,14.96,18.66,0.461,17,8,16.35
AGO,12,7,1.93,11.17,18.53,0.503,18,9,14.99
AGO,12,8,6.53,8.29,18.66,0.594,21,10,12.97
AGO,12,9,16.70,7.91,19.32,0.612,20,12,8.43
AGO,12,10,19.42,7.90,17.92,0.612,20,12,5.59
AGO,12,11,21.88,9.31,17.28,0.633,20,12,6.75
AGO,12,12,28.17,12.16,17.31,0.656,18,11,7.15
AGO,12,13,34.58,16.29,17.35,0.667,13,15,8.02
AGO,12,14,37.89,20.89,17.39,0.647,10,24,7.31
AGO,12,15,42.21,25.92,17.41,0.603,5,20,5.80
AGO,12,16,45.84,30.84,17.45,0.505,5,20,6.83
AGO,12,17,46.41,34.55,17.47,0.477,27,18,10.24
AGO,12,18,28.51,35.69,17.46,0.464,42,17,10.49
AGO,12,19,24.72,36.04,17.18,0.438,49,11,8.37
AGO,12,20,24.76,35.62,14.49,0.412,48,6,6.86
AGO,12,21,21.41,33.97,13.90,0.398,78,3,8.77
AGO,12,22,23.96,32.23,13.80,0.392,84,3,6.28
AGO,12,23,21.45,29.63,13.76,0.395,43,4,7.32
AGO,13,0,23.06,26.79,13.73,0.398,23,5,6.30
AGO,13,1,19.33,23.40,13.68,0.392,14,6,8.62
AGO,13,2,25.51,23.02,13.56,0.384,11,8,4.99
AGO,13,3,28.53,23.50,13.42,0.381,7,9,4.41
AGO,13,4,22.04,23.16,13.35,0.387,10,9,7.34
AGO,13,5,16.39,22.53,13.41,0.397,12,14,12.67
AGO,13,6,13.30,21.20,13.40,0.416,11,12,16.70
AGO,13,7,4.11,19.03,13.34,0.454,12,12,17.92
AGO,13,8,9.95,17.39,13.14,0.533,22,13,16.65
AGO,13,9,15.48,16.91,12.48,0.579,23,23,9.99
AGO,13,10,21.57,16.42,12.23,0.612,22,18,7.32
AGO,13,11,28.42,16.41,11.99,0.652,19,13,8.09
AGO,13,12,37.37,18.32,11.75,0.679,25,11,9.54
AGO,13,13,47.46,22.21,11.55,0.700,30,13,10.11
AGO,13,14,44.12,26.06,11.35,0.706,31,11,8.39
AGO,13,15,39.46,30.48,11.13,0.683,25,14,8.50
AGO,13,16,34.87,33.59,10.88,0.620,17,17,8.44
AGO,13,17,25.05,34.79,10.65,0.596,18,16,10.99
AGO,13,18,29.09,35.73,10.46,0.584,24,14,8.47
AGO,13,19,21.84,34.91,10.25,0.563,28,10,9.28
AGO,13,20,15.28,32.14,10.04,0.559,38,6,13.92
AGO,13,21,14.91,28.08,9.86,0.540,36,5,11.58
AGO,13,22,12.11,24.08,9.67,0.520,29,4,12.54
AGO,13,23,16.80,21.24,9.45,0.498,19,5,8.20
AGO,14,0,6.45,17.69,9.23,0.492,14,5,15.09
AGO,14,1,2.89,14.92,9.01,0.478,19,7,18.54
AGO,14,2,4.54,11.85,8.85,0.466,21,12,15.84
AGO,14,3,2.52,9.44,8.67,0.454,21,11,14.93
AGO,14,4,1.67,7.74,8.49,0.430,21,11,16.09
AGO,14,5,1.02,6.00,8.25,0.425,28,13,14.37
AGO,14,6,1.56,4.68,8.02,0.450,24,15,13.38
AGO,14,7,0.61,2.66,7.82,0.569,41,15,13.77
AGO,14,8,5.47,2.53,7.76,0.635,59,19,12.67
AGO,14,9,11.19,3.57,7.67,0.665,61,33,10.68
AGO,14,10,23.44,5.94,7.62,0.682,48,25,6.70
AGO,14,11,27.15,9.01,7.63,0.699,36,18,6.43
AGO,14,12,29.84,12.53,7.62,0.717,25,15,7.12
AGO,14,13,35.36,16.83,7.58,0.723,26,13,5.96
AGO,14,14,39.86,21.61,7.58,0.705,22,12,6.89
AGO,14,15,47.01,27.42,7.74,0.597,20,11,6.37
AGO,14,16,53.31,33.40,8.14,0.540,50,19,6.36
AGO,14,17,52.82,38.60,8.38,0.497,47,19,4.53
AGO,14,18,52.23,42.20,8.42,0.459,30,12,4.53
AGO,14,19,50.37,45.10,8.50,0.440,47,10,7.21
AGO,14,20,35.23,45.77,8.52,0.442,51,9,12.52
AGO,14,21,24.34,44.40,8.59,0.464,58,13,15.09
AGO,14,22,24.01,42.41,8.76,0.460,60,7,10.92
AGO,14,23,15.92,38.53,9.11,0.458,53,4,12.67
AGO,15,0,21.52,34.55,9.26,0.437,36,5,9.96
AGO,15,1,21.84,30.68,9.34,0.433,22,7,8.91
AGO,15,2,22.68,26.99,9.36,0.439,16,6,8.65
AGO,15,3,16.29,22.73,9.37,0.430,10,5,12.37
AGO,15,4,19.91,20.81,9.34,0.397,9,7,10.69
AGO,15,5,16.93,19.89,9.26,0.356,10,9,12.36
AGO,15,6,6.53,17.70,9.25,0.363,14,10,15.31
AGO,15,7,0.96,15.83,9.48,0.392,36,12,16.96
AGO,15,8,4.18,13.66,9.51,0.451,44,21,15.23
AGO,15,9,10.17,12.21,9.46,0.502,42,23,12.01
AGO,15,10,24.16,12.39,9.45,0.542,37,22,7.64
AGO,15,11,29.21,14.01,9.45,0.579,31,15,7.66
AGO,15,12,33.34,15.68,9.44,0.609,32,13,6.63
AGO,15,13,36.57,18.14,9.41,0.638,28,10,7.44
AGO,15,14,39.69,22.28,9.35,0.644,25,8,7.76
AGO,15,15,45.04,27.79,9.17,0.622,21,8,7.38
AGO,15,16,49.38,33.44,8.79,0.583,17,12,8.32
AGO,15,17,48.35,38.22,8.57,0.547,12,16,7.85
AGO,15,18,34.09,39.46,8.61,0.529,19,12,10.40
AGO,15,19,30.42,39.61,8.58,0.501,52,11,7.59
AGO,15,20,22.03,38.20,8.56,0.505,96,10,10.09
AGO,15,21,20.38,36.17,8.50,0.517,66,6,11.02
AGO,15,22,20.35,33.76,8.33,0.510,39,3,8.63
AGO,15,23,15.24,30.03,8.00,0.507,24,3,8.34
AGO,16,0,12.24,25.39,7.89,0.500,18,5,8.55
AGO,16,1,13.68,21.05,7.84,0.495,11,7,7.73
AGO,16,2,11.07,18.18,7.83,0.479,12,8,9.01
AGO,16,3,7.68,15.33,7.85,0.477,16,12,9.75
AGO,16,4,7.20,13.48,7.88,0.451,13,11,9.46
AGO,16,5,7.20,11.83,7.88,0.415,15,10,8.65
AGO,16,6,5.09,9.93,7.83,0.412,16,11,10.97
AGO,16,7,2.95,8.39,7.55,0.432,19,9,12.45
AGO,16,8,11.70,8.32,7.31,0.441,18,9,8.49
AGO,16,9,16.90,8.73,7.17,0.466,15,10,7.13
AGO,16,10,23.34,10.26,7.13,0.489,21,10,5.77
AGO,16,11,27.83,12.78,7.09,0.515,21,8,6.00
AGO,16,12,34.17,16.15,7.08,0.533,21,7,6.17
AGO,16,13,41.06,20.38,7.14,0.555,25,9,6.92
AGO,16,14,45.33,25.41,7.33,0.555,22,11,6.18
AGO,16,15,44.34,30.59,7.72,0.538,18,13,6.83
AGO,16,16,46.26,34.90,7.75,0.525,15,17,5.84
AGO,16,17,47.52,38.73,7.80,0.501,11,19,5.47
AGO,16,18,31.73,39.78,7.95,0.496,23,17,6.41
AGO,16,19,26.23,39.58,7.90,0.489,40,14,9.49
AGO,16,20,23.46,38.24,7.85,0.498,36,9,11.33
AGO,16,21,18.99,35.48,7.77,0.505,29,5,10.92
AGO,16,22,19.34,32.23,7.70,0.498,19,6,7.26
AGO,16,23,15.72,28.65,7.66,0.482,11,7,9.69
AGO,17,0,17.16,25.02,7.61,0.475,10,5,8.50
AGO,17,1,13.24,20.73,7.56,0.470,15,5,9.03
AGO,17,2,10.15,18.03,7.51,0.452,13,5,9.07
AGO,17,3,7.43,15.69,7.46,0.430,11,6,10.11
AGO,17,4,8.28,13.79,7.42,0.396,11,6,11.30
AGO,17,5,9.73,12.63,7.40,0.366,12,7,8.75
AGO,17,6,5.72,10.93,7.39,0.378,13,8,10.80
AGO,17,7,3.05,9.34,7.38,0.411,15,10,13.73
AGO,17,8,5.98,7.95,7.36,0.462,15,10,11.60
AGO,17,9,9.26,7.45,7.51,0.510,18,8,9.53
AGO,17,10,18.68,8.52,7.55,0.532,13,7,7.02
AGO,17,11,25.68,10.80,7.56,0.547,8,9,7.25
AGO,17,12,32.84,13.87,7.56,0.567,12,15,8.55
AGO,17,13,37.25,17.31,7.50,0.582,23,16,8.57
AGO,17,14,42.78,21.94,7.34,0.581,28,10,8.69
AGO,17,15,46.78,27.41,6.94,0.558,29,16,9.08
AGO,17,16,45.13,32.30,6.89,0.516,24,14,8.13
AGO,17,17,32.78,35.24,6.86,0.482,33,12,10.93
AGO,17,18,22.84,35.76,6.61,0.473,37,11,11.50
AGO,17,19,23.28,35.46,6.93,0.463,34,11,10.84
AGO,17,20,14.60,33.18,7.15,0.471,32,15,13.84
AGO,17,21,18.67,30.86,7.22,0.452,36,12,11.22
AGO,17,22,21.81,28.24,7.27,0.422,27,14,8.63
AGO,17,23,23.02,25.27,7.30,0.384,22,14,6.76
AGO,18,0,23.92,22.62,7.29,0.346,14,14,6.32
AGO,18,1,22.68,21.35,7.28,0.301,10,12,6.38
AGO,18,2,38.51,23.31,7.28,0.263,8,10,12.73
AGO,18,3,25.47,23.59,7.64,0.229,9,10,12.90
AGO,18,4,11.07,23.15,7.73,0.183,12,15,11.15
AGO,18,5,18.79,23.16,7.73,0.151,10,13,11.89
AGO,18,6,7.63,21.39,7.72,0.132,12,11,11.15
AGO,18,7,4.23,19.04,7.70,0.144,23,10,11.37
AGO,18,8,7.19,16.95,7.69,0.184,31,11,10.22
AGO,18,9,14.55,15.93,7.52,0.232,35,11,8.84
AGO,18,10,17.83,13.35,7.51,0.260,39,10,8.58
AGO,18,11,25.03,13.29,7.65,0.293,34,8,7.63
AGO,18,12,32.62,15.99,7.68,0.301,32,6,9.16
AGO,18,13,43.26,19.04,7.72,0.329,35,4,8.60
AGO,18,14,48.87,24.20,7.74,0.336,35,5,10.16
AGO,18,15,49.35,29.84,7.78,0.352,36,8,10.95
AGO,18,16,51.80,35.41,7.78,0.346,34,11,9.51
AGO,18,17,50.44,39.90,7.78,0.330,29,12,8.64
AGO,18,18,45.10,43.31,7.76,0.320,39,12,6.72
