DATOS MÓVILES  DE ACUERDO AL ÍNDICE AIRE Y SALUD_NATIVITAS 2023,,,,,,,,
NOTA,LOS DATOS SON PREVALIDADOS ,,,,,,,
,,,,,,,,
MES,DIA,HORA,O3 Horario [ppm],O3 Promedio de 8 hrs. [ppm],SO2 promedio de 24 hrs. [ppm],CO Promedio de 8 hrs. [ppm],PM10 Promedio ponderado  de 12 hrs. [µg/m³],NO2 Horario [ppm]
JULIO,14,12,NA,NA,0.015,0.841,32,0.004
JULIO,14,13,NA,NA,0.013,0.869,35,0.006
JULIO,14,14,NA,NA,0.014,0.929,46,0.008
JULIO,14,15,NA,NA,0.013,0.956,71,0.008
JULIO,14,16,NA,NA,0.013,0.936,71,0.005
JULIO,14,17,NA,NA,0.013,0.918,53,0.004
JULIO,14,18,0.061,NA,0.012,0.898,45,0.003
JULIO,14,19,0.054,NA,0.012,0.884,52,0.005
JULIO,14,20,0.051,NA,0.013,0.913,63,0.008
JULIO,14,21,0.049,NA,0.013,0.91,68,0.007
JULIO,14,22,0.043,NA,0.013,0.869,43,0.009
JULIO,14,23,0.034,0.049,0.014,0.866,34,0.012
JULIO,15,0,0.023,0.045,0.014,0.88,36,0.015
JULIO,15,1,0.02,0.042,0.014,0.903,39,0.016
JULIO,15,2,0.024,0.037,0.014,0.921,35,0.011
JULIO,15,3,0.012,0.032,0.014,0.942,27,0.017
JULIO,15,4,0.006,0.026,0.014,0.924,26,0.019
JULIO,15,5,0.005,0.021,0.015,0.912,26,0.019
JULIO,15,6,0.006,0.016,0.015,0.918,31,0.018
JULIO,15,7,0.011,0.013,0.015,0.95,51,0.016
JULIO,15,8,0.011,0.012,0.015,0.993,61,0.016
JULIO,15,9,0.019,0.012,0.015,1.021,60,0.015
JULIO,15,10,0.027,0.012,0.015,1.033,59,0.009
JULIO,15,11,0.036,0.015,0.015,1.039,52,0.005
JULIO,15,12,0.04,0.019,0.015,1.04,45,0.004
JULIO,15,13,0.044,0.024,0.015,1.037,38,0.004
JULIO,15,14,0.048,0.03,0.014,1.019,34,0.004
JULIO,15,15,0.05,0.034,0.013,0.953,37,0.004
JULIO,15,16,0.055,0.04,0.013,0.897,32,0.004
JULIO,15,17,0.051,0.044,0.014,0.895,34,0.006
JULIO,15,18,0.051,0.047,0.014,0.881,35,0.006
JULIO,15,19,0.053,0.049,0.014,0.868,38,0.005
JULIO,15,20,0.04,0.049,0.013,0.9,41,0.009
JULIO,15,21,0.032,0.047,0.014,0.909,42,0.008
JULIO,15,22,0.029,0.045,0.014,0.902,46,0.006
JULIO,15,23,0.02,0.041,0.014,0.908,57,0.01
JULIO,16,0,0.018,0.037,0.015,0.91,62,0.01
JULIO,16,1,0.022,0.033,0.014,0.865,61,0.007
JULIO,16,2,0.017,0.029,0.014,0.855,56,0.006
JULIO,16,3,0.019,0.025,0.015,0.847,52,0.007
JULIO,16,4,0.017,0.022,0.015,0.797,49,0.006
JULIO,16,5,0.011,0.019,0.015,0.776,45,0.004
JULIO,16,6,0.022,0.018,0.015,0.774,44,0.005
JULIO,16,7,0.017,0.018,0.015,0.772,45,0.008
JULIO,16,8,0.02,0.018,0.015,0.781,49,0.008
JULIO,16,9,0.029,0.019,0.015,0.794,50,0.004
JULIO,16,10,0.033,0.021,0.015,0.811,50,0.004
JULIO,16,11,0.039,0.024,0.014,0.827,52,0.005
JULIO,16,12,0.045,0.027,0.014,0.841,82,0.004
JULIO,16,13,0.049,0.032,0.014,0.854,168,0.004
JULIO,16,14,0.052,0.035,0.014,0.857,130,0.004
JULIO,16,15,0.052,0.04,0.014,0.848,80,0.004
JULIO,16,16,0.051,0.044,0.014,0.832,52,0.003
