DATOS MÓVILES  DE ACUERDO AL ÍNDICE AIRE Y SALUD_NATIVITAS 2023,,,,,,,,
NOTA: LOS DATOS SON PREVALIDADOS,,,,,,,,
,,,,,,,,
MES,DIA,HORA,O3 Horario [ppm],O3 Promedio de 8 hrs. [ppm],SO2 promedio de 24 hrs. [ppm],CO Promedio de 8 hrs. [ppm],PM10 Promedio ponderado  de 12 hrs. [µg/m³],NO2 Horario [ppm]
ENERO,15,11,0.048,0.024,0.009,NA,84,0.009
ENERO,15,12,0.063,0.032,0.009,NA,77,0.007
ENERO,15,13,0.068,0.04,0.009,NA,64,0.005
ENERO,15,14,0.07,0.049,0.008,NA,57,0.005
ENERO,15,15,0.07,0.052,0.007,NA,56,0.004
ENERO,15,16,0.065,0.054,0.006,NA,56,0.004
ENERO,15,17,0.064,0.06,0.006,NA,57,0.004
ENERO,15,18,0.059,0.063,0.006,NA,60,0.005
ENERO,15,19,0.048,0.063,0.006,NA,59,0.008
ENERO,15,20,0.039,0.06,0.006,NA,66,0.013
ENERO,15,21,0.029,0.055,0.006,NA,68,0.015
ENERO,15,22,0.023,0.05,0.006,NA,72,0.016
ENERO,15,23,0.017,0.043,0.006,NA,86,0.018
ENERO,16,0,0.027,0.038,0.005,NA,82,0.012
ENERO,16,1,0.024,0.033,0.005,NA,75,0.011
ENERO,16,2,0.032,0.03,0.005,NA,68,0.006
ENERO,16,3,0.022,0.027,0.005,NA,64,0.012
ENERO,16,4,0.02,0.024,0.005,NA,65,0.013
ENERO,16,5,0.02,0.023,0.005,NA,61,0.01
ENERO,16,6,0.02,0.023,0.005,NA,61,0.013
ENERO,16,7,0.015,0.023,0.005,NA,61,0.014
ENERO,16,8,0.01,0.021,0.005,NA,67,0.017
ENERO,16,9,0.011,0.019,0.005,NA,83,0.019
ENERO,16,10,0.021,0.018,0.005,NA,87,0.015
ENERO,16,11,0.037,0.019,0.005,NA,75,0.006
ENERO,16,12,0.043,0.022,0.005,NA,53,0.004
ENERO,16,13,0.048,0.026,0.005,NA,47,0.004
ENERO,16,14,0.054,0.03,0.005,NA,45,0.004
ENERO,16,15,0.055,0.035,0.005,NA,44,0.005
ENERO,16,16,0.057,0.041,0.005,NA,46,0.005
ENERO,16,17,0.055,0.046,0.005,NA,44,0.006
ENERO,16,18,0.056,0.051,0.005,NA,46,0.008
ENERO,16,19,0.025,0.049,0.005,NA,61,0.024
ENERO,16,20,0.011,0.045,0.005,NA,91,0.026
ENERO,16,21,0.011,0.041,0.005,NA,136,0.024
ENERO,16,22,0.015,0.036,0.005,NA,148,0.022
ENERO,16,23,0.016,0.031,0.005,NA,147,0.019
ENERO,17,0,0.018,0.026,0.005,NA,139,0.018
ENERO,17,1,0.018,0.021,0.005,NA,126,0.018
ENERO,17,2,0.013,0.016,0.005,NA,114,0.018
ENERO,17,3,NA,NA,0.005,NA,108,0.016
ENERO,17,4,NA,NA,0.005,NA,117,0.017
ENERO,17,5,NA,NA,0.005,NA,123,0.016
ENERO,17,6,NA,NA,0.005,NA,121,0.016
ENERO,17,7,NA,NA,0.005,NA,122,0.016
ENERO,17,8,NA,NA,0.005,NA,115,0.017
ENERO,17,9,NA,NA,0.005,NA,121,0.018
ENERO,17,10,0.027,NA,0.005,NA,123,0.015
ENERO,17,11,0.044,NA,0.005,NA,109,0.011
ENERO,17,12,0.051,NA,0.006,NA,95,0.008
ENERO,17,13,0.066,NA,0.006,NA,76,0.006
ENERO,17,14,0.073,NA,0.006,NA,68,0.006
ENERO,17,15,0.061,NA,0.006,NA,60,0.005
ENERO,17,16,0.061,NA,0.006,NA,53,0.005
ENERO,17,17,0.066,0.056,0.006,NA,52,0.006
ENERO,17,18,0.053,0.059,0.006,NA,55,0.009
ENERO,17,19,0.034,0.058,0.006,NA,69,0.018
ENERO,17,20,0.022,0.055,0.006,NA,117,0.024
ENERO,17,21,0.016,0.048,0.006,NA,148,0.026
ENERO,17,22,0.031,0.043,0.006,NA,146,0.008
ENERO,17,23,0.024,0.038,0.006,NA,109,0.011
ENERO,18,0,0.018,0.033,0.006,NA,92,0.014
ENERO,18,1,0.009,0.026,0.006,NA,85,0.017
ENERO,18,2,0.013,0.021,0.006,NA,81,0.015
ENERO,18,3,0.014,0.018,0.006,NA,77,0.015
ENERO,18,4,0.015,0.017,0.006,NA,74,0.014
ENERO,18,5,0.016,0.017,0.006,NA,71,0.013
ENERO,18,6,0.016,0.016,0.006,NA,76,0.015
ENERO,18,7,0.012,0.014,0.006,NA,81,0.015
ENERO,18,8,0.034,0.016,0.006,NA,97,0.016
ENERO,18,9,0.027,0.018,0.006,NA,129,0.02
ENERO,18,10,0.026,0.02,0.006,NA,151,0.03
ENERO,18,11,0.036,0.023,0.006,NA,139,0.014
ENERO,18,12,0.048,0.027,0.006,NA,100,0.009
ENERO,18,13,0.054,0.032,0.006,NA,70,0.005
ENERO,18,14,0.054,0.036,0.006,NA,53,0.004
ENERO,18,15,0.061,0.042,0.006,NA,45,0.005
ENERO,18,16,0.057,0.045,0.006,NA,44,0.006
