DATOS MÓVILES  DE ACUERDO AL ÍNDICE AIRE Y SALUD_NATIVITAS 2023,,,,,,,,
NOTA,LOS DATOS SON PREVALIDADOS ,,,,,,,
,,,,,,,,
MES,DIA,HORA,O3 Horario [ppm],O3 Promedio de 8 hrs. [ppm],SO2 promedio de 24 hrs. [ppm],CO Promedio de 8 hrs. [ppm],PM10 Promedio ponderado  de 12 hrs. [µg/m³],NO2 Horario [ppm]
AGOSTO,6,21,0.026,0.045,NA,1.103,32,0.006
AGOSTO,6,22,0.018,0.04,NA,1.063,29,0.007
AGOSTO,6,23,0.017,0.035,0.01,1.065,35,0.008
AGOSTO,7,0,0.02,0.032,0.01,1.068,NA,0.006
AGOSTO,7,1,0.033,0.03,0.01,1.11,27,0.007
AGOSTO,7,2,0.039,0.029,0.01,1.114,16,0.005
AGOSTO,7,3,0.036,0.028,0.01,1.115,12,0.006
AGOSTO,7,4,0.029,0.027,0.01,1.105,8,0.007
AGOSTO,7,5,0.019,0.026,0.01,1.093,11,0.009
AGOSTO,7,6,0.01,0.025,0.01,1.091,13,0.012
AGOSTO,7,7,0.008,0.024,0.01,1.096,19,0.013
AGOSTO,7,8,0.016,0.024,0.01,1.104,20,0.008
AGOSTO,7,9,0.027,0.023,0.011,1.085,26,0.006
AGOSTO,7,10,0.035,0.022,0.011,1.109,37,0.006
AGOSTO,7,11,0.047,0.024,0.011,1.123,38,0.005
AGOSTO,7,12,0.051,0.027,0.011,1.134,35,0.005
AGOSTO,7,13,0.058,0.031,0.01,1.138,27,0.005
AGOSTO,7,14,0.056,0.037,0.009,1.138,26,0.004
AGOSTO,7,15,0.059,0.044,0.009,1.125,33,0.005
AGOSTO,7,16,0.065,0.05,0.01,1.128,34,0.005
AGOSTO,7,17,0.061,0.054,0.01,1.11,38,0.005
AGOSTO,7,18,0.054,0.057,0.01,1.084,34,0.004
AGOSTO,7,19,0.047,0.056,0.01,1.075,35,0.005
AGOSTO,7,20,0.03,0.054,0.01,1.084,43,0.012
AGOSTO,7,21,0.02,0.049,0.01,1.105,50,0.015
AGOSTO,7,22,0.024,0.045,0.011,1.095,47,0.008
AGOSTO,7,23,0.02,0.04,0.011,1.104,44,0.012
AGOSTO,8,0,0.027,0.035,0.011,1.098,NA,0.008
AGOSTO,8,1,0.033,0.032,0.011,1.081,30,0.005
AGOSTO,8,2,0.031,0.029,0.011,1.075,23,0.006
AGOSTO,8,3,0.019,0.025,0.011,1.064,17,0.01
AGOSTO,8,4,0.023,0.025,0.011,1.036,14,0.007
AGOSTO,8,5,0.024,0.025,0.011,1.001,13,0.006
AGOSTO,8,6,0.019,0.025,0.011,0.994,17,0.007
AGOSTO,8,7,0.013,0.024,0.011,1.001,20,0.013
AGOSTO,8,8,0.008,0.021,0.011,1.045,28,0.015
AGOSTO,8,9,0.021,0.02,0.011,1.075,31,0.011
AGOSTO,8,10,0.034,0.02,0.01,1.11,34,0.011
AGOSTO,8,11,0.043,0.023,0.01,1.14,33,0.008
AGOSTO,8,12,0.056,0.027,0.01,1.165,31,0.006
AGOSTO,8,13,0.067,0.033,0.01,1.191,30,0.007
AGOSTO,8,14,0.077,0.04,0.01,1.206,36,0.005
AGOSTO,8,15,0.073,0.047,0.009,1.185,39,0.005
AGOSTO,8,16,0.077,0.056,0.009,1.14,42,0.005
AGOSTO,8,17,0.081,0.063,0.009,1.131,45,0.005
AGOSTO,8,18,0.08,0.069,0.009,1.121,47,0.006
AGOSTO,8,19,0.065,0.072,0.009,1.103,48,0.006
AGOSTO,8,20,0.044,0.07,0.009,1.103,51,0.01
AGOSTO,8,21,0.031,0.066,0.009,1.113,53,0.013
AGOSTO,8,22,0.021,0.059,0.009,1.133,51,0.017
AGOSTO,8,23,0.033,0.054,0.009,1.124,55,0.008
AGOSTO,9,0,0.028,0.048,0.009,1.111,50,0.01
AGOSTO,9,1,0.027,0.041,0.009,1.095,52,0.011
AGOSTO,9,2,0.023,0.034,0.009,1.075,46,0.013
AGOSTO,9,3,0.025,0.029,0.009,1.066,44,0.012
AGOSTO,9,4,0.031,0.027,0.009,1.041,36,0.008
AGOSTO,9,5,0.029,0.027,0.009,1.005,32,0.008
AGOSTO,9,6,0.022,0.027,0.009,0.981,34,0.013
AGOSTO,9,7,0.021,0.026,0.01,0.993,37,0.011
AGOSTO,9,8,0.022,0.025,0.01,1.023,42,0.011
AGOSTO,9,9,0.021,0.024,0.01,1.056,45,0.013
AGOSTO,9,10,0.037,0.026,0.01,1.069,40,0.007
AGOSTO,9,11,0.045,0.028,0.01,1.083,37,0.006
AGOSTO,9,12,0.054,0.031,0.01,1.095,35,0.004
AGOSTO,9,13,0.058,0.035,0.01,1.109,31,0.004
AGOSTO,9,14,0.063,0.04,0.01,1.104,31,0.004
AGOSTO,9,15,0.064,0.045,0.01,1.098,35,0.004
AGOSTO,9,16,0.068,0.051,0.009,1.074,37,0.004
AGOSTO,9,17,0.068,0.057,0.009,1.041,39,0.005
AGOSTO,9,18,0.061,0.06,0.009,1.03,40,0.005
AGOSTO,9,19,0.051,0.061,0.008,1.02,64,0.006
AGOSTO,9,20,0.044,0.06,0.008,1.02,63,0.007
AGOSTO,9,21,0.04,0.057,0.008,1.021,58,0.008
AGOSTO,9,22,0.027,0.053,0.008,1.023,49,0.014
AGOSTO,9,23,0.034,0.049,0.008,1.018,48,0.01
AGOSTO,10,0,0.033,0.045,0.008,1.01,39,0.009
AGOSTO,10,1,0.031,0.04,0.008,1.005,39,0.01
AGOSTO,10,2,0.033,0.037,0.008,1,NA,0.007
AGOSTO,10,3,0.031,0.034,0.008,0.989,NA,0.008
AGOSTO,10,4,0.019,0.031,0.008,0.975,20,0.011
AGOSTO,10,5,0.009,0.027,0.008,0.965,26,0.016
AGOSTO,10,6,0.005,0.024,0.008,0.961,30,0.017
AGOSTO,10,7,0.014,0.022,0.008,0.98,27,0.014
AGOSTO,10,8,0.011,0.019,0.008,1.014,40,0.015
AGOSTO,10,9,0.022,0.018,0.008,1.04,42,0.012
AGOSTO,10,10,0.039,0.019,0.008,1.051,35,0.005
AGOSTO,10,11,0.048,0.021,0.007,1.069,33,0.004
AGOSTO,10,12,0.057,0.026,0.007,1.081,33,0.004
AGOSTO,10,13,0.057,0.032,0.007,1.088,32,0.004
AGOSTO,10,14,0.062,0.039,0.007,1.089,29,0.004
AGOSTO,10,15,0.065,0.045,0.007,1.074,30,0.004
AGOSTO,10,16,0.065,0.052,0.007,1.044,32,0.004
AGOSTO,10,17,0.067,0.057,0.007,1.02,31,0.004
AGOSTO,10,18,0.07,0.061,0.007,1.009,33,0.004
AGOSTO,10,19,0.068,0.064,0.007,1.005,35,0.005
AGOSTO,10,20,0.056,0.064,0.007,1.011,47,0.009
AGOSTO,10,21,0.04,0.062,0.007,1.011,63,0.009
AGOSTO,10,22,0.046,0.06,0.008,1.006,69,0.008
AGOSTO,10,23,0.049,0.058,0.008,1.005,65,0.007
AGOSTO,11,0,0.039,0.054,0.008,1.01,41,0.009
AGOSTO,11,1,0.033,0.05,0.008,1.018,34,0.011
AGOSTO,11,2,0.037,0.046,0.008,1.02,26,0.008
AGOSTO,11,3,0.044,0.043,0.008,1.011,20,0.005
AGOSTO,11,4,0.041,0.041,0.008,0.995,17,0.006
AGOSTO,11,5,0.033,0.04,0.008,0.988,20,0.007
AGOSTO,11,6,0.03,0.038,0.008,0.993,25,0.008
AGOSTO,11,7,0.015,0.034,0.008,1.019,32,0.017
AGOSTO,11,8,0.012,0.03,0.008,1.036,34,0.017
AGOSTO,11,9,0.022,0.029,0.008,1.075,37,0.015
AGOSTO,11,10,0.043,0.03,0.008,1.098,40,0.008
AGOSTO,11,11,0.054,0.031,0.008,1.114,31,0.005
AGOSTO,11,12,0.054,0.033,0.008,1.126,26,0.004
AGOSTO,11,13,0.056,0.036,0.008,1.134,23,0.004
AGOSTO,11,14,0.059,0.039,0.008,1.131,22,0.004
AGOSTO,11,15,0.064,0.045,0.008,1.106,24,0.004
AGOSTO,11,16,0.072,0.053,0.008,1.085,28,0.004
AGOSTO,11,17,0.072,0.059,0.009,1.043,34,0.005
AGOSTO,11,18,0.068,0.062,0.009,1.021,36,0.005
AGOSTO,11,19,0.063,0.063,0.009,1.013,38,0.006
AGOSTO,11,20,0.05,0.063,0.009,1.013,45,0.008
AGOSTO,11,21,0.056,0.063,0.009,1.018,56,0.008
AGOSTO,11,22,0.045,0.061,0.009,1.036,45,0.01
AGOSTO,11,23,0.048,0.059,0.009,1.049,41,0.009
AGOSTO,12,0,0.04,0.055,0.009,1.056,35,0.011
AGOSTO,12,1,0.039,0.051,0.009,1.056,41,0.009
AGOSTO,12,2,0.042,0.048,0.009,1.058,34,0.006
AGOSTO,12,3,0.052,0.046,0.009,1.048,25,0.004
AGOSTO,12,4,0.038,0.045,0.009,1.058,18,0.007
AGOSTO,12,5,0.036,0.042,0.009,1.056,14,0.007
AGOSTO,12,6,0.035,0.041,0.009,1.04,11,0.008
AGOSTO,12,7,0.029,0.039,0.009,1.06,16,0.011
AGOSTO,12,8,0.029,0.037,0.009,1.101,23,0.016
AGOSTO,12,9,0.034,0.037,0.009,1.134,27,0.013
AGOSTO,12,10,0.047,0.037,0.01,1.184,34,0.012
AGOSTO,12,11,0.071,0.04,0.012,1.276,51,0.013
AGOSTO,12,12,0.084,0.046,0.014,1.374,75,0.015
AGOSTO,12,13,0.069,0.05,0.015,1.4,69,0.005
AGOSTO,12,14,0.067,0.054,0.016,1.43,57,0.006
AGOSTO,12,15,0.075,0.059,0.017,1.438,56,0.007
AGOSTO,12,16,0.072,0.065,0.018,1.408,59,0.007
AGOSTO,12,17,0.064,0.069,0.018,1.38,53,0.005
AGOSTO,12,18,0.065,0.071,0.018,1.33,43,0.004
AGOSTO,12,19,0.071,0.071,0.018,1.283,51,0.009
AGOSTO,12,20,0.06,0.068,0.019,1.226,62,0.013
AGOSTO,12,21,0.038,0.064,0.019,1.323,77,0.024
AGOSTO,12,22,0.029,0.059,0.019,1.344,89,0.019
AGOSTO,12,23,0.035,0.054,0.019,1.311,73,0.005
AGOSTO,13,0,0.031,0.049,0.019,1.311,47,0.008
AGOSTO,13,1,0.03,0.045,0.019,1.323,29,0.007
AGOSTO,13,2,0.026,0.04,0.019,1.331,24,0.008
AGOSTO,13,3,0.015,0.033,0.019,1.303,25,0.011
AGOSTO,13,4,0.022,0.028,0.018,1.248,24,0.006
AGOSTO,13,5,0.023,0.026,0.018,1.123,21,0.007
AGOSTO,13,6,0.019,0.025,0.018,1.083,22,0.008
AGOSTO,13,7,0.012,0.022,0.018,1.115,20,0.011
AGOSTO,13,8,0.015,0.02,0.018,1.149,23,0.013
AGOSTO,13,9,0.022,0.019,0.018,1.156,32,0.009
AGOSTO,13,10,0.028,0.019,0.018,1.165,42,0.006
AGOSTO,13,11,0.035,0.022,0.016,1.171,42,0.004
AGOSTO,13,12,0.041,0.024,0.014,1.178,40,0.004
AGOSTO,13,13,0.048,0.027,0.013,1.179,35,0.005
AGOSTO,13,14,0.052,0.032,0.013,1.169,34,0.003
AGOSTO,13,15,0.054,0.037,0.012,1.128,28,0.003
AGOSTO,13,16,0.051,0.041,0.011,1.076,28,0.004
AGOSTO,13,17,0.052,0.045,0.01,1.051,29,0.003
AGOSTO,13,18,0.052,0.048,0.01,1.035,29,0.004
AGOSTO,13,19,0.047,0.05,0.01,1.035,36,0.007
AGOSTO,13,20,0.046,0.05,0.01,1.035,44,0.007
AGOSTO,13,21,0.042,0.049,0.009,1.046,44,0.008
AGOSTO,13,22,0.037,0.047,0.01,1.045,48,0.006
AGOSTO,13,23,0.033,0.045,0.011,1.046,46,0.012
AGOSTO,14,0,0.043,0.044,0.011,1.046,35,0.006
AGOSTO,14,1,0.041,0.043,0.011,1.05,27,0.005
AGOSTO,14,2,0.03,0.04,0.011,1.064,18,0.006
AGOSTO,14,3,0.025,0.037,0.011,1.054,16,0.006
AGOSTO,14,4,0.014,0.033,0.011,1.048,14,0.009
AGOSTO,14,5,0.015,0.03,0.011,1.035,13,0.007
AGOSTO,14,6,0.013,0.027,0.011,1.041,16,0.008
AGOSTO,14,7,0.008,0.024,0.011,1.07,23,0.01
AGOSTO,14,8,0.01,0.02,0.011,1.111,30,0.009
AGOSTO,14,9,0.017,0.017,0.011,1.125,33,0.006
AGOSTO,14,10,0.025,0.016,0.011,1.126,36,0.005
AGOSTO,14,11,0.034,0.017,0.011,1.135,33,0.005
AGOSTO,14,12,0.041,0.02,0.012,1.145,32,0.006
AGOSTO,14,13,0.046,0.024,0.011,1.148,30,0.005
AGOSTO,14,14,0.049,0.029,0.011,1.148,30,0.005
AGOSTO,14,15,0.051,0.034,0.011,1.121,29,0.005
AGOSTO,14,16,0.051,0.039,0.011,1.079,41,0.006
AGOSTO,14,17,0.035,0.042,0.011,1.068,49,0.007
AGOSTO,14,18,0.029,0.042,0.012,1.059,40,0.007
AGOSTO,14,19,0.024,0.041,0.012,1.05,43,0.007
AGOSTO,14,20,0.021,0.038,0.012,1.045,44,0.006
AGOSTO,14,21,0.02,0.035,0.012,1.04,45,0.006
AGOSTO,14,22,0.018,0.031,0.012,1.03,37,0.006
AGOSTO,14,23,0.017,0.027,0.011,1.023,32,0.006
AGOSTO,15,0,0.02,0.023,0.011,1.018,27,0.005
AGOSTO,15,1,0.02,0.021,0.011,1.001,27,0.004
AGOSTO,15,2,0.021,0.02,0.011,0.983,25,0.004
AGOSTO,15,3,0.018,0.019,0.012,0.966,25,0.006
AGOSTO,15,4,0.018,0.019,0.012,0.946,22,0.004
AGOSTO,15,5,0.016,0.018,0.013,0.934,21,0.005
AGOSTO,15,6,0.012,0.018,0.013,0.93,31,0.007
AGOSTO,15,7,0.01,0.017,0.014,0.945,31,0.008
AGOSTO,15,8,0.012,0.016,0.014,0.968,36,0.006
AGOSTO,15,9,0.016,0.015,0.015,0.985,43,0.006
AGOSTO,15,10,0.021,0.015,0.015,1.001,58,0.005
AGOSTO,15,11,0.025,0.016,0.015,1.018,63,0.005
AGOSTO,15,12,0.032,0.018,0.015,1.033,63,0.005
AGOSTO,15,13,0.034,0.02,0.017,1.046,70,0.008
AGOSTO,15,14,0.037,0.024,0.017,1.053,67,0.006
AGOSTO,15,15,0.036,0.027,0.018,1.043,74,0.006
AGOSTO,15,16,0.033,0.029,0.018,1.025,64,0.006
AGOSTO,15,17,0.031,0.031,0.019,1.02,58,0.007
AGOSTO,15,18,0.028,0.032,0.019,1.018,83,0.006
AGOSTO,15,19,0.026,0.032,0.019,1.014,94,0.007
AGOSTO,15,20,0.02,0.031,0.02,1.014,76,0.007
AGOSTO,15,21,0.019,0.029,0.02,1.011,54,0.007
AGOSTO,15,22,0.018,0.026,0.021,1.018,42,0.008
AGOSTO,15,23,0.019,0.024,0.021,1.016,33,0.007
AGOSTO,16,0,0.017,0.022,0.02,1.013,23,0.007
AGOSTO,16,1,0.019,0.021,0.021,1.001,23,0.008
AGOSTO,16,2,0.017,0.019,0.022,0.989,26,0.008
AGOSTO,16,3,0.018,0.018,0.021,0.979,26,0.005
AGOSTO,16,4,0.016,0.018,0.022,0.966,21,0.005
AGOSTO,16,5,0.015,0.017,0.022,0.956,23,0.005
AGOSTO,16,6,0.012,0.016,0.021,0.944,22,0.006
AGOSTO,16,7,0.008,0.015,0.021,0.954,27,0.007
AGOSTO,16,8,0.01,0.014,0.021,0.976,44,0.008
AGOSTO,16,9,0.015,0.014,0.021,0.991,58,0.006
AGOSTO,16,10,0.019,0.014,0.022,1.008,62,0.005
AGOSTO,16,11,0.026,0.015,0.022,1.021,59,0.004
AGOSTO,16,12,0.032,0.017,0.022,1.034,55,0.004
AGOSTO,16,13,0.035,0.02,0.02,1.045,51,0.004
AGOSTO,16,14,0.037,0.023,0.02,1.055,54,0.005
AGOSTO,16,15,0.036,0.026,0.021,1.053,59,0.007
AGOSTO,16,16,0.036,0.03,0.021,1.038,63,0.006
AGOSTO,16,17,0.029,0.031,0.021,1.035,64,0.007
AGOSTO,16,18,0.024,0.032,0.022,1.036,60,0.008
AGOSTO,16,19,0.024,0.032,0.022,1.041,59,0.006
AGOSTO,16,20,0.021,0.03,0.021,1.046,57,0.006
AGOSTO,16,21,0.021,0.029,0.021,1.05,51,0.006
AGOSTO,16,22,0.021,0.027,0.02,1.046,36,0.006
AGOSTO,16,23,0.022,0.025,0.02,1.035,28,0.005
AGOSTO,17,0,0.023,0.023,0.02,1.026,22,0.006
AGOSTO,17,1,0.022,0.022,0.019,1.019,19,0.004
AGOSTO,17,2,0.018,0.022,0.018,1.009,16,0.007
AGOSTO,17,3,0.019,0.021,0.018,0.994,14,0.006
AGOSTO,17,4,0.016,0.02,0.018,0.983,15,0.006
AGOSTO,17,5,0.014,0.019,0.018,0.97,17,0.006
AGOSTO,17,6,0.01,0.018,0.017,0.969,19,0.007
AGOSTO,17,7,0.009,0.016,0.017,0.976,24,0.008
AGOSTO,17,8,0.01,0.015,0.017,0.988,29,0.008
AGOSTO,17,9,0.011,0.013,0.016,1.013,30,0.008
AGOSTO,17,10,0.014,0.013,0.015,1.03,32,0.006
AGOSTO,17,11,0.022,0.013,0.014,1.053,35,0.006
AGOSTO,17,12,0.033,0.015,0.014,1.064,37,0.004
AGOSTO,17,13,0.036,0.018,0.014,1.083,32,0.005
AGOSTO,17,14,0.031,0.021,0.013,1.101,33,0.006
AGOSTO,17,15,0.033,0.024,0.012,1.119,25,0.005
AGOSTO,17,16,0.038,0.027,0.012,1.128,22,0.005
AGOSTO,17,17,0.037,0.03,0.011,1.121,27,0.005
AGOSTO,17,18,0.035,0.033,0.009,1.123,29,0.005
AGOSTO,17,19,0.026,0.034,0.009,1.145,34,0.01
AGOSTO,17,20,0.021,0.032,0.009,1.188,28,0.012
AGOSTO,17,21,0.02,0.03,0.009,1.21,25,0.011
AGOSTO,17,22,0.02,0.029,0.009,1.218,29,0.008
AGOSTO,17,23,0.017,0.027,0.009,1.218,29,0.01
AGOSTO,18,0,0.022,0.025,0.009,1.215,25,0.007
AGOSTO,18,1,0.02,0.023,0.009,1.211,25,0.007
AGOSTO,18,2,0.022,0.021,0.009,1.199,23,0.005
AGOSTO,18,3,0.018,0.02,0.008,1.161,20,0.006
AGOSTO,18,4,0.014,0.019,0.008,1.113,18,0.008
