DATOS MÓVILES  DE ACUERDO AL ÍNDICE AIRE Y SALUD_NATIVITAS 2023,,,,,,,,
NOTA,LOS DATOS SON PREVALIDADOS ,,,,,,,
,,,,,,,,
MES,DIA,HORA,O3 Horario [ppm],O3 Promedio de 8 hrs. [ppm],SO2 promedio de 24 hrs. [ppm],CO Promedio de 8 hrs. [ppm],PM10 Promedio ponderado  de 12 hrs. [µg/m³],NO2 Horario [ppm]
ABRIL,2,2,0.042,0.044,0.015,1.353,97,0.005
ABRIL,2,3,0.051,0.042,0.015,1.316,66,0.003
ABRIL,2,4,0.036,0.042,0.015,1.234,57,0.004
ABRIL,2,5,0.028,0.041,0.015,1.182,53,0.005
ABRIL,2,6,0.022,0.037,0.015,1.178,54,0.006
ABRIL,2,7,0.021,0.035,0.015,1.184,58,0.006
ABRIL,2,8,0.021,0.032,0.015,1.201,63,0.007
ABRIL,2,9,0.038,0.032,0.015,1.223,64,0.005
ABRIL,2,10,0.036,0.032,0.015,1.251,62,0.005
ABRIL,2,11,0.046,0.031,0.013,1.274,58,0.004
ABRIL,2,12,0.059,0.034,0.013,1.299,65,0.004
ABRIL,2,13,0.064,0.038,0.012,1.319,64,0.004
ABRIL,2,14,0.069,0.044,0.012,1.326,65,0.003
ABRIL,2,15,0.069,0.050,0.012,1.329,64,0.004
ABRIL,2,16,0.067,0.056,0.012,1.317,63,0.003
ABRIL,2,17,0.064,0.059,0.011,1.306,59,0.004
ABRIL,2,18,0.062,0.062,0.011,1.283,51,0.003
ABRIL,2,19,0.059,0.064,0.011,1.281,55,0.006
ABRIL,2,20,0.030,0.060,0.011,1.373,70,0.019
ABRIL,2,21,0.011,0.054,0.010,1.652,113,0.030
ABRIL,2,22,0.020,0.048,0.009,1.922,145,0.030
ABRIL,2,23,0.023,0.042,0.009,1.987,139,0.016
ABRIL,3,0,0.029,0.037,0.008,2.018,122,0.011
ABRIL,3,1,0.033,0.033,0.008,2.032,105,0.014
ABRIL,3,2,0.023,0.028,0.008,2.052,94,0.011
ABRIL,3,3,0.040,0.026,0.008,2.037,80,0.003
ABRIL,3,4,0.032,0.026,0.008,1.924,70,0.004
ABRIL,3,5,0.027,0.028,0.008,1.625,60,0.006
ABRIL,3,6,0.022,0.029,0.008,1.352,62,0.008
ABRIL,3,7,0.017,0.028,0.008,1.309,63,0.011
ABRIL,3,8,0.012,0.026,0.008,1.339,72,0.017
ABRIL,3,9,0.026,0.025,0.008,1.366,76,0.012
ABRIL,3,10,0.041,0.027,0.008,1.373,75,0.007
ABRIL,3,11,0.052,0.029,0.008,1.390,69,0.004
ABRIL,3,12,0.057,0.032,0.007,1.406,61,0.004
ABRIL,3,13,0.059,0.036,0.007,1.412,51,0.003
ABRIL,3,14,0.064,0.041,0.007,1.408,47,0.003
ABRIL,3,15,0.066,0.047,0.007,1.380,46,0.003
ABRIL,3,16,0.067,0.054,0.007,1.315,48,0.003
ABRIL,3,17,0.066,0.059,0.007,1.274,53,0.005
ABRIL,3,18,0.067,0.062,0.007,1.261,62,0.004
ABRIL,3,19,0.061,0.063,0.007,1.276,68,0.008
ABRIL,3,20,0.041,0.061,0.007,1.289,88,0.009
ABRIL,3,21,0.047,0.060,0.007,1.294,96,0.006
ABRIL,3,22,0.045,0.058,0.007,1.297,101,0.005
ABRIL,3,23,0.041,0.054,0.007,1.296,104,0.004
ABRIL,4,0,0.040,0.051,0.007,1.292,93,0.004
ABRIL,4,1,0.041,0.048,0.007,1.280,82,0.003
ABRIL,4,2,0.037,0.044,0.007,1.263,72,0.003
ABRIL,4,3,0.033,0.041,0.007,1.227,70,0.003
ABRIL,4,4,0.029,0.039,0.007,1.193,69,0.003
ABRIL,4,5,0.027,0.037,0.007,1.175,61,0.004
ABRIL,4,6,0.026,0.034,0.007,1.164,60,0.005
ABRIL,4,7,0.019,0.032,0.007,1.174,59,0.007
ABRIL,4,8,0.016,0.029,0.007,1.204,60,0.009
ABRIL,4,9,0.020,0.026,0.006,1.236,62,0.007
ABRIL,4,10,0.031,0.025,0.006,1.259,63,0.005
ABRIL,4,11,0.040,0.026,0.006,1.278,60,0.004
ABRIL,4,12,0.049,0.029,0.006,1.291,53,0.003
ABRIL,4,13,0.056,0.032,0.006,1.305,50,0.003
ABRIL,4,14,0.058,0.036,0.006,1.313,49,0.003
ABRIL,4,15,0.061,0.041,0.006,1.310,52,0.004
ABRIL,4,16,0.061,0.047,0.006,1.289,55,0.004
ABRIL,4,17,0.060,0.052,0.006,1.269,58,0.004
ABRIL,4,18,0.060,0.056,0.006,1.268,69,0.005
ABRIL,4,19,0.056,0.057,0.006,1.275,78,0.005
ABRIL,4,20,0.042,0.057,0.006,1.314,85,0.011
ABRIL,4,21,0.038,0.054,0.006,1.344,94,0.010
ABRIL,4,22,0.037,0.052,0.006,1.367,94,0.009
ABRIL,4,23,0.037,0.049,0.006,1.370,86,0.007
ABRIL,5,0,0.039,0.046,0.006,1.369,77,0.006
ABRIL,5,1,0.035,0.043,0.006,1.378,73,0.007
ABRIL,5,2,0.031,0.039,0.006,1.370,73,0.007
ABRIL,5,3,0.032,0.036,0.006,1.350,63,0.004
ABRIL,5,4,0.032,0.035,0.006,1.306,60,0.004
ABRIL,5,5,0.020,0.033,0.006,1.274,60,0.009
ABRIL,5,6,0.023,0.031,0.006,1.263,58,0.011
ABRIL,5,7,0.020,0.029,0.006,1.280,66,0.011
ABRIL,5,8,0.019,0.026,0.006,1.343,70,0.016
ABRIL,5,9,0.028,0.026,0.006,1.366,74,0.010
ABRIL,5,10,0.042,0.027,0.006,1.379,70,0.005
ABRIL,5,11,0.050,0.029,0.006,1.397,61,0.004
ABRIL,5,12,0.057,0.033,0.006,1.410,54,0.003
ABRIL,5,13,0.061,0.038,0.006,1.417,52,0.003
ABRIL,5,14,0.058,0.042,0.006,1.413,50,0.003
ABRIL,5,15,0.059,0.047,0.006,1.397,46,0.004
ABRIL,5,16,0.064,0.052,0.006,1.344,53,0.005
ABRIL,5,17,0.057,0.056,0.006,1.329,56,0.006
ABRIL,5,18,0.054,0.058,0.006,1.331,56,0.006
ABRIL,5,19,0.050,0.057,0.006,1.352,58,0.008
ABRIL,5,20,0.032,0.054,0.006,1.407,74,0.015
ABRIL,5,21,0.032,0.051,0.006,1.436,91,0.012
ABRIL,5,22,0.037,0.048,0.006,1.446,95,0.009
ABRIL,5,23,0.036,0.045,0.006,1.450,83,0.007
ABRIL,6,0,0.052,0.044,0.006,1.442,81,0.009
ABRIL,6,1,0.030,0.040,0.006,1.436,76,0.009
ABRIL,6,2,0.024,0.036,0.006,1.433,72,0.009
ABRIL,6,3,0.028,0.034,0.007,1.409,64,0.010
ABRIL,6,4,0.096,0.042,0.007,1.363,64,0.014
ABRIL,6,5,0.035,0.042,0.007,1.344,64,0.016
ABRIL,6,6,0.019,0.040,0.007,1.344,61,0.017
ABRIL,6,7,0.039,0.040,0.007,1.365,68,0.016
ABRIL,6,8,0.027,0.037,0.007,1.468,99,0.017
ABRIL,6,9,0.023,0.037,0.007,1.506,126,0.015
ABRIL,6,10,0.046,0.039,0.007,1.514,111,0.008
ABRIL,6,11,0.059,0.043,0.007,1.524,92,0.005
ABRIL,6,12,0.065,0.039,0.007,1.521,81,0.004
ABRIL,6,13,0.060,0.042,0.007,1.512,64,0.003
ABRIL,6,14,0.056,0.047,0.007,1.496,60,0.002
ABRIL,6,15,0.056,0.049,0.007,1.467,79,0.003
ABRIL,6,16,0.053,0.052,0.007,1.350,83,0.002
ABRIL,6,17,0.050,0.056,0.007,1.295,82,0.002
ABRIL,6,18,0.046,0.056,0.007,1.263,83,0.002
ABRIL,6,19,0.046,0.054,0.007,1.249,105,0.004
ABRIL,6,20,0.042,0.051,0.007,1.246,114,0.005
ABRIL,6,21,0.037,0.048,0.007,1.249,100,0.005
ABRIL,6,22,0.033,0.045,0.008,1.298,92,0.007
ABRIL,6,23,0.028,0.042,0.010,1.389,85,0.008
ABRIL,7,0,0.026,0.039,0.010,1.412,82,0.006
ABRIL,7,1,0.030,0.036,0.010,1.428,66,0.005
ABRIL,7,2,0.027,0.034,0.010,1.442,50,0.004
ABRIL,7,3,0.026,0.031,0.010,1.445,40,0.003
ABRIL,7,4,0.023,0.029,0.010,1.441,35,0.004
ABRIL,7,5,0.022,0.027,0.010,1.439,37,0.004
ABRIL,7,6,0.025,0.026,0.010,1.399,34,0.004
ABRIL,7,7,0.019,0.025,0.010,1.322,34,0.008
ABRIL,7,8,0.018,0.024,0.010,1.334,40,0.010
ABRIL,7,9,0.031,0.024,0.009,1.345,41,0.004
ABRIL,7,10,0.033,0.025,0.009,1.358,41,0.003
ABRIL,7,11,0.042,0.027,0.009,1.366,39,0.003
ABRIL,7,12,0.048,0.030,0.009,1.373,40,0.003
ABRIL,7,13,0.049,0.033,0.009,1.374,40,0.003
ABRIL,7,14,0.053,0.037,0.009,1.371,36,0.003
ABRIL,7,15,0.054,0.041,0.009,1.361,36,0.002
ABRIL,7,16,0.055,0.046,0.009,1.336,37,0.003
ABRIL,7,17,0.052,0.048,0.009,1.311,36,0.002
ABRIL,7,18,0.048,0.050,0.009,1.286,41,0.002
ABRIL,7,19,0.043,0.050,0.009,1.264,61,0.002
ABRIL,7,20,0.038,0.049,0.009,1.257,73,0.005
ABRIL,7,21,0.038,0.048,0.009,1.254,79,0.004
ABRIL,7,22,0.032,0.045,0.009,1.262,74,0.006
ABRIL,7,23,0.027,0.042,0.007,1.270,61,0.007
ABRIL,8,0,0.031,0.039,0.006,1.272,54,0.004
ABRIL,8,1,0.028,0.036,0.006,1.284,48,0.005
ABRIL,8,2,0.023,0.033,0.006,1.304,57,0.009
ABRIL,8,3,0.016,0.029,0.006,1.327,57,0.008
ABRIL,8,4,0.020,0.027,0.006,1.335,58,0.009
ABRIL,8,5,0.012,0.024,0.006,1.339,55,0.008
ABRIL,8,6,0.008,0.021,0.006,1.337,50,0.009
ABRIL,8,7,0.013,0.019,0.006,1.340,44,0.007
ABRIL,8,8,0.021,0.018,0.006,1.355,45,0.006
ABRIL,8,9,0.029,0.018,0.006,1.369,52,0.005
ABRIL,8,10,0.032,0.019,0.006,1.374,51,0.004
ABRIL,8,11,0.044,0.022,0.006,1.372,47,0.003
ABRIL,8,12,0.051,0.026,0.006,1.367,43,0.003
ABRIL,8,13,0.055,0.032,0.006,1.359,41,0.002
ABRIL,8,14,0.062,0.038,0.007,1.360,39,0.003
ABRIL,8,15,0.066,0.045,0.007,1.365,40,0.004
ABRIL,8,16,0.058,0.050,0.007,1.352,39,0.003
ABRIL,8,17,0.058,0.053,0.007,1.335,46,0.003
ABRIL,8,18,0.059,0.057,0.007,1.322,42,0.004
ABRIL,8,19,0.052,0.058,0.007,1.330,45,0.006
ABRIL,8,20,0.034,0.056,0.007,1.403,47,0.013
ABRIL,8,21,0.032,0.053,0.007,1.447,63,0.011
ABRIL,8,22,0.034,0.049,0.007,1.442,67,0.005
ABRIL,8,23,0.033,0.045,0.008,1.448,61,0.005
ABRIL,9,0,0.049,0.044,0.008,1.460,54,0.005
ABRIL,9,1,0.028,0.040,0.008,1.462,53,0.005
ABRIL,9,2,0.041,0.038,0.008,1.464,44,0.004
ABRIL,9,3,0.021,0.034,0.008,1.446,39,0.004
ABRIL,9,4,0.020,0.032,0.008,1.367,35,0.003
ABRIL,9,5,0.017,0.031,0.008,1.325,27,0.004
ABRIL,9,6,0.016,0.028,0.008,1.324,27,0.004
ABRIL,9,7,0.012,0.026,0.008,1.307,28,0.006
ABRIL,9,8,0.014,0.021,0.008,1.306,34,0.006
ABRIL,9,9,0.023,0.021,0.008,1.316,38,0.004
ABRIL,9,10,0.033,0.020,0.008,1.327,39,0.003
ABRIL,9,11,0.047,0.023,0.009,1.382,48,0.004
ABRIL,9,12,0.055,0.027,0.009,1.420,51,0.004
ABRIL,9,13,0.054,0.032,0.009,1.430,48,0.003
ABRIL,9,14,0.055,0.037,0.009,1.440,44,0.004
ABRIL,9,15,0.051,0.041,0.009,1.443,40,0.003
ABRIL,9,16,0.050,0.046,0.008,1.435,43,0.003
ABRIL,9,17,0.047,0.049,0.008,1.427,41,0.003
ABRIL,9,18,0.047,0.050,0.008,1.416,40,0.003
ABRIL,9,19,0.044,0.050,0.008,1.377,46,0.005
ABRIL,9,20,0.031,0.047,0.008,1.389,50,0.012
ABRIL,9,21,0.020,0.043,0.008,1.461,62,0.017
ABRIL,9,22,0.015,0.038,0.010,1.620,76,0.019
ABRIL,9,23,0.035,0.036,0.009,1.613,76,0.005
ABRIL,10,0,0.041,0.035,0.009,1.605,65,0.003
ABRIL,10,1,0.031,0.033,0.009,1.595,56,0.003
ABRIL,10,2,0.027,0.030,0.009,1.587,43,0.003
ABRIL,10,3,0.034,0.029,0.009,1.570,32,0.003
ABRIL,10,4,0.029,0.029,0.009,1.520,24,0.003
ABRIL,10,5,0.023,0.029,0.009,1.435,19,0.004
ABRIL,10,6,0.027,0.031,0.009,1.267,18,0.004
ABRIL,10,7,0.023,0.029,0.009,1.279,23,0.006
ABRIL,10,8,0.021,0.027,0.009,1.301,41,0.006
ABRIL,10,9,0.025,0.026,0.009,1.321,44,0.004
ABRIL,10,10,0.031,0.027,0.009,1.344,45,0.004
ABRIL,10,11,0.032,0.026,0.009,1.365,44,0.004
ABRIL,10,12,0.040,0.028,0.008,1.378,41,0.003
ABRIL,10,13,0.049,0.031,0.008,1.394,47,0.004
ABRIL,10,14,0.062,0.035,0.011,1.496,56,0.007
ABRIL,10,15,0.057,0.040,0.011,1.528,98,0.004
ABRIL,10,16,0.058,0.044,0.011,1.543,108,0.004
ABRIL,10,17,0.053,0.048,0.012,1.541,79,0.003
ABRIL,10,18,0.047,0.050,0.012,1.592,63,0.005
ABRIL,10,19,0.046,0.052,0.013,1.671,63,0.007
ABRIL,10,20,0.041,0.052,0.014,1.695,71,0.008
ABRIL,10,21,0.033,0.050,0.014,1.693,72,0.006
ABRIL,10,22,0.026,0.045,0.013,1.596,66,0.005
ABRIL,10,23,0.025,0.041,0.014,1.552,62,0.006
ABRIL,11,0,0.025,0.037,0.015,1.519,57,0.005
ABRIL,11,1,0.025,0.033,0.015,1.508,52,0.004
ABRIL,11,2,0.024,0.031,0.017,1.441,39,0.004
ABRIL,11,3,0.026,0.028,0.017,1.349,27,0.004
ABRIL,11,4,0.024,0.026,0.017,1.317,21,0.004
ABRIL,11,5,0.020,0.024,0.017,1.306,20,0.004
ABRIL,11,6,0.020,0.023,0.017,1.303,17,0.005
ABRIL,11,7,0.009,0.022,0.017,1.324,22,0.009
ABRIL,11,8,0.015,0.020,0.017,1.347,37,0.008
ABRIL,11,9,0.026,0.020,0.018,1.364,44,0.005
ABRIL,11,10,0.029,0.021,0.018,1.382,49,0.005
ABRIL,11,11,0.032,0.022,0.019,1.395,50,0.005
ABRIL,11,12,0.035,0.023,0.019,1.410,45,0.004
ABRIL,11,13,0.043,0.026,0.019,1.422,42,0.005
ABRIL,11,14,0.041,0.029,0.017,1.428,39,0.003
ABRIL,11,15,0.046,0.033,0.017,1.411,40,0.002
ABRIL,11,16,0.052,0.038,0.016,1.396,44,0.003
ABRIL,11,17,0.052,0.041,0.016,1.390,69,0.003
ABRIL,11,18,0.040,0.043,0.017,1.412,103,0.006
ABRIL,11,19,0.029,0.042,0.016,1.449,193,0.009
ABRIL,11,20,0.020,0.040,0.017,1.507,116,0.013
ABRIL,11,21,0.021,0.038,0.019,1.569,73,0.011
ABRIL,11,22,0.023,0.035,0.019,1.570,56,0.008
ABRIL,11,23,0.029,0.033,0.019,1.571,39,0.006
ABRIL,12,0,0.027,0.030,0.019,1.567,31,0.005
ABRIL,12,1,0.022,0.026,0.019,1.561,24,0.007
ABRIL,12,2,0.025,0.024,0.018,1.528,19,0.006
ABRIL,12,3,0.023,0.024,0.019,1.477,15,0.006
ABRIL,12,4,0.025,0.024,0.018,1.400,13,0.007
ABRIL,12,5,0.015,0.024,0.018,1.325,12,0.007
ABRIL,12,6,0.011,0.022,0.018,1.318,14,0.008
ABRIL,12,7,0.005,0.019,0.018,1.333,18,0.012
ABRIL,12,8,0.020,0.018,0.018,1.368,33,0.011
ABRIL,12,9,0.023,0.018,0.018,1.389,39,0.008
ABRIL,12,10,0.030,0.019,0.017,1.395,32,0.005
ABRIL,12,11,0.037,0.021,0.017,1.409,24,0.006
ABRIL,12,12,0.046,0.023,0.017,1.425,24,0.005
ABRIL,12,13,0.056,0.028,0.016,1.438,21,0.004
ABRIL,12,14,0.060,0.035,0.016,1.452,25,0.005
ABRIL,12,15,0.055,0.041,0.016,1.439,20,0.003
ABRIL,12,16,0.054,0.045,0.016,1.406,21,0.003
ABRIL,12,17,0.050,0.048,0.016,1.388,24,0.003
ABRIL,12,18,0.050,0.051,0.014,1.384,24,0.004
ABRIL,12,19,0.043,0.052,0.014,1.394,32,0.007
ABRIL,12,20,0.031,0.050,0.013,1.425,43,0.011
ABRIL,12,21,0.043,0.048,0.011,1.432,49,0.006
ABRIL,12,22,0.033,0.045,0.010,1.438,55,0.007
ABRIL,12,23,0.026,0.041,0.009,1.447,59,0.010
ABRIL,13,0,0.022,0.037,0.008,1.447,45,0.008
ABRIL,13,1,0.017,0.033,0.008,1.447,31,0.010
ABRIL,13,2,0.014,0.029,0.007,1.447,25,0.010
ABRIL,13,3,0.010,0.025,0.007,1.437,27,0.012
ABRIL,13,4,0.008,0.022,0.007,1.404,26,0.013
ABRIL,13,5,0.005,0.017,0.007,1.397,28,0.014
ABRIL,13,6,0.006,0.014,0.007,1.388,33,0.014
ABRIL,13,7,0.004,0.011,0.007,1.399,33,0.015
ABRIL,13,8,0.008,0.009,0.007,1.447,49,0.014
ABRIL,13,9,0.017,0.009,0.007,1.476,59,0.013
ABRIL,13,10,0.039,0.012,0.007,1.488,57,0.005
ABRIL,13,11,0.043,0.016,0.007,1.488,50,0.003
ABRIL,13,12,0.045,0.021,0.007,1.487,47,0.003
ABRIL,13,13,0.044,0.026,0.007,1.485,42,0.003
ABRIL,13,14,0.044,0.031,0.006,1.474,44,0.002
ABRIL,13,15,0.045,0.036,0.006,1.450,55,0.003
ABRIL,13,16,0.048,0.041,0.006,1.401,54,0.003
ABRIL,13,17,0.049,0.045,0.006,1.371,56,0.003
ABRIL,13,18,0.048,0.046,0.006,1.355,53,0.003
ABRIL,13,19,0.046,0.046,0.006,1.351,59,0.005
ABRIL,13,20,0.036,0.045,0.006,1.367,74,0.008
ABRIL,13,21,0.031,0.043,0.006,1.397,86,0.010
ABRIL,13,22,0.030,0.042,0.006,1.419,94,0.007
ABRIL,13,23,0.031,0.040,0.006,1.434,83,0.006
ABRIL,14,0,0.041,0.039,0.006,1.447,68,0.006
ABRIL,14,1,0.027,0.036,0.006,1.453,56,0.006
ABRIL,14,2,0.021,0.033,0.006,1.467,56,0.009
ABRIL,14,3,0.023,0.030,0.006,1.476,NA,0.008
ABRIL,14,4,0.015,0.027,0.006,1.486,NA,0.015
ABRIL,14,5,0.013,0.025,0.006,1.491,NA,0.016
ABRIL,14,6,0.009,0.022,0.006,1.495,NA,0.016
ABRIL,14,7,0.012,0.020,0.006,1.534,NA,0.015
ABRIL,14,8,0.015,0.017,0.006,1.609,NA,0.014
ABRIL,14,9,0.024,0.016,0.007,1.654,NA,0.012
ABRIL,14,10,0.035,0.018,0.007,1.660,NA,0.007
ABRIL,14,11,0.040,0.020,0.007,1.661,NA,0.004
ABRIL,14,12,0.043,0.024,0.007,1.633,NA,0.002
ABRIL,14,13,0.046,0.028,0.007,1.596,NA,0.002
ABRIL,14,14,0.047,0.033,0.007,1.562,NA,0.003
ABRIL,14,15,0.045,0.037,0.007,1.493,NA,0.003
ABRIL,14,16,0.041,0.040,0.007,1.402,NA,0.003
ABRIL,14,17,0.042,0.042,0.007,1.344,NA,0.003
ABRIL,14,18,0.041,0.043,0.007,1.324,NA,0.004
ABRIL,14,19,0.034,0.042,0.007,1.326,NA,0.007
ABRIL,14,20,0.029,0.041,0.007,1.340,NA,0.008
ABRIL,14,21,0.033,0.039,0.007,1.355,NA,0.007
ABRIL,14,22,0.030,0.037,0.007,1.376,71,0.006
ABRIL,14,23,0.026,0.035,0.007,1.403,68,0.006
ABRIL,15,0,0.027,0.033,0.007,1.416,61,0.006
ABRIL,15,1,0.023,0.030,0.007,1.432,53,0.006
ABRIL,15,2,0.026,0.028,0.007,1.436,54,0.005
ABRIL,15,3,0.023,0.027,0.007,1.420,52,0.005
ABRIL,15,4,0.027,0.027,0.007,1.399,46,0.004
ABRIL,15,5,0.025,0.026,0.006,1.379,45,0.004
ABRIL,15,6,0.018,0.024,0.006,1.369,44,0.007
ABRIL,15,7,0.012,0.023,0.006,1.393,45,0.012
ABRIL,15,8,0.009,0.020,0.006,1.441,64,0.014
ABRIL,15,9,0.016,0.019,0.006,1.468,69,0.011
ABRIL,15,10,0.027,0.020,0.006,1.493,67,0.010
ABRIL,15,11,0.043,0.022,0.006,1.499,56,0.004
ABRIL,15,12,0.043,0.024,0.006,1.502,54,0.003
ABRIL,15,13,0.042,0.026,0.006,1.506,42,0.003
ABRIL,15,14,0.037,0.029,0.006,1.497,34,0.002
ABRIL,15,15,0.040,0.032,0.006,1.461,28,0.002
ABRIL,15,16,0.043,0.036,0.006,1.401,32,0.003
ABRIL,15,17,0.042,0.040,0.006,1.359,44,0.003
ABRIL,15,18,0.042,0.041,0.006,1.324,58,0.002
ABRIL,15,19,0.042,0.041,0.006,1.322,53,0.005
ABRIL,15,20,0.032,0.040,0.006,1.347,60,0.009
ABRIL,15,21,0.022,0.037,0.006,1.411,68,0.015
ABRIL,15,22,0.011,0.034,0.006,1.499,88,0.018
ABRIL,15,23,0.011,0.030,0.006,1.549,90,0.013
ABRIL,16,0,0.008,0.026,0.006,1.606,81,0.014
ABRIL,16,1,0.010,0.022,0.006,1.645,80,0.012
ABRIL,16,2,0.015,0.019,0.006,1.676,75,0.009
ABRIL,16,3,0.012,0.015,0.008,1.727,76,0.013
ABRIL,16,4,0.005,0.012,0.008,1.722,73,0.012
ABRIL,16,5,0.007,0.010,0.008,1.675,73,0.011
ABRIL,16,6,0.007,0.009,0.008,1.617,74,0.012
ABRIL,16,7,0.012,0.009,0.008,1.583,72,0.009
ABRIL,16,8,0.017,0.011,0.008,1.548,66,0.008
ABRIL,16,9,0.026,0.013,0.008,1.530,67,0.006
ABRIL,16,10,0.041,0.016,0.008,1.518,59,0.004
ABRIL,16,11,0.048,0.020,0.008,1.473,53,0.004
ABRIL,16,12,0.057,0.027,0.008,1.461,44,0.004
ABRIL,16,13,0.057,0.033,0.008,1.446,40,0.003
ABRIL,16,14,0.055,0.039,0.008,1.424,51,0.002
ABRIL,16,15,0.054,0.045,0.008,1.409,50,0.003
ABRIL,16,16,0.053,0.049,0.008,1.389,46,0.002
ABRIL,16,17,0.052,0.052,0.008,1.378,43,0.003
ABRIL,16,18,0.053,0.054,0.008,1.372,43,0.004
ABRIL,16,19,0.043,0.053,0.009,1.374,60,0.004
ABRIL,16,20,0.037,0.051,0.010,1.376,93,0.004
ABRIL,16,21,0.036,0.048,0.010,1.381,96,0.004
ABRIL,16,22,0.043,0.047,0.010,1.384,128,0.003
ABRIL,16,23,0.045,0.045,0.010,1.387,171,0.003
ABRIL,17,0,0.044,0.044,0.010,1.389,116,0.002
ABRIL,17,1,0.041,0.043,0.010,1.384,76,0.002
ABRIL,17,2,0.033,0.040,0.010,1.379,47,0.002
ABRIL,17,3,0.033,0.039,0.009,1.368,29,0.002
ABRIL,17,4,0.032,0.039,0.009,1.361,20,0.002
ABRIL,17,5,0.033,0.038,0.009,1.357,15,0.003
ABRIL,17,6,0.035,0.037,0.009,1.358,13,0.003
ABRIL,17,7,0.027,0.035,0.009,1.378,17,0.006
ABRIL,17,8,0.029,0.033,0.009,1.404,24,0.006
ABRIL,17,9,0.030,0.032,0.009,1.423,26,0.004
ABRIL,17,10,0.034,0.032,0.009,1.441,28,0.004
ABRIL,17,11,0.041,0.033,0.009,1.459,36,0.004
ABRIL,17,12,0.049,0.035,0.009,1.474,40,0.004
ABRIL,17,13,0.052,0.037,0.009,1.489,39,0.003
ABRIL,17,14,0.053,0.039,0.009,1.506,37,0.003
ABRIL,17,15,0.055,0.043,0.009,1.496,37,0.003
ABRIL,17,16,0.055,0.046,0.009,1.479,37,0.002
ABRIL,17,17,0.052,0.049,0.009,1.477,44,0.004
ABRIL,17,18,0.049,0.051,0.009,1.467,63,0.004
ABRIL,17,19,0.047,0.051,0.007,1.453,72,0.003
ABRIL,17,20,0.039,0.050,0.007,1.456,70,0.006
ABRIL,17,21,0.028,0.047,0.007,1.472,69,0.012
ABRIL,17,22,0.041,0.046,0.007,1.498,73,0.015
ABRIL,17,23,0.046,0.045,0.007,1.528,83,0.013
ABRIL,18,0,0.026,0.041,0.007,1.535,71,0.006
ABRIL,18,1,0.027,0.038,0.007,1.528,54,0.005
ABRIL,18,2,0.021,0.034,0.007,1.527,44,0.007
ABRIL,18,3,0.012,0.030,0.007,1.535,44,0.012
ABRIL,18,4,0.025,0.028,0.007,1.520,48,0.008
ABRIL,18,5,0.024,0.028,0.007,1.494,50,0.006
ABRIL,18,6,0.022,0.025,0.007,1.460,49,0.006
ABRIL,18,7,0.013,0.021,0.007,1.468,52,0.011
ABRIL,18,8,0.018,0.020,0.007,1.510,58,0.010
ABRIL,18,9,0.028,0.020,0.007,1.528,59,0.005
ABRIL,18,10,0.036,0.022,0.007,1.535,64,0.003
ABRIL,18,11,0.037,0.025,0.007,1.528,55,0.002
ABRIL,18,12,0.041,0.027,0.007,1.533,45,0.003
ABRIL,18,13,0.038,0.029,0.007,1.526,36,0.002
ABRIL,18,14,0.042,0.032,0.007,1.514,33,0.003
