DATOS MÓVILES  DE ACUERDO AL ÍNDICE AIRE Y SALUD_CRUZ ROJA 2022,,,,,,,,,
NOTA: LOS DATOS SON PREVALIDADOS,,,,,,,,,
,,,,,,,,,
MES,DIA,HORA,O3 Horario [ppm],O3 Promedio de 8 hrs. [ppm],SO2 promedio de 24 hrs. [ppm],CO Promedio de 8 hrs. [ppm],PM10 Promedio ponderado  de 12 hrs. [µg/m³],PM2.5 Promedio ponderado  de 12 hrs.  [µg/m³],NO2 Horario [ppm]
JUL,8,23,0.025,40.491,47.157,0.43,19,11,0.009
JUL,9,0,0.027,35.906,52.284,0.42,22,16,0.010
JUL,9,1,0.021,30.347,55.964,0.43,18,16,0.012
JUL,9,2,0.024,27.464,54.118,0.42,20,23,0.010
JUL,9,3,0.023,26.156,52.406,0.39,16,19,0.010
JUL,9,4,0.022,25.550,52.035,0.36,15,16,0.011
JUL,9,5,0.023,24.498,51.779,0.35,11,17,0.011
JUL,9,6,0.020,23.108,51.241,0.37,13,14,0.017
JUL,9,7,0.009,21.071,45.995,0.44,19,13,0.048
JUL,9,8,0.012,19.169,38.126,0.50,23,19,0.035
JUL,9,9,0.021,19.178,32.184,0.54,24,17,0.028
JUL,9,10,0.032,20.214,30.714,0.61,31,26,0.020
JUL,9,11,0.033,21.565,29.846,0.63,33,27,0.018
JUL,9,12,0.043,24.189,29.566,0.64,28,27,0.013
JUL,9,13,0.045,26.977,28.533,0.65,24,25,0.012
JUL,9,14,0.051,30.849,27.749,0.63,19,21,0.011
JUL,9,15,0.057,36.770,25.912,0.56,18,20,0.011
JUL,9,16,0.054,42.038,24.716,0.53,17,18,0.011
JUL,9,17,0.030,43.184,22.907,0.53,25,20,0.025
JUL,9,18,0.020,41.608,22.814,0.53,20,15,0.037
JUL,9,19,0.032,41.433,22.778,0.52,16,19,0.012
JUL,9,20,0.033,40.236,23.416,0.54,18,18,0.012
JUL,9,21,0.030,38.337,23.504,0.53,15,14,0.009
