DATOS HORARIOS 2020_DIF,,,,,,,,,,,,,
NOTA: LOS DATOS SON PREVALIDADOS,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
MES,DIA,HORA,O3,SO2,CO,NO2,PM10,PM2.5,WS,WD,TEMP,HR,PBAR
JUN,1,0,33.89,11.37,0.42,5.20,35.49,11.68,4.58,78.91,21.25,48.30,623.89
JUN,1,1,35.22,11.79,0.38,4.79,17.10,13.20,4.48,73.00,20.75,49.68,623.98
JUN,1,2,35.46,10.19,0.38,4.67,19.92,11.81,4.06,75.18,19.76,53.39,623.67
JUN,1,3,35.55,10.03,0.38,4.60,11.87,11.54,3.95,75.70,19.04,56.84,623.42
JUN,1,4,36.18,10.49,0.38,4.45,12.74,11.06,4.02,75.22,18.60,59.11,623.50
JUN,1,5,34.34,10.33,0.42,4.99,15.37,10.87,3.52,73.98,17.79,62.54,623.72
JUN,1,6,29.13,13.91,0.56,9.83,18.77,15.41,3.46,58.81,17.99,61.11,623.85
JUN,1,7,24.97,19.19,0.69,13.70,23.02,14.81,2.69,59.01,17.97,60.94,624.36
JUN,1,8,31.96,18.95,0.74,11.21,28.53,18.38,3.20,70.60,19.38,55.86,624.78
JUN,1,9,39.21,11.05,0.64,7.95,33.55,15.12,4.94,79.97,20.74,51.49,625.03
JUN,1,10,41.01,11.77,0.67,8.35,40.54,22.94,4.62,86.40,22.12,48.03,625.11
JUN,1,11,45.40,10.65,0.69,9.11,28.96,20.72,3.88,96.55,24.00,41.70,625.00
JUN,1,12,51.23,9.77,0.67,8.96,28.59,18.34,3.41,114.66,26.13,35.40,624.47
JUN,1,13,55.96,9.45,0.56,7.09,26.59,17.01,3.16,124.36,27.76,30.77,623.78
JUN,1,14,57.51,8.47,0.55,7.60,17.23,14.24,3.23,137.41,29.36,27.75,623.08
JUN,1,15,59.73,10.72,0.54,7.25,17.37,13.88,3.31,124.91,30.22,24.88,622.34
JUN,1,16,57.50,9.94,0.48,6.67,29.05,24.53,3.02,173.83,29.67,23.66,621.81
JUN,1,17,57.79,6.30,0.41,5.00,15.87,17.36,2.45,195.40,30.53,20.70,621.26
JUN,1,18,50.59,12.71,0.52,8.39,52.99,12.25,4.65,68.85,29.12,26.30,621.25
JUN,1,19,40.07,51.62,0.90,13.66,76.66,11.57,4.34,59.00,27.15,30.90,621.59
JUN,1,20,34.25,56.29,0.98,13.55,57.85,28.15,4.21,64.03,25.96,33.10,622.02
JUN,1,21,29.32,27.71,0.55,11.29,37.33,19.90,4.03,67.21,24.58,37.50,622.41
JUN,1,22,26.95,25.09,0.46,10.09,36.03,9.37,4.20,63.24,23.97,38.83,623.11
JUN,1,23,30.17,48.57,0.76,8.21,46.58,10.38,4.49,57.84,23.51,40.55,623.75
JUN,2,0,30.28,13.44,0.38,5.74,28.53,20.65,3.33,80.24,22.25,47.76,624.18
JUN,2,1,28.80,11.07,0.39,4.66,19.80,10.42,3.18,83.01,21.18,52.87,624.16
JUN,2,2,25.79,7.51,0.38,4.43,13.97,11.90,3.51,73.03,20.17,57.90,624.03
JUN,2,3,24.77,8.44,0.37,4.16,18.20,12.62,3.54,66.70,19.73,60.45,623.85
JUN,2,4,24.05,13.07,0.38,6.44,6.64,13.15,4.00,64.42,19.78,59.41,623.63
JUN,2,5,23.21,53.94,0.44,8.63,26.39,15.21,3.49,62.49,19.63,59.59,623.68
JUN,2,6,22.07,28.41,0.47,10.19,22.98,27.17,3.73,65.51,19.21,60.81,623.91
JUN,2,7,23.25,11.09,0.52,9.72,16.74,13.00,3.60,69.97,19.37,60.02,624.36
JUN,2,8,25.98,9.17,0.62,9.10,32.39,12.57,3.84,75.85,20.04,57.75,624.80
JUN,2,9,31.45,8.29,0.63,7.59,32.95,19.30,4.40,70.45,21.74,52.25,625.10
JUN,2,10,35.04,7.97,0.65,7.24,27.06,17.94,3.90,82.93,22.86,48.65,624.96
JUN,2,11,41.26,7.46,0.64,7.50,33.08,14.84,3.17,103.63,25.07,40.32,624.61
JUN,2,12,48.05,11.51,0.57,7.58,9.16,16.01,2.09,166.74,27.21,35.11,624.12
JUN,2,13,62.03,20.24,0.69,6.98,22.36,19.96,2.28,210.71,28.89,31.62,623.42
JUN,2,14,66.63,21.12,0.66,6.86,24.22,20.57,2.12,137.45,29.72,28.17,622.73
JUN,2,15,61.06,12.97,0.48,5.94,17.44,18.75,3.01,191.20,30.08,25.61,622.12
JUN,2,16,53.67,8.49,0.45,6.98,23.09,9.47,2.53,261.39,29.46,25.00,621.65
JUN,2,17,52.61,6.87,0.44,6.87,13.79,10.57,1.67,224.52,29.76,23.88,621.19
JUN,2,18,47.30,7.40,0.58,7.94,20.13,9.84,3.15,116.58,30.70,20.85,620.90
JUN,2,19,38.89,49.73,0.89,10.20,49.84,10.38,5.48,52.19,29.60,22.07,621.10
JUN,2,20,32.17,69.29,1.85,12.76,60.73,21.36,5.35,43.15,28.08,25.52,621.63
JUN,2,21,32.97,31.59,1.32,9.40,48.80,23.42,5.36,53.94,26.89,29.26,622.24
JUN,2,22,33.59,6.44,0.39,4.64,47.92,8.16,5.95,65.70,25.13,38.41,623.21
JUN,2,23,29.33,13.19,0.36,6.80,45.61,8.19,6.02,66.20,23.59,44.91,623.74
JUN,3,0,31.04,6.69,0.35,4.42,30.92,8.73,4.17,82.56,22.64,48.71,624.16
JUN,3,1,29.04,5.14,0.35,3.76,13.86,9.79,3.85,87.61,21.57,52.19,624.39
JUN,3,2,28.11,6.20,0.36,3.28,14.75,8.97,3.37,80.74,20.66,54.66,624.38
JUN,3,3,26.05,7.75,0.37,3.70,10.19,7.19,3.32,75.86,19.98,58.08,624.14
JUN,3,4,22.51,4.95,0.37,5.54,8.01,8.07,2.76,80.54,19.25,61.34,624.00
JUN,3,5,18.34,6.97,0.41,7.70,10.76,10.69,2.13,84.48,18.65,63.99,624.01
JUN,3,6,13.63,8.81,0.58,11.64,11.47,12.14,2.26,64.35,18.74,65.53,624.20
JUN,3,7,8.85,5.66,0.71,15.50,25.82,12.84,1.60,78.53,18.89,64.75,624.27
JUN,3,8,17.31,1.89,0.75,12.46,32.39,16.12,1.93,96.08,20.94,55.84,624.37
JUN,3,9,25.92,4.67,0.61,7.60,24.89,14.67,3.06,94.06,21.63,54.07,624.42
JUN,3,10,31.63,5.97,0.58,6.12,17.73,13.01,3.19,92.65,23.26,48.41,624.10
JUN,3,11,33.36,7.99,0.59,6.71,17.11,12.19,3.15,97.32,25.26,41.15,623.65
JUN,3,12,36.23,11.17,0.58,6.11,14.26,13.17,2.85,107.86,27.37,35.72,622.98
JUN,3,13,39.65,12.35,0.62,6.87,9.23,10.99,3.15,126.30,29.04,31.15,622.15
JUN,3,14,48.67,10.37,0.56,5.43,11.99,10.02,4.76,54.84,31.09,23.54,621.40
JUN,3,15,47.62,13.44,0.57,5.85,6.78,15.54,4.46,67.20,31.82,22.02,620.80
JUN,3,16,45.67,15.97,0.66,5.96,13.21,12.66,4.82,66.85,32.01,21.83,620.19
JUN,3,17,46.11,31.24,0.51,6.43,19.70,12.97,5.22,53.30,32.26,20.91,619.77
JUN,3,18,46.18,19.73,0.43,7.18,30.39,10.78,5.15,58.66,31.90,20.02,619.67
JUN,3,19,42.61,57.04,0.53,8.64,46.05,10.61,6.11,55.44,30.20,22.20,620.03
JUN,3,20,36.53,76.88,0.65,9.76,66.04,24.61,6.29,53.43,28.10,27.36,620.67
JUN,3,21,32.23,75.68,0.40,9.14,72.26,23.10,5.92,55.03,26.88,30.98,621.19
JUN,3,22,25.22,11.13,0.41,7.21,46.89,21.63,4.33,82.54,25.18,36.51,621.83
JUN,3,23,23.90,8.70,0.36,5.32,38.26,3.76,4.16,88.40,23.83,40.18,622.55
JUN,4,0,18.11,7.66,0.35,5.55,29.05,4.96,3.98,77.46,22.44,46.97,622.95
JUN,4,1,20.07,8.15,0.34,4.72,22.44,5.45,3.63,78.57,21.41,52.17,622.84
JUN,4,2,22.47,7.91,0.36,3.70,19.48,6.29,4.14,75.26,20.63,57.60,622.69
JUN,4,3,19.19,8.16,0.37,5.15,10.05,8.95,3.49,81.81,19.65,61.01,622.56
JUN,4,4,18.04,5.45,0.36,5.16,12.58,10.66,3.49,70.18,19.23,61.60,622.46
JUN,4,5,15.68,26.28,0.39,7.91,16.36,12.31,3.61,63.86,18.98,63.55,622.51
JUN,4,6,14.94,27.44,0.48,8.36,22.93,19.18,2.66,78.88,18.63,65.21,622.82
JUN,4,7,9.31,12.49,0.65,12.30,18.89,20.58,1.76,105.47,18.52,65.42,623.18
JUN,4,8,14.85,9.77,0.67,10.13,31.52,16.01,2.90,80.38,19.84,60.43,623.33
JUN,4,9,23.55,9.04,0.58,6.49,27.79,13.72,4.26,71.21,21.34,55.20,623.37
JUN,4,10,28.29,8.99,0.59,7.04,32.74,15.72,4.12,83.17,22.67,50.47,623.31
JUN,4,11,36.25,8.30,0.59,7.48,26.69,12.80,3.46,91.31,24.77,41.43,622.89
JUN,4,12,43.76,8.09,0.58,7.17,20.54,12.79,2.98,109.39,26.67,37.30,622.34
JUN,4,13,48.57,8.43,0.52,6.40,13.92,11.93,2.77,132.63,28.55,31.91,621.53
JUN,4,14,49.00,14.12,0.54,6.83,11.47,9.93,4.00,99.34,30.80,24.79,620.54
