DATOS HORARIOS 2020_DIF,,,,,,,,,,,,,
NOTA: LOS DATOS SON PREVALIDADOS,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
MES,DIA,HORA,O3,SO2,CO,NO2,PM10,PM2.5,WS,WD,TEMP,HR,PBAR
AGO,1,0,16.84,11.83,0.484,10.27,12,11,1.59,73.82,18.52,87.58,625.49
AGO,1,1,15.84,11.62,0.496,10.68,8,10,1.47,88.35,18.32,89.16,625.27
AGO,1,2,17.14,11.98,0.493,9.19,16,10,1.07,128.80,18.14,88.37,625.20
AGO,1,3,8.16,11.78,0.518,12.80,34,13,1.22,178.53,17.86,90.33,624.94
AGO,1,4,4.24,11.27,0.480,13.96,47,38,0.98,232.68,17.63,91.43,624.74
AGO,1,5,2.04,12.05,0.534,15.60,29,23,1.01,183.34,17.53,92.15,624.58
AGO,1,6,2.34,12.03,0.650,17.78,37,24,1.26,85.64,17.73,89.42,624.56
AGO,1,7,0.71,10.72,0.662,16.54,119,48,1.45,260.07,17.66,90.68,624.87
AGO,1,8,2.54,11.24,0.680,16.16,35,52,1.25,287.41,18.21,91.02,625.11
AGO,1,9,7.61,10.74,0.725,15.06,31,25,1.59,280.47,18.97,86.16,625.52
AGO,1,10,11.53,10.44,0.871,15.07,36,27,1.64,261.36,19.89,81.79,625.72
AGO,1,11,17.12,10.98,0.815,12.47,45,35,1.80,256.95,19.91,82.89,625.84
AGO,1,12,26.43,9.93,0.789,9.66,28,34,2.15,227.03,22.02,74.79,625.45
AGO,1,13,41.71,10.61,0.705,7.44,28,27,1.61,256.39,24.37,60.70,624.80
AGO,1,14,56.36,10.77,0.776,7.25,54,33,1.64,247.90,25.81,52.84,624.16
AGO,1,15,35.75,12.08,0.670,9.27,41,33,2.99,142.74,22.86,65.71,623.74
AGO,1,16,36.09,11.73,0.687,9.18,12,18,1.88,215.54,22.76,67.03,623.50
AGO,1,17,25.47,12.19,0.931,14.27,35,14,2.53,100.27,21.37,75.46,623.58
AGO,1,18,21.49,11.77,0.840,13.45,9,19,2.50,102.83,20.85,75.12,623.40
AGO,1,19,19.66,11.62,0.898,15.35,22,13,2.55,100.99,20.75,75.71,623.69
AGO,1,20,17.69,10.96,0.922,16.54,27,25,2.68,106.68,20.23,78.67,623.87
AGO,1,21,16.37,11.24,0.860,16.29,44,27,2.26,93.84,19.73,81.89,624.47
AGO,1,22,9.97,12.26,0.835,17.17,49,27,1.90,118.00,19.54,81.71,625.00
AGO,1,23,7.67,12.38,0.815,16.42,60,44,1.75,103.32,19.37,81.62,625.31
AGO,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AGO,2,1,4.05,12.28,0.675,16.35,74,32,1.93,102.46,18.92,84.91,625.35
AGO,2,2,5.30,11.06,0.565,14.52,54,95,2.19,111.95,18.71,85.51,625.11
AGO,2,3,5.14,11.00,0.552,14.00,33,25,1.77,100.59,18.71,84.84,624.81
AGO,2,4,2.32,10.82,0.566,16.06,66,46,1.57,93.04,18.62,85.76,624.67
AGO,2,5,1.06,11.49,0.622,16.68,54,32,1.16,150.48,18.50,86.81,624.64
AGO,2,6,1.57,10.60,0.675,16.52,44,32,1.24,87.37,18.59,86.39,624.74
AGO,2,7,NA,11.05,0.681,16.60,83,52,1.45,151.02,18.53,86.93,624.89
AGO,2,8,2.87,10.34,0.693,15.70,37,45,1.21,102.64,19.03,84.61,625.05
AGO,2,9,10.04,11.11,0.718,10.14,20,16,1.54,104.53,20.38,78.35,625.15
AGO,2,10,17.40,11.46,0.756,8.27,24,17,2.52,104.80,21.60,71.61,625.24
AGO,2,11,23.24,11.71,0.862,9.06,43,16,2.02,104.60,22.34,67.70,625.18
AGO,2,12,31.92,11.55,0.774,8.78,29,24,2.09,108.09,24.00,59.63,624.91
AGO,2,13,39.23,12.56,0.559,6.22,23,23,1.53,167.73,25.36,52.38,624.50
AGO,2,14,41.42,12.66,0.623,6.71,32,28,1.58,184.30,25.23,54.70,623.85
AGO,2,15,39.70,11.83,0.804,7.30,33,23,2.09,223.13,22.98,68.09,623.36
AGO,2,16,30.72,11.18,1.492,11.46,34,30,1.93,243.34,23.00,73.97,622.83
AGO,2,17,29.65,11.78,0.505,5.63,29,32,3.50,203.35,21.99,69.70,622.80
AGO,2,18,20.96,11.78,0.575,9.59,16,14,1.80,280.48,21.41,73.16,622.80
AGO,2,19,15.57,12.56,0.716,12.34,20,18,1.61,260.78,22.00,68.99,623.03
AGO,2,20,2.92,12.61,0.967,19.99,26,17,1.52,208.07,20.83,79.03,623.64
AGO,2,21,14.89,12.48,0.668,13.42,35,19,3.76,155.79,19.99,78.01,624.42
AGO,2,22,23.39,12.43,0.468,5.57,23,15,5.61,113.60,18.54,80.44,625.44
AGO,2,23,24.87,12.15,0.426,4.61,14,14,4.10,115.61,17.35,88.94,626.00
AGO,3,0,20.76,12.19,0.446,5.80,17,14,2.73,108.01,17.25,91.74,626.13
AGO,3,1,25.06,11.97,NA,4.97,12,14,2.22,96.80,17.05,91.56,625.98
AGO,3,2,29.32,11.71,NA,4.64,9,11,3.00,91.76,17.02,88.91,625.67
AGO,3,3,30.75,8.87,NA,4.38,11,8,2.64,92.19,16.76,87.58,625.33
AGO,3,4,23.95,11.24,0.418,7.18,10,9,2.22,78.27,16.55,89.09,625.01
AGO,3,5,16.78,11.71,0.473,8.66,11,7,1.66,101.47,16.49,90.24,625.05
AGO,3,6,7.75,11.81,0.617,14.68,64,11,1.02,93.61,16.34,91.65,625.13
AGO,3,7,3.27,12.11,0.907,18.00,57,72,1.39,123.98,16.42,91.97,625.51
AGO,3,8,6.92,11.99,0.846,14.24,107,65,1.76,110.37,17.88,85.66,625.70
AGO,3,9,9.43,11.92,0.770,10.87,30,36,1.87,112.32,19.73,78.12,626.04
AGO,3,10,17.63,11.84,0.680,7.07,21,14,3.31,87.07,21.54,67.79,626.36
AGO,3,11,22.59,11.40,0.678,7.16,21,12,3.07,97.21,22.87,62.29,626.54
AGO,3,12,28.35,11.96,0.590,6.06,22,9,2.97,82.75,24.04,56.17,626.38
AGO,3,13,34.63,12.12,0.553,6.18,24,12,2.25,139.29,25.56,50.07,625.85
AGO,3,14,40.65,14.09,0.595,7.26,27,22,2.21,131.75,25.90,48.21,625.18
AGO,3,15,43.76,15.31,0.565,7.00,25,26,2.24,152.24,26.92,46.32,624.65
AGO,3,16,40.30,14.33,0.575,8.32,34,18,4.29,177.58,25.72,53.64,624.35
AGO,3,17,30.34,13.31,0.543,8.34,41,29,4.60,183.07,22.35,64.07,624.54
AGO,3,18,26.31,12.12,0.663,10.28,30,16,2.32,149.94,20.74,73.18,624.96
AGO,3,19,30.09,11.80,0.531,7.38,19,12,1.12,295.20,19.56,79.31,625.01
AGO,3,20,21.29,11.74,0.745,14.56,19,11,1.33,175.18,19.83,78.22,625.09
AGO,3,21,14.41,11.94,0.598,16.08,22,17,1.59,300.71,19.30,83.09,625.32
AGO,3,22,1.54,12.31,0.582,23.32,28,16,1.19,266.02,18.49,88.18,625.71
AGO,3,23,2.33,12.33,0.602,21.73,29,19,0.77,226.91,18.07,90.74,626.06
AGO,4,0,2.05,11.81,0.583,18.80,32,23,1.11,173.96,17.80,91.23,626.18
AGO,4,1,5.88,11.89,0.488,13.63,22,22,1.14,171.75,17.46,92.08,626.12
AGO,4,2,0.90,11.55,0.464,15.78,18,15,1.00,138.48,16.58,94.54,625.94
AGO,4,3,1.02,11.55,0.467,15.43,23,15,1.35,109.32,16.58,95.38,625.87
AGO,4,4,NA,13.12,0.473,15.60,34,23,0.93,143.75,16.31,95.26,625.61
