DATOS HORARIOS 2020_DIF,,,,,,,,,,,,,
NOTA: LOS DATOS SON PREVALIDADOS,,,,,,,,,,,,,
,,,,,,,,,,,,,
MES,DIA,HORA,O3 [ppm],SO2 [ppm],CO [ppm],NO2 [ppm],PM10 [µg/m³],PM2.5 [µg/m³],TEMP,WS,WD,HR,PBAR
DIC,4,14,0.0258,0.0082,NA,0.0052,32,10,22.3,4.6,244,37,622.1
DIC,4,15,0.0269,0.0083,NA,0.0057,31,12,22.1,4.3,250,40,621.9
DIC,4,16,0.0252,0.008,NA,0.0066,40,15,21.9,3.4,238,41,621.7
DIC,4,17,0.0263,0.008,NA,0.0061,34,22,22,3.8,248,42,621.5
DIC,4,18,0.0235,0.0077,NA,0.0067,44,16,21.4,3.8,266,45,621.5
DIC,4,19,0.0155,0.0084,NA,0.011,47,13,20.2,2.4,246,49,622
DIC,4,20,0.0079,0.0087,NA,0.0164,46,13,19.1,2,225,52,622.6
DIC,4,21,0.0074,0.0093,NA,0.0146,52,8,18.6,1.9,221,52,623
DIC,4,22,0.0053,0.0088,NA,0.014,59,19,18.1,1.4,245,53,623.6
DIC,4,23,0.0046,0.0084,NA,0.0154,41,9,17.5,1.6,237,53,623.8
DIC,5,0,0.0046,0.0089,NA,0.0151,31,16,17.6,1.2,170,49,623.8
DIC,5,1,0.0085,0.0085,NA,0.011,26,16,16.9,1.4,207,51,623.7
DIC,5,2,0.0059,0.0077,NA,0.0128,29,19,16.4,1.2,201,53,623.8
DIC,5,3,0.0088,0.0071,NA,0.0118,22,23,16.4,1.5,211,56,623.6
DIC,5,4,0.0113,0.0064,NA,0.0072,11,11,15.8,1.3,215,60,623.3
DIC,5,5,0.0049,0.0064,NA,0.0127,17,10,15.1,0.9,213,62,623.4
DIC,5,6,0.0044,0.0065,NA,0.0135,25,9,14.8,1.3,192,65,623.6
DIC,5,7,NA,0.008,NA,0.0146,28,10,14.1,1.2,118,67,623.9
DIC,5,8,0.0034,0.0084,NA,0.0158,62,19,14.3,1.6,125,66,624.2
DIC,5,9,0.0093,0.0087,NA,0.0136,51,27,17.5,1.4,152,58,624.5
DIC,5,10,0.0197,0.01,NA,0.0054,26,17,19.3,1.9,241,57,624.7
DIC,5,11,0.0238,0.0103,NA,0.0044,28,5,20.6,2.1,241,48,624.7
DIC,5,12,0.027,0.009,NA,0.0035,10,5,22,2.6,265,40,624.1
DIC,5,13,0.028,0.0098,NA,0.0041,28,16,23,3.2,246,35,623.4
DIC,5,14,0.0281,0.0103,NA,0.0047,18,22,24.4,4.5,245,32,622.6
DIC,5,15,0.0286,0.0097,NA,0.0048,28,14,24.9,4.1,254,30,621.8
DIC,5,16,0.0304,0.0093,NA,0.005,37,10,23.9,4.2,262,32,621.5
DIC,5,17,0.0275,0.009,NA,0.0068,34,23,23.6,3.4,241,31,621.4
DIC,5,18,0.0244,0.0096,NA,0.0074,38,20,23.7,3.2,236,30,621.7
DIC,5,19,0.0184,0.0093,NA,0.0086,42,1,22.5,2.3,206,33,622.2
DIC,5,20,0.0173,0.0097,NA,0.009,37,8,21.1,3.2,189,39,622.7
DIC,5,21,0.0089,0.0099,NA,0.0139,47,14,18.6,2.1,180,55,623.2
DIC,5,22,0.0063,0.0102,NA,0.0167,43,15,18.1,1.1,198,55,623.6
DIC,5,23,0.0056,0.01,NA,0.0161,43,22,17.2,1.3,272,54,623.7
DIC,6,0,0.009,0.0098,NA,0.0126,33,20,16.3,1.2,281,57,623.7
DIC,6,1,0.0101,0.01,NA,0.0115,38,18,15.8,0.7,244,60,623.5
DIC,6,2,0.0053,0.0099,NA,0.0153,29,15,15.3,1.1,255,61,623.2
DIC,6,3,0.0061,0.0102,NA,0.0137,31,14,14.2,1.5,278,65,623.2
DIC,6,4,0.0068,0.0098,NA,0.0124,29,19,13.3,1.3,258,67,622.9
DIC,6,5,0.0063,0.0097,NA,0.0127,34,33,12.8,0.7,288,69,622.9
DIC,6,6,0.0045,0.0095,NA,0.0135,33,22,12.8,0.9,193,69,622.9
DIC,6,7,0.0039,0.0094,NA,0.0144,38,14,12.6,1,157,69,623.3
DIC,6,8,0.0044,0.0098,NA,0.0143,47,18,12.2,1.1,85,71,623.8
DIC,6,9,0.005,0.0232,NA,0.0153,63,22,13.1,1.5,92,69,624
DIC,6,10,0.0079,0.0595,NA,0.0139,85,38,14.2,2,116,67,624.4
DIC,6,11,0.0124,0.0193,NA,0.0119,62,42,15.7,1.8,95,62,624.3
DIC,6,12,0.0187,0.0116,NA,0.0091,41,26,17.9,1.5,168,56,623.9
DIC,6,13,0.0275,0.0107,NA,0.0064,32,22,19.7,1.6,181,50,623
DIC,6,14,0.0284,0.0105,NA,0.0042,10,17,21.9,2.4,228,42,622
DIC,6,15,0.0281,0.0103,NA,0.0045,9,17,23.7,2.8,239,36,621.3
DIC,6,16,0.0311,0.0096,NA,0.004,31,10,23.2,3.1,284,35,621.1
DIC,6,17,0.0279,0.0102,NA,0.0054,40,18,22.4,4.3,288,38,621.3
DIC,6,18,0.021,0.0101,NA,0.0081,101,8,19.8,5.4,302,48,621.9
DIC,6,19,0.0178,0.0101,NA,0.0075,45,23,19.2,3.4,294,46,622.5
DIC,6,20,0.0126,0.0098,NA,0.0109,39,10,18.8,2.5,288,47,623.2
DIC,6,21,0.0124,0.009,NA,0.0108,32,11,18.6,2.5,305,47,623.6
DIC,6,22,0.0101,0.0102,NA,0.0125,32,7,18.3,1.5,292,47,623.8
DIC,6,23,0.0104,0.0094,NA,0.0113,30,18,17.5,1.7,158,53,624.2
DIC,7,0,0.0113,0.0092,NA,0.0095,19,11,16.8,1.3,153,59,624.3
DIC,7,1,0.0088,0.0107,NA,0.0105,22,20,16.5,1.9,85,61,624
DIC,7,2,0.0106,0.0166,NA,0.0093,28,12,15.8,2.5,94,62,623.7
DIC,7,3,0.0135,0.0098,NA,0.0081,26,25,15.1,2.5,91,57,623.7
DIC,7,4,0.0132,0.0088,NA,0.0086,15,12,14.6,2.4,93,57,623.7
DIC,7,5,0.0158,0.0089,NA,0.0067,12,11,14.5,2.5,93,59,623.7
DIC,7,6,0.0175,0.0085,NA,0.0056,17,9,14.4,3.1,82,60,623.9
DIC,7,7,0.0174,0.0085,NA,0.008,19,4,13.9,3.7,91,55,624.1
DIC,7,8,0.0138,0.0081,NA,0.0118,32,2,13.6,3.4,85,54,624.6
DIC,7,9,0.0166,0.0086,NA,0.0103,38,4,14.2,3.3,79,50,625.1
DIC,7,10,0.0191,0.0091,NA,0.009,48,4,15,4.1,72,50,625.6
DIC,7,11,0.0198,0.0079,NA,0.0079,49,4,15.1,4.6,74,50,625.7
DIC,7,12,0.0191,0.0085,NA,0.01,38,4,15.7,4,67,49,625.6
DIC,7,13,0.0223,0.0092,NA,0.01,18,9,16.9,3.5,80,47,625
DIC,7,14,0.027,0.0087,0.394,0.0084,12,14,18.1,3.8,79,45,624
DIC,7,15,0.0282,0.0097,0.368,0.0085,24,15,20.1,3.3,80,40,623.3
DIC,7,16,0.0278,0.0123,0.423,0.0082,30,19,21.1,2.7,74,37,623.3
DIC,7,17,0.0253,0.0107,0.402,0.0082,49,18,20.7,2.2,97,37,623.9
DIC,7,18,0.0192,0.0101,0.364,0.0109,32,9,19.4,3,46,39,624.1
DIC,7,19,0.0151,0.0107,0.555,0.0137,41,8,18.6,2.5,51,41,624.5
DIC,7,20,0.018,0.0193,1.439,0.0119,41,9,17.8,2.8,46,43,625.1
DIC,7,21,0.0193,0.0217,0.912,0.0107,38,11,17.4,2.6,50,44,625.5
DIC,7,22,0.0121,0.0173,0.684,0.0147,39,17,16.8,1.6,120,45,626
DIC,7,23,0.021,0.027,0.506,0.0073,33,14,16.2,2.9,55,44,626.1
DIC,8,0,0.0164,0.0117,NA,0.0091,30,14,15.2,2.3,84,48,626.1
DIC,8,1,0.0194,0.0114,NA,0.0066,18,13,14.6,2.5,94,49,626.1
DIC,8,2,0.0208,0.0119,NA,0.006,11,11,14.2,3.2,90,50,626
DIC,8,3,0.0199,0.0108,NA,0.0056,7,9,13.6,3.1,94,51,625.7
DIC,8,4,0.0168,0.0183,NA,0.0074,14,8,12.8,3.1,91,53,625.5
DIC,8,5,0.013,0.027,NA,0.0101,21,8,12.1,2.4,96,55,625.6
DIC,8,6,0.0067,0.0162,0.193,0.0137,40,10,11.6,2.2,101,60,626.1
DIC,8,7,0.003,0.0188,0.291,0.0179,38,9,11.7,3.7,108,62,626.3
DIC,8,8,0.0041,0.0226,0.459,0.0186,56,16,11.8,3.7,112,61,626.7
DIC,8,9,0.0096,0.0182,0.481,0.0153,72,22,12.5,3.7,97,56,627
DIC,8,10,0.0173,0.0109,0.372,0.0101,48,19,14.9,3.4,96,46,627.5
DIC,8,11,0.0215,0.0117,0.378,0.0089,37,14,17.2,3.8,94,41,627.3
DIC,8,12,0.0254,0.0126,0.309,0.0086,34,12,19.1,3.9,92,38,626.9
DIC,8,13,0.0279,0.0131,0.384,0.0101,31,9,20.6,3.2,109,36,626.2
DIC,8,14,0.0337,0.0137,0.321,0.0084,22,22,22.3,2.8,116,32,625.3
DIC,8,15,0.0311,0.0158,0.41,0.0109,42,16,22.6,2.6,107,33,624.8
DIC,8,16,0.0294,0.0181,0.36,0.0101,39,19,23.1,1.5,111,32,624.4
DIC,8,17,0.0265,0.0285,0.786,0.012,31,11,23.6,1.5,114,31,624.3
DIC,8,18,0.0182,0.0153,0.813,0.0184,73,17,22.8,1.4,105,31,624.6
DIC,8,19,0.0102,0.0165,1.175,0.0262,87,11,21.9,1.7,69,32,625
DIC,8,20,0.0202,0.0167,0.316,0.0092,66,19,20.7,4.4,47,32,625.5
DIC,8,21,0.0177,0.0176,0.368,0.0095,49,3,19.4,3.4,79,33,626.3
DIC,8,22,0.0209,0.0132,0.19,0.0068,42,4,18.4,4.6,86,34,626.8
DIC,8,23,0.0199,0.0133,NA,0.006,37,6,17.4,4.1,82,36,627.3
DIC,9,0,0.0237,0.015,NA,0.0068,27,5,16.6,3.8,85,37,627.4
DIC,9,1,0.0223,0.0798,NA,0.0067,22,7,16.7,3.9,64,36,627.3
DIC,9,2,0.0202,0.0341,NA,0.0082,16,12,16.3,3.2,76,36,626.9
DIC,9,3,0.0205,0.0335,NA,0.0079,18,10,15.8,3.6,85,36,626.6
DIC,9,4,0.0234,0.0172,NA,0.006,11,8,14.8,2.4,93,37,626.5
DIC,9,5,0.019,0.0233,NA,0.0084,12,10,13.7,2.4,118,37,626.5
DIC,9,6,0.0192,0.0277,NA,0.0086,22,12,12.8,3.2,92,36,626.6
DIC,9,7,0.0179,0.0164,NA,0.0112,16,13,12.4,2.8,100,35,626.8
DIC,9,8,0.0069,0.0197,0.502,0.0208,31,7,11.9,1.7,107,34,627.3
DIC,9,9,0.0132,0.0208,0.559,0.019,59,9,14.7,1,135,29,628
DIC,9,10,0.0183,0.0337,0.722,0.0196,83,29,17.6,1.5,153,26,628.1
DIC,9,11,0.0297,0.0126,0.38,0.0088,49,17,18.8,3.8,84,21,627.8
DIC,9,12,0.0316,0.015,0.378,0.0079,30,16,20.4,3.5,78,21,627.1
DIC,9,13,0.0345,0.0171,0.361,0.0081,18,12,21.9,2.8,82,22,626.3
DIC,9,14,0.0329,0.0222,0.336,0.0076,14,12,23.9,2.3,98,24,625.2
DIC,9,15,0.0349,0.039,0.294,0.0077,24,17,25.2,1.8,142,24,624.3
DIC,9,16,0.038,0.0627,0.352,0.0081,18,22,26.2,1.5,211,24,623.7
DIC,9,17,0.0406,0.0604,0.456,0.0088,32,26,26.3,1.5,233,23,623.5
DIC,9,18,0.0356,0.0623,0.658,0.0134,41,21,25,1.2,221,25,623.5
DIC,9,19,0.0202,0.0431,1.245,0.0266,75,19,22.6,1,236,29,623.8
DIC,9,20,0.0048,0.03,2.315,0.0381,114,27,21.1,0.8,203,32,624.1
DIC,9,21,0.0107,0.0232,1.811,0.0287,150,46,20.5,2.3,106,31,624.6
DIC,9,22,0.0161,0.0229,0.432,0.0118,56,40,19.6,3.3,80,28,624.9
DIC,9,23,0.014,0.0175,0.33,0.0121,39,10,18.1,3.2,86,30,625.2
DIC,10,0,0.015,0.0159,0.226,0.0102,36,11,16.6,3.2,76,33,625.2
DIC,10,1,0.0176,0.0155,0.149,0.0074,20,12,15.7,3.4,81,34,625.1
DIC,10,2,0.0167,0.0163,NA,0.0088,18,11,15.6,2.8,93,33,624.9
DIC,10,3,0.0154,0.0151,NA,0.0088,12,10,15.3,2.1,95,33,624.7
DIC,10,4,0.0129,0.0327,NA,0.0113,26,19,14.5,1.3,107,34,624.6
DIC,10,5,0.0047,0.0426,0.208,0.0195,44,23,14.1,1.5,90,35,624.6
DIC,10,6,0.0024,0.0166,0.251,0.022,44,24,13.2,1.6,82,37,624.7
DIC,10,7,0.0037,0.0127,0.633,0.0233,39,18,12.8,1.1,111,37,625
DIC,10,8,0.0041,0.0194,1.224,0.0227,75,21,12.8,1,104,39,625.4
DIC,10,9,0.0055,0.0242,0.871,0.0236,85,30,14.1,2,98,35,625.8
DIC,10,10,0.0124,0.0359,0.668,0.0199,72,28,16.5,1.7,105,31,626.2
DIC,10,11,0.0238,0.0207,0.486,0.0148,62,31,19.7,1.3,132,25,626
DIC,10,12,0.0364,0.0232,0.409,0.01,44,21,21.7,1.5,218,30,625.5
DIC,10,13,0.0444,0.0193,0.323,0.0079,53,29,23.1,2.1,251,35,624.8
DIC,10,14,0.0493,0.0166,0.301,0.0057,36,27,24.2,2.2,254,34,623.7
DIC,10,15,0.0446,0.0159,0.336,0.0052,20,31,25.2,2.3,249,32,622.9
DIC,10,16,0.0461,0.0123,0.268,0.0052,33,19,24.8,2.5,267,32,622.6
DIC,10,17,0.0427,0.0146,0.266,0.006,39,21,24.7,1.7,265,33,622.4
DIC,10,18,0.0365,0.0143,0.349,0.0092,48,13,23.9,1.5,266,34,622.4
DIC,10,19,0.0155,0.013,0.573,0.022,77,21,22.8,1.7,269,36,622.7
DIC,10,20,0.0116,0.0143,0.599,0.0224,92,16,21.5,2.2,254,39,623.3
DIC,10,21,0.0149,0.0144,0.38,0.0124,64,19,20.7,2.2,265,43,623.8
DIC,10,22,0.0178,0.0145,0.309,0.0086,41,18,20.3,3.2,225,44,624.2
DIC,10,23,0.018,0.0154,0.259,0.0072,32,8,19.2,2.7,230,50,624.5
DIC,11,0,0.0169,0.0152,0.238,0.0073,33,10,18.4,2.2,236,55,624.4
DIC,11,1,0.0166,0.015,0.21,0.0072,20,12,17.3,2.1,224,59,624.2
DIC,11,2,0.0175,0.014,0.181,0.006,22,17,16.5,2.3,248,62,623.8
DIC,11,3,0.0132,0.0145,0.184,0.008,19,19,15.3,1.7,272,67,623.6
DIC,11,4,0.0088,0.0154,0.206,0.0109,25,29,14.5,0.8,252,71,623.4
DIC,11,5,0.0034,0.0154,0.231,0.016,22,25,13.5,0.8,263,73,623.4
DIC,11,6,0.0038,0.0142,0.326,0.0161,36,22,13,0.6,299,74,623.5
DIC,11,7,0.0041,0.014,0.526,0.017,48,20,12.5,1.1,277,75,623.6
DIC,11,8,0.0053,0.0172,1.029,0.0197,65,28,13,0.9,239,75,624
DIC,11,9,0.0059,0.0163,0.96,0.0216,65,31,15.6,0.9,260,62,624.4
DIC,11,10,0.014,0.0166,0.679,0.0193,68,36,18.8,1.2,166,53,624.5
DIC,11,11,0.0251,0.0159,0.378,0.0122,54,32,20.5,1.5,178,48,624.5
DIC,11,12,0.0342,0.0153,0.228,0.0068,37,17,21.6,2,262,44,624
DIC,11,13,0.0369,0.0155,0.238,0.0056,21,19,22.9,2.3,243,37,623.2
DIC,11,14,0.0395,0.014,0.207,0.0048,15,23,24.3,2.9,266,32,622.3
DIC,11,15,0.0387,0.0126,0.156,0.004,15,15,25.2,3.4,275,29,621.7
DIC,11,16,0.038,0.0142,0.224,0.0049,25,6,25.5,3.8,268,29,621.3
DIC,11,17,0.0373,0.0132,0.265,0.0056,34,9,25.6,3.5,250,28,621.2
DIC,11,18,0.0342,0.0143,0.308,0.0079,41,11,24.6,2.8,244,29,621.4
DIC,11,19,0.019,0.0154,0.494,0.0185,63,9,22.9,2,261,32,621.8
DIC,11,20,0.01,0.0159,0.811,0.0242,79,21,21.2,1.4,221,35,622.1
DIC,11,21,0.0141,0.0139,0.573,0.0186,77,29,20.1,2,214,36,622.6
DIC,11,22,0.019,0.0155,0.374,0.0116,53,22,19.4,2.6,228,36,623
DIC,11,23,0.0172,0.0109,0.321,0.0122,53,18,18.4,2.1,234,39,623.4
DIC,12,0,0.0084,0.016,0.424,0.0172,44,19,16.8,1.6,257,44,623.4
DIC,12,1,0.0057,0.0151,0.471,0.0202,58,27,16.1,1,247,48,623.2
DIC,12,2,0.0033,0.0142,0.526,0.0211,62,37,15.1,1,262,52,623
DIC,12,3,0.0036,0.0153,0.589,0.0202,67,34,14.4,0.9,180,54,622.9
DIC,12,4,0.0038,0.0154,0.393,0.0203,61,45,13.6,1.2,136,56,622.7
DIC,12,5,0.0062,0.0157,0.364,0.0195,66,36,12.9,1.2,99,58,622.7
DIC,12,6,0.0054,0.0108,0.402,0.0179,64,33,12.3,0.7,216,61,622.8
DIC,12,7,0.0043,0.014,0.728,0.0176,75,32,11.8,0.7,208,62,623.1
DIC,12,8,0.0036,0.0224,0.786,0.0177,95,30,11.8,1,129,63,623.7
DIC,12,9,0.0066,0.0716,0.719,0.02,112,39,14.4,1.2,86,56,624.3
DIC,12,10,0.0114,0.0274,0.821,0.0218,109,48,17.6,1.3,125,51,624.6
DIC,12,11,0.0247,0.0235,0.593,0.0164,74,44,20.1,1.5,154,43,624.5
DIC,12,12,0.036,0.0174,0.381,0.011,53,30,22.3,1.6,202,37,623.9
DIC,12,13,0.0459,0.0127,0.251,0.0067,37,26,23.4,2.1,247,35,623
DIC,12,14,0.0425,0.0152,0.259,0.0057,46,23,25,2.6,224,32,622.1
DIC,12,15,0.0389,0.0126,0.288,0.0059,48,19,26,2.4,216,30,621.3
DIC,12,16,0.0424,0.009,0.231,0.0053,70,13,26.6,2.5,214,29,620.8
DIC,12,17,0.0394,0.0114,0.335,0.0071,36,11,25.6,2.5,245,30,620.7
DIC,12,18,0.0343,0.0132,0.316,0.0083,47,11,25,2.2,257,30,620.9
DIC,12,19,0.0227,0.0108,0.41,0.0108,112,17,23.1,3.6,185,37,621.4
DIC,12,20,0.0164,0.0125,0.452,0.0108,290,17,21.4,2.9,166,43,622
DIC,12,21,0.019,0.0145,0.358,0.013,47,11,21.3,2.4,205,42,622.6
DIC,12,22,0.022,0.0129,0.384,0.0094,44,20,20.7,2.2,218,43,622.9
DIC,12,23,0.0153,0.0154,0.418,0.0137,42,21,18.9,1.6,198,48,623
DIC,13,0,0.0151,0.0152,0.314,0.0107,45,21,17.9,1.4,262,51,623.1
DIC,13,1,0.0071,0.0152,0.532,0.0162,52,18,16.9,1.1,219,55,623
DIC,13,2,0.004,0.015,0.641,0.0188,44,29,16.3,1.1,120,57,622.7
DIC,13,3,0.0025,0.0114,0.588,0.0172,59,25,14.8,1.3,251,60,622.6
DIC,13,4,0.0024,0.0074,0.368,0.0157,44,29,13.5,1,242,63,622.6
DIC,13,5,0.0031,0.008,0.265,0.0164,42,30,13.3,0.9,246,64,622.7
DIC,13,6,0.0034,0.0143,0.256,0.0162,37,18,12.4,1.3,267,68,623.2
DIC,13,7,0.0045,0.0156,0.33,0.0165,48,21,12,1.2,266,71,623.6
DIC,13,8,0.0057,0.0131,0.548,0.0163,52,26,12.4,0.8,257,71,624.2
DIC,13,9,0.0098,0.0159,0.737,0.0174,46,22,16.3,0.9,203,56,624.8
DIC,13,10,0.0225,0.0158,0.245,0.0075,40,39,18,1.7,276,53,625.2
