DATOS HORARIOS 2022_NATIVITAS,,,,,,,,,,,,
NOTA: LOS DATOS SON PREVALIDADOS,,,,,,,,,,,,
,,,,,,,,,,,,
MES,DIA,HORA,O3 [ppm],SO2 [ppm],NO2 [ppm],CO [ppm],PM10 [µg/m³],TEMP,WS,WD,HR,RADSOL
DICIEMBRE,11,17,0.059,0.005,0.005,NA,47,25.69,2.41,264.10,17.99,292.49
DICIEMBRE,11,18,0.055,0.005,0.007,NA,56,23.61,1.68,236.67,19.50,90.49
DICIEMBRE,11,19,0.021,0.005,0.023,NA,99,19.95,0.98,227.92,21.62,3.42
DICIEMBRE,11,20,0.010,0.006,0.028,NA,176,18.18,0.96,222.03,26.45,4.68
DICIEMBRE,11,21,NA,0.007,0.025,NA,198,16.66,0.96,171.94,29.46,2.39
DICIEMBRE,11,22,0.014,0.006,0.024,NA,178,15.55,1.40,301.79,34.21,7.42
DICIEMBRE,11,23,0.015,0.007,0.022,NA,145,14.28,2.05,132.58,39.40,2.67
DICIEMBRE,12,0,0.017,0.008,0.019,NA,124,13.73,1.55,140.69,40.89,2.58
DICIEMBRE,12,1,0.019,0.006,0.014,NA,130,13.52,1.82,173.33,41.66,2.65
DICIEMBRE,12,2,0.015,0.006,0.013,NA,88,12.60,1.99,105.39,45.86,8.28
DICIEMBRE,12,3,0.010,0.006,0.017,NA,96,11.14,1.14,126.95,50.43,5.99
DICIEMBRE,12,4,0.009,0.006,0.015,NA,98,10.14,1.17,138.34,52.82,2.82
DICIEMBRE,12,5,0.013,0.006,0.011,NA,80,9.93,1.61,117.55,55.29,2.80
DICIEMBRE,12,6,0.007,0.005,0.014,NA,67,9.33,1.21,95.76,57.20,2.77
DICIEMBRE,12,7,0.005,0.005,0.014,NA,71,8.39,1.37,135.98,59.04,2.99
DICIEMBRE,12,8,0.007,0.005,0.013,NA,81,8.17,1.16,122.16,63.09,39.48
DICIEMBRE,12,9,0.014,0.006,0.012,NA,117,12.27,2.00,117.65,52.63,219.72
DICIEMBRE,12,10,0.021,0.006,0.010,NA,80,15.94,2.29,118.94,47.31,420.25
DICIEMBRE,12,11,0.039,0.006,0.008,NA,63,19.99,1.54,133.19,40.55,584.23
DICIEMBRE,12,12,0.052,0.006,0.006,NA,60,22.81,1.63,219.38,34.71,697.81
DICIEMBRE,12,13,0.058,0.005,0.004,NA,51,24.99,1.76,239.71,28.91,724.60
DICIEMBRE,12,14,0.057,0.005,0.004,NA,40,25.56,2.56,261.53,24.06,607.43
DICIEMBRE,12,15,0.063,0.005,0.004,NA,36,25.41,2.88,239.67,22.32,620.68
DICIEMBRE,12,16,0.063,0.005,0.005,NA,53,25.57,2.93,268.34,22.64,480.78
DICIEMBRE,12,17,0.060,0.005,0.004,NA,47,24.84,3.01,261.56,22.13,283.31
DICIEMBRE,12,18,0.055,0.005,0.007,NA,55,23.04,2.75,265.30,24.24,87.12
DICIEMBRE,12,19,0.034,0.005,0.018,NA,68,20.36,2.38,278.66,28.91,6.49
DICIEMBRE,12,20,0.022,0.005,0.019,NA,66,18.93,2.37,272.55,30.98,7.43
DICIEMBRE,12,21,0.024,0.006,0.018,NA,105,16.99,1.70,197.75,33.58,2.50
DICIEMBRE,12,22,0.025,0.006,0.018,NA,159,15.89,1.29,153.53,37.13,2.52
DICIEMBRE,12,23,0.028,0.006,0.012,NA,134,15.01,1.31,235.10,39.15,5.46
DICIEMBRE,13,0,0.028,0.005,0.011,NA,95,14.45,1.81,293.94,43.72,2.57
DICIEMBRE,13,1,0.017,0.005,0.015,NA,90,13.14,0.99,202.20,45.75,5.72
DICIEMBRE,13,2,0.014,0.005,0.015,NA,96,12.28,1.18,255.25,49.23,2.76
DICIEMBRE,13,3,0.012,0.005,0.016,NA,95,11.55,0.98,239.97,51.12,11.48
DICIEMBRE,13,4,0.022,0.005,0.011,NA,77,11.30,1.42,287.53,57.04,2.67
DICIEMBRE,13,5,0.014,0.005,0.016,NA,77,10.39,1.07,285.59,62.33,2.67
DICIEMBRE,13,6,0.013,0.005,0.014,NA,71,9.71,1.08,259.79,64.90,5.84
DICIEMBRE,13,7,0.009,0.005,0.015,NA,59,9.28,1.12,261.50,70.52,2.85
DICIEMBRE,13,8,0.008,0.005,0.017,NA,92,9.54,1.00,264.48,71.78,38.85
DICIEMBRE,13,9,0.014,0.005,0.017,NA,117,14.48,1.01,292.58,64.80,217.87
DICIEMBRE,13,10,0.029,0.005,0.013,NA,86,17.92,1.59,265.93,52.44,416.49
DICIEMBRE,13,11,0.044,0.005,0.006,NA,67,19.54,2.56,262.57,49.58,586.05
DICIEMBRE,13,12,0.055,0.005,0.004,NA,39,20.97,3.83,269.31,43.20,722.42
DICIEMBRE,13,13,0.056,0.005,0.004,NA,52,21.98,4.30,253.49,35.79,699.64
DICIEMBRE,13,14,0.055,0.005,0.003,NA,69,23.03,4.57,252.99,26.15,605.08
DICIEMBRE,13,15,0.054,0.005,0.003,NA,78,23.41,5.14,252.15,25.39,648.02
DICIEMBRE,13,16,0.056,0.005,0.004,NA,78,23.63,4.82,256.77,24.91,488.04
DICIEMBRE,13,17,0.057,0.005,0.004,NA,56,22.99,4.72,269.91,27.31,277.05
DICIEMBRE,13,18,0.050,0.005,0.007,NA,52,21.56,3.70,269.82,28.97,86.27
DICIEMBRE,13,19,0.028,0.005,0.016,NA,74,18.95,2.41,272.30,34.14,3.90
DICIEMBRE,13,20,0.022,0.005,0.018,NA,102,17.51,2.84,273.01,38.87,2.42
DICIEMBRE,13,21,0.026,0.005,0.014,NA,125,15.88,2.73,250.86,43.92,3.90
DICIEMBRE,13,22,0.033,0.005,0.010,NA,103,15.31,2.14,233.22,47.93,4.02
DICIEMBRE,13,23,0.031,0.005,0.008,NA,100,14.44,2.22,260.80,51.15,7.48
DICIEMBRE,14,0,0.027,0.005,0.007,NA,68,12.72,1.35,258.40,55.15,7.31
DICIEMBRE,14,1,0.019,0.005,0.011,NA,59,12.25,1.21,264.85,56.14,2.52
DICIEMBRE,14,2,0.013,0.005,0.011,NA,74,10.90,0.97,236.99,57.02,11.24
DICIEMBRE,14,3,0.014,0.005,0.011,NA,65,10.76,1.23,279.15,60.81,2.76
DICIEMBRE,14,4,0.006,0.005,0.017,NA,63,9.80,1.22,264.73,62.93,2.80
DICIEMBRE,14,5,0.007,0.005,0.015,NA,64,9.15,0.99,279.87,64.51,2.91
DICIEMBRE,14,6,0.007,0.005,0.016,NA,70,8.56,1.17,242.43,67.80,2.95
DICIEMBRE,14,7,0.007,0.005,0.016,NA,84,8.07,1.01,250.63,69.58,2.96
DICIEMBRE,14,8,0.008,0.006,0.017,NA,92,8.83,1.03,267.05,69.37,41.11
DICIEMBRE,14,9,0.011,0.007,0.020,NA,101,13.67,1.04,276.54,62.75,226.67
DICIEMBRE,14,10,0.021,0.006,0.019,NA,93,16.63,1.76,296.72,51.22,428.36
DICIEMBRE,14,11,0.040,0.006,0.008,NA,83,18.39,3.07,275.26,47.83,602.91
DICIEMBRE,14,12,0.046,0.005,0.004,NA,52,19.55,3.99,269.08,42.19,723.77
DICIEMBRE,14,13,0.048,0.005,0.004,NA,48,21.26,4.07,260.95,32.68,761.35
DICIEMBRE,14,14,0.047,0.005,0.004,NA,51,22.50,4.18,266.12,24.43,617.33
DICIEMBRE,14,15,0.053,0.005,0.004,NA,46,23.37,4.28,268.97,23.24,660.95
DICIEMBRE,14,16,0.050,0.005,0.004,NA,44,23.92,3.70,250.44,19.90,508.05
DICIEMBRE,14,17,0.047,0.005,0.003,NA,50,23.37,3.63,244.76,16.64,314.67
DICIEMBRE,14,18,0.043,0.005,0.006,NA,57,21.86,3.34,241.04,17.25,103.73
DICIEMBRE,14,19,0.021,0.005,0.015,NA,85,18.55,2.23,254.76,20.65,9.11
DICIEMBRE,14,20,0.016,0.005,0.015,NA,91,16.43,2.43,251.91,24.73,2.51
DICIEMBRE,14,21,0.013,0.005,0.016,NA,98,15.00,1.82,234.41,27.34,5.47
DICIEMBRE,14,22,0.009,0.006,0.018,NA,95,13.57,1.06,235.52,30.12,2.60
DICIEMBRE,14,23,0.014,0.006,0.019,NA,119,12.22,1.22,146.83,35.53,2.75
DICIEMBRE,15,0,0.016,0.005,0.013,NA,128,12.13,1.49,273.22,39.09,2.66
DICIEMBRE,15,1,0.015,0.006,0.016,NA,103,10.74,1.08,143.85,43.77,12.84
DICIEMBRE,15,2,0.016,0.006,0.015,NA,139,9.87,1.02,263.54,43.74,2.75
DICIEMBRE,15,3,0.028,0.006,0.015,NA,126,9.13,1.02,102.27,50.71,9.27
DICIEMBRE,15,4,0.027,0.006,0.013,NA,133,7.97,0.98,191.65,52.63,2.88
DICIEMBRE,15,5,0.035,0.005,0.011,NA,105,7.93,1.12,176.17,53.74,2.85
DICIEMBRE,15,6,0.017,0.006,0.013,NA,88,6.48,1.08,105.41,58.87,3.11
DICIEMBRE,15,7,0.008,0.006,0.013,NA,71,5.75,1.21,131.46,61.59,3.00
DICIEMBRE,15,8,0.009,0.006,0.013,NA,104,6.03,1.08,130.85,62.23,41.40
DICIEMBRE,15,9,0.010,0.007,0.016,NA,113,10.16,1.66,116.87,54.91,231.80
DICIEMBRE,15,10,0.017,0.008,0.017,NA,134,15.02,1.53,95.99,48.14,433.69
DICIEMBRE,15,11,0.038,0.035,0.010,NA,106,18.70,1.53,153.67,42.63,605.43
DICIEMBRE,15,12,0.048,0.012,0.008,NA,79,20.85,1.75,214.71,36.69,721.90
DICIEMBRE,15,13,0.057,0.008,0.010,NA,72,22.65,1.76,251.44,32.51,758.75
DICIEMBRE,15,14,0.052,0.006,0.006,NA,61,23.60,3.14,244.33,25.71,622.53
DICIEMBRE,15,15,0.054,0.005,0.003,NA,41,24.50,3.17,242.63,20.24,681.79
DICIEMBRE,15,16,0.057,0.005,0.005,NA,43,25.11,3.30,278.07,19.18,515.76
DICIEMBRE,15,17,0.052,0.005,0.006,NA,39,24.92,2.69,280.58,17.17,312.58
DICIEMBRE,15,18,0.041,0.005,0.011,NA,47,23.21,2.74,280.93,15.58,99.48
DICIEMBRE,15,19,0.015,0.006,0.027,NA,87,19.69,1.15,302.14,18.38,4.07
DICIEMBRE,15,20,0.018,0.007,0.026,NA,182,16.86,1.07,187.25,23.94,11.06
DICIEMBRE,15,21,0.025,0.007,0.025,NA,278,15.19,1.02,182.36,28.44,2.57
DICIEMBRE,15,22,NA,0.008,0.024,NA,272,13.75,1.02,178.13,31.91,2.57
DICIEMBRE,15,23,NA,0.007,0.023,NA,218,12.61,0.97,184.22,37.12,2.66
DICIEMBRE,16,0,NA,0.006,0.020,NA,195,12.22,1.18,240.01,37.61,2.75
DICIEMBRE,16,1,NA,0.006,0.018,NA,155,10.73,0.96,97.29,39.86,2.81
DICIEMBRE,16,2,NA,0.007,0.017,NA,192,9.54,0.97,136.51,46.21,2.75
DICIEMBRE,16,3,NA,0.006,0.014,NA,180,9.13,0.98,240.35,46.88,6.65
DICIEMBRE,16,4,NA,0.007,0.015,NA,138,8.21,0.97,157.75,53.72,2.79
DICIEMBRE,16,5,NA,0.007,0.017,NA,125,7.19,1.08,122.18,59.78,3.00
DICIEMBRE,16,6,NA,0.006,0.015,NA,118,6.32,0.98,106.65,68.90,6.10
DICIEMBRE,16,7,NA,0.006,0.015,NA,102,6.24,1.41,108.19,65.52,2.92
DICIEMBRE,16,8,NA,0.006,0.014,NA,103,6.13,1.27,121.23,67.46,41.10
DICIEMBRE,16,9,0.008,0.006,0.017,NA,86,10.99,1.13,126.26,56.92,232.63
DICIEMBRE,16,10,0.013,0.007,0.017,NA,109,16.38,1.11,159.91,45.97,430.39
DICIEMBRE,16,11,0.030,0.006,0.014,NA,93,19.13,1.35,219.49,40.93,599.59
DICIEMBRE,16,12,0.042,0.006,0.011,NA,79,21.24,1.81,215.51,34.00,714.24
DICIEMBRE,16,13,0.055,0.006,0.007,NA,56,23.24,1.90,249.36,28.45,768.34
DICIEMBRE,16,14,0.062,0.005,0.006,NA,56,23.90,2.21,239.04,25.88,609.45
DICIEMBRE,16,15,0.055,0.005,0.004,NA,54,25.17,2.50,240.74,22.55,668.89
DICIEMBRE,16,16,0.058,0.005,0.006,NA,50,25.28,3.20,288.29,20.21,508.68
DICIEMBRE,16,17,0.057,0.005,0.006,NA,52,25.06,2.81,286.23,18.50,308.64
DICIEMBRE,16,18,0.042,0.005,0.013,NA,44,23.48,2.08,295.30,17.80,100.44
DICIEMBRE,16,19,0.011,0.006,0.029,NA,85,20.00,1.28,312.36,19.89,13.63
DICIEMBRE,16,20,0.012,0.007,0.029,NA,198,17.04,0.97,221.91,23.58,8.25
DICIEMBRE,16,21,0.015,0.007,0.026,NA,268,15.75,1.29,228.46,29.97,5.28
DICIEMBRE,16,22,0.013,0.006,0.021,NA,192,14.60,1.30,220.66,33.79,2.61
DICIEMBRE,16,23,0.013,0.006,0.015,NA,111,13.83,1.58,258.94,42.67,2.60
DICIEMBRE,17,0,0.012,0.006,0.017,NA,89,12.77,0.99,170.02,48.17,5.50
DICIEMBRE,17,1,0.013,0.013,0.017,NA,118,11.67,1.11,165.40,49.70,20.02
DICIEMBRE,17,2,0.012,0.010,0.017,NA,131,11.19,1.02,137.07,50.46,7.26
DICIEMBRE,17,3,0.011,0.008,0.015,NA,114,10.76,0.98,241.12,52.72,15.62
DICIEMBRE,17,4,0.012,0.007,0.014,NA,113,9.89,0.98,251.77,53.30,11.39
DICIEMBRE,17,5,0.044,0.006,0.014,NA,126,9.25,1.08,145.22,55.48,8.31
DICIEMBRE,17,6,0.014,0.006,0.013,NA,119,7.68,1.14,113.40,65.72,2.88
DICIEMBRE,17,7,0.010,0.006,0.014,NA,105,7.21,0.98,132.47,66.17,2.85
DICIEMBRE,17,8,0.011,0.007,0.014,NA,105,7.46,0.97,90.13,68.60,37.38
DICIEMBRE,17,9,0.012,0.008,0.017,NA,153,11.84,1.09,121.07,56.99,215.75
DICIEMBRE,17,10,0.018,0.008,0.015,NA,126,15.17,2.18,100.19,49.02,424.01
DICIEMBRE,17,11,0.031,0.007,0.009,NA,86,19.01,1.82,136.72,43.58,591.53
DICIEMBRE,17,12,0.041,0.007,0.006,NA,63,21.89,1.52,225.25,36.41,678.02
DICIEMBRE,17,13,0.051,0.010,0.007,NA,53,23.48,1.80,221.98,31.34,745.38
DICIEMBRE,17,14,0.061,0.007,0.006,NA,53,23.99,2.14,260.27,29.25,562.24
DICIEMBRE,17,15,0.067,0.006,0.006,NA,49,23.42,2.08,259.96,29.25,455.63
DICIEMBRE,17,16,0.061,0.005,0.006,NA,44,23.58,2.53,278.68,26.97,409.32
DICIEMBRE,17,17,0.054,0.005,0.009,NA,51,22.63,2.98,294.38,26.15,193.85
DICIEMBRE,17,18,0.041,0.005,0.017,NA,57,20.83,2.62,314.01,28.06,45.63
DICIEMBRE,17,19,0.027,0.006,0.025,NA,76,19.27,1.35,218.81,30.92,5.62
DICIEMBRE,17,20,0.021,0.010,0.026,NA,158,17.68,1.01,157.58,33.88,15.51
DICIEMBRE,17,21,0.016,0.009,0.029,NA,230,16.26,1.02,223.80,35.26,2.51
DICIEMBRE,17,22,0.015,0.008,0.025,NA,268,15.36,1.11,185.53,38.81,2.51
DICIEMBRE,17,23,0.012,0.007,0.027,NA,231,14.45,1.09,261.33,42.08,2.64
DICIEMBRE,18,0,0.021,0.006,0.023,NA,168,13.35,1.95,149.59,47.52,2.63
DICIEMBRE,18,1,0.010,0.006,0.019,NA,155,11.62,1.34,130.55,54.25,2.77
DICIEMBRE,18,2,0.008,0.007,0.021,NA,127,11.40,1.48,116.12,57.48,2.74
DICIEMBRE,18,3,0.008,0.006,0.019,NA,111,10.79,1.74,112.62,65.54,10.32
DICIEMBRE,18,4,0.010,0.006,0.014,NA,89,9.98,2.35,122.45,74.31,12.95
DICIEMBRE,18,5,0.010,0.005,0.012,NA,74,9.17,2.03,119.42,79.50,2.81
DICIEMBRE,18,6,0.013,0.005,0.009,NA,64,8.50,2.00,121.90,79.49,2.82
DICIEMBRE,18,7,0.014,0.005,0.009,NA,56,8.36,2.40,115.61,80.88,6.81
DICIEMBRE,18,8,0.010,0.005,0.011,NA,72,8.36,2.21,117.44,84.65,18.85
DICIEMBRE,18,9,0.014,0.006,0.011,NA,78,11.57,2.40,109.01,77.88,229.03
DICIEMBRE,18,10,0.027,0.006,0.007,NA,66,14.90,3.57,105.31,66.11,387.29
DICIEMBRE,18,11,0.034,0.006,0.006,NA,65,17.55,3.26,98.70,56.80,567.19
DICIEMBRE,18,12,0.045,0.006,0.004,NA,53,20.33,2.99,123.75,45.88,697.49
DICIEMBRE,18,13,0.052,0.006,0.005,NA,43,22.17,2.58,121.86,36.97,687.56
DICIEMBRE,18,14,0.056,0.006,0.004,NA,39,24.54,2.01,177.81,29.86,639.80
DICIEMBRE,18,15,0.058,0.007,0.004,NA,32,25.85,1.99,207.96,25.02,612.74
DICIEMBRE,18,16,0.057,0.007,0.006,NA,36,25.53,2.15,255.77,23.67,398.40
DICIEMBRE,18,17,0.054,0.005,0.006,NA,46,23.88,1.72,237.33,25.23,170.97
DICIEMBRE,18,18,0.041,0.005,0.009,NA,41,22.14,2.88,248.01,27.18,47.84
DICIEMBRE,18,19,0.029,0.006,0.006,NA,63,19.67,2.27,169.17,39.52,8.10
DICIEMBRE,18,20,0.021,0.005,0.010,NA,76,18.40,2.64,218.76,42.26,11.12
DICIEMBRE,18,21,0.018,0.005,0.011,NA,80,17.23,2.52,247.91,34.62,10.41
DICIEMBRE,18,22,0.013,0.005,0.011,NA,76,15.42,1.63,268.88,37.88,2.55
DICIEMBRE,18,23,0.013,0.005,0.011,NA,72,14.36,0.98,272.94,41.19,2.63
DICIEMBRE,19,0,0.012,0.005,0.013,NA,69,13.34,1.24,249.42,45.83,2.63
DICIEMBRE,19,1,0.006,0.005,0.013,NA,73,12.57,1.20,226.29,50.06,2.68
DICIEMBRE,19,2,0.006,0.005,0.013,NA,70,11.74,0.97,186.06,49.71,12.71
DICIEMBRE,19,3,0.022,0.006,0.012,NA,68,10.41,1.18,119.61,57.69,13.11
DICIEMBRE,19,4,0.010,0.005,0.009,NA,57,9.10,0.97,96.86,64.61,8.54
DICIEMBRE,19,5,0.006,0.005,0.011,NA,60,8.28,0.97,140.75,63.09,2.76
DICIEMBRE,19,6,0.005,0.005,0.011,NA,64,7.47,1.16,119.50,66.08,13.99
DICIEMBRE,19,7,0.005,0.005,0.011,NA,65,6.85,0.98,95.99,68.28,12.26
DICIEMBRE,19,8,0.013,0.008,0.012,NA,115,7.27,1.55,104.56,69.34,36.84
DICIEMBRE,19,9,0.011,0.010,0.012,NA,146,10.51,2.21,124.75,64.10,226.58
DICIEMBRE,19,10,0.014,0.007,0.010,NA,96,14.53,2.31,111.41,56.60,428.72
DICIEMBRE,19,11,0.026,0.006,0.009,NA,80,17.91,2.20,121.07,47.84,609.55
DICIEMBRE,19,12,0.039,0.006,0.006,NA,69,21.27,2.00,141.98,37.89,728.07
DICIEMBRE,19,13,0.043,0.006,0.004,NA,50,23.39,1.81,180.44,27.24,785.84
DICIEMBRE,19,14,0.047,0.006,0.004,NA,40,24.56,2.07,244.18,23.10,617.89
DICIEMBRE,19,15,0.047,0.005,0.004,NA,33,25.33,2.31,221.23,19.26,672.80
DICIEMBRE,19,16,0.045,0.005,0.005,NA,33,25.29,3.45,268.00,16.73,523.01
DICIEMBRE,19,17,0.046,0.005,0.005,NA,44,24.99,3.18,271.68,15.41,319.28
DICIEMBRE,19,18,0.035,0.005,0.012,NA,51,23.41,2.82,299.77,17.06,104.93
DICIEMBRE,19,19,0.012,0.006,0.027,NA,91,19.87,1.35,311.15,21.02,4.44
DICIEMBRE,19,20,0.012,0.007,0.027,NA,161,16.84,0.98,236.72,23.23,7.54
DICIEMBRE,19,21,0.015,0.008,0.024,NA,272,15.23,0.99,217.86,27.49,7.65
DICIEMBRE,19,22,0.018,0.008,0.022,NA,398,13.64,0.96,173.44,32.94,6.78
DICIEMBRE,19,23,0.018,0.007,0.019,NA,312,13.37,1.33,267.51,35.77,6.04
DICIEMBRE,20,0,0.014,0.006,0.018,NA,171,12.38,1.01,296.49,37.16,2.72
DICIEMBRE,20,1,0.015,0.007,0.018,NA,156,11.18,1.01,309.81,41.05,2.77
DICIEMBRE,20,2,0.012,0.006,0.017,NA,145,10.04,1.01,217.42,44.23,2.74
DICIEMBRE,20,3,0.022,0.006,0.016,NA,145,8.67,1.57,92.68,52.17,12.13
DICIEMBRE,20,4,0.010,0.006,0.016,NA,112,7.56,1.21,131.01,54.33,2.80
DICIEMBRE,20,5,0.007,0.006,0.016,NA,113,7.10,1.85,124.06,57.39,12.87
DICIEMBRE,20,6,0.007,0.006,0.016,NA,96,6.69,1.62,107.87,58.73,2.88
DICIEMBRE,20,7,0.008,0.006,0.015,NA,100,6.16,1.90,115.14,59.83,7.58
DICIEMBRE,20,8,0.010,0.006,0.016,NA,109,6.43,2.14,133.18,61.18,35.14
DICIEMBRE,20,9,0.012,0.007,0.016,NA,116,10.55,2.00,106.65,51.19,218.91
DICIEMBRE,20,10,0.016,0.010,0.016,NA,112,14.64,3.29,121.64,41.68,425.53
DICIEMBRE,20,11,0.028,0.008,0.012,NA,100,17.60,3.64,115.12,36.77,601.19
DICIEMBRE,20,12,0.047,0.007,0.007,NA,99,20.53,3.86,104.27,26.49,723.12
DICIEMBRE,20,13,0.057,0.006,0.006,NA,84,22.50,3.61,92.58,22.89,769.11
DICIEMBRE,20,14,0.058,0.006,0.006,NA,65,23.60,3.96,76.23,22.80,620.40
DICIEMBRE,20,15,0.063,0.006,0.006,NA,60,24.49,3.83,71.59,22.79,655.47
DICIEMBRE,20,16,0.066,0.005,0.006,NA,63,24.84,3.75,77.13,23.72,496.51
DICIEMBRE,20,17,0.054,0.020,0.006,NA,60,24.11,4.41,67.93,28.55,298.46
DICIEMBRE,20,18,0.041,0.038,0.006,NA,77,20.81,5.76,49.52,38.06,91.41
DICIEMBRE,20,19,0.033,0.016,0.006,NA,68,17.45,5.46,52.53,45.49,4.24
DICIEMBRE,20,20,0.030,0.026,0.007,NA,63,15.77,4.62,66.88,47.20,2.56
DICIEMBRE,20,21,0.029,0.006,0.005,NA,60,14.20,5.78,74.22,48.87,6.91
DICIEMBRE,20,22,0.030,0.005,0.004,NA,71,12.72,6.08,80.36,50.16,11.15
DICIEMBRE,20,23,0.029,0.005,0.004,NA,61,11.02,5.66,88.79,53.15,6.89
DICIEMBRE,21,0,0.030,0.005,0.003,NA,49,10.21,5.36,82.80,54.58,7.11
DICIEMBRE,21,1,0.029,0.005,0.003,NA,44,9.38,4.43,79.96,57.01,7.32
DICIEMBRE,21,2,0.029,0.005,0.003,NA,29,8.50,3.40,85.95,60.11,2.80
DICIEMBRE,21,3,0.024,0.005,0.004,NA,26,7.91,3.16,86.81,62.12,2.85
DICIEMBRE,21,4,0.023,0.005,0.004,NA,29,7.26,2.91,89.32,63.60,2.86
DICIEMBRE,21,5,0.023,0.005,0.004,NA,26,6.88,3.04,97.34,64.37,7.37
DICIEMBRE,21,6,0.024,0.005,0.005,NA,33,6.32,3.02,82.81,65.95,2.96
DICIEMBRE,21,7,0.017,0.005,0.008,NA,37,6.17,2.23,92.97,66.65,2.87
DICIEMBRE,21,8,0.015,0.005,0.010,NA,54,6.00,2.44,87.76,67.19,26.84
DICIEMBRE,21,9,0.015,0.005,0.009,NA,49,7.77,3.02,100.38,62.38,163.50
DICIEMBRE,21,10,0.025,0.005,0.006,NA,60,11.76,3.12,94.94,49.63,407.76
DICIEMBRE,21,11,0.031,0.005,0.006,NA,54,14.56,3.31,100.82,41.43,575.67
DICIEMBRE,21,12,0.037,0.005,0.006,NA,56,17.84,2.22,124.52,36.54,675.36
DICIEMBRE,21,13,0.047,0.006,0.006,NA,66,21.35,1.67,195.56,31.94,746.83
DICIEMBRE,21,14,0.052,0.006,0.007,NA,70,22.95,2.03,254.10,30.63,604.26
DICIEMBRE,21,15,0.061,0.006,0.005,NA,65,23.67,2.63,263.92,28.35,563.73
DICIEMBRE,21,16,0.056,0.005,0.004,NA,54,23.84,3.04,265.51,27.86,513.00
DICIEMBRE,21,17,0.057,0.005,0.005,NA,50,23.58,2.44,254.31,28.00,269.30
DICIEMBRE,21,18,0.049,0.005,0.006,NA,53,21.86,1.78,260.30,30.52,94.08
DICIEMBRE,21,19,0.015,0.006,0.023,NA,72,19.24,1.04,264.07,34.95,9.47
DICIEMBRE,21,20,0.013,0.006,0.027,NA,147,17.79,0.96,234.80,37.42,7.49
DICIEMBRE,21,21,0.016,0.008,0.025,NA,289,16.84,0.96,239.04,40.96,2.44
DICIEMBRE,21,22,0.024,0.010,0.022,NA,318,16.00,1.06,251.40,45.70,6.86
DICIEMBRE,21,23,0.018,0.007,0.019,NA,237,15.17,1.51,269.04,48.99,7.26
DICIEMBRE,22,0,0.016,0.006,0.016,NA,102,14.38,1.74,229.07,53.20,6.99
DICIEMBRE,22,1,0.014,0.006,0.016,NA,110,12.83,0.96,251.72,54.33,8.29
DICIEMBRE,22,2,0.014,0.006,0.016,NA,102,12.88,1.65,301.81,57.93,7.43
DICIEMBRE,22,3,0.016,0.006,0.018,NA,88,12.19,1.27,295.07,59.80,7.45
DICIEMBRE,22,4,0.015,0.006,0.016,NA,94,11.22,2.07,210.76,63.29,2.73
DICIEMBRE,22,5,0.018,0.006,0.015,NA,104,10.85,1.94,216.06,66.51,7.59
DICIEMBRE,22,6,0.015,0.007,0.017,NA,78,10.62,1.17,223.85,67.76,2.79
DICIEMBRE,22,7,0.054,0.007,0.015,NA,93,9.37,1.12,57.34,70.17,2.76
DICIEMBRE,22,8,0.033,0.007,0.015,NA,102,8.90,0.97,178.37,71.66,33.01
DICIEMBRE,22,9,0.020,0.008,0.016,NA,131,12.13,1.40,104.39,64.46,204.12
DICIEMBRE,22,10,0.024,0.014,0.014,NA,126,15.74,1.76,108.97,55.43,400.25
DICIEMBRE,22,11,0.038,0.021,0.010,NA,103,20.16,1.34,198.65,45.23,579.43
DICIEMBRE,22,12,0.050,0.016,0.007,NA,85,22.39,1.63,218.24,37.67,711.41
DICIEMBRE,22,13,0.054,0.008,0.006,NA,46,23.41,2.43,262.39,31.90,766.93
DICIEMBRE,22,14,0.060,0.006,0.005,NA,55,23.93,3.04,270.64,28.68,619.12
DICIEMBRE,22,15,0.059,0.006,0.004,NA,35,24.62,2.64,262.90,26.70,660.32
DICIEMBRE,22,16,0.054,0.005,0.003,NA,56,24.77,2.93,257.57,24.46,514.32
DICIEMBRE,22,17,0.055,0.005,0.004,NA,44,24.24,2.78,253.43,24.69,312.03
DICIEMBRE,22,18,0.052,0.005,0.006,NA,49,22.63,1.92,253.01,26.62,99.61
DICIEMBRE,22,19,0.019,0.006,0.025,NA,79,19.50,0.99,238.09,30.10,4.53
DICIEMBRE,22,20,0.015,0.007,0.028,NA,182,17.62,0.96,198.62,35.87,2.44
DICIEMBRE,22,21,NA,0.008,0.026,NA,242,15.95,0.95,102.60,43.01,2.53
DICIEMBRE,22,22,0.031,0.007,0.025,NA,242,14.59,1.00,173.33,45.75,2.54
DICIEMBRE,22,23,0.046,0.007,0.022,NA,291,13.59,1.10,266.38,46.61,2.59
DICIEMBRE,23,0,0.173,0.008,0.020,NA,253,12.49,1.11,113.12,54.23,11.34
DICIEMBRE,23,1,0.066,0.007,0.020,NA,251,11.36,1.02,121.39,57.25,2.72
DICIEMBRE,23,2,0.075,0.006,0.020,NA,196,10.43,1.06,117.47,57.88,6.70
DICIEMBRE,23,3,0.023,0.006,0.020,NA,126,9.60,1.01,133.83,58.56,2.96
DICIEMBRE,23,4,0.008,0.006,0.020,NA,108,9.68,1.42,137.53,58.21,2.78
DICIEMBRE,23,5,0.038,0.006,0.020,NA,97,9.39,1.14,88.74,59.73,2.80
