DATOS HORARIOS 2022_NATIVITAS,,,,,,,,,,,,
NOTA: LOS DATOS SON PREVALIDADOS,,,,,,,,,,,,
,,,,,,,,,,,,
MES,DIA,HORA,O3 [ppm],SO2 [ppm],NO2 [ppm],CO [ppm],PM10 [µg/m³],TEMP,WS,WD,HR,RADSOL
NOVIEMBRE,2,3,0.033,0.007,0.005,NA,20,15.35,3.39,63.83,70.06,17.59
NOVIEMBRE,2,4,0.034,0.006,0.005,NA,17,14.56,2.70,74.66,72.46,4.45
NOVIEMBRE,2,5,0.033,0.007,0.004,NA,19,14.41,2.61,67.08,73.05,2.85
NOVIEMBRE,2,6,0.021,0.007,0.006,NA,26,12.97,1.56,132.63,77.02,10.64
NOVIEMBRE,2,7,0.010,0.006,0.008,NA,25,11.53,2.26,117.77,85.31,4.88
NOVIEMBRE,2,8,0.015,0.007,0.009,NA,34,12.99,2.03,101.28,83.17,95.15
NOVIEMBRE,2,9,0.025,0.007,0.006,NA,36,16.76,2.68,101.83,71.56,309.31
NOVIEMBRE,2,10,0.035,0.006,0.005,NA,44,19.79,4.69,90.17,56.40,505.71
NOVIEMBRE,2,11,0.040,0.006,0.004,NA,42,21.20,4.89,75.02,50.57,680.28
NOVIEMBRE,2,12,0.047,0.006,0.005,NA,32,23.09,4.31,80.28,43.23,785.79
NOVIEMBRE,2,13,0.052,0.006,0.004,NA,30,24.99,4.08,94.01,34.84,762.65
NOVIEMBRE,2,14,0.055,0.006,0.003,NA,29,26.49,3.49,111.53,31.21,734.69
NOVIEMBRE,2,15,0.055,0.006,0.004,NA,31,27.72,3.11,96.18,27.70,690.20
NOVIEMBRE,2,16,0.055,0.008,0.005,NA,26,28.05,3.21,98.90,27.30,484.08
NOVIEMBRE,2,17,0.050,0.023,0.005,NA,34,27.28,3.11,133.90,26.36,295.67
NOVIEMBRE,2,18,0.042,0.011,0.008,NA,42,25.97,3.09,238.39,27.87,97.06
NOVIEMBRE,2,19,0.030,0.007,0.015,NA,55,23.50,2.56,249.66,32.04,16.56
NOVIEMBRE,2,20,0.033,0.011,0.007,NA,56,22.09,5.01,48.06,40.51,16.02
NOVIEMBRE,2,21,0.026,0.009,0.008,NA,62,20.40,3.54,81.12,47.05,8.38
NOVIEMBRE,2,22,0.032,0.006,0.005,NA,52,18.91,4.43,88.13,54.62,2.52
NOVIEMBRE,2,23,0.028,0.006,0.005,NA,45,17.85,4.21,79.35,61.05,16.84
NOVIEMBRE,3,0,0.024,0.006,0.004,NA,32,16.41,3.28,81.76,67.43,2.75
NOVIEMBRE,3,1,0.025,0.006,0.004,NA,25,15.33,3.04,81.03,72.92,2.80
NOVIEMBRE,3,2,0.027,0.006,0.004,NA,23,14.57,3.27,85.57,77.52,2.86
NOVIEMBRE,3,3,0.025,0.006,0.003,NA,14,13.89,3.22,88.10,81.81,4.43
NOVIEMBRE,3,4,0.018,0.006,0.004,NA,17,13.36,2.51,103.58,84.30,10.01
NOVIEMBRE,3,5,0.011,0.006,0.005,NA,24,12.20,2.78,129.45,86.19,3.13
NOVIEMBRE,3,6,0.010,0.006,0.007,NA,24,11.33,2.87,134.01,88.19,22.54
NOVIEMBRE,3,7,0.005,0.006,0.011,NA,27,11.52,2.93,115.96,87.57,4.84
NOVIEMBRE,3,8,0.009,0.007,0.010,NA,47,12.66,3.38,98.09,84.26,104.48
NOVIEMBRE,3,9,0.017,0.007,0.008,NA,52,15.56,2.85,79.28,75.36,311.99
NOVIEMBRE,3,10,0.027,0.006,0.006,NA,39,18.49,3.78,84.27,61.39,522.32
NOVIEMBRE,3,11,0.034,0.006,0.006,NA,37,21.43,2.75,104.01,49.36,684.84
NOVIEMBRE,3,12,0.043,0.007,0.006,NA,38,24.71,1.63,150.02,38.64,794.72
NOVIEMBRE,3,13,0.054,0.011,0.006,NA,39,26.98,2.04,275.07,31.97,762.74
NOVIEMBRE,3,14,0.080,0.068,0.008,NA,43,27.87,1.84,167.27,26.72,728.66
NOVIEMBRE,3,15,0.081,0.048,0.006,NA,51,28.92,2.18,247.29,23.51,696.64
NOVIEMBRE,3,16,0.070,0.017,0.005,NA,36,29.12,2.26,244.40,20.27,531.00
NOVIEMBRE,3,17,0.070,0.010,0.005,NA,40,28.50,2.26,283.58,20.17,319.99
NOVIEMBRE,3,18,0.061,0.008,0.009,NA,41,26.76,2.15,279.06,21.28,103.37
NOVIEMBRE,3,19,0.032,0.008,0.029,NA,72,24.07,1.15,269.04,25.95,15.63
NOVIEMBRE,3,20,0.010,0.008,0.040,NA,105,22.95,1.35,309.20,29.38,2.33
NOVIEMBRE,3,21,0.009,0.007,0.031,NA,101,21.31,1.12,289.82,32.45,7.46
NOVIEMBRE,3,22,0.007,0.008,0.029,NA,119,20.01,1.25,264.06,37.16,2.57
NOVIEMBRE,3,23,0.014,0.008,0.024,NA,140,18.57,1.56,228.99,41.34,2.56
NOVIEMBRE,4,0,0.037,0.007,0.016,NA,89,17.17,1.81,114.01,47.93,2.68
NOVIEMBRE,4,1,0.016,0.007,0.018,NA,85,16.21,1.10,142.06,51.43,2.83
NOVIEMBRE,4,2,0.010,0.007,0.020,NA,70,15.75,1.01,218.14,50.90,8.17
NOVIEMBRE,4,3,0.013,0.007,0.020,NA,80,15.28,1.04,112.69,56.27,9.99
NOVIEMBRE,4,4,0.010,0.007,0.020,NA,82,14.25,0.98,109.55,60.32,9.67
NOVIEMBRE,4,5,0.017,0.007,0.013,NA,58,13.45,1.08,124.53,64.11,4.49
NOVIEMBRE,4,6,0.007,0.007,0.017,NA,67,12.54,1.02,94.38,66.65,3.05
NOVIEMBRE,4,7,0.008,0.007,0.016,NA,82,11.85,1.06,123.94,70.65,11.52
NOVIEMBRE,4,8,0.008,0.008,0.016,NA,95,13.24,1.32,115.78,69.03,91.04
NOVIEMBRE,4,9,0.012,0.008,0.016,NA,101,17.73,1.95,119.28,57.66,291.88
NOVIEMBRE,4,10,0.030,0.007,0.012,NA,77,21.86,1.73,177.31,52.37,502.61
NOVIEMBRE,4,11,0.049,0.007,0.006,NA,53,24.48,2.15,251.42,43.24,668.71
NOVIEMBRE,4,12,0.058,0.007,0.005,NA,36,26.16,2.55,255.87,34.52,776.20
NOVIEMBRE,4,13,0.063,0.007,0.006,NA,35,27.59,3.13,286.78,28.82,747.66
NOVIEMBRE,4,14,0.068,0.007,0.005,NA,33,28.18,3.25,272.09,27.75,691.29
NOVIEMBRE,4,15,0.063,0.007,0.005,NA,34,28.76,3.59,274.34,25.75,706.02
NOVIEMBRE,4,16,0.061,0.007,0.004,NA,36,28.56,3.01,260.05,24.90,500.26
NOVIEMBRE,4,17,0.058,0.007,0.004,NA,30,27.90,2.85,264.20,25.14,296.31
NOVIEMBRE,4,18,0.053,0.007,0.007,NA,38,26.10,3.10,265.83,27.74,85.78
NOVIEMBRE,4,19,0.029,0.007,0.019,NA,53,23.65,2.54,278.92,32.81,5.50
NOVIEMBRE,4,20,0.027,0.007,0.018,NA,76,22.23,2.39,267.35,35.73,3.81
NOVIEMBRE,4,21,0.025,0.006,0.016,NA,75,20.35,2.32,258.46,40.04,3.94
NOVIEMBRE,4,22,0.039,0.007,0.015,NA,69,18.79,2.32,264.68,42.73,2.63
NOVIEMBRE,4,23,0.038,0.007,0.015,NA,59,17.59,2.50,277.95,46.05,8.45
NOVIEMBRE,5,0,0.041,0.006,0.011,NA,50,16.79,2.42,271.23,47.36,2.71
NOVIEMBRE,5,1,0.035,0.006,0.010,NA,50,15.60,1.71,255.03,49.79,15.81
NOVIEMBRE,5,2,0.032,0.006,0.008,NA,35,14.85,1.56,265.28,51.25,16.35
NOVIEMBRE,5,3,0.027,0.006,0.011,NA,41,14.06,1.46,293.80,52.89,5.95
NOVIEMBRE,5,4,0.010,0.007,0.013,NA,44,13.27,1.36,303.97,55.00,2.89
NOVIEMBRE,5,5,0.011,0.006,0.012,NA,35,12.84,1.01,188.04,57.30,2.91
NOVIEMBRE,5,6,0.016,0.006,0.016,NA,54,11.35,1.22,86.90,63.43,2.89
NOVIEMBRE,5,7,0.005,0.007,0.017,NA,52,10.49,1.06,130.23,67.56,10.50
NOVIEMBRE,5,8,0.009,0.007,0.016,NA,68,12.16,1.02,105.48,65.23,106.47
NOVIEMBRE,5,9,0.010,0.008,0.017,NA,105,17.13,1.18,119.30,52.88,300.60
NOVIEMBRE,5,10,0.028,0.008,0.012,NA,80,20.29,1.75,141.03,44.35,505.87
NOVIEMBRE,5,11,0.048,0.007,0.007,NA,45,24.01,1.52,186.34,35.56,693.80
NOVIEMBRE,5,12,0.054,0.007,0.006,NA,40,26.14,1.87,233.81,28.80,804.95
NOVIEMBRE,5,13,0.054,0.006,0.004,NA,30,27.18,2.18,225.48,25.93,784.13
NOVIEMBRE,5,14,0.051,0.006,0.004,NA,24,28.14,2.44,242.69,23.99,730.76
NOVIEMBRE,5,15,0.050,0.006,0.003,NA,20,28.60,2.36,199.20,21.43,703.34
NOVIEMBRE,5,16,0.053,0.006,0.003,NA,19,28.69,2.41,216.70,20.45,537.40
NOVIEMBRE,5,17,0.050,0.006,0.004,NA,29,28.29,2.20,232.75,20.43,325.53
NOVIEMBRE,5,18,0.041,0.006,0.008,NA,31,26.56,2.94,292.24,20.65,109.09
NOVIEMBRE,5,19,0.019,0.007,0.025,NA,66,23.29,1.76,310.61,26.38,5.31
NOVIEMBRE,5,20,0.031,0.008,0.029,NA,80,21.28,1.01,189.54,29.69,14.05
NOVIEMBRE,5,21,0.015,0.008,0.024,NA,181,19.11,1.34,196.08,34.15,2.59
NOVIEMBRE,5,22,0.011,0.007,0.020,NA,160,18.04,1.04,204.80,37.46,2.60
NOVIEMBRE,5,23,0.012,0.007,0.018,NA,116,17.06,1.46,242.98,39.88,5.56
NOVIEMBRE,6,0,0.013,0.006,0.016,NA,66,16.30,1.65,273.84,42.61,2.75
NOVIEMBRE,6,1,0.006,0.007,0.019,NA,72,14.70,0.98,150.42,47.80,21.96
NOVIEMBRE,6,2,0.006,0.009,0.018,NA,71,13.78,0.99,136.62,52.50,2.89
NOVIEMBRE,6,3,0.007,0.008,0.015,NA,65,13.09,1.66,174.74,56.01,2.91
NOVIEMBRE,6,4,0.004,0.007,0.014,NA,56,11.40,1.55,118.09,69.11,3.00
NOVIEMBRE,6,5,0.006,0.006,0.014,NA,50,10.93,1.07,140.14,68.12,4.66
NOVIEMBRE,6,6,0.008,0.007,0.014,NA,48,11.34,1.10,119.13,69.58,4.64
NOVIEMBRE,6,7,0.004,0.007,0.014,NA,56,10.70,1.90,119.34,73.15,4.96
NOVIEMBRE,6,8,0.008,0.007,0.013,NA,59,12.18,1.84,113.14,68.65,100.79
NOVIEMBRE,6,9,0.019,0.007,0.010,NA,47,15.97,2.62,98.88,60.09,313.50
NOVIEMBRE,6,10,0.031,0.007,0.007,NA,49,19.76,2.08,118.67,53.85,519.45
NOVIEMBRE,6,11,0.043,0.007,0.005,NA,40,23.93,1.56,216.90,44.79,684.67
NOVIEMBRE,6,12,0.061,0.023,0.006,NA,42,25.68,1.79,225.49,34.18,795.86
NOVIEMBRE,6,13,0.075,0.030,0.006,NA,37,27.67,1.81,209.10,24.97,797.07
NOVIEMBRE,6,14,0.075,0.011,0.005,NA,40,28.26,2.05,214.42,24.29,728.69
NOVIEMBRE,6,15,0.071,0.007,0.004,NA,31,29.39,1.77,185.12,21.88,696.21
NOVIEMBRE,6,16,0.073,0.007,0.004,NA,30,29.20,1.94,193.24,20.78,519.83
NOVIEMBRE,6,17,0.063,0.008,0.006,NA,27,28.77,2.05,190.74,19.28,323.82
NOVIEMBRE,6,18,0.057,0.011,0.008,NA,31,26.93,1.84,240.65,18.16,99.52
NOVIEMBRE,6,19,0.028,0.010,0.025,NA,54,23.30,1.48,284.74,21.99,16.85
NOVIEMBRE,6,20,0.011,0.009,0.036,NA,93,21.35,1.25,252.87,26.36,3.90
NOVIEMBRE,6,21,0.011,0.008,0.034,NA,118,19.83,1.09,299.86,30.62,2.54
NOVIEMBRE,6,22,0.020,0.008,0.029,NA,139,18.77,1.95,146.30,33.79,3.94
NOVIEMBRE,6,23,0.031,0.008,0.012,NA,88,18.67,3.98,88.85,40.60,4.06
NOVIEMBRE,7,0,0.032,0.008,0.008,NA,43,18.51,3.59,82.97,43.31,2.65
NOVIEMBRE,7,1,0.026,0.007,0.007,NA,34,16.15,2.75,120.57,49.94,14.38
NOVIEMBRE,7,2,0.025,0.007,0.008,NA,26,15.17,2.20,125.94,52.54,10.89
NOVIEMBRE,7,3,0.035,0.008,0.005,NA,19,15.16,3.45,70.43,54.94,15.24
NOVIEMBRE,7,4,0.033,0.007,0.006,NA,24,14.19,1.82,98.66,55.56,4.61
NOVIEMBRE,7,5,0.016,0.007,0.010,NA,23,12.23,1.30,144.06,60.33,3.03
NOVIEMBRE,7,6,0.011,0.006,0.013,NA,26,11.53,1.06,122.73,63.64,22.01
NOVIEMBRE,7,7,0.007,0.007,0.016,NA,44,10.96,1.34,129.19,67.73,4.79
NOVIEMBRE,7,8,0.009,0.007,0.016,NA,56,13.40,1.81,120.25,66.07,109.78
NOVIEMBRE,7,9,0.020,0.007,0.011,NA,60,17.11,2.34,107.61,55.82,328.05
NOVIEMBRE,7,10,0.032,0.007,0.008,NA,49,20.16,3.11,103.41,46.55,534.60
NOVIEMBRE,7,11,0.045,0.008,0.006,NA,47,22.56,4.37,87.75,33.64,700.79
NOVIEMBRE,7,12,0.045,0.009,0.006,NA,34,24.41,4.27,72.57,28.32,814.57
NOVIEMBRE,7,13,0.047,0.009,0.006,NA,27,26.25,3.67,84.70,21.93,764.33
NOVIEMBRE,7,14,0.047,0.008,0.005,NA,35,27.72,3.46,89.41,17.27,717.21
NOVIEMBRE,7,15,0.045,0.019,0.005,NA,19,28.32,3.87,116.13,13.15,717.55
NOVIEMBRE,7,16,0.045,0.016,0.005,NA,25,28.61,3.26,137.25,13.11,546.20
NOVIEMBRE,7,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NOVIEMBRE,7,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NOVIEMBRE,7,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NOVIEMBRE,7,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NOVIEMBRE,7,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NOVIEMBRE,7,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NOVIEMBRE,7,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NOVIEMBRE,8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NOVIEMBRE,8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NOVIEMBRE,8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NOVIEMBRE,8,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NOVIEMBRE,8,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NOVIEMBRE,8,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NOVIEMBRE,8,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NOVIEMBRE,8,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NOVIEMBRE,8,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NOVIEMBRE,8,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NOVIEMBRE,8,10,0.023,0.011,0.007,NA,NA,19.39,5.20,76.70,55.02,525.56
NOVIEMBRE,8,11,0.028,0.008,0.005,NA,NA,21.78,4.44,72.52,44.85,690.19
NOVIEMBRE,8,12,0.034,0.007,0.005,NA,NA,23.25,4.38,90.76,38.82,798.79
NOVIEMBRE,8,13,0.037,0.008,0.005,NA,NA,24.79,3.93,87.32,33.72,728.54
NOVIEMBRE,8,14,0.038,0.012,0.005,NA,NA,25.93,3.67,95.68,30.66,682.47
NOVIEMBRE,8,15,0.039,0.011,0.005,NA,NA,26.82,3.88,97.83,27.76,710.30
NOVIEMBRE,8,16,0.037,0.013,0.006,NA,NA,27.08,3.68,98.89,25.68,515.37
NOVIEMBRE,8,17,0.028,0.011,0.005,NA,NA,26.57,3.65,92.97,26.10,318.95
NOVIEMBRE,8,18,0.015,0.022,0.006,NA,NA,24.53,4.85,57.72,30.51,100.08
NOVIEMBRE,8,19,0.015,0.061,0.006,NA,NA,21.41,5.75,46.66,36.42,3.55
NOVIEMBRE,8,20,0.014,0.034,0.005,NA,NA,19.74,5.95,49.74,42.33,2.23
NOVIEMBRE,8,21,0.014,0.033,0.004,NA,28,18.37,5.98,47.16,44.69,2.32
NOVIEMBRE,8,22,0.012,0.015,0.006,NA,48,17.19,5.40,56.92,47.56,2.36
NOVIEMBRE,8,23,0.010,0.007,0.006,NA,43,15.95,3.28,73.84,54.82,2.41
NOVIEMBRE,9,0,0.009,0.005,0.005,NA,18,14.76,3.77,73.36,60.21,2.53
NOVIEMBRE,9,1,0.008,0.007,0.005,NA,14,13.92,3.69,77.30,65.65,2.57
NOVIEMBRE,9,2,0.008,0.007,0.005,NA,24,12.73,2.47,101.87,71.17,2.57
NOVIEMBRE,9,3,0.009,0.009,0.006,NA,23,11.93,2.94,102.70,74.89,2.58
NOVIEMBRE,9,4,0.011,0.007,0.006,NA,36,11.09,2.88,99.22,78.81,2.67
NOVIEMBRE,9,5,0.010,0.006,0.006,NA,37,10.49,2.63,90.20,81.94,2.66
NOVIEMBRE,9,6,0.010,0.006,0.007,NA,36,9.93,2.26,120.47,83.20,2.70
NOVIEMBRE,9,7,0.020,0.006,0.009,NA,62,8.96,1.97,115.49,86.97,4.29
NOVIEMBRE,9,8,0.017,0.005,0.009,NA,57,10.92,2.29,104.06,82.34,109.33
NOVIEMBRE,9,9,0.013,0.008,0.008,NA,49,15.44,2.27,100.54,68.29,324.97
NOVIEMBRE,9,10,0.012,0.010,0.005,NA,56,17.88,3.42,88.82,57.16,531.74
NOVIEMBRE,9,11,0.013,0.006,0.003,NA,35,19.99,2.99,116.97,49.19,690.64
NOVIEMBRE,9,12,0.014,0.018,0.005,NA,39,22.82,1.85,171.88,40.10,798.12
NOVIEMBRE,9,13,0.016,0.041,0.005,NA,43,24.79,2.01,238.37,34.22,764.36
NOVIEMBRE,9,14,0.017,0.008,0.004,NA,38,25.26,2.73,266.37,30.43,664.73
NOVIEMBRE,9,15,0.019,0.007,0.004,NA,37,26.25,2.80,259.35,27.60,700.14
NOVIEMBRE,9,16,0.019,0.006,0.004,NA,39,26.86,2.42,237.57,25.24,531.78
NOVIEMBRE,9,17,0.019,0.005,0.005,NA,43,26.70,2.20,262.58,24.16,320.64
NOVIEMBRE,9,18,0.018,0.010,0.005,NA,60,25.09,1.63,185.31,26.05,101.70
NOVIEMBRE,9,19,0.014,0.010,0.017,NA,105,21.47,1.02,152.07,30.73,3.40
NOVIEMBRE,9,20,0.012,0.010,0.028,NA,192,19.39,1.06,132.03,34.02,2.23
NOVIEMBRE,9,21,0.010,0.025,0.016,NA,139,18.81,2.46,76.16,39.92,2.31
NOVIEMBRE,9,22,0.009,0.006,0.013,NA,72,17.37,2.64,99.15,47.86,2.32
NOVIEMBRE,9,23,0.007,0.004,0.007,NA,46,16.75,3.65,95.45,52.89,2.39
NOVIEMBRE,10,0,0.006,0.004,0.007,NA,49,15.53,3.39,98.50,60.51,2.42
NOVIEMBRE,10,1,0.006,0.016,0.010,NA,43,14.32,3.43,75.23,65.02,2.47
NOVIEMBRE,10,2,0.005,0.010,0.007,NA,39,13.49,2.87,102.66,68.46,2.53
NOVIEMBRE,10,3,0.004,0.005,0.006,NA,41,12.67,2.32,93.41,71.23,2.57
NOVIEMBRE,10,4,0.004,0.005,0.007,NA,35,11.37,2.00,116.80,77.10,2.62
NOVIEMBRE,10,5,0.004,0.004,0.008,NA,40,11.41,1.57,96.61,80.00,2.61
NOVIEMBRE,10,6,0.004,0.004,0.010,NA,42,10.71,1.46,78.38,80.92,2.60
NOVIEMBRE,10,7,0.004,0.005,0.010,NA,49,10.30,1.04,83.67,82.40,4.12
NOVIEMBRE,10,8,0.003,0.006,0.011,NA,80,11.80,1.16,121.23,78.51,99.93
NOVIEMBRE,10,9,0.003,0.006,0.011,NA,74,15.87,2.01,116.68,66.96,312.17
NOVIEMBRE,10,10,0.003,0.006,0.009,NA,62,18.42,2.35,120.55,56.94,512.96
NOVIEMBRE,10,11,0.004,0.006,0.008,NA,63,21.55,2.03,145.92,48.54,676.13
NOVIEMBRE,10,12,0.004,0.005,0.006,NA,63,24.50,1.82,221.59,38.53,790.16
NOVIEMBRE,10,13,0.008,0.005,0.006,NA,55,26.12,2.28,245.94,31.79,759.00
NOVIEMBRE,10,14,0.014,0.005,0.006,NA,57,26.61,3.23,244.59,27.46,673.64
NOVIEMBRE,10,15,0.018,0.005,0.005,NA,54,27.11,2.82,232.35,26.01,676.62
NOVIEMBRE,10,16,0.018,0.005,0.006,NA,58,27.20,2.61,221.13,25.58,499.75
NOVIEMBRE,10,17,0.019,0.005,0.006,NA,60,26.82,3.09,284.20,26.19,300.45
NOVIEMBRE,10,18,0.017,0.005,0.010,NA,62,25.19,2.88,299.12,27.81,86.82
NOVIEMBRE,10,19,0.011,0.005,0.023,NA,81,22.33,1.39,287.78,30.81,3.23
NOVIEMBRE,10,20,0.007,0.007,0.030,NA,165,20.28,0.98,245.92,33.07,2.08
NOVIEMBRE,10,21,0.007,0.006,0.029,NA,213,19.01,1.02,248.91,38.03,2.22
NOVIEMBRE,10,22,0.006,0.005,0.017,NA,157,17.94,1.66,254.91,42.98,2.28
NOVIEMBRE,10,23,0.005,0.004,0.012,NA,85,16.84,1.76,289.73,45.45,2.32
NOVIEMBRE,11,0,0.006,0.004,0.010,NA,71,16.46,2.19,268.96,47.08,2.32
NOVIEMBRE,11,1,0.005,0.004,0.014,NA,58,15.09,1.43,268.80,50.70,2.40
NOVIEMBRE,11,2,0.004,0.004,0.018,NA,73,14.12,1.27,270.09,53.04,2.44
NOVIEMBRE,11,3,0.004,0.005,0.020,NA,80,13.08,1.03,261.12,54.52,2.52
NOVIEMBRE,11,4,0.004,0.004,0.016,NA,88,12.32,1.03,226.79,56.25,2.54
NOVIEMBRE,11,5,0.004,0.004,0.012,NA,70,11.78,1.01,281.74,57.63,2.57
NOVIEMBRE,11,6,0.003,0.004,0.019,NA,73,11.26,0.99,280.49,60.33,2.60
NOVIEMBRE,11,7,NA,0.005,0.017,NA,93,10.51,0.97,253.24,63.35,3.99
NOVIEMBRE,11,8,NA,0.005,0.018,NA,125,12.94,0.96,238.15,61.50,93.49
NOVIEMBRE,11,9,NA,0.005,0.017,NA,119,17.92,1.38,247.00,53.82,307.75
NOVIEMBRE,11,10,NA,0.005,0.009,NA,78,21.15,1.61,234.27,42.20,512.72
NOVIEMBRE,11,11,0.003,0.004,0.005,NA,58,23.02,1.90,225.32,34.44,678.65
NOVIEMBRE,11,12,0.007,0.004,0.003,NA,45,24.35,2.44,247.41,30.72,789.01
NOVIEMBRE,11,13,0.012,0.004,0.004,NA,47,25.75,2.96,244.84,28.68,749.70
NOVIEMBRE,11,14,0.017,0.004,0.003,NA,50,26.42,3.47,257.32,26.12,675.87
NOVIEMBRE,11,15,0.018,0.004,0.003,NA,50,27.35,3.61,254.27,21.49,692.02
NOVIEMBRE,11,16,0.019,0.004,0.003,NA,51,27.78,3.14,259.30,19.56,529.06
NOVIEMBRE,11,17,0.018,0.004,0.004,NA,54,27.56,2.35,256.89,20.32,316.00
NOVIEMBRE,11,18,0.017,0.004,0.006,NA,71,25.65,2.34,241.68,22.27,99.32
NOVIEMBRE,11,19,0.012,0.004,0.018,NA,80,22.33,2.04,260.76,26.68,3.40
NOVIEMBRE,11,20,0.010,0.004,0.016,NA,82,20.76,2.73,272.46,28.17,2.11
NOVIEMBRE,11,21,0.008,0.005,0.017,NA,97,19.04,1.64,197.23,29.86,2.16
NOVIEMBRE,11,22,0.008,0.005,0.025,NA,125,17.27,0.99,82.12,35.20,2.28
NOVIEMBRE,11,23,0.009,0.005,0.021,NA,128,16.02,1.00,178.04,34.87,2.39
NOVIEMBRE,12,0,0.006,0.004,0.019,NA,100,15.42,1.12,133.71,38.15,2.41
NOVIEMBRE,12,1,0.005,0.004,0.021,NA,124,14.14,0.96,231.92,38.29,2.50
NOVIEMBRE,12,2,0.004,0.006,0.018,NA,111,13.76,0.98,226.80,43.26,2.50
NOVIEMBRE,12,3,0.004,0.006,0.017,NA,100,12.77,1.32,282.25,47.80,2.61
NOVIEMBRE,12,4,0.004,0.005,0.017,NA,76,11.91,1.40,259.24,52.69,2.60
NOVIEMBRE,12,5,NA,0.005,0.017,NA,72,11.74,1.02,237.86,53.58,2.51
