DATOS HORARIOS 2022_NATIVITAS,,,,,,,,,,,,
NOTA: LOS DATOS SON PREVALIDADOS,,,,,,,,,,,,
,,,,,,,,,,,,
MES,DIA,HORA,O3 [ppm],SO2 [ppm],NO2 [ppm],CO [ppm],PM10 [µg/m³],TEMP,WS,WD,HR,RADSOL
SEPTIEMBRE,1,22,0.025,0.007,0.006,0.76,24,20.86,2.2,219.95,62.72,2.39
SEPTIEMBRE,1,23,0.032,0.006,0.005,0.7,23,19.84,2.07,206.99,63.83,2.44
SEPTIEMBRE,2,0,0.019,0.005,0.007,0.67,19,19.33,1.78,98.95,66.72,2.53
SEPTIEMBRE,2,1,0.024,0.005,0.006,0.66,14,18.11,2.19,164.32,73.71,2.49
SEPTIEMBRE,2,2,0.011,0.006,0.008,0.65,25,17.87,2.5,71.55,75.63,2.57
SEPTIEMBRE,2,3,0.012,0.006,0.005,0.64,16,17.34,2.47,57.77,76.24,2.64
SEPTIEMBRE,2,4,0.016,0.006,0.004,0.62,12,17.27,3.29,65.3,75.93,2.61
SEPTIEMBRE,2,5,0.014,0.006,0.005,0.64,15,16.9,2.71,74.9,77.29,2.69
SEPTIEMBRE,2,6,0.004,0.006,0.007,0.74,25,15.46,2.53,126.62,84.81,2.74
SEPTIEMBRE,2,7,0.004,0.006,0.007,0.72,25,14.82,2.54,133.48,88.62,14.91
SEPTIEMBRE,2,8,0.005,0.006,0.007,0.85,28,17.54,3,117.92,83.04,172.02
SEPTIEMBRE,2,9,0.017,0.006,0.004,0.79,28,20.5,4.49,84.9,70.3,405.68
SEPTIEMBRE,2,10,0.025,0.006,0.004,0.75,24,22.32,4.09,93.37,59.38,635.47
SEPTIEMBRE,2,11,0.033,0.005,0.003,0.7,20,23.69,4.35,77.44,51.7,815.47
SEPTIEMBRE,2,12,0.036,0.006,0.004,0.8,13,25.38,3.82,69.58,45.88,856.13
SEPTIEMBRE,2,13,0.04,0.006,0.004,0.74,17,26.37,3.74,90.44,42.43,922.6
SEPTIEMBRE,2,14,0.041,0.005,0.003,0.71,9,27.38,3.58,87.99,38.31,901.35
SEPTIEMBRE,2,15,0.043,0.005,0.003,0.67,13,27.76,3.06,100.31,37.42,586.66
SEPTIEMBRE,2,16,0.037,0.005,0.004,0.72,10,26.69,3.15,87.7,40.13,303.08
SEPTIEMBRE,2,17,0.033,0.017,0.005,0.81,16,27,3.93,70.53,38.23,417.44
SEPTIEMBRE,2,18,0.03,0.013,0.005,0.77,25,26.65,4.78,60.35,38.85,229.58
SEPTIEMBRE,2,19,0.024,0.008,0.006,0.84,24,24.28,3.8,61.18,45.76,42.38
SEPTIEMBRE,2,20,0.022,0.009,0.005,0.75,18,22.79,4.37,52.95,51.04,2.55
SEPTIEMBRE,2,21,0.022,0.018,0.004,0.69,18,21.8,4.96,55.48,54.45,2.31
SEPTIEMBRE,2,22,0.021,0.017,0.004,0.67,22,20.53,4.69,52.19,62.34,2.42
SEPTIEMBRE,2,23,0.021,0.037,0.004,0.64,24,19.67,4.32,57.07,65.45,2.43
SEPTIEMBRE,3,0,0.021,0.024,0.003,0.63,15,19.36,4.46,59.11,68.14,2.47
SEPTIEMBRE,3,1,0.027,0.01,0.004,0.64,8,18.75,2.68,104.61,71.58,2.53
SEPTIEMBRE,3,2,0.023,0.007,0.002,0.61,8,18.38,3.54,85.89,72.89,2.53
SEPTIEMBRE,3,3,0.023,0.006,0.002,0.6,NA,17.5,3.02,87.67,78.15,2.57
SEPTIEMBRE,3,4,0.025,0.006,0.004,0.64,7,16.96,2.78,114.71,82.16,2.61
SEPTIEMBRE,3,5,0.017,0.006,0.004,0.65,13,16.28,2.96,108.25,85.97,2.68
SEPTIEMBRE,3,6,0.012,0.006,0.007,0.68,19,15.67,1.84,104.59,87.44,2.72
SEPTIEMBRE,3,7,0.012,0.007,0.007,0.76,25,15.93,2.16,97,86.31,8.65
SEPTIEMBRE,3,8,0.012,0.006,0.005,0.75,20,17.47,2.6,117.49,82.33,144.21
SEPTIEMBRE,3,9,0.017,0.006,0.004,0.81,25,21.62,3.48,100.47,64.63,465.28
SEPTIEMBRE,3,10,0.022,0.006,0.003,0.71,22,22.5,3.55,106.28,57.96,495.96
SEPTIEMBRE,3,11,0.023,0.006,0.004,0.8,26,21.82,3.83,74.21,57.75,319.58
SEPTIEMBRE,3,12,0.027,0.005,0.004,0.77,9,23.51,2.85,94.09,53.18,636.32
SEPTIEMBRE,3,13,0.03,0.007,0.003,0.74,7,25.48,3.73,82.74,46.3,686.41
SEPTIEMBRE,3,14,0.03,0.006,0.004,0.77,14,25.09,4.38,79.97,46.37,420.37
SEPTIEMBRE,3,15,0.029,0.009,0.004,0.73,16,26.18,4.7,71.21,41.64,838.26
SEPTIEMBRE,3,16,0.027,0.012,0.004,0.77,10,26.67,4.64,59,40,461.44
SEPTIEMBRE,3,17,0.023,0.026,0.005,0.78,25,25.02,5.51,66.06,45.99,267.47
SEPTIEMBRE,3,18,0.022,0.024,0.004,0.74,21,24.91,5.84,55.68,46.92,271.24
SEPTIEMBRE,3,19,0.019,0.018,0.004,0.72,26,22.29,5.61,55.12,56.32,39.57
SEPTIEMBRE,3,20,0.016,0.017,0.005,0.78,12,20.59,4.42,59.93,61.46,3.13
SEPTIEMBRE,3,21,0.018,0.01,0.004,0.81,6,19.69,3.74,71.57,65.32,2.45
SEPTIEMBRE,3,22,0.017,0.016,0.004,0.71,11,19.05,4.47,51.4,68.46,2.51
SEPTIEMBRE,3,23,0.017,0.01,0.004,0.73,10,18.3,3.54,84.51,71.41,2.57
SEPTIEMBRE,4,0,0.019,0.007,0.003,0.68,7,17.28,3.42,84.77,79.07,2.64
SEPTIEMBRE,4,1,0.017,0.006,0.003,0.68,NA,17.34,3.3,89.43,80.25,6.58
SEPTIEMBRE,4,2,0.018,0.006,0.002,0.65,NA,17.42,3.97,78.02,78.34,14.54
SEPTIEMBRE,4,3,0.017,0.006,0.002,0.64,11,16.95,4.35,82.57,79.88,2.65
SEPTIEMBRE,4,4,0.016,0.006,0.002,0.64,11,16.22,4.91,76.93,82.23,18.81
SEPTIEMBRE,4,5,0.017,0.006,0.003,0.63,8,15.75,4.47,78.42,80.08,2.76
SEPTIEMBRE,4,6,0.014,0.005,0.003,0.65,24,15.01,4.04,78.17,81.64,6.43
SEPTIEMBRE,4,7,0.013,0.006,0.004,0.71,19,14.9,4.12,71.91,81.62,17.23
SEPTIEMBRE,4,8,0.013,0.006,0.004,0.75,17,16.87,3.14,86.89,74.26,166.96
SEPTIEMBRE,4,9,0.016,0.005,0.003,0.74,24,18.88,4.77,75.24,64.39,409.76
SEPTIEMBRE,4,10,0.021,0.005,0.003,0.77,21,21.23,4.21,91.04,54.87,595.19
SEPTIEMBRE,4,11,0.026,0.006,0.003,0.72,20,23.15,4.21,93.42,50.1,821.27
SEPTIEMBRE,4,12,0.028,0.005,0.003,0.75,22,24.32,5.49,91.4,46.49,947.63
SEPTIEMBRE,4,13,0.03,0.005,0.003,0.74,21,25.21,6.28,96.92,43.13,995.18
SEPTIEMBRE,4,14,0.033,0.005,0.003,0.74,30,25.58,6.01,94.37,41.47,762.44
SEPTIEMBRE,4,15,0.033,0.005,0.003,0.74,23,26.21,6.13,92.14,39.52,775.9
SEPTIEMBRE,4,16,0.033,0.005,0.003,0.73,21,26.78,6.22,76.38,37.18,758.46
SEPTIEMBRE,4,17,0.032,0.005,0.002,0.69,20,26.83,5.87,68.52,36.77,523.92
SEPTIEMBRE,4,18,0.028,0.005,0.003,0.7,18,25.83,5.05,67,39.22,209.62
SEPTIEMBRE,4,19,0.02,0.01,0.004,0.75,18,23.75,4.93,58.83,49.45,48.8
SEPTIEMBRE,4,20,0.019,0.01,0.004,0.81,15,21.56,4.68,70.69,56.9,5.7
SEPTIEMBRE,4,21,0.019,0.006,0.003,0.72,14,20.5,5.13,68.18,59.11,2.34
SEPTIEMBRE,4,22,0.019,0.006,0.003,0.7,12,19.76,4.09,78.28,62.23,5.7
SEPTIEMBRE,4,23,0.018,0.006,0.003,0.66,14,19.4,3.61,91.88,65.15,5.63
SEPTIEMBRE,5,0,0.017,0.005,0.003,0.63,12,19.06,3.1,105.06,66.88,9.67
SEPTIEMBRE,5,1,0.018,0.005,0.003,0.63,NA,18.3,3.11,153.36,70.67,35.8
SEPTIEMBRE,5,2,0.016,0.005,0.002,0.63,5,15.84,2.61,154.47,87.6,17.19
SEPTIEMBRE,5,3,0.014,0.005,0.003,0.65,4,15.52,2.26,64.62,92.95,23.93
SEPTIEMBRE,5,4,0.01,0.005,0.004,0.65,5,15.59,1.35,164.41,95.02,31.05
SEPTIEMBRE,5,5,0.006,0.005,0.006,0.68,10,15.43,1.61,125.79,96.77,21.91
SEPTIEMBRE,5,6,0.003,0.005,0.008,0.83,16,15.74,2.55,95.38,96.51,8.24
SEPTIEMBRE,5,7,0.003,0.005,0.007,0.9,28,16,2.88,105.13,93.36,11.56
SEPTIEMBRE,5,8,0.006,0.006,0.006,0.93,22,17.17,3.19,101.06,89.69,118.83
SEPTIEMBRE,5,9,0.007,0.005,0.006,0.84,21,18.4,3.17,108.33,83.35,186.81
SEPTIEMBRE,5,10,0.015,0.005,0.004,0.81,19,20.51,4,93.91,71.84,451.59
SEPTIEMBRE,5,11,0.022,0.005,0.004,0.77,18,23,4.65,95.49,58.02,654.89
SEPTIEMBRE,5,12,0.03,0.006,0.004,0.82,19,24.52,4.06,92.25,51.47,734.11
SEPTIEMBRE,5,13,0.029,0.006,0.003,0.74,20,23.18,3.82,140.02,56.57,409.38
SEPTIEMBRE,5,14,0.027,0.005,0.003,0.74,9,22.79,2.62,104.12,59.62,488.32
SEPTIEMBRE,5,15,0.028,0.005,0.004,0.75,7,25.09,3.23,90.5,51.46,829.35
SEPTIEMBRE,5,16,0.025,0.005,0.003,0.71,13,24.06,3.87,127.75,55.78,388.08
SEPTIEMBRE,5,17,0.023,0.005,0.006,0.88,21,22.81,4.29,91.13,61.32,325.75
SEPTIEMBRE,5,18,0.019,0.005,0.006,0.85,21,21.66,3.36,111.93,65.21,111.31
SEPTIEMBRE,5,19,0.013,0.005,0.009,0.9,18,20.19,2.6,121.68,76.04,26.83
SEPTIEMBRE,5,20,0.012,0.005,0.008,0.88,26,19.17,3.76,111.17,78.56,11.31
SEPTIEMBRE,5,21,0.015,0.005,0.005,0.76,16,16.7,3.72,91.26,89.92,26.88
SEPTIEMBRE,5,22,0.014,0.005,0.004,0.74,6,16.09,3.38,98.46,96.59,11.44
SEPTIEMBRE,5,23,0.013,0.005,0.005,0.68,6,16.1,2.74,90.8,97.15,18
SEPTIEMBRE,6,0,0.007,0.005,0.006,0.69,9,16.12,1.7,119.89,97.41,18.42
SEPTIEMBRE,6,1,0.007,0.005,0.005,0.69,NA,16.17,2.32,108.19,97.94,2.75
SEPTIEMBRE,6,2,0.005,0.005,0.006,0.68,10,16.18,2.32,109.7,97.43,17.99
SEPTIEMBRE,6,3,0.004,0.005,0.006,0.7,12,16.15,1.64,99.26,97.39,38.23
SEPTIEMBRE,6,4,0.005,0.005,0.007,0.7,17,15.97,2.05,87.1,97.59,32.38
SEPTIEMBRE,6,5,0.001,0.005,0.008,0.81,16,15.87,1.68,97.2,97.3,25.64
SEPTIEMBRE,6,6,NA,0.005,0.008,0.82,17,15.43,2.08,115.04,97.9,19.11
SEPTIEMBRE,6,7,0.002,0.005,0.009,1.09,26,15.37,1.91,118.95,98.43,14.35
SEPTIEMBRE,6,8,0.002,0.005,0.008,1,26,15.81,1.97,121.49,98.2,75.38
SEPTIEMBRE,6,9,0.004,0.005,0.008,1.02,21,17.37,2.56,94.75,93.98,189.43
SEPTIEMBRE,6,10,0.009,0.005,0.006,0.86,14,18.93,2.78,88.49,87.93,318.97
SEPTIEMBRE,6,11,0.015,0.005,0.005,0.76,NA,20.85,2.87,87.62,77.99,450.83
SEPTIEMBRE,6,12,0.021,0.005,0.003,0.73,NA,23.75,2.47,120.04,59.95,665.96
SEPTIEMBRE,6,13,0.028,0.005,0.002,0.71,7,25.57,2.43,143.72,47.39,731.59
SEPTIEMBRE,6,14,0.034,0.005,0.002,0.7,8,26.17,2.05,135.67,44.69,878.71
SEPTIEMBRE,6,15,0.035,0.005,0.002,0.68,NA,27.17,2.33,136.36,39.79,814
SEPTIEMBRE,6,16,0.038,0.005,0.002,0.68,5,28.02,1.93,175.43,37.54,692.46
SEPTIEMBRE,6,17,0.032,0.005,0.004,0.83,23,22.65,2.89,248.61,56.56,80.42
SEPTIEMBRE,6,18,0.021,0.005,0.006,0.95,NA,20.17,1.53,142.53,79.2,153.26
SEPTIEMBRE,6,19,0.016,0.005,0.006,0.85,12,20.11,2.58,189.48,76.66,28.92
SEPTIEMBRE,6,20,0.017,0.005,0.006,0.89,11,18.94,2.41,214.52,77.31,2.54
SEPTIEMBRE,6,21,0.014,0.005,0.006,0.84,15,18.96,1.77,202.79,71.98,2.46
SEPTIEMBRE,6,22,0.014,0.005,0.004,0.76,19,18.31,2.65,228.8,76.19,2.49
SEPTIEMBRE,6,23,0.019,0.005,0.003,0.68,9,17.67,2.83,272.49,79.64,2.57
SEPTIEMBRE,7,0,0.017,0.005,0.004,0.67,10,16.86,2.27,189.48,84.76,2.66
SEPTIEMBRE,7,1,0.018,0.005,0.005,0.65,NA,16.92,2.5,59.31,83.78,2.67
SEPTIEMBRE,7,2,0.013,0.005,0.005,0.68,7,15.95,2.76,104.81,92.24,2.75
SEPTIEMBRE,7,3,0.013,0.005,0.004,0.68,10,15.72,2.56,95.35,97.66,2.75
SEPTIEMBRE,7,4,0.015,0.005,0.004,0.66,8,15.28,2.63,86.69,98.46,2.77
SEPTIEMBRE,7,5,0.013,0.005,0.005,0.67,8,15.03,2.01,100.07,99.61,2.77
SEPTIEMBRE,7,6,0.01,0.005,0.007,0.78,9,14.86,1.83,98.45,99.93,2.82
SEPTIEMBRE,7,7,0.007,0.005,0.009,0.95,12,14.63,1.81,101.62,NA,4.84
SEPTIEMBRE,7,8,0.006,0.005,0.009,0.97,12,14.98,1.64,114.09,NA,34.54
SEPTIEMBRE,7,9,0.011,0.005,0.006,0.84,10,16.32,1.92,129.87,NA,184.6
SEPTIEMBRE,7,10,0.017,0.005,0.004,0.77,9,17.47,2.2,123.88,96.23,236.83
SEPTIEMBRE,7,11,0.023,0.005,0.003,0.74,14,19.35,1.7,160.75,91.63,406.8
SEPTIEMBRE,7,12,0.028,0.006,0.004,0.73,NA,22.69,1.78,187.66,83.99,709.98
SEPTIEMBRE,7,13,0.035,0.007,0.005,0.81,16,23.51,1.91,214.16,70.66,530.02
SEPTIEMBRE,7,14,0.042,0.007,0.005,0.78,14,23.9,2.1,258.28,64.47,714.03
SEPTIEMBRE,7,15,0.042,0.006,0.003,0.73,14,25.14,2.81,269.28,51.75,886.61
SEPTIEMBRE,7,16,0.047,0.006,0.003,0.71,13,26.27,2.27,241.96,48.58,549.39
SEPTIEMBRE,7,17,0.035,0.007,0.006,0.8,23,21.35,2.88,150.13,65.81,49.16
SEPTIEMBRE,7,18,0.015,0.007,0.014,1.21,26,17.99,1.81,78.41,87.26,13.5
SEPTIEMBRE,7,19,0.017,0.006,0.009,0.99,19,17.26,2.77,109.11,89.32,5.43
SEPTIEMBRE,7,20,0.014,0.006,0.009,1.08,11,17.3,2.4,110.39,90.72,2.75
SEPTIEMBRE,7,21,0.015,0.005,0.006,0.87,14,16.75,2.88,264.3,94.76,2.81
SEPTIEMBRE,7,22,0.017,0.005,0.004,0.75,12,16.39,2.2,261.82,95.51,2.77
SEPTIEMBRE,7,23,0.017,0.005,0.003,0.68,11,15.94,2.56,259.54,96.43,2.78
SEPTIEMBRE,8,0,0.019,0.005,0.002,0.64,8,15.49,2.76,253.89,97.58,2.83
SEPTIEMBRE,8,1,0.017,0.005,0.002,0.63,12,15.43,2.19,260.77,98.22,2.81
SEPTIEMBRE,8,2,0.016,0.005,0.002,0.62,8,15.27,2.82,255.42,99.26,2.8
SEPTIEMBRE,8,3,0.018,0.005,0.002,0.62,7,15.13,2.17,242.34,NA,2.81
SEPTIEMBRE,8,4,0.016,0.005,0.003,0.63,NA,15.07,2.03,258.92,NA,2.85
SEPTIEMBRE,8,5,0.013,0.005,0.004,0.66,10,15.11,2.32,260.08,NA,2.77
SEPTIEMBRE,8,6,0.008,0.005,0.006,0.88,6,15.16,1.56,235.52,NA,2.78
SEPTIEMBRE,8,7,0.004,0.005,0.008,1.01,5,15.06,1.65,236.48,NA,7.8
SEPTIEMBRE,8,8,0.006,0.005,0.007,1.01,10,15.31,2.07,268.21,NA,62.2
SEPTIEMBRE,8,9,0.009,0.005,0.006,1.01,11,16.23,2.22,292.01,NA,118.45
SEPTIEMBRE,8,10,0.016,0.005,0.004,0.87,14,19.22,1.66,231.71,NA,355.15
SEPTIEMBRE,8,11,0.021,0.013,0.006,0.76,16,20.82,1.33,167.17,94.02,290.86
SEPTIEMBRE,8,12,0.027,0.015,0.004,0.71,20,21.86,1.27,192.7,85.85,470.7
SEPTIEMBRE,8,13,0.036,0.011,0.004,0.72,11,24.37,1.81,178.65,72.06,764.13
SEPTIEMBRE,8,14,0.043,0.009,0.003,0.7,16,25.64,1.95,234.21,60.74,754.81
SEPTIEMBRE,8,15,0.034,0.007,0.005,0.74,15,21.61,3.92,102.73,71.03,241.08
SEPTIEMBRE,8,16,0.023,0.006,0.004,0.74,9,20,3.82,63.88,76.83,212.79
SEPTIEMBRE,8,17,0.026,0.006,0.004,0.74,NA,21.16,2.84,108.1,68.29,208.7
SEPTIEMBRE,8,18,0.024,0.006,0.004,0.75,8,20.8,3.06,146.33,72,161.38
SEPTIEMBRE,8,19,0.021,0.005,0.004,0.81,15,20,2.1,160.4,73.46,46.53
SEPTIEMBRE,8,20,0.011,0.005,0.007,0.93,25,18.2,1.06,178.7,82.05,2.61
SEPTIEMBRE,8,21,0.009,0.005,0.009,1,52,18.3,0.96,131.82,81.78,2.55
SEPTIEMBRE,8,22,0.005,0.005,0.011,1.23,45,17.71,0.96,106.62,84.63,2.61
SEPTIEMBRE,8,23,0.002,0.005,0.011,1.13,38,16.98,1.32,153.38,87.1,2.64
SEPTIEMBRE,9,0,0.001,0.005,0.011,1.4,26,16.29,1.18,103.51,88.26,2.65
SEPTIEMBRE,9,1,0.003,0.005,0.01,0.94,11,15.65,1.82,148.51,88.35,2.73
SEPTIEMBRE,9,2,0.007,0.005,0.007,0.87,18,15.36,2.63,108.99,88.8,2.75
SEPTIEMBRE,9,3,0.004,0.005,0.008,0.77,14,14.97,2.71,100.28,89.7,2.82
SEPTIEMBRE,9,4,0.002,0.006,0.008,0.68,14,14.89,1.92,98.77,90.8,2.75
SEPTIEMBRE,9,5,0.003,0.005,0.007,0.68,19,14.19,1.76,122.2,92.45,2.83
SEPTIEMBRE,9,6,0.002,0.006,0.008,0.82,23,14.12,2.5,105.24,92.41,2.81
SEPTIEMBRE,9,7,0.003,0.006,0.008,0.83,30,13.88,1.68,117.21,91.95,13.56
SEPTIEMBRE,9,8,0.006,0.006,0.009,0.96,33,16.4,1.8,106.45,83.41,174.43
SEPTIEMBRE,9,9,0.014,0.006,0.008,0.84,38,18.58,3.2,89.49,71.47,408.16
SEPTIEMBRE,9,10,0.022,0.006,0.008,0.8,26,20.72,3.02,95.8,59.42,622.54
SEPTIEMBRE,9,11,0.033,0.005,0.005,0.71,22,22.75,2.89,104.22,49.73,809.93
SEPTIEMBRE,9,12,0.044,0.005,0.004,0.67,12,24.66,2.43,126.93,40.49,897.75
SEPTIEMBRE,9,13,0.05,0.005,0.003,0.67,9,26.23,2.09,144.12,33.79,842.09
SEPTIEMBRE,9,14,0.058,0.006,0.003,0.64,5,26.76,2.7,152.37,33.26,992.64
SEPTIEMBRE,9,15,0.056,0.006,0.003,0.63,11,27,2.45,144.35,32.87,791.58
SEPTIEMBRE,9,16,0.055,0.006,0.003,0.64,14,27.16,2.17,130.85,33.18,563.98
SEPTIEMBRE,9,17,0.053,0.006,0.003,0.69,19,25.58,2.5,137.44,38.12,224.5
SEPTIEMBRE,9,18,0.05,0.006,0.004,0.84,26,24.38,1.84,188.22,41.11,96.66
SEPTIEMBRE,9,19,0.039,0.006,0.009,1,28,23.46,1.88,256.46,43.27,24.85
SEPTIEMBRE,9,20,0.024,0.006,0.016,1.31,36,22.19,2,264.36,48.73,2.36
SEPTIEMBRE,9,21,0.019,0.006,0.019,1.34,50,21.42,2.49,293.15,56.74,2.38
SEPTIEMBRE,9,22,0.022,0.006,0.013,1.08,48,20.63,2.49,309.42,65.57,2.47
SEPTIEMBRE,9,23,0.02,0.005,0.013,0.98,37,20.53,2.09,272.7,65.52,2.44
SEPTIEMBRE,10,0,0.019,0.005,0.007,0.77,29,19.61,2.34,229.8,71.97,2.46
SEPTIEMBRE,10,1,0.02,0.005,0.004,0.68,28,18.83,1.88,223.36,77.94,2.52
SEPTIEMBRE,10,2,0.023,0.005,0.003,0.65,14,18.21,2.62,238.89,81.29,2.6
SEPTIEMBRE,10,3,0.022,0.005,0.002,0.64,7,17.54,1.99,257.11,83.12,2.67
SEPTIEMBRE,10,4,0.019,0.005,0.003,0.65,10,17.03,1.34,275.79,84.51,2.65
SEPTIEMBRE,10,5,0.016,0.005,0.004,0.67,13,17.24,1.2,226.49,86.14,2.63
SEPTIEMBRE,10,6,0.007,0.005,0.009,0.76,23,17.56,1.6,83.67,86.66,2.56
SEPTIEMBRE,10,7,0.002,0.005,0.01,0.83,44,16.96,2.17,115.89,88.65,12.02
SEPTIEMBRE,10,8,0.009,0.005,0.011,0.9,33,18.23,2.69,109.07,76.1,153
SEPTIEMBRE,10,9,0.019,0.005,0.007,0.84,35,20.53,3.6,89.2,64.66,405.23
SEPTIEMBRE,10,10,0.032,0.006,0.006,0.78,25,21.7,4.51,94.24,55.65,520.46
SEPTIEMBRE,10,11,0.045,0.006,0.005,0.77,29,23.35,3.73,89.03,49.27,728.38
SEPTIEMBRE,10,12,0.054,0.006,0.004,0.74,19,25.52,3.37,89.8,41.4,932.13
SEPTIEMBRE,10,13,0.056,0.006,0.004,0.68,12,26.58,3.2,94.16,34.23,993.78
SEPTIEMBRE,10,14,0.062,0.006,0.004,0.68,14,28.06,2.84,106.15,31.64,985.83
SEPTIEMBRE,10,15,0.061,0.005,0.004,0.69,13,27.88,2.96,96.42,30.9,598.31
SEPTIEMBRE,10,16,0.059,0.005,0.005,0.69,13,28.27,3.03,75.14,30.6,685.52
SEPTIEMBRE,10,17,0.058,0.006,0.004,0.71,14,27.83,2.48,108.68,30.83,321.86
SEPTIEMBRE,10,18,0.053,0.005,0.005,0.7,14,27.6,2.88,104.29,32.88,275.93
SEPTIEMBRE,10,19,0.043,0.005,0.011,0.97,11,24.46,2.02,57.54,40.98,18.82
SEPTIEMBRE,10,20,0.025,0.008,0.012,1.09,20,22.96,2.31,65.75,48.12,2.29
SEPTIEMBRE,10,21,0.025,0.011,0.009,0.88,31,21.57,2.51,66.55,53.64,2.38
SEPTIEMBRE,10,22,0.025,0.012,0.007,0.86,34,20.26,1.24,145.84,57.86,2.41
SEPTIEMBRE,10,23,0.024,0.008,0.006,0.77,30,19.06,1.89,90.67,65.36,2.52
SEPTIEMBRE,11,0,0.026,0.008,0.005,0.7,20,18.62,3.26,90.9,67.84,2.6
SEPTIEMBRE,11,1,0.024,0.007,0.005,0.68,NA,17.79,3.71,81.51,72.42,2.55
SEPTIEMBRE,11,2,0.027,0.008,0.003,0.65,17,17.22,3.69,73.87,74.43,2.66
SEPTIEMBRE,11,3,0.026,0.007,0.003,0.65,19,16.2,3.94,65.7,79.07,2.65
SEPTIEMBRE,11,4,0.025,0.008,0.005,0.64,15,16.15,3.7,57.46,79.66,2.7
SEPTIEMBRE,11,5,0.025,0.017,0.005,0.65,14,16.01,2.97,57.26,78.37,2.75
SEPTIEMBRE,11,6,0.026,0.012,0.004,0.67,21,15.64,2.17,115.99,78.7,2.71
SEPTIEMBRE,11,7,0.02,0.008,0.006,0.81,27,14.81,2.36,93.7,84.16,15.5
SEPTIEMBRE,11,8,0.022,0.009,0.004,0.74,25,17.35,2.83,106.64,77.79,182.05
SEPTIEMBRE,11,9,0.031,0.011,0.004,0.75,29,19.86,4.14,84.61,65.25,411.76
SEPTIEMBRE,11,10,0.037,0.015,0.004,0.74,32,21.1,5.32,83.64,57.45,627.85
SEPTIEMBRE,11,11,0.044,0.016,0.005,0.74,26,22.65,5.59,79.53,49.26,809.45
SEPTIEMBRE,11,12,0.053,0.012,0.005,0.77,23,24.02,5.08,83.44,44.25,931.77
SEPTIEMBRE,11,13,0.054,0.013,0.005,0.75,24,25.2,4.8,82.78,38.53,995.64
SEPTIEMBRE,11,14,0.051,0.008,0.004,0.7,13,26,4.19,98.2,35.41,899.75
SEPTIEMBRE,11,15,0.051,0.013,0.004,0.7,14,27.03,4.06,81.22,30.72,887.37
SEPTIEMBRE,11,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SEPTIEMBRE,11,17,0.047,0.022,0.004,0.7,NA,27.16,3.82,73.09,30.88,515.17
SEPTIEMBRE,11,18,0.039,0.022,0.005,0.71,NA,25.85,4.69,60.16,34.84,217.2
