DATOS HORARIOS 2022_NATIVITAS,,,,,,,,,,,,
NOTA: LOS DATOS SON PREVALIDADOS,,,,,,,,,,,,
,,,,,,,,,,,,
MES,DIA,HORA,O3 [ppm],SO2 [ppm],NO2 [ppm],CO [ppm],PM10 [µg/m³],TEMP,WS,WD,HR,RADSOL
MAYO,11,6,0.024,0.009,0.012,1.26,37,18.17795,3.757855,82.471517,63.832067,12.011603
MAYO,11,7,0.018,0.022,0.018,1.32,54,18.0503,4.009567,77.4942,62.3294,40.092297
MAYO,11,8,0.022,0.019,0.015,1.28,63,20.218133,4.454345,89.398317,56.777033,224.316167
MAYO,11,9,0.036,0.023,0.009,1.21,65,22.128467,6.130723,86.47395,46.36835,461.171833
MAYO,11,10,0.039,0.022,0.012,1.19,82,24.0856,5.944343,86.351583,39.202433,691.7795
MAYO,11,11,0.047,0.019,0.008,1.19,66,25.9255,5.798552,89.840433,33.408117,883.166667
MAYO,11,12,0.054,0.011,0.008,1.21,46,27.56545,5.271087,90.66615,28.1706,1018.183667
MAYO,11,13,0.055,0.011,0.007,1.18,45,28.965567,5.145883,99.535483,23.540767,1083.701667
MAYO,11,14,0.053,0.010,0.007,1.17,39,29.949033,5.05854,99.519333,21.926833,1005.158833
MAYO,11,15,0.044,0.010,0.007,1.19,37,30.150533,4.774258,89.062467,23.078333,730.820667
MAYO,11,16,0.039,0.027,0.008,1.20,35,31.227167,4.520918,73.319967,19.378817,772.962167
MAYO,11,17,0.039,0.015,0.009,1.25,56,29.789433,6.114423,97.867433,23.19495,461.061333
MAYO,11,18,0.038,0.007,0.008,1.28,62,28.84585,5.785475,101.86615,26.308917,306.270333
MAYO,11,19,0.037,0.004,0.008,1.22,57,27.716767,5.450862,96.410883,23.373733,131.877767
MAYO,11,20,0.034,0.020,0.014,1.23,63,25.381467,4.569552,71.15005,23.476117,10.072773
MAYO,11,21,0.037,0.013,0.010,1.22,39,24.139717,4.240548,68.034283,27.002817,25.091925
MAYO,11,22,0.036,0.009,0.006,1.15,33,22.984017,5.55856,66.6289,34.324767,26.267903
MAYO,11,23,0.029,0.012,0.010,1.15,34,21.569233,5.928323,69.60515,44.8832,15.993998
MAYO,12,0,0.028,0.022,0.008,1.14,46,20.204283,5.971695,71.90385,53.48495,2.32395
MAYO,12,1,0.029,0.015,0.007,1.17,39,19.00665,5.299058,73.628117,59.472367,8.145262
MAYO,12,2,0.028,0.012,0.006,1.15,37,17.830267,2.785823,93.677017,62.933867,2.602447
MAYO,12,3,0.031,0.010,0.006,1.14,24,17.403167,3.297807,83.48265,65.802567,13.541813
MAYO,12,4,0.026,0.008,0.007,1.16,32,17.091883,1.922147,81.23635,65.943367,7.959348
MAYO,12,5,0.027,0.008,0.007,1.15,31,16.866717,2.945512,73.605467,66.853867,13.608237
MAYO,12,6,0.023,0.008,0.011,1.26,32,16.226383,3.465903,65.7561,69.677067,16.004393
MAYO,12,7,0.021,0.007,0.018,1.42,41,16.551733,2.73911,78.7463,69.053183,51.145213
MAYO,12,8,0.022,0.008,0.014,1.33,47,19.00655,3.722483,78.934933,60.946017,258.219833
MAYO,12,9,0.030,0.019,0.010,1.22,48,20.46035,4.875023,85.2258,52.52205,504.7265
MAYO,12,10,0.038,0.017,0.010,1.18,38,22.1417,4.629262,88.53845,43.274783,736.958167
MAYO,12,11,0.048,0.024,0.010,1.18,39,24.329533,4.21461,84.30975,32.77475,929.377333
MAYO,12,12,0.062,0.016,0.010,1.21,44,26.278983,5.19699,80.9418,23.30045,1062.378333
MAYO,12,13,0.065,0.013,0.009,1.15,127,27.969633,5.210935,90.991933,14.79795,1111.678333
MAYO,12,14,0.068,0.008,0.006,1.12,43,29.1617,4.211303,103.69375,13.423117,1087.668333
MAYO,12,15,0.070,0.006,0.006,1.11,20,30.278633,4.037418,102.19505,12.858617,990.428167
MAYO,12,16,0.066,0.022,0.006,1.18,28,31.118467,3.697282,128.301467,11.747117,828.3665
MAYO,12,17,0.057,0.034,0.010,1.18,29,31.35355,4.044073,88.814117,10.267803,617.040833
MAYO,12,18,0.053,0.042,0.009,1.80,52,30.679333,5.086865,77.192683,11.231017,369.878833
MAYO,12,19,0.050,0.057,0.010,1.34,49,28.73025,5.891352,59.3449,11.576233,121.375933
MAYO,12,20,0.046,0.013,0.010,1.14,56,26.315583,5.415552,49.87015,14.1461,33.352745
MAYO,12,21,0.047,0.014,0.007,1.11,44,24.6184,5.436103,56.6622,16.262767,26.224655
MAYO,12,22,0.044,0.021,0.008,1.10,31,22.999533,4.903985,51.963433,18.389733,29.25708
MAYO,12,23,0.043,0.012,0.008,1.08,26,21.555517,3.273845,64.715183,18.477017,27.880612
MAYO,13,0,0.037,0.007,0.009,1.06,21,19.7657,3.581252,96.149433,21.321233,7.159407
MAYO,13,1,0.028,0.070,0.023,1.08,41,18.39445,2.782768,85.269867,27.784083,13.956997
MAYO,13,2,0.029,0.016,0.012,1.07,25,17.038383,2.22684,94.5359,31.5985,6.845577
MAYO,13,3,0.025,0.035,0.015,1.07,36,16.090383,2.841987,79.42835,36.7325,5.87248
MAYO,13,4,0.026,0.016,0.014,1.08,28,15.6963,2.812837,107.701817,39.4473,16.962305
MAYO,13,5,0.019,0.023,0.013,1.11,36,13.5424,2.185193,155.600167,43.821333,2.87092
MAYO,13,6,0.018,0.016,0.018,1.29,45,13.554917,1.575477,89.345767,47.112117,3.237272
MAYO,13,7,0.013,0.008,0.026,1.57,54,14.184133,1.37612,99.175667,49.208417,52.706983
MAYO,13,8,0.025,0.008,0.023,1.44,63,17.627433,1.762675,66.8476,48.069467,214.382333
MAYO,13,9,0.032,0.007,0.013,1.26,75,20.86025,2.454433,125.2817,41.937017,478.661333
MAYO,13,10,0.043,0.010,0.011,1.26,49,25.13935,1.699957,216.855333,31.873983,712.216667
MAYO,13,11,0.054,0.009,0.009,1.27,61,26.859933,2.49558,258.402217,26.0057,898.550667
MAYO,13,12,0.070,0.008,0.007,1.19,87,27.853317,2.723152,240.69835,20.415083,1044.201167
MAYO,13,13,0.070,0.006,0.007,1.23,40,29.069733,3.239575,272.0495,17.854467,1103.375
MAYO,13,14,0.072,0.005,0.006,1.19,36,30.29045,3.127785,236.518333,14.2475,1082.066333
MAYO,13,15,0.075,0.004,0.005,1.12,25,31.366333,2.495538,173.270317,12.631217,977.637333
MAYO,13,16,0.078,0.015,0.006,1.15,25,31.8759,2.895902,186.31725,11.562783,828.0555
MAYO,13,17,0.075,0.009,0.006,1.13,38,32.43945,2.420535,240.03605,11.132133,606.317
MAYO,13,18,0.077,0.010,0.006,1.14,37,32.444,2.200172,161.68975,10.855933,358.259833
MAYO,13,19,0.076,0.008,0.005,1.11,41,30.240633,2.35911,184.3565,11.825683,122.129267
MAYO,13,20,0.057,0.008,0.016,1.39,64,27.130667,1.263557,163.520917,13.249783,32.409278
MAYO,13,21,0.031,0.029,0.025,1.42,84,26.3426,1.991285,97.884817,13.968467,23.229207
MAYO,13,22,0.026,0.020,0.020,1.23,65,24.859133,2.663553,91.265317,16.828,4.416873
MAYO,13,23,0.026,0.006,0.015,1.17,54,23.285983,3.631452,104.41115,20.60595,12.312682
MAYO,14,0,0.024,0.009,0.015,1.21,65,21.566017,2.27628,118.023617,26.8973,14.80792
MAYO,14,1,0.028,0.017,0.015,1.19,58,20.434533,2.323452,72.494767,29.696483,13.46391
MAYO,14,2,0.026,0.020,0.016,1.14,41,20.123583,2.497077,95.899783,29.532833,21.857685
MAYO,14,3,0.026,0.007,0.013,1.12,39,18.235633,2.03578,112.616433,32.758567,6.305195
MAYO,14,4,0.030,0.008,0.009,1.10,29,17.417767,2.227735,121.8859,34.292667,2.603292
MAYO,14,5,0.022,0.022,0.014,1.11,58,16.5526,2.196993,108.35615,39.56295,16.527765
MAYO,14,6,0.024,0.007,0.014,1.18,55,16.5807,3.465772,87.984233,45.247383,2.743965
MAYO,14,7,0.013,0.005,0.021,1.32,50,15.961883,3.609418,93.75785,48.27985,48.106845
MAYO,14,8,0.016,0.006,0.021,1.37,67,18.76825,3.873157,107.915817,44.703867,246.067
MAYO,14,9,0.031,0.006,0.016,1.34,71,22.168767,3.614573,85.94775,35.44635,478.746333
MAYO,14,10,0.045,0.006,0.012,1.26,68,24.8288,2.773307,92.72305,31.600633,702.430833
MAYO,14,11,0.062,0.007,0.008,1.23,58,28.280783,1.95873,183.030917,27.823683,887.484667
MAYO,14,12,0.072,0.006,0.007,1.26,52,29.867617,2.41746,141.325783,25.148883,1020.056833
MAYO,14,13,0.078,0.007,0.006,1.23,52,31.361283,2.21975,213.239583,20.538867,1070.751667
MAYO,14,14,0.081,0.014,0.006,1.22,38,32.656233,2.351445,204.576183,15.764583,1032.392833
MAYO,14,15,0.090,0.025,0.008,1.37,40,32.810767,2.341523,217.469867,15.8011,705.734333
MAYO,14,16,0.086,0.029,0.008,1.37,110,30.4739,2.127133,185.901167,17.391167,162.963667
MAYO,14,17,0.074,0.015,0.006,1.23,104,29.508117,2.66235,182.8495,17.9592,116.250233
MAYO,14,18,0.067,0.009,0.008,1.26,65,29.26835,3.094657,212.2085,19.809017,111.847617
MAYO,14,19,0.050,0.006,0.010,1.43,89,26.707217,4.229067,254.777167,30.31845,20.495127
MAYO,14,20,0.043,0.005,0.009,1.40,106,24.8312,3.535095,217.274833,33.255267,19.151525
MAYO,14,21,0.041,0.005,0.008,1.35,77,23.34645,4.052713,228.567833,37.269417,30.112658
MAYO,14,22,0.041,0.005,0.008,1.28,91,21.390667,3.499952,233.164,45.489117,23.319077
MAYO,14,23,0.039,0.004,0.008,1.27,65,20.36945,2.458883,235.170833,49.490883,13.992132
MAYO,15,0,0.039,0.004,0.007,1.23,38,19.41695,1.460037,242.981683,51.89635,23.645797
MAYO,15,1,0.038,0.004,0.008,1.27,35,18.998933,1.132073,268.926,51.847983,26.077667
MAYO,15,2,0.038,0.004,0.007,1.24,27,18.62215,1.630955,211.151333,53.323917,16.772093
MAYO,15,3,0.031,0.004,0.011,1.20,34,17.411067,1.645127,192.385833,57.677217,6.56397
MAYO,15,4,0.029,0.004,0.009,1.21,37,16.500833,1.194863,198.421,59.607683,2.527162
MAYO,15,5,0.022,0.005,0.016,1.29,44,15.9348,1.042505,212.819317,60.6314,2.586483
MAYO,15,6,0.012,0.005,0.021,1.45,52,15.336167,1.038897,240.701667,62.304033,12.25671
MAYO,15,7,0.019,0.005,0.028,1.65,64,15.734617,1.451657,108.371417,64.570967,48.28701
MAYO,15,8,0.022,0.023,0.019,1.38,81,18.688033,2.013185,106.144367,58.255767,245.578833
MAYO,15,9,0.037,0.025,0.009,1.27,78,21.88615,3.201657,110.458283,47.393883,495.637667
MAYO,15,10,0.049,0.010,0.006,1.24,46,24.163233,3.185557,99.2376,37.341,722.956667
MAYO,15,11,0.055,0.006,0.005,1.19,44,26.368783,2.813937,107.183517,28.639667,911.7825
MAYO,15,12,0.059,0.006,0.005,1.15,26,28.068583,3.043228,117.221983,24.18885,1035.7745
MAYO,15,13,0.061,0.005,0.004,1.13,26,30.10865,2.968968,151.2285,18.362167,1086.938333
MAYO,15,14,0.062,0.006,0.004,1.11,23,31.676717,2.62148,170.155117,15.34015,1059.670667
MAYO,15,15,0.064,0.010,0.004,1.18,17,32.084533,3.227793,148.1799,13.9575,909.937
MAYO,15,16,0.065,0.014,0.005,1.15,16,32.66845,2.919485,154.086667,13.3902,663.517167
MAYO,15,17,0.057,0.006,0.006,1.19,21,31.8944,2.369247,217.185483,13.44905,469.689833
MAYO,15,18,0.054,0.025,0.009,1.38,28,30.783517,3.135322,117.5237,12.915983,152.755167
MAYO,15,19,0.053,0.020,0.008,1.29,40,29.505517,4.580648,61.974767,14.59575,60.118617
MAYO,15,20,0.045,0.009,0.008,1.22,45,27.5785,4.80462,56.4915,19.51925,20.072925
MAYO,15,21,0.041,0.013,0.009,1.20,48,25.945267,5.049048,72.735033,21.67825,14.344487
MAYO,15,22,0.041,0.011,0.008,1.17,76,24.37535,4.99473,69.418083,25.151383,14.286712
MAYO,15,23,0.035,0.015,0.013,1.21,55,22.57575,4.57904,83.9761,30.335517,12.633377
MAYO,16,0,0.038,0.008,0.007,1.14,53,21.346917,3.80897,112.6036,32.752067,6.267513
MAYO,16,1,0.035,0.008,0.008,1.15,43,19.692467,2.268137,109.1575,34.481783,11.721097
MAYO,16,2,0.034,0.010,0.010,1.13,42,18.791017,3.396657,74.438283,38.9955,10.159118
MAYO,16,3,0.038,0.007,0.006,1.11,33,18.415233,3.911328,59.17075,42.0083,2.561735
MAYO,16,4,0.040,0.008,0.008,1.09,24,17.848533,3.040533,77.038883,41.65805,13.137988
MAYO,16,5,0.031,0.010,0.011,1.12,32,16.229617,2.251863,124.821833,42.756,13.616323
MAYO,16,6,0.021,0.015,0.016,1.22,35,14.643933,2.314585,111.66755,47.20395,3.025938
MAYO,16,7,0.017,0.013,0.020,1.25,56,15.54655,2.10437,127.939783,47.159933,57.665232
MAYO,16,8,0.023,0.013,0.018,1.29,70,19.215517,2.632097,124.817883,40.17975,263.911
MAYO,16,9,0.035,0.014,0.017,1.32,88,22.152967,3.570657,105.945233,30.476483,512.802
MAYO,16,10,0.048,0.016,0.012,1.22,60,24.755133,3.726697,102.174467,22.153267,738.7965
MAYO,16,11,0.058,0.013,0.011,1.22,48,27.015283,3.520267,108.75495,17.518317,927.518833
MAYO,16,12,0.062,0.010,0.007,1.14,44,29.102017,3.249912,120.795717,12.496717,1060.7135
MAYO,16,13,0.064,0.008,0.005,1.08,39,29.995767,3.164847,122.19125,10.839067,1111.283333
MAYO,16,14,0.067,0.006,0.006,1.10,22,30.995733,3.036062,137.90835,9.998527,1101.118333
MAYO,16,15,0.063,0.006,0.006,1.15,33,31.889117,3.377662,130.64295,8.743095,1008.8995
MAYO,16,16,0.056,0.008,0.007,1.19,26,32.337183,4.163778,136.60535,7.280427,856.730333
MAYO,16,17,0.056,0.017,0.010,1.32,35,32.327217,3.841163,102.1777,7.070588,585.145333
MAYO,16,18,0.056,0.020,0.014,1.14,41,31.2227,3.567533,85.831233,8.584415,295.860167
MAYO,16,19,0.054,0.014,0.015,1.26,40,29.47565,3.304337,84.97605,10.314058,71.36485
MAYO,16,20,0.041,0.010,0.013,1.20,45,27.716717,4.510718,73.33845,11.382833,26.348772
MAYO,16,21,0.036,0.008,0.011,1.21,39,25.68085,3.517542,63.633233,14.630233,13.039192
MAYO,16,22,0.035,0.008,0.011,1.19,25,24.033733,3.505063,60.65385,18.302617,18.732983
MAYO,16,23,0.032,0.008,0.010,1.14,41,22.309567,3.318957,116.023233,21.638767,56.923293
MAYO,17,0,0.027,0.008,0.014,1.31,96,21.153278,2.516687,105.889759,23.975481,20.178898
MAYO,17,1,0.028,0.008,0.015,1.16,70,20.58955,4.039305,54.188283,27.764033,25.504468
MAYO,17,2,0.034,0.010,0.010,1.11,36,19.85285,3.571908,52.201783,28.846567,17.686485
MAYO,17,3,0.038,0.011,0.008,1.08,29,19.454683,4.009873,65.881567,29.152083,28.737832
MAYO,17,4,0.031,0.011,0.010,1.09,31,17.459933,3.224892,97.435917,31.2911,13.36325
MAYO,17,5,0.025,0.009,0.013,1.12,29,15.96825,2.364788,117.44695,35.531133,9.57981
MAYO,17,6,0.018,0.008,0.019,1.25,35,15.51595,2.758167,111.679317,43.161417,5.291562
MAYO,17,7,0.004,0.007,0.030,1.41,61,15.571167,2.92422,118.7905,48.6336,64.606657
MAYO,17,8,0.013,0.007,0.026,1.56,85,17.783033,3.020002,103.000817,45.441583,199.854533
MAYO,17,9,0.031,0.007,0.017,1.33,87,21.4821,3.582353,97.208633,36.132133,520.172333
MAYO,17,10,0.048,0.007,0.009,1.22,51,24.484233,2.437915,125.416867,27.5305,612.1565
MAYO,17,11,0.060,0.006,0.009,1.25,58,27.288983,1.68843,128.74865,24.96045,780.8635
MAYO,17,12,0.073,0.006,0.009,1.25,57,28.588983,2.379508,184.4564,23.012717,863.853
MAYO,17,13,0.078,0.006,0.008,1.30,52,29.257917,2.063108,227.026383,22.17185,841.2135
MAYO,17,14,0.066,0.005,0.005,1.21,44,31.1131,3.019702,253.913933,15.834217,1089.998333
MAYO,17,15,0.071,0.004,0.006,1.23,37,31.39395,3.031735,253.727367,14.108567,845.858833
MAYO,17,16,0.080,0.004,0.006,1.19,31,32.476567,2.332345,225.491367,13.702683,759.333167
MAYO,17,17,0.082,0.004,0.006,1.22,47,30.961583,2.29409,237.49,14.490683,293.920833
MAYO,17,18,0.070,0.004,0.010,1.36,48,29.073867,3.069782,270.594333,16.25165,90.115617
MAYO,17,19,0.050,0.004,0.017,1.55,74,27.345833,4.611392,299.660333,24.943467,23.034372
MAYO,17,20,0.043,0.004,0.019,1.74,102,25.631717,3.13479,286.092,32.0484,33.773105
MAYO,17,21,0.040,0.004,0.014,1.56,86,24.690867,3.397415,263.896333,31.480317,32.650038
MAYO,17,22,0.033,0.004,0.014,1.49,90,24.32425,3.170847,277.426667,28.433283,26.07946
MAYO,17,23,0.036,0.004,0.008,1.16,106,23.88825,4.628043,300.944,25.242367,51.02994
MAYO,18,0,0.035,0.004,0.008,1.18,101,22.793883,2.998393,265.115167,27.37685,15.605207
MAYO,18,1,0.035,0.004,0.005,1.11,99,21.428717,2.858455,236.461333,31.278033,6.082225
MAYO,18,2,0.038,0.004,0.004,1.11,52,19.92855,2.959088,256.984,36.784267,8.56402
MAYO,18,3,0.037,0.004,0.004,1.12,22,18.933817,1.175638,181.29496,39.51205,2.378133
MAYO,18,4,0.032,0.004,0.017,1.15,29,18.26935,1.81442,199.465933,42.2609,2.508025
MAYO,18,5,0.014,0.006,0.020,1.17,27,17.318217,1.323493,200.43795,43.352383,2.567083
MAYO,18,6,0.005,0.005,0.028,1.44,49,16.5024,1.110067,204.319983,45.9852,6.51143
MAYO,18,7,0.005,0.005,0.030,1.80,71,17.303383,1.258013,230.585333,47.890767,48.734075
MAYO,18,8,0.014,0.004,0.023,1.63,113,22.069983,1.577912,213.591717,40.175433,256.219167
MAYO,18,9,0.028,0.004,0.017,1.39,64,23.888683,2.699172,279.256167,34.02865,491.334667
MAYO,18,10,0.035,0.004,0.023,1.46,65,26.1182,2.75569,283.554167,29.886233,708.949667
MAYO,18,11,0.058,0.004,0.010,1.33,59,28.170617,3.147462,266.395117,27.23365,891.161167
MAYO,18,12,0.067,0.004,0.007,1.29,44,29.015267,3.536472,270.040167,26.22245,1012.019833
MAYO,18,13,0.066,0.004,0.007,1.32,40,30.03545,4.070082,281.088167,23.34155,1068.486667
MAYO,18,14,0.068,0.003,0.006,1.22,27,30.997967,3.266292,265.942933,20.69555,1059.006167
MAYO,18,15,0.068,0.003,0.004,1.14,24,32.180067,2.426613,198.38745,17.879017,979.613667
MAYO,18,16,0.069,0.003,0.005,1.18,24,33.01125,2.774353,206.7934,16.517517,692.319833
MAYO,18,17,0.071,0.003,0.005,1.20,36,31.106017,2.35469,217.833767,18.850217,220.570833
MAYO,18,18,0.063,0.003,0.011,1.43,40,30.350467,2.845558,230.07935,19.1024,132.627567
MAYO,18,19,0.048,0.003,0.011,1.30,53,27.847867,5.223942,281.176217,20.523717,13.473153
MAYO,18,20,0.044,0.003,0.009,1.27,259,25.552833,3.916968,231.40705,25.779967,24.58297
MAYO,18,21,0.039,0.003,0.011,1.27,60,23.931233,3.058522,211.267167,30.7324,2.127812
MAYO,18,22,0.057,0.003,0.009,1.25,58,23.277133,5.825972,289.780667,36.886283,6.170815
MAYO,18,23,0.048,0.003,0.008,1.42,63,19.479067,4.45295,158.697817,54.620567,2.4879
MAYO,19,0,0.039,0.003,0.005,1.17,45,17.04285,1.433543,155.914483,65.9445,2.698695
MAYO,19,1,0.038,0.004,0.009,1.47,NA,16.993033,2.378567,97.6881,68.25365,9.122337
MAYO,19,2,0.038,0.004,0.008,1.15,15,17.4774,3.153417,117.3723,63.180733,4.949957
MAYO,19,3,0.033,0.004,0.009,1.16,31,17.060383,1.693048,158.370267,64.171633,2.751535
MAYO,19,4,0.024,0.004,0.013,1.18,27,16.412867,1.403218,243.249833,65.2143,2.594442
MAYO,19,5,0.013,0.004,0.022,1.26,29,15.4151,1.83555,275.830333,70.619817,2.792432
MAYO,19,6,0.008,0.004,0.028,1.51,34,14.93195,2.44403,289.331667,74.435217,2.96738
MAYO,19,7,0.002,0.004,0.035,1.96,48,15.478383,3.050765,302.468167,75.895233,51.238937
MAYO,19,8,0.010,0.004,0.033,1.83,49,19.9071,2.490023,301.7595,61.453117,252.269667
MAYO,19,9,0.033,0.004,0.020,1.48,39,22.86665,2.827373,284.949167,47.933267,487.0425
MAYO,19,10,0.050,0.004,0.014,1.35,37,24.3662,3.100437,260.153,42.259267,709.520167
MAYO,19,11,0.061,0.004,0.013,1.34,35,26.144,2.749547,253.736717,38.007283,889.473167
MAYO,19,12,0.072,0.004,0.010,1.32,27,27.600917,2.900042,264.641833,32.064567,1015.988
MAYO,19,13,0.075,0.004,0.010,1.35,38,28.989433,3.230203,268.797167,27.567117,1070.698333
MAYO,19,14,0.079,0.004,0.008,1.24,26,30.0066,3.483692,262.389833,25.390283,1059.35
MAYO,19,15,0.072,0.004,0.006,1.18,27,31.310133,3.093183,254.4887,20.4813,982.453
MAYO,19,16,0.064,0.004,0.005,1.12,17,32.458717,2.722708,219.867967,14.931233,821.808
MAYO,19,17,0.072,0.003,0.005,1.14,17,32.9776,2.52992,212.5077,14.4795,613.0875
MAYO,19,18,0.056,0.005,0.011,1.26,47,30.980817,5.401937,59.61765,15.857317,355.052667
MAYO,19,19,0.053,0.006,0.010,1.32,31,29.754867,4.157568,54.363,17.006167,121.592133
MAYO,19,20,0.043,0.008,0.011,1.23,53,27.46015,4.116472,52.252217,18.568417,4.664183
MAYO,19,21,0.033,0.009,0.018,1.40,31,26.157883,2.731182,113.37795,20.422583,17.836397
MAYO,19,22,0.030,0.010,0.017,1.37,87,23.7742,2.538972,153.184217,26.000783,24.543308
MAYO,19,23,0.040,0.007,0.015,1.45,76,23.072983,1.242637,196.062283,26.660217,2.214083
MAYO,20,0,0.054,0.006,0.012,1.41,95,23.167817,2.833258,230.4865,26.857833,10.464478
MAYO,20,1,0.060,0.005,0.007,1.34,33,22.153017,3.272212,253.973,29.13795,10.172077
MAYO,20,2,0.055,0.005,0.006,1.31,54,21.187317,2.347477,247.97,31.8982,6.55288
MAYO,20,3,0.052,0.004,0.006,1.28,57,20.53315,2.53016,221.172,31.623233,5.531987
MAYO,20,4,0.052,0.004,0.006,1.30,53,19.220483,2.185393,225.749,33.33245,4.873337
MAYO,20,5,0.045,0.004,0.010,1.35,53,18.339817,1.516397,280.746,34.897267,2.676402
MAYO,20,6,0.036,0.004,0.017,1.52,60,17.703867,1.0433,231.777167,37.242367,2.730045
MAYO,20,7,0.027,0.004,0.027,1.77,72,18.231317,1.753312,248.669833,39.133383,42.827018
MAYO,20,8,0.031,0.004,0.025,1.70,81,21.640067,1.262172,202.288667,35.492217,217.922617
MAYO,20,9,0.052,0.004,0.012,1.45,66,24.28535,2.385357,254.909833,30.561633,459.562667
MAYO,20,10,0.062,0.004,0.008,1.37,66,25.765967,3.358962,264.6,26.796467,689.126833
MAYO,20,11,0.066,0.003,0.009,1.32,69,27.3516,3.662522,272.994,21.882383,879.104
MAYO,20,12,0.072,0.003,0.008,1.33,46,28.900617,3.320135,266.5755,18.372717,1008.458
MAYO,20,13,0.075,0.003,0.009,1.32,37,30.336933,3.84894,284.8565,16.03725,1061.495
MAYO,20,14,0.075,0.003,0.007,1.26,30,31.27115,3.823693,274.522333,14.566817,1051.7
MAYO,20,15,0.075,0.003,0.008,1.22,24,32.161017,3.079275,254.886967,13.630783,959.759
MAYO,20,16,0.077,0.003,0.008,1.27,49,32.38415,3.685233,265.1655,13.170167,791.525
MAYO,20,17,0.077,0.003,0.009,1.32,46,32.445567,3.706908,280.0197,12.9083,578.521667
MAYO,20,18,0.079,0.003,0.006,1.22,46,31.682567,3.321907,240.952,13.419883,329.422833
MAYO,20,19,0.078,0.003,0.010,1.33,54,30.144633,4.353367,251.7065,14.08445,111.824317
MAYO,20,20,0.085,0.003,0.011,1.38,76,27.922267,4.324732,240.887,15.591933,33.613633
MAYO,20,21,0.069,0.003,0.015,1.58,93,25.958933,3.348665,259.754,17.829567,1.908178
MAYO,20,22,0.048,0.003,0.024,1.81,111,23.775483,2.651708,265.709333,21.195717,5.297215
MAYO,20,23,0.041,0.003,0.025,1.75,108,22.601733,2.259328,280.6885,22.37865,8.85155
MAYO,21,0,0.034,0.003,0.019,1.43,90,21.9355,3.281748,286.0295,22.330267,9.496358
MAYO,21,1,0.041,0.003,0.013,1.31,77,20.621717,2.74314,262.7005,24.405283,8.623918
MAYO,21,2,0.041,0.003,0.011,1.37,57,19.504267,2.429858,276.936833,26.127433,2.489568
MAYO,21,3,0.036,0.003,0.011,1.29,50,18.210367,1.435043,227.270883,28.245283,2.544045
MAYO,21,4,0.032,0.003,0.011,1.33,65,17.005267,1.108078,185.971417,29.850433,2.722165
MAYO,21,5,0.031,0.003,0.011,1.31,48,16.458967,1.454788,275.010167,32.718467,10.203543
MAYO,21,6,0.018,0.003,0.021,1.49,99,15.732167,1.00866,201.27659,35.177033,2.939305
MAYO,21,7,0.015,0.003,0.028,1.78,82,17.014767,1.397042,286.342333,38.398017,49.447393
MAYO,21,8,0.025,0.003,0.021,1.61,72,20.92085,2.044648,264.2765,36.225933,239.280167
MAYO,21,9,0.035,0.003,0.020,1.59,67,24.687317,1.727888,271.142333,28.435283,469.012333
MAYO,21,10,0.053,0.003,0.012,1.40,62,26.278867,2.854215,268.051667,24.389883,689.310167
MAYO,21,11,0.068,0.003,0.007,1.31,44,27.9147,3.102357,273.892333,20.5411,872.905833
MAYO,21,12,0.073,0.003,0.006,1.26,40,29.352733,3.018205,262.405167,16.5465,1001.9755
MAYO,21,13,0.078,0.003,0.007,1.26,39,30.330317,3.213093,250.2482,14.570467,1041.265
MAYO,21,14,0.080,0.002,0.008,1.27,42,31.09185,3.292198,269.193,14.297683,1028.886667
MAYO,21,15,0.084,0.003,0.007,1.27,36,31.8819,3.190498,264.393833,14.273767,936.815333
MAYO,21,16,0.085,0.003,0.006,1.23,41,32.3502,3.042918,252.8505,14.095967,778.980333
MAYO,21,17,0.088,0.002,0.007,1.28,45,32.579117,2.872787,264.878883,13.567667,563.2855
MAYO,21,18,0.081,0.002,0.010,1.35,49,31.891233,3.460923,288.737833,13.863533,330.5845
MAYO,21,19,0.079,0.003,0.012,1.41,46,30.282583,2.982915,279.628833,14.779683,109.11265
MAYO,21,20,0.065,0.002,0.015,1.51,56,27.903167,2.903363,263.3385,18.105333,11.425072
MAYO,21,21,0.049,0.003,0.021,1.68,78,25.924767,2.81306,263.148833,20.973183,1.900557
MAYO,21,22,0.040,0.003,0.024,1.79,96,24.2279,2.203313,256.146667,22.588667,11.320923
MAYO,21,23,0.045,0.003,0.022,1.79,136,23.48915,2.816097,272.712167,23.971017,2.143658
MAYO,22,0,0.036,0.003,0.023,1.70,100,22.32095,2.055132,274.856167,25.644617,2.226757
MAYO,22,1,0.033,0.003,0.022,1.71,87,21.204267,1.8683,268.8985,27.647317,2.444872
MAYO,22,2,0.040,0.003,0.014,1.50,74,20.410467,2.094713,250.565167,30.7055,2.445267
MAYO,22,3,0.040,0.003,0.010,1.37,74,19.327383,1.525782,226.446833,34.649667,2.402077
MAYO,22,4,0.037,0.003,0.008,1.35,66,18.524833,1.821958,262.349167,40.683183,2.478033
MAYO,22,5,0.028,0.003,0.015,1.39,65,17.748217,1.834277,287.361,42.225667,16.924652
MAYO,22,6,0.016,0.003,0.025,1.52,76,16.883783,1.652462,267.23595,41.21545,2.906662
MAYO,22,7,0.018,0.003,0.024,1.64,76,17.1878,1.747558,305.190833,44.46425,45.924128
