DATOS HORARIOS 2016_ NATIVITAS,,,,,,,,,,,,,
,,,,,,,,,,,,,
MES,DIA,HORA,O3,SO2,CO,NO2,PM10,WS,WD,TEMP,HR,PBAR,RADSOL
MZO,6,11,23.20,8.07,0.182,4.36,65.5,2.45,121.74,21.9,38.18,626.54,775.27
MZO,6,12,29.84,5.35,0.122,1.83,42.8,2.06,124.41,24.39,32.61,626.29,927.45
MZO,6,13,35.34,3.47,0.072,0.27,37.32,1.09,209.05,27.1,27.56,626.05,1000.49
MZO,6,14,37.74,2.42,0.062,3.43,36.19,1.94,276.17,28.16,22.64,626.02,954.82
MZO,6,15,38.53,1.97,0.052,3.68,33.42,2.67,288.64,28.69,18.44,626.03,931.44
MZO,6,16,40.33,1.24,0.032,3.08,26.82,1.57,257.68,29.6,14.14,625.96,777.32
MZO,6,17,39.76,0.89,0.022,3.29,32.96,1.88,273.54,29.76,12.98,625.99,562.72
MZO,6,18,39.17,0.33,0.012,3.24,44.49,2.13,261.13,28.65,13.16,626.19,310.25
MZO,6,19,36.39,0.2,0.012,6.89,63.78,1.24,262.69,26.3,14.35,626.39,63.53
MZO,6,20,16.07,2.01,0.272,23.13,87.05,0.94,231.8,22.98,16.74,626.73,6.51
MZO,6,21,4.58,10.1,0.732,25.46,251.46,1.04,141.79,21.13,23.76,626.92,2.09
MZO,6,22,14.10,4.64,0.622,16.91,151.39,2,233.69,20.65,26.89,627.02,11.04
MZO,6,23,19.35,1,0.412,12.45,93.98,1.87,246.5,20.31,33.81,626.99,2.18
MZO,7,0,17.52,0.2,0.272,10.56,74.31,2.02,293.99,18.71,43.33,627.12,2.24
MZO,7,1,14.15,0.2,0.202,11.69,71.5,1.44,294.49,17.38,46.93,627.21,2.36
MZO,7,2,7.89,10.3,0.162,15.66,71.92,1.04,160.85,16.19,49.02,627.29,2.41
MZO,7,3,6.78,10.81,0.152,14.85,84.59,0.98,214.69,15.77,50.57,627.33,13.53
MZO,7,4,15.89,8.34,0.092,7.72,68.54,1.08,215.36,15.47,55.88,627.35,2.46
MZO,7,5,16.49,7.18,0.042,6.77,52.8,1.01,234.92,14.68,56.92,627.36,2.44
MZO,7,6,16.75,6.63,0.012,7.2,41.49,1.25,236.56,14.77,59.1,627.39,2.45
MZO,7,7,12.33,6.77,0.012,11.51,53.49,1.04,271.73,15.19,59.9,627.3,2.85
MZO,7,8,0.99,10.7,0.322,19.57,67.19,0.99,324.2,15.09,60.97,627.29,68.99
MZO,7,9,0.99,11.17,0.442,17.09,61.17,1.11,251.75,18.84,55.27,626.91,252.68
MZO,7,10,13.19,9.14,0.372,10.77,53.36,1.78,280.91,22.53,44.24,626.51,567.01
MZO,7,11,23.37,6.73,0.062,4.11,42.17,2.85,255.5,24.26,38.25,626.37,765.35
MZO,7,12,30.55,NA,2.412,0.52,49.86,3.13,256.69,25.34,35.12,626.31,927.56
MZO,7,13,64.69,42.19,0.902,0.08,64.76,4.76,270.62,25.94,32.2,626.2,963.91
MZO,7,14,27.20,NA,0.012,2.8,103.49,5.51,270.84,26.17,30.39,625.61,877.97
MZO,7,15,25.61,NA,NA,2.79,103.18,5.46,263.04,26.77,28.6,622.77,898.93
MZO,7,16,27.94,NA,NA,2.58,96.06,5.34,260.4,27.12,26.65,626.31,759.34
MZO,7,17,25.98,NA,NA,3.09,111.71,5.35,256.25,26.69,25.93,626.45,533.63
MZO,7,18,22.93,NA,NA,3.65,99.15,5.4,252.54,25.46,27.11,626.61,254.91
MZO,7,19,22.87,NA,NA,6.01,81.06,NA,NA,23.39,29.09,626.84,60.52
MZO,7,20,NA,NA,NA,7.14,73.75,2.08,229.88,22.32,33.4,626.95,7.15
MZO,7,21,NA,NA,NA,6.15,70.19,3.51,214.98,20.88,35.58,627.07,6.99
MZO,7,22,NA,NA,NA,4.97,58.06,3.56,217.79,19.58,39.46,627.2,7.74
MZO,7,23,31.33,NA,NA,4.97,48.7,3.06,219.8,18.32,44.79,627.29,2.26
MZO,8,0,32.93,0.2,NA,3.07,47.16,3.17,220.36,17.39,49.53,627.36,2.26
MZO,8,1,29.56,1.42,NA,3.22,29.2,2.64,225.04,16.51,53.07,627.41,2.29
MZO,8,2,29.39,2.81,NA,2.2,31.02,3.46,238.39,16.03,56.53,627.45,2.32
