DATOS HORARIOS 2016_ NATIVITAS,,,,,,,,,,,,,
,,,,,,,,,,,,,
MES,DIA,HORA,O3,SO2,CO,NO2,PM10,WS,WD,TEMP,HR,PBAR,RADSOL
ENE,9,20,19.74,1.55,0.312,12.86,96.36,3.09,250.56,17.84,18.23,627.21,2.36
ENE,9,21,18.79,1.4,0.322,12.32,72.59,2.2,246.8,16.71,17.81,627.31,4.63
ENE,9,22,16.39,1.33,0.302,11.92,75.49,2.15,214.34,15.78,17.76,627.35,2.5
ENE,9,23,8.73,1.71,0.422,16.6,92.19,1.79,250.04,15.2,19.16,627.4,2.53
ENE,10,0,4.92,2.07,0.442,16.7,71.82,1.6,261.11,14.71,21.12,627.47,4.68
ENE,10,1,2.06,2.84,0.452,17,66.15,1.67,303.45,13.76,23.8,627.51,6.44
ENE,10,2,0.99,3.2,0.522,16.38,89.25,1.08,227.4,12.75,25.57,627.58,3.82
ENE,10,3,1.51,3.65,0.552,15.71,112.69,1.1,271.55,12.16,27.71,627.62,8.3
ENE,10,4,1.00,3.64,0.472,13.94,118.25,1.05,256.79,11.64,30.06,627.61,6.02
ENE,10,5,1.11,3.56,0.382,13.39,87.49,1.6,314.46,11.37,32.95,627.66,8.27
ENE,10,6,0.99,5.82,0.382,12.17,74.26,1.18,121.23,10.36,39.84,627.69,2.74
ENE,10,7,0.99,6.91,0.362,11.64,83.27,1.68,111.54,9.67,45.79,627.68,5.47
ENE,10,8,1.01,8.56,0.412,11.47,84.19,1.69,119.15,9.31,46.64,627.73,13.4
ENE,10,9,2.70,8.32,0.452,9.85,92.99,1.84,123.79,9.87,47.06,627.65,96.29
ENE,10,10,13.41,9.41,0.372,7.27,61.33,2.73,108.8,15.74,36.34,627.09,450.61
ENE,10,11,26.42,12.33,0.272,5.86,50.64,2.81,111.96,19.41,30.59,626.74,627.94
ENE,10,12,30.46,8.13,0.192,3.88,59.22,2.54,145.76,22.18,30.43,626.58,749.56
ENE,10,13,37.49,3.27,0.082,1.87,31.73,2.41,197.82,24.17,23.68,626.34,811.44
ENE,10,14,46.68,1.72,0.022,0.46,24.25,3.61,236.63,24.61,12.06,626.4,664.79
ENE,10,15,46.68,0.73,0.012,0.08,57.14,4.04,256.2,25.09,10.85,626.38,737.78
ENE,10,16,45.43,0.54,0.012,0.08,42.23,3.97,278.9,25.82,11.75,626.41,583.24
ENE,10,17,46.13,0.2,0.012,0.08,42.77,4.26,277.12,25.46,11.43,626.45,389.89
ENE,10,18,43.54,1.07,0.032,2.24,46.45,3.99,271.83,24.37,11.53,626.58,170.9
ENE,10,19,32.76,4.68,0.072,4.62,77.64,3.88,260.92,21.11,16.08,626.95,16.3
ENE,10,20,22.14,4.66,0.172,7.17,75.42,2.88,227.4,18.56,20.9,627.19,19
ENE,10,21,15.99,5.17,0.252,9.44,69.76,2.55,253.15,17.56,25.51,627.3,2.34
ENE,10,22,7.44,5.75,0.382,12.23,78.79,1.93,241.44,16.2,31.96,627.44,2.49
ENE,10,23,3.55,6.25,0.432,11.46,94.5,2.04,226.34,14.76,40.12,627.53,2.51
ENE,11,0,7.98,6.12,0.242,5.98,87.24,2.3,244.79,14.33,53.48,627.56,4.74
ENE,11,1,7.20,5.04,0.172,6.15,62.29,1.59,226.42,13.05,57.82,627.62,3.8
ENE,11,2,11.23,4.39,0.052,2.47,42.02,1.88,232.16,12.83,63.73,627.59,3.77
ENE,11,3,4.23,6.58,0.082,7.9,38.6,1.13,55.36,11.28,61.43,627.75,7.21
ENE,11,4,2.24,8.06,0.082,7.24,63.47,1.36,316.22,10.74,63.36,627.74,6.12
ENE,11,5,2.04,7.3,0.082,7.15,47.92,1.79,310.86,10.15,66.78,627.79,2.8
ENE,11,6,1.14,7.45,0.232,6.54,43.67,1.07,247.54,8.94,68.43,627.81,5.07
ENE,11,7,1.19,8.63,0.422,7.16,66.89,1.07,254.71,8.39,70.34,627.82,2.95
ENE,11,8,1.52,10.35,1.092,8.72,90.52,0.98,244.98,8.4,70.63,627.81,29.46
ENE,11,9,2.97,12.02,1.362,11.55,139.49,1.28,263.21,13.83,62.15,627.26,227.8
ENE,11,10,7.73,11.62,1.242,21.85,96.85,1.11,110.15,18.63,49.23,626.78,432.15
ENE,11,11,16.51,10.23,0.972,19.88,107.49,1.77,294.19,20.94,44.91,626.56,602.91
ENE,11,12,26.06,7.99,0.472,6.97,69.34,2.28,286.62,22.2,37.5,626.44,731.18
ENE,11,13,31.73,6.46,0.342,3.81,37.42,3.05,259.91,23.39,27.33,626.42,811.56
ENE,11,14,34.81,5.26,0.332,2.9,46.86,3.7,243.82,23.74,24.07,626.4,645.95
ENE,11,15,36.00,5.41,0.402,1.57,41.98,4.31,251.61,24.6,23.13,626.42,716.89
ENE,11,16,41.49,6.54,0.452,2.56,56.69,4.55,265.44,24.88,22.85,626.57,567.61
ENE,11,17,49.29,4.02,0.512,4.76,46.46,4.65,276.26,24.55,21.85,626.79,374.22
ENE,11,18,40.37,4.37,0.572,8.43,57.38,3.94,271.26,23.55,20.6,626.74,164.81
