DATOS HORARIOS 2016_ NATIVITAS,,,,,,,,,,,,,
,,,,,,,,,,,,,
MES,DIA,HORA,O3,SO2,CO,NO2,PM10,WS,WD,TEMP,HR,PBAR,RADSOL
MAY,5,7,9.81,1.56,0.412,9.92,42.73,3.03,98.95,16.2,73.76,627.01,35.56
MAY,5,8,16.04,1.89,1.392,7.54,32.3,3.44,89.27,18.43,67.24,626.8,199.09
MAY,5,9,24.76,1.81,0.012,4.41,33.17,4.18,93.96,21.57,56.69,626.5,440.98
MAY,5,10,34.14,2.29,0.262,1.94,26.9,3.42,109.85,24.4,48.79,626.21,674.31
MAY,5,11,50.93,18.79,1.502,2.11,46.8,2.52,229.12,27.58,40.21,625.92,874.71
MAY,5,12,63.84,16.4,0.872,2.64,57.78,2.46,257.12,29.34,31.45,625.78,1031.99
MAY,5,13,68.91,3.32,2.002,2.08,53.44,2.61,270.78,30.36,24.43,625.74,1019.46
MAY,5,14,75.58,1.11,1.492,2.15,53.4,2.93,274.94,31.58,17.97,625.68,1023.65
MAY,5,15,82.68,0.2,1.862,1.76,42.56,2.83,252.99,32.67,16.17,625.64,982.18
MAY,5,16,79.86,NA,1.842,0.44,42.9,3.31,246.75,33.19,13.42,625.63,825.89
MAY,5,17,76.86,NA,1.742,3.38,34.59,4.05,291.35,33.6,11.75,625.65,603.61
MAY,5,18,77.37,NA,1.152,6.88,46.09,3.71,286.94,33.38,11.51,625.68,353.28
MAY,5,19,69.61,NA,1.312,8.98,45.68,2.68,266.32,32.03,11.75,625.86,115.18
MAY,5,20,45.58,NA,0.682,19.99,72.7,2.06,239.36,29.16,13.73,626.17,59.19
MAY,5,21,24.74,32.11,1.202,18.22,139.93,3.79,72.81,27.23,25.19,626.32,110.34
MAY,5,22,28.01,11.12,1.152,5.74,71.94,4.87,70.69,25.27,35.91,626.45,96.96
MAY,5,23,26.38,0.8,0.562,3.35,54.9,4.91,90.01,23.45,42.48,626.56,48.94
MAY,6,0,25.16,0.2,0.952,2.3,43.3,4.28,85.36,22.11,47.49,626.64,70.65
MAY,6,1,22.33,0.34,0.052,2.27,37.37,3.86,64.32,21.01,52.16,626.74,51.49
MAY,6,2,24.68,34.4,0.212,2.47,26.92,3.7,64.04,21.05,52.17,626.66,49
MAY,6,3,23.33,38.81,0.042,4.4,28.26,2.62,81.48,20.76,50.72,626.7,41.71
MAY,6,4,8.09,6.02,0.162,13.1,29.97,2.42,128.77,18.38,57.43,626.92,39.62
MAY,6,5,2.55,5.94,0.982,15.49,39.39,2.48,119.33,17.52,61.84,627.02,59.58
MAY,6,6,0.99,3.63,0.152,15.86,45.08,3.12,106.7,17.26,66.29,627.02,27.94
MAY,6,7,0.99,3.15,0.512,13.67,51.79,3.62,99.9,17.13,68.88,627.02,36.97
MAY,6,8,0.99,3.5,0.682,12.54,64.49,3.66,98.87,19.27,63.18,626.79,240.96
MAY,6,9,14.64,2.6,0.312,8.38,51.19,4.54,97.88,22.42,49.83,626.46,477.72
MAY,6,10,24.52,2.03,0.012,6.92,44.76,4.39,90.63,24.97,42.58,626.23,698.19
MAY,6,11,34.84,1.6,0.822,4.6,45.61,3.42,91.07,27.39,36.4,626.02,892.88
MAY,6,12,52.68,1.18,1.462,1.32,38.91,2.95,120.87,29.39,31.61,625.84,1017.35
MAY,6,13,53.92,0.36,0.282,1.61,43.07,2.84,126.75,30.9,28.79,625.7,1058.13
MAY,6,14,62.37,0.2,1.492,1.87,54.2,2.6,168.62,32.62,24.61,625.54,1040.67
MAY,6,15,59.91,0.57,1.322,1.26,36.58,3,127.5,33.62,20.12,625.45,980.27
MAY,6,16,61.69,0.66,1.792,0.08,34.86,2.59,196.64,34.61,17.69,625.39,807.82
MAY,6,17,50.59,21.9,2.522,3.76,51.27,3.72,180.02,34.02,16.39,625.55,451.51
MAY,6,18,21.6,55.59,2.002,13.33,106.36,4.55,134.54,31.84,18.55,625.75,298.34
MAY,6,19,19.89,64.3,1.342,14.54,129.19,4.26,91.08,29.82,22.66,625.98,85.05
MAY,6,20,24.96,4.45,1.062,8.41,53.86,3.43,57.48,28.64,23.17,626.1,84.81
MAY,6,21,18.37,3.48,0.732,8.91,50.6,3.46,71.32,27.54,25.6,626.21,129.35
MAY,6,22,13.76,3.69,0.882,7.07,63.33,4.37,83.14,25.95,30.09,626.35,78.18
MAY,6,23,11.67,3.62,1.082,7.06,64.1,3.55,78.09,24.47,37.5,626.45,80.33
MAY,7,0,14.31,3.57,0.672,4.95,52.85,3.44,114.65,23.78,41.29,626.46,86.34
MAY,7,1,16.61,3.34,0.352,4.57,41.99,3.53,98.07,23.02,45.18,626.49,67.22
MAY,7,2,9.99,5.06,0.012,9.39,55.08,2.76,116.66,21.69,50.61,626.59,41.21
MAY,7,3,9.95,18.44,0.302,8.15,38.01,2.11,99.89,21.7,50.41,626.56,42.26
MAY,7,4,11.03,9.39,0.522,6.4,52.47,2.2,141.51,21.29,49.33,626.6,54.09
MAY,7,5,3.4,3.51,0.192,11.16,56.79,1.78,104.04,20.66,51.06,626.64,15.57
MAY,7,6,7.14,3.37,0.132,5.82,68,1.78,259.52,19.65,60.64,626.76,54.76
MAY,7,7,0.99,2.93,0.482,11.91,42.45,2.5,97,18.87,58.6,626.72,16.56
MAY,7,8,5.22,3.57,0.342,11.75,68.15,2.45,94.1,20.6,54.5,626.6,194.39
MAY,7,9,21.2,3.19,0.452,6.13,55.53,3.15,93.93,24.42,43.02,626.3,469.82
MAY,7,10,34.07,3.45,0.852,3.68,41.21,2.5,114.71,27.22,37.51,625.98,687.17
MAY,7,11,45.82,40.25,1.062,5.35,42.35,2.07,235.62,30.39,31.2,625.69,877.2
MAY,7,12,65.29,37.89,1.492,4.94,71.94,2.29,263.27,32.09,26.3,625.53,1060.08
MAY,7,13,68.15,10.51,0.852,1.8,45.17,2.2,235.7,33.04,20.38,625.51,918.27
MAY,7,14,62.65,4.11,1.992,0.68,44.18,2.29,180.75,33.82,17.67,625.49,953.65
MAY,7,15,57.23,5.12,1.962,1.44,31.61,2.6,70.24,34.5,15.74,625.44,900.26
MAY,7,16,64.67,15.79,1.652,4.86,44.56,3.3,277.05,34.54,15.7,625.48,523
MAY,7,17,61.58,3.76,0.442,6.21,74.74,5.55,297.92,31.47,21.63,625.83,110.09
MAY,7,18,38.37,0.2,0.422,4.32,200.97,5.99,266.32,26.68,35.59,626.25,56.02
MAY,7,19,33.95,0.2,0.892,4.05,152.86,4.13,240.9,23.77,44.83,626.35,19.59
MAY,7,20,28.61,0.9,0.702,4.91,80.73,3.01,110.65,22.3,53.21,626.38,39.8
MAY,7,21,23.42,9.9,0.942,11.02,50.94,2.7,63.38,22.65,50.41,626.19,62.72
MAY,7,22,18.66,8.27,1.002,11.48,55.5,2.69,145.46,23.31,45.97,626.07,80.54
MAY,7,23,20.34,2.51,1.122,7.56,82.22,2.26,198.6,22.06,52.34,626.2,54.83
MAY,8,0,23.26,1.97,0.762,5.3,46.41,2.65,247.6,21.96,51.1,626.26,78.22
MAY,8,1,20.01,0.98,0.112,5,40.18,1.98,261.12,21.22,54.95,626.23,36.51
MAY,8,2,19.18,0.3,0.282,4.12,32.93,2.29,255.25,20.88,56.38,626.18,62.92
MAY,8,3,9.76,0.49,0.532,8.39,30.98,1.84,283.45,20.7,57.42,626.35,41.21
MAY,8,4,10.2,0.99,0.532,9.81,38.27,1.84,314.87,20.61,55.55,626.3,84.54
MAY,8,5,4.32,0.99,0.202,13.79,45.89,2.05,264.62,20.48,56.62,626.37,41.1
MAY,8,6,0.99,1.09,0.752,13.6,49.3,2.14,266.91,19.8,58.49,626.54,36.44
MAY,8,7,0.99,0.9,0.352,10.9,57.71,2.08,232.21,18.98,63.57,626.6,41.15
MAY,8,8,6.63,1.03,0.912,8.66,25.36,1.92,228,22.89,56.26,626.22,235.39
MAY,8,9,20.66,1.5,0.582,7.52,41.4,1.85,234.07,26.75,44.36,625.86,479.87
MAY,8,10,37.14,1.39,0.122,3.74,46.55,2.43,270.43,28.83,34.36,625.72,711.55
MAY,8,11,46.57,0.38,1.352,1.08,59.5,2.47,224.74,29.96,31.1,625.68,898.27
MAY,8,12,51.22,NA,0.822,0.92,34.64,2.65,261.84,31.52,27.49,625.53,1002.03
MAY,8,13,53.61,NA,0.762,0.4,39.22,2.89,257.24,32.06,25.97,625.5,1032.71
MAY,8,14,53.66,NA,1.542,0.71,16.72,3.2,274.2,33.07,21.95,625.44,1049.53
MAY,8,15,54.81,NA,0.732,0.5,12.17,3.06,257.34,34.12,19.63,625.38,915.91
MAY,8,16,57.8,NA,2.672,0.56,31.86,3.42,286.32,34.46,18.74,625.42,798.41
MAY,8,17,58.66,NA,1.792,0.55,50.71,4.82,239.54,33.45,21.23,625.49,517.41
MAY,8,18,43.81,NA,1.352,0.08,564.34,6.64,192.08,25.44,37.59,626.24,31.31
MAY,8,19,35.57,NA,0.672,0.08,183.83,5.27,194.79,23.57,44.57,626.29,15.34
MAY,8,20,28.31,NA,0.632,2.9,62.78,2.58,166.87,23.09,48.19,626.24,46.39
MAY,8,21,11.88,NA,0.842,12.88,49.6,2.45,242.98,23.9,44.2,626.07,71.2
MAY,8,22,13.6,NA,0.732,6.69,41.84,1.88,218.39,22.28,49.74,626.18,72.82
MAY,8,23,11,NA,0.922,7.42,52.04,1.93,189.92,21.39,53.47,626.13,61.31
MAY,9,0,17.39,NA,0.812,4.8,39.29,1.82,232.83,21.08,56.73,626.13,37.1
MAY,9,1,4.02,1.63,0.552,12.13,41.69,1.75,141.52,20.92,57.72,625.95,59.92
MAY,9,2,13.48,2.43,0.592,5.3,39.47,1.83,230.88,20.81,59.33,626.02,22.95
MAY,9,3,17.54,2.02,0.592,3.02,49.59,2.01,213.49,20.2,62.6,625.97,60.14
MAY,9,4,17.85,2.06,0.142,1.73,47.86,2.05,223.1,19.58,64.74,626.08,47.38
MAY,9,5,16.25,1.8,0.012,3.08,54.14,2.1,235.26,19.03,66.44,626.12,34.89
MAY,9,6,15.23,2,0.342,6.79,58.06,2.54,235.15,18.85,67.27,626.22,42.35
MAY,9,7,5.23,2.51,0.012,14.45,81.12,2.24,252.29,18.58,68.87,626.29,26.36
MAY,9,8,7.28,2.83,0.192,12.46,82.39,2.51,221.37,19.3,68.1,626.25,120.86
MAY,9,9,17.88,2.98,0.032,7.49,70.8,2.48,193.94,21.7,63.07,626.02,320.47
MAY,9,10,30.81,2.34,0.312,3.2,42.95,2.42,254.39,23.82,55.56,625.81,391.09
MAY,9,11,42.53,2.18,0.522,0.85,48,2.84,263.98,26.39,47.8,625.59,666.65
MAY,9,12,50.46,2.21,0.242,0.26,52.91,2.85,265.91,27.94,40.9,625.46,708.41
MAY,9,13,56.13,2.05,0.672,0.65,46.91,3,264.49,30.17,33.02,625.31,1051.87
MAY,9,14,61.86,1.88,0.242,1.03,49.22,3.24,291.69,31.05,29.02,625.23,801.01
MAY,9,15,59.13,1.54,0.872,1.71,52.99,3.43,266.47,30.77,27.61,625.42,560.88
MAY,9,16,59.51,1.02,1.372,1.47,41.14,3.49,271.41,32,23.67,625.43,684.45
MAY,9,17,65.40,0.72,1.482,1.58,48.76,3.39,273.55,32.24,22.5,625.47,474.57
MAY,9,18,58.43,0.2,0.242,1.66,46.17,3.61,242.19,31.34,20.26,625.68,145.37
MAY,9,19,50.82,NA,0.012,2.38,83.49,4.39,198.37,29.69,23.66,625.88,40.6
MAY,9,20,47.89,NA,0.082,1.77,112.82,5.27,169.66,26.77,32.62,626.15,52.07
MAY,9,21,42.93,NA,0.142,1.21,64.63,4.16,170.74,25.25,36.29,626.29,57.09
MAY,9,22,33.89,NA,0.012,3.55,58.86,1.87,156.14,24.37,39.9,626.27,107.38
MAY,9,23,25.39,NA,0.012,6.54,66.47,2.24,232.07,23.6,42.01,626.31,85.42
MAY,10,0,28.01,NA,NA,2.97,71.76,2.78,208.3,22.42,48.81,626.36,98.12
MAY,10,1,28.06,0.57,NA,2.49,48.89,1.97,185.94,21.47,51.33,626.37,73.4
MAY,10,2,20.62,1.98,NA,6.83,54.92,1.73,113.85,20.88,53.21,626.46,38.26
MAY,10,3,6.85,3.72,NA,14.5,65.9,2.16,104.97,19.99,56.27,626.46,17.18
MAY,10,4,2.02,6.45,NA,17.16,74.28,1.72,104.38,18.92,58.83,626.67,44.83
MAY,10,5,8.33,6.13,NA,13.87,77.77,2.04,106.62,18.76,60.66,626.63,34
MAY,10,6,5.11,7.96,NA,17.44,73.63,2.07,105.14,19.01,60.32,626.64,25.41
MAY,10,7,0.99,7.94,NA,20.57,124.25,2.05,124.31,18.29,62.3,626.74,29.76
MAY,10,8,0.99,7.84,NA,20.58,131.63,2.49,118.37,19.2,62.68,626.68,121.89
MAY,10,9,5.77,9.31,NA,16.69,85.88,2,125.41,23.96,52.54,626.23,414.92
MAY,10,10,22.87,5.8,NA,11.7,28.04,1.92,188.69,28.67,40.42,625.68,646.1
MAY,10,11,35.05,4.19,NA,9.19,56.84,2.29,149.2,29.86,36.28,625.58,727.42
MAY,10,12,45.22,3.24,NA,3.37,45.43,2.15,189.55,31.31,33.32,625.43,932.01
MAY,10,13,47.80,2.58,NA,1.71,36,2.87,243.28,31.99,31.06,625.22,889.59
MAY,10,14,51.39,2.08,NA,0.54,38.54,2.43,248.35,32.97,28.19,625.14,1047.87
MAY,10,15,55.25,1.81,NA,0.58,38.44,2.34,190.34,32.14,26.62,625.24,309.69
MAY,10,16,52.61,1.5,NA,0.08,55.4,2.96,178.25,32.3,27.02,625.21,507.2
MAY,10,17,50.17,1.26,NA,1.46,58.79,3.28,209.68,30.69,26.05,625.4,104.03
MAY,10,18,41.92,0.82,NA,1.4,148.97,4.71,202.54,29.02,27.29,625.75,99.44
MAY,10,19,31.60,0.2,NA,3.63,63.86,3.23,235.09,28.72,24.4,625.85,36.63
MAY,10,20,25.71,0.2,NA,6.1,57.51,3.45,247.85,26.44,31.86,626.14,68.33
MAY,10,21,19.40,0.2,NA,9.73,68.13,2.37,230.64,24.73,38.91,626.21,39.25
MAY,10,22,17.08,0.57,NA,10.63,95.85,2.04,135.62,24.05,44.85,626.11,46.1
MAY,10,23,20.93,1.15,NA,8.85,67.92,4.53,85.37,24.41,43.53,625.91,87.17
MAY,11,0,29.93,0.36,NA,2.81,83.35,5.12,82.04,23.09,50.64,625.95,66.41
MAY,11,1,30.85,0.87,NA,1.81,47.47,4.99,91.39,22.6,51.45,625.88,78.09
MAY,11,2,31.69,1.01,NA,1.05,29.53,4.02,82.98,22.07,52.56,625.72,93.12
MAY,11,3,32.75,0.74,NA,0.08,25.09,3.67,85.76,21.66,53.17,625.87,81.91
MAY,11,4,29.50,0.6,NA,1.57,23.24,2.71,94.06,20.82,55.31,625.95,75.64
MAY,11,5,17.58,0.76,NA,8.53,26.23,2.31,102.94,19.85,58.03,626.24,45.62
MAY,11,6,6.26,1.57,NA,13.22,51.29,1.75,162.18,18.89,61.27,626.35,37.08
MAY,11,7,0.99,1.75,NA,16.29,61.86,2.31,124.03,18.98,63.27,626.4,22.05
MAY,11,8,0.99,2.33,NA,14.07,78.2,3.2,99.94,20.47,60.08,626.27,142.14
MAY,11,9,10.29,2.24,NA,9.19,94.32,3.99,85.33,23.19,56.64,625.97,396.42
MAY,11,10,26.93,2.59,NA,8.61,22.82,4.2,88.43,25.98,41.26,625.72,638.01
MAY,11,11,40.58,2.68,NA,4.24,36.92,3.51,93.54,28.09,34.74,625.64,855.53
MAY,11,12,47.43,2.06,NA,2,47.88,3.18,102.2,29.95,33.75,625.46,969.69
MAY,11,13,53.34,3.47,NA,1.25,65.58,2.64,122.02,31.71,31.15,625.14,1023.36
MAY,11,14,60.41,2.75,NA,0.08,45.91,2.55,168.26,32.89,28.54,624.95,949.3
MAY,11,15,48.28,17.83,NA,1.97,46.35,3.61,76.38,32.57,27.27,624.94,519.73
MAY,11,16,39.95,4.26,NA,1.39,44.38,4.11,85.62,32.2,25.94,625.08,556.07
MAY,11,17,43.09,0.2,NA,1.27,60.86,3.66,128.04,30.07,30.95,625.35,87.88
MAY,11,18,31.82,0.2,NA,7.39,189.14,6.23,281.17,20.82,70.01,625.89,11.69
MAY,11,19,17.64,83.8,NA,13.79,90.23,3.8,69.3,20.43,69.93,626.12,12.76
MAY,11,20,15.43,8.89,NA,8.46,22.66,3.06,72.8,20.78,65.69,626.14,52.4
MAY,11,21,19.41,2.52,NA,4.25,10.21,3.73,81.1,20.73,63.58,626.08,44.62
MAY,11,22,10.93,9.17,NA,7.54,38.7,2.01,27.16,19.8,68.1,625.92,17.14
MAY,11,23,13.27,2.53,NA,3.62,30.9,3.58,97.3,19.51,71.2,625.95,34.75
MAY,12,0,20.86,1.24,NA,0.08,6.62,3.85,76.16,19.4,70.62,625.66,47.72
MAY,12,1,19.37,6.17,NA,0.44,25.78,3.54,53.94,19.96,67.67,625.45,39.93
MAY,12,2,20.80,11.65,NA,0.33,19.16,2.12,63.19,20.11,66.8,625.22,55.53
