DATOS HORARIOS 2012_ DIF,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
Año,Mes,Día,Hora,O3,SO2,NO2,CO,PM10,WS,WD,TEMP,HR,PBAR,RADSOL,,
2012,SEP,1,0,15.44,11.02,8.98,0.83,34.88,2.68,104.21,19.53,71.83,629.23,1.33,,
2012,SEP,1,1,18.91,10.53,6.83,0.78,30.55,2.5,98.74,19,72.4,629.21,1.32,,
2012,SEP,1,2,20.19,14.98,6.75,0.74,35.77,2.4,97.53,18.43,73.96,629.06,1.31,,
2012,SEP,1,3,21.89,17.72,6.6,0.74,33.42,2.49,78.89,18.44,72.96,628.78,1.32,,
2012,SEP,1,4,19.37,51.66,8.28,0.82,31.13,2.23,53.78,18.87,69.72,628.7,1.31,,
2012,SEP,1,5,17.36,26.23,7.43,0.75,33.17,1.99,92.97,18.1,74.15,628.61,1.28,,
2012,SEP,1,6,10.3,13.41,10.29,0.92,37.52,2.49,115.7,17.33,79.88,628.88,1.28,,
2012,SEP,1,7,4.72,11.13,11.63,1.23,50.08,1.84,106.07,17.27,81.29,629.04,321.98,,
2012,SEP,1,8,9.34,15.1,9.32,1.35,62.26,1.88,79.79,18.74,74.21,629.15,966.3,,
2012,SEP,1,9,20.12,27.13,7.24,1.16,56.51,3.81,84.48,20.21,66.96,629.34,965.37,,
2012,SEP,1,10,30.19,12.77,5.65,1.04,42.43,4.92,92.19,21.39,58.51,629.5,964.87,,
2012,SEP,1,11,34.67,14.65,6.6,1.08,38.38,3.86,86.53,22.78,52.13,629.46,965.74,,
2012,SEP,1,12,38.78,18.51,6.51,1.09,36.51,4.41,86.88,23.88,47.98,629.38,965.84,,
2012,SEP,1,13,45.15,10.4,6.36,1.13,46.31,4.74,93.54,24.65,43.88,629.05,966.27,,
2012,SEP,1,14,44.99,12.27,5.9,1.02,44.76,4.37,81.25,25.48,40.5,628.4,966.78,,
2012,SEP,1,15,40.96,19.97,7,1.15,35.21,4.21,97.41,26.08,38.91,627.74,967.47,,
2012,SEP,1,16,36.88,16.18,6.18,1.02,40.07,3.63,79.56,25.87,39.9,627.51,967.82,,
2012,SEP,1,17,33.42,10.93,6.65,1.06,42.76,4.56,148.82,23.85,51.88,627.65,968.6,,
2012,SEP,1,18,29.74,9.88,5.93,1.05,49.78,4.88,160.48,21.23,66.96,628.22,731.85,,
2012,SEP,1,19,22.94,9.4,7.73,1.19,32.21,3.7,133.6,18.55,85.19,628.95,51.49,,
