DATOS HORARIOS 2012_ DIF,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
Año,Mes,Día,Hora,O3,SO2,NO2,CO,PM10,WS,WD,TEMP,HR,PBAR,RADSOL,,
2012,AGO,1,0,2.6,9.6,47.28,1.08,67.34,0.85,116.41,24.67,62.72,628.28,1.33,,
2012,AGO,1,1,2.78,10.45,39.01,0.8,71.66,1.89,67.36,24.27,64.08,628.05,1.31,,
2012,AGO,1,2,2.43,9.83,32.6,0.65,55.68,2.07,89.16,23.08,67.53,627.73,1.32,,
2012,AGO,1,3,2.43,8.95,30.98,0.63,34.91,1.87,78.14,22.14,71.45,627.64,1.28,,
2012,AGO,1,4,3.18,8.12,27.92,0.6,36.85,1.98,89.63,21.38,75.42,627.55,1.29,,
2012,AGO,1,5,4.68,9.7,25.85,0.66,38.31,2.1,82.01,20.79,78.33,627.52,1.28,,
2012,AGO,1,6,3.49,10.43,32.28,0.86,44.05,2.06,102,20.4,77.65,627.7,1.32,,
2012,AGO,1,7,3.6,9.9,38.7,1.2,60.91,1.75,82.26,20.15,79.16,628.1,483.53,,
2012,AGO,1,8,6.23,9.94,41.82,1.39,84.87,2.37,82.47,21.41,75.17,628.47,966.56,,
2012,AGO,1,9,15.33,10.08,29.56,1.28,98.45,2.9,101.19,23.24,68.19,628.64,965.46,,
2012,AGO,1,10,28.95,10.17,21.65,1.11,89.85,3.53,99.76,24.99,61.08,628.63,965,,
2012,AGO,1,11,38.36,9.62,16.83,0.94,76.88,3.49,101.05,26.17,53.79,628.43,965.51,,
2012,AGO,1,12,45.2,9.53,15.86,0.92,70.24,2.86,112.03,27.81,43.79,628.15,966.38,,
2012,AGO,1,13,47.85,41.12,19.64,0.83,67.42,2.21,112.83,29.41,36.39,627.65,966.81,,
2012,AGO,1,14,64.12,89.98,20.8,0.99,72.43,2.25,101.05,30.38,32.08,627.15,966.5,,
2012,AGO,1,15,80.61,64.38,17.18,0.87,83.29,2.26,215.18,31.06,30.28,626.51,967.57,,
2012,AGO,1,16,83.95,52.56,17.18,0.86,62.37,2.11,204.96,31.89,28.23,625.97,968.51,,
2012,AGO,1,17,82.28,52.22,16.78,0.82,55.83,2.04,215.67,32.24,26.75,625.45,968.48,,
2012,AGO,1,18,74.4,36.23,14.36,0.73,50.99,2.21,222.81,32.21,26.11,625.07,969.02,,
2012,AGO,1,19,57.18,18.87,20.92,0.77,43.51,2.49,208.4,31.48,27.81,625.06,970.65,,
2012,AGO,1,20,31.7,14.94,41.81,0.94,46.46,1.56,238.49,29.5,34.02,625.41,156.61,,
2012,AGO,1,21,27.82,18.06,51.54,1,59.95,1.7,289.92,28.08,40.3,625.92,1.36,, 
2012,AGO,1,22,32.8,14.46,25.35,0.81,60.25,2.92,51.27,28.5,30.17,626.29,1.37,,
2012,AGO,1,23,16.11,31.36,32.23,1.01,45.2,2.18,74.07,27.33,33.29,626.81,1.36,,
2012,AGO,2,0,13.63,16.1,27.99,0.63,56.05,2.02,81.72,25.51,40.11,627.22,1.34,,
