DATOS HORARIOS 2012_ DIF,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
Año,Mes,Día,Hora,O3,SO2,NO2,CO,PM10,WS,WD,TEMP,HR,PBAR,RADSOL,,
2012,MAY,1,0,20.01,26.83,38.34,0.899,78.28,1.54,97.84,24.76,28.59,624.79,NA,,
2012,MAY,1,1,15.711,20.82,39.39,0.789,66.39,1.63,113.71,23.86,NA,NA,NA,,
2012,MAY,1,2,12.973,19.07,39.43,0.719,48.16,1.94,101.67,23.33,NA,NA,NA,,
2012,MAY,1,3,35.425,17.29,22.1,0.699,49.24,1.95,125.75,22.82,NA,NA,NA,,
2012,MAY,1,4,33.939,15.66,21.33,0.679,38.32,0.95,131.63,21.69,NA,NA,NA,,
2012,MAY,1,5,23.701,14.98,28.69,0.769,43.91,0.85,157.24,20.39,NA,NA,NA,,
2012,MAY,1,6,9.1347,15.5,42.69,0.979,50.38,0.88,145.38,19.53,NA,NA,NA,,
2012,MAY,1,7,7.7209,20.76,50.53,1.169,62.52,1.59,118.08,19.28,NA,NA,NA,,
2012,MAY,1,8,10.268,20.51,41,1.219,77.75,1.82,75.18,19.94,NA,NA,NA,,
2012,MAY,1,9,26.973,22.01,31.57,1.079,83.44,1.91,78.38,22.24,NA,NA,NA,,
2012,MAY,1,10,44.662,22.58,26.41,0.919,73.61,1.4,142.2,24.92,NA,NA,NA,,
2012,MAY,1,11,61.063,18.59,22.43,0.749,64,1.1,212.53,27.3,NA,NA,NA,,
2012,MAY,1,12,72.558,16.18,17.75,0.739,56.35,1.57,192.26,29.08,NA,NA,NA,,
2012,MAY,1,13,77.29,15.4,15.17,0.629,47.98,1.95,237.35,30.53,NA,NA,NA,,
2012,MAY,1,14,78.708,15.22,16.79,0.669,41.12,1.85,165.45,31.72,NA,NA,NA,,
2012,MAY,1,15,82.133,19.42,15.01,0.599,40.49,2.5,210.15,32.38,NA,NA,NA,,
2012,MAY,1,16,82.914,17.76,14.86,0.579,40.81,2.7,260.04,33.24,NA,NA,NA,,
2012,MAY,1,17,84.703,16.51,14.9,0.589,41.28,2.49,231,33.04,NA,NA,NA,,
2012,MAY,1,18,82.205,16.15,16.06,0.619,48.33,1.86,239.54,33.11,NA,NA,NA,,
2012,MAY,1,19,77.627,15.95,17.71,0.659,43.56,1.29,254.21,31.98,NA,NA,NA,,
2012,MAY,1,20,39.987,17.6,47.23,1.199,54.3,0.91,235.46,30.26,NA,NA,NA,,
2012,MAY,1,21,39.996,17.47,41.12,1.079,74.68,2.89,210.57,28.84,NA,NA,NA,, 
2012,MAY,1,22,50.777,15.38,20.39,0.759,85.3,3.55,201.33,26.96,NA,NA,NA,,
2012,MAY,1,23,44.755,16.97,25.03,0.769,67.98,2.35,115.6,26.21,NA,NA,NA,,
2012,MAY,2,0,45.719,15.64,23.24,0.799,67.12,2.04,146.03,25.42,NA,NA,NA,,
2012,MAY,2,1,42.877,14.29,21.29,0.749,60.43,2.13,193.19,24.42,NA,NA,NA,,
2012,MAY,2,2,47.669,14.07,15.75,0.699,51.93,2.99,225.88,23.43,NA,NA,NA,,
2012,MAY,2,3,46.435,14,15.07,0.689,43.95,2.76,218.28,22.57,NA,NA,NA,,
2012,MAY,2,4,36.882,14.08,17.81,0.669,44.64,1.58,250.17,20.93,NA,NA,NA,,
2012,MAY,2,5,29.091,15.23,22.49,0.709,43.69,1.14,280.98,19.81,NA,NA,NA,,
2012,MAY,2,6,15.381,15.74,35.56,0.969,52.38,1.04,261.57,19.1,NA,NA,NA,,
2012,MAY,2,7,13.132,15.81,41.04,1.239,72.84,0.93,232.41,19.03,NA,NA,NA,,
2012,MAY,2,8,19,16.86,44.76,1.519,95.14,1.31,217.38,21.43,NA,NA,NA,,
2012,MAY,2,9,45.813,15.78,21.16,0.989,76.82,1.42,209.56,23.31,NA,NA,NA,,
2012,MAY,2,10,55.562,15.58,17.67,0.849,59.04,1.88,227.85,25.28,NA,NA,NA,,
2012,MAY,2,11,62.844,15.63,16.42,0.769,56.56,2.66,237.07,26.97,NA,NA,NA,,
2012,MAY,2,12,69.278,15.25,15.48,0.719,45.36,2.44,258.39,28.72,NA,NA,NA,,
2012,MAY,2,13,69.763,14.88,16,0.689,44.27,2.65,249.35,30.53,NA,NA,NA,,
2012,MAY,2,14,72.476,16.23,16.81,0.689,45.33,2.7,222.93,31.82,NA,NA,NA,,
2012,MAY,2,15,77.903,16.93,16.14,0.639,37.15,2.05,215.8,32.83,NA,NA,NA,,
2012,MAY,2,16,82.64,18.64,15.67,0.589,35.97,1.68,216.07,33.66,NA,NA,NA,,
2012,MAY,2,17,80.199,17.06,16.4,0.589,41.02,2.26,206.71,33.59,NA,NA,NA,,
2012,MAY,2,18,78.094,19.21,17.98,0.649,36.59,1.93,224.7,33.36,NA,NA,NA,,
2012,MAY,2,19,74.048,19.53,19.07,0.599,42.42,1.74,253.45,32.19,NA,NA,NA,,
2012,MAY,2,20,33.067,16.76,48.76,1.079,57.76,1.66,231.5,30.25,NA,NA,NA,,
2012,MAY,2,21,44.914,14.38,24.04,0.699,74.38,2.8,197.91,28.85,NA,NA,NA,,
2012,MAY,2,22,48.322,24.44,21.67,0.679,132.38,4.89,63.5,27.32,NA,NA,NA,,
2012,MAY,2,23,48.676,19.1,19.35,0.579,321.51,5.65,71.12,25.11,NA,NA,NA,,
2012,MAY,3,0,42.899,21.35,22.9,0.599,127.91,3.44,77.47,24.21,NA,NA,NA,,
2012,MAY,3,1,35.984,19.11,24.35,0.609,81,3.06,84.06,23.14,NA,NA,NA,,
2012,MAY,3,2,31.878,22.68,25.31,0.649,72.71,1.68,91.44,22.62,NA,NA,NA,,
2012,MAY,3,3,23.626,18.61,28.63,0.659,46.84,0.79,193.36,21.54,NA,NA,NA,,
2012,MAY,3,4,12.059,16.76,37.27,0.639,48.35,0.94,239.93,20.39,NA,NA,NA,,
2012,MAY,3,5,14.33,18.04,36.76,0.869,45.79,0.89,287.99,19.83,NA,NA,NA,,
2012,MAY,3,6,3.487,24.45,62.01,1.419,63.4,0.51,229.58,19.27,NA,NA,NA,,
2012,MAY,3,7,4.7866,38.62,86.21,2.669,118.48,0.8,87.88,19.72,NA,NA,NA,,
2012,MAY,3,8,9.2234,36.97,74.07,2.179,182.63,1.35,107.99,20.71,NA,NA,NA,,
2012,MAY,3,9,24.681,29.27,42.04,1.209,114.7,1.89,83.7,22.62,NA,NA,NA,,
2012,MAY,3,10,42.251,27.73,34.43,0.959,86.54,1.17,123.95,25.58,NA,NA,NA,,
2012,MAY,3,11,61.189,21.98,25.58,0.949,78.47,1.25,220.97,28.06,NA,NA,NA,,
2012,MAY,3,12,75.138,20.05,19.93,0.759,67.22,1.78,187.43,29.37,NA,NA,NA,,
2012,MAY,3,13,85.614,19.24,19.43,0.779,57.86,1.83,200.21,30.84,NA,NA,NA,,
2012,MAY,3,14,79.608,24.77,20.52,0.849,66.11,2.04,128.5,32.07,NA,NA,NA,,
2012,MAY,3,15,74.369,19.57,22.06,0.789,47.09,2.86,119.26,32.68,NA,NA,NA,,
2012,MAY,3,16,75.451,18.94,21.59,0.749,46.4,2.76,112.71,33.13,NA,NA,NA,,
2012,MAY,3,17,74.714,18.37,22.68,0.759,45.09,2.7,125.5,32.38,NA,NA,NA,,
2012,MAY,3,18,68.802,17.78,24.23,0.749,60.88,2.97,179.01,31.4,NA,NA,NA,,
2012,MAY,3,19,42.831,16.52,32.26,0.829,76.36,2.2,188.18,30.61,NA,NA,NA,,
2012,MAY,3,20,30.409,14.26,29.22,0.799,59.66,2.45,204.9,28.95,NA,NA,NA,,
2012,MAY,3,21,38.44,16.11,28.47,0.889,54.29,2.39,125.47,27.9,NA,NA,NA,,
2012,MAY,3,22,44.376,17.99,26.73,0.849,65.02,2.31,85.96,26.53,NA,NA,NA,,
2012,MAY,3,23,34.474,83.38,27.19,1.009,83.78,5.45,76.11,25.31,NA,NA,NA,,
2012,MAY,4,0,15.983,209.08,44.59,2.499,104.2,4.2,69.91,24.82,NA,NA,NA,,
2012,MAY,4,1,32.671,33.56,20.19,0.629,NA,1.67,187.58,23.49,NA,NA,NA,,
2012,MAY,4,2,29.05,17.24,21.81,0.609,NA,1.72,155.46,22.31,NA,NA,NA,,
2012,MAY,4,3,26.236,14.72,22.51,0.579,NA,1.14,172.86,21.17,NA,NA,NA,,
2012,MAY,4,4,15.861,14.78,28.6,0.609,NA,0.72,237.07,19.94,NA,NA,NA,,
2012,MAY,4,5,9.1951,15.09,33.23,0.689,NA,0.89,289.24,19.44,NA,NA,NA,,
2012,MAY,4,6,3.0105,20.63,48.69,0.979,NA,0.59,211.6,18.82,NA,NA,NA,,
2012,MAY,4,7,3.4641,25.89,69.68,2.039,NA,0.74,133.06,19.2,NA,NA,NA,,
2012,MAY,4,8,11.365,28.88,47.66,1.579,NA,1.53,90.99,20.88,NA,NA,NA,,
2012,MAY,4,9,26.104,28.09,32.88,1.109,146.14,2.38,81.11,22.96,NA,NA,NA,,
2012,MAY,4,10,35.429,46.16,34.71,1.209,84.48,2.39,91.88,24.64,NA,NA,NA,,
2012,MAY,4,11,53.491,43.62,25.55,0.919,70.64,1.45,157.11,26.85,NA,NA,NA,,
2012,MAY,4,12,75.832,98.82,29.19,1.119,71.56,1.54,155.2,28.89,NA,NA,NA,,
2012,MAY,4,13,110.42,176.79,31.54,1.309,77.27,1.75,175.81,29.76,NA,NA,NA,,
2012,MAY,4,14,117.39,165.63,28.92,1.359,79.24,1.89,198.17,31.14,NA,NA,NA,,
2012,MAY,4,15,72.751,29.57,20.9,0.789,50.89,2.21,107.76,32.24,NA,NA,NA,,
2012,MAY,4,16,74.953,22.99,18.08,0.719,38.58,1.77,176.57,33.14,NA,NA,NA,,
2012,MAY,4,17,71.773,44.13,19.53,0.729,43.9,1.41,157.58,32.6,NA,NA,NA,,
2012,MAY,4,18,72.405,34.77,20.11,0.729,47.31,1.88,211.14,31.7,NA,NA,NA,,
2012,MAY,4,19,64.678,32.24,26.8,0.779,58.46,2,259.88,30.82,NA,NA,NA,,
2012,MAY,4,20,39.197,26.38,41.54,0.939,87.35,2.54,227.69,29.55,NA,NA,NA,,
2012,MAY,4,21,41.168,22.96,27.27,0.829,190.25,5.4,73,26.08,NA,NA,NA,,
2012,MAY,4,22,41.405,19.52,22.08,0.689,109.89,5.11,56.37,23.35,NA,NA,NA,,
2012,MAY,4,23,38.774,17.97,23.32,0.709,39.48,3.77,66.81,22.11,NA,NA,NA,,
2012,MAY,5,0,32.04,17.03,22.93,0.659,39.27,2.85,66.04,21.34,NA,NA,NA,,
2012,MAY,5,1,32.282,18.09,21.84,0.599,33.65,1.53,125.44,21.34,NA,NA,NA,,
2012,MAY,5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
2012,MAY,5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
2012,MAY,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
2012,MAY,5,5,7.0582,28.45,41.2,0.809,35.63,1,110.71,20.58,NA,NA,NA,,
2012,MAY,5,6,6.8326,23.38,41.44,0.979,39.66,1.15,137.66,20.35,NA,NA,NA,,
2012,MAY,5,7,5.5835,22.06,50.64,1.269,49.82,1.17,167.35,20.65,NA,NA,NA,,
2012,MAY,5,8,14.859,26.54,44.68,1.369,54.61,0.98,144.36,21.68,NA,NA,NA,,
2012,MAY,5,9,30.33,59.8,31.88,1.109,59.76,1.34,109.47,23.97,NA,NA,NA,,
2012,MAY,5,10,47.106,101.52,23.61,1.039,64.17,1.18,175.59,25.35,NA,NA,NA,,
2012,MAY,5,11,56.118,80.49,23.43,1.039,57.65,1.59,185.47,26.39,NA,NA,NA,,
2012,MAY,5,12,59.136,51.21,21.23,0.959,49.87,2.34,92.97,27.52,NA,NA,NA,,
2012,MAY,5,13,72.717,84.08,19.88,0.909,50.14,1.96,225.73,28.84,NA,NA,NA,,
2012,MAY,5,14,81.789,96.32,20.95,1.029,52,2.1,176.91,29.98,NA,NA,NA,,
2012,MAY,5,15,89.889,67.45,17.9,0.809,57.29,1.96,249.39,31.18,NA,NA,NA,,
2012,MAY,5,16,91.481,57.58,19.92,0.839,53.01,2.32,236.03,32.01,NA,NA,NA,,
2012,MAY,5,17,92.338,48.83,18.41,0.769,60.23,2.27,232.86,32.08,NA,NA,NA,,
2012,MAY,5,18,84.195,36.81,17.73,0.699,57.59,2.53,250.88,31.67,NA,NA,NA,,
2012,MAY,5,19,57.315,20.29,23.73,0.799,55.52,2.03,186.73,30.1,NA,NA,NA,,
2012,MAY,5,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
2012,MAY,5,21,45.257,18.65,24.09,0.859,123.76,3.98,135.03,24.49,NA,NA,NA,,
2012,MAY,5,22,36.997,17.59,27.9,0.849,43.82,3.72,69.57,22.74,NA,NA,NA,,
2012,MAY,5,23,31.861,27.96,23.69,0.749,41.82,3.42,144.44,21.03,NA,NA,NA,,
2012,MAY,6,0,33.986,21.04,20.79,0.699,41.2,3.92,81.7,19.41,NA,NA,NA,,
2012,MAY,6,1,33.066,17.48,20.32,0.659,22.95,5.5,92.27,18.63,NA,NA,NA,,
2012,MAY,6,2,31.097,15.44,19.69,0.639,21.28,3.89,76.19,18.16,NA,NA,NA,,
2012,MAY,6,3,30.421,14.56,18.57,0.629,20.16,3.28,65.86,17.88,NA,NA,NA,,
2012,MAY,6,4,27.183,14.96,20.4,0.639,16.59,2.7,87.95,17.72,NA,NA,NA,,
2012,MAY,6,5,14.604,21.61,31.72,0.749,19.16,2.02,129.22,18.18,NA,NA,NA,,
2012,MAY,6,6,16.007,31.37,28.4,0.749,35.05,2.58,97.45,17.77,NA,NA,NA,,
2012,MAY,6,7,17.529,19.32,29.26,0.879,23.14,1.09,151.88,17.76,NA,NA,NA,,
2012,MAY,6,8,20.395,18.37,27.13,0.859,23.73,0.9,169.93,18.91,NA,NA,NA,,
2012,MAY,6,9,29.571,20.81,28.35,0.989,29.6,1.85,90.89,20.79,NA,NA,NA,,
2012,MAY,6,10,40.112,20.2,23.13,0.889,40.1,1.47,146.2,23.1,NA,NA,NA,,
