DATOS HORARIOS 2020_NATIVITAS,,,,,,,,,,,
NOTA: LOS DATOS SON PREVALIDADOS,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
MES,DIA,HORA,O3,SO2,CO,PM10,WS,WD,TEMP,HR,RADSOL
ENE,2,1,16.71,6.65,1.82,4.81,2.04,188.37,16.83,55.99,3.00
ENE,2,2,16.13,8.58,1.83,11.10,2.02,260.50,16.19,55.47,3.05
ENE,2,3,15.84,8.28,1.80,4.44,2.37,257.93,15.79,55.89,3.05
ENE,2,4,16.72,7.93,1.77,6.70,3.19,240.59,15.77,52.55,3.65
ENE,2,5,18.77,7.81,1.76,13.77,3.98,193.91,17.24,44.74,3.54
ENE,2,6,18.58,7.37,1.77,7.38,5.40,181.75,16.72,49.68,8.05
ENE,2,7,17.88,6.90,1.79,10.90,5.90,172.51,16.27,52.25,3.07
ENE,2,8,17.45,6.62,1.81,11.84,4.84,166.56,15.81,55.99,12.60
ENE,2,9,16.60,6.56,1.84,18.77,5.93,165.22,16.43,55.96,104.98
ENE,2,10,16.23,6.39,1.83,29.42,6.06,159.77,17.95,53.42,275.67
ENE,2,11,16.38,6.77,1.88,23.49,4.23,166.81,19.21,51.18,214.80
ENE,2,12,15.64,6.59,1.89,95.97,5.44,210.82,21.26,47.52,291.07
ENE,2,13,15.86,7.00,1.88,46.49,5.42,209.88,22.17,44.86,446.56
ENE,2,14,16.19,7.91,1.89,59.41,5.48,205.99,22.58,42.97,376.53
ENE,2,15,16.92,7.47,1.89,43.32,5.45,211.40,22.11,43.81,244.58
ENE,2,16,17.27,7.35,1.94,52.12,4.51,213.62,21.78,43.65,186.79
ENE,2,17,17.88,7.09,1.92,32.68,4.43,207.85,21.37,42.14,133.17
ENE,2,18,16.97,7.79,2.01,36.66,3.95,203.95,20.33,44.51,55.98
ENE,2,19,14.42,7.46,2.02,37.39,3.05,200.83,19.00,48.27,6.44
ENE,2,20,10.02,8.88,2.13,42.52,2.71,210.74,17.73,52.50,3.52
ENE,2,21,12.00,8.48,2.07,45.92,2.69,228.63,16.87,55.30,3.61
ENE,2,22,15.15,8.17,1.98,31.70,2.29,238.43,16.03,55.94,3.05
ENE,2,23,14.07,7.87,2.01,17.05,1.88,174.14,15.22,56.38,3.11
ENE,3,0,15.11,7.45,1.93,11.38,2.49,256.66,14.84,58.18,3.11
ENE,3,1,17.14,7.62,1.87,16.23,1.94,254.68,13.92,60.88,3.16
ENE,3,2,14.44,7.59,1.90,10.57,1.68,148.22,13.08,62.94,3.23
ENE,3,3,10.34,9.61,1.91,16.29,1.56,219.61,11.89,65.45,3.32
ENE,3,4,14.83,8.34,1.88,12.02,2.16,307.34,11.60,69.78,3.30
ENE,3,5,11.07,7.79,1.89,17.16,1.56,299.14,10.86,70.86,4.45
ENE,3,6,5.66,7.44,2.00,14.80,1.73,255.59,9.71,73.26,3.41
ENE,3,7,4.65,8.62,2.15,31.34,1.95,251.91,9.04,75.63,3.49
ENE,3,8,4.82,8.41,2.36,37.99,2.18,276.74,8.94,79.14,27.72
ENE,3,9,7.11,8.31,2.27,36.14,2.29,257.47,13.46,72.88,255.37
ENE,3,10,14.63,7.95,2.06,36.93,2.20,270.36,15.20,64.49,297.97
ENE,3,11,19.37,7.81,2.09,15.63,2.06,284.48,17.18,55.15,353.11
ENE,3,12,25.35,7.10,2.00,4.59,1.93,238.84,20.07,45.82,586.44
ENE,3,13,31.35,7.28,1.94,7.90,1.98,220.35,22.48,36.25,740.41
ENE,3,14,36.78,7.16,1.88,9.13,2.88,250.27,23.76,25.70,558.98
ENE,3,15,40.82,7.48,1.95,17.65,3.43,248.78,24.64,22.43,720.31
ENE,3,16,41.37,6.97,1.90,19.58,3.55,239.47,25.58,16.39,568.05
ENE,3,17,43.31,7.03,1.88,32.19,4.19,253.61,25.14,14.05,354.10
ENE,3,18,40.72,6.57,1.98,39.71,3.70,267.91,23.18,15.38,100.61
ENE,3,19,29.55,7.06,2.19,50.93,2.90,269.30,20.45,22.19,9.83
ENE,3,20,11.17,8.41,2.76,71.97,2.30,288.74,18.20,23.95,3.46
ENE,3,21,4.10,9.73,2.96,92.56,2.01,255.86,16.54,25.36,3.58
ENE,3,22,4.63,10.17,2.70,90.93,2.15,181.69,16.16,26.93,3.08
ENE,3,23,6.87,10.44,2.71,90.94,1.36,200.85,15.32,27.93,3.10
ENE,4,0,5.61,12.45,2.72,77.03,1.19,183.22,14.64,28.30,3.16
ENE,4,1,5.23,12.30,2.75,87.97,1.35,253.26,12.83,31.24,13.29
ENE,4,2,3.80,8.33,2.55,91.90,1.72,274.62,11.89,37.42,3.36
ENE,4,3,3.59,6.25,2.02,44.15,1.81,279.53,10.91,40.18,3.34
ENE,4,4,17.17,11.39,1.87,20.33,2.91,57.61,11.58,44.92,3.33
ENE,4,5,18.84,14.72,1.95,22.33,2.69,160.47,11.04,54.84,3.36
ENE,4,6,4.38,6.93,2.05,28.79,1.49,213.67,8.92,50.93,3.49
ENE,4,7,6.85,5.63,2.08,38.27,1.87,257.18,8.29,51.74,3.53
ENE,4,8,6.55,5.06,2.15,41.09,1.85,219.97,7.98,53.76,30.01
ENE,4,9,8.47,5.38,2.22,46.04,1.86,221.16,12.21,49.31,219.55
ENE,4,10,15.53,12.99,2.08,43.48,1.48,211.23,16.89,42.70,429.22
ENE,4,11,23.74,21.78,2.07,36.18,2.09,156.21,18.36,39.12,604.06
ENE,4,12,30.21,4.87,1.90,25.14,2.21,162.03,20.23,34.77,739.47
ENE,4,13,35.92,4.68,1.87,17.49,2.95,138.75,20.92,29.67,805.41
ENE,4,14,37.84,7.16,1.90,14.48,2.67,201.91,22.29,24.64,554.89
ENE,4,15,40.82,16.95,2.08,9.22,3.26,188.57,22.95,20.49,698.92
ENE,4,16,41.84,14.71,1.88,22.69,4.37,78.08,22.96,13.55,571.80
ENE,4,17,41.87,23.32,2.04,29.24,4.77,91.97,22.35,10.87,377.32
ENE,4,18,40.26,12.83,1.88,26.47,4.54,65.37,21.16,14.02,150.30
ENE,4,19,35.67,6.76,1.89,32.28,5.30,62.95,18.57,13.83,10.05
ENE,4,20,34.62,4.44,1.89,29.28,4.91,70.91,16.30,13.68,8.07
ENE,4,21,33.97,7.13,1.86,23.49,4.87,55.91,15.23,14.87,8.16
ENE,4,22,32.82,15.79,1.85,20.98,3.89,58.72,14.03,18.59,8.22
ENE,4,23,23.91,6.92,1.94,23.08,2.43,95.28,11.75,27.65,3.34
ENE,5,0,23.77,5.83,1.88,19.06,2.30,100.00,10.29,33.03,3.40
ENE,5,1,25.81,5.07,1.83,8.89,2.66,104.17,9.01,38.13,3.49
ENE,5,2,28.42,6.36,1.81,12.54,4.09,105.98,8.67,38.30,3.52
ENE,5,3,28.98,6.04,1.80,11.17,3.74,114.72,7.93,42.26,3.52
ENE,5,4,28.79,5.41,1.80,6.84,3.84,112.79,7.26,46.79,3.60
ENE,5,5,25.53,5.38,1.81,9.81,3.35,122.85,5.91,51.90,3.66
ENE,5,6,21.10,5.29,1.85,17.30,3.67,123.77,4.45,56.41,3.74
ENE,5,7,21.12,5.29,1.93,27.98,3.93,115.37,4.98,54.71,8.70
ENE,5,8,13.42,6.63,2.11,37.90,2.67,118.71,4.65,57.63,33.85
ENE,5,9,15.30,6.65,2.10,28.65,2.83,113.68,8.32,48.99,237.93
ENE,5,10,22.01,6.58,2.01,28.68,2.91,102.51,12.22,37.36,456.88
ENE,5,11,29.68,8.29,1.90,11.81,2.71,110.62,16.36,26.80,617.76
ENE,5,12,35.60,10.94,1.85,16.35,3.89,92.57,18.96,15.39,766.04
ENE,5,13,38.71,8.58,1.87,3.01,3.27,93.34,21.73,12.49,829.60
ENE,5,14,40.88,10.42,1.89,11.00,4.15,81.85,23.01,9.80,583.37
ENE,5,15,42.37,11.97,1.81,2.92,3.90,81.31,24.46,8.35,738.67
ENE,5,16,44.39,10.01,1.89,12.66,2.95,86.82,25.45,8.26,576.67
ENE,5,17,43.78,14.98,1.84,15.90,2.83,90.81,25.03,8.66,317.62
ENE,5,18,43.99,9.40,1.97,29.52,2.15,99.22,24.43,9.13,182.91
ENE,5,19,25.90,10.24,2.79,47.14,1.32,117.10,20.43,9.55,12.85
ENE,5,20,5.91,17.00,4.41,191.34,1.74,151.35,17.10,10.97,3.01
ENE,5,21,18.65,16.26,2.01,92.03,3.40,63.43,17.01,14.01,3.04
ENE,5,22,14.37,13.43,2.12,41.98,2.68,112.88,14.46,19.43,3.71
ENE,5,23,13.58,8.13,1.98,59.37,2.59,126.94,11.54,28.03,3.37
ENE,6,0,15.70,7.38,1.95,30.37,2.26,105.54,10.72,30.70,3.40
ENE,6,1,16.80,6.55,1.89,29.98,3.02,112.75,10.03,30.73,18.63
ENE,6,2,16.24,6.51,1.87,24.02,3.90,108.46,9.34,31.22,3.47
ENE,6,3,19.66,6.63,1.87,23.77,3.50,105.73,8.36,32.51,3.57
ENE,6,4,18.00,6.13,1.93,19.28,2.88,102.76,7.46,34.84,3.59
ENE,6,5,11.82,5.92,1.95,24.44,2.65,89.39,6.39,38.39,3.64
ENE,6,6,8.24,6.44,2.04,27.58,2.49,90.15,5.93,41.33,8.63
ENE,6,7,7.72,6.10,2.08,31.85,2.56,96.47,5.79,41.73,8.65
ENE,6,8,4.54,7.50,2.17,41.99,1.88,100.97,5.45,44.10,30.90
ENE,6,9,6.73,7.61,2.22,41.98,2.38,100.16,8.93,37.52,222.60
ENE,6,10,12.57,10.32,2.21,50.57,2.94,101.89,12.81,31.76,439.28
ENE,6,11,19.27,7.82,2.07,36.88,2.83,119.53,16.59,26.24,625.69
ENE,6,12,29.81,6.44,1.96,36.53,2.65,136.65,19.91,22.08,751.06
ENE,6,13,39.27,10.99,1.88,14.82,2.04,198.45,23.06,17.70,822.95
ENE,6,14,47.07,7.21,1.93,12.20,2.00,244.20,25.28,13.64,598.59
ENE,6,15,51.85,7.14,1.89,29.22,2.95,267.06,25.74,12.92,724.30
ENE,6,16,53.68,7.34,1.90,31.14,2.98,270.96,26.05,13.32,507.82
ENE,6,17,53.88,7.87,2.01,35.55,3.55,279.05,25.60,13.33,314.16
ENE,6,18,52.10,8.16,2.15,47.42,2.34,270.36,23.86,14.06,107.38
ENE,6,19,22.40,8.77,3.42,79.31,1.65,266.27,21.31,15.38,15.35
ENE,6,20,4.64,11.56,5.04,165.69,1.83,228.06,19.39,18.05,2.85
ENE,6,21,4.07,11.95,4.23,255.31,1.72,227.66,18.55,21.35,4.06
ENE,6,22,5.95,10.80,3.16,156.85,1.91,284.92,17.45,23.95,7.97
ENE,6,23,6.27,9.77,2.97,108.60,1.78,251.57,15.66,27.00,3.09
ENE,7,0,9.98,9.93,2.42,103.74,2.51,308.92,15.00,27.77,14.96
ENE,7,1,12.97,8.72,2.17,60.80,2.00,255.79,14.14,27.54,3.19
ENE,7,2,5.61,7.81,2.26,72.38,1.65,266.21,12.75,27.93,8.79
ENE,7,3,5.99,9.21,2.24,70.81,1.93,113.68,12.04,32.78,3.29
ENE,7,4,3.54,9.78,2.35,83.20,2.04,131.83,10.60,39.25,3.38
ENE,7,5,4.02,9.62,2.31,111.50,2.16,115.28,9.96,42.08,3.98
ENE,7,6,4.04,8.56,2.23,87.16,2.66,108.01,9.63,41.51,3.47
ENE,7,7,4.31,8.37,2.30,68.44,2.60,108.83,8.44,44.27,3.50
ENE,7,8,3.67,10.78,2.40,72.39,2.88,104.39,8.47,45.91,41.82
ENE,7,9,9.79,8.67,2.19,71.14,3.92,108.22,12.30,33.15,238.70
ENE,7,10,20.66,7.70,2.02,48.23,4.92,96.74,16.20,24.15,422.18
ENE,7,11,28.94,14.32,1.91,61.43,6.47,69.85,17.99,21.02,529.73
ENE,7,12,31.25,8.96,1.94,68.27,6.69,88.67,19.59,21.33,649.54
ENE,7,13,34.79,5.93,1.92,81.76,6.63,93.60,20.69,19.00,790.05
ENE,7,14,37.65,6.25,1.98,61.49,6.03,91.61,21.88,18.08,676.80
ENE,7,15,36.43,11.05,1.94,31.35,5.67,80.36,22.28,17.99,593.70
ENE,7,16,36.70,10.19,1.97,24.40,5.51,82.06,22.71,19.05,473.71
ENE,7,17,34.35,10.97,1.96,42.10,5.20,76.07,21.63,20.57,167.51
ENE,7,18,30.79,18.06,2.04,46.83,5.24,63.77,20.37,24.89,87.93
ENE,7,19,25.16,33.37,2.06,51.38,4.42,59.43,17.68,31.15,13.32
ENE,7,20,25.03,20.01,2.04,45.56,4.68,62.39,16.47,33.23,18.06
ENE,7,21,25.41,23.30,2.01,36.38,3.99,59.97,14.85,36.23,3.16
ENE,7,22,22.65,22.62,2.01,34.52,4.26,84.87,14.46,38.35,3.71
ENE,7,23,24.13,26.89,1.94,26.49,4.05,81.03,13.04,41.40,3.79
ENE,8,0,25.62,22.79,1.97,37.36,4.36,77.26,12.48,42.41,3.28
ENE,8,1,28.07,15.95,1.88,9.21,3.46,67.68,11.96,44.45,3.88
ENE,8,2,25.39,10.75,1.89,19.95,2.29,76.65,9.91,48.89,5.07
ENE,8,3,25.52,10.03,1.88,16.69,2.47,82.85,9.15,52.33,3.41
ENE,8,4,27.40,10.39,1.88,8.82,3.86,95.94,8.66,57.50,3.49
ENE,8,5,26.57,15.14,1.90,16.34,3.41,93.15,8.37,60.21,3.54
ENE,8,6,24.04,21.67,1.94,16.25,2.95,85.59,7.88,63.86,3.57
ENE,8,7,20.41,6.41,2.02,20.72,3.32,104.87,6.85,66.28,3.60
ENE,8,8,14.98,5.63,2.19,25.10,2.91,99.70,6.52,68.16,25.43
ENE,8,9,16.87,5.64,2.15,29.13,3.30,97.16,9.17,61.25,198.72
ENE,8,10,24.59,6.19,2.09,30.00,4.49,99.10,12.32,55.42,409.07
ENE,8,11,29.45,5.61,2.08,37.08,4.19,98.21,14.75,50.96,593.40
ENE,8,12,32.33,5.54,2.05,37.11,3.63,119.68,17.65,43.53,731.66
ENE,8,13,34.76,6.04,2.09,35.38,2.59,113.11,20.64,35.21,798.12
ENE,8,14,44.79,6.40,2.11,34.61,2.13,142.78,23.45,29.71,643.73
ENE,8,15,53.45,6.05,2.09,37.85,1.91,205.82,25.54,25.01,718.63
ENE,8,16,59.01,6.02,2.08,33.79,2.18,230.86,26.44,21.99,545.76
ENE,8,17,56.04,5.72,2.09,41.42,2.90,277.19,24.98,24.71,318.16
ENE,8,18,45.58,6.22,2.36,44.99,3.13,303.05,23.90,27.10,143.07
ENE,8,19,26.13,10.33,3.35,73.95,2.10,320.64,21.15,30.05,10.56
ENE,8,20,4.44,11.79,5.03,115.81,1.37,271.42,19.04,32.98,7.84
ENE,8,21,3.19,14.06,6.82,197.59,1.36,223.90,17.43,35.50,2.99
ENE,8,22,3.36,16.50,6.01,234.20,1.22,158.89,15.84,40.14,3.05
ENE,8,23,3.68,15.68,4.90,298.06,1.19,162.37,14.45,43.26,8.32
ENE,9,0,5.27,15.25,3.45,219.18,1.25,101.27,13.47,51.84,3.25
ENE,9,1,2.70,11.63,2.67,164.08,1.86,114.91,12.57,56.40,8.31
ENE,9,2,2.74,6.11,2.36,108.71,2.17,123.84,11.67,59.08,3.30
ENE,9,3,2.86,5.45,2.38,80.62,1.67,110.76,11.13,59.99,3.36
ENE,9,4,2.86,5.21,2.44,102.52,1.41,105.85,10.82,60.55,8.31
ENE,9,5,3.87,5.59,2.42,103.03,1.41,87.39,10.34,62.11,3.42
ENE,9,6,3.35,5.58,2.29,74.05,1.37,172.00,9.42,63.41,5.13
ENE,9,7,3.21,7.05,2.75,80.48,1.45,177.46,8.99,63.33,3.41
ENE,9,8,3.22,8.38,3.10,136.63,1.64,129.38,8.84,65.13,24.93
ENE,9,9,3.33,8.96,2.76,130.11,1.91,130.97,11.85,60.13,180.47
ENE,9,10,7.73,7.82,2.42,97.16,2.57,134.67,15.28,51.57,386.17
ENE,9,11,21.11,6.47,2.29,71.46,1.82,149.11,19.62,41.69,574.90
ENE,9,12,36.07,5.77,2.33,61.47,1.68,199.02,23.59,33.11,713.58
ENE,9,13,46.10,5.78,2.25,58.94,2.36,269.47,25.44,29.23,775.98
ENE,9,14,53.36,4.93,2.18,34.86,2.55,256.75,26.28,27.32,640.36
ENE,9,15,60.53,5.35,2.15,36.14,2.95,279.99,26.80,26.08,682.45
ENE,9,16,65.15,5.14,2.17,47.57,2.77,263.10,27.23,25.05,543.61
ENE,9,17,63.34,4.32,2.15,42.29,2.45,267.07,27.10,24.37,320.66
ENE,9,18,61.05,3.95,2.18,52.38,2.21,265.19,25.17,25.81,127.37
ENE,9,19,38.70,4.44,3.10,66.39,1.12,228.88,22.04,27.31,10.77
ENE,9,20,27.42,8.51,4.69,154.63,1.18,147.42,19.78,29.36,22.98
ENE,9,21,31.28,13.50,4.99,291.01,1.31,153.69,18.59,37.55,7.95
ENE,9,22,34.50,12.28,3.37,240.40,1.71,202.79,16.98,39.31,9.12
ENE,9,23,5.54,8.40,3.30,155.22,1.74,205.76,16.55,45.43,4.69
ENE,10,0,6.72,8.14,3.28,128.83,1.47,224.53,15.12,47.41,4.72
ENE,10,1,5.31,8.60,3.01,112.85,1.22,203.41,14.65,48.81,9.95
ENE,10,2,3.73,10.99,2.83,92.41,1.29,209.41,13.77,50.22,5.40
ENE,10,3,3.28,17.98,2.72,102.13,1.14,225.32,12.66,51.65,3.24
ENE,10,4,9.06,15.20,2.67,108.17,1.49,162.05,12.02,55.73,8.26
ENE,10,5,21.71,25.72,2.66,146.49,1.46,59.12,11.24,59.64,3.31
ENE,10,6,6.09,15.73,2.62,95.19,1.39,150.21,10.67,62.90,5.02
ENE,10,7,8.27,17.28,2.95,161.00,1.43,89.82,10.58,64.85,4.98
ENE,10,8,5.14,16.36,3.18,132.63,1.28,100.43,10.84,66.17,22.25
ENE,10,9,3.80,18.90,3.32,136.19,1.36,110.81,14.69,55.59,189.05
ENE,10,10,8.23,20.51,2.97,119.80,1.62,211.65,19.86,45.17,415.02
ENE,10,11,23.57,14.22,2.46,64.82,2.22,275.52,22.01,42.41,578.56
ENE,10,12,32.58,11.46,2.19,33.09,3.00,267.63,23.62,39.42,714.73
ENE,10,13,40.65,9.66,2.14,20.25,3.77,264.83,24.64,35.58,803.13
ENE,10,14,39.78,8.46,2.16,21.98,4.07,259.42,25.63,30.02,661.43
ENE,10,15,39.17,7.26,2.12,28.01,4.19,267.67,26.37,27.94,712.05
ENE,10,16,38.96,6.63,2.07,36.70,4.95,254.15,26.30,24.21,535.20
ENE,10,17,34.40,6.32,2.05,41.37,4.71,265.01,26.22,20.45,349.46
ENE,10,18,30.30,6.55,2.04,26.84,4.24,264.94,25.04,18.63,150.50
ENE,10,19,20.04,6.32,2.27,45.16,2.97,268.50,22.03,21.22,8.78
ENE,10,20,5.40,7.48,2.96,74.40,1.90,246.31,19.64,23.23,2.82
ENE,10,21,3.19,8.51,3.74,138.99,1.57,214.55,17.72,25.71,2.95
ENE,10,22,3.42,10.04,3.93,148.94,1.26,134.85,16.86,30.59,4.10
ENE,10,23,3.63,9.80,2.81,130.70,1.50,129.34,15.42,34.21,8.62
ENE,11,0,4.18,12.08,2.94,111.47,1.44,203.64,14.47,36.25,3.14
ENE,11,1,2.93,11.87,2.70,95.73,1.57,289.01,13.74,39.56,3.15
ENE,11,2,2.97,7.04,2.61,70.22,1.21,187.22,12.95,41.60,3.27
ENE,11,3,2.99,6.88,2.65,71.33,1.89,266.06,12.59,43.91,4.32
ENE,11,4,3.31,8.40,2.38,65.91,1.53,101.44,11.50,47.14,3.31
ENE,11,5,3.48,8.63,2.34,60.52,1.88,137.14,10.47,50.82,3.36
ENE,11,6,3.33,7.56,2.36,71.45,1.32,154.09,9.67,50.82,3.43
ENE,11,7,3.41,7.99,2.65,69.85,1.60,142.75,9.14,57.96,4.58
ENE,11,8,2.95,7.38,2.52,98.54,2.36,114.28,8.52,63.84,23.93
ENE,11,9,3.89,6.39,2.61,70.31,2.98,115.42,12.43,54.36,211.28
ENE,11,10,7.20,6.89,2.57,62.61,3.51,109.70,16.57,46.10,442.36
ENE,11,11,19.00,5.33,2.33,36.04,3.00,116.97,20.23,38.23,633.68
ENE,11,12,29.49,5.32,2.21,32.17,2.78,131.10,23.55,29.95,765.46
ENE,11,13,36.61,4.28,2.13,29.79,2.19,145.48,26.39,23.90,811.00
ENE,11,14,35.34,16.37,2.14,25.62,2.30,133.93,27.58,17.94,667.71
ENE,11,15,47.45,14.26,2.10,41.58,2.09,148.72,28.53,15.28,721.18
ENE,11,16,53.29,6.62,2.08,29.52,2.45,169.61,29.21,13.46,573.64
ENE,11,17,52.39,2.68,2.05,29.85,2.44,144.64,28.94,11.99,370.01
ENE,11,18,46.86,2.41,2.25,39.28,1.91,139.14,27.29,12.49,123.48
ENE,11,19,18.66,3.43,3.24,63.69,1.16,121.86,23.30,13.20,8.30
ENE,11,20,6.28,6.73,4.47,183.07,1.61,159.63,20.81,14.88,7.82
ENE,11,21,13.35,8.01,2.43,195.26,2.50,144.61,19.97,25.56,12.97
ENE,11,22,16.19,7.44,2.37,67.09,2.59,106.33,19.27,27.57,4.79
ENE,11,23,25.82,3.85,2.29,55.69,3.13,106.88,17.62,34.92,2.97
ENE,12,0,15.41,7.28,2.14,50.37,3.53,93.49,16.66,44.54,3.04
ENE,12,1,18.89,5.45,2.09,31.47,3.59,100.31,15.75,49.91,3.67
ENE,12,2,18.92,6.85,2.08,29.25,3.76,104.54,14.67,54.44,3.17
ENE,12,3,21.83,6.01,2.07,33.46,3.87,98.08,13.63,58.10,3.23
ENE,12,4,20.87,5.80,2.10,32.32,3.45,90.61,12.58,61.47,3.27
ENE,12,5,20.04,5.92,2.10,30.89,3.59,94.04,11.75,64.93,3.36
ENE,12,6,17.83,5.83,2.13,30.09,3.16,88.27,11.04,69.12,3.38
ENE,12,7,14.22,6.61,2.23,32.01,3.32,98.85,10.60,71.78,3.41
ENE,12,8,9.92,7.14,2.34,39.13,3.26,102.33,10.53,72.70,26.92
ENE,12,9,12.89,9.23,2.40,40.72,3.74,98.03,12.17,67.34,178.83
ENE,12,10,17.75,7.87,2.34,43.02,3.59,101.18,14.41,60.31,294.10
ENE,12,11,24.44,6.10,2.18,32.95,3.14,104.00,17.13,52.24,420.94
ENE,12,12,27.79,5.75,2.21,24.00,2.70,91.00,19.11,46.77,457.72
ENE,12,13,32.71,23.13,2.19,22.35,1.71,159.60,23.09,36.95,621.32
ENE,12,14,40.49,22.42,2.31,23.75,1.86,233.45,25.09,31.25,545.50
ENE,12,15,51.91,21.03,2.39,36.25,2.42,265.34,26.82,26.11,696.61
ENE,12,16,59.89,17.69,2.36,43.62,2.16,243.89,27.70,23.00,541.98
ENE,12,17,59.61,9.87,2.24,40.46,2.05,226.04,27.71,21.70,372.49
ENE,12,18,52.93,7.81,2.30,40.57,2.21,259.26,26.40,22.40,163.07
ENE,12,19,30.01,6.65,3.09,56.85,1.84,276.70,22.47,26.90,6.02
ENE,12,20,4.35,9.46,5.06,98.09,1.26,234.46,20.11,31.34,9.49
ENE,12,21,2.97,10.68,4.91,154.29,1.46,256.39,18.59,33.30,4.03
ENE,12,22,3.02,12.43,5.02,191.56,1.65,154.07,17.36,40.05,3.00
ENE,12,23,4.36,10.57,2.65,148.97,1.98,108.46,16.64,43.53,4.14
ENE,13,0,7.57,15.44,2.42,72.05,1.69,83.97,16.24,44.74,8.05
ENE,13,1,13.02,13.72,2.21,53.62,2.22,82.48,15.70,47.25,3.10
ENE,13,2,13.89,6.23,2.14,48.58,1.69,93.56,14.08,50.36,3.16
ENE,13,3,13.52,5.34,2.16,36.59,1.84,125.05,13.20,54.32,3.23
ENE,13,4,9.87,5.05,2.19,41.59,1.64,86.71,12.13,57.84,3.32
ENE,13,5,10.94,4.62,2.18,45.79,1.44,98.41,11.53,59.00,3.36
ENE,13,6,6.48,5.03,2.17,43.39,1.13,112.04,10.62,61.30,3.36
ENE,13,7,4.41,5.47,2.47,39.89,1.18,92.51,10.48,62.68,3.37
ENE,13,8,2.90,6.78,2.93,59.64,1.34,96.53,10.70,62.04,25.65
ENE,13,9,3.25,9.27,3.03,91.13,1.72,108.83,13.89,54.67,187.92
ENE,13,10,8.86,7.17,2.43,84.68,2.23,129.10,17.84,46.69,419.52
ENE,13,11,18.93,7.63,2.29,56.39,2.25,138.41,21.17,38.26,600.70
ENE,13,12,30.98,8.51,2.17,47.17,1.91,174.37,24.48,31.07,729.32
ENE,13,13,37.50,28.38,2.17,49.76,1.96,205.52,26.91,25.76,790.25
ENE,13,14,42.54,19.52,2.22,53.12,2.13,242.07,28.34,22.77,642.66
ENE,13,15,49.08,23.88,2.17,28.65,1.83,181.29,29.31,21.15,692.99
ENE,13,16,59.45,28.51,2.27,42.99,2.28,194.29,29.70,19.11,539.19
ENE,13,17,56.43,7.78,2.07,44.01,2.24,185.07,29.16,18.02,363.27
ENE,13,18,53.68,5.69,2.11,40.01,2.14,182.90,27.52,19.57,146.20
ENE,13,19,34.99,5.59,2.83,70.21,1.58,223.38,23.93,21.44,11.58
ENE,13,20,3.84,8.54,4.47,124.16,1.93,226.47,21.66,25.68,2.68
ENE,13,21,16.56,40.99,2.66,103.28,2.78,88.77,21.58,30.38,13.27
ENE,13,22,18.42,13.35,2.20,36.44,3.41,69.55,20.63,33.20,23.36
