DATOS HORARIOS 2020_NATIVITAS,,,,,,,,,,,
NOTA: LOS DATOS SON PREVALIDADOS,,,,,,,,,,,
,,,,,,,,,,,
MES,DIA,HORA,O3,SO2,CO,PM10,WS,WD,TEMP,HR,RADSOL
MZO,14,1,29.28,6.87,0.40,11.66,2.59,217.36,20.26,52.23,7.13
MZO,14,2,22.23,3.33,0.42,21.66,2.84,132.80,18.36,62.81,2.81
MZO,14,3,14.67,3.29,0.46,7.46,2.15,123.26,18.51,64.44,2.79
MZO,14,4,9.86,3.52,0.51,24.50,2.24,134.35,17.84,67.48,2.84
MZO,14,5,8.00,3.00,0.50,17.32,2.42,85.69,16.99,71.54,2.87
MZO,14,6,6.01,3.06,0.49,16.73,2.15,103.29,16.29,72.36,2.95
MZO,14,7,3.25,2.49,0.56,23.51,2.24,114.20,15.12,76.77,3.93
MZO,14,8,0.78,3.16,0.68,32.97,2.35,124.28,16.39,78.11,93.82
MZO,14,9,9.00,3.43,0.71,43.16,2.35,94.04,20.66,62.63,311.15
MZO,14,10,23.42,3.71,0.60,37.80,2.08,105.43,24.31,49.71,559.61
MZO,14,11,33.68,3.92,0.59,33.92,2.18,151.19,27.30,40.72,768.32
MZO,14,12,41.66,4.84,0.54,27.79,2.67,172.38,28.78,33.54,911.30
MZO,14,13,43.21,13.64,0.51,25.22,2.58,181.92,30.05,28.31,962.77
MZO,14,14,54.73,53.55,0.60,26.41,2.16,216.25,31.78,25.65,952.97
MZO,14,15,65.23,59.69,0.73,39.72,2.57,240.92,33.29,21.89,917.33
MZO,14,16,68.75,16.53,0.55,41.79,2.70,162.61,32.62,21.66,528.97
MZO,14,17,60.78,4.89,0.55,34.74,2.48,189.01,30.90,23.95,210.84
MZO,14,18,56.92,4.15,0.63,42.62,3.19,263.74,29.29,25.90,97.09
MZO,14,19,42.98,2.75,0.60,67.35,4.26,248.27,27.62,26.63,25.05
MZO,14,20,26.79,1.69,0.59,88.41,2.53,206.90,25.41,25.40,20.17
MZO,14,21,22.83,5.41,0.63,47.67,4.29,133.58,23.73,32.69,2.50
MZO,14,22,33.52,3.23,0.55,170.65,7.58,87.56,20.08,54.77,11.62
MZO,14,23,32.26,2.33,0.56,98.93,6.69,94.24,19.17,58.59,2.77
MZO,15,0,29.85,1.50,0.53,29.97,6.10,100.71,18.67,58.20,2.76
MZO,15,1,29.04,1.92,0.52,9.28,3.87,84.24,18.14,57.60,2.80
MZO,15,2,23.32,9.25,0.51,11.17,3.14,63.96,17.42,60.10,22.30
MZO,15,3,25.12,5.11,0.53,12.51,1.91,142.01,17.24,58.03,10.74
MZO,15,4,18.95,4.84,0.55,16.36,2.19,291.12,16.35,61.09,22.29
MZO,15,5,16.47,3.48,0.57,14.72,2.26,269.79,16.07,64.89,10.70
MZO,15,6,8.87,2.87,0.59,18.44,2.31,126.92,14.72,68.68,18.51
MZO,15,7,1.06,3.33,0.64,28.99,2.54,118.59,13.71,72.31,8.63
MZO,15,8,8.22,2.79,0.68,26.38,3.08,116.17,15.59,66.75,96.92
MZO,15,9,8.84,7.90,0.77,38.28,3.78,108.32,19.38,56.53,336.85
MZO,15,10,20.13,5.43,0.73,33.39,4.36,106.48,22.06,48.95,577.03
MZO,15,11,31.64,2.67,0.67,15.47,4.14,91.35,24.52,41.68,785.14
MZO,15,12,39.69,3.34,0.64,20.37,4.18,123.37,26.98,35.69,933.07
MZO,15,13,44.63,2.77,0.61,22.66,4.35,121.53,28.65,29.43,1008.53
MZO,15,14,49.17,3.40,0.59,7.51,3.55,111.39,30.07,23.87,989.83
MZO,15,15,55.55,2.43,0.57,6.19,3.16,160.91,31.60,22.08,919.09
MZO,15,16,56.70,2.45,0.57,12.81,2.50,152.39,32.63,20.21,762.30
MZO,15,17,56.72,1.64,0.58,24.47,2.30,116.44,31.76,20.88,383.17
MZO,15,18,55.23,1.82,0.58,37.48,2.16,140.84,30.73,21.73,173.42
MZO,15,19,54.41,2.18,0.63,78.18,1.46,192.57,28.53,24.07,42.23
MZO,15,20,34.33,8.38,1.43,55.53,2.26,220.42,26.98,27.59,6.67
MZO,15,21,24.08,33.29,1.39,61.28,3.07,113.37,25.30,38.26,2.31
MZO,15,22,24.70,8.99,0.64,51.31,4.18,103.34,24.14,43.53,15.19
MZO,15,23,23.34,19.94,0.65,43.88,5.66,65.55,22.44,53.24,18.12
MZO,16,0,20.45,11.45,0.61,37.13,5.28,71.10,21.64,56.53,26.52
MZO,16,1,22.95,5.97,0.61,37.96,4.39,95.28,20.70,61.07,23.33
MZO,16,2,22.81,3.33,0.60,30.82,3.85,64.41,20.23,61.33,18.39
MZO,16,3,19.91,3.39,0.65,24.66,3.27,85.85,19.13,67.95,26.34
MZO,16,4,18.28,2.38,0.63,26.11,2.56,129.88,18.26,70.32,14.44
MZO,16,5,9.20,3.31,0.65,26.01,1.46,176.70,17.95,70.49,2.82
MZO,16,6,2.19,4.34,0.67,26.57,2.63,142.65,17.51,72.97,7.33
MZO,16,7,3.34,3.15,0.71,36.60,2.07,196.62,17.00,74.80,3.53
MZO,16,8,10.69,2.04,0.76,29.38,1.59,145.08,17.15,73.70,48.15
MZO,16,9,10.12,2.71,0.79,38.56,3.27,100.11,20.22,64.42,308.38
MZO,16,10,21.40,2.12,0.72,21.97,3.70,92.66,22.95,53.68,565.25
MZO,16,11,27.44,4.63,0.72,26.58,3.53,91.50,24.89,46.24,774.10
MZO,16,12,36.87,4.40,0.69,22.01,3.59,91.49,26.40,39.77,920.20
MZO,16,13,46.37,2.98,0.67,15.82,3.04,118.26,28.22,32.88,989.64
MZO,16,14,51.88,5.42,0.66,13.31,3.19,124.29,29.52,29.50,969.31
MZO,16,15,55.36,6.02,0.65,7.50,2.60,211.27,31.45,25.75,956.41
MZO,16,16,56.74,2.67,0.67,17.48,2.46,207.36,31.58,23.22,525.75
MZO,16,17,50.17,1.52,0.70,48.99,5.30,177.06,26.38,38.24,55.97
MZO,16,18,17.55,1.91,0.74,86.20,4.75,235.47,16.36,82.21,13.87
MZO,16,19,22.78,2.48,0.76,24.03,2.16,221.08,18.25,79.53,17.87
MZO,16,20,11.98,2.30,0.81,33.90,4.08,297.09,18.16,71.58,3.04
MZO,16,21,21.81,2.35,0.76,30.60,3.20,195.02,17.90,68.13,2.83
MZO,16,22,16.09,3.79,0.86,25.01,4.05,98.58,17.91,69.15,2.85
MZO,16,23,22.57,2.76,0.81,15.09,4.57,94.66,17.36,71.15,2.88
MZO,17,0,23.26,2.19,0.89,15.05,4.59,103.31,16.98,69.85,2.97
MZO,17,1,23.08,2.04,0.85,19.10,4.36,99.59,16.22,71.92,2.98
MZO,17,2,23.63,2.66,0.91,11.87,4.61,98.30,15.75,73.29,2.97
MZO,17,3,21.70,2.46,0.88,9.95,2.69,99.73,15.09,75.48,3.00
MZO,17,4,15.43,2.36,0.95,11.29,2.17,113.54,14.26,78.65,3.05
MZO,17,5,8.68,2.33,0.91,11.66,2.02,110.19,13.65,81.41,3.15
MZO,17,6,6.56,2.37,0.94,11.92,2.24,95.03,13.22,82.90,3.18
MZO,17,7,0.84,2.54,0.95,22.60,2.00,81.40,12.51,85.12,4.79
MZO,17,8,3.54,2.89,0.96,32.32,2.27,87.92,14.43,80.90,107.79
MZO,17,9,7.50,3.65,0.97,22.80,3.00,101.41,17.85,69.76,342.97
MZO,17,10,15.06,3.79,0.94,35.70,2.96,114.14,20.82,58.93,588.64
MZO,17,11,22.70,4.47,1.00,17.65,2.50,117.66,23.33,49.05,789.62
MZO,17,12,33.94,5.08,0.93,21.72,2.23,171.05,26.09,40.40,935.03
MZO,17,13,44.28,4.03,0.97,12.31,2.09,192.43,27.99,33.12,1007.36
MZO,17,14,51.99,3.24,0.97,13.23,2.45,253.68,29.35,30.58,983.55
MZO,17,15,49.09,2.85,0.95,4.50,3.00,263.65,30.04,27.11,930.40
MZO,17,16,50.66,2.14,1.00,13.36,2.82,221.37,30.58,24.19,774.44
MZO,17,17,54.13,1.88,0.92,20.83,2.56,266.83,30.75,23.28,520.96
MZO,17,18,54.44,1.94,1.00,28.99,2.51,270.93,29.52,24.00,245.70
MZO,17,19,45.58,2.32,0.97,33.13,2.16,288.94,27.35,25.47,38.64
MZO,17,20,32.09,2.82,1.01,47.43,2.44,186.65,24.63,38.50,2.63
MZO,17,21,25.93,2.98,1.00,44.80,3.01,225.44,23.74,44.33,2.49
MZO,17,22,28.46,2.85,1.02,39.50,3.16,237.42,23.12,44.95,2.47
MZO,17,23,22.10,3.22,1.03,34.77,1.90,241.47,21.66,47.83,2.64
MZO,18,0,14.29,3.37,1.02,35.58,1.42,204.66,20.58,50.44,2.71
MZO,18,1,13.99,3.12,1.06,31.24,2.15,252.72,20.14,55.24,2.70
MZO,18,2,14.37,2.11,1.03,25.52,1.62,232.64,19.54,57.37,2.74
MZO,18,3,14.95,2.06,1.08,29.49,2.07,250.49,18.52,60.26,2.74
MZO,18,4,14.15,1.74,1.04,21.51,1.64,241.62,17.69,61.97,2.84
MZO,18,5,8.81,1.83,1.11,24.05,1.43,258.72,17.04,62.95,2.88
MZO,18,6,8.08,1.91,1.05,24.57,1.31,221.89,16.49,64.16,2.93
MZO,18,7,2.24,1.85,1.12,35.30,1.34,203.84,15.98,67.52,4.53
MZO,18,8,3.00,2.20,1.06,44.01,1.47,144.38,17.96,67.20,99.68
MZO,18,9,5.61,3.06,1.14,59.45,1.64,129.04,22.14,57.56,336.76
MZO,18,10,21.71,2.67,1.06,28.93,1.96,224.35,25.91,46.87,573.59
MZO,18,11,34.87,2.15,1.12,30.24,2.38,254.64,27.36,41.82,781.54
MZO,18,12,41.59,1.63,1.10,27.49,2.80,257.80,28.39,36.82,929.10
MZO,18,13,47.10,1.59,1.08,17.57,3.11,270.99,28.68,34.10,814.63
MZO,18,14,44.51,1.35,NA,21.58,2.69,240.81,29.67,31.50,923.74
MZO,18,15,46.66,NA,NA,4.66,3.13,249.41,30.96,27.50,942.32
MZO,18,16,47.93,0.30,NA,17.76,2.78,242.14,31.48,26.58,754.00
MZO,18,17,44.31,0.69,NA,27.27,3.49,281.21,30.74,27.29,510.94
MZO,18,18,48.47,1.26,NA,29.70,3.22,282.80,30.33,27.14,272.65
MZO,18,19,43.23,1.42,NA,37.06,2.66,263.93,28.25,29.26,54.82
MZO,18,20,34.73,1.81,NA,44.99,3.52,217.97,26.19,35.22,2.49
MZO,18,21,32.00,1.39,NA,51.54,3.35,198.43,23.97,39.17,2.40
MZO,18,22,23.96,1.13,NA,28.85,1.97,238.24,22.91,41.05,2.47
MZO,18,23,15.87,1.66,NA,33.03,2.79,109.12,22.26,47.40,2.58
MZO,19,0,16.56,2.59,NA,26.48,3.08,110.07,21.55,51.55,2.59
MZO,19,1,28.13,1.71,NA,17.71,2.83,112.30,19.90,59.87,7.18
MZO,19,2,26.68,1.48,NA,19.07,2.44,122.20,18.90,61.55,12.26
MZO,19,3,7.70,2.03,NA,18.28,1.68,159.05,17.83,63.63,2.85
MZO,19,4,0.60,3.49,NA,22.47,1.66,252.90,17.33,64.60,7.40
MZO,19,5,9.18,3.00,NA,23.52,1.57,229.45,16.88,68.15,2.98
MZO,19,6,1.57,2.59,NA,32.52,2.03,104.60,15.48,74.34,3.01
MZO,19,7,0.03,2.95,NA,31.22,1.92,121.59,14.25,80.14,4.90
MZO,19,8,0.26,3.73,NA,46.44,1.68,141.79,16.41,77.03,105.36
MZO,19,9,6.94,3.38,NA,37.88,1.93,126.12,21.25,60.86,345.93
MZO,19,10,20.72,4.75,NA,41.65,1.90,218.60,25.49,46.08,581.51
MZO,19,11,36.25,20.78,NA,27.70,2.43,265.35,27.36,36.72,787.79
MZO,19,12,43.98,16.53,NA,17.72,2.46,228.27,28.57,32.81,929.53
MZO,19,13,46.44,8.53,NA,19.76,2.81,238.80,29.64,30.23,998.60
MZO,19,14,49.28,3.73,NA,2.83,2.45,186.66,30.75,28.13,996.70
MZO,19,15,54.49,3.82,NA,13.08,2.32,198.81,32.07,26.46,898.95
MZO,19,16,58.83,4.21,NA,28.74,3.16,239.51,32.58,24.56,776.11
MZO,19,17,58.63,4.72,NA,26.51,2.91,265.80,32.55,23.03,558.15
MZO,19,18,58.02,4.42,NA,35.55,2.56,251.08,32.14,22.76,300.95
MZO,19,19,53.98,3.96,NA,45.82,3.24,268.14,30.01,26.95,73.05
MZO,19,20,34.65,4.11,NA,42.93,2.86,242.03,26.94,28.30,2.54
MZO,19,21,27.95,3.86,NA,42.03,2.56,256.72,25.52,31.87,15.66
MZO,19,22,30.20,3.28,NA,48.13,2.86,238.78,24.45,35.71,7.52
MZO,19,23,31.29,3.05,NA,37.42,3.29,248.46,23.44,39.86,2.45
MZO,20,0,27.14,2.80,NA,33.78,2.75,277.55,22.16,43.05,2.65
MZO,20,1,29.75,2.59,NA,39.64,2.62,257.46,21.23,45.96,2.68
MZO,20,2,26.48,2.40,NA,32.28,2.13,274.07,20.29,48.27,2.78
MZO,20,3,21.21,2.22,NA,34.22,2.27,282.04,19.24,52.11,2.74
MZO,20,4,18.39,1.95,NA,25.48,2.35,265.23,18.11,57.54,2.81
MZO,20,5,28.19,2.10,NA,33.23,2.37,275.79,17.28,60.54,2.99
MZO,20,6,12.01,1.63,NA,31.72,2.16,279.97,16.72,61.06,2.90
MZO,20,7,12.33,1.60,NA,28.05,1.77,212.66,16.15,61.94,5.06
MZO,20,8,6.08,1.80,NA,41.41,1.98,248.80,18.24,62.67,109.21
MZO,20,9,9.92,2.17,NA,40.82,2.02,167.11,22.33,51.73,346.29
MZO,20,10,24.66,1.78,NA,30.93,1.98,218.22,25.52,42.32,586.33
MZO,20,11,35.05,1.56,NA,23.64,2.14,213.13,27.78,35.54,787.91
MZO,20,12,44.28,1.65,NA,20.35,2.21,207.75,29.24,29.26,937.76
MZO,20,13,49.77,1.51,NA,21.74,2.64,265.92,30.52,25.00,1012.68
MZO,20,14,53.95,1.29,NA,17.96,2.34,234.62,31.47,23.97,1003.33
MZO,20,15,59.36,2.24,NA,16.17,2.73,245.43,32.50,22.85,908.67
MZO,20,16,70.93,11.05,NA,23.82,3.04,176.94,32.92,21.64,749.94
MZO,20,17,66.23,3.44,NA,28.34,2.60,190.79,32.93,21.33,542.54
MZO,20,18,67.85,3.13,NA,38.30,2.33,164.15,32.45,20.69,297.40
MZO,20,19,66.71,3.92,NA,40.85,1.79,188.17,30.47,22.58,70.72
MZO,20,20,36.08,3.01,NA,52.33,1.77,254.49,27.80,26.84,2.45
MZO,20,21,25.47,5.41,NA,74.65,2.54,122.07,27.21,29.23,2.14
MZO,20,22,27.66,5.87,NA,61.86,3.39,86.06,26.27,32.98,2.28
MZO,20,23,15.81,21.73,NA,64.55,4.56,72.00,24.42,39.50,2.40
MZO,21,0,20.30,23.59,NA,87.52,5.92,84.50,23.02,51.09,2.55
MZO,21,1,20.33,20.00,NA,59.19,6.06,81.15,21.77,59.15,2.68
MZO,21,2,18.79,27.98,NA,56.91,4.64,73.06,21.02,61.44,2.66
MZO,21,3,25.32,15.26,NA,42.95,5.03,66.82,20.15,64.43,2.72
MZO,21,4,24.20,11.64,NA,37.49,4.67,64.73,19.77,64.99,2.81
MZO,21,5,28.78,8.06,NA,36.14,4.67,76.98,19.57,63.48,2.79
MZO,21,6,29.25,3.76,NA,34.79,3.91,93.84,18.72,64.71,2.80
MZO,21,7,21.71,4.12,NA,42.63,3.49,90.93,17.88,69.25,4.35
MZO,21,8,16.36,4.86,NA,55.65,3.88,79.94,18.47,70.67,96.07
MZO,21,9,19.71,10.88,NA,38.36,4.88,75.56,20.99,60.38,325.99
MZO,21,10,28.76,9.36,NA,44.02,5.71,84.60,23.12,51.55,578.11
MZO,21,11,37.50,4.01,NA,40.10,5.05,98.10,25.11,44.65,782.92
MZO,21,12,45.96,3.13,NA,34.52,4.07,117.92,26.89,40.46,909.28
MZO,21,13,53.17,4.38,NA,36.21,3.45,108.28,28.23,35.98,996.58
MZO,21,14,61.85,4.01,NA,29.02,2.73,153.19,29.84,32.22,1006.53
MZO,21,15,61.46,2.90,NA,21.30,2.74,174.82,30.92,29.25,923.02
MZO,21,16,59.80,2.46,NA,24.85,2.50,158.25,31.46,26.27,750.80
MZO,21,17,61.15,1.88,NA,26.40,2.51,127.17,31.57,24.28,532.06
MZO,21,18,61.49,2.43,NA,36.14,2.53,152.08,29.99,25.78,162.67
MZO,21,19,56.33,2.01,NA,51.88,2.92,178.00,27.63,30.75,29.62
MZO,21,20,45.73,2.06,NA,66.86,1.74,185.79,26.55,31.96,2.47
MZO,21,21,39.13,2.45,NA,77.17,3.01,228.43,24.61,43.99,2.48
MZO,21,22,37.67,3.72,NA,69.38,1.74,142.61,23.44,48.64,2.45
MZO,21,23,26.55,4.42,NA,75.15,3.09,112.45,23.12,49.37,2.55
MZO,22,0,19.94,4.16,NA,46.98,5.01,89.41,22.31,56.17,2.62
MZO,22,1,19.07,4.44,NA,45.84,4.29,82.65,21.26,62.06,2.70
MZO,22,2,19.96,3.76,NA,29.61,3.66,64.39,20.45,64.91,2.75
MZO,22,3,21.65,2.74,NA,25.83,2.91,86.92,19.38,68.46,2.83
MZO,22,4,22.08,2.19,NA,29.27,3.48,98.84,18.62,71.41,2.87
MZO,22,5,18.31,1.82,NA,21.95,3.39,100.63,18.08,73.33,2.86
MZO,22,6,15.38,1.77,NA,28.38,3.30,96.75,17.42,75.48,2.94
MZO,22,7,9.90,1.46,NA,29.29,2.56,113.81,16.71,78.77,5.20
MZO,22,8,10.06,1.71,NA,26.50,3.03,100.39,17.80,76.93,103.10
MZO,22,9,14.56,2.40,NA,26.65,3.28,100.76,20.83,65.35,334.57
MZO,22,10,23.16,2.25,NA,25.77,3.19,101.13,23.63,55.16,584.70
MZO,22,11,29.77,3.44,NA,24.03,2.61,153.32,26.42,47.63,785.33
MZO,22,12,38.47,20.59,NA,27.85,2.12,204.63,28.78,40.42,922.75
MZO,22,13,49.70,34.72,NA,34.21,1.98,174.52,30.39,35.67,988.72
MZO,22,14,63.19,36.14,NA,39.72,2.52,131.73,30.29,33.40,560.75
MZO,22,15,57.99,12.12,NA,41.48,1.96,147.69,28.53,34.02,209.45
MZO,22,16,60.51,14.35,NA,36.99,1.96,242.74,29.08,32.37,247.62
MZO,22,17,52.60,4.58,NA,29.66,2.88,273.68,30.63,28.84,477.22
MZO,22,18,50.30,2.54,NA,17.97,2.79,293.71,31.24,25.43,268.29
MZO,22,19,40.42,2.03,NA,31.46,2.65,285.53,29.51,23.83,75.49
MZO,22,20,22.82,2.13,NA,51.91,1.92,281.68,27.02,27.60,2.60
MZO,22,21,15.58,4.32,NA,64.40,2.61,162.51,26.28,31.59,2.30
MZO,22,22,32.39,6.10,NA,38.03,4.30,59.07,25.66,33.60,2.33
MZO,22,23,21.01,5.82,NA,33.16,2.75,94.58,23.40,39.07,2.53
MZO,23,0,9.35,44.24,NA,39.98,3.26,70.15,22.42,41.79,2.64
MZO,23,1,21.92,9.16,NA,31.45,2.59,87.91,21.66,44.19,2.70
MZO,23,2,19.23,6.33,NA,28.64,2.37,114.92,20.10,48.21,2.76
MZO,23,3,19.03,5.61,NA,19.94,3.44,78.99,19.78,50.14,2.78
MZO,23,4,12.62,3.14,NA,18.09,2.07,106.47,18.45,54.01,2.86
MZO,23,5,5.72,5.80,NA,21.80,2.00,135.40,17.29,57.99,2.93
MZO,23,6,1.88,5.96,NA,36.32,2.51,105.46,16.68,64.89,2.94
MZO,23,7,3.02,6.81,NA,42.29,2.40,77.54,16.06,68.13,6.31
MZO,23,8,3.91,6.90,NA,54.31,2.36,91.29,17.89,66.14,123.95
MZO,23,9,10.70,5.44,NA,45.26,3.42,106.42,21.08,55.18,366.58
MZO,23,10,22.10,4.82,NA,35.52,3.11,93.85,24.42,42.39,610.93
MZO,23,11,32.83,8.00,NA,35.99,2.17,140.20,27.66,35.09,812.68
MZO,23,12,45.14,8.24,NA,27.99,2.32,155.52,29.45,32.26,957.44
MZO,23,13,56.81,5.56,NA,29.39,2.27,177.34,30.99,29.58,1030.55
MZO,23,14,61.78,3.98,NA,19.55,2.38,172.79,32.32,22.91,1030.11
MZO,23,15,57.69,5.51,NA,9.19,2.74,176.60,33.29,18.12,938.44
MZO,23,16,58.02,8.26,NA,21.75,2.66,169.47,33.76,16.49,767.08
MZO,23,17,60.38,3.54,NA,17.00,2.91,167.54,33.86,15.20,553.04
MZO,23,18,60.72,2.29,NA,31.91,2.90,167.97,33.30,14.32,307.53
MZO,23,19,55.09,2.61,NA,32.81,2.17,229.13,31.29,15.39,73.95
MZO,23,20,32.01,2.59,NA,52.59,2.29,262.79,28.21,19.91,10.21
MZO,23,21,15.46,4.24,NA,65.72,2.11,145.66,26.64,22.10,2.23
MZO,23,22,19.72,7.21,NA,69.26,2.42,101.18,25.80,25.64,2.36
MZO,23,23,28.43,3.98,NA,49.42,2.13,124.75,23.12,39.09,2.60
MZO,24,0,34.67,3.52,NA,42.61,1.76,100.71,21.82,45.47,2.63
MZO,24,1,20.17,3.82,NA,36.31,1.73,163.12,20.66,47.16,2.75
MZO,24,2,20.49,3.29,NA,39.24,1.42,174.33,20.27,49.37,2.79
MZO,24,3,26.52,3.33,NA,41.50,1.32,119.26,19.66,54.13,2.80
MZO,24,4,16.17,3.29,NA,36.15,1.47,216.90,18.78,56.02,2.82
MZO,24,5,16.84,2.69,NA,24.35,1.75,245.16,18.37,58.91,2.84
MZO,24,6,13.84,2.26,NA,27.47,1.25,257.72,17.48,59.39,2.89
MZO,24,7,14.27,3.07,NA,32.41,1.33,193.49,17.05,62.64,6.27
MZO,24,8,24.89,7.49,NA,64.96,1.93,123.64,18.28,60.10,131.36
MZO,24,9,16.24,11.93,NA,95.39,2.11,125.23,22.79,47.73,373.35
MZO,24,10,10.05,9.03,NA,77.06,1.80,188.47,27.05,39.55,616.35
MZO,24,11,34.78,4.38,NA,30.66,2.41,268.63,29.38,35.21,825.40
MZO,24,12,46.13,2.76,NA,18.68,2.71,271.93,30.43,29.98,971.99
MZO,24,13,61.17,2.57,NA,22.30,2.39,230.22,32.03,27.30,1040.68
MZO,24,14,59.88,1.90,NA,18.94,2.74,250.08,33.59,22.66,1034.58
MZO,24,15,61.26,1.56,NA,15.05,2.76,216.24,34.67,18.99,946.53
MZO,24,16,66.23,1.49,NA,22.05,2.51,217.77,35.51,17.36,780.57
MZO,24,17,66.85,2.17,NA,27.67,2.66,185.54,35.78,16.93,548.42
MZO,24,18,65.71,3.83,NA,37.99,3.42,171.02,34.37,18.63,300.27
MZO,24,19,59.69,4.55,NA,50.73,2.67,198.11,32.49,20.41,71.61
MZO,24,20,35.25,3.66,NA,72.51,1.80,204.95,29.40,23.10,2.32
MZO,24,21,15.78,11.91,NA,97.35,2.10,129.99,28.39,25.73,2.10
MZO,24,22,22.60,20.75,NA,50.98,2.52,102.05,28.03,21.56,2.04
MZO,24,23,18.50,8.42,NA,35.83,2.96,80.55,26.29,21.73,2.29
MZO,25,0,17.99,6.32,NA,27.69,3.08,103.26,25.00,23.05,5.72
MZO,25,1,9.91,7.31,NA,37.88,2.30,136.47,23.10,25.66,4.16
MZO,25,2,7.87,3.61,NA,36.72,2.41,97.15,22.45,28.67,2.64
MZO,25,3,17.71,4.08,NA,33.21,2.51,141.35,22.01,30.81,2.66
MZO,25,4,22.97,1.88,NA,21.77,1.72,183.00,21.17,31.92,2.70
MZO,25,5,13.90,2.81,NA,32.03,2.06,139.49,19.90,36.78,2.73
MZO,25,6,7.92,4.93,NA,40.73,1.89,103.24,18.31,40.97,4.54
MZO,25,7,2.08,6.17,NA,46.31,1.52,96.87,17.24,43.71,6.74
MZO,25,8,1.07,5.57,NA,61.61,1.94,110.35,20.23,40.69,149.29
MZO,25,9,11.55,1.20,NA,52.70,2.79,119.42,23.43,35.94,404.84
MZO,25,10,22.44,0.53,NA,44.61,2.95,117.73,25.90,31.00,650.11
MZO,25,11,40.90,1.54,NA,35.21,3.53,94.95,27.75,27.65,857.55
MZO,25,12,51.85,1.78,NA,28.25,3.17,122.95,29.84,23.98,1004.84
MZO,25,13,58.33,1.20,NA,24.32,3.02,145.78,31.53,20.10,1084.51
MZO,25,14,62.57,NA,NA,18.71,2.87,153.79,32.94,14.49,1086.19
MZO,25,15,65.60,NA,NA,33.50,2.72,139.57,33.91,13.22,989.00
MZO,25,16,48.86,NA,NA,34.31,2.89,150.27,34.73,11.15,825.74
MZO,25,17,65.10,2.98,NA,6.87,2.36,178.04,35.31,9.18,598.72
MZO,25,18,71.37,2.41,NA,21.75,2.17,166.02,35.07,8.32,339.77
MZO,25,19,72.27,2.33,NA,29.85,1.94,168.98,32.90,9.08,88.83
MZO,25,20,33.85,2.62,NA,73.74,1.51,222.66,28.56,9.53,2.48
MZO,25,21,26.72,9.55,NA,93.92,2.76,117.05,27.73,14.03,2.11
MZO,25,22,27.89,6.87,NA,52.16,3.08,105.45,26.49,21.12,2.25
MZO,25,23,22.17,5.11,NA,41.80,3.17,108.31,25.05,24.15,2.33
MZO,26,0,10.70,7.10,NA,45.00,2.38,121.30,23.04,28.35,2.53
MZO,26,1,15.16,6.81,NA,55.43,2.45,119.74,21.27,32.34,2.62
MZO,26,2,5.93,10.99,NA,47.18,2.36,131.24,20.00,29.92,2.82
MZO,26,3,4.29,9.95,NA,34.14,1.89,121.02,19.31,30.40,2.86
MZO,26,4,1.33,13.47,NA,39.95,1.50,135.25,18.47,31.16,2.85
MZO,26,5,1.17,10.31,NA,41.53,1.29,133.46,17.61,32.64,2.94
MZO,26,6,1.33,10.81,NA,52.50,1.52,94.68,16.96,38.13,2.95
MZO,26,7,0.72,11.03,NA,53.50,1.53,85.25,16.20,42.36,7.12
MZO,26,8,0.57,8.17,NA,69.96,1.79,124.87,19.00,40.84,137.79
MZO,26,9,3.94,5.63,NA,58.89,1.90,120.31,23.59,33.63,389.57
MZO,26,10,11.68,4.69,0.47,47.93,2.10,151.70,26.72,31.95,630.69
MZO,26,11,39.32,10.98,0.39,26.26,2.24,136.05,28.65,26.05,828.54
MZO,26,12,50.21,27.30,0.39,29.00,2.18,150.84,30.47,21.65,970.59
MZO,26,13,65.54,36.96,0.41,72.44,2.29,213.17,32.32,20.64,1044.19
MZO,26,14,77.38,22.81,0.44,38.21,2.37,239.61,33.85,18.13,1043.54
MZO,26,15,76.13,9.33,0.36,37.41,2.56,173.72,34.80,14.92,942.71
MZO,26,16,58.64,4.54,0.28,24.89,2.92,174.69,35.61,13.34,804.32
MZO,26,17,64.19,3.31,0.28,31.37,3.05,174.24,35.35,14.31,572.27
MZO,26,18,57.21,2.67,0.22,33.92,2.88,168.26,35.10,13.02,330.60
MZO,26,19,50.14,2.58,0.25,36.41,2.40,165.24,33.35,13.22,90.58
MZO,26,20,30.20,3.37,0.53,82.05,2.45,149.47,29.95,16.32,2.36
MZO,26,21,35.63,3.15,0.26,83.98,4.10,167.44,27.94,27.36,2.09
MZO,26,22,31.42,2.93,0.31,53.24,2.97,212.48,26.53,30.09,2.23
MZO,26,23,28.57,3.74,0.30,50.63,2.48,176.42,25.52,31.84,2.32
MZO,27,0,27.04,3.91,0.33,44.93,2.18,240.26,24.17,36.33,2.47
MZO,27,1,29.35,4.16,0.30,37.14,2.80,261.14,23.39,40.03,2.54
MZO,27,2,31.58,4.23,0.30,34.30,2.69,255.04,22.35,43.48,2.56
MZO,27,3,31.38,4.12,0.31,35.47,1.92,246.47,20.88,47.48,2.71
MZO,27,4,28.43,3.71,0.34,28.06,2.54,262.47,20.11,52.55,2.81
MZO,27,5,24.89,3.59,0.36,35.72,2.35,263.52,19.24,57.61,2.85
MZO,27,6,23.14,3.60,0.38,32.48,2.82,268.71,18.60,63.27,2.90
MZO,27,7,16.88,3.43,0.48,32.90,1.79,270.40,17.90,66.26,6.92
