DATOS HORARIOS 2013_ DIF,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
Año,Mes,Día,Hora,O3,SO2,NO2,CO,PM10,WS,WD,TEMP,HR,PBAR,RADSOL,,
2013,ENE,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
2013,ENE,1,1,13.05,13.86,2.37,0.32,67.68,3,310.34,14.7,86.76,629.57,1.32,,
2013,ENE,1,2,8.95,13.8,6.40,0.43,57.76,1.76,305.45,14.63,87.63,629.4,1.29,,
2013,ENE,1,3,6.89,13.78,9.22,0.50,56,1.73,303.98,14.68,86.97,628.92,1.3,,
2013,ENE,1,4,6.93,13.64,9.02,0.50,40.73,1.66,303.45,14.68,86.69,628.58,1.29,,
2013,ENE,1,5,5.79,13.74,9.64,0.46,42.85,1.46,283.64,14.64,86.06,628.29,1.28,,
2013,ENE,1,6,6.36,13.88,7.48,0.37,59.2,1.16,260.48,14.44,87.2,628.2,1.28,,
2013,ENE,1,7,7.68,13.73,6.82,0.42,30.84,1,232.07,14.54,86.18,628.16,1.3,,
2013,ENE,1,8,6.88,13.57,7.58,0.53,33.25,0.96,267.79,14.58,85.75,628.28,344.31,,
2013,ENE,1,9,10.98,13.52,4.42,0.43,34.14,1.02,287.87,15.33,81.93,628.63,966.27,,
2013,ENE,1,10,13.81,13.55,4.09,0.43,25.33,1.11,270.9,15.9,77.47,629.02,966.36,,
2013,ENE,1,11,16.95,13.53,2.10,0.39,17.89,1.18,276.29,16.84,72.35,629.18,966.01,,
2013,ENE,1,12,22.72,14.36,NA,0.31,9.68,1.4,9.49,17.5,65.27,628.83,966.11,,
2013,ENE,1,13,27.15,23.81,3.01,0.39,14.01,1.17,338.27,18.05,62.65,628.11,966.41,,
2013,ENE,1,14,32.09,31.68,7.31,0.52,27.71,1.19,101.11,18.48,60.67,627.3,967.01,,
2013,ENE,1,15,30.88,22.09,5.82,0.52,42.7,1.2,54.97,18.37,61.5,626.79,967.09,,
2013,ENE,1,16,36.57,23.17,3.98,0.41,37.78,2,287.99,19.3,58.77,626.43,966.66,,
2013,ENE,1,17,31,18.94,1.14,0.36,36.92,2.24,291.81,18.77,61.88,626.33,967.35,,
2013,ENE,1,18,21.22,16.74,11.50,0.54,40.28,2.27,294.49,18.04,65.68,626.56,820.66,,
2013,ENE,1,19,9.05,15.8,22.39,0.64,48.34,2.29,279.92,17.11,69.99,626.58,46.05,,
2013,ENE,1,20,3.44,15.85,26.05,0.96,52.31,1.43,272.64,16.53,72.49,626.86,1.3,,
2013,ENE,1,21,2.6,15.83,25.07,1.05,68.13,1.3,343.66,16.14,73.91,627.11,1.3,, 
2013,ENE,1,22,2.44,15.74,25.02,1.18,72.39,1.23,272.38,15.86,74.68,627.28,1.29,,
2013,ENE,1,23,2.36,15.18,23.77,1.03,54.71,1.09,267.28,15.49,76.22,627.52,1.29,,
2013,ENE,2,0,2.51,14.64,21.83,0.84,45.7,1.04,237.09,15.25,77.71,627.58,1.31,,
2013,ENE,2,1,2.46,14.48,21.26,0.88,54.2,0.91,98.22,15.61,76.23,627.45,1.28,,
2013,ENE,2,2,2.29,14.22,20.71,0.77,51.19,0.79,282.43,15.47,77.6,627.35,1.28,,
2013,ENE,2,3,2.32,13.97,17.08,0.60,45.86,1.26,272.83,14.93,80.59,627.32,1.28,,
2013,ENE,2,4,3.6,13.58,12.88,0.51,37.82,1.17,275.45,14.72,82.31,627.29,1.27,,
2013,ENE,2,5,6.98,13.44,7.32,0.39,30.01,1.65,301.29,14.68,83.74,627.23,1.29,,
2013,ENE,2,6,13.32,13.26,NA,0.32,8.02,0.88,319.42,14.46,84.28,626.93,1.26,,
2013,ENE,2,7,6.45,13.23,7.45,0.40,11.19,1.53,261.5,14.28,85.26,627.47,1.29,,
2013,ENE,2,8,4,13.25,10.22,0.67,11.63,1.5,111.15,14.07,87.52,627.83,336.68,,
2013,ENE,2,9,3.57,13.46,12.31,1.09,18.6,2.26,91.18,14.63,86.68,627.78,965.79,,
2013,ENE,2,10,8.76,13.51,10.84,0.94,26.96,2.54,107.31,16.02,75.42,627.94,965.73,,
2013,ENE,2,11,15.74,13.74,7.99,0.88,34.59,2.92,142.92,17.3,60.88,627.91,965.45,,
2013,ENE,2,12,23.19,13.81,2.62,0.66,28.8,5.77,159.74,18.96,50.1,627.59,963.97,,
2013,ENE,2,13,24.79,13.72,2.68,0.68,16.62,3.21,208.13,20.71,44.25,626.8,964.81,,
2013,ENE,2,14,27.34,13.38,NA,0.46,17.28,2.64,244.36,20.75,45.63,626.23,966.56,,
2013,ENE,2,15,23.13,13.47,3.80,0.67,17.47,2.34,168.21,21.01,42.27,625.77,967.49,,
2013,ENE,2,16,17.14,13.76,7.98,0.73,29.6,4.24,155.87,20.53,40.16,625.72,968.4,,
2013,ENE,2,17,16.17,13.48,7.95,0.70,25.52,4.26,166.34,20.46,40.37,625.97,967.91,,
2013,ENE,2,18,14.05,13.38,9.50,0.68,27.07,3.98,173.81,19.98,42.92,626.31,769.62,,
2013,ENE,2,19,13.72,13.41,7.31,0.62,25.56,2.95,212.38,19.16,48.92,626.71,67.22,,
