DATOS HORARIOS 2013_ DIF,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
Año,Mes,Día,Hora,O3,SO2,NO2,CO,PM10,WS,WD,TEMP,HR,PBAR,RADSOL,,
2013,SEP,1,0,9.75,12.85,10.45,0.52,48.26,1.52,135.33,22.11,67.32,623.73,1.4,,
2013,SEP,1,1,10.9,13.07,9.94,0.39,46.32,1.55,98.4,21.7,66.46,623.76,1.39,,
2013,SEP,1,2,15.23,13.83,7.49,0.40,40.06,1.78,87.93,21.44,64.86,623.51,1.37,,
2013,SEP,1,3,11.98,13.75,8.51,0.37,33.51,0.92,90.37,20.78,67.91,623.14,1.35,,
2013,SEP,1,4,9.21,12.98,10.08,0.40,25.65,0.99,103.25,20.41,69.77,622.77,1.37,,
2013,SEP,1,5,6.36,12.66,14.47,0.48,29.69,0.98,131.6,19.88,72.15,622.68,1.36,,
2013,SEP,1,6,3.33,11.92,17.25,0.63,40.45,1.2,157.06,19.3,74.88,622.87,1.36,,
2013,SEP,1,7,3.22,11.78,13.92,0.82,47.39,0.94,159.73,19.08,76.29,623.19,251.15,,
2013,SEP,1,8,8.43,12.13,13.15,0.86,56.86,1.45,128.55,19.95,73.48,623.52,964.25,,
2013,SEP,1,9,14.64,12.78,8.08,0.89,72.22,2.11,109.41,21.69,65.98,623.82,966.03,,
2013,SEP,1,10,23.37,13.37,4.77,0.71,47.87,2.9,98.47,23.08,60.93,623.89,965.78,,
2013,SEP,1,11,31.22,13.69,3.70,0.67,29.8,2.52,97.42,24.86,54.17,623.76,966.48,,
2013,SEP,1,12,34.18,16.07,3.78,0.66,34.65,2.6,112.11,25.92,48.28,623.37,966.92,,
2013,SEP,1,13,36.77,14.98,3.07,0.62,31.08,3.18,100.72,27.05,39.14,622.93,966.56,,
2013,SEP,1,14,39.55,13.75,2.96,0.56,30.71,3.48,103.92,27.97,34.61,622.22,967.28,,
2013,SEP,1,15,43.31,13.75,3.56,0.58,34.95,3.39,115.45,28.82,32.35,621.43,967.61,,
2013,SEP,1,16,47.45,13.79,3.31,0.55,37.56,3.15,121.72,29.39,31.47,620.68,967.72,,
2013,SEP,1,17,48.44,15.16,2.97,0.48,32.27,2.67,133.68,29.76,30.22,620.2,967.9,,
2013,SEP,1,18,48.44,13.86,3.77,0.48,30.74,2.28,177.9,29.82,30.53,620.19,969.67,,
2013,SEP,1,19,41.93,13.21,7.61,0.53,41.14,1.81,238.96,28.21,35.84,620.51,563.49,,
2013,SEP,1,20,31.81,28.15,9.48,0.55,44.43,3.45,42.79,27.54,24.91,621.1,4.71,,
2013,SEP,1,21,20.65,61.42,12.27,0.74,44.79,2.54,83.91,26.18,28.07,621.63,1.47,, 
2013,SEP,1,22,19.81,39.29,9.35,0.66,59.33,2.31,80.31,24.78,36.71,622.41,1.43,,
2013,SEP,1,23,17.25,53.09,8.32,0.45,46.96,2.36,91.29,23.67,46.32,623,1.41,,
2013,SEP,2,0,18.68,15.95,4.16,0.33,41.85,2.87,93.73,22.17,56.29,623.28,1.39,,
2013,SEP,2,1,20.91,13.41,1.28,0.28,28.15,2.41,89.77,21.61,59.32,623.12,1.37,,
2013,SEP,2,2,20.14,21.41,0.25,0.27,22.06,2,66.88,21.62,59.77,622.93,1.37,,
2013,SEP,2,3,16.11,17.84,2.56,0.25,30.01,2.03,91.62,20.74,65.05,623.1,1.36,,
2013,SEP,2,4,16.09,43.63,2.44,0.25,24.18,2.68,70.47,20.28,68.7,623.04,1.37,,
2013,SEP,2,5,11.4,72.14,8.28,0.44,40.68,1.67,60.16,20.5,66.91,622.65,1.38,,
2013,SEP,2,6,4.84,18.39,10.41,0.63,44.22,2.37,116.15,18.88,75.11,622.88,1.36,,
2013,SEP,2,7,3.02,14.47,11.80,1.04,75.48,2.2,103.51,18.48,76.39,623.17,298.04,,
2013,SEP,2,8,5.89,14.04,10.73,1.02,91.34,2.09,101.42,19.3,73.41,623.65,965.98,,
2013,SEP,2,9,15.86,15.06,6.16,0.86,68.86,2.98,94.38,21.63,64.6,624,965.59,,
2013,SEP,2,10,25.55,15.24,3.09,0.59,54.17,4.34,88.31,23.28,55.04,623.79,965.45,,
2013,SEP,2,11,26.44,18.42,4.42,0.59,40.42,3.87,82.22,24.51,49.84,623.46,966.21,,
2013,SEP,2,12,33.66,14.77,2.57,0.55,37.77,3.38,89.07,25.7,43.75,623.42,966.37,,
2013,SEP,2,13,42.58,13.59,5.59,0.73,34.36,3.19,105.11,26.95,38.9,622.99,966.96,,
2013,SEP,2,14,51.03,13.52,6.65,0.63,39.82,2.48,101.86,28,34.34,622.18,967.82,,
2013,SEP,2,15,50.9,22.73,5.06,0.45,38.18,2.85,81.38,28.64,31.68,621.07,967.65,,
2013,SEP,2,16,47.92,26.17,4.98,0.48,37.39,2.51,102.72,29.28,28.88,620.52,967.62,,
2013,SEP,2,17,45.33,22.02,6.29,0.54,32.84,2.4,124.04,29.2,29.07,620.39,968.77,,
2013,SEP,2,18,44.52,14.96,6.92,0.57,41.75,2.97,162,28.01,34.08,620.36,921.64,,
2013,SEP,2,19,23.91,15.05,9.96,0.71,69.56,3.52,129.09,23.43,65.26,621.14,158.03,,
2013,SEP,2,20,16.85,85.1,20.64,1.37,39.88,3.14,60.35,20.87,67.6,622.15,1.57,,
2013,SEP,2,21,19.18,24.75,12.43,0.63,18.58,2.66,146.01,20.64,69.74,622.43,1.39,,
2013,SEP,2,22,22.8,15.59,6.25,0.50,14.2,2.37,119.55,20.65,73.22,623.25,1.37,,
2013,SEP,2,23,26.94,13.75,2.11,0.33,16.05,2.08,143.44,20.11,76.11,623.66,1.34,,
2013,SEP,3,0,29.64,12.83,1.20,0.28,8.07,1.3,133.94,20.18,73.34,623.79,1.37,,
2013,SEP,3,1,28.02,12.51,0.25,0.27,13.93,1.48,95.81,20.26,74.01,623.68,1.35,,
2013,SEP,3,2,22.56,12.63,1.82,0.27,15.91,2.3,121.73,20.15,75.48,623.22,1.36,,
2013,SEP,3,3,24.86,12.48,0.25,0.25,13.06,1.69,130.32,20.07,73.68,623.02,1.34,,
2013,SEP,3,4,16.09,13.29,2.40,0.25,13.44,1.54,99.2,19.77,76.92,623.03,1.37,,
2013,SEP,3,5,12.71,13.1,4.63,0.40,16.1,1.99,124.14,19.8,78.19,622.78,1.35,,
2013,SEP,3,6,8,13.48,8.63,0.83,28.68,1.55,95.69,19.76,78.03,622.92,1.35,,
2013,SEP,3,7,3.14,13.9,13.34,1.20,42.33,1.4,74.61,19.54,78.85,623.3,148.93,,
2013,SEP,3,8,4.59,14.06,16.29,1.51,52.76,1.66,95.89,20.04,75.85,623.52,953.53,,
2013,SEP,3,9,6.89,16.71,8.89,1.02,62.06,1.77,88.51,21.04,73.11,623.83,966.1,,
2013,SEP,3,10,15.61,16.99,4.71,0.89,44.27,2.78,99.37,22.22,64.71,624.27,966.21,,
2013,SEP,3,11,20.69,14.01,4.99,0.72,33.61,3.33,84.93,23.14,59.37,624.4,965.5,,
2013,SEP,3,12,27.38,15.49,5.75,0.69,34.84,3.7,81.81,24.28,51.34,624.06,965.49,,
2013,SEP,3,13,33.35,14.46,5.80,0.71,33.93,4.11,88.46,25.35,43.43,623.51,965.87,,
2013,SEP,3,14,39.06,13.25,4.60,0.66,34.95,3.56,84.79,26.46,39.1,622.71,966.44,,
2013,SEP,3,15,39.95,13.06,3.82,0.57,32.28,3.88,94.09,27.44,33.76,621.85,966.98,,
2013,SEP,3,16,35.57,14.04,2.70,0.48,40.16,4.87,69.21,26.97,38.57,621.16,967.65,,
2013,SEP,3,17,23.55,15.97,4.82,0.59,33.6,3.52,55.91,25.65,45.81,621.15,968.02,,
2013,SEP,3,18,15.39,15.51,11.34,0.75,41.42,2.7,177.11,22.19,70.25,621.31,519.84,,
2013,SEP,3,19,10.91,13.49,14.29,0.73,25.72,1.61,207.75,21.58,70.68,621.51,172.34,,
2013,SEP,3,20,4.4,13.74,20.54,1.00,30.28,0.99,185.59,21.95,68.49,622.07,1.84,,
2013,SEP,3,21,21.37,13.32,6.48,0.62,32.71,3.18,138.8,20.52,74.09,622.94,1.4,,
2013,SEP,3,22,19.22,12.67,8.94,0.64,11.72,1.5,127.6,20.06,77.03,623.64,1.38,,
2013,SEP,3,23,15.04,13.11,7.34,0.46,14.54,2.42,71.39,20.46,77.24,623.82,1.39,,
2013,SEP,4,0,16.29,13.87,3.24,0.36,10.86,2.61,78.86,20.74,75.14,623.86,1.38,,
2013,SEP,4,1,13.32,12.96,5.24,0.34,10.62,3.05,109.25,19.86,80.52,623.98,1.37,,
2013,SEP,4,2,11.22,14.65,7.84,0.35,13.05,2.39,88.13,19.48,81.93,623.77,1.38,,
2013,SEP,4,3,20.1,13.86,1.95,0.26,14.9,2.84,92.88,19.28,78.28,623.38,1.35,,
2013,SEP,4,4,20.08,12.73,2.28,0.25,2.12,3.01,80.4,19.36,75.93,623.05,1.36,,
2013,SEP,4,5,22.88,12.9,0.25,0.29,6.83,2.93,69.65,19.56,72.56,622.92,1.37,,
2013,SEP,4,6,16.22,13.3,4.72,0.56,3.43,2.83,70.7,19.62,71.59,623.05,1.37,,
2013,SEP,4,7,8.89,14,9.83,0.95,12.74,2.84,88.24,19.22,75.2,623.28,206.26,,
2013,SEP,4,8,10.35,19.61,8.51,0.96,19.98,2.7,78.46,19.74,72.27,623.67,966.12,,
2013,SEP,4,9,12.88,25.06,6.39,0.73,25.14,3.54,76.85,20.59,67.7,624.02,965.95,,
2013,SEP,4,10,15.93,25.15,4.12,0.67,30.7,3.91,73.04,21.27,65.08,624.34,965.57,,
2013,SEP,4,11,19.34,28.44,4.27,0.58,27.34,4.46,69.72,22.5,59.31,624.31,964.59,,
2013,SEP,4,12,25.98,20.07,3.11,0.63,29.24,5.27,92.66,23.6,51.82,624.03,964.56,,
2013,SEP,4,13,28.26,17,3.84,0.63,36.13,5.13,81.56,24.66,47.47,623.78,965.23,,
