DATOS HORARIOS 2013_ DIF,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
Año,Mes,Día,Hora,O3,SO2,NO2,CO,PM10,WS,WD,TEMP,HR,PBAR,RADSOL,,
2013,AGO,1,0,15.94,14.46,NA,0.29,40.71,3.2,85.25,22.73,45.48,626.62,1.38,,
2013,AGO,1,1,14.97,13.77,NA,0.25,28.08,3.22,91.84,21.35,54.45,626.61,1.37,,
2013,AGO,1,2,18.46,12.85,NA,NA,28.72,3.24,86.05,20.65,62.66,626.54,1.37,,
2013,AGO,1,3,20.29,19.03,NA,NA,26.69,2.77,62.39,20.94,65.43,626.3,1.37,,
2013,AGO,1,4,12.21,18.73,NA,0.25,32.17,1.46,79.29,20.05,70.89,626.14,1.35,,
2013,AGO,1,5,6.08,13.88,NA,0.25,29.63,1.5,186.47,19.12,75.18,626.16,1.34,,
2013,AGO,1,6,3.61,13.19,NA,0.41,40.47,1.58,119.74,18.26,80.28,626.39,1.47,,
2013,AGO,1,7,3.09,13.55,NA,0.66,69.05,1.75,114.83,18.39,78.73,626.75,509.65,,
2013,AGO,1,8,8.52,13.8,NA,0.68,88.95,1.97,88.35,19.72,71.72,626.92,966.64,,
2013,AGO,1,9,17.19,12.96,NA,0.52,68.59,2.69,84.82,21.26,67.48,627.04,965.45,,
2013,AGO,1,10,29.22,12.51,NA,0.45,59.65,3.73,97.95,23.31,55.9,627.21,965.19,,
2013,AGO,1,11,35.45,12.76,NA,0.45,58.22,3.22,86.49,24.66,49.08,627.07,965.72,,
2013,AGO,1,12,44.39,12.9,NA,0.40,48.68,3.17,126.13,25.48,46.79,626.8,966.22,,
2013,AGO,1,13,53.17,13.14,NA,0.34,47.81,2.07,114.02,26.83,43.19,626.46,966.52,,
2013,AGO,1,14,61.8,13.01,NA,0.31,47.18,1.89,178.2,27.92,39.79,625.94,967.4,,
2013,AGO,1,15,62.89,13.41,NA,0.37,31.3,1.61,123.71,29.23,32.32,625.12,967.95,,
2013,AGO,1,16,69.77,21.42,NA,0.39,46.9,1.88,240.95,29.51,30.93,624.34,968.39,,
2013,AGO,1,17,73.34,31.4,NA,0.50,54.01,2.28,189.55,29.88,31.4,623.86,968.8,,
2013,AGO,1,18,69.34,27.34,NA,0.45,72.02,2.27,214.78,29.2,33.68,623.62,968.97,,
2013,AGO,1,19,62.06,20.7,NA,0.47,56.54,3.12,239.6,28.79,36.23,623.79,969.82,,
