DATOS HORARIOS 2013_ DIF,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
Año,Mes,Día,Hora,O3,SO2,NO2,CO,PM10,WS,WD,TEMP,HR,PBAR,RADSOL,,
2013,JUN,1,0,22.37,42.32,12.56,0.57,32.69,3.69,79.69,25.39,26.32,622.22,1.55,,
2013,JUN,1,1,21.66,15.13,6.08,0.47,40.43,2.46,96.28,23.76,34.84,622.24,1.48,,
2013,JUN,1,2,18.69,14.05,7.65,0.48,31.35,2.12,106.53,22.62,43.45,622.14,1.49,,
2013,JUN,1,3,22.23,12.47,0.84,0.45,25.52,2.98,82.59,22.23,50.63,621.9,1.48,,
2013,JUN,1,4,18.59,12.59,4.73,0.46,27.59,2.56,80.56,21.36,55.88,621.86,1.44,,
2013,JUN,1,5,19.6,12.32,2.04,0.29,27.64,2.83,85.56,20.89,60.96,621.94,1.45,,
2013,JUN,1,6,10.98,15.39,13.98,0.48,32.78,1.77,90.51,20.12,65.15,622.37,8.76,,
2013,JUN,1,7,11,40.65,15.76,0.57,46.47,2.8,69.34,21.01,62.92,622.58,711.13,,
2013,JUN,1,8,21.09,25.28,9.35,0.58,50.59,3.34,67.57,22.5,57.91,623.02,967.18,,
2013,JUN,1,9,29.14,30.42,6.67,0.62,56.57,4.06,85.46,23.74,54.46,623.13,966.92,,
2013,JUN,1,10,32.91,21.3,6.12,0.70,46.87,3.85,88.46,25.31,45.13,623.11,967.95,,
2013,JUN,1,11,34.34,16.06,5.24,0.66,41.02,3.4,93.62,27.09,35.83,622.89,966.85,,
2013,JUN,1,12,37.2,13.36,3.21,0.63,29.69,2.81,98.14,28.82,30.05,622.39,967.26,,
2013,JUN,1,13,42.11,13.53,3.94,0.42,19.78,3.07,110.96,30.25,22.13,621.81,967.6,,
2013,JUN,1,14,45.85,12.47,4.50,0.48,21.47,2.82,115.15,31.66,20.21,621.05,968.4,,
2013,JUN,1,15,41.76,23.51,5.19,0.52,23.2,4.16,64.11,33.18,14.04,620.21,968.98,,
2013,JUN,1,16,42.36,22.54,1.09,0.50,33.47,5.71,57.41,33.76,12.56,619.75,968.98,,
2013,JUN,1,17,42.56,16.82,NA,0.47,33.89,5.29,63.1,33.97,11.24,619.33,969.03,,
2013,JUN,1,18,40.02,25.59,1.77,0.25,23.66,5.19,47.49,33.91,8.26,619.21,969.75,,
2013,JUN,1,19,35.25,24.77,5.06,0.31,24.94,4.99,50.76,32.9,11.51,619.38,927.26,,
2013,JUN,1,20,30.86,17.97,6.56,0.25,50.88,5.54,64.34,31.1,12.48,619.88,120.36,,
2013,JUN,1,21,27.43,39.43,10.37,NA,44.96,5,60.72,29.93,16.19,620.55,1.64,, 
2013,JUN,1,22,25.12,47,10.35,NA,48.3,4.66,64.09,28.59,20.03,621.19,1.6,,
2013,JUN,1,23,21.94,43.96,8.37,NA,48.73,4.52,79.07,27.11,23.1,621.63,1.53,,
2013,JUN,2,0,23.96,22.92,1.01,NA,40.22,4.65,87.36,25.86,28.71,621.93,1.52,,
2013,JUN,2,1,19.04,22.08,2.70,NA,33.44,3.21,89.38,24.69,34.97,622.07,1.5,,
2013,JUN,2,2,17.75,15.53,0.18,NA,23.63,3.3,89.88,23.78,39.2,622.21,1.49,,
2013,JUN,2,3,10.62,46.4,7.63,NA,24.69,2.12,90.71,23.04,44.36,622.34,1.48,,
2013,JUN,2,4,10.68,17.83,9.03,NA,28,1.7,93.19,22.18,48.22,622.27,1.46,,
2013,JUN,2,5,10.61,16.04,7.04,NA,19.9,1.44,68.59,21.79,50.56,622.44,1.47,,
2013,JUN,2,6,4.9,16.11,10.27,NA,21.95,1.4,92.1,20.9,53.98,622.84,11.16,,
2013,JUN,2,7,7.64,18.39,10.30,NA,32.13,1.7,80.8,21.33,56.12,623.27,714.56,,
2013,JUN,2,8,16.45,20.95,5.82,NA,34.96,2.33,93.12,22.98,54.3,623.55,967.74,,
2013,JUN,2,9,25.99,15.17,1.14,NA,35.41,4.71,85.78,23.93,53.08,623.51,967.08,,
2013,JUN,2,10,28.11,16.31,2.88,0.58,33.85,4.27,80.96,25.38,46.16,623.45,968.04,,
