DATOS HORARIOS 2010_ DIF,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
Año,Mes,Día,Hora,O3,SO2,NO2,CO,PM10,WS,WD,TEMP,HR,PBAR,RADSOL,,
2010,JUN,1,0,19.49,10.19,12.66,1.7,49.47,0.46,85.24,21.9,26.05,623.55,1.52,,
2010,JUN,1,1,15.16,8.79,10.94,1.68,61.62,0.67,76.39,21.11,41.04,623.9,1.52,,
2010,JUN,1,2,13.28,9.46,11.34,1.64,74.14,1.16,79.81,20.01,58.38,624,1.53,,
2010,JUN,1,3,15.61,8.99,11.13,1.61,61.43,1.34,82.44,19.41,64.97,623.86,1.49,,
2010,JUN,1,4,10.9,8.12,19.02,1.64,61.23,0.18,102.93,18.64,69.4,623.93,1.49,,
2010,JUN,1,5,12.84,7.9,19.8,1.68,67.1,0.29,122.38,18.14,71.51,624.1,1.48,,
2010,JUN,1,6,10.59,8.22,23.31,1.73,68.76,0.21,102.27,17.86,71.41,624.42,8.91,,
2010,JUN,1,7,5.62,8.36,32.66,1.94,97.7,0.1,79.86,17.93,70.52,624.71,693.5,,
2010,JUN,1,8,13.33,8.37,25.8,1.99,113.02,0.11,75.76,19.13,66.73,624.9,967.07,,
2010,JUN,1,9,17.6,9.41,16.82,1.96,113.31,1.01,77.1,20.56,62.19,625,966.55,,
2010,JUN,1,10,36.64,11.25,19.28,1.93,101.3,0.39,106.15,22.89,47.27,624.99,967.98,,
2010,JUN,1,11,51.83,16,16.84,1.82,95.13,0.51,167.94,25.26,35.54,624.68,967.75,,
2010,JUN,1,12,57.49,12.05,11.87,1.81,84.64,0.6,225.12,26.87,28.73,624.17,967.92,,
2010,JUN,1,13,53.56,8.89,10.14,1.77,52.9,1.64,238,28.81,23.29,623.5,968.32,,
2010,JUN,1,14,54.82,7.3,8.91,1.7,46.65,2.28,275.54,30,17.26,622.85,968.52,,
2010,JUN,1,15,54.85,6.64,8.67,1.64,43.31,2.37,255.93,31.11,12.7,622.11,969,,
2010,JUN,1,16,50.27,7.11,11.05,1.63,41.45,1.77,198.34,31.82,12.76,621.47,969.3,,
2010,JUN,1,17,49.81,7.35,9.75,1.62,42.58,2.08,253.32,32.22,12.67,620.9,969.35,,
2010,JUN,1,18,46.82,7.35,11.82,1.63,51.92,1.98,217.02,31.88,13.45,620.52,970.45,,
2010,JUN,1,19,44.8,7.52,13.03,1.65,51.52,2.29,209.29,31.17,13.18,620.45,959.58,,
2010,JUN,1,20,37.57,7.69,21.11,1.74,71.31,2.05,189.93,29.58,14.67,620.62,162.69,,
2010,JUN,1,21,25.87,7.86,22.08,1.81,95,2.27,167.01,27.46,21.15,621.24,1.65,, 
2010,JUN,1,22,29.65,7.64,11.02,1.61,90.59,3.78,195.93,26.27,27.66,621.75,1.61,,
2010,JUN,1,23,29.09,7.78,13.51,1.66,67.04,0.88,173.67,24.73,29.09,622.42,1.57,,
2010,JUN,2,0,22.86,9.65,12.35,1.69,63.19,1,160.4,23.76,32.27,623.14,1.56,,
2010,JUN,2,1,18.96,15.07,20.14,1.69,75.59,1.27,137.64,22.92,33.11,623.15,1.51,,
2010,JUN,2,2,28.24,9.89,12.82,1.58,62.54,1.87,188.36,22.84,34.31,622.84,1.52,,
2010,JUN,2,3,25.85,8.63,13.02,1.59,60.07,1.07,203.7,21.59,37.67,622.64,1.5,,
2010,JUN,2,4,25.16,8.35,12.93,1.62,64.3,0.31,215.19,20.37,41.58,622.66,1.48,,
2010,JUN,2,5,23.11,8.11,14.08,1.62,56.03,0.58,266.07,19.42,44.01,622.73,1.5,,
2010,JUN,2,6,15.43,8.03,22.59,1.66,47.17,0.35,278.35,18.23,47.19,622.97,7.25,,
2010,JUN,2,7,7.72,8.28,34.7,1.82,88.64,0.91,257.52,17.79,48.95,623.33,709.63,,
2010,JUN,2,8,21.09,8.11,18.02,1.77,122.67,1.84,245.93,19.45,45.51,623.59,967.04,,
2010,JUN,2,9,29.23,8.2,12.98,1.73,75.11,1.32,265.7,21.94,41.14,623.85,967.43,,
2010,JUN,2,10,39.54,6.95,9.85,1.61,26.26,3.62,238.31,28.43,19.5,622.01,968.14,,
2010,JUN,2,11,45.91,6.2,8.97,1.63,16.88,2.83,256.74,31.5,11.65,620.82,969.04,,
2010,JUN,2,12,46.33,6.33,8.96,1.59,35.63,3.36,248.61,31.81,8.4,620.26,969.09,,
2010,JUN,2,13,39.37,6.39,8.94,1.55,23.16,4.02,236.98,31.54,7.33,620.03,969.03,,
2010,JUN,2,14,37.23,6.69,10.54,1.55,25.93,4.26,226.61,30.92,7.77,620.14,970.86,,
2010,JUN,2,15,33.34,6.94,11.36,1.57,44.33,2.7,232.77,28.94,8.85,620.41,490.39,,
2010,JUN,2,16,23.83,7.31,15.99,1.62,40.69,2.43,224.06,26.34,10.5,620.77,2.11,,
2010,JUN,2,17,21.3,7.19,18.6,1.63,58.81,3.23,205.65,24.91,13.56,621.25,1.56,,
2010,JUN,2,18,23.99,6.84,13.16,1.58,54.02,3.06,207.96,24.25,21.77,621.69,1.55,,
2010,JUN,2,19,14.92,7.09,21.37,1.63,48.92,0.74,167.79,22.32,25.84,622.22,1.53,,
2010,JUN,2,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
2010,JUN,2,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
2010,JUN,2,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
2010,JUN,2,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
2010,JUN,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
2010,JUN,3,1,21.96,7.32,14.15,1.61,53.74,0.58,221.9,21.33,33.55,622.23,1.51,,
2010,JUN,3,2,24.03,7.03,13.02,1.59,53.61,0.96,224.86,21.14,36.17,621.9,1.51,,
2010,JUN,3,3,22.9,7.01,12.79,1.56,46.97,2.24,214.12,20.28,40.16,621.63,1.5,,
