DATOS HORARIOS 2010_ DIF,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
Año,Mes,Día,Hora,O3,SO2,NO2,CO,PM10,WS,WD,TEMP,HR,PBAR,RADSOL,,
2010,NOV,1,0,12.3,9.44,NA,1.13,35.19,0.46,80.41,18.57,43.07,624.8,1.42,,
2010,NOV,1,1,9,8.37,NA,1.07,25.33,1.57,66.37,17.24,51.38,624.73,1.38,,
2010,NOV,1,2,15.59,8.21,NA,0.97,18.17,0.43,75.51,16.7,51.86,624.59,1.38,,
2010,NOV,1,3,9.5,10.77,NA,0.86,17.75,0.18,106.33,16.14,54.13,624.49,1.37,,
2010,NOV,1,4,7.02,10.92,NA,0.92,21.5,0.16,69.35,15.66,56.81,624.35,1.36,,
2010,NOV,1,5,7.53,11.01,NA,0.91,23.49,0.48,64.69,14.61,63.14,624.46,1.35,,
2010,NOV,1,6,6.54,12.33,NA,0.95,40.11,0.13,85.52,13.92,67.05,624.72,1.37,,
2010,NOV,1,7,6.77,8.46,NA,1.05,40.61,0.12,83.37,13.24,70.56,625.16,87.67,,
2010,NOV,1,8,8.1,7.37,NA,1.17,50.8,0.2,70.96,14.03,65.47,625.7,955.77,,
2010,NOV,1,9,10.6,7.69,NA,1.21,65.22,0.22,76.64,16.3,59.78,626.05,965.27,,
2010,NOV,1,10,11.11,8.87,NA,1.29,98.4,0.41,71.22,19.17,51.73,626.21,964.96,,
2010,NOV,1,11,21.79,9.93,NA,1.26,66.89,0.51,98.2,21.76,43.45,625.95,966.07,,
2010,NOV,1,12,43.48,11.02,NA,1.1,36.55,0.3,150.04,23.94,37.9,625.36,966.79,,
2010,NOV,1,13,52.07,10.37,NA,1.03,38.96,0.99,223.26,25.03,33.05,624.61,966.61,,
2010,NOV,1,14,61.61,22.48,NA,1.15,38.88,0.43,196.15,26.37,28.21,623.78,967.15,,
2010,NOV,1,15,70.8,30.32,NA,1.19,46.06,0.47,212.75,27.35,26.66,623.15,967.63,,
2010,NOV,1,16,60.37,16.62,NA,1.04,43.25,0.55,272.4,26.94,26.88,622.84,969.16,,
2010,NOV,1,17,61.54,17.77,NA,1.04,49.02,0.24,249.41,26.9,27.21,622.73,969.02,,
2010,NOV,1,18,54.5,20.7,NA,1.25,56.41,0.89,186.33,26.1,27.77,622.84,870.86,,
2010,NOV,1,19,26.53,16.81,NA,1.72,104.86,0.46,202.89,24.16,29.98,623.2,61.93,,
2010,NOV,1,20,20.59,13.05,NA,1.46,136.69,0.56,227.79,22.27,33.2,623.5,1.44,,
2010,NOV,1,21,26,10.31,NA,1.12,95.94,1.38,226.17,20.35,45.26,624.3,1.41,, 
2010,NOV,1,22,23.73,9.45,NA,1.14,54.39,0.79,182.87,20.1,47.08,624.92,1.4,,
2010,NOV,1,23,19.97,8.9,NA,1.14,44.77,0.11,175.99,19.44,49.72,624.87,1.4,,
2010,NOV,2,0,9.49,9.95,NA,1.3,74.09,0.1,124.65,18.51,53.01,624.83,1.39,,
2010,NOV,2,1,6.52,10.96,NA,1.28,77.89,0.1,153.5,17.56,55.92,624.77,1.38,,
2010,NOV,2,2,6.78,13.44,NA,1.3,72.77,0.1,95.37,17.38,55.36,624.55,1.38,,
2010,NOV,2,3,6.61,17.78,NA,1.05,66.94,0.1,127.03,16.12,56.47,624.4,1.35,,
2010,NOV,2,4,6.49,14.69,NA,1.04,52.84,0.1,105.45,15.18,55.3,624.43,1.35,,
2010,NOV,2,5,6.68,14.38,NA,1.08,60.69,0.1,79.32,14.6,56.58,624.57,1.36,,
2010,NOV,2,6,6.57,15.18,NA,1,49.01,0.1,99.37,14.14,55.46,624.79,1.36,,
2010,NOV,2,7,6.8,11.31,NA,1.16,43.89,0.11,75.14,13.21,58.97,625.18,63.09,,
2010,NOV,2,8,7.32,12.62,NA,1.39,75.14,0.1,87.87,13.47,58.89,625.58,935.73,,
2010,NOV,2,9,8.67,8.82,NA,1.34,104.19,0.1,78.28,15.85,50.69,625.79,965.06,,
2010,NOV,2,10,24,10.78,NA,1.28,75.12,0.1,121.92,19.2,45.56,625.79,965.31,,
2010,NOV,2,11,39.31,13.68,NA,1.12,70.72,0.1,167.85,21.82,43.65,625.43,966.56,,
2010,NOV,2,12,52.15,12.16,NA,1.21,51.49,0.28,200.79,23.41,41.65,624.62,966.69,,
2010,NOV,2,13,56.56,10.54,NA,1.1,47.2,0.86,245.85,24.76,36.69,623.63,966.65,,
2010,NOV,2,14,52.72,9.51,NA,1.05,35.12,1.18,206.78,26.04,30.71,622.61,967.17,,
2010,NOV,2,15,49.49,8.58,NA,1.01,32.63,1.54,245.64,26.99,22.26,621.77,967.58,,
2010,NOV,2,16,52.36,9.11,NA,1,51.22,1.1,240.14,27.39,21.78,621.14,967.04,,
