DATOS HORARIOS 2010_ DIF,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
Año,Mes,Día,Hora,O3,SO2,NO2,CO,PM10,WS,WD,TEMP,HR,PBAR,RADSOL,,
2010,MAY,1,0,13.47,7.42,20.83,1.55,59.36,0.1,244.97,17.54,28.73,619.81,1.44,,
2010,MAY,1,1,11.18,7.29,25.23,1.54,43.33,0.1,263.26,16.44,30.09,619.79,1.41,,
2010,MAY,1,2,3.98,7.68,39,1.57,60.23,0.1,238.91,15.48,32.88,619.62,1.42,,
2010,MAY,1,3,3.08,7.89,43.75,1.6,69.99,0.1,263.76,14.16,35.68,619.38,1.41,,
2010,MAY,1,4,3.09,7.73,44.57,1.6,58.54,0.1,256.82,12.8,38.42,619.49,1.41,,
2010,MAY,1,5,3.2,8.87,41.28,1.67,56.43,0.1,305.43,12.45,38.42,619.43,1.39,,
2010,MAY,1,6,3.25,8.26,44.79,1.76,66.92,0.1,214,12.01,39.6,619.65,1.73,,
2010,MAY,1,7,3.34,11.06,57.71,2.09,110.58,0.1,201.39,12.53,38.46,619.98,539.2,,
2010,MAY,1,8,4.59,10.99,61.97,2.29,136.61,0.1,282.52,14.7,35.73,620.25,966.84,,
2010,MAY,1,9,12.71,9.14,45.39,1.97,163.09,0.1,265.34,17.66,31.5,620.36,965.19,,
2010,MAY,1,10,27.84,7.43,13.56,1.64,81.18,0.43,238.88,20.23,22.53,620.39,965.57,,
2010,MAY,1,11,30.94,6.93,11.85,1.52,56.05,2.43,204.69,22.03,16.07,620.36,966.39,,
2010,MAY,1,12,31.41,6.43,11.02,1.51,59.36,3.83,228.21,23.65,12.62,620.06,966.35,,
2010,MAY,1,13,25.1,6.2,10.48,1.5,53.23,5.03,253.43,25.25,11.72,619.6,966.57,,
2010,MAY,1,14,19.64,5.98,8.82,1.46,86.14,6.87,246.84,26.14,10.14,618.86,966.5,,
2010,MAY,1,15,23.72,5.83,8.89,1.45,78.06,5.54,243,27.26,9.9,618.24,967.09,,
2010,MAY,1,16,23.38,5.58,8.35,1.42,89.28,5.69,248.39,28.02,8.7,617.67,967.44,,
2010,MAY,1,17,22.23,5.73,8,1.38,62.03,6.2,243.77,28.01,7.98,617.28,967.31,,
2010,MAY,1,18,19.95,5.82,7.98,1.37,66.6,7.18,243.74,27.13,9.1,617.33,967.97,,
2010,MAY,1,19,20.05,6.12,8.32,1.37,73.8,6.17,244.96,25.69,11.55,617.82,946.16,,
2010,MAY,1,20,21.68,6.12,10.29,1.43,66.22,5,235.51,23.22,16.57,618.35,73.82,,
2010,MAY,1,21,22.64,6.41,13.3,1.5,49.14,2.64,211.39,21.49,20.29,618.93,1.46,, 
2010,MAY,1,22,19.92,6.52,15.63,1.51,58.24,2.94,195.84,19.97,22.45,619.5,1.42,,
2010,MAY,1,23,20.77,6.28,11.31,1.42,50.28,3.45,221.26,19.15,22.75,619.92,1.41,,
2010,MAY,2,0,19,6.62,12.05,1.43,42.76,2.29,220.3,17.49,25.23,620.28,1.42,,
2010,MAY,2,1,17.73,6.62,14.13,1.46,33.78,0.99,193.01,16.81,25.66,620.29,1.41,,
2010,MAY,2,2,16.54,6.44,13.28,1.44,42.79,0.63,208.62,16.04,26.51,620.23,1.4,,
2010,MAY,2,3,10.73,6.97,20.41,1.52,46.46,0.1,242.29,14.5,30.54,620.19,1.41,,
2010,MAY,2,4,4.09,7,29.6,1.56,46.49,0.1,244.85,13.62,32.42,620.17,1.43,,
2010,MAY,2,5,7.69,9.57,24.23,1.53,48.64,0.1,225.19,12.6,34.84,620.16,1.39,,
2010,MAY,2,6,5.4,9.84,28.32,1.61,46.74,0.1,230.01,12.39,36.73,620.34,1.69,,
2010,MAY,2,7,4.12,8.45,33.8,1.76,65.76,0.1,240.31,11.78,38.76,620.8,568.02,,
2010,MAY,2,8,6.35,9.95,34.66,1.97,92.31,0.38,169.39,13.91,37.15,621.34,965.86,,
2010,MAY,2,9,15.92,10.63,28.22,1.8,152.98,0.33,152.88,16.76,32.12,621.66,964.68,,
2010,MAY,2,10,25.22,8.07,15.68,1.69,81.86,0.13,237.42,20,24.88,621.66,965.65,,
2010,MAY,2,11,28.37,7.6,12.28,1.63,66.56,0.78,259.34,21.69,22.39,621.7,966.51,,
2010,MAY,2,12,29.84,6.09,9.37,1.53,44.65,1.65,246.2,23.65,16.37,621.38,966.79,,
2010,MAY,2,13,29.78,5.54,8.72,1.49,32.43,2.65,257.11,24.96,12.71,620.88,966.63,,
2010,MAY,2,14,30.3,5.61,8.46,1.47,44.19,3,262.03,26.63,11.05,620.23,966.97,,
2010,MAY,2,15,32.8,5.47,8.28,1.47,43.27,2.7,260.42,28.14,9.22,619.54,967.72,,
2010,MAY,2,16,28.96,5.39,8,1.42,32.87,3.59,259.17,28.91,8.2,618.97,967.97,,
2010,MAY,2,17,28.38,5.28,8.08,1.41,33.8,4.08,262.96,29.23,7.75,618.65,967.94,,
2010,MAY,2,18,28.86,5.67,7.98,1.39,43.34,3.32,260.12,29.03,8.81,618.71,968.96,,
2010,MAY,2,19,28.11,5.75,9.34,1.4,56.8,2.48,263.24,28.25,9.36,619.12,940.87,,
2010,MAY,2,20,15.65,6.91,24.65,1.44,70.1,0.61,243.8,25.43,13.18,619.73,68.28,,
2010,MAY,2,21,12.28,7.06,32.49,1.59,94.27,0.74,201.78,23.74,13.82,620.41,1.51,,
2010,MAY,2,22,14.83,6.71,21.12,1.54,77.45,0.91,215.14,21.58,17.66,621.17,1.48,,
2010,MAY,2,23,16.54,6.81,15.84,1.49,58.99,1.42,222.78,19.93,22.52,621.65,1.46,,
2010,MAY,3,0,16.01,6.98,13.41,1.47,40.16,0.89,272.76,19.11,24.37,622.22,1.43,,
2010,MAY,3,1,10.04,8.18,20.37,1.52,46.72,0.15,181.95,18.34,26.84,622.38,1.42,,
2010,MAY,3,2,4.95,8.16,25.19,1.52,57.12,0.42,149.93,17.25,29.28,622.33,1.41,,
2010,MAY,3,3,3.86,8.05,31.04,1.52,56.36,0.11,264.54,15.81,31.67,622.31,1.43,,
