DATOS HORARIOS 2010_ DIF,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
Año,Mes,Día,Hora,O3,SO2,NO2,CO,PM10,WS,WD,TEMP,HR,PBAR,RADSOL,,
2010,MZO,1,0,17.92,4.79,NA,1.15,20.33,2.47,217.63,14.59,43.07,621.63,21.69,,
2010,MZO,1,1,15.98,4.59,NA,1.11,20.06,1.95,225.57,13.14,51.05,621.49,1.34,,
2010,MZO,1,2,13.51,4.81,NA,1.12,16.74,1.21,246.46,12.44,54.74,621.56,1.34,,
2010,MZO,1,3,14.07,4.97,NA,1.12,16.05,1.26,246.47,11.77,58.12,621.44,1.35,,
2010,MZO,1,4,7.75,4.82,10.08,1.13,16.85,0.88,258.69,10.18,63.34,621.43,1.34,,
2010,MZO,1,5,11.67,4.84,NA,1.13,18.5,0.69,231.64,9.93,62.21,621.46,1.32,,
2010,MZO,1,6,14.17,4.72,NA,1.24,15.15,0.76,245.41,9.65,62.28,621.62,1.33,,
2010,MZO,1,7,6.68,5.11,21.77,1.54,21.83,0.4,239.61,8.85,65.79,622.05,9.57,,
2010,MZO,1,8,3.77,6.4,41.39,2.51,73.34,0.2,218.54,9.51,64.2,622.41,749.48,,
2010,MZO,1,9,11.44,6.02,16.65,1.67,77,0.81,246.6,12.66,61.06,622.87,964.71,,
2010,MZO,1,10,20.13,4.97,NA,1.19,43.8,1.74,270.04,14.18,53.59,623.21,963.65,,
2010,MZO,1,11,23.65,4.77,NA,1.22,30.21,1.67,228.94,17.28,40.3,623.09,964.93,,
2010,MZO,1,12,25.42,4.19,NA,1.2,33.9,3.83,217.93,18.78,30.21,622.66,964.62,,
2010,MZO,1,13,23.75,3.79,NA,1.14,38.79,5.89,230.23,20.69,19.52,621.98,964.71,,
2010,MZO,1,14,24.84,3.52,NA,1.15,48.79,5.95,237.9,21.75,19.96,621.5,964.97,,
2010,MZO,1,15,23.31,3.83,NA,1.18,38.71,6.11,235.42,22.91,18.55,620.76,965.33,,
2010,MZO,1,16,24.17,3.76,NA,1.15,42.71,6.17,236.27,23.48,17.15,620.25,965.38,,
2010,MZO,1,17,24.61,3.91,NA,1.12,30.96,5.85,230.31,23.49,17.13,620.04,965.27,,
2010,MZO,1,18,24.73,4.18,NA,1.17,29.49,5.59,224.91,23.08,17.86,620.06,966.88,,
2010,MZO,1,19,22.96,4.97,7.62,1.3,31.02,3.27,208.86,21.43,19.51,620.42,704.76,,
2010,MZO,1,20,19.38,5.12,11.79,1.35,49.25,3.07,206.21,19.03,21.38,620.78,3.29,,
2010,MZO,1,21,13.67,5.09,14.48,1.36,39.5,1.75,245.4,16.95,26.51,621.35,1.35,, 
2010,MZO,1,22,10.8,5.15,17.04,1.42,42.48,1.14,222.78,15.68,29.33,621.91,1.34,,
2010,MZO,1,23,8.09,5.32,21.18,1.52,42.22,0.39,193.06,15.03,30.97,622.35,1.34,,
2010,MZO,2,0,3.87,5.71,27.96,1.64,53.63,0.73,193.85,14.25,37.41,622.51,1.35,,
2010,MZO,2,1,3.53,5.51,22.85,1.46,63.08,0.68,252.38,13.37,43.78,622.38,1.33,,
2010,MZO,2,2,4.2,4.98,21.97,1.23,42.57,1.09,247.2,12.7,48.71,622.16,1.34,,
2010,MZO,2,3,5.92,4.74,12.61,1.13,30.22,0.82,258.37,11.31,55.18,622.04,1.34,,
2010,MZO,2,4,5.4,5.04,12.45,1.15,22.86,0.66,181.89,11.12,56.73,621.93,1.34,,
2010,MZO,2,5,3.05,14.74,22.56,1.29,35.73,1.33,77.38,10.29,58.53,621.84,1.32,,
2010,MZO,2,6,3.07,7.54,19.88,1.25,29.8,0.15,125.75,10.06,61.24,621.91,1.34,,
2010,MZO,2,7,3.4,13.16,33.72,1.76,58.07,0.1,159.69,9.91,63.36,622.09,8.79,,
2010,MZO,2,8,3.39,10.94,55.2,2.8,94.64,0.33,210,9.37,65.35,622.53,743.76,,
2010,MZO,2,9,6.37,19.96,40.85,2.36,148.33,1.06,95.56,12.24,53.86,623,964.21,,
2010,MZO,2,10,18.34,37.52,23.3,1.65,98.93,0.61,174.67,16.31,42.63,623.29,964.69,,
2010,MZO,2,11,24.21,16.38,11.37,1.39,56.68,1.18,226.01,18.21,38.7,623.35,965.49,,
2010,MZO,2,12,27.53,8.64,3.33,1.25,45.79,1.3,238.26,19.32,35.27,623.05,965.44,,
2010,MZO,2,13,32.82,6.98,NA,1.32,36.49,1.49,208.02,20.8,31.1,622.41,965.34,,
2010,MZO,2,14,37.36,5.39,NA,1.27,33.23,1.92,261.14,22.11,25.31,621.66,965.53,,
2010,MZO,2,15,33.51,4.88,NA,1.2,31.24,2.09,246.88,23.35,21.83,621.03,965.89,,
2010,MZO,2,16,30.09,5.02,NA,1.21,23.61,2.46,259.5,24.22,22.26,620.54,966.03,,
2010,MZO,2,17,28.86,5.1,NA,1.18,33.42,3.29,254.08,24.78,19.57,620.19,966.03,,
2010,MZO,2,18,28.77,5.25,3.13,1.22,22.95,3.71,227.1,24.55,18.03,620.11,967.48,,
2010,MZO,2,19,21.21,5.7,18.22,1.45,29.52,2.03,228.5,23.43,20.15,620.23,715.97,,
2010,MZO,2,20,12.23,6.31,27.9,1.67,59,1.99,207.42,20.88,22.88,620.55,5.09,,
2010,MZO,2,21,12.6,5.94,21.12,1.55,73.18,1.45,209.77,19.62,21.86,621.07,1.39,,
2010,MZO,2,22,4.5,7.62,31.79,1.78,60.26,0.81,199.41,17.66,26.9,621.62,1.37,,
2010,MZO,2,23,3.34,12.6,38.09,1.94,88.61,1.05,150.29,17.14,27.86,621.95,1.35,,
2010,MZO,3,0,3.36,13.84,30.33,1.74,92.43,0.27,144.21,15.58,33.04,622.26,1.35,,
2010,MZO,3,1,3.79,12.88,14.99,1.64,95.98,2.38,80.13,13.68,45.99,622.44,1.32,,
2010,MZO,3,2,7.29,8.3,7.86,1.46,54.74,2.95,79.58,11.92,55.97,622.35,1.32,,
2010,MZO,3,3,9.41,6.07,3.92,1.34,41.94,3.38,73.38,10.85,63.36,622.22,1.31,,
2010,MZO,3,4,8.18,4.76,2.08,1.27,40.7,3.13,74.82,10.12,66.5,622.1,1.32,,
2010,MZO,3,5,3.72,6.11,5.71,1.27,40.64,2.81,79.23,9.35,69.56,622,1.31,,
2010,MZO,3,6,3.55,5.89,10.1,1.29,49.55,2.58,80.24,8.66,71.38,622.2,1.31,,
2010,MZO,3,7,3.76,5.97,6.82,1.34,63.51,3.17,71.17,7.86,73.35,622.46,8.02,,
2010,MZO,3,8,4.5,6.03,8.33,1.49,69.64,3.05,72.12,8.08,71.65,622.95,753.45,,
2010,MZO,3,9,7.15,6.64,9.69,1.64,72.48,3.53,80.11,10.58,63.95,623.31,962.97,,
2010,MZO,3,10,11,7.42,12.16,1.72,85.41,3.23,79.1,13.58,55.45,623.55,962.63,,
2010,MZO,3,11,21.11,23.14,11.16,1.6,71.06,1.88,86.15,16.65,46.08,623.45,964,,
2010,MZO,3,12,26.55,24.73,9.06,1.43,64.11,1.5,111.82,19.73,37.47,623.07,965.28,,
2010,MZO,3,13,31.32,7.25,NA,1.25,38.98,1.62,230.98,21.48,31.73,622.41,965.49,,
2010,MZO,3,14,31.1,5.6,NA,1.23,27,2.59,227.45,23.12,25.27,621.7,965.66,,
2010,MZO,3,15,33.12,5.19,NA,1.23,26.96,2.72,215.25,24.36,19.88,621.03,966.08,,
2010,MZO,3,16,30.95,4.81,NA,1.17,21.42,3.54,233.09,25.61,11.6,620.41,966.33,,
2010,MZO,3,17,32.37,4.74,NA,1.16,27,3.91,244.39,25.6,13.6,620.08,966.17,,
2010,MZO,3,18,29.23,4.94,NA,1.18,23.75,3.8,241.53,25.37,13.86,620.09,967.78,,
2010,MZO,3,19,22.76,4.98,NA,1.19,40.7,2.98,255.34,23.35,15.07,620.18,724.8,,
2010,MZO,3,20,11.26,5.53,15.62,1.36,46.7,1.54,254.17,20,17.71,620.54,5.37,,
2010,MZO,3,21,9.68,6.12,22.79,1.62,38.12,1.3,213.66,18.34,21.72,621.06,1.37,,
2010,MZO,3,22,11.23,6.43,18.32,1.46,49.8,1.15,178.04,17.85,23.65,621.48,1.36,,
2010,MZO,3,23,11.9,6.11,14.67,1.41,54.12,0.99,158.38,17.29,29.55,621.86,1.34,,
2010,MZO,4,0,3.59,8.11,23.96,1.59,63.32,0.47,146.26,15.78,34.68,622.14,1.35,,
2010,MZO,4,1,3.23,8.02,25.82,1.78,73.69,0.13,228.59,14.32,41.25,622.33,1.35,,
2010,MZO,4,2,3.05,9.83,35.67,1.7,91.28,0.2,230.21,13.57,44.84,622.43,1.36,,
2010,MZO,4,3,3.02,7.28,39.7,1.38,76.02,0.3,253.22,11.71,50.84,622.28,1.37,,
2010,MZO,4,4,3.17,7.14,42.24,1.48,54.02,0.12,110.91,11.58,52.14,621.93,1.36,,
2010,MZO,4,5,3.28,9.24,40.76,1.45,51.51,0.45,177.64,11.38,54.13,622,1.35,,
2010,MZO,4,6,2.92,10.8,32.27,1.4,59.32,0.81,77.01,10.33,63.09,622.02,1.32,,
2010,MZO,4,7,3.52,8.16,41.43,1.71,64.23,0.61,74.13,10.15,65.77,622.46,11.08,,
2010,MZO,4,8,3.57,12.14,60.01,2.3,96.68,0.39,164.87,10.31,60.29,623.1,770.4,,
2010,MZO,4,9,6.6,15.13,47.87,2.29,155.55,0.77,137.32,13.43,50.81,623.62,964.99,,
2010,MZO,4,10,17.62,14.1,20.35,1.5,93.61,0.74,208.4,16.71,40.97,623.99,964.95,,
2010,MZO,4,11,23.22,10.37,17.79,1.44,75.45,1.14,177.23,18.85,36.64,623.81,965.65,,
2010,MZO,4,12,30.82,6.68,NA,1.28,50.06,1.21,190.99,20.56,30.8,623.38,965.76,,
2010,MZO,4,13,33.26,5.82,NA,1.27,28.47,1.29,231.68,22.01,27.91,622.81,965.95,,
2010,MZO,4,14,34.16,5.45,NA,1.25,25.95,1.3,237.44,23.11,25.23,621.96,966.01,,
2010,MZO,4,15,31.06,5.08,NA,1.28,19.52,1.83,217.36,24.14,22.27,620.96,966.13,,
2010,MZO,4,16,30.47,4.83,NA,1.24,25.49,1.98,223.5,25.54,18.92,620.34,966.48,,
2010,MZO,4,17,31.79,4.89,NA,1.19,24.56,2.1,239.72,26.27,15.17,619.98,966.65,,
2010,MZO,4,18,32.23,4.96,NA,1.19,18.37,1.62,256.97,26.14,15.42,619.63,968.31,,
2010,MZO,4,19,28.75,5.11,NA,1.23,42.7,0.99,273.85,24.96,18.23,620.05,698.28,,
2010,MZO,4,20,12.83,6.76,23.31,1.68,87.4,2.08,190.81,22.11,26.39,620.58,3,,
2010,MZO,4,21,10.32,9.02,17.32,1.63,54.75,3.04,144.11,20.04,31.53,621.18,1.39,,
2010,MZO,4,22,13.59,6.65,10.7,1.37,46.7,2.5,171.42,18.9,35.47,621.82,1.36,,
2010,MZO,4,23,16.27,6.47,5.81,1.3,47.15,1.76,216.4,17.86,40.63,622.37,1.37,,
2010,MZO,5,0,10.75,6.76,10.87,1.37,31.95,0.34,160.23,16.3,46.81,622.61,1.36,,
2010,MZO,5,1,3.91,7.44,19.61,1.53,60.8,0.27,180.94,15.88,47.37,622.5,1.35,,
2010,MZO,5,2,3.13,7.89,26.88,1.47,77.03,0.1,183.58,14.36,54.4,622.4,1.33,,
2010,MZO,5,3,2.96,7.75,31.31,1.46,57.13,0.1,206.67,13.69,57.77,622.26,1.36,,
2010,MZO,5,4,2.9,7.54,36.99,1.29,53.81,0.26,231.33,11.92,61.47,622.23,1.35,,
2010,MZO,5,5,2.98,7.14,22.34,1.25,30.71,0.15,225.17,11.81,61.16,622.34,1.35,,
2010,MZO,5,6,3.17,8.27,19.7,1.27,34.38,0.1,268.05,11.19,64.62,622.69,1.36,,
2010,MZO,5,7,3.2,10.48,29.9,1.69,45.98,0.1,261.1,10.75,67.3,623.01,25.13,,
2010,MZO,5,8,3.51,15,59.07,2.84,114.98,0.43,109.89,11.53,62.22,623.53,872.23,,
2010,MZO,5,9,6.77,26.98,43.38,2.32,153.94,0.1,81.87,13.67,50.99,624.07,964.57,,
2010,MZO,5,10,12.72,21.73,30.01,1.84,131.36,0.49,103.55,16.65,42.15,624.23,964.8,,
