DATOS HORARIOS 2011_ NATIVITAS,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
Año,Mes,Día,Hora,O3,SO2,NO2,CO,PM10,WS,WD,TEMP,HR,PBAR,RADSOL,,
2011,NOV,1,0,17.06,NA,32.06,0.11,52.69,1.72,115.04,13.91,44.91,625.44,2.46,,
2011,NOV,1,1,20.09,NA,20.83,0.12,51.54,3.51,102.78,13.32,54.32,625.56,2.5,,
2011,NOV,1,2,18.09,NA,25.95,0.13,46.01,3.04,88.93,12.44,61.68,625.66,2.62,,
2011,NOV,1,3,15.45,NA,30.96,0.15,48.59,2.83,84.01,11.71,65.9,625.72,2.65,,
2011,NOV,1,4,17.03,NA,23.29,0.16,46.38,2.97,92.88,11,68.67,625.87,2.74,,
2011,NOV,1,5,15.34,NA,29.09,0.17,45.64,2.86,84.58,10.43,71.58,625.99,2.78,,
2011,NOV,1,6,13.19,NA,32.29,0.18,59.25,2.84,84.3,9.87,74.31,626.03,2.73,,
2011,NOV,1,7,14.08,NA,31.87,0.16,48.44,2.18,96.49,9.32,76.2,626.07,3.47,,
2011,NOV,1,8,10.96,NA,40.92,0.12,51.29,1.63,120.21,9.38,75.32,626.05,104.48,,
2011,NOV,1,9,13.72,NA,31.72,0.13,57.07,2.69,89.24,13.1,64.85,625.56,371.65,,
2011,NOV,1,10,20.22,NA,24.3,0.11,44.45,2.88,91.08,16.27,49.43,625.15,586.17,,
2011,NOV,1,11,23.78,NA,21.03,0.11,39.52,2.28,105.23,18.61,38.78,624.75,754.57,,
2011,NOV,1,12,26.38,NA,18.46,0.11,42.7,1.59,102.55,21,28.73,624.43,864.02,,
2011,NOV,1,13,29.17,NA,18.29,0.12,46.99,1.52,127.84,23.12,23.57,624.14,820.23,,
2011,NOV,1,14,31.72,NA,19.21,0.12,91.13,1.4,105.74,24.72,17.13,623.91,806.44,,
2011,NOV,1,15,NA,NA,18.52,0.12,48.54,1.55,109.32,26.03,11.43,623.75,759.05,,
2011,NOV,1,16,38.91,NA,21.36,0.12,43.47,0.79,150.95,27.18,8.83,623.56,581.07,,
2011,NOV,1,17,38.03,NA,26.6,0.13,61.98,1.17,168.5,27.1,7.85,623.6,366.34,,
2011,NOV,1,18,40.32,NA,26.29,0.13,75.47,0.64,180.86,25.55,7.83,623.82,126.06,,
2011,NOV,1,19,27.02,NA,71.37,0.21,144.11,0.36,228.39,21.54,8.78,624.4,4.42,,
2011,NOV,1,20,9.83,NA,97.54,2.29,226.52,0.51,300.59,19.61,14.13,624.67,2.16,,
2011,NOV,1,21,7.39,NA,66.06,1.93,194.1,1.03,32.49,19.88,21.14,624.59,2.31,, 
2011,NOV,1,22,9.51,NA,47.09,0.54,71.22,1.71,73.61,18.63,23.19,624.77,2.27,,
2011,NOV,1,23,8.46,NA,51.15,1.57,81.22,1.29,108.89,15.37,31.78,625.19,2.46,,
2011,NOV,2,0,11.91,NA,33.45,2.44,118.05,3.08,98.86,15.01,35.33,625.27,2.36,,
