DATOS HORARIOS 2011_ NATIVITAS,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
Año,Mes,Día,Hora,O3,SO2,NO2,CO,PM10,WS,WD,TEMP,HR,PBAR,RADSOL,,
2011,OCT,1,0,22.43,NA,NA,NA,25.69,3.7,86.91,18.54,60.75,624.71,2.37,,
2011,OCT,1,1,16.72,NA,NA,NA,26.61,2.57,92.87,17.59,63.62,624.85,2.55,,
2011,OCT,1,2,18.31,NA,NA,NA,26.85,2.38,102.83,16.44,68.07,624.97,2.52,,
2011,OCT,1,3,17.74,NA,NA,NA,24.76,2.32,113.56,16.17,69.87,625.06,2.43,,
2011,OCT,1,4,16.6,NA,NA,NA,23.94,2.71,106.61,15.87,71.53,625.14,2.57,,
2011,OCT,1,5,16.4,NA,NA,NA,27.41,2.78,101.36,15.41,74.35,625.18,2.62,,
2011,OCT,1,6,16.09,NA,NA,NA,20.33,1.67,99.17,15.49,74.12,625.21,2.65,,
2011,OCT,1,7,12.86,NA,NA,NA,32.35,2.01,102.47,15.86,72.57,625.18,4.05,,
2011,OCT,1,8,11.74,NA,NA,NA,35.97,1.06,101.6,16.72,69.28,625.01,60.4,,
2011,OCT,1,9,14.07,NA,NA,NA,29.2,2.03,69.9,19.29,60.03,624.66,237.42,,
2011,OCT,1,10,20.65,NA,NA,NA,20.81,4.62,65.87,20.73,48.17,624.44,327.19,,
2011,OCT,1,11,22.87,NA,NA,NA,34.6,4.42,76.96,21.48,46.45,624.34,394.06,,
2011,OCT,1,12,23.7,NA,NA,NA,33.44,3.79,81.05,21.52,46.65,624.31,333.63,,
2011,OCT,1,13,25.23,NA,NA,NA,23.49,4.03,73.67,22.86,41.7,624.11,398.61,,
2011,OCT,1,14,26.02,NA,NA,NA,40.52,3.83,71.64,23.41,40.35,624.08,361.33,,
2011,OCT,1,15,26.13,NA,NA,NA,33.93,3.84,66.37,23.94,40.07,623.97,435.3,,
2011,OCT,1,16,24.22,NA,NA,NA,27.77,3.67,65.16,24.57,38.52,623.91,378.67,,
2011,OCT,1,17,23.05,NA,NA,NA,35.21,3.25,53.65,24.02,39.22,623.96,207.22,,
2011,OCT,1,18,21.8,NA,NA,NA,47.65,3.96,44.49,23.37,39.41,624.07,104.89,,
2011,OCT,1,19,21.57,NA,NA,NA,44.25,4.06,48.16,22.05,41.81,624.22,17.66,,
2011,OCT,1,20,22.49,NA,NA,NA,38.45,5.03,61.08,21.12,44.43,624.38,2.32,,
2011,OCT,1,21,23.13,NA,NA,NA,34.94,3.87,66.31,20.19,48.2,624.47,2.14,, 
2011,OCT,1,22,24.86,NA,NA,NA,31.62,3.98,68,19.31,51.67,624.59,2.24,,
2011,OCT,1,23,21.79,NA,NA,NA,28.58,4.33,55.84,18.47,55.95,624.73,2.48,,
2011,OCT,2,0,19.64,NA,NA,NA,30.99,4.25,70.53,17.79,57.98,624.91,2.43,,
2011,OCT,2,1,17.67,NA,NA,NA,29.18,3.7,71.05,16.7,62.52,624.95,2.43,,
