DATOS HORARIOS 2011_ NATIVITAS,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
Año,Mes,Día,Hora,O3,SO2,NO2,CO,PM10,WS,WD,TEMP,HR,PBAR,RADSOL,,
2011,JUL,1,0,8.4,25.22,NA,NA,14.7,NA,NA,17.79,87.62,624.2,2.52,,
2011,JUL,1,1,8.97,25.96,NA,0.1,13.46,0.34,271.72,17.74,87.99,624.2,2.44,,
2011,JUL,1,2,9.56,25.37,NA,0.1,10.4,0.34,303.67,18.03,87.67,624.14,2.21,,
2011,JUL,1,3,11.83,24.71,NA,0.11,10.5,0.41,292.76,18.31,86.72,624.13,2.26,,
2011,JUL,1,4,7.7,25.22,NA,0.11,20.57,0.34,230.4,18.28,87.12,624.14,2.28,,
2011,JUL,1,5,10.43,24.88,NA,0.11,23.12,0.35,309.79,18.4,87.02,624.06,2.2,,
2011,JUL,1,6,8.14,25.28,NA,0.11,12.4,0.36,172.49,18.86,85.41,624.04,2.24,,
2011,JUL,1,7,8.81,27.01,NA,0.1,16.76,1.15,57.85,19.17,80.5,623.96,14.02,,
2011,JUL,1,8,8.05,27.53,NA,0.1,23.13,0.31,126.57,19.47,80.74,623.99,64.43,,
2011,JUL,1,9,7.71,27.17,NA,0.1,12.89,0.6,95.18,20.13,79.01,623.8,115.31,,
2011,JUL,1,10,9.36,28.23,NA,0.1,20.26,2.53,75.87,20.79,74.19,623.71,203.92,,
2011,JUL,1,11,14.36,26.46,NA,0.1,14.87,4.19,79.7,23.21,62.99,623.36,636.47,,
2011,JUL,1,12,17.89,24.51,NA,0.1,29.44,4.38,81.78,23.76,58.65,623.33,357.47,,
2011,JUL,1,13,18.04,25.2,NA,0.1,50.95,3.75,81.03,24.12,57.73,623.27,350.9,,
2011,JUL,1,14,14.53,23.68,NA,0.1,65.93,3.14,155.22,19.23,76.71,623.98,35.77,,
2011,JUL,1,15,NA,24.55,NA,0.1,74.11,1.11,118.64,18.23,87.69,624.04,103.49,,
2011,JUL,1,16,NA,30.98,NA,0.1,38.75,2.06,71.64,18.98,87.11,623.87,154.91,,
2011,JUL,1,17,NA,31.7,NA,0.11,33.51,1.84,86.57,18.54,88.4,623.97,45.6,,
2011,JUL,1,18,NA,31.87,NA,0.11,16.9,0.89,81.22,18.74,87.78,623.87,71.39,,
2011,JUL,1,19,7.48,31.23,NA,0.11,19.85,0.58,121.77,18.94,86.63,623.88,29.89,,
2011,JUL,1,20,18.4,29.49,NA,0.11,36.43,0.35,152.22,18.72,88.56,623.95,6.55,,
2011,JUL,1,21,5.01,30.05,NA,0.11,31.58,0.47,101.24,18.77,87.34,623.9,2.16,, 
2011,JUL,1,22,NA,29.36,NA,0.1,38.29,0.53,115.92,18.22,89.52,624.05,2.36,,
2011,JUL,1,23,NA,29.84,NA,0.1,36.22,0.79,89.62,17.98,90.79,624.01,2.44,,
2011,JUL,2,0,5.17,28.73,NA,0.1,15.82,1.15,102.1,17.82,90.58,624.06,2.37,,
2011,JUL,2,1,6.09,28.8,NA,0.12,21.4,0.37,101.61,17.71,90.71,624.08,2.36,,
2011,JUL,2,2,4.27,29.18,NA,0.12,16.12,0.35,110.66,17.75,90.84,624.12,2.52,,
2011,JUL,2,3,8.01,29.5,NA,0.13,20.84,0.35,124.03,17.75,90.63,624.05,2.47,,
2011,JUL,2,4,6.21,29.22,NA,0.14,21.6,0.36,100.51,17.76,90.88,624.01,2.34,,
2011,JUL,2,5,5.46,29.74,NA,0.14,11.24,0.34,86.36,17.77,90.28,624.05,2.38,,
2011,JUL,2,6,7.22,29.7,NA,0.14,18.27,0.34,112.9,17.7,90.52,624.08,2.33,,
2011,JUL,2,7,6.37,29.83,NA,0.13,13.02,0.57,93.64,17.79,89.99,624.07,10.06,,
2011,JUL,2,8,9.23,30.08,NA,0.11,10.48,0.53,102.02,18.21,87.95,624.03,43.57,,
2011,JUL,2,9,9.78,29.7,NA,0.11,12.53,2.68,88.56,18.64,83.87,623.91,88.32,,
2011,JUL,2,10,14.04,28.01,NA,0.1,12.94,4.24,78.75,18.91,79.67,623.82,141.86,,
2011,JUL,2,11,15.1,27.01,NA,0.11,12.25,3.18,83.37,20.25,74.74,623.63,294.24,,
2011,JUL,2,12,17.17,26.72,NA,0.11,15,3.54,81.28,21.93,64.95,623.46,488.21,,
2011,JUL,2,13,22.01,25.19,NA,0.11,17.75,4.32,78.29,23.52,57.12,623.27,771.16,,
2011,JUL,2,14,25.74,24.22,NA,0.11,22.49,3.81,76.56,25.03,50.76,623.04,836.28,,
2011,JUL,2,15,28.33,24.92,NA,0.11,34.27,4.25,82.05,26.32,44.79,622.91,759,,
2011,JUL,2,16,24.86,23.5,NA,0.12,44.08,3.41,97.18,25.47,46.96,623.08,221.38,,
2011,JUL,2,17,28.77,20.37,NA,0.11,51.66,3.77,170.38,21.37,64.25,623.65,48.13,,
2011,JUL,2,18,21.76,18.9,NA,0.14,60.35,1.48,166.94,18.35,80.69,624.12,13.27,,
2011,JUL,2,19,16.58,19.58,NA,0.16,37.25,1.24,142.12,17.7,83.81,624.22,4.83,,
2011,JUL,2,20,12.26,20.56,NA,0.14,23.32,0.6,108.41,17.88,85.16,624.18,4.61,,
2011,JUL,2,21,8.24,24.2,NA,0.13,22.61,0.33,82.87,18.1,85.39,624.22,2.22,,
2011,JUL,2,22,10.37,26.53,NA,0.1,22.97,0.33,107.65,18.6,83.4,624.06,2.12,,
2011,JUL,2,23,9.44,25.8,NA,0.1,32.5,0.35,114.49,18.45,83.54,624.07,2.31,,
2011,JUL,3,0,12.43,25.58,NA,0.1,11.45,0.66,105.86,18.85,78.61,624.1,2.33,,
2011,JUL,3,1,14.43,24.17,NA,0.1,14.68,1.24,108.6,18.45,77.73,624.11,2.33,,
2011,JUL,3,2,8.9,24.17,NA,0.11,30.78,0.49,118.25,17.12,84.41,624.29,2.52,,
2011,JUL,3,3,11.92,24.38,NA,0.11,12.82,0.48,109.17,17.57,82.54,624.21,2.36,,
2011,JUL,3,4,13.05,24.16,NA,0.11,12.64,0.41,84.48,17.72,81.2,624.17,2.3,,
2011,JUL,3,5,12.87,26.9,NA,0.11,10.73,0.65,82.87,17.65,80.44,624.17,2.34,,
2011,JUL,3,6,15.74,25.11,NA,0.11,10.52,1.74,93.15,17.9,76.68,624.13,2.2,,
2011,JUL,3,7,16.05,23.7,NA,0.11,14.04,2.1,91.56,17.95,74.97,624.23,8.94,,
2011,JUL,3,8,17.16,23.66,NA,0.11,23.38,1.79,78.46,18.15,74.4,624.05,50.4,,
2011,JUL,3,9,16.49,24.25,NA,0.11,18.54,2.24,85.6,19.04,71.38,623.94,151.2,,
2011,JUL,3,10,22.06,23.25,NA,0.1,11.28,3.76,85.03,21.23,62.1,623.67,424.07,,
2011,JUL,3,11,22.09,NA,NA,NA,10.34,4.02,94.77,23.76,47.89,623.62,458.8,,
2011,JUL,3,12,28.04,NA,NA,0.12,10.32,3.42,95.78,24.91,42.54,623.52,498.72,,
2011,JUL,3,13,30.67,NA,NA,NA,10.32,4.1,94.97,25.83,39.04,623.31,586.98,,
2011,JUL,3,14,27.53,NA,NA,0.13,10.32,2.77,85.55,25.73,39.7,623.44,384.49,,
2011,JUL,3,15,28.81,NA,NA,0.14,10.31,2.86,86.52,26.29,38.1,623.37,373.57,,
2011,JUL,3,16,26.69,NA,NA,0.11,10.32,3.11,86.04,25.55,39.7,623.49,154.27,,
2011,JUL,3,17,22.79,NA,NA,0.11,12.2,3.13,95.71,24.16,44.55,623.66,34.99,,
2011,JUL,3,18,23.82,NA,NA,0.1,21.02,2.39,125.07,21.94,53.96,623.95,2.46,,
2011,JUL,3,19,23.75,NA,NA,0.1,26.89,1.24,128.89,20.43,60.21,624.23,2.14,,
2011,JUL,3,20,20.83,NA,NA,0.11,30.21,1.12,126.42,19.84,63.79,624.31,2.29,,
2011,JUL,3,21,16.33,NA,NA,0.11,21.71,2.18,101.58,19.6,66.83,624.31,2.16,,
2011,JUL,3,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
2011,JUL,3,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
2011,JUL,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
2011,JUL,4,1,15.11,NA,NA,0.11,27.73,1.72,85.63,19.28,65.94,624.41,2.21,,
2011,JUL,4,2,15.37,NA,NA,0.12,24.1,1.76,90.1,18.78,67.4,624.44,2.3,,
2011,JUL,4,3,14.19,NA,NA,0.12,30.34,1.19,101.6,18.38,68.53,624.55,2.09,,
2011,JUL,4,4,15.29,NA,NA,0.12,26.02,1.01,86.61,18.07,69.29,624.54,2.46,,
2011,JUL,4,5,13.27,NA,NA,0.19,30.79,0.48,81.53,17.64,72.03,624.62,2.15,,
2011,JUL,4,6,11.86,NA,NA,0.13,39.69,0.9,97.2,16.92,76.47,624.7,2.44,,
2011,JUL,4,7,8.37,NA,NA,0.28,36.66,0.37,83.04,16.84,78.35,624.71,22.73,,
2011,JUL,4,8,9.02,NA,NA,0.42,42.91,0.48,89.53,18.09,73.69,624.47,149.02,,
2011,JUL,4,9,11.39,NA,NA,0.35,44.95,0.7,82.9,19.11,67.96,624.32,201.4,,
2011,JUL,4,10,15.47,NA,NA,0.53,39.58,1.9,75.1,20.29,59.75,624.14,290.59,,
2011,JUL,4,11,16.84,NA,NA,0.18,40.66,1,88.19,21.64,54.46,624.24,425.81,,
2011,JUL,4,12,20.62,NA,NA,0.48,38.81,0.53,97.78,22.99,49.12,624.26,422.18,,
2011,JUL,4,13,27.74,NA,NA,0.49,61.35,0.3,122.44,24.11,45.11,624.14,566.21,,
2011,JUL,4,14,24.5,NA,NA,0.56,56.43,0.3,135.75,25.49,39.61,624.08,519.06,,
2011,JUL,4,15,27.1,NA,NA,0.57,74.51,0.31,162.11,24.9,40.91,624.22,372.07,,
2011,JUL,4,16,28.26,NA,NA,0.58,75.37,0.31,176.52,25.04,38.52,624.19,286.43,,
2011,JUL,4,17,31.11,NA,NA,0.57,76.32,0.3,174.9,25.11,38.46,624.23,272.39,,
2011,JUL,4,18,33.38,NA,NA,0.59,83.95,0.3,175.82,25.19,38.67,624.19,266.6,,
2011,JUL,4,19,34.45,NA,NA,0.6,93.37,0.32,151.92,23.97,42.48,624.44,79.56,,
2011,JUL,4,20,29.71,NA,NA,0.65,105.93,0.32,147.2,22.96,47.1,624.59,10.69,,
2011,JUL,4,21,15.29,NA,NA,0.68,110.64,0.49,67.57,22.61,49.62,624.61,1.98,,
2011,JUL,4,22,12.95,NA,NA,0.1,92.81,0.42,100.04,21.93,50.13,624.7,1.92,,
2011,JUL,4,23,11.95,NA,NA,0.1,93.22,1.63,83.7,21.13,54.12,624.84,2.09,,
2011,JUL,5,0,11.97,NA,NA,0.11,82.82,1.53,91.37,20.56,54.32,624.93,2.17,,
