DATOS HORARIOS 2011_ NATIVITAS,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
Año,Mes,Día,Hora,O3,SO2,NO2,CO,PM10,WS,WD,TEMP,HR,PBAR,RADSOL,,
2011,FEB,1,0,NA,16.38,NA,1.76,41.57,0.42,243.45,15.5,32.24,626.61,3.3,,
2011,FEB,1,1,NA,16.33,NA,1.77,33.1,0.48,269.37,15.39,32.84,626.59,3.32,,
2011,FEB,1,2,NA,16.32,NA,1.57,16.84,0.87,287.06,14.96,34.95,626.5,3.43,,
2011,FEB,1,3,NA,16.27,NA,1.37,16.37,0.38,264.62,14.24,36.48,626.39,3.39,,
2011,FEB,1,4,NA,16.16,NA,1.36,12.57,0.79,266.14,13.73,40.57,625.92,3.2,,
2011,FEB,1,5,NA,16.11,NA,1.39,19.89,0.39,180.89,12.12,41.35,625.53,3.42,,
2011,FEB,1,6,NA,16.25,NA,1.3,12.28,0.38,208.51,10.98,45.33,625.25,3.52,,
2011,FEB,1,7,NA,16.15,NA,1.36,19.51,0.39,177.74,10.62,48.92,625.19,3.47,,
2011,FEB,1,8,NA,16.14,NA,1.59,50.63,0.51,123.08,9.86,52.87,625.25,3.73,,
2011,FEB,1,9,NA,15.98,NA,3.1,83.54,0.39,187.51,10.34,55.24,625.8,46.03,,
2011,FEB,1,10,NA,16.18,NA,3.26,126.84,0.37,139.73,15.24,42.07,626.42,251.89,,
2011,FEB,1,11,NA,16.16,NA,2.08,89.91,0.36,124.43,18.55,34.02,626.85,435.98,,
2011,FEB,1,12,NA,16.12,NA,1.93,44.57,0.36,164.51,19.86,29.31,626.97,437.19,,
2011,FEB,1,13,NA,16.18,NA,2.14,63.04,0.63,231.15,22.18,26.24,626.48,617.59,,
2011,FEB,1,14,NA,16.24,NA,1.83,23.47,1.64,273.22,24.2,21.84,625.64,818.84,,
2011,FEB,1,15,NA,16.27,NA,1.78,23.83,2.18,270.64,24.91,19.45,624.39,613.88,,
2011,FEB,1,16,NA,16.25,NA,1.65,30.9,1.67,258.25,25.99,16.91,623.23,759.86,,
2011,FEB,1,17,NA,16.24,NA,1.47,25.11,1.92,269.76,26.95,15.24,622.38,595.05,,
2011,FEB,1,18,NA,16.17,NA,1.55,32.56,2.67,270.59,26.37,15.15,622.17,347.09,,
2011,FEB,1,19,NA,16.18,NA,1.45,56.74,1.05,222.85,24.25,18.89,622.45,89.47,,
2011,FEB,1,20,NA,16.25,NA,1.59,68.35,0.4,179.11,22.53,22.9,622.83,14.94,,
2011,FEB,1,21,NA,16.15,NA,1.96,112.11,0.93,214.18,21.73,23.95,623.51,2.95,, 
2011,FEB,1,22,NA,16.24,NA,1.63,70.36,1.85,198.44,20.61,28.5,624.28,2.93,,
2011,FEB,1,23,NA,16.12,NA,0.97,40.51,2.89,246.27,19.51,26.88,624.74,2.93,,
2011,FEB,2,0,NA,16.1,NA,0.91,43.91,0.9,228.09,18.76,28.34,625.34,3.17,,
2011,FEB,2,1,NA,16.1,NA,0.78,41.34,0.37,182.53,15.39,36.04,625.67,3.21,,
2011,FEB,2,2,NA,16.24,NA,0.66,28.39,0.4,237.02,15.05,40.18,625.51,3.24,,
