DATOS HORARIOS 2018_NATIVITAS,,,,,,,,,,,,,
,,,,,,,,,,,,,
MES,DIA,HORA,O3,SO2,CO,NO2,PM10,WS,WD,TEMP,HR,PBAR,RADSOL
MZO,2,11,4.49,34.45,NA,6.6,56.24,5.24,78.05,19.04,51.25,626.12,706.97
MZO,2,12,8.83,17.8,NA,4.85,51.98,4.72,83.79,21.11,45.32,625.87,858.97
MZO,2,13,11.94,22.26,NA,4.81,48.02,4.19,80.51,22.97,39.69,625.12,935.6
MZO,2,14,17.26,14.67,NA,2.7,50.72,3.23,128.25,24.78,34.09,624.39,808.15
MZO,2,15,20.46,18.95,NA,2.7,40.88,2.71,128.32,26.21,29.66,623.63,859.32
MZO,2,16,17.8,38.92,NA,7.14,49.53,2.99,80.53,27.18,25.06,622.93,705.94
MZO,2,17,17.07,23.44,NA,4.96,53.27,2.53,79.25,27.45,25.19,622.56,476.35
MZO,2,18,16.23,26.84,NA,6.85,55.94,2.42,86.26,26.73,25.79,622.47,229.65
MZO,2,19,12.17,22.5,NA,10.31,62.33,2.95,79.73,24.34,29.79,622.61,22.92
MZO,2,20,7.11,28.07,NA,10.01,96.79,5.12,62.75,21.93,34.53,623.3,5.02
MZO,2,21,3.09,15.41,NA,9.56,81.78,4.85,56.09,19.86,37.15,623.96,7.13
MZO,2,22,1.4,16.17,NA,10.42,58.52,3.65,90.24,18.03,41.42,624.68,5.11
MZO,2,23,5.56,38.24,NA,8.61,62.78,4.68,92.91,16.16,45.64,625.14,5.34
MZO,3,0,5.3,36.47,NA,8.77,55.1,4.23,86.26,14.97,48.29,625.24,2.56
MZO,3,1,7,26.68,NA,7.17,53.82,4.91,69.34,14.26,49.44,625.4,6.01
MZO,3,2,9.14,18.4,NA,6.97,36.99,3.7,73.95,13.92,49.72,625.5,6.02
MZO,3,3,8.22,21.89,NA,5.35,37.67,3.54,90.65,12.19,54.39,625.4,10.12
MZO,3,4,9.18,41,NA,7.87,35.36,3.72,86.34,11.38,56.8,625.21,7.83
MZO,3,5,6.9,50.93,NA,10.36,44.71,3.4,88.18,10.73,58.5,625.24,2.77
MZO,3,6,8.43,16.25,NA,6.04,40.43,3.35,97.26,10.01,60.35,625.44,6.84
MZO,3,7,7.55,4.5,NA,6.92,42.54,3.96,108.63,9.19,62.34,625.79,3.06
MZO,3,8,6.09,4.07,NA,10.89,51.39,3.63,102.26,9.48,62.61,626.23,63.34
MZO,3,9,7.94,4.23,NA,8.24,58.07,4.13,86.51,12.3,55.87,626.76,281.41
MZO,3,10,11.1,3.5,NA,5.59,50.87,4.1,85.52,15.28,48.51,627.12,520.76
MZO,3,11,14.35,3.5,NA,3.29,49.31,3.15,103.17,18.19,41.66,627,725.91
MZO,3,12,17.19,22.56,NA,4.06,36,2.34,172.24,21.58,33.88,626.51,871.44
MZO,3,13,23.17,33.16,NA,6.57,54.86,2.53,251.01,23.69,29.84,625.73,951.98
MZO,3,14,26.11,7.53,NA,5.38,45.93,2.48,265.27,25.11,26.76,624.8,823.68
MZO,3,15,29.52,9.09,NA,2.7,43.86,2.28,233.08,26.65,23.53,623.94,875.4
MZO,3,16,28.82,15.6,NA,3.95,38.86,2.06,182.27,28.4,19.42,623.12,718.24
MZO,3,17,28.29,18.34,NA,4.44,49.79,2.52,143.06,28.48,17.66,622.6,510.3
MZO,3,18,27.84,31.99,NA,5.92,53.83,1.94,137.8,27.22,16.24,622.4,225.84
MZO,3,19,20.92,11.13,NA,12.64,58.06,2.08,244.5,25.17,16.71,622.29,53.39
MZO,3,20,6.14,7.8,NA,35.04,93.5,2.08,269.36,22.09,23.02,622.42,11.16
MZO,3,21,2.43,62.84,NA,34.19,108.55,2.53,89.68,21.09,26.25,623.1,15.7
MZO,3,22,5.44,22.11,NA,21.44,70.11,2.58,82.33,20.1,28.05,623.71,4.98
MZO,3,23,1.88,10.39,NA,20.1,86.9,3.12,91.28,18.28,31.88,624.03,5.1
MZO,4,0,1.57,6.39,NA,18.7,69.17,2.61,132.63,16.52,33.12,624.37,5.78
MZO,4,1,2.76,10.91,NA,14.71,64.07,2.85,89.99,15.77,38.86,624.43,9.38
MZO,4,2,0.54,7.71,NA,16.38,49.66,2.45,105.86,14.1,46.84,624.34,9.94
MZO,4,3,3.7,5.02,NA,11.63,42.54,2.49,106.77,13.3,50.38,624.21,4.28
MZO,4,4,5.09,8.17,NA,14.75,38.72,2.38,115.88,12.54,51.92,624.2,20.02
MZO,4,5,5.87,5.21,NA,10.91,35.12,3.09,110.79,11.46,58.74,624.17,5.58
MZO,4,6,8.53,3.93,NA,7.02,40.66,2.77,76.43,10.88,62.28,624.41,7.3
MZO,4,7,5.04,15.77,NA,12.02,37.29,2.86,81.9,10.16,66.3,624.65,5.3
MZO,4,8,3.39,5.36,NA,14.58,43.15,2.64,96.1,10.52,65.37,624.93,74.53
MZO,4,9,7.11,5.61,NA,9.7,38.22,2.95,88.18,13.89,56.43,625.2,302.31
MZO,4,10,10.6,6.36,NA,7.33,41.98,2.91,102.91,17.29,47.2,625.49,539.39
MZO,4,11,15.05,8.07,NA,7.15,35.78,1.97,153.97,21.19,38.72,625.41,736.83
MZO,4,12,20.15,6.68,NA,5.05,39.54,2.62,266.81,23.6,33.34,624.91,888.24
MZO,4,13,22.68,6.21,NA,4.49,43.17,3.6,277.11,24.25,31.92,624.24,965.41
MZO,4,14,25.36,6.76,NA,3.49,34.31,3.26,258.64,25.69,28.48,623.49,849.45
MZO,4,15,26.79,6.91,NA,2.7,32.06,3.34,259.57,26.88,22.8,622.7,890.42
MZO,4,16,27.6,6.61,NA,2.7,21.21,2.95,257.83,27.98,18.12,622.04,731.43
MZO,4,17,27.49,9.62,NA,2.7,38.6,2.74,257.79,28.36,17.13,621.59,528.34
MZO,4,18,28,16.06,NA,4.28,35.94,2.09,252.72,27.78,15.64,621.45,285.19
MZO,4,19,25.61,17.09,NA,8.99,37.44,1.51,232.81,25.42,15.58,621.56,62.21
MZO,4,20,9.74,10.24,NA,31.37,86.12,1.82,236.77,21.83,19.56,621.77,12.87
MZO,4,21,4.18,9.08,NA,35.52,133.49,1.43,198.7,20.01,23.37,622.06,25.15
MZO,4,22,4.22,11.09,NA,31.79,141.21,1.59,202.17,18.63,27.85,622.54,3.98
MZO,4,23,3.9,19.7,NA,25.72,127.29,2.48,93.44,17.71,36.86,623.08,8.52
MZO,5,0,6.22,13.54,NA,19.03,71.62,2.06,156.05,17.1,44.35,623.21,9.28
MZO,5,1,5.02,10.86,NA,16.71,68.55,1.94,93.56,16.22,49.69,623.13,3.55
MZO,5,2,0.28,10.51,NA,26.54,59.98,2.13,120.28,15.06,50.55,622.97,3.62
MZO,5,3,0.43,9.54,NA,22.54,55.47,1.73,135.62,14.06,53.2,622.83,4.36
MZO,5,4,5.4,7.52,NA,16.05,53.46,1.49,216.81,13.56,56.86,622.88,7.06
MZO,5,5,9.77,6.41,NA,10.61,40.47,1.68,228.19,13.65,57.23,622.93,2.51
MZO,5,6,8.56,5.49,NA,12.46,42.84,1.54,212.72,12.38,59.71,623.12,6.58
MZO,5,7,6.01,4.48,NA,16.65,49.92,1.51,241.57,11.84,63.86,623.43,2.93
MZO,5,8,2.13,4.75,NA,25.6,68.12,1.84,245.74,13.03,66.03,623.83,66.58
MZO,5,9,8.91,4.56,NA,14.34,67.3,2.45,247.78,17.27,58.4,624.26,287.79
MZO,5,10,14.74,4.16,NA,9.76,55.86,3.08,283.76,20,48.38,624.65,526.62
MZO,5,11,18.62,3.92,NA,8.4,43.3,2.91,278.84,21.98,40.19,624.57,736.13
MZO,5,12,23.13,3.5,NA,4.23,40.45,3.29,263.8,23.31,35.76,624.12,892.7
MZO,5,13,25.74,3.5,NA,3.99,35.25,3.26,250.73,24.68,31.28,623.25,967.26
MZO,5,14,27.6,3.66,NA,4.68,29.98,3.12,265.37,26.31,25.3,622.44,915.94
MZO,5,15,28.55,3.5,NA,3.91,24.75,3.37,267.06,27.41,20.32,621.7,898.32
MZO,5,16,30.04,3.56,NA,2.7,28.83,2.71,213.26,28.09,16.2,621.2,735.19
MZO,5,17,29.74,3.66,NA,2.7,26.81,2.83,264.93,28.22,16.05,620.88,528.81
MZO,5,18,28.91,3.52,NA,4.41,38.46,3.12,269.74,26.92,17.42,620.79,282.37
MZO,5,19,25,3.5,NA,9.14,40.32,2.58,266.64,24.72,19.39,620.9,56.29
MZO,5,20,9.72,3.5,NA,34.54,85.71,1.85,240.66,22.05,23.73,621,11.29
MZO,5,21,6.23,3.59,NA,37.16,119.97,1.49,224.82,20.57,26.99,621.36,13.34
MZO,5,22,12.05,3.5,NA,21.09,122.72,1.87,191.56,19.71,29.48,621.91,8.28
MZO,5,23,11.57,4.1,NA,22.59,98.25,1.69,209.97,17.74,34.58,622.35,2.3
MZO,6,0,12.06,3.5,NA,16.78,73.72,2.12,258.01,17.42,34.04,622.62,10.39
MZO,6,1,11.27,3.54,NA,18.53,62.69,2.25,271.11,16.56,35.82,622.82,7.98
MZO,6,2,0.29,4.51,NA,34.45,67.86,1.23,169.74,14.98,40.97,622.94,2.47
MZO,6,3,1.35,5.31,NA,27.69,66.46,1.27,193.58,14.02,43.49,622.93,2.52
MZO,6,4,11.61,4.22,NA,10,47.66,1.4,219.89,13.5,46.67,622.74,5.44
MZO,6,5,11.05,3.98,NA,11.31,35.95,1.6,252.8,12.96,49.68,622.67,3.7
MZO,6,6,8.15,3.7,NA,16.07,45.58,1.46,229.21,12.22,54.3,622.83,2.63
MZO,6,7,6,3.5,NA,19.11,50.56,1.3,254.14,11.7,55.92,623.04,3
MZO,6,8,0.2,13.21,NA,27.31,104.37,1.21,196.77,12.58,60.27,623.5,70.29
MZO,6,9,0.2,13.47,NA,33.44,130.9,1.8,265.93,18.12,47.96,623.87,286.39
MZO,6,10,8.46,10.81,NA,24.94,81.5,2.09,271.04,20.89,35.34,624.2,525.61
MZO,6,11,18.12,8.21,NA,10.39,48,2.55,268.68,23.18,29.95,624.15,735.89
MZO,6,12,22.06,7.05,NA,5.01,42.65,3.07,288.69,24.65,25.66,623.81,889.59
MZO,6,13,23.76,6.48,NA,3.09,25.28,2.84,258.46,26.11,21.8,623.24,967.8
MZO,6,14,24.55,5.62,NA,2.7,29.11,2.96,255.93,26.8,20.67,622.49,913.81
MZO,6,15,24.98,5.52,NA,2.7,19.54,2.67,252.9,28.02,19.02,621.66,884.2
MZO,6,16,25.99,6.89,NA,2.7,26.1,2.63,258.81,28.17,17.81,620.87,729.54
MZO,6,17,25.59,7.31,NA,3.96,30.59,3.21,284.5,28.31,15.12,620.54,521.97
MZO,6,18,26.02,8.01,NA,4.57,37.93,3.12,272.82,26.91,18.23,620.53,261.12
MZO,6,19,24.61,7.59,NA,9.45,44.26,2.35,261.27,24.85,21.2,620.68,56.2
MZO,6,20,11.78,8.56,NA,30.59,74.81,1.73,254.49,22.52,24.19,621.09,2.12
MZO,6,21,5.98,9.74,NA,28.42,121.58,2.4,211.45,21.79,26.12,621.7,2.11
MZO,6,22,13.4,9.12,NA,11.44,85.36,2.49,220.32,20.33,28.58,622.33,11.2
MZO,6,23,8.66,8.3,NA,18.1,59.63,2.94,307.6,18.85,34.33,622.72,10.03
MZO,7,0,7.39,27.37,NA,17.21,66.52,2.8,86.44,18.34,37.51,623.38,9.91
MZO,7,1,6.09,10.78,NA,10.76,69.68,3.38,128.3,17.96,52.11,623.63,3.96
MZO,7,2,5.11,11.24,NA,13.26,65.91,3.57,106.62,16.97,60.43,623.53,2.34
MZO,7,3,4.42,10.57,NA,13.98,46.58,3.11,119.93,15.62,65.47,623.13,2.46
MZO,7,4,3.43,9.45,NA,12.49,46.72,2.56,137.59,14.42,69.44,623.11,2.51
MZO,7,5,2.07,6.9,NA,11.66,42.36,2.54,108.27,13.77,73.13,623.3,2.57
MZO,7,6,1.88,5.3,NA,13.2,47.49,2.54,94.11,13.38,74.25,623.59,8.24
MZO,7,7,1.5,4.81,NA,14.1,47.35,3.2,105.57,12.77,75.09,624.06,7.36
MZO,7,8,0.2,5.82,NA,16.33,57.58,2.95,100.08,13.17,74.83,624.62,63.41
MZO,7,9,1.68,27.14,NA,13.36,67.96,3.57,87.43,16.28,65.87,624.92,278.82
MZO,7,10,12.19,11.42,NA,6.86,66.57,5.15,85.62,18.47,55.68,625.01,521.96
MZO,7,11,16.39,6.45,NA,7.45,83.09,5.63,89.13,20.13,49.85,625.04,725.44
MZO,7,12,20.5,7.32,NA,6.46,77.45,4.9,93.41,22.06,42.44,624.9,872.41
MZO,7,13,24.51,4.76,NA,4.66,61.92,4.43,100.74,23.63,35.57,624.25,952.76
MZO,7,14,26.92,3.5,NA,3.67,34.39,3.48,104.67,25.09,31.21,623.45,926.13
MZO,7,15,28.7,3.5,NA,2.72,22.13,3.28,132.29,26.69,26.38,622.67,906.27
MZO,7,16,31.45,9.51,NA,2.7,34.9,2.43,165.67,28.21,21.6,621.98,799.29
MZO,7,17,24.1,27.15,NA,7.47,66.87,5.13,65.23,25.62,28.14,621.84,458.92
MZO,7,18,19.21,16.23,NA,9.39,70.99,5.1,85.38,23.55,33.18,621.82,268.79
MZO,7,19,14.53,5.93,NA,12.32,86.66,5.17,88.92,21.37,38.96,622.03,47.81
MZO,7,20,11.41,4.97,NA,11.39,112.52,6.08,85.12,18.57,45.82,622.51,8.31
MZO,7,21,9.22,5.02,NA,10.12,102.14,6.06,88.69,17.1,50.37,623.08,2.46
MZO,7,22,7.68,3.5,NA,9.61,78.46,5.08,91.55,15.66,53.91,623.62,2.5
MZO,7,23,7.48,3.5,NA,8.63,42.69,4.66,90.89,14.35,57.47,623.95,9.42
MZO,8,0,7.99,18.58,NA,6.75,33.84,4.84,90.16,13.53,60.1,624.01,6.63
MZO,8,1,8.82,7.58,NA,4.73,22.59,4.59,91.69,12.75,61.42,623.92,2.67
MZO,8,2,7.09,23.05,NA,7.36,21.56,3.42,80.86,11.79,64.63,624.17,6.9
MZO,8,3,5.71,10.4,NA,8.93,17,2.62,101.48,11.16,66.88,624.24,2.76
MZO,8,4,4.83,5.13,NA,8.86,19.69,3.35,107.95,10.44,68.34,624.24,6.97
MZO,8,5,2.25,4.84,NA,13.32,14.11,2.97,115.49,9.57,71.11,624.29,2.8
MZO,8,6,4.35,4.15,NA,9.27,19.9,3.78,95.24,9.29,72.33,624.5,2.87
MZO,8,7,4.71,3.5,NA,12.5,26.64,3.76,99.37,8.81,73.55,624.92,3.31
MZO,8,8,3.13,3.5,NA,16.51,36.82,3.32,108.38,9.36,72.27,625.45,61.42
MZO,8,9,4.92,3.75,NA,13.73,37.03,3.89,106.71,12.22,65.26,625.76,283.43
MZO,8,10,9.71,3.73,NA,8.88,33.72,3.82,93.42,15.16,57.32,626.03,539.48
MZO,8,11,14.21,5.01,NA,10.64,36.78,2.78,93.44,18.7,48.47,625.89,737.82
MZO,8,12,21.37,5.65,NA,9.92,49.22,2.08,213.7,22.71,38.64,625.37,882.04
MZO,8,13,23.42,4.35,NA,4.25,43.13,3.31,253.21,24.46,30.45,624.55,970.5
MZO,8,14,23.2,3.75,NA,3.19,29.21,3.82,271.23,25.1,24.97,623.86,953.15
MZO,8,15,24.79,3.58,NA,3.14,16.77,3.22,266.43,26.11,23.93,622.86,898.22
MZO,8,16,24.62,3.61,NA,2.9,28.11,3.83,249.8,26.37,22.17,622.2,748.14
MZO,8,17,24.45,3.59,NA,2.7,31.85,3.28,271.65,26.64,18.85,621.93,531.24
MZO,8,18,25.59,3.5,NA,3.37,25.9,3.09,249.99,25.87,19.85,621.68,283.73
MZO,8,19,21.87,4.09,NA,10.19,50.54,2.79,256.7,23.98,21.69,621.85,65.47
MZO,8,20,14.09,4.37,NA,17.66,68.34,2.82,259.48,21.28,23.69,622.01,5.14
MZO,8,21,11.54,5.16,NA,19.47,67.79,2.45,246.48,19.79,25.7,622.35,2.22
MZO,8,22,10.41,4.86,NA,18.92,76.11,2.4,244.12,19.05,27.52,622.77,2.3
MZO,8,23,13.45,4.81,NA,10.26,60.85,2.56,248.9,18.45,30.97,623.23,2.36
MZO,9,0,12.34,5.07,NA,9.5,46.02,1.77,245.16,16.51,35.59,623.44,2.43
MZO,9,1,8.89,4.56,NA,16.51,46.5,1.82,294.97,15.42,39.37,623.52,2.5
MZO,9,2,6.54,3.78,NA,17.6,42.65,1.55,224.57,14.35,41.75,623.46,4.26
MZO,9,3,5.65,3.79,NA,17.24,41.25,1.76,278.21,13.73,43.73,623.33,2.61
MZO,9,4,7.46,3.65,NA,14.6,35.46,1.77,254.29,13.38,45.97,623.14,6.78
MZO,9,5,1.03,4.21,NA,24.19,35.81,1.47,263.31,12.5,47.73,623.08,5.45
MZO,9,6,0.2,4.86,NA,24.54,52.56,1.26,103.04,11.59,53.25,623.22,2.71
MZO,9,7,NA,6.77,NA,25.83,67.07,1.07,137.23,10.82,57.08,623.58,8.83
MZO,9,8,NA,7.55,NA,26.75,111.66,1.36,153.5,12.58,55.62,623.86,83.29
MZO,9,9,0.2,21.04,NA,26.85,138.64,1.97,84,16.44,46.41,624.33,302.35
MZO,9,10,9.36,10.46,NA,18.82,77.2,1.79,237.82,20.85,38.26,624.54,544.79
MZO,9,11,16.91,6.36,NA,5.15,55.4,2.47,259.33,22.74,34.15,624.45,759.57
MZO,9,12,19.89,4.75,NA,2.7,32.86,3.25,252.64,23.5,31.67,624.04,912.53
MZO,9,13,21.9,4.39,NA,3.37,25.34,3.78,270.04,24.69,28.13,623.22,986.16
MZO,9,14,23.15,4.41,NA,4.43,29.86,4.4,276.96,25.71,24.23,622.37,944.03
MZO,9,15,25.55,4.2,NA,2.98,36.54,4.45,254.26,26.54,20.22,621.58,900.64
MZO,9,16,26.53,3.96,NA,2.7,44.93,4.46,242.64,26.85,17.77,621.03,745.91
MZO,9,17,27.1,4.29,NA,3.25,57.47,4.54,244.54,26.95,15.68,620.79,539.2
MZO,9,18,27.35,4.49,NA,4.27,68.26,4.94,242.33,26.25,15.66,620.86,293.59
MZO,9,19,24.71,4.34,NA,6.69,72.03,4.73,243.03,24.31,18.73,621.14,64.2
MZO,9,20,19.85,4.62,NA,9.81,64.62,4.24,240.85,22.07,22.79,621.62,3.89
MZO,9,21,16.3,5.2,NA,11.56,54.89,3.58,242.55,20.7,27.09,622.09,19.5
MZO,9,22,12.59,5.39,NA,15.9,56.37,2.09,231.65,18.89,29.27,622.5,6.15
MZO,9,23,12.28,5.37,NA,14.49,54.53,2.62,280.44,17.91,32.56,622.86,2.34
MZO,10,0,8.34,5.58,NA,19.64,51.08,2.47,305.86,16.75,36.88,623.11,6.47
MZO,10,1,7.89,5.15,NA,16.62,40.54,2.54,258.59,15.64,41.36,623.1,6.64
MZO,10,2,9.75,4.53,NA,12.26,42.28,2.26,252.84,14.75,43.38,623.06,6.45
MZO,10,3,10.59,4.04,NA,8.33,33.88,2.29,255.28,13.85,45.08,623.06,6.5
MZO,10,4,8.84,3.84,NA,8.99,30.41,2.27,265.73,12.58,47.8,622.97,2.68
MZO,10,5,7.86,3.88,NA,10.03,27.84,1.8,268.66,11.86,48.85,623.07,2.71
MZO,10,6,5.58,5.42,NA,14.18,39.03,1.68,231.88,11.47,50.97,623.21,2.75
MZO,10,7,5,8.2,NA,17.21,41.7,1.29,130.22,10.92,55.26,623.49,6.27
MZO,10,8,0.2,13.07,NA,25.55,78.95,1.65,76.31,12.09,56.27,623.87,96.06
MZO,10,9,6.23,26.96,NA,27.17,64.13,1.19,112.97,19.07,39.8,624.36,334.26
MZO,10,10,16.08,16.96,NA,8.83,64.79,2.57,237.91,21.16,33.74,624.6,571.78
MZO,10,11,21.45,13.59,NA,4.81,33.12,2.6,274.78,22.89,29.77,624.6,783.67
MZO,10,12,24.12,12.75,NA,4.58,24.97,3.08,269.23,24.16,24,624.24,938.81
MZO,10,13,27.06,12.32,NA,5.29,28.24,3.71,285.37,25.27,20.62,623.33,1007.35
MZO,10,14,28.94,12.14,NA,4.47,19.9,3.35,272.04,26.58,17.3,622.4,975.05
MZO,10,15,29.31,12.09,NA,2.7,20.56,3.68,260.19,27.39,14.07,621.6,926.78
MZO,10,16,30.09,12.57,NA,2.7,15.54,3.1,240.66,28.27,12.98,620.86,762.03
MZO,10,17,30.86,13.44,NA,2.71,36.42,3.55,252.18,28.17,12.78,620.49,552.66
MZO,10,18,30.08,14.41,NA,3.47,37.1,3.35,242.04,27.67,14.09,620.43,307.52
MZO,10,19,28.89,15.49,NA,6.76,55.69,2.91,227.2,25.7,15.02,620.62,72.16
MZO,10,20,19.54,17.94,NA,17.93,75.66,2.45,231.44,22.81,16.27,620.96,10.26
MZO,10,21,14.25,19.65,NA,20.6,79.34,2.29,234.3,20.98,20.13,621.44,6.14
MZO,10,22,11.94,26.79,NA,23.32,75.84,1.77,281.26,19.67,21.37,621.72,4.98
MZO,10,23,0.33,69.62,NA,30.83,231.38,1.27,78.46,17.69,24.86,621.84,2.33
MZO,11,0,NA,30.21,NA,29.1,130.63,1.48,173.25,16.26,30.23,622.1,6.33
MZO,11,1,NA,14.4,NA,27.43,135.29,1.19,143.17,15.14,31.78,622.11,9.54
MZO,11,2,NA,11.77,NA,26.53,118.76,1.61,301.27,14.83,32.87,622.32,6.64
MZO,11,3,NA,7.37,NA,23.7,60.44,1.31,249.5,13.61,34.55,622.46,14.2
MZO,11,4,4.51,6.74,NA,18.33,61.52,1.81,207.44,13.07,36.75,622.48,5.39
MZO,11,5,13.38,5.16,NA,10.6,33.8,1.83,258.37,12.98,38.21,622.57,5.44
MZO,11,6,8.18,27.12,NA,17.62,50.43,1.49,63.8,11.89,45.19,622.91,2.66
MZO,11,7,NA,19.14,NA,21.32,80.69,1.74,137.1,9.56,50.48,623.45,3.5
MZO,11,8,0.97,16.26,NA,24.41,64.15,1.71,108.96,11.86,43.54,624.03,99.27
MZO,11,9,6.76,19.45,NA,24.37,124.23,1.43,123.7,18.01,32.52,624.44,338.82
MZO,11,10,18.82,11.26,NA,15.99,78.48,1.64,229.55,22.36,28.15,624.71,578.01
MZO,11,11,26.28,5.1,NA,8.79,54.76,1.99,266.41,24.9,23.86,624.67,784.49
MZO,11,12,29.84,NA,NA,5.22,21.05,2.13,287.87,26.64,20.21,624.1,935.51
MZO,11,13,27.5,NA,NA,3.63,19.77,2.99,266.16,27.48,16.28,623.4,1016.06
MZO,11,14,30.22,NA,NA,2.7,10.71,2.74,258.13,28.6,14.39,622.62,994.36
MZO,11,15,31.12,NA,NA,2.84,10.59,2.71,270.87,29.71,13.41,621.85,897.59
MZO,11,16,34.09,NA,NA,3.14,14.92,3.5,274.08,29.97,12.12,621.18,766.46
MZO,11,17,35.71,NA,NA,3.51,27.44,3.15,269.62,29.63,13.03,621,473.5
MZO,11,18,34.99,4.14,NA,3.42,23.77,2.57,268.45,29.5,13.68,621.09,315.67
MZO,11,19,31.75,5.56,NA,7.89,23.95,2.04,270.19,27.54,14.34,621.34,76.18
MZO,11,20,12.72,7.56,NA,30.57,80.64,1.5,211.66,23.66,16.46,621.64,4.83
MZO,11,21,3.01,10.57,NA,35.35,158.9,1.52,195.64,21.9,20.73,622.03,18.42
MZO,11,22,0.2,15.31,NA,37.62,162.33,1.36,211.52,20.76,23.28,622.43,9.06
MZO,11,23,NA,20.41,NA,32.86,164.27,1.74,96.54,19.28,26.28,622.83,5.13
MZO,12,0,0.2,61.12,NA,20.05,122.48,4.02,82.27,19.48,30.13,623.41,27.41
MZO,12,1,6.54,26.54,NA,9.27,72.04,5.39,83.77,19.24,36.17,623.5,2.76
MZO,12,2,13.05,3.5,NA,4.19,73.37,5.73,83.8,18.19,43.69,623.39,15.89
MZO,12,3,10.21,23.4,NA,7.18,41.43,4.05,73.83,16.75,51.44,623.52,2.38
MZO,12,4,13.46,NA,NA,4.33,39.02,5.79,81.82,16.2,57.17,623.29,2.46
MZO,12,5,12.77,NA,NA,4.07,63.61,5.54,82.68,15.63,61.04,623.24,7.99
MZO,12,6,10.17,NA,NA,8.07,37.67,5.36,72.13,15.16,65.51,623.47,3
