DATOS MÓVILES 2018_DIF,,,,,,,,
NOTA: LOS DATOS SON PREVALIDADOS,,,,,,,,
,,,,,,,,
MES,DIA,HORA,NO2,MPM2.5,MPM10,MSO2 24 HRS,MO3,MCO
FEB,6,21,30.92,23.12391304,61.88541667,9.150416667,19.755,1.11375
FEB,6,22,18.5,23.60217391,63.12541667,9.170416667,17.98375,1.11875
FEB,6,23,34.17,24.04956522,64.44416667,8.88625,15.05125,1.16625
FEB,7,0,42.07,24.32173913,65.58791667,8.801666667,12.04875,1.2225
FEB,7,1,38.85,24.82086957,66.58666667,9.5925,9.71625,1.26375
FEB,7,2,28.08,25.96478261,69.10541667,10.15375,8.005,1.28125
FEB,7,3,25.89,26.63695652,70.0975,10.44333333,7.48125,1.25
FEB,7,4,43.09,27.02217391,70.41125,10.48083333,6.94125,1.18625
FEB,7,5,41.48,27.43,70.51125,10.50375,5.63625,1.165
FEB,7,6,37.77,27.55304348,70.34833333,10.54833333,4.11,1.18125
FEB,7,7,34.17,27.55043478,69.21166667,10.52791667,3.65375,1.1825
FEB,7,8,36.65,27.02652174,68.46291667,10.76291667,3.62875,1.27625
FEB,7,9,37.86,27.93086957,69.81,11.17,3.06875,1.3875
FEB,7,10,38.87,27.62652174,69.17541667,11.40208333,2.2775,1.47625
FEB,7,11,30.96,28.10043478,70.5125,11.4125,2.54,1.52
FEB,7,12,23.95,27.84956522,70.55541667,11.03416667,4.56875,1.535
FEB,7,13,17.15,28.15541667,71.67083333,11.44125,7.3775,1.55
FEB,7,14,20.49,28.55958333,73.065,14.14791667,10.90625,1.58125
FEB,7,15,21.12,29.73708333,74.56416667,14.93625,13.91125,1.58
FEB,7,16,13.68,30.48791667,75.91041667,15.22625,16.87125,1.45125
FEB,7,17,10.41,30.88416667,77.22291667,15.34833333,19.9825,1.31375
FEB,7,18,11.26,31.2525,77.97875,15.43791667,22.6475,1.21375
FEB,7,19,35.82,31.64083333,78.68041667,15.52625,23.1675,1.205
FEB,7,20,59.41,32.03458333,80.10791667,15.64833333,21.71875,1.28375
FEB,7,21,28.52,32.53083333,81.0025,16.52,20.34375,1.32
FEB,7,22,21.4,32.50416667,81.82125,16.96916667,18.33125,1.28625
FEB,7,23,10.98,32.57875,83.13375,17.26291667,16.85625,1.2425
FEB,8,0,11.11,32.83916667,82.72666667,17.6275,15.2575,1.22125
FEB,8,1,8.78,32.6425,80.94416667,17.20708333,13.8,1.20125
FEB,8,2,9.85,31.62291667,78.85625,17.30708333,12.4275,1.18125
FEB,8,3,14.32,31.63625,78.44,18.41625,12.01125,1.12875
FEB,8,4,15.47,31.9925,78.34375,20.00208333,12.5825,1.01125
FEB,8,5,10.04,32.26434783,77.80875,20.08375,12.53375,0.93625
FEB,8,6,10.57,31.92130435,76.86583333,20.42416667,12.35875,0.9025
FEB,8,7,19.1,31.57304348,75.77916667,21.80083333,11.63,0.9025
FEB,8,8,22.02,31.57347826,73.77083333,22.84166667,10.76625,0.9375
FEB,8,9,19.07,30.6473913,68.3075,23.46,9.7275,0.9975
FEB,8,10,11.52,29.47043478,62.55958333,23.84666667,9.07375,1.0275
FEB,8,11,9.18,27.56,62.59625,22.63333333,9.0675,1.05875
FEB,8,12,9.18,26.21782609,64.18083333,21.755,9.50375,1.08625
FEB,8,13,13.01,25.07391304,64.59625,21.30416667,9.9425,1.12625
FEB,8,14,18.16,24.35086957,64.82916667,18.58125,10.36875,1.18875
FEB,8,15,16.03,23.28521739,63.56833333,18.185,11.695,1.2175
FEB,8,16,14.53,22.71217391,63.09791667,18.135,13.34,1.21625
FEB,8,17,16.1,22.18434783,63.24416667,18.12666667,14.69125,1.19375
FEB,8,18,20.85,21.76043478,63.73916667,19.70833333,14.91375,1.2175
FEB,8,19,20.74,21.34521739,63.32833333,21.60958333,14.47625,1.24375
FEB,8,20,20.27,20.77608696,62.01083333,26.31208333,13.5375,1.305
FEB,8,21,14.26,20.43391304,60.52291667,26.64125,12.62875,1.2975
FEB,8,22,13.18,19.69347826,59.7525,27.11541667,11.78125,1.2475
FEB,8,23,12.32,19.09521739,57.6675,28.61083333,10.50875,1.215
FEB,9,0,10.2,18.62521739,55.84041667,29.04791667,9.16875,1.18
FEB,9,1,10.23,18.17818182,54.55125,28.75,8.035,1.14125
FEB,9,2,6.98,17.90428571,52.98666667,28.10666667,7.87875,1.0875
FEB,9,3,7.93,17.1845,51.64833333,26.69875,7.98125,1.0275
FEB,9,4,15.73,16.29210526,50.38583333,25.48833333,7.87125,0.9475
FEB,9,5,23.55,15.9125,50.10208333,25.49375,7.04625,0.92625
FEB,9,6,22.11,15.4095,49.87833333,25.23708333,6.19125,0.92125
FEB,9,7,21.56,14.6345,49.7525,23.95291667,5.305,0.95
FEB,9,8,20.81,13.5965,49.63375,22.745,4.35375,1.03375
FEB,9,9,21.08,12.7095,50.01958333,21.71625,3.49375,1.1125
FEB,9,10,18.19,12.096,50.78583333,20.99208333,2.48375,1.15625
FEB,9,11,16.22,12.1585,46.29458333,20.90958333,1.7075,1.245
FEB,9,12,15.76,12.386,41.79,21.00583333,1.48875,1.3225
FEB,9,13,17.95,12.858,40.11708333,21.19791667,1.79375,1.415
FEB,9,14,18.45,12.86526316,38.43333333,21.32708333,2.30125,1.505
FEB,9,15,20.88,12.54777778,37.33,21.06208333,2.92625,1.55125
FEB,9,16,17.3,NA,36.05916667,20.87041667,3.8225,1.49375
FEB,9,17,30.02,NA,34.32166667,20.81666667,4.23875,1.5275
FEB,9,18,27.61,NA,32.25875,19.23333333,4.515,1.59
FEB,9,19,33.41,NA,30.73041667,17.36083333,4.41,1.59375
FEB,9,20,32.6,NA,28.77333333,12.70625,4.1375,1.5775
FEB,9,21,31.64,NA,27.35333333,11.68041667,3.86875,1.54875
FEB,9,22,30.21,NA,25.6225,10.84125,3.40875,1.4925
FEB,9,23,30.82,NA,24.8125,9.099166667,2.7625,1.45625
FEB,10,0,24.92,NA,24.54125,8.07625,1.95875,1.4625
FEB,10,1,19.48,NA,25.22666667,8.003333333,1.87125,1.37125
FEB,10,2,23.72,NA,25.99208333,8.067916667,1.61375,1.29125
FEB,10,3,24.46,NA,27.06291667,8.22375,1.49625,1.2275
FEB,10,4,22.29,NA,27.95791667,7.952083333,1.39875,1.18375
FEB,10,5,22.96,NA,28.71958333,7.963333333,1.25375,1.13875
FEB,10,6,24.42,NA,29.12,7.89125,1.1325,1.125
FEB,10,7,25.9,NA,29.03666667,7.778333333,1.245,1.09375
FEB,10,8,28.06,NA,27.58916667,7.684166667,1.275,1.11625
FEB,10,9,28.47,NA,25.33625,7.719166667,1.145,1.18875
FEB,10,10,20.24,NA,23.37416667,7.955,1.82,1.23875
FEB,10,11,13.58,NA,23.1075,8.139166667,3.08875,1.26125
FEB,10,12,13.76,NA,22.54166667,8.159583333,4.6875,1.27625
FEB,10,13,8.55,NA,21.25916667,7.99625,6.625,1.2725
FEB,10,14,7.1,NA,20.48583333,7.816666667,8.81875,1.26125
FEB,10,15,7.77,NA,20.37125,7.652916667,10.85,1.2575
FEB,10,16,9.64,NA,20.25958333,7.595,12.8625,1.20625
FEB,10,17,11.01,NA,19.95125,7.53875,14.77875,1.13375
FEB,10,18,12.47,NA,19.85833333,7.4475,15.75625,1.08375
FEB,10,19,16.41,NA,19.65458333,7.331666667,15.9125,1.06125
FEB,10,20,23.55,NA,19.84458333,7.15375,15.2975,1.07
FEB,10,21,23.28,NA,20.22291667,6.976666667,14.26,1.09375
FEB,10,22,36.08,NA,21.64416667,6.915416667,12.10875,1.20875
FEB,10,23,31.94,NA,23.97333333,6.871666667,10.02125,1.30375
FEB,11,0,31.24,NA,25.625,6.84,7.87,1.395
FEB,11,1,29.14,NA,26.77875,6.82125,5.70625,1.4525
FEB,11,2,26.21,NA,28.23375,6.729583333,3.9575,1.53
FEB,11,3,25.75,NA,28.86333333,6.563333333,2.5225,1.56
FEB,11,4,25.81,NA,28.48625,6.350416667,1.555,1.54125
FEB,11,5,23.77,NA,28.18916667,6.10625,0.6625,1.535
FEB,11,6,24.06,NA,28.33166667,5.969166667,0.60625,1.4275
FEB,11,7,24.86,12.05777778,28.415,5.934166667,0.495,1.345
FEB,11,8,24.66,11.825,29.63083333,5.92125,0.50875,1.31375
FEB,11,9,25.26,11.98684211,31.56541667,5.815833333,0.7075,1.305
FEB,11,10,29.15,12.594,33.04666667,5.622916667,1.0975,1.2825
FEB,11,11,22.88,13.22,34.47333333,5.462916667,1.9825,1.26625
FEB,11,12,17.44,13.15954545,35.61208333,5.362916667,3.335,1.25875
FEB,11,13,10.45,13.15954545,35.86833333,5.322916667,5.32375,1.23
FEB,11,14,6.89,13.15954545,35.71333333,5.290416667,7.51875,1.22125
FEB,11,15,7.72,13.33761905,35.42375,5.266666667,9.62625,1.2175
FEB,11,16,10.98,13.09142857,36.16625,5.260416667,11.57625,1.18
FEB,11,17,11.11,13.04428571,36.45083333,5.253333333,13.35,1.13125
FEB,11,18,11.03,13.0447619,36.4125,5.247083333,14.88125,1.06625
FEB,11,19,27.52,13.02238095,36.73875,5.245416667,14.82875,1.0975
FEB,11,20,36.7,13.12714286,38.59833333,5.251666667,13.63,1.19875
FEB,11,21,35.29,13.35,40.35875,5.274583333,11.66625,1.31125
FEB,11,22,33.68,14.12380952,42.0225,5.283333333,9.4875,1.48125
FEB,11,23,30.8,14.34428571,43.48,5.316666667,7.40375,1.74625
FEB,12,0,33.02,15.05095238,46.10041667,5.355416667,5.4175,1.815
FEB,12,1,32.02,15.30904762,47.3375,5.408333333,3.445,1.86375
FEB,12,2,28.33,15.78238095,47.6925,5.430833333,1.525,1.92
FEB,12,3,30.06,15.72333333,47.51708333,5.455416667,0.6875,1.895
FEB,12,4,29.22,15.50095238,47.71666667,5.496666667,0.52,1.79125
FEB,12,5,28.76,15.50333333,48.04291667,5.589583333,0.49125,1.69125
FEB,12,6,29.45,15.85095238,48.85083333,5.736666667,0.4825,1.55
FEB,12,7,29.54,16.17761905,50.92958333,5.91875,0.47375,1.34125
FEB,12,8,28.01,16.77285714,52.7925,6.003333333,0.5,1.38
FEB,12,9,28.27,17.11809524,54.52625,6.093333333,0.63875,1.4625
FEB,12,10,31.02,16.9447619,55.73666667,6.290416667,1.34625,1.5
FEB,12,11,21.22,16.99380952,56.70541667,6.32875,3.15375,1.515
FEB,12,12,18.14,17.1,57.66291667,6.38125,5.57375,1.55
FEB,12,13,19.15,16.96727273,58.95333333,6.49,8.215,1.5825
FEB,12,14,13.49,17.19086957,60.07166667,6.559583333,11.00875,1.5825
FEB,12,15,11.4,17.0325,60.8225,6.586666667,13.5475,1.5325
FEB,12,16,9.15,17.36,60.83416667,6.59125,16.23625,1.4175
FEB,12,17,13.19,17.40083333,61.49916667,6.674583333,18.7825,1.3025
FEB,12,18,11.82,17.50375,62.16208333,7.63,20.91375,1.2225
FEB,12,19,19.4,18.05583333,62.25958333,8.315833333,21.63625,1.20375
FEB,12,20,51.97,18.57833333,61.67291667,8.4525,19.985,1.26125
FEB,12,21,50.16,19.26833333,62.61583333,9.224583333,17.77,1.31
FEB,12,22,19.49,19.10958333,61.37041667,9.9725,16.04,1.3075
FEB,12,23,20.16,18.815,58.41291667,10.86083333,14.36875,1.30375
FEB,13,0,16.08,18.4325,55.31875,11.22666667,12.7975,1.29125
FEB,13,1,13.38,18.19833333,53.32416667,11.23416667,11.4675,1.2625
FEB,13,2,15.99,17.80375,51.74791667,11.24125,9.615,1.23875
FEB,13,3,17.69,17.575,50.60083333,11.24291667,7.885,1.2025
FEB,13,4,10.03,17.71125,50.19291667,11.2125,8.2025,1.09
FEB,13,5,10.16,17.86434783,49.08708333,11.1175,8.81,0.98375
FEB,13,6,9.44,17.4826087,47.51291667,10.96333333,8.75625,0.9425
FEB,13,7,12.59,17.1173913,45.105,10.77958333,8.65,0.93875
FEB,13,8,17.71,16.47913043,43.10166667,10.7725,8.05,0.97625
FEB,13,9,17.7,15.96826087,40.84083333,11.415,7.45125,1.03
FEB,13,10,12.5,16.04434783,39.80416667,11.845,7.9225,1.055
FEB,13,11,11.31,15.48304348,39.00083333,12.12833333,8.84375,1.08
FEB,13,12,11.05,15.43217391,38.34958333,12.17041667,9.72,1.11375
FEB,13,13,12.63,15.42434783,37.85333333,12.25083333,10.95875,1.15375
FEB,13,14,16.11,15.34782609,37.8275,13.30375,12.38,1.2025
FEB,13,15,15.22,15.7426087,38.26291667,13.32083333,14.0725,1.2225
FEB,13,16,12.65,15.91391304,38.86166667,13.37666667,16.14,1.20625
FEB,13,17,13.6,16.2573913,39.05666667,13.7825,17.965,1.1975
FEB,13,18,15.53,16.63913043,39.58208333,12.88375,18.75125,1.21125
FEB,13,19,15.47,16.17826087,40.12541667,12.33041667,18.72,1.215
FEB,13,20,16.1,15.85695652,39.47833333,12.59708333,18.115,1.215
FEB,13,21,16.96,15.13347826,37.2175,13.38625,16.775,1.21625
FEB,13,22,16.87,14.62695652,36.28291667,15.38291667,15.21875,1.215
FEB,13,23,12.39,14.6373913,35.96041667,15.55791667,13.7625,1.185
FEB,14,0,10.24,14.23304348,34.86916667,15.335,12.21375,1.16
FEB,14,1,10.77,14.00130435,34.20375,15.7775,10.65,1.10625
FEB,14,2,9.44,13.98695652,33.91958333,16.15166667,9.465,1.05875
FEB,14,3,10.65,14.02,33.93375,18.21041667,8.855,1.02
FEB,14,4,11.99,14.04863636,34.17833333,21.71916667,8.46375,0.98125
FEB,14,5,11.86,14.03086957,34.4325,23.78833333,8.50625,0.9325
FEB,14,6,12.92,14.09043478,34.505,27.13666667,8.535,0.8775
FEB,14,7,18.62,14.23636364,34.21125,27.4625,8.13,0.8925
FEB,14,8,22.89,14.09227273,34.555,27.56125,7.36625,0.945
FEB,14,9,17.89,13.96909091,34.64958333,27.27833333,7.02125,1.01875
FEB,14,10,10.87,13.42227273,34.02458333,27.05208333,7.25,1.05125
FEB,14,11,10.86,13.23181818,33.5825,26.75708333,7.68375,1.08875
FEB,14,12,11.42,12.88818182,33.39875,26.75666667,8.555,1.1275
FEB,14,13,12.67,12.455,33.42958333,26.95708333,9.8075,1.1725
FEB,14,14,11.78,12.00863636,33.22375,26.37875,11.54,1.205
FEB,14,15,12.32,11.82409091,33.09208333,27.565,13.89125,1.2075
FEB,14,16,9.45,12.09136364,32.86708333,28.69375,16.97125,1.17875
FEB,14,17,14.12,12.15545455,34.08125,30.94666667,19.85,1.19
FEB,14,18,8.81,12.55727273,34.28833333,31.72875,21.255,1.195
FEB,14,19,27.78,12.83136364,34.39125,33.7175,21.5425,1.25
FEB,14,20,46.52,13.28454545,34.98416667,34.02625,20.4575,1.2825
FEB,14,21,32.97,13.84045455,35.81125,35.47,18.80625,1.33375
FEB,14,22,19.28,14.37090909,36.3525,34.01541667,16.98875,1.355
FEB,14,23,16.53,14.19681818,36.66458333,33.62541667,14.9025,1.35
FEB,15,0,12.06,14.52727273,37.08125,33.89833333,12.51375,1.33
FEB,15,1,14.07,14.44772727,37.80875,34.64333333,9.82125,1.2525
FEB,15,2,16.56,14.40590909,38.49541667,36.195,7.8275,1.225
FEB,15,3,11.83,14.60043478,38.96416667,35.17375,6.89625,1.1425
FEB,15,4,10.37,14.42,38.7375,32.04291667,7.00375,1.08125
FEB,15,5,15.72,14.45545455,38.65166667,30.08125,6.95375,0.9975
FEB,15,6,17.93,14.42181818,38.635,26.84791667,6.475,0.96
FEB,15,7,20.61,14.29086957,39.10666667,26.73583333,5.7725,0.97
FEB,15,8,22.24,14.55478261,39.29125,26.86333333,4.89375,1.02875
FEB,15,9,18.82,15.2273913,39.75875,26.66666667,4.42,1.09375
FEB,15,10,11.23,15.61608696,39.78208333,26.30333333,4.69875,1.135
FEB,15,11,NA,15.82304348,40.92875,27.15130435,4.317142857,1.165714286
FEB,15,12,7.69,16.29727273,41.10875,27.06652174,5.96,1.191428571
FEB,15,13,11.48,16.86863636,40.98291667,26.72956522,8.261428571,1.217142857
FEB,15,14,8.82,17.17272727,41.41666667,26.21304348,11.20714286,1.231428571
FEB,15,15,9.15,16.94863636,40.99166667,25.02173913,14.43571429,1.222857143
FEB,15,16,8.77,16.595,40.63375,24.06,18.06285714,1.175714286
FEB,15,17,8.85,16.83454545,39.10875,21.29304348,21.27,1.122857143
FEB,15,18,10.39,16.49772727,38.61666667,20.49086957,23.78142857,1.101428571
FEB,15,19,22.21,16.69272727,38.69125,18.31565217,23.31375,1.1175
FEB,15,20,40.12,16.71,39.0025,17.64130435,22.29125,1.16625
FEB,15,21,35.28,16.55454545,39.4975,15.60304348,20.68625,1.25375
FEB,15,22,24.37,16.30863636,39.2375,15.04913043,18.49875,1.285
FEB,15,23,14.41,16.36727273,39.49375,14.4373913,16.71,1.285
FEB,16,0,12.76,16.21454545,39.38291667,13.97,14.62125,1.26875
