DATOS MÓVILES 2018_DIF,,,,,,,,
NOTA: LOS DATOS SON PREVALIDADOS,,,,,,,,
,,,,,,,,
MES,DIA,HORA,NO2,MPM2.5,MPM10,MSO2 24 HRS,MO3,MCO
JUL,3,18,7.97,20.1825,60.21708333,5.10375,37.955,1.385
JUL,3,19,9.29,20.33916667,61.82916667,5.175833333,39.2925,1.37625
JUL,3,20,10.05,20.8375,61.6725,5.234583333,39.34125,1.37
JUL,3,21,8.49,20.9975,59.93375,5.181666667,38.34375,1.37375
JUL,3,22,7.43,20.89869565,57.56291667,5.136666667,36.755,1.38125
JUL,3,23,7.76,20.44782609,56.10916667,5.134583333,34.33,1.38375
JUL,4,0,9.47,20.23608696,55.32333333,5.366666667,30.72125,1.3775
JUL,4,1,10.66,20.28173913,55.22708333,5.624166667,27.00125,1.38125
JUL,4,2,10.44,20.45454545,54.43291667,5.62,24.82125,1.365
JUL,4,3,15.17,20.40863636,53.8975,5.58625,21.90875,1.34375
JUL,4,4,13.33,20.64636364,53.5075,5.582083333,19.30625,1.3275
JUL,4,5,15.31,20.81363636,52.6625,5.52125,16.54625,1.3225
JUL,4,6,16.23,20.79,51.73583333,5.42125,13.8275,1.34125
JUL,4,7,17,20.565,49.30166667,5.379166667,11.12625,1.38125
JUL,4,8,16.66,20.30772727,46.97875,5.472083333,9.2275,1.4375
JUL,4,9,21,20.68227273,45.59708333,6.804583333,8.80875,1.515
JUL,4,10,23.08,21.67863636,45.19416667,9.45375,9.64875,1.5875
JUL,4,11,10.86,21.6052381,43.98041667,10.03166667,12.44125,1.60875
JUL,4,12,9.91,21.45095238,43.19666667,11.33166667,15.58375,1.61625
JUL,4,13,11.94,21.73095238,43.2575,13.75166667,19.33125,1.6175
JUL,4,14,7.61,22.1952381,43.49916667,14.54083333,23.355,1.59625
JUL,4,15,6.13,22.22571429,43.22916667,14.395,27.33125,1.55625
JUL,4,16,3.33,21.67238095,42.465,13.59666667,31.64625,1.50125
JUL,4,17,4.33,20.90095238,43.82708333,13.21041667,34.725,1.415
JUL,4,18,5.24,20.41142857,42.00916667,13.47541667,36.375,1.3725
JUL,4,19,6.58,20.19619048,38.52333333,14.07541667,36.72,1.375
JUL,4,20,9.65,19.75095238,37.73666667,14.88916667,35.93875,1.3875
JUL,4,21,12.05,19.63047619,38.7775,16.20625,34.32625,1.38875
JUL,4,22,10.35,19.77590909,40.48041667,17.18208333,32.24875,1.38625
JUL,4,23,6.77,20.26636364,41.6325,17.21333333,30.49125,1.37625
JUL,5,0,7.39,20.76681818,42.5025,17.7875,27.95625,1.3575
JUL,5,1,6.07,21.12636364,42.79166667,17.9925,25.42625,1.345
JUL,5,2,4.63,20.97130435,43.44,18.05958333,22.9225,1.30125
JUL,5,3,5.23,21.29782609,43.81958333,18.1375,20.7025,1.265
JUL,5,4,8.49,21.45521739,44.37125,18.92166667,19.0875,1.23
JUL,5,5,5.12,21.7073913,44.88458333,19.20125,18.53625,1.2175
JUL,5,6,7.08,21.63347826,45.05083333,19.33375,17.98625,1.22625
JUL,5,7,13.32,21.75130435,46.35708333,19.71416667,16.2725,1.2775
JUL,5,8,12.24,22.05695652,48.53291667,21.0975,15.15875,1.3275
JUL,5,9,8.15,22.74173913,50.11625,19.83833333,15.185,1.365
JUL,5,10,7.55,21.75826087,50.665,17.21458333,15.50375,1.39375
JUL,5,11,6.8,21.79458333,51.31458333,16.61375,16.46125,1.41625
JUL,5,12,7.76,21.86708333,52.48666667,15.28958333,17.975,1.45
JUL,5,13,7.77,21.64625,52.46782609,12.865,19.2925,1.465
JUL,5,14,7.9,21.22583333,52.66318182,12.24,21.16125,1.4675
JUL,5,15,7.51,21.52875,54.25681818,12.16083333,23.9,1.43375
JUL,5,16,6.06,21.81916667,55.75954545,12.035,26.34625,1.40375
JUL,5,17,8.27,22.08083333,55.22727273,12.8425,27.10875,1.4075
JUL,5,18,6.63,22.60125,57.275,12.62291667,27.24375,1.41875
JUL,5,19,8.11,22.73583333,58.98272727,13.98625,26.585,1.49375
JUL,5,20,8.45,23.24708333,60.47590909,15.77083333,25.33375,1.60125
JUL,5,21,6.4,24.05708333,62.11590909,16.08291667,23.81625,1.745
JUL,5,22,4.83,24.17583333,62.55681818,16.10625,22.31375,1.88
JUL,5,23,6.84,24.41583333,62.63636364,17.92,21.125,1.93125
JUL,6,0,6.02,24.4575,62.55045455,17.53666667,20.155,1.91125
JUL,6,1,6.24,24.38347826,61.81318182,17.74291667,20.27375,1.87125
JUL,6,2,5.03,24.52869565,61.74590909,18.49708333,19.97875,1.83
JUL,6,3,5.78,24.33173913,61.36045455,19.59791667,19.91125,1.73
JUL,6,4,4.88,24.32434783,60.74909091,19.525,20.13875,1.585
JUL,6,5,5.79,23.75130435,60.08863636,20.06791667,19.9925,1.41375
JUL,6,6,6.71,23.94565217,60.05045455,20.40291667,19.40125,1.26625
JUL,6,7,8.08,23.50826087,58.90318182,20.07416667,19.26,1.2225
JUL,6,8,8.23,22.8526087,56.82272727,18.88416667,18.175,1.25125
JUL,6,9,7.48,21.81608696,55.51909091,19.54583333,17.03875,1.28125
JUL,6,10,6.98,21.9326087,54.67818182,20.21375,16.91625,1.3025
JUL,6,11,6.06,21.61086957,54.06954545,20.50583333,17.17125,1.32125
JUL,6,12,6.31,21.23782609,52.78090909,20.84458333,17.83,1.35125
JUL,6,13,6.67,20.86347826,53.00782609,20.91708333,19.28875,1.37875
JUL,6,14,7.02,20.39913043,53.67041667,20.73291667,21.17625,1.3975
JUL,6,15,7.23,19.7073913,53.57375,20.77625,22.07375,1.3975
JUL,6,16,6.54,19.89782609,53.17791667,21.11833333,23.74125,1.395
JUL,6,17,6.44,19.83347826,52.47625,20.785,24.7475,1.38875
JUL,6,18,6.25,19.44565217,51.63458333,21.16875,24.94,1.40625
JUL,6,19,5.21,19.1026087,50.22666667,19.9025,24.37875,1.43125
JUL,6,20,7.27,18.54521739,49.06833333,19.21416667,22.90625,1.465
JUL,6,21,7.17,18.39217391,47.87083333,20.29625,21.13625,1.46625
JUL,6,22,7.79,18.67391304,47.63791667,23.34875,19.225,1.49875
JUL,6,23,6.9,19.12913043,47.58625,23.02875,17.715,1.4775
JUL,7,0,6.73,19.02173913,47.20583333,23.6675,16.355,1.475
JUL,7,1,5.6,19.02173913,47.13958333,23.50333333,15.37625,1.45125
JUL,7,2,6.79,18.71608696,47.02208333,23.75791667,14.4375,1.41375
JUL,7,3,6.17,18.72391304,46.93875,23.59083333,13.79875,1.37
JUL,7,4,6.56,18.54652174,46.79375,24.62291667,13.75875,1.3125
JUL,7,5,6.62,18.74826087,46.655,23.9625,13.52,1.28875
JUL,7,6,5.8,18.31391304,46.22,23.565,13.24125,1.23875
JUL,7,7,9.06,18.38130435,46.00125,23.80916667,12.585,1.26375
JUL,7,8,7.9,18.66478261,46.2475,24.29208333,11.87,1.27875
JUL,7,9,6.22,18.68217391,45.69291667,23.64458333,11.5425,1.3125
JUL,7,10,6.75,17.99652174,45.02375,23.30375,12.04125,1.34125
JUL,7,11,6.83,17.87956522,44.82583333,23.31625,13.0625,1.375
JUL,7,12,6.7,17.88086957,45.12958333,22.99791667,14.56375,1.4075
JUL,7,13,6.98,17.90130435,44.57,23.03333333,16.55375,1.43875
JUL,7,14,6.18,18.02913043,43.46363636,23.11458333,18.80125,1.45
JUL,7,15,6.23,17.68173913,42.27571429,23.025,21.4675,1.44375
JUL,7,16,6.38,17.13,42.37857143,22.67125,24.105,1.43
JUL,7,17,6.56,17.09391304,41.74428571,22.41791667,25.7275,1.435
JUL,7,18,6.85,16.84434783,41.0152381,22.10375,26.565,1.4475
JUL,7,19,8.13,16.82,41.93904762,21.3725,26.93125,1.45125
JUL,7,20,9.37,16.55173913,43.25047619,19.48875,26.10125,1.455
JUL,7,21,8.59,15.78434783,43.21047619,16.82916667,24.9375,1.455
JUL,7,22,7.92,14.98304348,42.19047619,12.79625,24.0525,1.46
JUL,7,23,8.38,14.1473913,42.32761905,11.35083333,22.8025,1.45375
JUL,8,0,5.76,13.87043478,44.18380952,10.44125,20.70625,1.43625
JUL,8,1,4.14,13.87043478,45.5375,9.904166667,19.80625,1.39875
JUL,8,2,4.49,13.87045455,46.42631579,8.780833333,19.22,1.36
JUL,8,3,3.78,13.48181818,46.73526316,7.756666667,18.825,1.32375
JUL,8,4,3.83,13.09045455,46.79789474,5.9875,18.95125,1.28375
JUL,8,5,5.5,12.52727273,47.08263158,6.1675,18.3475,1.25
JUL,8,6,4.74,12.38272727,47.83789474,6.142916667,17.20375,1.23
JUL,8,7,6.21,12.27818182,48.23894737,5.880416667,16.1175,1.22875
JUL,8,8,7.75,11.93181818,47.67842105,5.430416667,15.605,1.25375
JUL,8,9,7.59,11.77090909,47.92842105,6.2475,14.825,1.28
JUL,8,10,6.52,12.51909091,47.92157895,6.137083333,14.85625,1.31
JUL,8,11,6.51,12.61681818,47.89842105,5.971666667,15,1.35125
JUL,8,12,6.85,12.55090909,46.49157895,7.15625,15.7375,1.38625
JUL,8,13,5.79,13.13727273,46.1585,8.08,17.68125,1.4125
JUL,8,14,4.64,13.21227273,45.9052381,8.655,19.66,1.42
JUL,8,15,6.04,13.57863636,45.09636364,9.55,21.58,1.44125
JUL,8,16,4.28,13.90409091,44.29,10.02791667,23.78875,1.4275
JUL,8,17,5.26,13.82952381,43.46090909,10.20416667,25.63375,1.42375
JUL,8,18,6.74,13.97238095,45.43909091,9.782083333,26.65875,1.41875
JUL,8,19,4.33,14.0352381,44.81545455,9.8,27.17375,1.38875
JUL,8,20,4.68,14.5047619,42.18772727,9.742083333,27.12,1.36875
JUL,8,21,6.4,14.8147619,40.75227273,9.680833333,26.395,1.36375
JUL,8,22,6.48,14.85428571,40.05363636,9.809166667,25.375,1.3775
JUL,8,23,4.65,14.7945,38.315,9.815,24.905,1.35
JUL,9,0,4.01,14.87052632,35.645,9.71375,24.485,1.33625
JUL,9,1,3.41,14.87052632,34.33826087,9.734583333,24.2675,1.32
JUL,9,2,4.22,14.87052632,33.31333333,9.732083333,23.25125,1.29625
JUL,9,3,4.59,15.15111111,32.42875,9.7125,22.11125,1.28875
JUL,9,4,6.07,15.15555556,31.9075,9.7175,20.3525,1.28125
JUL,9,5,6.74,NA,31.23333333,9.420416667,19.52875,1.2725
JUL,9,6,7.24,NA,30.56666667,9.449166667,18.43875,1.2675
JUL,9,7,10.71,NA,29.42333333,9.423333333,16.53375,1.3025
JUL,9,8,12.09,NA,27.65333333,9.069583333,14.36625,1.3825
JUL,9,9,9.63,NA,25.95916667,8.107083333,13.00125,1.44
JUL,9,10,8.37,NA,24.4575,7.851666667,12.98125,1.48125
JUL,9,11,8.25,NA,23.25833333,7.7225,13.4,1.52625
JUL,9,12,8.42,NA,23.8825,6.54375,15.24,1.5675
JUL,9,13,8.26,NA,27.3775,5.542083333,17.22875,1.59625
JUL,9,14,7.74,NA,32.23208333,4.873333333,20.10125,1.60625
JUL,9,15,6.41,NA,37.30625,3.937916667,23.45375,1.585
JUL,9,16,7.38,NA,39.93458333,4.069166667,26.73375,1.5275
JUL,9,17,6.49,NA,46.82291667,3.6675,29.45625,1.49
JUL,9,18,7.68,NA,47.01791667,3.631666667,31.62875,1.47875
JUL,9,19,7.14,NA,48.23625,3.787083333,31.95625,1.4625
JUL,9,20,7.76,NA,50.47541667,4.942083333,30.53125,1.48875
JUL,9,21,8.65,NA,51.77125,5.960833333,27.96,1.4775
JUL,9,22,11.32,NA,54.155,9.10875,24.57375,1.45125
JUL,9,23,9.7,NA,56.57,11.18791667,21.26625,1.4275
JUL,10,0,6.2,NA,59.00416667,11.92291667,18.5275,1.4
JUL,10,1,9.3,NA,60.87166667,14.2625,14.96,1.37
JUL,10,2,8.2,21.88833333,62.67083333,15.98458333,11.70625,1.3325
JUL,10,3,5.96,21.88833333,63.54458333,17.19708333,10.50625,1.295
JUL,10,4,7.22,22.63777778,64.68208333,18.86,10.255,1.21625
JUL,10,5,4.19,22.79684211,65.87958333,19.0725,10.58125,1.1825
JUL,10,6,5.12,22.71473684,66.42083333,19.06625,11.16625,1.1775
JUL,10,7,8.57,21.9195,67.35208333,19.05166667,11.16375,1.2025
JUL,10,8,8.39,21.31666667,69.60375,18.9675,10.74375,1.24875
JUL,10,9,7.08,20.87727273,71.5275,19.09708333,11.5525,1.29
JUL,10,10,5.86,20.50869565,72.63958333,19.15875,12.84125,1.31875
JUL,10,11,5.77,20.62217391,73.69583333,19.26208333,13.925,1.36
JUL,10,12,5.85,20.61608696,73.88458333,19.305,15.5325,1.39875
JUL,10,13,6.21,20.29304348,70.32,19.4575,17.17,1.43125
JUL,10,14,7.09,19.82,65.5175,19.75625,18.88375,1.46125
JUL,10,15,6.89,19.8173913,61.22041667,20.17958333,21.09375,1.46
JUL,10,16,6.45,19.88391304,58.60916667,19.58541667,23.045,1.43375
JUL,10,17,5.35,19.27391304,52.515,19.45416667,23.80375,1.415
JUL,10,18,5.46,18.95217391,49.7925,19.44541667,24.525,1.40625
JUL,10,19,5.4,19.2226087,47.54166667,19.24291667,25.365,1.385
JUL,10,20,6.68,19.01391304,45.33666667,18.06375,26.0225,1.37375
JUL,10,21,7.34,18.48826087,43.94958333,17.03666667,24.665,1.36625
JUL,10,22,7.31,17.67869565,41.73458333,13.73875,23.24375,1.35375
JUL,10,23,6.84,16.27869565,39.58125,11.56708333,21.4325,1.3475
JUL,11,0,9.26,15.57521739,37.915,10.82083333,19.5025,1.3475
JUL,11,1,7.52,15.61304348,37.01208333,8.493333333,17.95375,1.3425
JUL,11,2,5.13,14.73391304,35.77625,6.77625,16.08875,1.325
JUL,11,3,5.43,14.5375,35.09583333,5.6425,14.0925,1.30875
JUL,11,4,6.98,13.96916667,33.93833333,4.0225,11.52625,1.28625
JUL,11,5,7.81,13.17208333,32.99083333,3.807916667,10.72875,1.26625
JUL,11,6,9.7,12.69958333,32.26541667,3.754583333,10.045,1.26125
JUL,11,7,12.14,12.69125,32.39458333,3.808333333,9.2975,1.2925
JUL,11,8,9.36,12.71833333,31.56208333,3.803333333,9.52875,1.30875
JUL,11,9,8.58,12.69375,30.46625,3.63,10.27875,1.33875
JUL,11,10,7.58,12.60708333,30.33541667,3.539583333,11.2175,1.3725
JUL,11,11,7.01,12.49083333,29.9325,3.429583333,12.70125,1.4
JUL,11,12,6.42,12.52541667,29.4775,3.435,15.13375,1.4275
JUL,11,13,6.51,12.79958333,29.8975,3.866666667,18.0025,1.45125
JUL,11,14,7.01,13.335,30.62625,4.9725,21.65875,1.48
JUL,11,15,6.03,14.07791667,30.78375,5.729166667,26.38875,1.48
JUL,11,16,7.47,14.85125,31.58958333,7.040416667,29.73375,1.5025
JUL,11,17,6.91,15.7675,32.00833333,7.589583333,32.195,1.49875
JUL,11,18,7,16.46291667,32.61125,7.703333333,33.7325,1.49125
JUL,11,19,5.6,16.25875,33.14,7.752083333,34.2525,1.48125
JUL,11,20,5.43,16.19833333,32.89416667,7.7775,33.9125,1.46625
JUL,11,21,7.76,16.00416667,32.81083333,7.85125,32.57125,1.47125
JUL,11,22,10.49,16.38583333,33.57666667,8.005,29.3375,1.4575
JUL,11,23,6.57,16.50958333,34.25125,8.0725,26.39625,1.41375
JUL,12,0,5.23,16.47347826,33.63666667,8.171666667,24.4,1.35625
JUL,12,1,3.87,16.14043478,33.09916667,8.1875,22.8675,1.31375
JUL,12,2,3.82,15.90565217,32.665,8.198333333,21.4775,1.2875
JUL,12,3,4.9,16.17318182,32.69166667,8.262916667,20.22375,1.2725
JUL,12,4,6.51,16.51666667,32.84833333,8.259166667,18.84125,1.2625
JUL,12,5,7.65,16.75095238,33.07083333,8.239583333,17.50625,1.2375
JUL,12,6,7.45,16.94857143,33.65583333,8.419166667,17.15375,1.2225
JUL,12,7,10.04,17.09809524,33.91708333,8.407083333,15.33125,1.2625
JUL,12,8,9.2,17.38571429,34.85541667,8.468333333,13.87125,1.305
JUL,12,9,7.34,17.24666667,35.36958333,8.489166667,12.85875,1.3425
JUL,12,10,6.74,17.51666667,35.84083333,8.52875,12.46875,1.375
JUL,12,11,6.79,17.44666667,36.25541667,8.535833333,12.50875,1.41625
JUL,12,12,7.17,17.38190476,36.69875,8.689583333,13.38875,1.45625
JUL,12,13,6.34,17.85142857,36.53875,9.731666667,15.67625,1.47875
JUL,12,14,5.41,18.54666667,36.04791667,9.48375,18.83,1.48875
JUL,12,15,3.69,18.09,35.735,8.577916667,22.53125,1.45375
JUL,12,16,4.52,17.78333333,35.18083333,7.754166667,26.1475,1.43125
JUL,12,17,4.4,18.13333333,35.08708333,7.674166667,29.35625,1.415
JUL,12,18,4.89,18.13,35.41208333,8.004583333,31.79125,1.4025
JUL,12,19,4.47,18.5952381,36.06333333,8.017083333,32.825,1.3725
JUL,12,20,6.91,18.67666667,36.21541667,8.025833333,32.82125,1.3475
JUL,12,21,9.8,18.76904762,37.08458333,7.98,30.48625,1.34625
JUL,12,22,10.02,18.51095238,36.95625,7.856666667,26.92625,1.3525
JUL,12,23,11.32,18.60761905,37.87125,7.967083333,23.6075,1.37125
JUL,13,0,8.17,19.13636364,40.09125,7.840833333,20.3575,1.3525
JUL,13,1,9.94,19.82545455,41.99208333,7.784166667,16.53375,1.335
JUL,13,2,8.09,20.36545455,43.96291667,7.77,12.8725,1.3175
JUL,13,3,8.08,20.44869565,45.57541667,7.75875,10.43375,1.30875
JUL,13,4,8.16,20.61958333,47.32958333,7.87125,8.61125,1.29375
JUL,13,5,7.93,21.32375,48.89916667,7.883333333,8.4375,1.27125
JUL,13,6,8.2,21.72958333,50.30208333,7.738333333,8.49125,1.25875
JUL,13,7,8.32,22.28,51.81458333,7.765,8.315,1.2675
JUL,13,8,7.94,22.65666667,53.27625,7.73875,7.9275,1.32375
JUL,13,9,7.23,23.50041667,55.10875,8.214166667,8.66,1.3625
JUL,13,10,5.94,23.84083333,55.88333333,8.40625,10.8025,1.39
JUL,13,11,5.63,24.39833333,56.95541667,8.427083333,13.43375,1.41
JUL,13,12,6.22,24.705,58.17125,8.24375,16.57125,1.43375
JUL,13,13,6.99,24.66541667,59.05041667,6.755833333,20.1575,1.455
JUL,13,14,6.3,24.15,61.90333333,5.835416667,24.45875,1.4525
JUL,13,15,5.81,24.05083333,64.91125,5.575,29.04125,1.445
JUL,13,16,6.91,23.66833333,65.78913043,5.377916667,33.055,1.4125
JUL,13,17,3.74,23.2175,66.51454545,4.964166667,36.62375,1.37875
JUL,13,18,4.56,22.73541667,67.24952381,4.55,38.82,1.3675
JUL,13,19,4.54,22.445,67.8525,4.65125,41.25125,1.36375
JUL,13,20,6.51,22.77125,70.25631579,4.864583333,43.08625,1.3625
JUL,13,21,6.04,23.63291667,71.98833333,5.082083333,42.925,1.36375
JUL,13,22,7.18,24.2725,NA,5.663333333,39.94875,1.36625
JUL,13,23,5.81,24.73333333,NA,5.660416667,36.69375,1.34875
JUL,14,0,4.91,24.12708333,NA,5.687083333,34.3,1.32625
JUL,14,1,5.45,23.50083333,NA,5.715,31.20375,1.31875
JUL,14,2,5.36,23.43458333,NA,5.712916667,28.01625,1.3025
JUL,14,3,6.1,23.085,NA,5.82625,23.98375,1.28625
JUL,14,4,6.61,22.72583333,NA,6.434583333,19.97,1.26625
JUL,14,5,8.27,22.34916667,NA,7.063333333,16.29375,1.24875
JUL,14,6,9.65,22.3075,NA,7.13,14.73875,1.245
JUL,14,7,8.88,21.88875,NA,7.081666667,13.45875,1.27375
JUL,14,8,8.22,21.45458333,NA,7.114166667,12.06625,1.33125
JUL,14,9,8.31,21.22833333,NA,6.851666667,12.13125,1.37375
JUL,14,10,5.83,20.92541667,NA,6.693333333,13.325,1.41
JUL,14,11,5.85,20.66583333,NA,6.685,15.465,1.44
JUL,14,12,6.36,20.66916667,NA,6.713333333,18.9675,1.45875
JUL,14,13,5.66,20.52583333,NA,6.97,24.65,1.475
JUL,14,14,4.77,20.57333333,NA,8.110833333,31.64375,1.49375
JUL,14,15,2.87,20.28913043,NA,8.235,37.15875,1.46
JUL,14,16,4.02,19.77826087,NA,8.1125,41.0475,1.42125
JUL,14,17,7.69,18.94043478,NA,8.134583333,42.735,1.4175
JUL,14,18,7.17,18.68,NA,9.175833333,42.80375,1.43375
JUL,14,19,8.45,18.66782609,NA,9.2575,42.3375,1.41625
JUL,14,20,10.16,18.47090909,NA,9.03875,40.085,1.40625
JUL,14,21,10.24,17.6952381,NA,8.8,35.6525,1.39
JUL,14,22,7.93,16.95142857,NA,8.19125,30.46875,1.34625
JUL,14,23,9.06,16.06904762,NA,8.032083333,26.01875,1.31875
JUL,15,0,9.35,15.74142857,NA,8.037916667,22.23375,1.275
JUL,15,1,8.9,15.6052381,NA,8.059583333,19.4975,1.215
JUL,15,2,7.88,15.29,42.45888889,8.08,17.81625,1.13125
JUL,15,3,9.79,15.0015,41.71473684,7.90125,14.58,1.08375
JUL,15,4,8.81,15.07,41.352,7.225833333,11.8875,1.03375
JUL,15,5,9.74,14.715,41.11714286,7.7625,9.905,0.99625
JUL,15,6,6.52,14.386,42.37181818,7.750833333,8.1925,0.99125
JUL,15,7,7.26,13.768,46.97652174,7.7625,6.53625,1.03
JUL,15,8,6.96,13.127,49.2425,7.828333333,5.9325,1.08875
JUL,15,9,6.11,12.918,50.13125,7.654166667,6.1075,1.15625
JUL,15,10,6.06,13.275,50.91125,7.613333333,7.05,1.22875
JUL,15,11,5.71,13.3045,50.87,7.606666667,10.1225,1.28875
JUL,15,12,5.71,13.6295,51.59458333,7.822083333,13.47625,1.35125
JUL,15,13,6.15,13.8775,48.73958333,7.676666667,17.315,1.41125
JUL,15,14,6.19,13.95,46.71916667,6.405,21.005,1.45
JUL,15,15,5.39,14.44333333,47.63833333,6.297083333,25.72625,1.45375
JUL,15,16,4.75,15.15666667,48.59375,6.159166667,29.9675,1.43375
JUL,15,17,3.98,15.72714286,48.16583333,6.116666667,33.60375,1.40125
JUL,15,18,4.66,16.08142857,48.03041667,5.135833333,35.95,1.37375
JUL,15,19,6.55,16.48904762,49.0525,4.908333333,36.8275,1.36875
JUL,15,20,5.89,16.61863636,54.7,5.119166667,36.11375,1.3575
JUL,15,21,7.37,17.40347826,57.17416667,5.144583333,34.79625,1.3475
JUL,15,22,8.33,17.70869565,58.50458333,5.1775,33.78375,1.345
JUL,15,23,9.65,18.94652174,60.45291667,5.319166667,32.37875,1.33375
JUL,16,0,7.81,19.64434783,61.99958333,5.524166667,29.775,1.31875
JUL,16,1,12.62,20.06608696,63.80833333,5.615,25.485,1.30875
