DATOS MÓVILES 2018_DIF,,,,,,,,
NOTA: LOS DATOS SON PREVALIDADOS,,,,,,,,
,,,,,,,,
MES,DIA,HORA,NO2,MPM2.5,MPM10,MSO2 24 HRS,MO3,MCO
ABR,1,0,16.07,18.88095238,38.23041667,9.93125,NA,0.82
ABR,1,1,20.08,19.4947619,40.15291667,10.44958333,NA,0.81125
ABR,1,2,11.75,18.9315,39.95458333,9.90375,NA,0.7975
ABR,1,3,8.75,18.72238095,40,9.544166667,NA,0.77875
ABR,1,4,8.87,18.53272727,40.32791667,9.422916667,NA,0.7475
ABR,1,5,8.61,18.67181818,40.5925,8.930416667,NA,0.71
ABR,1,6,11.98,18.48478261,41.08583333,8.961666667,NA,0.67625
ABR,1,7,14.01,18.97086957,42.82958333,9.166666667,NA,0.66
ABR,1,8,12.22,19.74956522,44.24833333,9.082916667,NA,0.665
ABR,1,9,16.18,20.04869565,45.30375,9.234583333,NA,0.69125
ABR,1,10,16.35,21.01043478,46.67625,9.37125,NA,0.72875
ABR,1,11,13.5,21.41173913,47.25833333,9.425,NA,0.76375
ABR,1,12,10.83,21.85695652,47.35083333,9.241666667,NA,0.795
ABR,1,13,9.18,21.69173913,46.82333333,9.215416667,NA,0.82125
ABR,1,14,9.19,22.13826087,46.72958333,9.0575,NA,0.835
ABR,1,15,8.71,21.97086957,46.235,8.749583333,NA,0.835
ABR,1,16,7.25,21.64272727,45.80166667,8.52625,NA,0.81625
ABR,1,17,6.74,20.99818182,45.60166667,8.443333333,NA,0.785
ABR,1,18,6.33,20.83681818,45.545,8.42625,NA,0.74875
ABR,1,19,7.03,20.59136364,45.73,8.397916667,NA,0.71875
ABR,1,20,15.34,20.48,45.86375,8.382916667,NA,0.70875
ABR,1,21,25.14,20.505,46.72416667,8.377916667,NA,0.74
ABR,1,22,18,20.99454545,48.34541667,8.31375,NA,0.7675
ABR,1,23,12.89,20.95818182,47.43291667,7.756666667,NA,0.78125
ABR,2,0,13.53,20.37136364,46.78375,7.60125,NA,0.7975
ABR,2,1,16.44,20.13545455,45.88583333,6.81625,NA,0.81625
ABR,2,2,14.28,20.4926087,46.50625,6.809166667,NA,0.83375
ABR,2,3,12.1,21.20304348,46.97666667,6.780833333,NA,0.84875
ABR,2,4,9.7,21.73043478,47.35291667,6.777916667,NA,0.845
ABR,2,5,11.57,21.87173913,47.52333333,6.77,NA,0.8025
ABR,2,6,12.01,21.84782609,47.78833333,6.615416667,NA,0.76875
ABR,2,7,13.01,21.62304348,47.56041667,6.379583333,NA,0.7575
ABR,2,8,12.83,21.21478261,47.2625,6.30875,NA,0.7625
ABR,2,9,11.19,21.08521739,46.96,6.005,NA,0.765
ABR,2,10,9.53,20.25826087,45.78916667,5.775416667,NA,0.765
ABR,2,11,9.6,20.09043478,44.99333333,5.64625,NA,0.76125
ABR,2,12,8.16,19.77043478,44.59708333,5.6025,NA,0.75625
ABR,2,13,7.94,19.86478261,44.64416667,5.570833333,NA,0.7525
ABR,2,14,7.89,19.55869565,44.63875,5.552916667,NA,0.75
ABR,2,15,6.92,19.54608696,44.50333333,5.540416667,NA,0.73875
ABR,2,16,6.19,19.39041667,44.7825,5.53125,NA,0.7125
ABR,2,17,5.82,19.33,44.96125,5.517083333,NA,0.6875
ABR,2,18,5.92,19.34,45.07375,5.502916667,NA,0.6675
ABR,2,19,7.38,19.49625,45.12833333,5.48625,NA,0.655
ABR,2,20,12.07,19.56791667,45.65583333,5.470416667,NA,0.65625
ABR,2,21,14.62,19.67333333,45.90041667,5.449166667,NA,0.665
ABR,2,22,11.06,19.2625,44.66708333,5.4325,NA,0.66625
ABR,2,23,9.66,19.08458333,43.99625,5.42125,NA,0.665
ABR,3,0,8.43,18.81791667,43.63958333,5.33125,NA,0.6625
ABR,3,1,9.57,18.45875,42.86958333,5.201666667,NA,0.66
ABR,3,2,9.33,17.835,41.98333333,5.140833333,NA,0.65875
ABR,3,3,8.39,17.14125,41.11416667,5.12375,NA,0.6525
ABR,3,4,9.09,16.60416667,40.68125,5.10125,NA,0.6375
ABR,3,5,9.84,16.42791667,40.67958333,5.086666667,NA,0.61875
ABR,3,6,10.65,16.36916667,40.60625,5.075,NA,0.60875
ABR,3,7,13.43,16.34791667,40.475,5.066666667,NA,0.61125
ABR,3,8,11.75,16.3,40.78208333,5.065,NA,0.62625
ABR,3,9,9.12,16.15791667,40.78541667,5.059166667,NA,0.63625
ABR,3,10,8.17,16.42833333,41.04708333,5.049583333,NA,0.64375
ABR,3,11,7.94,16.32625,40.75125,5.034583333,NA,0.65
ABR,3,12,7.54,16.2425,40.67333333,5.02875,NA,0.65625
ABR,3,13,7.56,16.12916667,40.97833333,5.024166667,NA,0.65875
ABR,3,14,7.43,15.9925,40.82708333,5.01625,NA,0.6575
ABR,3,15,7.4,15.80083333,41.64916667,5.01625,NA,0.6475
ABR,3,16,7.36,15.6575,42.45791667,5.014166667,NA,0.63125
ABR,3,17,7.05,16.1925,42.59666667,5.019583333,NA,0.61875
ABR,3,18,7.5,16.25083333,43.00583333,5.0175,NA,0.6125
ABR,3,19,9.54,16.17833333,46.07166667,5.02375,NA,0.6125
ABR,3,20,13.77,16.28791667,48.99166667,5.027916667,NA,0.62125
ABR,3,21,13.69,16.03083333,48.41041667,5.02625,NA,0.635
ABR,3,22,12.07,15.74458333,48.26541667,5.025833333,NA,0.64875
ABR,3,23,11.07,15.74875,48.74708333,5.0225,NA,0.65875
ABR,4,0,10.94,15.85375,49.23875,5.020416667,NA,0.66625
ABR,4,1,15.09,15.92833333,49.88416667,5.023333333,NA,0.675
ABR,4,2,13.39,16.42458333,50.86958333,5.02,NA,0.68
ABR,4,3,9.74,16.78458333,51.69583333,5.00625,NA,0.68
ABR,4,4,8.87,17.02583333,51.74333333,5.004583333,NA,0.6725
ABR,4,5,10.58,17.10291667,51.8375,4.992916667,NA,0.66
ABR,4,6,13.97,17.30958333,52.23625,5.02875,NA,0.65625
ABR,4,7,12.88,17.49916667,54.00458333,5.055833333,NA,0.69125
ABR,4,8,14.26,18.28666667,56.30125,5.0725,NA,0.75
ABR,4,9,16.43,18.89125,59.98291667,5.130833333,NA,0.8125
ABR,4,10,19.42,19.96416667,63.13916667,5.26375,NA,0.87375
ABR,4,11,23.25,20.93666667,65.38583333,5.334583333,NA,0.91625
ABR,4,12,16.63,21.49666667,67.08458333,5.348333333,NA,0.95
ABR,4,13,15.34,22.12083333,68.02416667,5.362916667,NA,0.98
ABR,4,14,13.15,22.6475,69.23208333,5.4,NA,0.9975
ABR,4,15,11.02,22.96166667,69.05541667,5.428333333,NA,0.97625
ABR,4,16,8.74,23.10541667,68.80833333,5.43375,NA,0.9275
ABR,4,17,8.98,22.93208333,68.915,5.44125,NA,0.875
ABR,4,18,6.95,22.95875,69.25083333,5.4525,NA,0.8225
ABR,4,19,8.74,23.22333333,66.8375,5.460416667,NA,0.79125
ABR,4,20,14.15,23.55083333,64.72541667,5.817916667,NA,0.80125
ABR,4,21,15.59,25.12625,66.30625,5.949166667,NA,0.80375
ABR,4,22,12.1,25.985,70.38541667,5.955416667,NA,0.78875
ABR,4,23,10.34,26.98708333,74.05666667,5.958333333,NA,0.76875
ABR,5,0,9.66,27.42583333,75.32416667,6.023333333,NA,0.74625
ABR,5,1,13.85,28.07541667,75.41333333,6.21125,NA,0.7225
ABR,5,2,13.02,28.19652174,74.94,6.419583333,NA,0.7
ABR,5,3,12.85,28.3726087,74.58375,6.644166667,NA,0.67875
ABR,5,4,11.35,28.82695652,74.57166667,6.780833333,NA,0.625
ABR,5,5,10.55,29.0573913,74.24,6.835416667,NA,0.58625
ABR,5,6,11.85,28.99608696,73.28,6.81,NA,0.57375
ABR,5,7,13.46,28.72086957,70.89916667,6.7875,NA,0.58125
ABR,5,8,13.39,27.76608696,68.11291667,6.768333333,NA,0.61125
ABR,5,9,13.53,26.53608696,64.01791667,6.71125,NA,0.6475
ABR,5,10,14.44,24.89652174,60.41,6.60125,NA,0.68625
