DATOS MÓVILES 2018_DIF,,,,,,,,
NOTA: LOS DATOS SON PREVALIDADOS,,,,,,,,
,,,,,,,,
MES,DIA,HORA,NO2,MPM2.5,MPM10,MSO2 24 HRS,MO3,MCO
SEP,5,6,23.21,17.48608696,39.92083333,6.439583333,11.06375,1.24625
SEP,5,7,20.62,17.45043478,42.75875,6.455833333,9.01625,1.3125
SEP,5,8,16.29,17.25478261,44.62,6.480416667,7.72125,1.385
SEP,5,9,10.09,17.33826087,46.33833333,6.40875,9.28875,1.43625
SEP,5,10,8.22,17.16,47.30125,5.522916667,10.75,1.47125
SEP,5,11,6.91,15.98347826,46.925,5.352916667,12.805,1.50125
SEP,5,12,7.14,16.10391304,46.72666667,5.307083333,15.8525,1.5375
SEP,5,13,8.66,16.00869565,46.98708333,5.320416667,20.56125,1.56625
SEP,5,14,9.59,15.76782609,47.09333333,5.41125,26.30625,1.53875
SEP,5,15,8.05,15.70043478,47.36,5.439166667,32.6025,1.485
SEP,5,16,6.7,15.73869565,47.37958333,5.7775,37.465,1.43125
SEP,5,17,2.84,15.69652174,47.01583333,5.66875,40.72,1.38125
SEP,5,18,6.04,15.49130435,46.8475,5.165,42.4625,1.3825
SEP,5,19,9.56,15.17608696,46.345,5.29125,41.92875,1.39125
SEP,5,20,13.9,15.05565217,45.67166667,5.255,39.335,1.39375
SEP,5,21,14.46,14.60086957,44.835,5.753333333,35.60875,1.435
SEP,5,22,8.22,14.09,44.84125,5.58,31.67625,1.4175
SEP,5,23,17.49,13.91130435,45.2275,5.689166667,26.0325,1.41375
SEP,6,0,13.14,14.18217391,45.92666667,5.767916667,21.64,1.4
SEP,6,1,8.28,14.4426087,46.34541667,5.6125,17.915,1.3925
SEP,6,2,16.84,14.34818182,45.91541667,5.245,13.585,1.35875
SEP,6,3,17.01,14.26043478,45.84416667,5.03125,10.7475,1.3225
SEP,6,4,9.95,14.23434783,45.43458333,4.971666667,10.175,1.285
SEP,6,5,15.81,14.15086957,45.3075,4.898333333,9.07625,1.22
SEP,6,6,16.57,13.79086957,44.84375,4.80875,7.425,1.25875
SEP,6,7,17.48,13.47695652,43.94,4.776666667,6.88125,1.30875
SEP,6,8,18.2,13.3873913,44.06041667,4.75625,6.08125,1.39125
SEP,6,9,12.57,13.32869565,44.20333333,4.775416667,5.73125,1.45125
SEP,6,10,7.05,13.09086957,43.82208333,4.899166667,7.8975,1.49125
SEP,6,11,7.61,13.18913043,43.87166667,4.91875,10.925,1.52375
SEP,6,12,11.62,13.03043478,44.35333333,4.946666667,14.38875,1.5675
SEP,6,13,16.29,13.2973913,45.04541667,4.945416667,18.9125,1.6225
SEP,6,14,13.22,13.45217391,46.21666667,4.7525,22.35875,1.61875
SEP,6,15,13.17,13.41,46.31666667,4.6225,26.295,1.59875
SEP,6,16,13.71,13.12695652,46.77083333,4.70875,29.90625,1.55
SEP,6,17,11.83,13.37304348,48.47458333,4.76,32.715,1.53125
SEP,6,18,8.36,13.51217391,50.42541667,4.608333333,33.715,1.51875
SEP,6,19,9.17,13.4273913,50.48916667,4.395833333,33.39375,1.51625
SEP,6,20,13.4,13.1826087,50.10958333,4.3775,31.15625,1.52
SEP,6,21,15.22,12.97347826,50.77583333,3.829166667,28.30625,1.50125
SEP,6,22,14.56,12.79434783,50.13416667,3.753333333,26.27875,1.47375
SEP,6,23,16.08,12.66,49.41333333,3.573333333,23.54375,1.4425
SEP,7,0,25.35,12.60130435,48.96583333,3.535,20.0675,1.42125
SEP,7,1,28.67,12.64304348,48.64541667,3.631666667,16.69875,1.40875
SEP,7,2,24.99,12.935,49.21166667,3.642083333,13.96,1.40375
SEP,7,3,27.72,13.08333333,49.60958333,3.66375,11.225,1.40375
SEP,7,4,26.26,13.34833333,50.24958333,3.80125,9.0825,1.38375
SEP,7,5,23.96,13.90958333,50.94166667,4.27125,7.80875,1.36125
SEP,7,6,24.95,14.56916667,51.35833333,4.456666667,6.32625,1.39875
SEP,7,7,27.23,14.93,51.49833333,4.5775,4.91,1.48875
SEP,7,8,27,15.59708333,51.57291667,4.732083333,4.76875,1.56625
SEP,7,9,34.18,16.24416667,52.79083333,5.261666667,4.705,1.625
SEP,7,10,16.05,17.86375,53.95458333,5.462083333,5.87,1.6525
SEP,7,11,10.12,18.24333333,53.67916667,5.53625,8.81,1.66
SEP,7,12,9.42,18.51083333,53.15291667,5.5325,12.9975,1.6725
SEP,7,13,10.18,18.64541667,52.48708333,5.501666667,17.66875,1.6975
SEP,7,14,10.68,18.5075,51.64791667,5.53125,24.39,1.67375
SEP,7,15,8.3,18.5575,50.95083333,5.535416667,31.585,1.5975
SEP,7,16,8.63,18.825,50.04,5.264166667,39.34375,1.52625
SEP,7,17,9.72,18.6925,49.20458333,5.2875,46.28125,1.4675
SEP,7,18,8.63,18.92333333,47.3725,5.337083333,51.19,1.4375
SEP,7,19,7.71,19.00791667,46.80333333,5.416666667,53.105,1.41875
SEP,7,20,9.35,19.27958333,47.21041667,5.4375,51.90375,1.3975
SEP,7,21,8.55,19.5875,46.30875,5.435,49.9525,1.3625
SEP,7,22,11.33,19.73791667,45.9125,5.4325,46.0175,1.3425
SEP,7,23,13.4,19.82541667,46.03583333,5.435416667,41.14125,1.3325
SEP,8,0,5.71,20.21826087,45.32083333,5.387083333,36.24125,1.31375
SEP,8,1,5.55,20.52045455,44.46125,5.231666667,31.90625,1.28875
SEP,8,2,4.89,20.56190476,43.78041667,5.144583333,27.82375,1.2675
SEP,8,3,5.36,20.15809524,42.99041667,5.051666667,25.08125,1.2475
SEP,8,4,7.34,19.76904762,42.14,4.870833333,24.39125,1.23
SEP,8,5,11.1,19.28809524,41.11458333,4.36125,23.3725,1.2275
SEP,8,6,12.49,18.93,39.94833333,4.126666667,21.73375,1.22875
SEP,8,7,19.46,18.4195,36.89791667,3.962916667,20.19,1.2625
SEP,8,8,18.06,17.5925,34.14208333,3.761666667,18.38875,1.32
SEP,8,9,17.82,16.5865,30.91875,3.208333333,16.855,1.3775
SEP,8,10,11.36,14.978,29.6875,3.0425,16.98625,1.4275
SEP,8,11,13.48,15.178,29.62791667,4.512916667,18.46875,1.48
SEP,8,12,14.92,16.37,30.42416667,6.540833333,21.485,1.53375
SEP,8,13,12.2,18.038,31.21916667,7.7175,26.945,1.58875
SEP,8,14,10.37,19.9575,31.31208333,8.355,33.965,1.63
SEP,8,15,6.77,21.0575,31.96958333,8.662083333,40.79,1.60125
SEP,8,16,5.66,21.05421053,31.46125,8.582916667,46.41125,1.555
SEP,8,17,6.81,21.02631579,30.76125,8.563333333,52.59875,1.51875
SEP,8,18,5.81,21.46473684,30.59375,8.517083333,54.62375,1.48125
SEP,8,19,9.24,21.22315789,30.0875,8.450833333,54.20125,1.44625
SEP,8,20,15.83,21.03736842,29.29291667,8.441666667,50.605,1.4175
SEP,8,21,14.15,21.50722222,29.09458333,8.442083333,44.7425,1.3775
SEP,8,22,10.13,21.81055556,29.19,8.439583333,39.15875,1.3425
SEP,8,23,5.09,21.92833333,28.90083333,8.424166667,35.4575,1.32375
SEP,9,0,4.14,21.92833333,28.9925,8.414583333,32.6075,1.30875
SEP,9,1,3.72,21.92833333,29.00916667,8.405,29.00125,1.285
SEP,9,2,3.68,21.13578947,28.83333333,8.40125,28.47375,1.2725
SEP,9,3,10.89,21.25315789,29.06625,8.403333333,27.98625,1.26125
SEP,9,4,15.19,21.88777778,29.33666667,8.414166667,28.3725,1.2425
SEP,9,5,15.76,22.18333333,29.91416667,8.42875,27.77,1.22625
SEP,9,6,14.55,22.18333333,29.91833333,8.43125,26.14,1.21375
SEP,9,7,22.78,22.32944444,30.11833333,8.434583333,22.4125,1.2725
SEP,9,8,18.84,22.47,30.46208333,8.512083333,19.85,1.3275
SEP,9,9,16.86,22.74944444,30.28291667,8.588333333,17.9175,1.37625
SEP,9,10,10.75,22.68888889,29.80166667,8.504166667,16.91125,1.39875
SEP,9,11,3.37,22.25166667,28.62166667,6.959583333,18.325,1.4
SEP,9,12,2.5,20.42777778,26.65583333,4.88875,20.16125,1.4
SEP,9,13,2.2,17.95555556,24.39791667,3.674166667,23.0625,1.405
SEP,9,14,1.79,NA,22.47166667,2.97,26.56375,1.40125
SEP,9,15,1.85,NA,20.61291667,2.62875,31.55125,1.3425
SEP,9,16,2.09,NA,19.995,2.481666667,35.55625,1.2875
SEP,9,17,2.32,NA,19.32,2.39375,39.0775,1.24125
SEP,9,18,2.65,NA,18.63041667,2.347916667,41.21,1.2225
SEP,9,19,6.65,NA,18.31958333,2.3175,41.1725,1.22375
SEP,9,20,13.43,NA,18.0875,2.293333333,39.96,1.23375
SEP,9,21,7.03,NA,18.20625,2.273333333,38.8775,1.2325
SEP,9,22,5.29,NA,17.90583333,2.258333333,37.765,1.235
SEP,9,23,6.46,NA,17.60916667,2.250416667,35.80125,1.2375
SEP,10,0,4.2,NA,17.1725,2.24375,34.21,1.235
SEP,10,1,7.37,NA,17.38041667,2.242916667,31.3975,1.23375
SEP,10,2,6.32,NA,17.44916667,2.281666667,28.345,1.23
SEP,10,3,12.67,NA,17.33208333,2.4075,25.3875,1.22625
SEP,10,4,14.98,NA,17.27791667,2.465833333,23.25125,1.21375
SEP,10,5,13.54,NA,16.75625,2.480833333,21.3725,1.21125
SEP,10,6,16.2,NA,16.72083333,2.508333333,18.5475,1.25125
SEP,10,7,18.85,NA,16.42083333,2.532083333,15.705,1.32125
SEP,10,8,14.09,NA,15.73,2.461666667,12.18375,1.38375
SEP,10,9,11.58,NA,15.48541667,2.364583333,10.04125,1.4275
SEP,10,10,6.92,NA,14.75416667,2.289166667,9.24,1.45375
SEP,10,11,6.55,NA,14.84833333,2.275416667,9.85125,1.47125
SEP,10,12,4.04,NA,14.95625,2.282916667,12.07125,1.475
SEP,10,13,3.84,NA,14.72,2.300833333,14.5825,1.47875
SEP,10,14,2.88,NA,14.87958333,2.31,17.885,1.44
SEP,10,15,3.2,NA,15.29,2.314166667,21.445,1.375
SEP,10,16,2.86,NA,15.32541667,2.315833333,25.0375,1.32375
SEP,10,17,4.5,NA,15.5475,2.315416667,27.89125,1.295
SEP,10,18,6.84,NA,15.8775,2.317083333,28.77,1.29125
SEP,10,19,9.88,NA,16.02375,2.321666667,28.6025,1.3
SEP,10,20,12.4,NA,16.37833333,2.322916667,27.0875,1.3275
SEP,10,21,10.29,NA,16.20333333,2.32375,25.13875,1.335
SEP,10,22,11.61,NA,16.12166667,2.32,22.53875,1.33875
SEP,10,23,13.58,7.521666667,16.48583333,2.324583333,19.87,1.34375
SEP,11,0,4.05,7.658421053,17.00125,2.327916667,18.38125,1.3325
SEP,11,1,5.84,7.658421053,16.57041667,2.32875,17.02,1.3175
SEP,11,2,7.08,7.589444444,16.58291667,2.63875,16.79625,1.31
SEP,11,3,17.9,7.544736842,16.59041667,2.760416667,15.7125,1.2825
SEP,11,4,19.03,7.199473684,16.89416667,2.84875,15.03,1.2475
SEP,11,5,19.91,6.949473684,16.86458333,2.870416667,13.96375,1.23625
SEP,11,6,24.46,6.932105263,16.83291667,2.8925,12.87875,1.2775
SEP,11,7,24.79,7.045263158,16.74,2.905416667,11.81375,1.35875
SEP,11,8,22.6,7.295789474,16.95333333,2.91125,9.68375,1.47875
SEP,11,9,21,7.786315789,17.1525,2.94875,8.19375,1.56125
SEP,11,10,10.08,8.381578947,17.61333333,2.985833333,7.98875,1.5825
SEP,11,11,5.79,8.626842105,17.70458333,2.995,10.35,1.60625
SEP,11,12,5.82,8.869473684,18.40375,2.986666667,13.155,1.63125
SEP,11,13,5.98,9.2285,19.50375,2.975833333,16.615,1.65125
SEP,11,14,7.67,9.3055,20.4675,2.974166667,20.35875,1.63125
SEP,11,15,7.13,9.456190476,21.03916667,2.974583333,24.065,1.56625
SEP,11,16,6.34,9.646363636,21.70875,2.984166667,28.23,1.4675
SEP,11,17,6.51,9.810454545,21.90208333,2.986666667,31.865,1.40625
SEP,11,18,11.38,10.05727273,22.26583333,2.99625,33.14125,1.4025
SEP,11,19,17.59,10.30272727,23.40958333,3.006666667,32.275,1.42625
SEP,11,20,23.72,10.49772727,24.71875,3.018333333,29.70125,1.47
SEP,11,21,18.71,10.76863636,26.10583333,3.027083333,26.65375,1.48375
SEP,11,22,11.84,11.22454545,26.78916667,3.034166667,23.94375,1.465
SEP,11,23,9.05,11.605,26.63125,3.025416667,22.33,1.4375
SEP,12,0,3.72,11.67571429,26.35,3.02375,21.05375,1.415
SEP,12,1,7.4,11.67571429,26.34,3.025833333,19.2075,1.39125
SEP,12,2,14.7,11.40409091,26.58583333,2.679583333,17.03875,1.36125
SEP,12,3,13.02,11.96909091,26.84833333,2.42625,16.0625,1.31375
SEP,12,4,8.7,12.17333333,26.32583333,2.27,16.51375,1.24375
SEP,12,5,5.85,12.26142857,26.5075,2.210416667,17.2325,1.20125
SEP,12,6,8.14,12.29428571,26.23166667,2.150833333,18.13875,1.20875
SEP,12,7,28.42,12.16761905,26.15,2.115833333,16.035,1.3375
SEP,12,8,18.77,12.03761905,25.91958333,2.12,13.46375,1.43875
SEP,12,9,15.52,11.89809524,25.87666667,2.149166667,12.09875,1.5075
SEP,12,10,11.16,11.97380952,25.91875,2.251666667,13.07875,1.5525
SEP,12,11,5.55,12.051,25.73125,2.28625,15.27125,1.5675
SEP,12,12,5.64,11.941,25.19666667,2.300416667,17.8,1.58875
SEP,12,13,4.66,11.6855,24.90916667,2.302916667,20.58125,1.61
SEP,12,14,3.44,11.6265,24.37125,2.30375,22.98875,1.5975
SEP,12,15,3.79,11.6235,23.89208333,2.304166667,27.575,1.4725
SEP,12,16,2.14,11.51736842,23.27416667,2.300833333,32.03375,1.37375
SEP,12,17,2.26,10.83684211,22.61041667,2.297916667,36.1875,1.30375
SEP,12,18,8.79,10.83333333,21.67125,2.289583333,38.61,1.26125
SEP,12,19,13.57,10.53722222,21.21583333,2.280833333,37.98375,1.2575
SEP,12,20,14.83,10.13944444,20.185,2.274583333,35.845,1.265
SEP,12,21,6.56,9.757222222,19.17708333,2.2675,33.89875,1.2575
SEP,12,22,7.4,9.395555556,18.74166667,2.375833333,31.8525,1.25625
SEP,12,23,7.89,8.995555556,19.03333333,2.724583333,30.43,1.36
SEP,13,0,10.22,8.995555556,18.93541667,3.05125,28.13,1.405
SEP,13,1,10.61,8.995555556,19.15791667,3.658333333,25.16125,1.4175
SEP,13,2,7.25,NA,19.02791667,3.758333333,23.31875,1.4175
SEP,13,3,9.5,NA,18.75583333,3.805416667,22.675,1.40875
SEP,13,4,14.82,NA,18.575,3.842916667,22.52625,1.38625
SEP,13,5,11.12,NA,18.37875,3.875416667,21.67375,1.3825
SEP,13,6,14.75,NA,18.415,3.904166667,20.355,1.41875
SEP,13,7,21.01,NA,18.75583333,3.918333333,17.66125,1.3775
SEP,13,8,18.84,NA,18.71166667,3.912916667,16.005,1.41125
SEP,13,9,13.7,NA,18.0875,3.85375,15.67625,1.4625
SEP,13,10,10.84,NA,17.56083333,3.725,15.78375,1.50375
SEP,13,11,14.5,NA,18.2325,3.703333333,16.785,1.53875
SEP,13,12,12.25,NA,19.3775,3.730416667,19.2025,1.565
SEP,13,13,11.81,NA,19.935,3.924166667,22.70125,1.60125
SEP,13,14,8.38,NA,20.23125,4.605416667,27.485,1.59875
SEP,13,15,7.17,NA,20.93583333,5.452083333,32.6425,1.57125
SEP,13,16,8.17,NA,22.1,5.919166667,35.8275,1.5175
SEP,13,17,7.55,NA,23.37583333,5.996666667,36.82625,1.48375
SEP,13,18,9.83,10.44611111,24.1225,6.0925,37.17625,1.50375
SEP,13,19,17.87,10.59777778,23.45291667,6.2675,35.435,1.54875
SEP,13,20,17.87,NA,22.68666667,6.625416667,32.80125,1.6025
SEP,13,21,13.28,NA,22.3725,6.685416667,29.62625,1.5975
SEP,13,22,9.81,NA,22.01541667,6.60125,26.1075,1.5775
SEP,13,23,6.76,NA,21.16791667,6.280833333,23.98625,1.54375
SEP,14,0,8.61,NA,21.23458333,5.981666667,22.74,1.5275
SEP,14,1,14.15,NA,20.87458333,5.4575,21.5325,1.50625
SEP,14,2,11.78,11.38611111,20.80416667,5.409166667,19.49375,1.45125
SEP,14,3,15.86,11.34666667,21.05708333,5.414166667,18.39,1.3775
SEP,14,4,17.7,11.75052632,21.57583333,5.519583333,17.05875,1.29875
SEP,14,5,14.74,11.81631579,21.71291667,5.542083333,15.27875,1.26875
SEP,14,6,20.45,11.586,21.97416667,5.560833333,12.59875,1.32
SEP,14,7,20.68,11.5435,22.24291667,5.599166667,8.90125,1.39875
SEP,14,8,17.82,11.8375,23.22,5.72625,6.0575,1.51125
SEP,14,9,11.47,12.41095238,23.90791667,5.767916667,5.43375,1.5725
SEP,14,10,6.45,12.67619048,24.05375,5.768333333,6.7425,1.59625
SEP,14,11,10.08,12.87761905,23.945,5.7675,9.25125,1.62875
SEP,14,12,12.9,12.9652381,24.04708333,5.795416667,13.0275,1.67875
SEP,14,13,11.49,13.54238095,25.06708333,5.7025,17.81,1.71625
SEP,14,14,9.28,13.71761905,26.1025,5.08,23.85625,1.67875
SEP,14,15,8.78,13.77333333,26.60541667,4.397083333,30.80125,1.61625
SEP,14,16,10.52,14.05952381,26.71416667,4.884583333,37.46875,1.51625
SEP,14,17,10.01,14.98047619,27.225,5.8775,43.09375,1.48
SEP,14,18,12.97,15.55190476,29.57291667,5.966666667,44.66,1.49
SEP,14,19,14.28,15.94809524,29.94791667,5.844583333,45.45625,1.49
SEP,14,20,11.22,15.83,30.08083333,5.510416667,44.87375,1.47375
SEP,14,21,10.01,15.675,29.74958333,5.463333333,43.43625,1.45125
SEP,14,22,17,15.59954545,29.94875,5.45625,40.22875,1.45375
SEP,14,23,18.9,15.59954545,30.4775,5.483333333,35.71375,1.4575
SEP,15,0,24.58,16.24619048,31.21041667,5.509583333,29.9,1.46375
SEP,15,1,31.95,16.61772727,32.30416667,5.494583333,23.36875,1.45125
SEP,15,2,25.4,16.9647619,32.94791667,5.482916667,19.6075,1.4225
SEP,15,3,27.78,17.46,33.645,5.495,17.86857143,1.4
SEP,15,4,22.98,17.7352381,34.21875,5.39625,15.905,1.3825
SEP,15,5,23.62,18.07619048,35.19833333,5.384166667,NA,1.3875
SEP,15,6,24.42,18.80142857,35.78083333,5.3775,NA,1.38875
SEP,15,7,21.41,19.34428571,36.11375,5.355833333,NA,1.42
SEP,15,8,21.62,19.59714286,36.25083333,5.27,NA,1.4775
SEP,15,9,21.76,19.77190476,37.09583333,5.291666667,NA,1.54625
SEP,15,10,15.97,20.29190476,38.11875,5.3575,NA,1.56875
SEP,15,11,11.15,20.76619048,38.17541667,5.480416667,NA,1.5925
SEP,15,12,14.22,21.02857143,38.24916667,6.3775,NA,1.6725
SEP,15,13,10.16,21.37809524,38.02791667,7.233333333,31.75833333,1.7275
SEP,15,14,9.01,22.01666667,37.45083333,7.627916667,36.18285714,1.74375
SEP,15,15,9.88,22.45428571,37.72625,7.876666667,40.6825,1.7375
SEP,15,16,9.29,22.88857143,38.36291667,7.092916667,45.7875,1.69
SEP,15,17,5.54,22.11238095,37.73125,6.075,49.49,1.6275
SEP,15,18,7.88,21.54333333,36.26791667,5.93375,50.52375,1.62125
SEP,15,19,14.62,21.01761905,36.66083333,5.922083333,48.99125,1.6275
SEP,15,20,15.13,20.85,38.49708333,5.925833333,43.8425,1.585
SEP,15,21,19.17,21.00952381,40.2275,5.954166667,37.52375,1.55375
SEP,15,22,20.65,21.23952381,41.99041667,5.985833333,31.72875,1.54625
SEP,15,23,22.06,21.33772727,44.0775,6.054583333,24.3,1.53375
SEP,16,0,NA,21.33772727,44.84565217,6.183043478,21.73142857,1.54
SEP,16,1,13.55,21.41863636,45.13173913,6.227391304,19.32857143,1.535714286
SEP,16,2,6.35,21.39608696,45.08478261,6.254782609,18.55,1.514285714
SEP,16,3,13.14,21.01913043,44.8373913,6.251304348,17.79,1.484285714
