DATOS MÓVILES 2018_DIF,,,,,,,,
NOTA: LOS DATOS SON PREVALIDADOS,,,,,,,,
,,,,,,,,
MES,DIA,HORA,NO2,MPM2.5,MPM10,MSO2 24 HRS,MO3,MCO
AGO,7,20,12.9,8.908333333,17.79916667,2.86,30.25,1.34
AGO,7,21,21.23,9.185,18.15125,2.714583333,27.5325,1.33625
AGO,7,22,13.35,9.207894737,18.80666667,2.489583333,25.0125,1.32375
AGO,7,23,13.75,9.2435,19.14666667,2.38625,22.035,1.31375
AGO,8,0,10.02,9.3365,18.85125,2.332083333,19.25,1.3
AGO,8,1,22.21,9.5325,19.22416667,2.333333333,16.7975,1.3025
AGO,8,2,23.92,9.829047619,20.00291667,2.50875,14.1775,1.30875
AGO,8,3,21.59,10.37714286,20.78625,2.605,13.0825,1.31125
AGO,8,4,18.68,10.91142857,21.45666667,2.647083333,12.27125,1.30375
AGO,8,5,20.17,11.55428571,22.12125,2.705,12.62142857,1.2875
AGO,8,6,18.28,11.77809524,22.93333333,2.816666667,12.345,1.29375
AGO,8,7,15.31,12.03857143,23.47166667,2.87125,11.15166667,1.3475
AGO,8,8,14.14,12.29904762,24.03291667,2.994583333,8.618333333,1.39875
AGO,8,9,13.65,12.64904762,24.87291667,3.131666667,NA,1.43625
AGO,8,10,9.1,13.54136364,25.76875,3.337083333,NA,1.46125
AGO,8,11,9.48,13.56952381,26.39583333,3.43125,NA,1.485
AGO,8,12,8.07,13.995,27.07916667,3.445833333,NA,1.50625
AGO,8,13,8.35,14.60130435,27.6075,4.384583333,21.615,1.51375
AGO,8,14,6.1,15.26434783,28.32416667,5.5425,26.05,1.535
AGO,8,15,6.71,15.85869565,28.84916667,6.63375,33.56428571,1.52
AGO,8,16,6.45,16.60347826,29.30041667,7.18625,42.73428571,1.48875
AGO,8,17,10.52,16.75909091,29.75083333,7.8425,43.28625,1.46375
AGO,8,18,14.19,17.49272727,34.4075,9.125416667,45.26625,1.48625
AGO,8,19,17.95,18.18954545,36.64333333,9.50125,45.77875,1.4975
AGO,8,20,18.74,18.61363636,37.16791667,9.554166667,45.15625,1.5
AGO,8,21,21.55,18.69863636,37.77416667,9.607916667,42.79625,1.51375
AGO,8,22,19.72,19.11636364,37.92458333,9.660416667,38.695,1.48125
AGO,8,23,10.84,19.44409091,38.37583333,9.6975,34.33375,1.4375
AGO,9,0,9.06,19.84095238,38.30375,9.720416667,29.725,1.40875
AGO,9,1,13.61,20.06714286,38.52125,9.712083333,26.7975,1.385
AGO,9,2,12.23,20.2825,38.37375,9.543333333,25.6625,1.3275
AGO,9,3,22.46,20.377,38.12166667,9.439583333,23.86875,1.28625
AGO,9,4,20.51,20.4325,38.23,9.395,21.355,1.25875
AGO,9,5,21.79,20.6575,38.23541667,9.339166667,19.0775,1.23
AGO,9,6,24.36,21.1885,38.34041667,9.231666667,17.18125,1.24375
AGO,9,7,23.88,21.7715,38.825,9.175416667,15.145,1.28
AGO,9,8,15.45,21.975,38.66208333,9.040833333,13.83875,1.305
AGO,9,9,15.77,22.0845,38.50416667,8.909166667,12.82,1.33375
AGO,9,10,16.17,21.535,38.78666667,8.765833333,11.4325,1.3825
AGO,9,11,10.9,21.47095238,39.22125,8.709583333,12.71375,1.41375
AGO,9,12,8.22,21.81333333,38.87791667,8.66125,15.91875,1.44
AGO,9,13,7.66,22.29761905,39.1125,7.867083333,21.13,1.455
AGO,9,14,9.22,22.0335,39.00166667,7.850833333,26.77375,1.4475
AGO,9,15,11,22.0535,39.41875,9.126666667,32.11,1.4425
AGO,9,16,6.73,21.46736842,39.0425,8.86875,36.58625,1.43
AGO,9,17,10.25,21.5025,38.955,8.695,40.28125,1.42125
AGO,9,18,17.57,20.7125,35.41625,7.797083333,43.4575,1.4125
AGO,9,19,17.79,20.442,34.11583333,7.521666667,44.64375,1.4
