DATOS MÓVILES 2018_DIF,,,,,,,,
NOTA: LOS DATOS SON PREVALIDADOS,,,,,,,,
,,,,,,,,
MES,DIA,HORA,NO2,MPM2.5,MPM10,MSO2 24 HRS,MO3,MCO
ENE,3,3,46.36,32.80166667,74.315,6.694166667,1.035,2.00125
ENE,3,4,45.64,35.27958333,77.635,6.710833333,1.055,1.8675
ENE,3,5,52.58,37.07916667,80.77333333,6.966666667,1.02375,1.54875
ENE,3,6,44.85,39.3225,84.70041667,7.144166667,1.02125,1.375
ENE,3,7,43.6,41.04375,87.4925,7.42875,0.76375,1.35625
ENE,3,8,40.83,42.77208333,90.66833333,7.73875,0.62625,1.36
ENE,3,9,37.63,44.52166667,93.41666667,7.980416667,0.74,1.33875
ENE,3,10,37.78,45.75125,96.87666667,8.370416667,1.23625,1.33125
ENE,3,11,27.74,47.49458333,99.56625,8.56875,2.82125,1.3425
ENE,3,12,24.94,48.58125,101.9745833,8.749583333,5.30125,1.35375
ENE,3,13,12.63,49.55875,102.9058333,9.23125,8.86125,1.3175
ENE,3,14,12.94,49.70125,102.6983333,9.890833333,12.9525,1.2975
ENE,3,15,9.48,49.70791667,102.22375,10.025,17.09875,1.25625
ENE,3,16,9.97,49.70333333,102.6375,10.00416667,20.90875,1.18125
ENE,3,17,12.16,49.71625,103.25375,10.01416667,24.56875,1.09875
ENE,3,18,21.15,49.45083333,103.4275,10.31125,27.6075,1.04375
ENE,3,19,18.21,49.39958333,103.5241667,10.69625,28.04,1.00625
ENE,3,20,21.24,48.1225,100.7025,10.85083333,27.2275,0.99125
ENE,3,21,25.48,46.00666667,95.98333333,10.75583333,24.91625,1.01375
ENE,3,22,14.18,43.25333333,91.23833333,10.69416667,22.4875,1.00625
ENE,3,23,10.36,41.75083333,87.36708333,10.64041667,20.17375,0.99875
ENE,4,0,8.82,40.32833333,84.34375,10.60541667,18.075,0.9875
ENE,4,1,8.98,38.82291667,80.42125,10.56375,15.8875,0.96875
ENE,4,2,11.57,36.48791667,75.94166667,10.51583333,13.71625,0.92375
ENE,4,3,13.4,34.07583333,71.56541667,10.38875,12.90625,0.8825
ENE,4,4,11.69,31.82833333,68.63375,10.30833333,12.45125,0.8375
ENE,4,5,13.59,30.18916667,65.80625,10.03166667,12.2475,0.79375
ENE,4,6,16.68,28.22833333,62.66833333,9.880416667,11.3575,0.78
ENE,4,7,19.14,26.89,60.53916667,9.590833333,10.17375,0.7875
ENE,4,8,22.11,25.57625,57.81458333,9.262916667,8.95625,0.81625
ENE,4,9,22.79,24.31041667,55.43166667,9.045,8.00875,0.86375
ENE,4,10,14.03,23.59875,52.48083333,8.645833333,7.97375,0.91375
ENE,4,11,14.53,22.18416667,49.95333333,8.447083333,8.32875,0.96625
ENE,4,12,17.63,21.59,48.18833333,8.254166667,8.9275,1.0275
ENE,4,13,17.55,20.86375,47.65916667,7.783333333,10.32375,1.07125
ENE,4,14,19.13,21.04708333,48.11333333,7.235416667,12.59,1.09875
ENE,4,15,14.83,21.05458333,48.78458333,7.172916667,15.5175,1.1125
ENE,4,16,12.52,21.28416667,48.65041667,7.353333333,19.15875,1.10125
ENE,4,17,10.42,21.6975,48.54,7.49875,22.57125,1.0775
ENE,4,18,10.67,21.8525,48.34583333,7.254166667,25.06125,1.04875
ENE,4,19,43.57,21.74125,47.9475,6.859583333,25.415,1.1025
ENE,4,20,85.04,22.39625,50.05666667,6.832083333,23.79875,1.33125
ENE,4,21,86.93,24.45291667,54.86625,7.131666667,21.53125,1.565
ENE,4,22,78.01,26.40458333,61.44291667,7.385416667,18.66625,1.82625
ENE,4,23,72.03,28.89458333,67.97458333,7.533333333,15.17125,2.075
ENE,5,0,64.57,31.1325,74.01625,7.683333333,11.07125,2.195
ENE,5,1,62.23,33.44208333,78.62333333,7.790416667,6.9875,2.29875
ENE,5,2,60.13,35.57875,83.31,7.966666667,3.20625,2.43875
ENE,5,3,60.6,38.04916667,88.63541667,8.303333333,1.3325,2.415
ENE,5,4,60.39,40.32375,92.58,9.07,1.10125,2.1825
ENE,5,5,57.93,42.65666667,96.55375,9.431666667,0.94125,1.96
ENE,5,6,58.15,44.30916667,99.64,9.92375,0.7775,1.74625
ENE,5,7,54.09,45.95875,102.435,10.43208333,0.74,1.5725
ENE,5,8,55.59,47.37333333,106.7675,11.13458333,0.8375,1.58625
ENE,5,9,54.5,49.44625,111.6741667,11.74208333,1.035,1.62
ENE,5,10,49.87,51.70583333,117.2754167,12.25291667,1.72125,1.5875
ENE,5,11,29.71,53.34166667,120.33125,12.54916667,3.725,1.58375
ENE,5,12,14.66,53.93833333,121.1883333,12.61583333,6.68875,1.56125
ENE,5,13,8.73,54.16666667,121.3554167,12.54833333,10.07625,1.525
ENE,5,14,9.77,53.77125,120.3995833,12.35208333,13.645,1.4675
ENE,5,15,10.78,54.48608696,119.6720833,12.16708333,17.07125,1.38875
ENE,5,16,8.26,54.15,119.3233333,11.91958333,20.485,1.25125
ENE,5,17,7.55,53.74608696,118.8716667,11.70333333,23.77375,1.1
ENE,5,18,16.09,53.5026087,118.48375,11.62166667,26.10375,1
ENE,5,19,58.46,53.48086957,118.0054167,11.59708333,25.05,1.11375
ENE,5,20,76.02,53.2773913,119.07,11.60291667,22.10375,1.5125
ENE,5,21,68.58,52.71130435,119.0283333,11.48916667,18.74125,1.8725
ENE,5,22,62.84,52.2326087,116.96375,11.3625,15.19375,2.17
ENE,5,23,58.1,51.79478261,116.3979167,11.31208333,11.725,2.45625
ENE,6,0,55.28,51.65217391,114.7,11.23875,8.165,2.65125
ENE,6,1,56.36,50.97173913,115.3704167,11.48375,4.69125,2.81
ENE,6,2,54.1,50.9773913,114.1191667,11.69833333,1.66375,2.86
ENE,6,3,33.18,50.02347826,111.0083333,11.56083333,1.28375,2.7025
ENE,6,4,21.71,48.37826087,107.6,10.86666667,2.27,2.28125
ENE,6,5,28.51,46.41565217,104.2929167,10.71458333,2.97,1.91
ENE,6,6,35.99,45.01173913,101.5741667,10.42375,3.25,1.6025
ENE,6,7,35.11,43.59217391,99.255,10.0725,3.49875,1.32375
ENE,6,8,39.2,42.47608696,96.64375,9.64375,3.59375,1.19875
ENE,6,9,30.02,40.74347826,93.39041667,9.11,4.205,1.10625
ENE,6,10,23.95,38.58913043,89.10541667,8.664166667,5.45125,1.0925
ENE,6,11,18.88,37.09608696,87.21916667,8.3725,6.88875,1.125
ENE,6,12,17.5,36.51,87.12458333,8.288333333,8.555,1.18
ENE,6,13,17.42,36.16782609,87.16833333,8.310833333,10.94,1.22
ENE,6,14,17.77,36.06565217,87.56083333,8.333333333,13.8525,1.25125
ENE,6,15,16.51,35.87166667,87.95875,8.345,16.65875,1.2625
ENE,6,16,14.47,35.50041667,88.10125,8.36875,19.43625,1.21125
ENE,6,17,18.08,35.20333333,88.16916667,8.420416667,21.63375,1.18
ENE,6,18,21.84,34.86791667,88.835,8.529166667,22.9425,1.16
ENE,6,19,50.62,34.52833333,89.42166667,8.528333333,22.2,1.2075
ENE,6,20,50.82,34.11083333,86.31625,8.416666667,20.35,1.2525
ENE,6,21,44.38,33.41,82.71166667,8.45,17.83375,1.3025
ENE,6,22,29.76,31.87125,78.77041667,8.85625,15.48125,1.3125
ENE,6,23,21.16,29.97208333,74.03458333,8.8,13.5775,1.3
ENE,7,0,17.68,27.8825,70.25875,8.71,12.0175,1.28625
ENE,7,1,15.88,26.28083333,65.81791667,8.33,10.53625,1.25375
ENE,7,2,15.15,24.26541667,62.46708333,7.980416667,9.25375,1.2175
ENE,7,3,15.33,22.88125,60.82708333,7.90125,9.2325,1.11125
ENE,7,4,13.12,22.42708333,60.3,7.8775,9.8625,1.0075
ENE,7,5,17.7,22.16666667,60.15166667,7.820833333,10.32,0.915
ENE,7,6,25,21.97458333,60.04375,7.68875,10.02875,0.87375
ENE,7,7,26.18,21.63625,60.12541667,7.6075,9.25125,0.86625
ENE,7,8,22.36,21.11291667,58.63083333,7.351666667,8.43125,0.87875
ENE,7,9,24.83,20.4875,57.31833333,7.377083333,7.7875,0.9225
ENE,7,10,23.08,20.38583333,56.89791667,7.731666667,7.69875,0.97375
ENE,7,11,22.53,20.75875,56.84041667,8.624583333,8.24375,1.035
ENE,7,12,17.71,21.42791667,59.37291667,8.805416667,9.23,1.08
ENE,7,13,11.23,21.73958333,60.03416667,8.804166667,11.19375,1.0975
ENE,7,14,9.3,21.69416667,59.76041667,8.78375,14.17625,1.10125
ENE,7,15,7.22,21.18416667,59.4125,8.783333333,17.6825,1.0925
ENE,7,16,7.86,20.99291667,59.69208333,8.808333333,21.51125,1.07625
ENE,7,17,8.39,21.40541667,59.99458333,8.79875,25.0725,1.03875
ENE,7,18,11.75,21.75166667,59.64291667,8.700833333,27.80125,1.0025
ENE,7,19,29.57,21.95583333,58.81916667,8.690416667,28.64625,0.98625
ENE,7,20,75.53,22.25125,60.75125,8.623333333,26.38125,1.18875
ENE,7,21,55.2,22.68416667,61.285,8.350416667,24.4725,1.27125
ENE,7,22,66.41,23.23625,62.03375,7.81625,21.04875,1.41875
ENE,7,23,66.57,24.15291667,64.00666667,7.814583333,17.22375,1.62875
ENE,8,0,58.85,25.32833333,66.475,7.841666667,12.97,1.7225
ENE,8,1,54.04,26.41333333,67.68416667,7.869166667,8.89,1.78875
ENE,8,2,52.82,27.44416667,70.23916667,7.820416667,4.9725,1.82375
ENE,8,3,54.62,28.65208333,72.55125,7.727916667,2.33375,1.83875
ENE,8,4,57.15,29.85625,75.02416667,7.689583333,2.23,1.6325
ENE,8,5,50.43,30.70083333,76.96583333,7.579166667,1.1125,1.585
ENE,8,6,45.95,31.75583333,79.57583333,7.644583333,0.98125,1.485
ENE,8,7,44.76,33.115,82.32083333,7.764166667,0.94625,1.37125
ENE,8,8,51.4,34.59166667,86.68083333,8.560833333,0.9,1.4525
ENE,8,9,45.84,36.78916667,90.725,9.119166667,1.135,1.50125
ENE,8,10,45.31,37.74916667,93.55333333,9.260416667,2.19625,1.57625
ENE,8,11,41.38,38.64458333,96.17083333,8.919583333,4.3625,1.63125
ENE,8,12,27.87,39.24416667,95.22625,9.059583333,7.475,1.66375
ENE,8,13,21.03,39.42375,95.76333333,9.207083333,11.28625,1.665
ENE,8,14,24.52,39.46416667,97.52791667,9.298333333,15.11875,1.6675
ENE,8,15,21.91,39.95333333,99.53458333,9.340833333,18.67375,1.61125
ENE,8,16,19.38,40.51875,101.0583333,9.3625,22.31125,1.46375
ENE,8,17,22.42,40.22208333,102.6533333,9.399166667,25.41625,1.38375
ENE,8,18,30.3,40.345,104.1841667,9.424166667,27.19625,1.32875
ENE,8,19,45.13,40.245,105.9979167,9.605416667,26.285,1.31875
ENE,8,20,33.58,40.1675,104.82625,12.11333333,24.20875,1.32875
ENE,8,21,28.92,39.49083333,103.6395833,17.96625,21.4725,1.35
ENE,8,22,29.13,39.5125,103.4833333,24.0725,18.555,1.3425
ENE,8,23,34.99,39.08583333,101.5595833,30.35666667,15.6075,1.3925
ENE,9,0,20.64,38.65458333,99.49166667,31.79791667,13.04875,1.37125
ENE,9,1,17.68,37.77791667,97.70875,31.95208333,10.74875,1.32625
ENE,9,2,14.25,36.9275,94.73958333,32.02291667,9.2575,1.2525
ENE,9,3,10.96,35.87625,91.95041667,32.06083333,9.4475,1.145
ENE,9,4,12.3,34.77125,89.60416667,32.06666667,9.69875,1.05875
ENE,9,5,18.78,34.00958333,87.63208333,32.05833333,9.65,0.98375
ENE,9,6,22.91,32.76208333,84.71166667,31.99,9.45,0.93625
ENE,9,7,25.73,31.12083333,81.80541667,31.84083333,9.32375,0.88625
ENE,9,8,33.14,29.50208333,78.45458333,31.12083333,8.41125,0.95625
ENE,9,9,26.22,27.61416667,74.95625,30.48541667,7.73375,1.0325
ENE,9,10,26.47,26.65333333,72.24666667,30.09583333,7.405,1.11375
ENE,9,11,18.11,25.76166667,68.88541667,29.57666667,7.745,1.17
ENE,9,12,16.86,24.65708333,66.32958333,29.29291667,8.64875,1.215
ENE,9,13,18.54,24.23625,64.61833333,29.13208333,10.25875,1.2575
ENE,9,14,19.37,24.03416667,63.08916667,29.11541667,12.6575,1.29875
ENE,9,15,20.17,23.69625,61.55791667,29.18458333,15.57375,1.285
ENE,9,16,13.68,23.47375,60.25708333,29.24375,19.27875,1.215
ENE,9,17,12.83,23.36458333,57.96291667,29.22666667,22.69375,1.14875
ENE,9,18,25.45,22.86875,56.27208333,29.21375,24.68875,1.11375
ENE,9,19,72.32,22.70458333,55.39458333,29.08333333,23.2425,1.20125
ENE,9,20,74.83,22.87666667,57.37791667,26.61416667,20.995,1.445
ENE,9,21,67.98,23.75291667,62.825,20.85791667,18.3975,1.86375
ENE,9,22,67.2,25.39583333,67.42708333,14.86,15.32875,2.26375
ENE,9,23,63.89,27.19583333,75.93083333,9.070833333,12.15375,2.5475
ENE,10,0,58.05,29.41916667,82.555,8.0075,8.2725,2.68125
ENE,10,1,54.53,31.48916667,87.30708333,8.110833333,4.34125,2.7675
ENE,10,2,51.51,33.42125,92.15041667,8.457083333,1.90875,2.80375
ENE,10,3,46.33,34.81,96.01458333,8.689166667,1.76375,2.7275
ENE,10,4,41.75,35.95208333,99.67375,8.831666667,1.8775,2.51125
ENE,10,5,41.4,37.59916667,103.2616667,8.985,1.88625,2.11875
ENE,10,6,42.05,38.77291667,106.4458333,9.179166667,1.88625,1.73625
ENE,10,7,39.99,40.14125,108.3216667,9.427083333,1.6425,1.50375
ENE,10,8,35.29,40.91083333,109.8995833,9.718333333,1.635,1.4725
ENE,10,9,34.59,41.35458333,111.4341667,10.27583333,1.7925,1.5
ENE,10,10,44.67,41.93583333,114.8395833,11.46,1.7225,1.565
ENE,10,11,39.52,43.66125,118.6883333,12.21458333,3.1675,1.585
ENE,10,12,30.43,44.99916667,121.21125,12.42166667,5.6475,1.5675
ENE,10,13,18.62,46.1325,122.6833333,12.50375,9.25625,1.5275
ENE,10,14,11.57,47.04833333,122.9895833,12.4925,13.71625,1.47625
ENE,10,15,10.98,47.52708333,123.5783333,12.445,18.375,1.405
ENE,10,16,12.04,48.63043478,123.38,12.36166667,23.14625,1.3
ENE,10,17,14.43,49.14521739,124.4129167,12.34583333,27.84875,1.20375
ENE,10,18,17.16,50.00086957,124.9645833,12.35,31.4125,1.09
ENE,10,19,24.46,50.48347826,124.6116667,12.31125,32.84125,1.04875
ENE,10,20,26.75,50.47782609,121.9420833,12.23958333,32.70625,1.03875
ENE,10,21,23.69,49.82304348,116.5854167,12.15416667,31.48125,1.045
ENE,10,22,18.53,48.01086957,111.36625,12.04583333,29.595,1.0625
ENE,10,23,14.75,46.18434783,102.5158333,11.52875,27.31625,1.06625
ENE,11,0,23.16,43.62173913,95.81708333,11.16208333,24.15125,1.07
ENE,11,1,21.97,41.72608696,91.8475,10.92291667,20.93125,1.06
ENE,11,2,23.53,40.07304348,88.14291667,10.50416667,18.59,1.04875
ENE,11,3,27.57,39.18391304,85.21666667,10.22208333,16.85625,1.02
ENE,11,4,29.85,38.63608696,82.23666667,10.06833333,15.43875,0.9925
ENE,11,5,49.34,37.50043478,79.62333333,9.884583333,13.285,0.98125
ENE,11,6,54.35,37.45913043,78.19958333,9.588333333,10.775,0.97625
ENE,11,7,49.73,37.38782609,77.70041667,9.293333333,8.5075,1.00125
ENE,11,8,49.42,37.67956522,77.41125,8.927916667,7.01625,1.18
ENE,11,9,49.24,38.52086957,79.04958333,8.342083333,5.81625,1.33
ENE,11,10,27.9,39.16913043,76.77958333,7.017916667,5.6,1.365
ENE,11,11,9.05,37.18956522,72.77,6.19875,6.86,1.3675
ENE,11,12,7.16,35.42913043,70.48708333,5.914166667,8.9025,1.365
ENE,11,13,8,33.99347826,68.7,5.774583333,11.96375,1.3575
ENE,11,14,9.09,32.96304348,68.08416667,5.67,15.43375,1.34625
ENE,11,15,9.12,32.19869565,67.00708333,5.6875,18.51,1.32125
ENE,11,16,NA,32.19869565,67.75652174,5.672173913,20.93857143,1.165714286
ENE,11,17,NA,32.37954545,68.02818182,5.661818182,23.72666667,0.998333333
ENE,11,18,NA,32.27142857,68.30190476,5.662380952,NA,NA
ENE,11,19,NA,32.5585,67.7035,5.6605,NA,NA
ENE,11,20,NA,32.60421053,66.50789474,5.661578947,NA,NA
ENE,11,21,NA,32.59555556,65.55,5.657777778,NA,NA
ENE,11,22,NA,NA,NA,NA,NA,NA
ENE,11,23,NA,NA,NA,NA,NA,NA
ENE,12,0,NA,NA,NA,NA,NA,NA
ENE,12,1,NA,NA,NA,NA,NA,NA
ENE,12,2,NA,NA,NA,NA,NA,NA
ENE,12,3,NA,NA,NA,NA,NA,NA
ENE,12,4,NA,NA,NA,NA,NA,NA
ENE,12,5,NA,NA,NA,NA,NA,NA
ENE,12,6,NA,NA,NA,NA,NA,NA
ENE,12,7,NA,NA,NA,NA,NA,NA
ENE,12,8,NA,NA,NA,NA,NA,NA
ENE,12,9,NA,NA,NA,NA,NA,NA
ENE,12,10,NA,NA,NA,NA,NA,NA
ENE,12,11,16.78,NA,NA,NA,NA,NA
ENE,12,12,12.57,NA,NA,NA,NA,NA
ENE,12,13,14.33,NA,NA,NA,NA,NA
ENE,12,14,18.3,NA,NA,NA,NA,NA
ENE,12,15,19.46,NA,NA,NA,NA,NA
ENE,12,16,11.08,NA,NA,NA,24.22333333,1.153333333
ENE,12,17,12.35,NA,NA,NA,25.32142857,1.137142857
ENE,12,18,12.77,NA,NA,NA,25.85125,1.12
ENE,12,19,47.37,NA,NA,NA,25.34375,1.17375
ENE,12,20,77.69,NA,NA,NA,22.8125,1.33125
ENE,12,21,75.91,NA,NA,NA,20.015,1.64125
ENE,12,22,68.65,NA,NA,NA,17.1875,2.2975
ENE,12,23,61.51,NA,NA,NA,13.92875,2.69625
ENE,13,0,57.69,NA,NA,NA,10.12875,2.79625
ENE,13,1,45.83,NA,NA,NA,6.52375,2.8225
ENE,13,2,44.58,NA,NA,NA,3.04375,2.84625
ENE,13,3,44.82,NA,NA,NA,1.41875,2.80375
ENE,13,4,39.24,NA,126.0472222,24.72888889,1.38875,2.64625
ENE,13,5,37.25,40.77611111,123.8294737,23.82842105,1.375,2.32875
ENE,13,6,36.51,40.11842105,121.9035,23.1415,2.05,1.66125
ENE,13,7,34.28,40.2575,120.0142857,22.44571429,2.25,1.25625
ENE,13,8,32.81,39.87666667,119.325,21.81545455,2.3525,1.2125
ENE,13,9,27.41,39.745,119.296087,21.28086957,2.5275,1.23125
ENE,13,10,27.89,39.27695652,118.4408333,20.805,3.05,1.2775
ENE,13,11,22.22,40.11826087,121.7879167,20.235,4.37375,1.29125
ENE,13,12,19.26,39.865,123.8408333,20.33125,6.32625,1.31375
ENE,13,13,16.6,40.40541667,122.8145833,18.35125,8.93625,1.34875
ENE,13,14,15.29,39.96458333,118.46875,14.51708333,11.17375,1.35125
ENE,13,15,12.72,39.53916667,119.60125,12.12875,13.9675,1.34125
ENE,13,16,11.62,39.07791667,120.2970833,10.84041667,16.8375,1.28625
ENE,13,17,11.58,38.65875,120.9254167,10.06583333,19.19625,1.2375
ENE,13,18,11.98,38.26416667,122.4933333,9.864583333,21.03125,1.165
ENE,13,19,21.06,37.965,125.3541667,12.12583333,21.37125,1.155
ENE,13,20,15.1,38.08875,129.4516667,14.97875,20.9925,1.1125
ENE,13,21,17.21,37.75916667,128.8845833,15.72958333,19.9575,1.06625
ENE,13,22,14.61,36.53458333,124.12,16.38583333,18.645,1.0375
ENE,13,23,8.92,33.7325,112.25875,16.35666667,17.53,1.0125
ENE,14,0,6.11,30.78625,106.1525,15.79708333,16.515,0.9925
ENE,14,1,7.55,28.69625,102.71,15.87666667,15.4675,0.97
ENE,14,2,11.86,27.19666667,100.3391667,16.6725,14.45875,0.95125
ENE,14,3,10.38,26.46166667,97.615,17.51916667,14.31125,0.8925
ENE,14,4,8.15,25.73416667,94.71416667,18.04166667,14.21875,0.8725
ENE,14,5,5.92,24.97875,92.22041667,17.99958333,14.2825,0.85375
ENE,14,6,5.19,24.21,89.5175,17.80208333,14.24875,0.8425
ENE,14,7,5.63,22.86375,86.87125,17.65583333,13.95375,0.84
ENE,14,8,9.28,22.01375,83.77583333,17.53291667,13.39375,0.85625
ENE,14,9,12.13,21.02666667,79.95375,17.62208333,12.975,0.88125
ENE,14,10,8.98,20.41541667,77.17666667,17.87333333,13.2325,0.90625
ENE,14,11,7.72,19.60125,74.67416667,18.06583333,13.61375,0.93
ENE,14,12,9.3,18.79833333,72.2175,18.06541667,14.06875,0.96875
ENE,14,13,10.33,18.07333333,70.23208333,18.04625,14.635,1.00875
ENE,14,14,11.62,17.93333333,68.10458333,18.035,15.3325,1.045
ENE,14,15,12.06,17.79869565,65.77125,17.75541667,16.1375,1.0725
ENE,14,16,14.82,17.60565217,64.72083333,17.7225,17.19125,1.09125
ENE,14,17,14.3,17.53826087,62.94375,17.69708333,18.405,1.1
ENE,14,18,18.21,17.32173913,60.615,17.38416667,19.105,1.11625
ENE,14,19,22.39,17.24695652,56.77083333,14.99,19.17,1.13375
ENE,14,20,46.32,16.38826087,50.69958333,12.27083333,17.68625,1.2
ENE,14,21,32.23,16.01391304,48.16041667,11.88083333,16.19625,1.24125
ENE,14,22,24.14,15.76652174,46.05958333,11.25,14.76875,1.2475
ENE,14,23,18.17,15.5026087,44.16916667,11.05416667,13.33875,1.23625
ENE,15,0,14.6,15.46347826,42.34875,10.9875,11.9025,1.20625
ENE,15,1,12.79,15.61826087,41.28541667,10.67,10.38375,1.17125
ENE,15,2,9.97,15.83826087,40.82,9.730833333,9.12875,1.125
ENE,15,3,10.12,15.44695652,40.50291667,8.769583333,8.315,1.07875
ENE,15,4,8.81,14.90782609,40.54041667,8.242083333,8.99,0.97
ENE,15,5,14.44,14.30565217,40.88041667,8.28875,9.1025,0.89375
ENE,15,6,18.22,14.20304348,41.86916667,8.347083333,8.69375,0.86875
ENE,15,7,23.49,14.37521739,42.90916667,8.419166667,7.97625,0.88125
ENE,15,8,27.89,14.81217391,44.69625,8.489583333,7.045,0.96
ENE,15,9,19.31,15.83043478,47.17625,8.306666667,6.67375,1.035
ENE,15,10,18.07,16.45043478,48.74875,8.015833333,6.56875,1.11125
ENE,15,11,16.01,17.16695652,49.54666667,7.857916667,6.7725,1.175
ENE,15,12,16.91,17.59521739,50.35041667,7.81125,7.21,1.24125
ENE,15,13,16.76,17.90782609,51.13833333,8.06875,8.40625,1.29625
ENE,15,14,14.55,18.54521739,51.79083333,8.25625,10.4125,1.3125
ENE,15,15,13.99,18.82583333,52.22458333,8.63225,12.918,1.30625
ENE,15,16,17.76,18.47041667,52.155,8.617070833,15.61375,1.245
ENE,15,17,15.46,18.60478261,52.78043478,8.652904167,17.745,1.205
ENE,15,18,17.51,18.70909091,53.14227273,8.682070833,19.35375,1.1725
ENE,15,19,48.27,18.93714286,52.30545455,8.6149875,18.91,1.285
ENE,15,20,63.49,19.78571429,55.09409091,8.282070833,17.2575,1.45125
ENE,15,21,60.46,20.44571429,58.38681818,7.779570833,15.28125,1.875
ENE,15,22,62.56,22.42285714,65.49909091,7.943320833,12.7575,2.25375
ENE,15,23,50.87,24.58571429,72.38727273,8.2537375,9.9595,2.41
ENE,16,0,38,26.08,75.19454545,8.358320833,7.17125,2.425
ENE,16,1,28.98,26.76190476,76.9,8.426654167,4.6075,2.4075
ENE,16,2,29.58,27.1752381,78.45318182,8.642904167,2.12,2.38625
ENE,16,3,32.73,27.5547619,79.99909091,8.730820833,1.18,2.24
ENE,16,4,33.43,28.10190476,81.07681818,8.8149875,1.15625,2.035
ENE,16,5,31.77,28.79809524,82.47227273,8.879154167,1.10125,1.575
