DATOS MÓVILES  DE ACUERDO AL ÍNDICE AIRE Y SALUD_CRUZ ROJA 2022,,,,,,,,,
NOTA: LOS DATOS SON PREVALIDADOS,,,,,,,,,
,,,,,,,,,
MES,DIA,HORA,O3 Horario [ppm],O3 Promedio de 8 hrs. [ppm],SO2 promedio de 24 hrs. [ppm],CO Promedio de 8 hrs. [ppm],PM10 Promedio ponderado  de 12 hrs. [µg/m³],PM2.5 Promedio ponderado  de 12 hrs.  [µg/m³],NO2 Horario [ppm]
MARZO,16,12,0.055,0.035,0.052,0.38,45,30,0.012
MARZO,16,13,0.053,0.037,0.052,0.41,42,27,0.004
MARZO,16,14,0.05,0.04,0.052,0.43,37,26,0.003
MARZO,16,15,0.053,0.043,0.051,0.46,31,24,0.003
MARZO,16,16,0.055,0.047,0.051,0.48,30,22,0.003
MARZO,16,17,0.051,0.05,0.05,0.49,28,22,0.003
MARZO,16,18,0.049,0.052,0.05,0.51,36,20,0.003
MARZO,16,19,0.035,0.05,0.05,0.55,40,22,0.01
MARZO,16,20,0.026,0.046,0.049,0.57,42,21,0.024
MARZO,16,21,0.025,0.043,0.047,0.59,40,20,0.029
MARZO,16,22,0.023,0.04,0.045,0.61,37,20,0.011
MARZO,16,23,0.025,0.036,0.036,0.62,36,20,0.012
MARZO,17,0,0.024,0.032,0.027,0.61,32,20,0.012
MARZO,17,1,0.025,0.029,NA,0.62,16,10,0.012
MARZO,17,2,0.034,0.027,NA,0.62,9,7,0.004
MARZO,17,3,0.038,0.027,NA,0.54,5,NA,0.006
MARZO,17,4,0.035,0.029,NA,0.48,3,NA,0.018
MARZO,17,5,0.026,0.029,NA,0.42,2,NA,0.01
MARZO,17,6,0.023,0.029,NA,0.36,2,NA,0.014
MARZO,17,7,0.01,0.027,NA,0.39,1,NA,0.022
MARZO,17,8,0.006,0.025,NA,0.51,1,NA,0.025
MARZO,17,9,0.016,0.024,NA,0.53,1,NA,0.016
MARZO,17,10,0.027,0.023,NA,0.54,1,NA,0.007
