DATOS HORARIOS 2021_NATIVITAS,,,,,,,,,,,,
NOTA: LOS DATOS SON PREVALIDADOS,,,,,,,,,,,,
,,,,,,,,,,,,
MES,DIA,HORA,O3 [ppm],SO2 [ppm],NO2 [ppm],CO [ppm],PM10 [µg/m³],TEMP,WS,WD,HR,RADSOL
NOVIEMBRE,2,12,0.0371,0.0027,0.0047,0.75,24,23.02,3.94,87.89,28.45,831.22
NOVIEMBRE,2,13,0.0435,0.0027,0.0058,0.78,20,24.32,4.59,87.93,21.28,784.58
NOVIEMBRE,2,14,0.0486,0.0026,0.0055,0.74,25,25.44,4.2,80.63,16.77,752.76
NOVIEMBRE,2,15,0.0522,0.0033,0.0061,0.76,19,26.77,3.41,87.5,16.52,715.51
NOVIEMBRE,2,16,0.053,0.003,0.0059,0.74,15,26.87,3.68,89.52,17.84,543.25
NOVIEMBRE,2,17,0.0506,0.003,0.006,0.76,20,26.4,3.56,81.78,18.34,325.33
NOVIEMBRE,2,18,0.0372,0.0025,0.0117,0.86,19,24.69,3.26,84.74,18.75,99.27
NOVIEMBRE,2,19,0.0313,0.0026,0.0126,0.9,30,21.18,3.82,68.05,22.92,4.17
NOVIEMBRE,2,20,0.0246,0.0032,0.0139,0.91,29,19.36,3.05,70.46,28.83,9.64
NOVIEMBRE,2,21,0.0102,0.0028,0.0201,0.97,40,16.38,2.01,91.03,36.01,5.15
NOVIEMBRE,2,22,0.015,0.0027,0.0128,0.91,34,15.37,2.99,98.12,46.96,2.64
NOVIEMBRE,2,23,0.0167,0.0028,0.0088,0.82,28,14.54,3.27,94.16,57.9,5.24
NOVIEMBRE,3,0,0.0147,0.003,0.0096,0.77,27,13.38,2.58,116.19,62.15,2.81
NOVIEMBRE,3,1,0.0158,0.0034,0.0083,0.75,29,12.12,2.47,105.89,66.24,9.92
NOVIEMBRE,3,2,0.0105,0.0049,0.0136,0.74,25,11.18,2.62,128.51,67.99,5.2
NOVIEMBRE,3,3,0.0141,0.0054,0.0107,0.74,22,11.17,3.15,106.82,69.91,4.53
NOVIEMBRE,3,4,0.0034,0.004,0.018,0.81,23,9.8,2.41,126.17,69,3.02
NOVIEMBRE,3,5,NA,0.005,0.0227,0.9,37,9.56,2.67,103.02,69.28,5.42
NOVIEMBRE,3,6,NA,0.0048,0.0207,0.89,39,9.34,3.18,102.53,70.42,2.94
NOVIEMBRE,3,7,NA,0.0039,0.0206,1.08,34,8.64,2.35,88.53,72.79,5.83
NOVIEMBRE,3,8,0.0024,0.0039,0.0196,1.15,53,10.62,2.1,104.32,69.09,123.5
NOVIEMBRE,3,9,0.0109,0.0039,0.0148,0.97,46,14.1,2.52,106.97,60.28,343.36
NOVIEMBRE,3,10,0.022,0.0036,0.0121,0.91,45,18.3,2.16,113.34,48.18,549.42
NOVIEMBRE,3,11,0.0362,0.003,0.0075,0.79,32,20.59,2.63,89.14,34.15,625.69
NOVIEMBRE,3,12,0.0445,0.0027,0.0057,0.74,21,23.13,3.02,84.86,24.37,808.15
NOVIEMBRE,3,13,0.0496,0.0036,0.0042,0.71,20,25.42,2.4,122.34,18.11,780.01
NOVIEMBRE,3,14,0.0521,0.0122,0.0051,0.86,33,26.52,2.17,139.71,17.39,752.29
NOVIEMBRE,3,15,0.0547,0.0165,0.0057,0.97,19,27.58,2.66,240.34,17.31,715.67
NOVIEMBRE,3,16,0.0507,0.0066,0.0049,0.85,13,27.51,2.79,268.03,16.86,504.31
NOVIEMBRE,3,17,0.0459,0.0073,0.0111,1.05,22,25.15,3.24,241.9,20.6,173.19
NOVIEMBRE,3,18,0.0334,0.0077,0.0156,1.13,36,23.58,2.84,265.88,21,92.7
NOVIEMBRE,3,19,0.0182,0.0043,0.0271,1.51,39,21.39,1.79,229.33,23.23,10.02
NOVIEMBRE,3,20,0.005,0.005,0.036,2.36,70,19.21,1.48,193.74,26.7,16.07
NOVIEMBRE,3,21,0.0045,0.0056,0.0334,1.65,97,17.46,1.34,146.27,32.56,5.01
NOVIEMBRE,3,22,0.0076,0.0057,0.0292,1.53,121,15.27,1.39,67.59,40.16,2.73
NOVIEMBRE,3,23,0.0022,0.0075,0.0267,1.11,97,14.31,2.12,104.03,44.9,4.26
NOVIEMBRE,4,0,0.0027,0.0037,0.0219,0.87,48,13.77,2.9,116.93,46.72,4.43
NOVIEMBRE,4,1,0.0114,0.0033,0.0138,0.8,43,12.95,2.92,83.42,49.13,5.37
NOVIEMBRE,4,2,0.0051,0.0054,0.0185,0.8,29,11.2,1.92,122.09,53.45,2.86
NOVIEMBRE,4,3,0.0088,0.0117,0.0178,0.78,36,10.97,2.06,77.54,56.19,3.02
NOVIEMBRE,4,4,0.0088,0.0049,0.0162,0.77,24,10.65,2.49,96.9,58.87,2.96
NOVIEMBRE,4,5,0.0055,0.0153,0.0179,0.77,39,9.43,2.83,110.1,68.04,5.42
NOVIEMBRE,4,6,0.0119,0.0051,0.0106,0.73,24,9.16,2.62,109.42,74.08,6.22
NOVIEMBRE,4,7,0.0101,0.0042,0.0126,0.85,17,9.01,2.97,110.1,77.33,4.74
NOVIEMBRE,4,8,0.0099,0.0041,0.0134,1.02,38,10.13,3.15,91.71,74.69,106.74
NOVIEMBRE,4,9,0.0194,0.0043,0.0091,0.84,30,13.73,3.61,103.91,62.25,310.77
NOVIEMBRE,4,10,0.0293,0.0039,0.0068,0.78,25,16.97,3.59,101.54,47.98,510.73
NOVIEMBRE,4,11,0.0365,0.0036,0.0051,0.75,25,19.86,3.28,110.21,38.42,699.02
NOVIEMBRE,4,12,0.0416,0.0039,0.007,0.83,20,21.8,3.62,93.39,31.54,801.07
NOVIEMBRE,4,13,0.0474,0.004,0.0113,0.88,26,23.8,3.07,87.91,28.03,773.32
NOVIEMBRE,4,14,0.0597,0.0072,0.0077,0.82,23,25.5,2.21,156.83,24.46,750.55
NOVIEMBRE,4,15,0.0653,0.0166,0.0057,0.83,25,27.06,2.11,210.09,21.05,723.87
NOVIEMBRE,4,16,0.0649,0.0093,0.0058,0.84,25,27.17,2.14,203.05,19.24,527.08
NOVIEMBRE,4,17,0.0626,0.0075,0.0073,0.86,27,25.67,2.21,232.93,19.95,255.95
NOVIEMBRE,4,18,0.0524,0.0054,0.014,1.1,26,23.51,1.85,276.68,22.29,77.29
NOVIEMBRE,4,19,0.0283,0.0059,0.0298,1.63,60,20.95,0.98,160.24,24.65,3.69
NOVIEMBRE,4,20,0.0125,0.008,0.0418,2.82,135,19.4,1.89,93.67,29.1,2.58
NOVIEMBRE,4,21,0.0222,0.0074,0.0105,0.89,83,17.92,4.13,61.82,48.57,6.53
NOVIEMBRE,4,22,0.0188,0.0044,0.0087,0.85,50,16.05,4.15,79,60.02,4.99
NOVIEMBRE,4,23,0.0222,0.0039,0.0061,0.78,40,14.37,4.82,89.49,65.96,2.79
NOVIEMBRE,5,0,0.0236,0.0035,0.0046,0.74,24,13.08,4.88,89.86,70.8,4.69
NOVIEMBRE,5,1,0.023,0.0035,0.0043,0.72,16,12.07,4.01,84.95,75.6,2.99
NOVIEMBRE,5,2,0.0229,0.0033,0.0047,0.72,10,11.5,3.51,85.73,78.1,7.56
NOVIEMBRE,5,3,0.0222,0.0033,0.0046,0.71,11,10.71,3.27,85.47,81.63,5.41
NOVIEMBRE,5,4,0.0206,0.0032,0.0049,0.71,12,10.21,3.11,90.53,84.19,3.11
NOVIEMBRE,5,5,0.0214,0.0032,0.0053,0.72,14,9.88,2.99,82.07,84.96,5.37
NOVIEMBRE,5,6,0.0185,0.0033,0.0075,0.72,13,9.7,3.29,84.6,85.36,7.67
NOVIEMBRE,5,7,0.0147,0.0031,0.0105,0.88,12,9.6,3.12,88.8,85.06,4.93
NOVIEMBRE,5,8,0.0125,0.0031,0.0121,0.92,28,10.17,3.35,102.24,82.53,80.33
NOVIEMBRE,5,9,0.018,0.0032,0.0093,0.89,37,12.74,3.43,85.26,74.71,268.12
NOVIEMBRE,5,10,0.0271,0.0033,0.0068,0.83,31,15.89,4.18,93.73,60.47,511.17
NOVIEMBRE,5,11,0.035,0.0032,0.0053,0.79,27,18.54,3.5,97.31,49.91,691.03
NOVIEMBRE,5,12,0.0416,0.0031,0.0045,0.77,24,20.94,2.96,113.58,42,795.27
NOVIEMBRE,5,13,0.0473,0.0069,0.0057,0.78,18,23.25,2.64,125.25,33.02,787.09
NOVIEMBRE,5,14,0.0541,0.0073,0.0049,0.75,28,24.61,2.7,149.42,28.52,725.12
NOVIEMBRE,5,15,0.0549,0.0051,0.0042,0.76,20,25.76,2.41,127.9,25.87,705.14
NOVIEMBRE,5,16,0.0536,0.0033,0.0036,0.74,16,26.64,2.47,160.17,24.58,536.05
NOVIEMBRE,5,17,0.0507,0.0032,0.0045,0.76,29,23.63,2.17,129.14,26.9,101.7
NOVIEMBRE,5,18,0.0421,0.0055,0.0103,0.85,27,22.57,2.06,137.22,28.36,56.04
NOVIEMBRE,5,19,0.0176,0.0077,0.0283,1.4,67,20.56,1.98,80.62,32.64,3.54
NOVIEMBRE,5,20,0.0153,0.0051,0.0283,1.4,70,19.17,2.29,70.28,35.31,4.78
NOVIEMBRE,5,21,0.0249,0.0035,0.0136,0.9,51,17.68,3.2,79.43,34.85,2.59
NOVIEMBRE,5,22,0.0294,0.003,0.0089,0.82,31,16.52,3.79,70.35,36.27,2.7
NOVIEMBRE,5,23,0.0247,0.0035,0.0105,0.87,22,15.89,3.99,95.69,38.99,8.81
NOVIEMBRE,6,0,0.0226,0.0033,0.0115,0.82,21,14.84,3.14,103.37,44.34,2.83
NOVIEMBRE,6,1,0.0164,0.0032,0.0132,0.76,16,13.13,2.3,98.55,52.96,2.88
NOVIEMBRE,6,2,0.0153,0.0065,0.0113,0.76,15,11.41,2.59,128.46,63.12,2.95
NOVIEMBRE,6,3,0.0122,0.0066,0.0151,0.79,25,10.3,2.55,118.18,71.04,5.48
NOVIEMBRE,6,4,NA,0.0082,0.0185,0.83,35,10.29,3.45,106.17,75.34,3.15
NOVIEMBRE,6,5,0.0025,0.0158,0.0188,0.83,41,9.89,3.65,88.81,79.37,2.92
NOVIEMBRE,6,6,0.0043,0.0055,0.014,0.84,25,8.77,2.97,96.15,85.11,3.08
NOVIEMBRE,6,7,0.0043,0.0044,0.0142,0.91,30,8.22,2.74,72.66,87.27,4.75
NOVIEMBRE,6,8,0.0064,0.0042,0.0118,0.9,27,9.56,3.55,107.46,85.32,114.12
NOVIEMBRE,6,9,0.0139,0.0039,0.0086,0.88,40,12.99,3.25,104.91,73.7,333.87
NOVIEMBRE,6,10,0.0224,0.006,0.0082,0.83,32,16.46,3.21,108.31,57.53,537.67
NOVIEMBRE,6,11,0.033,0.0041,0.0063,0.79,26,19.66,3.13,102.88,42.3,704.13
NOVIEMBRE,6,12,0.041,0.0034,0.0047,0.76,22,22.21,3.19,119.12,32.32,807.24
NOVIEMBRE,6,13,0.0425,0.0089,0.0052,0.84,18,23.87,3.69,100.88,27.56,792.86
NOVIEMBRE,6,14,0.0415,0.009,0.0062,0.79,20,24.87,3.97,64.89,20.26,744.17
NOVIEMBRE,6,15,0.0424,0.0162,0.0068,0.93,14,25.44,4.05,82.92,18.68,719.76
NOVIEMBRE,6,16,0.0423,0.0258,0.0087,1.08,22,25.74,3.74,105.8,16.89,549.67
NOVIEMBRE,6,17,0.0461,0.0066,0.0076,0.86,29,25.54,3.33,101.43,19.21,328.37
NOVIEMBRE,6,18,0.0407,0.0206,0.0126,1.08,31,24.03,3.45,139.06,21.42,108.3
NOVIEMBRE,6,19,0.0277,0.0209,0.0177,1.06,40,21.03,3.46,130.9,26.27,6.33
NOVIEMBRE,6,20,0.0256,0.0042,0.0143,0.9,36,18.82,3.97,60.39,30.36,2.62
NOVIEMBRE,6,21,0.0297,0.0273,0.0094,0.84,25,17.57,4.29,52.03,35.07,4.93
NOVIEMBRE,6,22,0.0272,0.007,0.0077,0.84,23,15.29,3.53,97.25,43.49,2.84
NOVIEMBRE,6,23,0.0289,0.0037,0.0066,0.79,26,14.4,4.42,96.34,46.01,2.84
NOVIEMBRE,7,0,0.0252,0.0033,0.0086,0.8,22,12.84,3.56,86.56,50.92,2.94
NOVIEMBRE,7,1,0.0271,0.003,0.0063,0.76,22,11.7,3.02,87.69,54.97,3.01
NOVIEMBRE,7,2,0.0278,0.0029,0.005,0.73,14,10.77,3.1,88.43,59.04,2.99
NOVIEMBRE,7,3,0.0204,0.0093,0.008,0.73,11,9.26,2.73,105.18,65.76,3.04
NOVIEMBRE,7,4,0.0191,0.0152,0.0084,0.73,22,8.51,2.68,109.28,70.34,3.12
NOVIEMBRE,7,5,0.0176,0.0058,0.007,0.73,21,7.41,2.39,72.79,73.68,3.17
NOVIEMBRE,7,6,0.0139,0.0039,0.0093,0.76,13,7.46,3.19,91.1,75.79,3.13
NOVIEMBRE,7,7,0.0085,0.0035,0.0126,0.84,20,6.76,3.11,89.98,79.85,5
NOVIEMBRE,7,8,0.0074,0.0036,0.0122,0.91,24,7.68,2.85,86.75,79.56,117.85
NOVIEMBRE,7,9,0.0181,0.004,0.0081,0.87,28,11.54,3.3,86.62,68.84,340.83
NOVIEMBRE,7,10,0.0293,0.0037,0.0064,0.81,19,15.24,4.15,91.55,54.12,548.39
NOVIEMBRE,7,11,0.0363,0.0032,0.0049,0.8,20,18.36,3.38,109.7,44.67,711.21
NOVIEMBRE,7,12,0.0442,0.0032,0.004,0.75,16,21.57,2.87,112.37,32.77,821.99
NOVIEMBRE,7,13,0.0522,0.0196,0.0055,0.86,11,24.32,2.02,154.68,22.94,758.73
NOVIEMBRE,7,14,0.0552,0.028,0.0064,1.17,17,25.55,2.52,176.1,18.88,712.51
NOVIEMBRE,7,15,0.051,0.0044,0.0043,0.74,13,26.35,2.71,121.44,15.65,668.62
NOVIEMBRE,7,16,0.0504,0.0027,0.0053,0.81,9,26.12,3.9,90.18,14.28,521.54
NOVIEMBRE,7,17,0.0525,0.0036,0.0067,0.83,17,25.48,3.56,86.44,17.43,331.5
NOVIEMBRE,7,18,0.0507,0.0034,0.0092,0.91,16,24.24,2.08,95.88,19.72,105.59
NOVIEMBRE,7,19,0.0298,0.0083,0.0209,1.26,35,20.84,2.68,107.45,20.07,8.51
NOVIEMBRE,7,20,0.0372,0.1568,0.0095,1.92,31,19.34,5.37,44.54,18.39,4.79
NOVIEMBRE,7,21,0.0313,0.0187,0.008,0.77,31,17.32,5.29,52.05,25.47,4.89
NOVIEMBRE,7,22,0.022,0.0062,0.0112,0.88,33,14.99,3.36,84.42,33.82,2.79
NOVIEMBRE,7,23,0.0248,0.0031,0.0076,0.79,20,13.54,3.92,87.95,44.51,2.78
NOVIEMBRE,8,0,0.029,0.0029,0.0046,0.73,23,12.65,4.31,82.94,51.36,2.89
NOVIEMBRE,8,1,0.0284,0.003,0.0033,0.72,29,11.62,4.01,72.24,59.08,2.98
NOVIEMBRE,8,2,0.0278,0.003,0.004,0.71,19,11.37,3.31,93.46,63.44,2.94
NOVIEMBRE,8,3,0.0263,0.0029,0.0036,0.72,13,10.3,3.03,93.76,68.66,3.02
NOVIEMBRE,8,4,0.0145,0.0087,0.0095,0.73,18,8.66,2.45,125.42,76.72,3.07
NOVIEMBRE,8,5,0.0168,0.0044,0.0068,0.74,18,8.43,2.88,98.38,80.72,3.13
NOVIEMBRE,8,6,0.0107,0.0034,0.0102,0.77,17,7.81,2.87,104.6,84.3,3.2
NOVIEMBRE,8,7,0.0058,0.0031,0.0139,0.97,25,7.18,2.46,95.61,86.95,4.72
NOVIEMBRE,8,8,0.0097,0.0031,0.012,0.95,32,8.91,3.19,102.91,82.18,113.61
NOVIEMBRE,8,9,0.0163,0.0032,0.0095,0.91,29,11.99,2.86,85.06,72.61,313.44
NOVIEMBRE,8,10,0.0254,0.0032,0.0072,0.87,32,15.51,3.12,78.45,58.95,548.83
NOVIEMBRE,8,11,0.0324,0.0032,0.0059,0.83,20,18.48,2.77,100.78,49.14,683.13
NOVIEMBRE,8,12,0.0434,0.0054,0.006,0.74,18,22.02,2.05,145.03,38.24,812.16
NOVIEMBRE,8,13,0.0652,0.0265,0.01,1.44,25,24.59,2.08,245.44,31.82,757.75
NOVIEMBRE,8,14,0.066,0.0421,0.0082,1.89,28,26.1,1.92,211.47,24.91,679.13
NOVIEMBRE,8,15,0.0632,0.0193,0.0068,1.14,22,27.22,2.2,208.74,21.25,713.32
NOVIEMBRE,8,16,0.0589,0.0105,0.0068,0.87,27,27.27,2.66,150.47,18.64,527.04
NOVIEMBRE,8,17,0.0541,0.0037,0.0069,0.77,26,26.13,3.08,96.53,15.49,297.44
NOVIEMBRE,8,18,0.0427,0.0034,0.0166,0.95,29,24.86,3.21,84.51,15.33,140.66
NOVIEMBRE,8,19,0.0179,0.006,0.0355,1.5,42,21.4,2.53,67.4,19.92,3.82
NOVIEMBRE,8,20,0.0252,0.0236,0.0241,1.08,57,19.78,3.25,53.27,21.89,2.52
NOVIEMBRE,8,21,0.0251,0.0164,0.0135,0.89,43,17.73,3.72,79.57,28.04,7.16
NOVIEMBRE,8,22,0.0252,0.0043,0.0096,0.82,33,15.77,3.7,84.17,36.88,2.74
NOVIEMBRE,8,23,0.0224,0.0043,0.0085,0.79,26,14.2,2.98,90.1,45.88,5.12
NOVIEMBRE,9,0,0.0235,0.0039,0.0072,0.75,27,13.18,3.81,94.43,52.66,2.86
NOVIEMBRE,9,1,0.0251,0.0037,0.0066,0.74,15,12.59,3.4,94.65,56.57,5.38
NOVIEMBRE,9,2,0.024,0.0035,0.0064,0.72,13,11.09,3.49,90.58,64.02,3.03
NOVIEMBRE,9,3,0.0202,0.0035,0.0075,0.72,11,9.95,3.39,115.38,69.9,3.06
NOVIEMBRE,9,4,0.0173,0.0063,0.0099,0.72,17,9.16,3.62,97.67,75.81,2.96
NOVIEMBRE,9,5,0.02,0.0041,0.0062,0.71,15,8.85,3.72,112.82,78.88,3.02
NOVIEMBRE,9,6,0.0132,0.0036,0.0095,0.75,16,7.81,3.23,95.86,84.48,3.15
NOVIEMBRE,9,7,0.0101,0.0033,0.0113,0.87,18,7.39,3.46,97.91,86.65,4.79
NOVIEMBRE,9,8,0.0096,0.0032,0.0128,0.99,27,8.65,3.44,94.24,84.66,109.07
NOVIEMBRE,9,9,0.0188,0.0034,0.0091,0.9,32,12.05,4.13,104.42,72.95,335.19
NOVIEMBRE,9,10,0.0264,0.0034,0.0072,0.84,31,14.72,4.1,96.51,59.74,539.51
NOVIEMBRE,9,11,0.0343,0.003,0.0061,0.8,31,17.37,3.74,101.7,49.48,702.28
NOVIEMBRE,9,12,0.0435,0.0031,0.0049,0.76,24,20.25,2.91,104.62,37.06,811.64
NOVIEMBRE,9,13,0.0514,0.0117,0.0052,0.79,18,23.55,1.85,155.91,29.15,777.71
NOVIEMBRE,9,14,0.0653,0.029,0.0064,1.22,27,24.78,2.28,228.7,26.39,664.65
NOVIEMBRE,9,15,0.0673,0.0203,0.0061,1,26,25.89,2.3,227.84,23.94,698.7
NOVIEMBRE,9,16,0.0667,0.0223,0.0065,1.14,32,26.47,2.15,238.44,20.92,536.51
NOVIEMBRE,9,17,0.0496,0.0172,0.0084,0.97,23,26.54,2.58,151.88,14.38,329.25
NOVIEMBRE,9,18,0.0352,0.0069,0.0154,0.95,24,24.5,3.09,53.76,11.06,109.84
NOVIEMBRE,9,19,0.0168,0.0073,0.031,1.36,34,20.88,2.34,72.48,16.54,3.83
NOVIEMBRE,9,20,0.0126,0.0124,0.029,1.72,103,18.05,1.98,129.91,21.8,6.8
NOVIEMBRE,9,21,0.0257,0.0204,0.014,0.88,61,17.69,3.41,68.63,25.96,2.7
NOVIEMBRE,9,22,0.0221,0.0054,0.0144,0.82,32,16.05,2.47,102.73,28.61,2.69
NOVIEMBRE,9,23,0.0171,0.0034,0.0144,0.84,34,13.61,2.77,93.32,39.42,2.83
NOVIEMBRE,10,0,0.0218,0.0031,0.0105,0.76,25,13.05,2.75,87.26,46.49,2.91
NOVIEMBRE,10,1,0.0182,0.0032,0.0112,0.74,24,11.87,2.57,100.27,54.84,2.91
NOVIEMBRE,10,2,0.0156,0.0036,0.0114,0.74,18,10.23,2.28,117.61,62.67,3
NOVIEMBRE,10,3,0.0099,0.0065,0.0161,0.74,29,9.21,2.57,115.49,70.87,3.09
NOVIEMBRE,10,4,0.0111,0.0047,0.0142,0.75,19,8.93,2.52,105.99,74.23,2.97
NOVIEMBRE,10,5,0.0146,0.0047,0.0098,0.73,21,8.42,2.59,113.92,77.27,3.06
NOVIEMBRE,10,6,0.0032,0.0056,0.0218,0.8,26,7.85,2.07,107.62,81.58,3.16
NOVIEMBRE,10,7,0.0049,0.0045,0.0158,0.98,46,6.86,2.13,66.79,82.4,4.7
NOVIEMBRE,10,8,0.0028,0.0044,0.017,1.07,49,8.08,2.64,93.14,81.68,116.8
NOVIEMBRE,10,9,0.0076,0.0069,0.0198,1.09,72,12.02,2.79,86.77,71.23,310.91
NOVIEMBRE,10,10,0.0186,0.0057,0.0136,0.93,53,15.29,3.29,89.41,60.82,522.57
NOVIEMBRE,10,11,0.033,0.0053,0.0108,0.82,31,19.44,2.26,141.41,48.21,685.11
NOVIEMBRE,10,12,0.0491,0.0058,0.0101,0.85,42,22.61,1.68,212.84,36.42,730.98
NOVIEMBRE,10,13,0.0608,0.0045,0.0109,0.95,43,24.74,2.21,256.4,29.92,765.66
NOVIEMBRE,10,14,0.0715,0.004,0.0073,0.86,36,25.6,2.69,250.82,24.44,690.51
NOVIEMBRE,10,15,0.0718,0.0034,0.0053,0.79,30,26.07,2.45,227.54,21.17,543.95
NOVIEMBRE,10,16,0.0718,0.0033,0.0064,0.83,27,25.96,2.23,249.46,19.24,427.82
NOVIEMBRE,10,17,0.0711,0.0032,0.0066,0.82,43,24.9,2.29,239.47,20.07,221.13
NOVIEMBRE,10,18,0.0496,0.0034,0.0156,1.06,43,22.95,2.5,262.35,21.15,65.73
NOVIEMBRE,10,19,0.012,0.0035,0.0414,1.93,87,20.03,1.5,234.36,24.9,6.33
NOVIEMBRE,10,20,0.0118,0.0041,0.0478,2.27,144,18.01,1.36,218.29,30.09,2.58
NOVIEMBRE,10,21,0.0082,0.0047,0.0483,3.13,173,16.87,1.43,276.88,37.36,2.6
NOVIEMBRE,10,22,0.0042,0.0043,0.0423,2.59,129,15.53,1.15,271.28,40.89,2.71
NOVIEMBRE,10,23,0.0054,0.004,0.0386,1.88,101,14.24,1.63,227.04,45.7,5.13
NOVIEMBRE,11,0,0.0224,0.0036,0.0249,1.28,75,13.91,1.49,247.05,47.8,5.1
NOVIEMBRE,11,1,0.0206,0.0035,0.022,1.11,53,13.13,1.35,162.65,51.54,2.8
NOVIEMBRE,11,2,0.0083,0.0055,0.0303,1.17,63,10.87,1.25,69.59,56.66,2.87
NOVIEMBRE,11,3,0.0024,0.0048,0.0291,1.12,66,10.38,1.14,149.82,60.12,3.06
NOVIEMBRE,11,4,0.0026,0.0077,0.0338,1.1,73,10,1.16,118.82,63.65,2.89
NOVIEMBRE,11,5,0.0039,0.0065,0.0329,1,72,9.18,1.12,112.17,69.78,3.01
NOVIEMBRE,11,6,0.0032,0.0053,0.0283,1.04,84,8.42,1.52,120.48,71.42,3.03
NOVIEMBRE,11,7,0.0041,0.0074,0.0398,1.16,90,7.74,1.64,125.89,72.34,4.25
NOVIEMBRE,11,8,0.0054,0.0065,0.0362,1.41,142,9.24,1.63,105.97,69.69,91.17
NOVIEMBRE,11,9,0.0156,0.0062,0.0261,1.18,92,13.54,2.27,104.43,57.89,300.43
