DATOS HORARIOS 2021_NATIVITAS,,,,,,,,,,
NOTA: LOS DATOS SON PREVALIDADOS,,,,,,,,,,
,,,,,,,,,,
MES,DIA,HORA,O3 [ppm],SO2 [ppm],CO [ppm],PM10 [µg/m³],TEMP,WS,WD,HR
ABRIL,14,4,0.0255,0.0133,1.135,32,18.23,1.62,134.96,43.08
ABRIL,14,5,0.0204,0.0204,1.174,39,17.18,1.27,164.33,45.00
ABRIL,14,6,0.0087,0.0208,1.430,48,16.48,1.82,263.36,46.55
ABRIL,14,7,0.0093,0.0137,1.512,61,16.39,2.24,274.20,49.10
ABRIL,14,8,0.0069,0.0139,1.699,103,18.27,1.82,254.75,46.98
ABRIL,14,9,0.0132,0.0143,1.695,100,22.57,1.73,266.03,37.71
ABRIL,14,10,0.0329,0.0144,1.286,63,24.92,2.44,255.58,31.38
ABRIL,14,11,0.0455,0.0122,1.278,41,27.33,2.47,266.99,23.77
ABRIL,14,12,0.0511,0.0091,1.218,32,28.93,2.85,258.23,19.83
ABRIL,14,13,0.0522,0.0083,1.171,29,30.22,2.97,251.90,17.91
ABRIL,14,14,0.0512,0.0079,1.157,10,31.22,3.17,261.96,16.19
ABRIL,14,15,0.0520,0.0075,1.167,14,32.02,3.23,248.91,14.22
ABRIL,14,16,0.0528,0.0073,1.129,11,31.37,3.17,239.71,13.83
ABRIL,14,17,0.0518,0.0068,1.136,43,29.79,2.91,249.78,14.89
ABRIL,14,18,0.0492,0.0068,1.186,57,29.00,3.52,230.11,15.85
ABRIL,14,19,0.0395,0.0066,1.181,57,27.16,3.98,201.93,17.94
ABRIL,14,20,0.0311,0.0068,1.195,46,24.82,2.70,211.18,20.30
ABRIL,14,21,0.0216,0.0069,1.447,46,23.35,2.01,240.63,21.46
ABRIL,14,22,0.0144,0.0133,1.301,41,22.20,2.17,131.21,24.10
ABRIL,14,23,0.0205,0.0125,1.132,33,22.47,2.12,180.97,23.68
ABRIL,15,0,0.0181,0.0207,1.120,37,21.84,2.91,90.81,26.44
ABRIL,15,1,0.0310,0.0129,1.110,53,21.27,4.36,102.75,36.57
ABRIL,15,2,0.0330,0.0172,1.126,24,19.69,1.76,74.04,40.34
ABRIL,15,3,0.0311,0.0143,1.133,30,18.74,1.85,110.83,42.99
ABRIL,15,4,0.0253,0.0103,1.144,32,17.58,1.59,162.56,44.63
ABRIL,15,5,0.0170,0.0109,1.197,38,16.72,1.11,156.04,47.07
ABRIL,15,6,0.0123,0.0095,1.300,70,16.36,1.39,206.05,45.62
ABRIL,15,7,0.0038,0.0088,1.826,74,16.14,1.40,265.06,44.70
ABRIL,15,8,0.0047,0.0090,1.825,105,20.08,1.51,259.35,40.77
ABRIL,15,9,0.0218,0.0085,1.382,64,23.41,2.40,278.53,33.93
ABRIL,15,10,0.0344,0.0083,1.306,75,25.44,2.94,279.77,29.07
ABRIL,15,11,0.0428,0.0074,1.246,48,27.33,3.25,280.39,24.42
ABRIL,15,12,0.0516,0.0072,1.225,27,29.04,3.58,278.09,20.19
ABRIL,15,13,0.0528,0.0064,1.143,23,29.93,3.47,257.91,17.90
ABRIL,15,14,0.0517,0.0057,1.123,27,31.07,3.05,236.31,14.94
ABRIL,15,15,0.0527,0.0055,1.089,19,32.00,2.93,226.50,13.53
ABRIL,15,16,0.0550,0.0053,1.080,23,31.94,3.32,236.69,13.24
ABRIL,15,17,0.0553,0.0050,1.123,34,32.26,2.95,255.48,12.67
ABRIL,15,18,0.0529,0.0051,1.171,32,30.50,2.36,254.25,13.19
ABRIL,15,19,0.0453,0.0051,1.368,39,28.94,3.49,297.15,15.31
ABRIL,15,20,0.0306,0.0056,1.749,60,27.25,2.27,279.16,17.89
ABRIL,15,21,0.0329,0.0058,1.341,61,26.12,3.16,245.46,19.12
ABRIL,15,22,0.0351,0.0059,1.287,43,25.04,3.47,236.84,21.69
ABRIL,15,23,0.0341,0.0060,1.370,37,22.96,2.95,258.42,24.38
ABRIL,16,0,0.0277,0.0058,1.369,38,21.31,2.73,269.05,25.99
ABRIL,16,1,0.0292,0.0063,1.299,40,20.45,2.43,247.50,25.72
ABRIL,16,2,0.0301,0.0072,1.165,41,19.61,2.26,256.94,27.39
ABRIL,16,3,0.0266,0.0074,1.141,37,18.44,1.94,258.00,31.56
ABRIL,16,4,0.0244,0.0076,1.142,43,17.62,1.81,261.73,37.58
ABRIL,16,5,0.0223,0.0076,1.155,33,16.75,2.08,230.43,42.03
ABRIL,16,6,0.0186,0.0073,1.266,36,16.07,1.74,204.16,44.47
ABRIL,16,7,0.0132,0.0079,1.358,55,15.82,1.61,208.62,47.84
ABRIL,16,8,0.0129,0.0086,1.576,136,19.78,1.73,282.19,43.35
ABRIL,16,9,0.0212,0.0082,1.332,148,23.55,1.85,248.77,34.80
ABRIL,16,10,0.0342,0.0077,1.169,39,25.36,2.75,254.42,28.03
ABRIL,16,11,0.0423,0.0075,1.222,30,27.69,2.17,244.72,23.21
ABRIL,16,12,0.0486,0.0072,1.150,49,29.21,2.88,255.12,17.33
ABRIL,16,13,0.0505,0.0068,1.160,30,29.67,3.48,264.90,15.44
ABRIL,16,14,0.0508,0.0067,1.175,17,30.57,3.60,269.53,14.59
ABRIL,16,15,0.0532,0.0066,1.125,24,31.62,2.98,229.07,14.03
ABRIL,16,16,0.0528,0.0066,1.139,25,31.70,3.69,245.36,13.47
ABRIL,16,17,0.0529,0.0065,1.144,40,31.75,3.41,246.53,13.37
ABRIL,16,18,0.0496,0.0065,1.258,35,30.84,3.74,284.63,13.19
ABRIL,16,19,0.0461,0.0066,1.356,44,28.97,3.33,268.95,14.33
ABRIL,16,20,0.0386,0.0069,1.454,80,27.24,2.56,259.23,17.03
ABRIL,16,21,0.0359,0.0072,1.349,63,26.55,3.58,240.36,17.81
ABRIL,16,22,0.0337,0.0072,1.283,37,24.64,3.52,231.54,18.94
ABRIL,16,23,0.0308,0.0074,1.291,47,22.51,3.19,253.26,23.34
ABRIL,17,0,0.0287,0.0078,1.327,48,21.31,1.94,253.73,25.37
ABRIL,17,1,0.0252,0.0120,1.308,26,20.45,2.42,264.74,25.60
ABRIL,17,2,0.0300,0.0072,1.233,43,19.61,2.25,252.79,27.41
ABRIL,17,3,0.0292,0.0069,1.216,37,18.44,2.34,235.70,30.05
ABRIL,17,4,0.0291,0.0072,1.167,41,17.62,2.21,228.47,34.19
ABRIL,17,5,0.0265,0.0072,1.185,38,16.75,2.77,238.32,37.54
ABRIL,17,6,0.0222,0.0070,1.219,33,16.07,2.12,272.14,40.44
ABRIL,17,7,0.0143,0.0071,1.512,42,15.82,2.13,289.02,42.05
ABRIL,17,8,0.0115,0.0078,1.646,39,19.78,2.37,314.70,37.16
ABRIL,17,9,0.0160,0.0081,1.454,47,23.55,2.34,252.61,31.00
ABRIL,17,10,0.0310,0.0076,1.235,39,25.36,2.31,275.58,25.15
ABRIL,17,11,0.0406,0.0073,1.227,33,27.69,1.94,193.52,21.81
ABRIL,17,12,0.0463,0.0075,1.219,27,29.21,2.33,228.93,19.30
ABRIL,17,13,0.0498,0.0078,1.163,31,29.67,2.66,133.52,17.88
ABRIL,17,14,0.0517,0.0071,1.178,26,30.57,2.40,188.60,15.61
ABRIL,17,15,0.0534,0.0071,1.257,25,31.62,3.26,217.81,14.40
ABRIL,17,16,0.0483,0.0072,1.092,24,31.70,3.48,201.46,11.25
ABRIL,17,17,0.0447,0.0066,1.082,30,31.75,3.61,233.39,9.54
ABRIL,17,18,0.0472,0.0063,1.137,41,30.84,5.08,246.23,11.39
ABRIL,17,19,0.0454,0.0064,1.178,47,28.97,5.28,255.16,11.68
ABRIL,17,20,0.0377,0.0061,1.256,77,27.24,3.53,229.27,11.37
ABRIL,17,21,0.0258,0.0072,1.437,77,26.55,2.59,200.54,12.75
ABRIL,17,22,0.0223,0.0088,1.478,67,24.64,2.61,200.12,16.18
ABRIL,17,23,0.0294,0.0078,1.396,45,22.51,2.36,237.16,18.98
ABRIL,18,0,0.0233,0.0072,1.373,44,19.47,2.38,280.25,21.72
ABRIL,18,1,0.0229,0.0076,1.350,37,18.21,1.81,225.80,24.41
ABRIL,18,2,0.0248,0.0086,1.316,40,17.21,1.75,233.94,26.54
ABRIL,18,3,0.0260,0.0076,1.305,40,16.27,2.11,262.64,29.68
ABRIL,18,4,0.0257,0.0072,1.252,41,15.28,2.32,258.90,33.84
ABRIL,18,5,0.0243,0.0076,1.271,39,14.38,2.03,248.11,37.57
ABRIL,18,6,0.0148,0.0078,1.416,43,13.66,2.05,251.35,39.09
ABRIL,18,7,0.0094,0.0084,1.520,46,13.10,1.61,183.23,42.11
ABRIL,18,8,0.0115,0.0087,1.479,57,17.13,1.77,106.03,38.18
ABRIL,18,9,0.0254,0.0089,1.303,46,22.25,1.47,153.94,29.29
ABRIL,18,10,0.0353,0.0086,1.277,36,24.92,1.66,205.63,25.23
ABRIL,18,11,0.0449,0.0083,1.261,36,26.08,2.12,202.70,21.82
ABRIL,18,12,0.0454,0.0080,1.222,36,27.02,2.93,233.64,18.40
ABRIL,18,13,0.0457,0.0071,1.195,29,28.07,3.53,265.66,14.47
ABRIL,18,14,0.0454,0.0069,1.137,33,28.83,3.80,246.63,11.95
ABRIL,18,15,0.0427,0.0062,1.096,28,29.71,4.58,256.88,9.42
ABRIL,18,16,0.0415,0.0060,1.060,37,29.93,4.84,264.81,7.67
ABRIL,18,17,0.0415,0.0058,1.051,37,30.15,4.91,272.81,6.86
ABRIL,18,18,0.0404,0.0057,1.082,32,29.55,5.11,271.72,6.73
ABRIL,18,19,0.0366,0.0057,1.059,37,28.01,3.88,263.40,8.05
ABRIL,18,20,0.0257,0.0059,1.277,51,24.81,2.90,260.25,10.55
ABRIL,18,21,0.0207,0.0067,1.504,67,23.13,2.68,247.86,13.14
ABRIL,18,22,0.0245,0.0077,1.265,66,21.66,3.19,198.07,13.82
ABRIL,18,23,0.0227,0.0073,1.309,67,20.06,2.06,245.57,13.17
ABRIL,19,0,0.0215,0.0069,1.358,50,18.62,1.92,259.57,14.48
ABRIL,19,1,0.0248,0.0068,1.290,51,17.28,1.75,239.85,16.99
ABRIL,19,2,0.0173,0.0071,1.361,41,16.39,1.57,249.54,18.34
ABRIL,19,3,0.0143,0.0070,1.401,41,15.50,1.70,273.33,19.53
ABRIL,19,4,0.0142,0.0069,1.380,56,14.41,1.71,258.02,20.89
ABRIL,19,5,0.0195,0.0069,1.314,50,13.82,1.64,265.72,22.91
ABRIL,19,6,0.0152,0.0079,1.483,33,12.84,1.45,209.07,26.55
ABRIL,19,7,0.0030,0.0085,1.992,31,11.67,1.67,123.36,30.82
ABRIL,19,8,0.0026,0.0210,2.248,28,15.99,1.52,96.58,27.23
ABRIL,19,9,0.0095,0.0171,1.667,21,20.31,1.66,182.30,21.33
ABRIL,19,10,0.0253,0.0120,1.647,31,23.66,1.83,220.62,18.35
ABRIL,19,11,0.0439,0.0087,1.294,26,25.33,1.88,210.20,15.32
ABRIL,19,12,0.0501,0.0075,1.213,23,26.92,2.17,235.43,13.74
ABRIL,19,13,0.0456,0.0064,1.148,25,27.83,3.40,262.09,11.74
ABRIL,19,14,0.0439,0.0061,1.107,23,28.73,4.02,250.41,9.85
ABRIL,19,15,0.0438,0.0058,1.093,35,29.40,5.10,259.95,8.77
ABRIL,19,16,0.0454,0.0057,1.083,18,29.75,5.76,269.75,8.18
ABRIL,19,17,0.0443,0.0058,1.089,25,29.87,5.51,269.92,7.91
ABRIL,19,18,0.0431,0.0058,1.093,22,29.36,5.16,268.62,8.15
ABRIL,19,19,0.0428,0.0060,1.125,31,28.02,4.78,253.30,8.80
ABRIL,19,20,0.0365,0.0061,1.192,56,24.99,4.03,252.71,9.82
ABRIL,19,21,0.0340,0.0061,1.194,49,23.25,3.78,244.89,11.28
ABRIL,19,22,0.0331,0.0062,1.249,54,21.87,4.17,235.50,11.58
ABRIL,19,23,0.0276,0.0063,1.332,56,19.83,2.65,155.54,14.20
ABRIL,20,0,0.0194,0.0077,1.390,34,17.57,1.40,181.05,16.27
ABRIL,20,1,0.0179,0.0079,1.384,37,16.86,1.27,157.70,17.41
ABRIL,20,2,0.0116,0.0088,1.473,35,16.14,1.19,241.23,17.82
ABRIL,20,3,0.0160,0.0067,1.458,30,15.60,1.49,243.06,19.28
ABRIL,20,4,0.0129,0.0067,1.436,23,14.40,1.22,241.53,19.75
ABRIL,20,5,0.0163,0.0063,1.400,22,13.85,1.74,221.58,22.08
ABRIL,20,6,0.0061,0.0080,1.598,38,12.90,1.56,128.32,24.55
ABRIL,20,7,0.0046,0.0121,2.047,52,12.37,1.03,115.97,28.48
ABRIL,20,8,0.0041,0.0153,2.000,52,17.14,1.45,91.63,24.69
ABRIL,20,9,0.0096,0.0163,1.833,27,22.00,1.35,173.63,19.23
ABRIL,20,10,0.0293,0.0398,1.409,20,24.50,1.67,200.87,18.89
ABRIL,20,11,0.0435,0.0314,1.269,18,25.93,2.11,210.09,16.04
ABRIL,20,12,0.0451,0.0131,1.146,18,26.96,3.12,267.12,12.68
ABRIL,20,13,0.0443,0.0089,1.111,12,27.84,3.18,265.95,10.79
ABRIL,20,14,0.0472,0.0076,1.097,16,29.00,3.15,231.28,9.19
ABRIL,20,15,0.0446,0.0068,1.085,25,29.91,4.13,274.97,8.11
ABRIL,20,16,0.0452,0.0068,1.100,25,29.94,4.35,273.44,8.25
ABRIL,20,17,0.0434,0.0066,1.060,22,30.03,4.08,256.20,7.80
ABRIL,20,18,0.0442,0.0062,1.099,29,29.19,3.90,248.52,7.74
ABRIL,20,19,0.0436,0.0069,1.174,40,27.41,3.33,259.26,8.48
ABRIL,20,20,0.0294,0.0069,1.331,55,24.63,2.65,260.80,10.32
ABRIL,20,21,0.0185,0.0076,1.611,53,22.46,2.04,216.32,11.49
ABRIL,20,22,0.0308,0.0077,1.287,47,21.31,2.84,204.60,12.42
ABRIL,20,23,0.0271,0.0074,1.331,49,19.42,2.42,273.88,13.86
ABRIL,21,0,0.0230,0.0073,1.272,44,17.94,1.24,159.42,15.93
ABRIL,21,1,0.0910,0.0093,1.513,39,16.53,1.34,90.69,18.87
ABRIL,21,2,0.0135,0.0236,1.333,36,15.08,2.07,116.79,20.39
ABRIL,21,3,0.0124,0.0338,1.342,37,14.79,1.89,128.98,26.38
ABRIL,21,4,0.0115,0.0311,1.339,30,14.61,2.26,137.26,37.96
ABRIL,21,5,0.0218,0.0442,1.604,30,13.90,1.84,94.39,45.22
ABRIL,21,6,0.0038,0.0133,1.515,45,13.10,2.03,104.07,43.06
ABRIL,21,7,0.0122,0.0145,1.585,51,12.17,2.33,106.71,46.50
ABRIL,21,8,0.0044,0.0095,1.438,44,14.27,3.59,93.73,44.90
ABRIL,21,9,0.0128,0.0089,1.313,46,17.78,4.52,90.88,44.04
ABRIL,21,10,0.0265,0.0082,1.242,46,20.79,4.87,95.51,37.19
ABRIL,21,11,0.0334,0.0078,1.191,24,23.03,4.09,95.72,31.06
ABRIL,21,12,0.0422,0.0078,1.171,18,25.34,2.97,105.96,24.35
ABRIL,21,13,0.0475,0.0075,1.133,16,27.51,2.50,143.98,18.26
ABRIL,21,14,0.0522,0.0079,1.122,22,28.70,2.38,190.49,14.66
ABRIL,21,15,0.0548,0.0074,1.160,19,29.72,2.48,151.45,12.89
ABRIL,21,16,0.0592,0.0104,1.167,21,30.53,2.52,225.75,12.39
ABRIL,21,17,0.0615,0.0078,1.200,21,30.55,1.96,229.40,12.28
ABRIL,21,18,0.0597,0.0072,1.297,28,29.68,2.74,261.90,12.62
ABRIL,21,19,0.0542,0.0073,1.448,38,27.69,3.03,279.67,13.57
ABRIL,21,20,0.0375,0.0074,1.709,55,25.46,1.81,237.30,13.98
ABRIL,21,21,0.0366,0.0076,1.408,83,23.76,2.47,191.64,15.01
ABRIL,21,22,0.0336,0.0072,1.379,73,22.77,2.43,245.22,13.93
ABRIL,21,23,0.0228,0.0089,1.249,41,21.22,4.18,84.03,31.60
ABRIL,22,0,0.0228,0.0083,1.154,35,19.59,4.96,89.69,48.42
ABRIL,22,1,0.0221,0.0081,1.151,26,18.22,3.84,101.47,53.11
ABRIL,22,2,0.0205,0.0080,1.138,23,16.98,2.90,89.67,57.00
ABRIL,22,3,0.0164,0.0080,1.157,26,15.66,2.35,122.94,61.01
ABRIL,22,4,0.0176,0.0082,1.156,29,14.98,2.54,106.42,63.95
ABRIL,22,5,0.0090,0.0097,1.256,30,14.02,1.88,85.38,66.70
ABRIL,22,6,0.0045,0.0088,1.444,41,13.50,2.07,98.79,69.70
ABRIL,22,7,0.0042,0.0089,1.465,45,13.30,2.52,83.76,70.81
ABRIL,22,8,0.0052,0.0095,1.435,30,16.07,2.32,117.78,64.32
ABRIL,22,9,0.0143,0.0089,1.337,27,19.69,2.40,106.34,53.22
ABRIL,22,10,0.0298,0.0170,1.248,30,22.64,1.90,142.65,40.38
ABRIL,22,11,0.0419,0.0164,1.342,38,25.03,2.72,272.33,28.48
ABRIL,22,12,0.0520,0.0103,1.304,32,26.69,2.95,272.96,22.82
ABRIL,22,13,0.0503,0.0085,1.207,33,28.02,3.90,270.91,18.14
ABRIL,22,14,0.0458,0.0068,1.168,29,28.89,3.90,238.11,15.33
ABRIL,22,15,0.0466,0.0066,1.204,33,29.89,3.78,243.44,14.05
ABRIL,22,16,0.0506,0.0066,1.208,23,30.24,4.28,254.01,13.61
ABRIL,22,17,0.0508,0.0062,1.265,34,29.95,4.51,268.37,13.61
ABRIL,22,18,0.0506,0.0065,1.318,40,29.31,4.34,273.18,13.49
ABRIL,22,19,0.0459,0.0062,1.287,63,27.61,3.65,262.79,14.39
ABRIL,22,20,0.0343,0.0062,1.341,79,25.37,3.29,260.23,15.24
ABRIL,22,21,0.0245,0.0062,1.434,71,23.43,2.78,254.67,15.61
ABRIL,22,22,0.0316,0.0066,1.487,76,22.12,3.55,236.84,17.73
ABRIL,22,23,0.0312,0.0067,1.504,64,20.81,3.46,236.96,19.32
ABRIL,23,0,0.0248,0.0062,1.519,57,19.13,2.17,291.05,21.04
ABRIL,23,1,0.0244,0.0065,1.449,37,18.34,2.47,273.23,21.78
ABRIL,23,2,0.0251,0.0065,1.441,32,17.61,2.24,243.97,22.19
ABRIL,23,3,0.0227,0.0067,1.413,24,16.58,1.94,294.04,22.68
ABRIL,23,4,0.0254,0.0066,1.369,31,15.98,1.75,243.50,23.92
ABRIL,23,5,0.0211,0.0063,1.437,24,15.38,1.35,253.77,24.80
ABRIL,23,6,0.0139,0.0065,1.576,24,15.01,1.55,229.43,26.09
ABRIL,23,7,0.0110,0.0069,1.911,40,15.01,1.17,208.15,26.62
ABRIL,23,8,0.0056,0.0088,2.172,39,16.85,1.16,112.18,27.69
ABRIL,23,9,0.0109,0.0101,1.707,30,22.13,1.17,139.31,22.61
ABRIL,23,10,0.0300,0.0086,1.535,29,25.41,1.53,171.38,19.05
ABRIL,23,11,0.0444,0.0080,1.317,26,27.23,2.25,215.53,17.64
ABRIL,23,12,0.0438,0.0070,1.239,29,27.62,4.13,268.61,17.82
ABRIL,23,13,0.0370,0.0064,1.170,34,28.62,4.59,264.62,15.27
ABRIL,23,14,0.0441,0.0066,1.190,34,29.30,5.02,252.17,14.39
ABRIL,23,15,0.0501,0.0064,1.252,95,30.05,4.92,250.46,13.96
ABRIL,23,16,0.0520,0.0063,1.296,26,30.22,5.33,275.34,13.79
ABRIL,23,17,0.0567,0.0062,1.344,31,29.88,5.10,270.27,14.11
ABRIL,23,18,0.0546,0.0064,1.353,44,29.07,4.98,267.71,14.63
ABRIL,23,19,0.0496,0.0066,1.356,58,27.54,4.31,255.21,16.02
ABRIL,23,20,0.0421,0.0063,1.395,78,25.96,3.77,249.93,18.41
ABRIL,23,21,0.0379,0.0066,1.383,72,24.44,3.52,232.01,19.61
ABRIL,23,22,0.0391,0.0067,1.319,60,23.31,4.23,235.46,21.03
ABRIL,23,23,0.0352,0.0067,1.400,49,21.66,3.30,246.99,22.62
ABRIL,24,0,0.0300,0.0066,1.478,48,20.39,2.62,244.51,23.78
ABRIL,24,1,0.0226,0.0144,1.452,35,19.61,1.84,199.31,25.56
ABRIL,24,2,0.0231,0.0081,1.497,41,18.89,1.91,247.72,25.44
ABRIL,24,3,0.0181,0.0083,1.546,33,18.20,1.80,279.88,26.46
ABRIL,24,4,0.0152,0.0076,1.535,53,17.21,1.59,232.03,27.30
ABRIL,24,5,0.0148,0.0067,1.496,37,16.20,1.69,244.95,28.89
ABRIL,24,6,0.0179,0.0070,1.451,35,15.96,2.51,232.75,31.09
ABRIL,24,7,0.0083,0.0091,1.876,47,15.43,1.63,108.78,32.50
ABRIL,24,8,0.0089,0.0114,1.849,49,18.66,1.53,114.47,31.79
ABRIL,24,9,0.0215,0.0098,1.441,50,22.96,1.94,233.22,28.26
ABRIL,24,10,NA,NA,NA,27,NA,NA,NA,NA
ABRIL,24,11,0.0209,0.0075,1.328,28,27.02,3.01,271.60,21.91
ABRIL,24,12,0.0400,0.0084,1.197,18,28.08,2.99,255.52,19.21
ABRIL,24,13,0.0385,0.0081,1.178,15,28.91,3.70,277.95,17.60
ABRIL,24,14,0.0469,0.0078,1.150,20,29.93,2.70,239.36,16.42
ABRIL,24,15,0.0497,0.0080,1.190,21,30.73,3.00,250.41,14.33
ABRIL,24,16,0.0460,0.0081,1.131,32,31.57,2.97,264.51,12.56
ABRIL,24,17,0.0430,0.0077,1.121,21,31.68,2.76,260.04,12.05
ABRIL,24,18,0.0411,0.0080,1.161,33,31.31,2.53,275.37,11.71
ABRIL,24,19,0.0384,0.0079,1.213,52,29.02,2.20,255.73,12.55
ABRIL,24,20,0.0206,0.0083,1.740,62,26.43,1.88,257.59,14.34
ABRIL,24,21,0.0168,0.0087,1.657,58,25.10,2.23,252.12,16.14
ABRIL,24,22,0.0231,0.0086,1.445,60,23.61,2.41,195.86,17.22
ABRIL,24,23,0.0264,0.0101,1.270,53,22.97,4.01,78.17,32.63
ABRIL,25,0,0.0315,0.0105,1.207,59,22.19,5.37,81.18,43.48
ABRIL,25,1,0.0289,0.0095,1.180,42,21.21,5.17,76.85,48.85
ABRIL,25,2,0.0259,0.0081,1.163,68,20.44,4.05,75.96,51.45
ABRIL,25,3,0.0241,0.0079,1.148,59,19.52,3.11,82.98,53.28
ABRIL,25,4,0.0248,0.0076,1.156,46,19.11,3.34,94.91,55.78
ABRIL,25,5,0.0229,0.0075,1.162,45,18.46,3.65,84.06,60.37
ABRIL,25,6,0.0221,0.0076,1.222,45,18.07,3.55,85.74,63.73
ABRIL,25,7,0.0201,0.0075,1.279,69,17.87,3.16,85.42,65.31
ABRIL,25,8,0.0216,0.0073,1.294,126,18.91,3.66,76.77,63.09
ABRIL,25,9,0.0246,0.0074,1.282,107,21.37,4.54,80.78,56.14
ABRIL,25,10,0.0293,0.0075,1.313,57,23.58,4.46,78.29,48.62
ABRIL,25,11,0.0363,0.0077,1.346,24,25.84,3.65,93.66,40.37
ABRIL,25,12,0.0438,0.0081,1.322,19,27.88,2.92,112.38,31.76
ABRIL,25,13,0.0471,0.0079,1.317,19,29.83,2.90,100.08,24.25
ABRIL,25,14,0.0519,0.0079,1.248,26,31.11,2.68,143.59,18.91
ABRIL,25,15,0.0525,0.0078,1.197,30,32.22,2.85,130.13,15.22
ABRIL,25,16,0.0529,0.0109,1.224,29,32.91,2.56,179.39,14.60
ABRIL,25,17,0.0547,0.0086,1.232,34,32.94,2.39,251.74,14.82
ABRIL,25,18,0.0570,0.0082,1.265,36,32.08,2.50,247.05,15.19
ABRIL,25,19,0.0514,0.0070,1.383,144,30.30,2.81,296.56,15.75
ABRIL,25,20,0.0364,0.0121,1.782,67,28.14,2.70,217.87,20.03
ABRIL,25,21,0.0319,0.0090,1.320,82,25.31,5.71,80.90,32.75
ABRIL,25,22,0.0301,0.0069,1.325,90,23.24,4.94,90.18,42.16
ABRIL,25,23,0.0273,0.0068,1.272,96,22.50,4.44,84.16,46.96
ABRIL,26,0,0.0280,0.0064,1.235,64,21.43,4.30,89.92,52.28
ABRIL,26,1,0.0252,0.0072,1.224,44,20.62,3.71,97.97,56.66
ABRIL,26,2,0.0223,0.0081,1.230,36,19.83,2.35,108.77,58.67
ABRIL,26,3,0.0194,0.0083,1.236,38,18.93,1.33,179.01,61.05
ABRIL,26,4,0.0152,0.0089,1.259,34,18.43,1.46,241.63,61.60
ABRIL,26,5,0.0099,0.0088,1.337,36,17.97,1.41,147.10,62.90
ABRIL,26,6,0.0068,0.0101,1.406,37,17.28,1.64,203.11,60.77
ABRIL,26,7,0.0101,0.0099,1.590,34,17.73,1.68,222.39,53.78
ABRIL,26,8,0.0139,0.0111,1.539,33,20.20,1.90,232.27,46.69
ABRIL,26,9,0.0192,0.0091,1.520,31,23.61,1.98,260.76,39.54
ABRIL,26,10,0.0273,0.0090,1.392,43,25.71,1.67,223.87,34.20
ABRIL,26,11,0.0370,0.0088,1.342,59,27.54,2.30,234.93,29.54
ABRIL,26,12,0.0441,0.0082,1.298,43,28.51,3.05,262.61,25.88
ABRIL,26,13,0.0476,0.0076,1.330,35,30.03,3.02,259.36,22.64
ABRIL,26,14,0.0514,0.0074,1.331,68,31.18,2.60,257.30,21.00
ABRIL,26,15,0.0536,0.0072,1.288,29,31.72,2.66,242.89,19.92
ABRIL,26,16,0.0548,0.0068,1.278,40,32.04,2.37,218.22,19.12
ABRIL,26,17,0.0534,0.0069,1.391,301,31.61,2.72,258.55,18.68
ABRIL,26,18,0.0518,0.0065,1.423,67,29.82,3.07,279.03,20.88
ABRIL,26,19,0.0451,0.0068,1.570,43,28.71,3.00,283.19,22.49
ABRIL,26,20,0.0391,0.0069,1.581,44,27.31,3.07,258.18,24.25
ABRIL,26,21,0.0393,0.0068,1.500,34,26.14,3.22,235.64,25.17
ABRIL,26,22,0.0365,0.0068,1.329,46,25.14,3.40,236.97,25.61
ABRIL,26,23,0.0343,0.0065,1.276,30,24.07,2.46,242.85,26.53
ABRIL,27,0,0.0325,0.0077,1.281,28,23.65,1.75,198.64,27.21
ABRIL,27,1,0.0297,0.0073,1.278,22,22.15,2.30,109.25,37.21
ABRIL,27,2,0.0289,0.0067,1.210,22,20.25,2.26,105.03,46.27
ABRIL,27,3,0.0250,0.0067,1.214,16,19.19,2.52,129.81,49.31
ABRIL,27,4,0.0221,0.0081,1.280,16,19.06,1.79,182.02,48.77
ABRIL,27,5,0.0257,0.0074,1.276,22,18.97,1.76,244.88,41.63
ABRIL,27,6,0.0197,0.0067,1.368,27,18.18,1.81,273.51,40.13
ABRIL,27,7,0.0146,0.0065,1.537,32,17.52,1.83,260.96,43.19
ABRIL,27,8,0.0130,0.0064,1.512,26,19.75,2.41,264.60,43.45
ABRIL,27,9,0.0200,0.0064,1.363,27,22.59,2.38,254.79,37.66
ABRIL,27,10,0.0306,0.0060,1.303,28,25.45,2.69,260.20,31.55
ABRIL,27,11,0.0395,0.0061,1.286,20,27.33,3.23,260.74,27.24
ABRIL,27,12,0.0447,0.0057,1.305,14,29.20,2.70,240.25,23.51
ABRIL,27,13,0.0468,0.0055,1.308,18,30.35,3.37,276.53,20.16
ABRIL,27,14,0.0481,0.0055,1.257,13,31.14,3.34,267.01,17.69
ABRIL,27,15,0.0494,0.0054,1.252,18,31.79,3.17,238.26,16.44
ABRIL,27,16,0.0510,0.0051,1.244,21,32.23,3.01,202.67,15.47
ABRIL,27,17,0.0514,0.0056,1.295,35,32.23,2.98,248.51,16.08
ABRIL,27,18,0.0499,0.0054,1.392,21,31.42,3.41,290.67,17.44
ABRIL,27,19,0.0461,0.0052,1.515,43,29.54,2.96,284.44,19.58
ABRIL,27,20,0.0357,0.0054,1.622,38,27.65,2.55,259.78,21.48
ABRIL,27,21,0.0307,0.0055,1.423,48,26.60,3.53,263.15,22.25
