DATOS HORARIOS 2021_NATIVITAS,,,,,,,,,,
NOTA: LOS DATOS SON PREVALIDADOS,,,,,,,,,,
,,,,,,,,,,
MES,DIA,HORA,O3 [ppm],SO2 [ppm],CO [ppm],PM10 [µg/m³],TEMP,WS,WD,HR
MARZO,15,1,0.0254,0.0071,0.964,49,18.55,2.5,278.99,31.9
MARZO,15,2,0.0231,0.0077,0.957,43,17.1,1.84,249.15,35.71
MARZO,15,3,0.0215,0.0074,0.932,41,16.02,1.86,249.1,38.37
MARZO,15,4,0.0224,0.0074,0.897,45,15.26,2.1,277.2,41.8
MARZO,15,5,0.0232,0.0075,0.951,44,14.75,2.12,241.91,46.33
MARZO,15,6,0.0191,0.0077,1.055,61,14.04,1.91,260.02,50.11
MARZO,15,7,0.0122,0.008,1.227,72,13.34,1.64,240.86,51.63
MARZO,15,8,0.0067,0.0085,1.463,93,15.22,1.41,252.93,51.23
MARZO,15,9,0.0166,0.0089,1.297,94,20.85,1.56,263.18,38.51
MARZO,15,10,0.0308,0.0082,1.093,77,22.46,2.34,252.77,33.03
MARZO,15,11,0.0369,0.008,1.049,59,24.41,2.62,274.13,29.21
MARZO,15,12,0.0411,0.0079,1,48,25.46,3.16,258.72,26.64
MARZO,15,13,0.0437,0.0075,0.964,50,26.88,3.67,273.55,22.96
MARZO,15,14,0.0429,0.0074,0.935,45,27.96,3.94,273.36,20.74
MARZO,15,15,0.0447,0.0073,0.891,37,29.22,3.11,261.08,18.72
MARZO,15,16,0.0444,0.0073,0.905,66,30.02,3.3,263.84,16.56
MARZO,15,17,0.0446,0.0071,0.936,41,30.28,3.15,272.65,15.65
MARZO,15,18,0.0421,0.0068,0.931,40,29.19,3.59,277.02,14.81
MARZO,15,19,0.0407,0.0072,1.028,48,27.18,2.94,258.83,17.51
MARZO,15,20,0.0272,0.0073,1.138,77,24.55,2.91,263.95,19.99
MARZO,15,21,0.0216,0.0077,1.218,70,22.71,2.74,259.5,21.4
MARZO,15,22,0.0239,0.0078,1.061,78,21.65,3.39,248.17,23.15
MARZO,15,23,0.0257,0.0074,0.916,48,20.83,3.36,244.08,22.59
MARZO,16,0,0.0216,0.0076,0.91,43,18.94,2.04,250.18,24.63
MARZO,16,1,0.0164,0.0067,0.942,44,17.45,1.27,269.92,26.4
MARZO,16,2,0.0124,0.0071,0.998,43,16.9,1.78,264.64,29.72
MARZO,16,3,0.0107,0.0076,0.966,38,16.22,1.99,270.52,31.41
MARZO,16,4,0.0127,0.0069,0.931,40,15.1,1.97,232.24,33.36
MARZO,16,5,0.0152,0.0063,0.916,37,14.58,1.9,246.35,34.78
MARZO,16,6,0.0141,0.0066,0.994,40,13.98,1.92,251.9,38.16
MARZO,16,7,0.009,0.0069,1.105,52,13.26,1.82,277.41,39.52
MARZO,16,8,0.0051,0.0076,1.632,64,15.34,1.58,295.35,38.76
MARZO,16,9,0.0096,0.0087,1.496,76,21.12,1.41,194.02,30.05
MARZO,16,10,0.0272,0.0077,1.069,90,23.23,1.91,197.4,25.87
MARZO,16,11,0.0403,0.0071,0.924,50,25.78,2.07,222.5,20.67
MARZO,16,12,0.0414,0.0065,0.925,40,27.01,2.7,245.76,17.69
MARZO,16,13,0.0423,0.0061,0.917,47,27.62,3.8,276.2,15.77
MARZO,16,14,0.0419,0.0057,0.89,36,28.56,3.92,266.73,14.72
MARZO,16,15,0.0409,0.0057,0.852,48,29.44,3.37,225.68,14.18
MARZO,16,16,0.0431,0.0057,0.919,40,29.6,4.48,280.95,14.32
MARZO,16,17,0.0449,0.0057,0.934,41,29.65,4.1,274.59,14.16
MARZO,16,18,0.0455,0.0057,0.931,53,28.69,4.41,263.97,14.65
MARZO,16,19,0.0392,0.0059,1.002,54,26.8,3.92,269.81,15.48
MARZO,16,20,0.0284,0.0059,1.046,75,24.26,4.01,253.58,18.04
MARZO,16,21,0.0285,0.0056,0.972,75,22.95,4.35,242.91,19.62
MARZO,16,22,0.0259,0.0059,0.957,101,21.54,3.65,232.79,24.06
MARZO,16,23,0.0255,0.006,0.958,63,20.43,3.73,249.34,28.84
MARZO,17,0,0.0226,0.0061,0.949,51,18.57,3.38,271.53,32.86
MARZO,17,1,0.0199,0.0063,0.937,41,16.97,2.41,281.05,35.65
MARZO,17,2,0.0225,0.0071,0.919,38,16.73,2.83,276.22,36.99
MARZO,17,3,0.0216,0.0071,0.913,41,15.7,2.44,268.18,39.86
MARZO,17,4,0.0208,0.0071,0.906,36,14.67,2.55,269.04,43.82
MARZO,17,5,0.0187,0.0072,0.93,40,14.01,2.4,292.3,45.17
MARZO,17,6,0.0149,0.0076,0.963,40,13.07,2.02,273.56,45.98
MARZO,17,7,0.0058,0.0077,1.155,48,12.28,1.55,267.2,45.38
MARZO,17,8,0.0109,0.0077,1.194,64,15.31,1.68,256.78,43.64
MARZO,17,9,0.0172,0.0077,1.143,64,20.24,1.96,255.91,32.98
MARZO,17,10,0.028,0.0074,1.021,58,22.02,2.26,249.05,25.8
MARZO,17,11,0.0342,0.0067,0.908,40,24.27,2.36,249.16,19.9
MARZO,17,12,0.0403,0.007,0.892,27,25.37,2.96,259.78,14.63
MARZO,17,13,0.0451,0.007,0.893,25,26.67,2.73,242.4,14.54
MARZO,17,14,0.0453,0.0068,0.862,25,27.6,3.53,268.68,12.98
MARZO,17,15,0.0441,0.0067,0.845,25,28.71,3.32,260.86,11.97
MARZO,17,16,0.0439,0.0066,0.857,30,29.34,3.51,261.14,10.8
MARZO,17,17,0.0439,0.0064,0.826,27,29.24,3.21,270.46,9.44
MARZO,17,18,0.0453,0.0064,0.888,27,28.89,3.07,275.29,9.1
MARZO,17,19,0.0383,0.0067,1.174,35,26.79,3.05,304.19,10.05
MARZO,17,20,0.0125,0.0079,1.82,52,23.75,1.94,293.93,11.69
MARZO,17,21,0.0029,0.0091,2.198,112,21.52,1.85,219.5,13.63
MARZO,17,22,0.0103,0.0098,1.392,144,20.07,1.96,170.34,15.05
MARZO,17,23,0.0148,0.0092,1.142,98,18.39,1.87,251.69,15.58
MARZO,18,0,0.0151,0.012,1.044,68,17.8,2.45,134.37,19.73
MARZO,18,1,0.0077,0.012,0.993,88,15.89,1.8,187.85,25.66
MARZO,18,2,0.0082,0.011,1.047,71,16.15,1.52,160.4,30.57
MARZO,18,3,0.0116,0.0097,1.01,72,16.07,1.45,212.59,34.76
MARZO,18,4,0.0222,0.0088,0.987,73,16.29,2.06,129.33,48.77
MARZO,18,5,0.0191,0.0139,0.975,78,15.4,2.65,89.91,53.56
MARZO,18,6,0.0123,0.0105,1.006,68,14.02,2.01,93.53,57.12
MARZO,18,7,0.0113,0.0093,1.148,71,14.06,2.83,99.34,67.13
MARZO,18,8,0.0127,0.011,1.169,88,14.67,3.44,88.1,68.29
MARZO,18,9,0.018,0.0509,1.128,124,17.32,5.15,79.52,58.05
MARZO,18,10,0.0277,0.0592,1.001,178,18.85,6.71,82.04,42.7
MARZO,18,11,0.0394,0.0156,0.977,220,20.23,6.65,90.72,32.61
MARZO,18,12,0.0445,0.0107,0.99,182,21.98,6.14,96.31,28.89
MARZO,18,13,0.0483,0.019,1.015,128,23.58,5.52,87.94,26.49
MARZO,18,14,0.0523,0.0135,0.97,96,25.2,4.52,100.76,23.13
MARZO,18,15,0.0525,0.0092,0.928,74,27.08,3.18,123.47,20.79
MARZO,18,16,0.053,0.0128,0.926,41,28.01,3,112.4,19.61
MARZO,18,17,0.0534,0.0092,0.898,48,28.7,2.27,155.8,18.9
MARZO,18,18,0.0541,0.011,0.899,57,28.36,2.07,183.15,18.25
MARZO,18,19,0.0501,0.0123,1.033,64,25.97,2.04,115.91,20.32
MARZO,18,20,0.0358,0.0193,1.049,91,23.24,5.11,61.21,27.79
MARZO,18,21,0.0304,0.0368,1.017,109,20.71,4.98,62.06,32.02
MARZO,18,22,0.0229,0.0681,0.983,105,18.89,4.92,81.41,33.78
MARZO,18,23,0.0258,0.0463,0.923,99,17.06,5.09,68.27,34.85
MARZO,19,0,0.0314,0.035,0.902,74,15.84,4.73,70.4,36.61
MARZO,19,1,0.028,0.0455,0.89,62,15.08,3.92,79.29,37.75
MARZO,19,2,0.0341,0.0104,0.886,53,14.01,4.3,97.54,38.11
MARZO,19,3,0.0362,0.0067,0.883,48,13.05,4.17,96.69,39.43
MARZO,19,4,0.0344,0.0098,0.889,49,12.29,3.79,94.21,41.58
MARZO,19,5,0.0326,0.0095,0.893,47,11.93,3.44,108.13,42.89
MARZO,19,6,0.032,0.005,0.912,53,11.34,3.64,95.23,43.76
MARZO,19,7,0.0287,0.0063,1.01,72,10.68,3.57,91.47,45.13
MARZO,19,8,0.0224,0.0069,1.052,134,11.28,3.89,98.7,44.62
MARZO,19,9,0.0282,0.0077,1.063,110,14.47,4.36,92.55,40.11
MARZO,19,10,0.0347,0.0062,1.025,102,16.61,5.02,93.92,38.36
MARZO,19,11,0.039,0.0054,1.015,72,19.05,4.31,96.39,36.17
MARZO,19,12,0.0468,0.0065,0.99,65,22.33,2.81,146.84,32.73
MARZO,19,13,0.0534,0.0061,0.976,53,24.92,2.4,198.75,27.03
MARZO,19,14,0.0515,0.0053,0.985,51,26.5,2.97,250.74,21.51
MARZO,19,15,0.0569,0.0069,1.05,54,27.68,3.09,246.97,19.33
MARZO,19,16,0.0398,0.0079,1.034,30,28.35,2.97,183.15,16.93
MARZO,19,17,0.0566,0.0084,0.941,41,28.42,2.23,197.91,16.4
MARZO,19,18,0.0587,0.0162,1.053,54,28.04,2.24,212.96,16.34
MARZO,19,19,0.0536,0.0075,1.077,55,25.6,1.92,258.83,18.55
MARZO,19,20,0.0394,0.01,1.257,78,23.25,2.65,135.57,21.91
MARZO,19,21,0.0257,0.0353,1.076,95,21.24,4.1,66.88,23.74
MARZO,19,22,0.0165,0.0694,1.007,120,19.25,4.37,75.59,27.6
MARZO,19,23,0.0254,0.0224,0.96,78,17.71,4.39,86.76,29.63
MARZO,20,0,0.0269,0.0213,0.921,49,16.38,4.3,78.71,30.98
MARZO,20,1,0.0258,0.0286,0.916,48,15.79,3.67,86.56,33.05
MARZO,20,2,0.0324,0.0071,0.89,41,14.81,3.44,103.97,34.76
MARZO,20,3,0.0313,0.0123,0.914,37,13.77,2.9,116.43,38.15
MARZO,20,4,0.0278,0.0075,0.927,41,12.54,3.28,102.01,42.58
MARZO,20,5,0.0293,0.0064,0.931,33,11.9,3.43,108.93,45.02
MARZO,20,6,0.027,0.0053,0.9,37,11.45,3.93,96.71,46.29
MARZO,20,7,0.0257,0.0053,0.967,36,10.49,3.91,100.31,50.46
MARZO,20,8,0.0222,0.0053,1.029,59,11.31,3.92,94.84,50.6
MARZO,20,9,0.0265,0.0052,1.025,64,14.03,5.07,95.23,46.03
MARZO,20,10,0.0308,0.0053,1.05,64,16.31,4.83,91.78,41.02
MARZO,20,11,0.035,0.0055,1.038,68,18.62,4.37,100.16,36.2
MARZO,20,12,0.0429,0.0055,0.982,60,21.41,3.05,93.31,30.77
MARZO,20,13,0.0498,0.0119,0.963,57,24.54,2.21,155.57,25.95
MARZO,20,14,0.0589,0.0484,1.267,74,26.32,2.32,182.54,22.45
MARZO,20,15,0.0644,0.03,1.206,68,28,2.26,222.08,18.37
MARZO,20,16,0.0515,0.0091,0.972,45,28.53,2.6,245.21,16.88
MARZO,20,17,0.0511,0.0061,0.955,43,28.88,2.38,243.2,16.72
MARZO,20,18,0.0485,0.0059,1.037,48,27.01,2.91,268.85,18.61
MARZO,20,19,0.0432,0.0055,1.139,46,25.28,2.78,290.17,20.51
MARZO,20,20,0.0284,0.0057,1.631,56,23.05,1.4,272.87,23.68
MARZO,20,21,0.0057,0.0071,2.906,84,22.26,1.11,303.41,26.1
MARZO,20,22,0.0093,0.0131,1.557,124,21.28,2.27,147.21,28.31
MARZO,20,23,0.0221,0.0082,1.087,114,20.43,3.98,91.19,30.61
MARZO,21,0,0.0237,0.0076,1.06,81,19.41,4.23,99.12,39.39
MARZO,21,1,0.0231,0.0073,0.984,65,17.77,2.62,99.09,41.2
MARZO,21,2,0.0241,0.0077,0.957,54,16.14,2.9,105.87,45.66
MARZO,21,3,0.0212,0.0076,0.943,48,14.39,3.31,115.6,53.11
MARZO,21,4,0.0223,0.0081,0.933,44,12.95,3.33,116.9,58.83
MARZO,21,5,0.0231,0.0077,0.931,29,11.69,3.31,117.06,64.91
MARZO,21,6,0.0214,0.0074,0.943,29,11.1,3.48,113.2,67.34
MARZO,21,7,0.0186,0.0074,1.014,32,10.61,3.38,105.12,68.83
MARZO,21,8,0.0169,0.0073,1.057,41,11.86,3.64,107.55,66.36
MARZO,21,9,0.0216,0.0073,1.065,47,15.04,4.24,104.91,57.07
MARZO,21,10,0.0275,0.0076,1.042,47,18.16,3.44,107.83,47.99
MARZO,21,11,0.0352,0.0102,0.993,49,22.33,2,157.34,36.25
MARZO,21,12,0.0431,0.0078,0.945,45,25.69,2.28,221.21,23
MARZO,21,13,0.0458,0.0064,0.952,31,26.94,3.35,258.3,15.54
MARZO,21,14,0.0476,0.006,0.967,37,27.8,3.84,259.78,14.74
MARZO,21,15,0.0476,0.0059,0.954,48,28.62,4,266.02,13.62
MARZO,21,16,0.0486,0.0058,0.933,52,29.24,3.7,258.95,13.11
MARZO,21,17,0.0455,0.0055,0.929,48,29.06,3.96,264.81,12.41
MARZO,21,18,0.0444,0.0055,0.917,40,28.37,4.08,268.75,11.59
MARZO,21,19,0.0417,0.0057,0.98,56,26.38,3.56,260.28,12.42
MARZO,21,20,0.0323,0.0059,1.152,60,23.86,2.8,247.74,17.37
MARZO,21,21,0.0235,0.006,1.314,65,22.04,2.35,243.73,19.57
MARZO,21,22,0.02,0.0067,1.386,68,20.41,1.86,246.16,20.54
MARZO,21,23,0.0216,0.0069,1.153,60,19.17,2.44,237.68,24.7
MARZO,22,0,0.022,0.0074,1.059,54,17.54,1.72,238.53,28.1
MARZO,22,1,0.0221,0.0076,1.012,54,17.17,1.91,277.8,31.81
MARZO,22,2,0.0154,0.0091,1.071,42,15.94,1.34,168.76,33.87
MARZO,22,3,0.017,0.0094,1.042,50,14.98,1.79,235.48,38.12
MARZO,22,4,0.0083,0.0097,1.048,45,13.77,1.56,265.99,40.53
MARZO,22,5,0.0082,0.0098,1.045,50,13.22,1.78,238.77,42.16
MARZO,22,6,0.0179,0.0095,0.983,44,13.1,2.19,229.99,43.88
MARZO,22,7,0.0143,0.0095,1.17,42,12.75,1.93,238.07,45.35
MARZO,22,8,0.0088,0.0101,1.384,63,15.49,1.85,233.63,44.99
MARZO,22,9,0.0211,0.0099,1.127,64,20.29,2.11,246.38,36.34
MARZO,22,10,0.0241,0.0103,1.222,63,22.23,2.36,274.4,30.21
MARZO,22,11,0.0387,0.0096,0.951,48,24.71,2.77,233.25,24.55
MARZO,22,12,0.0429,0.009,0.94,52,25.96,3.42,252.76,20.14
MARZO,22,13,0.044,0.0086,0.894,45,27.28,4.05,242.33,15.09
MARZO,22,14,0.0439,0.0084,0.896,48,28.45,5.09,265.92,11.79
MARZO,22,15,0.0442,0.0078,0.904,38,29.3,5.03,262.46,11.12
MARZO,22,16,0.0425,0.0075,0.865,67,29.4,5.52,243.98,10.95
MARZO,22,17,0.0414,0.0075,0.88,81,29.24,5.39,253.1,11.45
MARZO,22,18,0.0424,0.0076,0.923,60,28.66,4.75,255.6,11.8
MARZO,22,19,0.0444,0.0082,0.997,71,26.58,5.04,250.45,12.3
MARZO,22,20,0.0294,0.0086,1.185,73,23.66,3.21,256.23,14.76
MARZO,22,21,0.0249,0.009,1.176,67,22.07,2.95,260,16.27
MARZO,22,22,0.0215,0.0089,1.223,60,20.97,3.19,282.47,16.97
MARZO,22,23,0.0256,0.0091,1.135,50,19.67,2.38,238.14,17.47
MARZO,23,0,0.0237,0.0088,0.987,67,17.99,2.83,229.16,21.1
MARZO,23,1,0.0268,0.0085,0.916,64,17.45,3.23,247.9,24.92
MARZO,23,2,0.0228,0.0072,0.933,62,15.89,2.83,295.14,26.76
MARZO,23,3,0.0195,0.0072,0.92,58,14.63,2.67,275.96,28.9
MARZO,23,4,0.0145,0.0071,0.937,56,13.77,2.68,278.79,30.04
MARZO,23,5,0.0139,0.0068,0.929,52,12.37,1.57,271.99,30.95
MARZO,23,6,0.0083,0.0074,0.987,51,11.35,1.36,246.57,33.43
MARZO,23,7,0.0051,0.008,1.134,57,10.6,1.31,220.04,34.22
MARZO,23,8,0.0059,0.0084,1.302,78,15.76,1.26,233.89,32.47
MARZO,23,9,0.0125,0.009,1.231,75,20.02,1.99,278.62,27.81
MARZO,23,10,0.0239,0.0081,0.98,54,21.54,2.92,258.45,24.38
MARZO,23,11,0.03,0.0072,0.926,39,23.58,3.03,263.53,19.25
MARZO,23,12,0.0316,0.0068,0.889,34,25.01,3.02,252.04,15.01
MARZO,23,13,0.0326,0.0067,0.855,23,26.26,3.19,244.91,13.41
MARZO,23,14,0.0337,0.0066,0.85,27,27.5,3.68,233.3,12.28
MARZO,23,15,0.0372,0.0061,0.855,58,28.17,5.21,249.05,10.05
MARZO,23,16,0.0365,0.0058,0.85,63,28.5,4.8,247.63,9.55
MARZO,23,17,0.0371,0.0058,0.853,69,28.37,5.44,246.21,8.95
MARZO,23,18,0.036,0.006,0.859,92,27.57,5.85,249.18,9.08
MARZO,23,19,0.0334,0.006,0.906,77,25.59,5.11,262.92,10.61
MARZO,23,20,0.0248,0.0062,1.026,51,22.71,3.44,261.46,12.96
MARZO,23,21,0.0191,0.0067,1.153,65,21.2,2.75,236.39,14.22
MARZO,23,22,0.0266,0.0067,1.058,68,20.85,3.91,253.5,16.74
MARZO,23,23,0.0256,0.0073,1.086,65,19.01,2.64,259.4,21.36
MARZO,24,0,0.0237,0.0071,1.029,70,17.53,2.08,220.3,23.4
MARZO,24,1,0.0191,0.0072,0.978,60,16.57,2.28,238.36,25.14
MARZO,24,2,0.0202,0.007,0.893,62,16.1,3.03,253.77,25.41
MARZO,24,3,0.0208,0.0068,0.877,45,15.19,3.06,248.68,27
MARZO,24,4,0.0206,0.007,0.875,45,14.23,2.38,253.54,28.72
MARZO,24,5,0.012,0.0068,0.92,43,13.05,1.36,208.25,28.92
MARZO,24,6,0.0033,0.0082,1.015,52,11.83,1.27,85.54,31.3
MARZO,24,7,0.0028,0.0109,1.191,65,10.44,1.32,113.7,36.63
MARZO,24,8,0.0028,0.0118,1.459,157,14.3,1.15,99.76,32.77
MARZO,24,9,0.005,0.0127,1.496,134,19.64,1.27,137.04,25.98
MARZO,24,10,0.0187,0.0117,1.109,89,22.42,1.7,204.89,23.62
MARZO,24,11,0.0324,0.0088,0.945,52,23.26,3.35,230.56,22.42
MARZO,24,12,0.0322,0.008,0.9,40,24.77,4.49,264.07,15.61
MARZO,24,13,0.0307,0.0073,0.861,49,26.1,5.27,255.93,11.15
MARZO,24,14,0.0359,0.0069,0.944,63,26.81,5.7,258.42,11.16
MARZO,24,15,0.0386,0.0069,0.886,68,27.84,5.76,259.72,10.28
MARZO,24,16,0.0383,0.0066,0.869,139,28.13,6.52,259.88,9.09
MARZO,24,17,0.0362,0.0062,0.864,152,27.69,6.32,266.45,9.03
MARZO,24,18,0.0347,0.0061,0.897,68,26.88,5.28,266.07,10.1
MARZO,24,19,0.0344,0.006,0.921,53,24.74,5.36,266.54,12.22
MARZO,24,20,0.0343,0.0063,0.958,57,23.08,5.13,260.95,13.5
MARZO,24,21,0.0277,0.0066,1.049,57,21.81,3.45,245.78,14.42
MARZO,24,22,0.0256,0.0064,0.976,69,20.61,3.34,234.71,15.8
MARZO,24,23,0.0253,0.0069,0.996,64,19.67,3.57,259.74,19.86
MARZO,25,0,0.0216,0.007,1.024,61,17.87,2.98,273.17,24.37
MARZO,25,1,0.0156,0.0067,0.983,55,16.31,2.56,283.82,23.69
MARZO,25,2,0.0099,0.007,1.078,59,14.39,1.4,237.13,23.55
MARZO,25,3,0.01,0.0073,1.069,69,13.22,1.52,229.96,27.61
MARZO,25,4,0.0098,0.0071,1.047,50,12.39,1.26,159.98,31.89
MARZO,25,5,0.0118,0.0066,1.012,45,11.47,1.17,230.23,31.9
MARZO,25,6,0.0043,0.0089,1.149,54,10.41,1.34,87.62,38.43
MARZO,25,7,0.0026,0.0167,1.294,66,8.99,1.12,104.86,37.91
MARZO,25,8,0.0027,0.0173,1.592,89,12.56,1.56,105.93,34.07
MARZO,25,9,NA,NA,NA,NA,NA,NA,NA,NA
MARZO,25,10,0.0184,0.0114,1.301,38,21.43,1.93,131.88,22.56
MARZO,25,11,0.0398,0.0164,1.016,69,24.17,2.02,149.22,19.14
MARZO,25,12,0.0372,0.0087,0.92,51,25.62,3,216.99,14.83
MARZO,25,13,0.0348,0.0058,0.908,56,27.2,2.98,245.81,13.19
MARZO,25,14,0.0378,0.0055,0.913,25,28.23,2.86,216.89,12.38
MARZO,25,15,0.0393,0.0047,0.903,22,29.36,3.03,252.81,11.42
MARZO,25,16,0.0396,0.0044,0.911,23,29.93,4.04,265.86,9.8
MARZO,25,17,0.0405,0.0042,0.9,31,29.09,4.77,262.29,9.94
MARZO,25,18,0.0378,0.0039,0.928,31,28.46,4.4,267.45,9.47
MARZO,25,19,0.0321,0.0038,1.126,29,26.75,3.97,288.22,10.48
MARZO,25,20,0.0221,0.0042,1.174,57,23.75,2.99,271.63,13.15
MARZO,25,21,0.0199,0.0044,1.14,67,21.97,3.36,258.34,16.71
MARZO,25,22,0.0239,0.0045,0.996,56,21.18,3.86,241.49,19.42
MARZO,25,23,0.0231,0.0042,0.978,39,19.98,3.31,254.53,20
MARZO,26,0,0.0176,0.0042,1.028,39,18.19,1.69,224.71,21.87
MARZO,26,1,0.0088,0.0052,1.122,48,16.59,1.23,166.54,24.15
MARZO,26,2,0.0053,0.0068,1.086,57,15.48,1.17,228,23.51
MARZO,26,3,0.0108,0.0067,1.025,50,14.94,1.55,229.14,26.35
MARZO,26,4,0.0067,0.0068,1.065,38,14,1.23,247.29,28.15
MARZO,26,5,0.0095,0.007,1.028,44,13.18,1.33,243.4,30.12
MARZO,26,6,0.0048,0.0073,1.106,47,12.68,1.45,244.56,31.63
MARZO,26,7,0.0027,0.0092,1.504,74,12.05,1.48,291.57,34.91
MARZO,26,8,0.0029,0.0103,1.665,95,14.98,1.82,275.23,35.77
MARZO,26,9,0.0083,0.0098,1.489,62,18.46,2.04,270.91,27.88
MARZO,26,10,0.0205,0.0085,1.237,61,21.18,1.91,259.97,25.41
MARZO,26,11,0.0345,0.008,1.088,82,24.42,2.21,255.35,20.11
MARZO,26,12,0.0391,0.0068,0.965,NA,26.46,2.43,250.39,16.07
MARZO,26,13,0.0437,0.0066,0.943,67,27.19,2.27,222.01,14.46
MARZO,26,14,0.0465,0.0062,0.954,52,28.25,2.81,247.41,13.64
MARZO,26,15,0.0436,0.0056,0.94,35,29.26,3.08,257.16,10.74
MARZO,26,16,0.0421,0.0055,0.94,32,29.66,3.41,254.06,8.96
MARZO,26,17,0.0428,0.0054,1.013,20,30.06,3.11,280.93,9.05
MARZO,26,18,0.0384,0.0053,1.02,34,28.73,3.92,297.18,8.15
MARZO,26,19,0.0251,0.0055,1.402,29,26.14,2.3,298.43,8.05
MARZO,26,20,0.0069,0.0072,2.71,63,23.36,1.22,287.72,9.26
MARZO,26,21,0.003,0.0091,2.349,134,21.72,2.01,236.09,11.9
MARZO,26,22,0.0077,0.008,1.628,111,21,1.96,257.8,12.59
MARZO,26,23,0.0049,0.009,2.234,90,19.61,1.67,273.06,13.17
MARZO,27,0,0.0047,0.0095,1.981,120,17.66,1.4,199.24,14.85
MARZO,27,1,0.015,0.0085,1.166,99,17.09,1.83,267.37,17.31
MARZO,27,2,0.0166,0.0071,1.114,50,16.21,1.61,268.17,20.83
MARZO,27,3,0.0069,0.0075,1.146,51,14.97,1.9,313.98,22.67
MARZO,27,4,0.0112,0.0068,1.089,50,14.45,1.88,274.74,25.43
MARZO,27,5,0.0147,0.0064,1.091,51,13.25,1.35,253.73,27.27
MARZO,27,6,0.0106,0.0068,1.151,56,12.5,1.46,191.6,30.93
MARZO,27,7,0.0032,0.0121,1.438,71,11,1.19,75.63,33.71
MARZO,27,8,0.0028,0.0141,1.656,110,13.45,1.69,115.03,30.29
MARZO,27,9,0.0048,0.0136,1.512,126,17.87,1.73,119.67,24.19
MARZO,27,10,0.0184,0.0132,1.312,119,22.95,1.41,213.4,20.28
MARZO,27,11,0.0356,0.0103,1.19,90,25.77,2.15,249.53,16.45
MARZO,27,12,0.0446,0.008,1.072,49,27.15,2.86,286.06,12.99
MARZO,27,13,0.0506,0.007,1.004,40,28.36,3.36,272.52,11.87
MARZO,27,14,0.0511,0.0065,0.951,35,29.86,2.64,255.97,11
MARZO,27,15,0.0544,0.007,0.953,38,30.56,2.52,204.09,10.49
MARZO,27,16,0.0542,0.0064,1.004,39,30.96,2.84,218.1,10.35
MARZO,27,17,0.0547,0.0063,0.995,41,31.17,2.7,257.27,9.81
MARZO,27,18,0.0543,0.0062,1.032,39,29.83,2.85,274.01,10.09
MARZO,27,19,0.0451,0.0067,1.372,40,27.5,2.89,308.48,11.13
MARZO,27,20,0.0225,0.0073,2.115,54,25.52,2.38,312.55,12.45
MARZO,27,21,0.0048,0.0091,2.924,85,23.48,1.63,317.91,13.47
MARZO,27,22,0.0098,0.0091,1.999,103,21.83,2.27,253.98,16.9
MARZO,27,23,0.0177,0.0084,1.547,87,20.25,1.9,269.47,18.17
MARZO,28,0,0.0095,0.0084,1.753,79,19.17,1.74,282.49,20.43
MARZO,28,1,0.0087,0.0081,1.739,94,17.94,1.26,145.12,23.81
MARZO,28,2,0.0107,0.0075,1.342,97,16.89,1.69,172.89,27.15
MARZO,28,3,0.0213,0.0069,1.054,71,16.27,1.75,214.75,29.68
MARZO,28,4,0.0237,0.0063,1.023,49,15.36,2.2,276.43,32.34
MARZO,28,5,0.0161,0.0067,1.081,43,14.28,1.5,250.52,32.49
MARZO,28,6,0.0069,0.0067,1.214,60,13.08,1.55,189.76,34.96
MARZO,28,7,0.0051,0.0066,1.898,70,13.26,1.89,300.91,36.92
MARZO,28,8,0.0056,0.0075,1.596,69,15.51,1.64,204.42,36.96
MARZO,28,9,0.0115,0.0078,1.342,88,18.7,2.07,124.75,32.47
MARZO,28,10,0.0296,0.0073,1.125,72,23.46,1.51,168.81,25.81
MARZO,28,11,0.0408,0.009,1.088,51,26.06,1.8,198.71,20.72
MARZO,28,12,0.0486,0.0248,1.066,53,27.93,2.26,248.06,14.65
MARZO,28,13,0.0616,0.0289,1.041,52,29.32,2.46,207.5,12.44
MARZO,28,14,0.0633,0.0296,1.045,51,31.43,2.39,244.72,10.57
MARZO,28,15,0.0632,0.0247,1.012,56,32.58,2.82,193.09,9.21
MARZO,28,16,0.0565,0.0059,0.985,52,32.89,3.23,103.78,7.88
MARZO,28,17,0.0594,0.0057,0.945,53,33.02,2.86,145.66,8.13
MARZO,28,18,0.0522,0.0331,1.023,144,30.7,6.21,60.73,17.51
MARZO,28,19,0.0387,0.019,1.128,294,25.9,7.13,52.98,31.31
MARZO,28,20,0.0355,0.015,1.098,264,23.05,7.77,76.89,37.41
MARZO,28,21,0.0355,0.0079,1.069,451,20.84,7.41,80.82,44.33
MARZO,28,22,0.0345,0.0071,1.037,189,19.79,7.57,79.19,49
MARZO,28,23,0.0328,0.007,1.02,116,19.04,6.96,78.3,53.75
MARZO,29,0,0.031,0.0066,1.007,75,18.52,5.68,78.11,56.72
MARZO,29,1,0.0285,0.0074,0.988,59,17.83,5.79,70.1,60.32
MARZO,29,2,0.0279,0.0102,0.979,46,16.88,4.99,71.21,63.7
MARZO,29,3,0.0267,0.011,0.982,32,16.23,4.79,70.69,66.32
MARZO,29,4,0.025,0.0112,0.975,31,15.75,4.62,70.41,68.27
