DATOS HORARIOS 2021_NATIVITAS,,,,,,,,,,,,
NOTA: LOS DATOS SON PREVALIDADOS,,,,,,,,,,,,
,,,,,,,,,,,,
MES,DIA,HORA,O3 [ppm],SO2 [ppm],NO2 [ppm],CO [ppm],PM10 [µg/m³],TEMP,WS,WD,HR,RADSOL
OCTUBRE,11,12,0.0433,0.0036,NA,0.7526,17,26.79,1.9,234.98,46.75,774.02
OCTUBRE,11,13,0.0435,0.0037,NA,0.7789,21,27.09,2.32,235.22,44.40,614.84
OCTUBRE,11,14,0.0450,0.0036,NA,0.7326,36,28.48,2.53,258.45,40.43,852.85
OCTUBRE,11,15,0.0477,0.0034,NA,0.746,13,28.08,2.77,259.45,39.40,710.56
OCTUBRE,11,16,0.0506,0.0034,NA,0.7488,16,29.04,2.38,236.46,35.01,583.91
OCTUBRE,11,17,0.0521,0.0035,NA,0.7585,13,29.07,2.34,252.49,33.78,397.76
OCTUBRE,11,18,0.0498,0.0035,NA,0.7941,21,27.87,1.93,220.49,35.35,156.03
OCTUBRE,11,19,0.0366,0.0035,NA,0.9874,32,24.95,1.8,217.21,42.57,7.68
OCTUBRE,11,20,0.0281,0.0035,NA,0.8484,38,22.1,2.85,214.05,61.59,2.37
OCTUBRE,11,21,0.0286,0.0036,NA,0.7876,23,21.4,2.79,226.53,64.32,2.42
OCTUBRE,11,22,0.0220,0.0034,NA,0.7412,13,20.62,2.81,201.68,66.93,2.49
OCTUBRE,11,23,0.0201,0.0033,NA,0.7169,14,19.59,2.57,241.74,69.91,2.52
OCTUBRE,12,0,0.0179,0.0034,NA,0.6835,12,19.35,2.04,234.34,71.20,2.52
OCTUBRE,12,1,0.0160,0.0033,NA,0.6734,11,19.14,1.62,239.74,70.82,2.54
OCTUBRE,12,2,0.0148,0.0032,NA,0.6813,10,18.29,1.52,224.1,72.53,2.69
OCTUBRE,12,3,0.0157,0.0032,NA,0.6639,7,17.72,1.61,230.5,74.61,2.62
OCTUBRE,12,4,0.0135,0.0032,NA,0.6782,9,17.04,1.96,267.44,77.47,2.75
OCTUBRE,12,5,0.0102,0.0032,NA,0.698,15,16.03,1.81,252.37,82.52,2.81
OCTUBRE,12,6,0.0070,0.0031,NA,0.7611,18,15.57,2.31,236.93,85.62,2.83
OCTUBRE,12,7,0.0035,0.0033,NA,0.8992,23,15.03,1.92,262.25,87.10,8.10
OCTUBRE,12,8,0.0048,0.0032,NA,0.8811,24,15.99,2.19,260.99,87.75,46.65
OCTUBRE,12,9,0.0082,0.0033,NA,0.8463,22,17.86,2.41,269.27,82.93,176.35
OCTUBRE,12,10,0.0178,0.0032,NA,0.7882,19,22.53,1.7,224.87,67.07,538.89
OCTUBRE,12,11,0.0322,0.0032,NA,0.7459,24,25.4,1.58,199.85,52.68,752.47
OCTUBRE,12,12,0.0446,0.0042,NA,0.8301,23,26.41,1.93,138.61,46.81,777.86
OCTUBRE,12,13,0.0478,0.0046,NA,0.7138,27,26.7,1.84,160.9,44.37,544.16
OCTUBRE,12,14,0.0470,0.0051,NA,0.6943,21,27.27,2.42,166.06,39.94,753.95
OCTUBRE,12,15,0.0454,0.004,NA,0.677,16,29.16,2.29,209.95,32.09,750.63
OCTUBRE,12,16,0.0450,0.0034,NA,0.6471,14,29.54,2.71,182.53,27.20,629.24
OCTUBRE,12,17,0.0439,0.0033,NA,0.6733,13,29.11,2.91,173.88,28.23,368.12
OCTUBRE,12,18,0.0430,0.0031,NA,0.7321,18,26.94,2.58,182.56,34.00,131.10
OCTUBRE,12,19,0.0314,0.0032,NA,0.8276,47,23.99,3.32,174.08,46.96,6.32
OCTUBRE,12,20,0.0196,0.0031,NA,0.9247,44,21.77,2.72,210.21,56.68,2.36
OCTUBRE,12,21,0.0231,0.0031,NA,0.8289,39,20.07,2.34,220.92,64.01,2.50
OCTUBRE,12,22,0.0221,0.003,NA,0.7798,24,18.8,2.3,250.2,68.70,2.56
OCTUBRE,12,23,0.0213,0.0029,NA,0.7641,18,18.07,1.69,273.37,71.87,2.63
OCTUBRE,13,0,0.0204,0.0027,NA,0.7107,10,17.7,2.04,224.56,73.34,2.69
OCTUBRE,13,1,0.0202,0.0029,NA,0.6945,17,17.21,1.64,221.51,75.60,2.73
OCTUBRE,13,2,0.0205,0.0029,NA,0.6786,13,17.01,1.66,232.48,77.69,2.68
OCTUBRE,13,3,0.0159,0.0029,NA,0.68,9,16.66,1.26,200.08,77.77,2.68
OCTUBRE,13,4,0.0033,0.0034,NA,0.7433,22,15.59,1.4,130.34,83.25,2.76
OCTUBRE,13,5,0.0036,0.0036,NA,0.7498,29,14.95,1.11,244.03,85.21,2.76
OCTUBRE,13,6,0.0025,0.0046,NA,0.9278,33,14.64,1.35,166.47,87.94,2.78
OCTUBRE,13,7,NA,0.0136,NA,1.0895,67,13.96,1.34,129.84,93.08,6.36
OCTUBRE,13,8,0.0023,0.0146,NA,1.0278,72,16.32,1.4,138.01,89.62,125.74
OCTUBRE,13,9,0.0077,0.0171,NA,1.2256,94,20.64,1.49,113.23,72.29,346.46
OCTUBRE,13,10,0.0213,0.0122,NA,1.1929,96,23.39,1.54,149.55,60.93,559.76
OCTUBRE,13,11,0.0360,0.0143,NA,0.8462,65,24.76,2.02,201.67,54.33,715.32
OCTUBRE,13,12,0.0382,0.0074,NA,0.7479,25,26.3,2.29,237.28,47.90,804.88
OCTUBRE,13,13,0.0406,0.0052,NA,0.7211,17,27.29,2.37,213.28,41.89,750.08
OCTUBRE,13,14,0.0353,0.0045,NA,0.7063,15,27.53,2.68,231.27,38.64,670.85
OCTUBRE,13,15,0.0331,0.004,NA,0.7184,13,27.73,3.53,267.74,35.68,594.07
OCTUBRE,13,16,0.0371,0.0037,NA,0.7077,10,28.15,4.09,261.92,32.12,604.90
OCTUBRE,13,17,0.0363,0.0035,NA,0.7746,16,27.67,4.38,275.66,31.32,367.15
OCTUBRE,13,18,0.0320,0.0034,NA,0.8571,15,26.05,4.03,280.75,32.66,118.08
OCTUBRE,13,19,0.0264,0.0032,NA,0.882,19,24.69,3.73,276.29,38.57,10.74
OCTUBRE,13,20,0.0200,0.0034,NA,0.9363,30,23.18,3.19,269.68,45.43,2.28
OCTUBRE,13,21,0.0176,0.0034,NA,0.9069,31,21.84,3.25,279.6,52.15,2.40
OCTUBRE,13,22,0.0184,0.0033,NA,0.8702,26,20.37,2.25,256.59,57.70,2.43
OCTUBRE,13,23,0.0181,0.0034,NA,0.8142,25,18.79,2.05,260.26,63.56,2.49
OCTUBRE,14,0,0.0160,0.0033,NA,0.6929,17,17.37,2.47,244.75,72.58,2.66
OCTUBRE,14,1,0.0148,0.0034,NA,0.7402,9,16.48,2.21,262.98,77.65,2.71
OCTUBRE,14,2,0.0185,0.0034,NA,0.7336,13,15.85,1.36,222.4,80.40,2.74
OCTUBRE,14,3,0.0081,0.0035,NA,0.6899,17,15.26,1.3,223.43,82.62,2.79
OCTUBRE,14,4,0.0124,0.0035,NA,0.6813,17,15.03,1.38,251.21,83.09,2.80
OCTUBRE,14,5,0.0107,0.0035,NA,0.7018,16,14.46,1.42,249.9,84.00,2.82
OCTUBRE,14,6,0.0104,0.0035,NA,0.7739,13,14.09,1.56,253.07,85.44,2.82
OCTUBRE,14,7,0.0135,0.0035,NA,0.8517,18,13.78,1.51,262.08,87.00,8.02
OCTUBRE,14,8,0.0107,0.0035,NA,1.1378,31,17.64,1.08,199.88,83.16,141.35
OCTUBRE,14,9,0.0129,0.0034,NA,0.9703,42,21.32,1.46,221.3,71.98,365.70
OCTUBRE,14,10,0.0215,0.0033,NA,0.8147,38,23.02,1.8,213.53,62.61,578.16
OCTUBRE,14,11,0.0297,0.0033,NA,0.7363,22,24.77,1.92,216.8,51.57,749.01
OCTUBRE,14,12,0.0365,0.0033,NA,0.7353,15,26.27,1.84,198.4,42.69,861.73
OCTUBRE,14,13,0.0394,0.0032,NA,0.7395,12,27.57,2.2,236.69,36.09,825.53
OCTUBRE,14,14,0.0441,0.0031,NA,0.6891,9,27.94,2.51,237.99,34.62,876.35
OCTUBRE,14,15,0.0494,0.0034,NA,0.7144,10,29.09,2.53,202.64,31.66,769.46
OCTUBRE,14,16,0.0532,0.0033,NA,0.7396,17,29.39,2.34,233.5,31.27,600.10
OCTUBRE,14,17,0.0521,0.0031,NA,0.752,22,28.85,2.42,256.18,31.07,386.11
OCTUBRE,14,18,0.0475,0.0031,NA,0.9218,19,27.6,3.01,295.77,32.00,156.97
OCTUBRE,14,19,0.0312,0.003,NA,1.1275,34,24.71,2.92,317.53,40.13,8.96
OCTUBRE,14,20,0.0147,0.0031,NA,1.2105,37,23.16,2.14,301.83,42.77,2.30
OCTUBRE,14,21,0.0030,0.0036,NA,1.7439,53,21.99,1.21,273.62,45.50,2.33
OCTUBRE,14,22,0.0177,0.0035,NA,1.0859,71,20.15,2.53,227.81,55.04,2.44
OCTUBRE,14,23,0.0251,0.0031,NA,0.7913,33,18.7,2.39,263.57,62.61,2.57
OCTUBRE,15,0,0.0197,0.0032,NA,0.7699,23,18.14,1.77,224.19,65.44,2.57
OCTUBRE,15,1,0.0079,0.0035,NA,0.8142,25,17.57,1.25,195.22,66.17,2.66
OCTUBRE,15,2,NA,0.0037,NA,0.8665,31,16.6,1.39,164.56,70.25,2.68
OCTUBRE,15,3,NA,0.0042,NA,0.9349,78,15.41,1.32,151.01,73.78,2.77
OCTUBRE,15,4,0.0141,0.0048,NA,0.8131,38,14.72,1.45,87.01,77.37,2.83
OCTUBRE,15,5,0.0117,0.0109,NA,0.816,44,13.97,2.12,125.32,81.98,2.81
OCTUBRE,15,6,NA,0.0373,NA,0.8314,69,13.64,1.51,169.95,83.42,2.89
OCTUBRE,15,7,NA,0.0207,NA,1.9152,78,14.03,1.47,246.69,82.23,6.93
OCTUBRE,15,8,0.0013,0.0157,NA,2.011,79,16.68,1.16,262.59,79.36,121.98
OCTUBRE,15,9,0.0047,0.0208,NA,1.8077,86,21.03,1.36,224.2,67.99,332.13
OCTUBRE,15,10,0.0238,0.0226,NA,1.118,78,22.89,2.26,127.39,58.49,547.43
OCTUBRE,15,11,0.0360,0.0149,NA,0.8221,37,24.72,3.02,103.66,54.08,730.57
OCTUBRE,15,12,0.0472,0.0071,NA,0.7756,18,26.73,2.62,121.09,45.78,862.28
OCTUBRE,15,13,0.0480,0.0057,NA,0.7656,17,28.19,3.04,110.14,39.23,789.11
OCTUBRE,15,14,0.0464,0.0049,NA,0.7412,15,28.52,3.49,102.85,34.48,755.84
OCTUBRE,15,15,0.0451,0.0108,NA,0.8456,13,29.63,3.08,109.43,28.67,684.87
OCTUBRE,15,16,0.0438,0.0267,NA,1.0601,19,30.39,3.27,99.92,24.91,604.32
OCTUBRE,15,17,0.0428,0.0139,NA,0.8278,19,30.57,2.82,104.15,24.33,405.78
OCTUBRE,15,18,0.0403,0.0073,NA,0.8015,19,28.3,4.01,63.83,30.32,132.79
OCTUBRE,15,19,0.0326,0.0049,NA,0.8968,34,24.74,3.69,92.89,43.36,9.41
OCTUBRE,15,20,0.0202,0.0044,NA,0.9514,33,23.15,2.68,62.58,48.28,2.29
OCTUBRE,15,21,0.0149,0.0041,NA,0.8903,30,21.4,2.85,87.61,57.25,2.37
OCTUBRE,15,22,0.0157,0.0038,NA,0.7908,26,19.57,3.51,79.15,67.12,2.49
OCTUBRE,15,23,0.0188,0.0036,NA,0.7463,25,18.89,3.65,82,70.47,2.56
OCTUBRE,16,0,0.0170,0.0036,NA,0.7162,22,17.93,2.77,88.05,74.06,2.61
OCTUBRE,16,1,0.0163,0.0036,NA,0.6977,14,17.07,2.8,100.58,78.40,2.70
OCTUBRE,16,2,0.0143,0.0037,NA,0.6969,14,16.36,2.35,92.8,82.86,2.73
OCTUBRE,16,3,0.0129,0.0039,NA,0.705,22,15.75,2.55,112.37,84.76,2.73
OCTUBRE,16,4,0.0080,0.0047,NA,0.6999,23,14.86,2.36,117.83,88.09,2.78
OCTUBRE,16,5,0.0047,0.0069,NA,0.7067,26,14.31,2.62,123.8,88.89,2.76
OCTUBRE,16,6,0.0021,0.0129,NA,0.7813,31,14.18,2.64,113.5,90.14,2.80
OCTUBRE,16,7,0.0076,0.0087,NA,0.9124,42,14.44,2.45,98.71,89.04,7.57
OCTUBRE,16,8,0.0045,0.0069,NA,0.9315,46,14.92,2.33,126.34,87.71,73.75
OCTUBRE,16,9,0.0137,0.0085,NA,0.9131,46,17.23,3.32,93.91,78.32,216.69
OCTUBRE,16,10,0.0254,0.006,NA,0.795,20,19.73,4.21,85.8,64.37,386.95
OCTUBRE,16,11,0.0296,0.0047,NA,0.7712,23,21.72,5.06,96.55,56.78,608.59
OCTUBRE,16,12,0.0313,0.0044,NA,0.775,42,22.68,5.52,87.03,50.01,626.29
OCTUBRE,16,13,0.0320,0.0039,NA,0.7715,32,22.83,5.66,77.06,48.45,482.96
OCTUBRE,16,14,0.0327,0.0037,NA,0.7774,20,23.55,5.67,73.5,45.39,718.21
OCTUBRE,16,15,0.0336,0.0038,NA,0.7602,21,24.94,5.92,66.2,40.16,744.59
OCTUBRE,16,16,0.0334,0.0085,NA,0.7811,16,24.61,5.31,64.03,42.37,515.05
OCTUBRE,16,17,0.0298,0.0206,NA,0.9215,25,23.38,5.75,52.27,46.36,344.66
OCTUBRE,16,18,0.0255,0.0196,NA,0.7603,28,21.7,5.47,54.25,51.21,117.92
OCTUBRE,16,19,0.0210,0.016,NA,0.8547,27,19.34,4.4,55.14,58.55,6.84
OCTUBRE,16,20,0.0196,0.0085,NA,0.8554,21,17.75,3.82,77.53,63.79,2.69
OCTUBRE,16,21,0.0197,0.0055,NA,0.8132,12,16.65,3.3,93.91,69.48,2.70
OCTUBRE,16,22,0.0207,0.0052,NA,0.7848,18,16.4,3.83,71.61,70.32,2.76
OCTUBRE,16,23,0.0235,0.0079,NA,0.6942,16,16.28,4.46,58.03,69.92,2.74
OCTUBRE,17,0,0.0247,0.0062,NA,0.6848,8,15.53,3.74,66.69,71.97,2.79
OCTUBRE,17,1,0.0223,0.0045,NA,0.6725,13,14.7,3.07,95.83,74.18,2.81
OCTUBRE,17,2,0.0213,0.0041,NA,0.658,NA,13.93,2.54,91.94,76.48,2.82
OCTUBRE,17,3,0.0208,0.0039,NA,0.6518,10,13.33,3.24,95.75,79.59,2.89
OCTUBRE,17,4,0.0195,0.0049,NA,0.6599,5,12.9,3.7,65.13,83.16,2.92
OCTUBRE,17,5,0.0222,0.0069,NA,0.6502,9,13.06,3.14,79.04,82.50,2.96
OCTUBRE,17,6,0.0154,0.0045,NA,0.7408,9,12.41,2.84,102.6,85.68,2.89
OCTUBRE,17,7,0.0130,0.0041,NA,0.7593,11,11.85,2.32,111.79,88.68,6.90
OCTUBRE,17,8,0.0132,0.0039,NA,0.8709,17,14.25,2.22,80.66,82.82,138.43
OCTUBRE,17,9,0.0242,0.0038,NA,0.7698,14,17.26,4.19,74.88,69.84,370.76
OCTUBRE,17,10,0.0297,0.0037,NA,0.7604,11,19.26,4.98,75.06,57.38,578.97
OCTUBRE,17,11,0.0336,0.0035,NA,0.7444,10,20.95,5.33,78.42,49.82,745.29
OCTUBRE,17,12,0.0390,0.0035,NA,0.7428,11,22.48,4.91,84.16,44.29,852.96
OCTUBRE,17,13,0.0445,0.0036,NA,0.7597,15,23.79,5.27,88.98,41.22,819.21
OCTUBRE,17,14,0.0465,0.0035,NA,0.7785,15,24.41,5.47,86.12,40.01,856.69
OCTUBRE,17,15,0.0437,0.0035,NA,0.7982,13,25.23,5.4,86.94,37.84,767.22
OCTUBRE,17,16,0.0428,0.0033,NA,0.7735,15,24.94,5.58,79.7,38.64,593.71
OCTUBRE,17,17,0.0380,0.0033,NA,0.7503,13,23.72,5.35,82.45,40.51,290.13
OCTUBRE,17,18,0.0364,0.0034,NA,0.8049,19,22.19,5.1,85.92,44.86,131.03
OCTUBRE,17,19,0.0285,0.0034,NA,0.8629,24,19.7,4.76,90.05,54.21,8.26
OCTUBRE,17,20,0.0266,0.0032,NA,0.8076,20,17.98,5.14,82.92,61.52,2.65
OCTUBRE,17,21,0.0266,0.0033,NA,0.7993,NA,16.81,4.86,73.33,66.05,2.68
OCTUBRE,17,22,0.0257,0.0033,NA,0.7455,NA,15.88,4.04,79.11,68.91,2.79
OCTUBRE,17,23,0.0247,0.0033,NA,0.7126,19,15.13,4.04,85.87,72.54,2.85
OCTUBRE,18,0,0.0224,0.0034,NA,0.6926,NA,14.27,2.96,85.36,75.70,2.80
OCTUBRE,18,1,0.0187,0.0033,NA,0.6694,NA,13.54,2.69,91.7,79.73,2.87
OCTUBRE,18,2,0.0178,0.0033,NA,0.6778,7,13.02,2.62,82.87,82.44,2.88
OCTUBRE,18,3,0.0169,0.0033,NA,0.6739,10,12.52,2.95,100.57,84.56,2.97
OCTUBRE,18,4,0.0151,0.0033,NA,0.735,21,12.01,2.88,99.02,86.30,2.96
OCTUBRE,18,5,0.0122,0.0032,NA,0.6893,14,11.31,2.9,101.47,88.84,2.98
OCTUBRE,18,6,0.0060,0.0033,NA,0.8408,19,10.97,2.92,107.83,90.79,2.97
OCTUBRE,18,7,0.0048,0.0035,NA,0.9367,23,10.76,2.67,86.84,91.37,7.31
OCTUBRE,18,8,0.0064,0.0036,NA,1.005,24,13.25,2.68,90.57,85.26,144.95
OCTUBRE,18,9,0.0151,0.0035,NA,0.8322,29,16.31,2.54,92.85,73.67,367.62
OCTUBRE,18,10,0.0284,0.0035,NA,0.7555,13,19.15,2.65,92.79,60.15,576.92
OCTUBRE,18,11,0.0345,0.0037,NA,0.7221,11,21.08,2.89,98.87,50.37,740.26
OCTUBRE,18,12,0.0418,0.0041,NA,0.7567,10,23.44,2.38,123.32,43.13,851.37
OCTUBRE,18,13,0.0474,0.0068,NA,0.7318,11,25.27,2.15,148.72,38.87,801.00
OCTUBRE,18,14,0.0480,0.0092,NA,0.7246,16,26.28,2.58,168.44,35.18,877.93
OCTUBRE,18,15,0.0425,0.0042,NA,0.6501,7,27.27,3.09,149.01,28.71,749.18
OCTUBRE,18,16,0.0424,0.0051,NA,0.6978,9,27.59,3.02,112.36,27.31,605.47
OCTUBRE,18,17,0.0422,0.0036,NA,0.6541,9,27.51,2.75,124.83,26.19,388.53
OCTUBRE,18,18,0.0429,0.0046,NA,0.721,11,26.45,2.42,123,28.08,165.64
OCTUBRE,18,19,0.0340,0.0046,NA,0.9347,37,22.55,3.06,248.93,41.22,5.91
OCTUBRE,18,20,0.0203,0.0038,NA,1.145,38,19.86,2.15,266.13,53.22,2.50
OCTUBRE,18,21,0.0134,0.0076,NA,1.1919,34,19.78,1.87,161.96,53.54,2.50
OCTUBRE,18,22,0.0069,0.0084,NA,0.8896,44,18.32,2.28,102.87,57.37,2.61
OCTUBRE,18,23,0.0127,0.0049,NA,0.7522,41,16.87,2.81,88.09,63.42,2.74
OCTUBRE,19,0,0.0110,0.004,NA,0.7423,21,16.15,2.61,81.12,64.85,2.72
OCTUBRE,19,1,0.0114,0.0039,NA,0.7239,17,15.27,3.21,88.84,68.79,2.85
OCTUBRE,19,2,0.0162,0.0035,NA,0.6662,8,14.48,3.87,79.77,69.07,2.85
OCTUBRE,19,3,0.0168,0.0035,NA,0.6542,11,13.55,2.59,101.86,70.39,2.86
OCTUBRE,19,4,0.0119,0.0042,NA,0.6747,12,12.73,2.66,112.86,75.53,2.89
OCTUBRE,19,5,0.0045,0.0036,NA,0.7648,18,12.17,2.82,101.38,81.84,2.95
OCTUBRE,19,6,0.0015,0.0037,NA,0.8787,23,11.43,2.58,86.98,84.92,2.95
OCTUBRE,19,7,0.0012,0.0037,NA,1.0759,30,10.86,2.35,83.22,88.35,8.27
OCTUBRE,19,8,0.0041,0.0039,NA,0.9662,38,13.12,2.24,80.78,84.35,143.12
OCTUBRE,19,9,0.0105,0.0039,NA,0.9621,36,16.46,2.99,97.81,72.06,353.79
OCTUBRE,19,10,0.0229,0.004,NA,0.8072,34,19.47,3.21,110.94,56.74,561.84
OCTUBRE,19,11,0.0318,0.0113,NA,0.7654,23,22.48,2.64,125.87,47.13,731.38
OCTUBRE,19,12,0.0447,0.0157,NA,0.7438,25,25.21,1.98,145.86,40.24,850.51
OCTUBRE,19,13,0.0542,0.0061,NA,0.7392,23,26.75,2.17,143.14,34.22,827.06
OCTUBRE,19,14,0.0574,0.0068,NA,0.7192,19,27.76,1.99,163.29,28.90,863.90
OCTUBRE,19,15,0.0536,0.0069,NA,0.6883,18,28.3,2.58,121.43,24.39,755.90
OCTUBRE,19,16,0.0479,0.0036,NA,0.641,8,28.3,3.1,132.85,22.73,595.84
OCTUBRE,19,17,0.0478,0.0041,NA,0.6937,13,28.12,2.88,115.19,22.38,371.62
OCTUBRE,19,18,0.0469,0.0095,NA,0.722,16,26.69,2.41,136.65,24.98,145.17
OCTUBRE,19,19,0.0280,0.0045,NA,1.0218,56,23.14,1.21,159.92,29.46,4.79
OCTUBRE,19,20,0.0101,0.0044,NA,2.1524,102,21.24,1.02,136.39,32.40,2.45
OCTUBRE,19,21,0.0201,0.0134,NA,0.9781,95,20.73,3.04,67.85,39.53,2.49
OCTUBRE,19,22,0.0269,0.0109,NA,0.7304,30,20.06,3.73,51.85,37.90,2.52
OCTUBRE,19,23,0.0166,0.01,NA,0.7209,25,17.67,2.2,149.88,44.65,2.62
OCTUBRE,20,0,0.0140,0.0218,NA,0.6994,21,16.78,2.19,128.29,52.11,2.62
OCTUBRE,20,1,0.0106,0.0325,NA,0.7111,23,15.75,2.96,98.86,60.09,2.77
OCTUBRE,20,2,0.0186,0.0073,NA,0.6548,15,15.28,2.1,82.03,61.62,2.81
OCTUBRE,20,3,0.0169,0.0055,NA,0.6527,15,14.83,2.67,80.92,65.07,2.88
OCTUBRE,20,4,0.0114,0.0046,NA,0.656,10,13.18,2.2,78.89,70.26,2.91
OCTUBRE,20,5,0.0060,0.0078,NA,0.6893,18,12.17,2.22,91.26,77.00,2.91
OCTUBRE,20,6,0.0035,0.0057,NA,0.7627,17,11.46,1.85,123.75,83.33,2.94
OCTUBRE,20,7,0.0011,0.0062,NA,0.9013,27,11,2.26,111.73,86.26,7.12
OCTUBRE,20,8,0.0055,0.0054,NA,0.9494,36,13.47,3.27,89.4,80.45,144.95
OCTUBRE,20,9,0.0137,0.005,NA,0.8819,32,16.58,4.16,96.8,69.96,368.88
OCTUBRE,20,10,0.0217,0.0045,NA,0.8598,32,18.57,4.55,103.7,63.53,573.71
OCTUBRE,20,11,0.0305,0.0043,NA,0.7814,32,20.71,4.17,100.57,54.56,735.01
OCTUBRE,20,12,0.0376,0.004,NA,0.7689,20,23.08,3.38,91.43,44.31,850.80
OCTUBRE,20,13,0.0453,0.0037,NA,0.7359,17,24.96,3.14,110.44,39.22,821.42
OCTUBRE,20,14,0.0478,0.0036,NA,0.707,15,26.07,3.64,105.9,33.97,854.99
OCTUBRE,20,15,0.0507,0.0038,NA,0.7315,14,27.24,3.51,87.45,31.98,741.54
OCTUBRE,20,16,0.0506,0.0035,NA,0.7098,15,27.77,3.26,86.59,28.56,595.89
OCTUBRE,20,17,0.0503,0.0034,NA,0.7182,17,27.65,3.12,95.16,26.88,324.07
OCTUBRE,20,18,0.0416,0.0034,NA,0.8313,18,25.38,1.98,108.83,31.71,47.14
OCTUBRE,20,19,0.0191,0.0044,NA,1.072,39,23.16,1.19,132.07,36.72,4.99
OCTUBRE,20,20,0.0205,0.009,NA,0.9925,54,22.06,2.98,59.67,42.26,2.41
OCTUBRE,20,21,0.0202,0.0106,NA,0.7577,26,20.71,4.3,54.48,52.14,2.48
OCTUBRE,20,22,0.0205,0.0095,NA,0.7342,21,19.04,3.72,81.5,60.82,2.56
OCTUBRE,20,23,0.0187,0.0053,NA,0.7245,17,17.57,3.82,91.66,68.54,2.65
OCTUBRE,21,0,0.0202,0.0045,NA,0.6931,15,16.71,3.05,89.59,73.00,2.68
OCTUBRE,21,1,0.0185,0.0041,NA,0.6931,14,16.1,3.01,90.38,76.60,2.70
OCTUBRE,21,2,0.0171,0.004,NA,0.6798,16,15.57,2.8,105.91,80.36,2.78
OCTUBRE,21,3,0.0179,0.0039,NA,0.6832,8,15.04,2.51,91.1,83.39,2.79
OCTUBRE,21,4,0.0150,0.0039,NA,0.6944,11,14.5,1.88,111.55,83.97,2.81
OCTUBRE,21,5,0.0064,0.0054,NA,0.7022,11,13.34,1.96,110.46,88.89,2.86
OCTUBRE,21,6,0.0032,0.0075,NA,0.7545,17,12.7,2.2,121.93,90.65,2.92
OCTUBRE,21,7,0.0017,0.0085,NA,0.7982,26,12.26,1.98,123.3,92.02,5.67
OCTUBRE,21,8,0.0055,0.01,NA,0.8478,35,15.26,1.53,140.63,86.61,134.71
OCTUBRE,21,9,0.0135,0.0088,NA,0.8738,36,18.91,2.91,106.9,72.05,368.89
OCTUBRE,21,10,0.0245,0.006,NA,0.799,27,20.76,4.08,88.9,61.57,494.61
OCTUBRE,21,11,0.0283,0.0048,NA,0.804,16,21.81,4.37,78.19,54.84,512.20
OCTUBRE,21,12,0.0325,0.0043,NA,0.8144,28,23.87,4.28,84.64,47.49,851.48
OCTUBRE,21,13,0.0373,0.0039,NA,0.7597,26,25.07,3.84,97.52,42.29,671.56
OCTUBRE,21,14,0.0458,0.0038,NA,0.775,16,26.1,3.74,81.56,38.72,820.98
OCTUBRE,21,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OCTUBRE,21,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OCTUBRE,21,17,0.0402,0.0039,NA,0.7814,NA,26.13,4.08,90.51,34.53,240.89
OCTUBRE,21,18,0.0294,0.0221,NA,1.1852,15,24.41,4.62,54.95,39.68,62.88
OCTUBRE,21,19,0.0241,0.0207,0.0064,0.8062,21,22.12,5.76,49.88,48.62,6.00
OCTUBRE,21,20,0.0211,0.0093,0.0076,0.7649,20,20.44,5.25,47.76,53.81,2.45
OCTUBRE,21,21,0.0189,0.0121,0.0075,0.7854,20,18.97,4,51.93,59.77,2.51
OCTUBRE,21,22,0.0183,0.0108,0.0054,0.7492,21,17.45,3.49,60.04,66.08,2.61
OCTUBRE,21,23,0.0117,0.0072,0.0088,0.7473,14,16.16,2.39,93.7,71.94,2.64
OCTUBRE,22,0,0.0140,0.0052,0.0057,0.7081,16,14.95,2.17,71.34,76.83,2.73
OCTUBRE,22,1,0.0105,0.0047,0.007,0.696,13,14.18,2.19,92.68,82.61,2.84
OCTUBRE,22,2,0.0102,0.0043,0.0081,0.6915,12,13.92,2.39,95.57,83.49,2.87
OCTUBRE,22,3,0.0027,0.0043,0.012,0.7042,13,12.99,2.11,115.06,86.52,2.83
OCTUBRE,22,4,0.0027,0.0068,0.0127,0.6892,15,12.37,2.07,107.19,89.16,2.90
OCTUBRE,22,5,0.0066,0.0054,0.0104,0.7325,17,12.28,1.72,86.56,89.25,2.91
OCTUBRE,22,6,0.0050,0.0046,0.0113,0.9068,20,12.25,1.31,114.28,89.77,2.86
OCTUBRE,22,7,0.0020,0.0046,0.015,1.1119,31,12.35,1.55,192.19,88.78,6.43
OCTUBRE,22,8,0.0019,0.0051,0.0156,1.4322,56,14.71,1.84,222.58,85.64,130.78
OCTUBRE,22,9,0.0125,0.0054,0.01,0.8951,48,19.43,2.05,167.64,72.06,350.83
OCTUBRE,22,10,0.0224,0.0047,0.0051,0.8091,23,19.67,4.19,76.94,60.78,365.44
OCTUBRE,22,11,0.0241,0.0043,0.0051,0.8278,25,20.48,4.39,68.56,56.72,348.76
OCTUBRE,22,12,0.0262,0.004,0.0058,0.8404,17,21.43,4.26,88.88,53.79,456.21
OCTUBRE,22,13,0.0323,0.004,0.0051,0.8031,17,23.36,3.51,98.03,48.50,666.79
