DATOS HORARIOS 2021_NATIVITAS,,,,,,,,,,
NOTA: LOS DATOS SON PREVALIDADOS,,,,,,,,,,
,,,,,,,,,,
MES,DIA,HORA,O3 [ppm],SO2 [ppm],CO [ppm],PM10 [µg/m³],TEMP,WS,WD,HR
FEB,3,11,0.0155,0.0130,3.705,68,18.8,2.6,110.2,30
FEB,3,12,0.0270,0.0136,3.634,53,21.9,2.2,145.2,25
FEB,3,13,0.0341,0.0165,3.625,45,25.1,1.9,198.7,19
FEB,3,14,0.0440,0.0250,3.736,49,26.6,2.3,225.6,17
FEB,3,15,0.0558,0.0401,3.797,54,27.8,2.3,249.6,15
FEB,3,16,0.0616,0.0349,3.790,49,28.7,2.6,215.5,14
FEB,3,17,0.0627,0.0357,3.871,52,28.7,2.4,233.7,13
FEB,3,18,0.0562,0.0181,3.761,82,27.7,2.6,221.4,14
FEB,3,19,0.0397,0.0138,4.274,58,24.7,2.3,250.7,15
FEB,3,20,0.0122,0.0106,4.716,67,21.6,2.3,268.7,19
FEB,3,21,0.0016,0.0106,5.981,96,19.5,1.6,184.1,20
FEB,3,22,0.0003,0.0131,5.398,137,17.5,1.5,136.3,24
FEB,3,23,0.0003,0.0136,6.123,170,16.2,1.6,220.9,27
FEB,4,0,0.0023,0.0152,4.171,146,15.0,1.8,156.6,30
FEB,4,1,0.0009,0.0144,4.154,106,14.4,1.4,110.2,32
FEB,4,2,0.0010,0.0143,4.121,90,13.0,1.1,137.3,34
FEB,4,3,0.0005,0.0153,3.965,113,12.1,1.6,131.8,40
FEB,4,4,0.0007,0.0096,3.929,87,11.2,1.4,124.1,45
FEB,4,5,0.0001,0.0109,3.936,85,10.3,1.5,114.9,47
FEB,4,6,0.0002,0.0108,3.876,95,9.6,1.8,105.0,49
FEB,4,7,NA,0.0094,3.945,74,8.7,1.9,120.5,49
FEB,4,8,0.0002,0.0098,4.124,72,8.8,2.0,123.0,47
FEB,4,9,0.0022,0.0748,4.099,119,13.8,2.0,119.3,37
FEB,4,10,0.0095,0.0562,3.982,115,18.1,1.9,125.5,31
FEB,4,11,0.0282,0.0217,3.840,88,22.2,1.7,224.4,30
FEB,4,12,0.0444,0.0113,3.838,72,23.8,2.4,270.6,29
FEB,4,13,0.0547,0.0091,3.786,54,25.3,2.8,256.3,26
FEB,4,14,0.0588,0.0081,3.777,51,27.2,3.2,271.6,22
FEB,4,15,0.0558,0.0069,3.749,41,28.0,3.5,274.5,18
FEB,4,16,0.0572,0.0070,3.739,40,28.7,3.2,256.6,17
FEB,4,17,0.0597,0.0067,3.739,47,28.3,3.8,257.8,17
FEB,4,18,0.0581,0.0068,3.780,43,27.7,3.2,250.7,15
FEB,4,19,0.0450,0.0065,4.030,54,25.1,2.2,213.8,17
FEB,4,20,0.0270,0.0064,4.262,85,21.8,1.9,221.7,18
FEB,4,21,0.0197,0.0079,4.201,134,20.0,2.1,204.2,20
FEB,4,22,0.0100,0.0068,4.748,83,18.5,1.7,271.1,20
FEB,4,23,0.0041,0.0080,4.812,67,17.4,1.5,291.6,24
FEB,5,0,0.0006,0.0094,4.338,85,15.2,1.7,170.1,27
FEB,5,1,0.0004,0.0105,4.454,111,14.7,1.3,259.8,25
FEB,5,2,0.0004,0.0095,4.620,116,13.4,1.5,274.2,29
FEB,5,3,0.0004,0.0089,4.231,92,12.3,1.6,240.7,34
FEB,5,4,0.0004,0.0112,4.041,101,11.8,1.6,302.5,35
FEB,5,5,0.0004,0.0115,4.067,74,10.7,1.6,178.9,37
FEB,5,6,0.0010,0.0119,4.225,98,9.4,1.2,70.8,44
FEB,5,7,0.0004,0.0136,4.285,108,8.6,1.7,121.7,46
FEB,5,8,0.0004,0.0137,4.474,108,8.3,2.0,113.1,47
FEB,5,9,0.0010,0.0176,4.676,155,13.1,2.2,108.6,40
FEB,5,10,0.0076,0.0594,4.184,134,17.9,2.1,121.0,36
FEB,5,11,0.0288,0.0229,3.944,99,22.4,1.6,152.7,29
FEB,5,12,0.0459,0.0135,3.887,72,25.3,2.1,219.9,24
FEB,5,13,0.0496,0.0103,3.788,48,27.1,2.6,247.9,19
FEB,5,14,0.0534,0.0081,3.715,40,27.7,3.9,255.8,16
FEB,5,15,0.0519,0.0074,3.695,44,28.6,3.8,232.0,14
FEB,5,16,0.0493,0.0070,3.730,43,29.6,3.6,243.2,12
FEB,5,17,0.0485,0.0066,3.719,44,29.2,4.5,267.9,11
FEB,5,18,0.0468,0.0066,3.769,36,28.3,4.1,262.2,11
FEB,5,19,0.0335,0.0064,3.974,42,25.3,4.0,280.9,12
FEB,5,20,0.0208,0.0066,4.154,55,22.2,2.8,265.2,15
FEB,5,21,0.0192,0.0072,4.249,73,20.5,2.4,226.8,19
FEB,5,22,0.0250,0.0069,3.921,72,19.6,2.7,197.2,21
FEB,5,23,0.0180,0.0076,4.123,58,17.8,1.6,274.1,20
FEB,6,0,0.0122,0.0073,4.104,42,16.5,2.0,304.1,22
FEB,6,1,0.0193,0.0075,3.819,43,16.3,2.0,235.1,26
FEB,6,2,0.0107,0.0082,3.879,45,14.3,1.5,216.1,27
FEB,6,3,0.0100,0.0082,3.889,41,13.2,1.3,221.2,28
FEB,6,4,0.0130,0.0085,3.798,42,12.7,1.7,256.4,37
FEB,6,5,0.0091,0.0093,3.801,44,11.6,1.5,265.8,42
FEB,6,6,0.0037,0.0094,3.890,55,11.4,1.7,253.3,47
FEB,6,7,0.0009,0.0096,4.154,70,10.2,1.2,205.6,50
FEB,6,8,0.0006,0.0106,4.897,86,10.5,1.3,143.6,51
FEB,6,9,0.0018,0.0117,4.756,135,15.0,1.9,96.6,45
FEB,6,10,0.0120,0.0114,3.976,100,18.8,1.6,131.1,39
FEB,6,11,0.0306,0.0114,3.813,78,22.1,2.1,199.8,35
FEB,6,12,0.0358,0.0095,3.723,42,23.8,3.1,245.7,30
FEB,6,13,0.0394,0.0089,3.713,34,25.5,2.7,230.0,25
FEB,6,14,0.0381,0.0083,3.717,42,26.8,3.7,260.5,18
FEB,6,15,0.0352,0.0080,3.713,30,27.5,3.8,252.5,15
FEB,6,16,NA,NA,NA,NA,NA,NA,NA,NA
FEB,6,17,NA,NA,NA,NA,NA,NA,NA,NA
FEB,6,18,0.0332,0.0066,3.744,41,26.8,4.1,229.3,12
FEB,6,19,0.0307,0.0065,3.768,47,24.0,3.7,228.0,13
FEB,6,20,0.0215,0.0065,3.993,45,21.4,2.7,233.7,15
FEB,6,21,0.0144,0.0070,4.253,54,19.4,2.0,237.9,18
FEB,6,22,0.0106,0.0078,4.156,60,18.1,2.0,156.4,22
FEB,6,23,0.0022,0.0087,4.441,61,16.5,1.4,79.7,24
FEB,7,0,0.0012,0.0110,4.893,79,15.7,1.2,181.8,24
FEB,7,1,0.0008,0.0125,4.956,111,14.8,1.4,229.8,27
FEB,7,2,0.0002,0.0113,5.173,131,13.8,1.5,283.6,28
FEB,7,3,0.0005,0.0108,4.163,85,12.8,2.6,99.9,38
FEB,7,4,0.0015,0.0111,3.896,71,10.6,2.5,135.1,48
FEB,7,5,0.0046,0.0105,3.868,58,10.8,2.5,120.9,50
FEB,7,6,0.0049,0.0098,3.842,55,10.4,2.7,103.7,52
FEB,7,7,0.0077,0.0089,3.936,52,9.8,2.5,89.7,54
FEB,7,8,0.0059,0.0084,3.998,56,9.8,2.7,105.4,62
FEB,7,9,0.0132,0.0084,3.974,69,13.3,3.1,86.9,61
FEB,7,10,0.0257,0.0082,3.874,62,16.7,4.6,87.6,56
FEB,7,11,0.0329,0.0084,3.928,68,19.3,4.3,107.2,50
FEB,7,12,0.0423,0.0104,3.841,64,22.0,3.2,109.4,39
FEB,7,13,0.0496,0.0111,3.780,58,25.2,1.9,171.3,30
FEB,7,14,0.0508,0.0097,3.743,47,26.6,2.2,204.8,26
FEB,7,15,0.0504,0.0077,3.782,39,27.7,2.4,215.4,23
FEB,7,16,0.0506,0.0075,3.798,39,28.6,2.5,203.9,20
FEB,7,17,0.0523,0.0075,3.882,43,28.4,2.4,186.0,20
FEB,7,18,0.0510,0.0075,3.921,46,27.2,2.6,284.7,22
FEB,7,19,0.0454,0.0070,3.947,50,24.7,2.8,192.4,24
FEB,7,20,0.0309,0.0074,3.854,64,22.2,4.2,175.1,27
FEB,7,21,0.0249,0.0069,3.884,71,20.0,3.4,176.5,30
FEB,7,22,0.0208,0.0082,4.005,71,19.4,2.4,208.4,28
FEB,7,23,0.0130,0.0073,4.266,64,17.6,1.4,132.4,30
FEB,8,0,0.0052,0.0074,4.164,87,16.0,1.4,194.7,33
FEB,8,1,0.0077,0.0069,4.146,65,15.2,1.1,230.2,37
FEB,8,2,0.0076,0.0065,3.948,66,14.3,1.8,205.5,43
FEB,8,3,0.0136,0.0063,3.789,43,13.9,1.9,303.0,47
FEB,8,4,0.0095,0.0066,3.819,40,12.8,1.5,245.1,50
FEB,8,5,0.0090,0.0071,3.793,32,11.8,1.9,248.2,56
FEB,8,6,0.0095,0.0069,3.846,37,11.2,2.0,291.6,59
FEB,8,7,0.0036,0.0071,4.096,44,10.3,1.6,229.5,61
FEB,8,8,NA,0.0088,5.051,68,10.7,1.3,261.9,59
FEB,8,9,NA,0.0098,4.887,168,14.9,1.7,130.0,51
FEB,8,10,0.0082,0.0088,4.410,125,19.1,1.4,157.4,42
FEB,8,11,0.0256,0.0076,3.902,66,21.4,2.1,263.6,37
FEB,8,12,0.0353,0.0076,3.774,37,22.9,2.5,269.2,32
FEB,8,13,0.0401,0.0071,3.767,33,24.3,2.6,246.4,26
FEB,8,14,0.0439,0.0071,3.710,32,25.0,3.0,256.6,22
FEB,8,15,NA,NA,NA,NA,NA,NA,NA,NA
FEB,8,16,NA,NA,NA,NA,NA,NA,NA,NA
FEB,8,17,NA,NA,NA,NA,NA,NA,NA,NA
FEB,8,18,0.0261,0.0062,4.093,15,26.0,3.1,273.7,13
FEB,8,19,0.0304,0.0060,4.231,28,23.6,1.9,291.8,13
FEB,8,20,0.0054,0.0062,5.461,53,20.5,1.4,246.0,15
FEB,8,21,0.0010,0.0084,6.696,132,19.0,1.4,208.9,17
FEB,8,22,0.0039,0.0105,5.579,192,17.7,1.5,175.4,23
FEB,8,23,0.0043,0.0106,4.774,168,16.2,1.7,116.4,25
FEB,9,0,0.0036,0.0121,4.521,154,14.9,1.6,196.9,30
FEB,9,1,0.0019,0.0138,4.284,99,13.7,1.1,217.2,30
FEB,9,2,0.0012,0.0132,4.263,102,13.4,1.4,227.3,33
FEB,9,3,NA,0.0096,4.092,78,12.7,1.6,267.0,36
FEB,9,4,NA,0.0102,3.961,60,11.3,1.8,156.7,40
FEB,9,5,0.0014,0.0135,4.001,77,9.8,1.5,171.3,45
FEB,9,6,0.0010,0.0109,4.025,79,10.1,1.4,253.8,44
FEB,9,7,NA,0.0113,4.180,56,9.4,1.5,267.2,46
FEB,9,8,0.0004,0.0118,4.819,77,9.7,1.1,141.2,47
FEB,9,9,0.0014,0.0133,5.071,164,14.8,1.1,181.3,40
FEB,9,10,0.0044,0.0123,4.300,127,18.7,1.7,278.1,35
FEB,9,11,0.0204,0.0095,3.908,52,21.6,1.7,242.7,30
FEB,9,12,0.0344,0.0082,3.867,41,23.6,1.9,232.3,26
FEB,9,13,0.0440,0.0073,3.741,34,24.9,2.5,251.6,23
FEB,9,14,0.0514,0.0073,3.723,37,26.0,2.7,254.7,20
FEB,9,15,0.0539,0.0084,3.718,40,27.0,2.3,190.1,18
FEB,9,16,0.0567,0.0079,3.771,38,27.9,2.3,253.7,16
FEB,9,17,0.0578,0.0069,3.756,42,27.4,2.4,234.2,16
FEB,9,18,0.0553,0.0066,3.794,36,26.2,2.3,276.0,16
FEB,9,19,0.0426,0.0067,4.103,47,23.3,2.0,268.3,20
FEB,9,20,0.0119,0.0076,5.312,84,21.1,1.7,266.7,23
FEB,9,21,0.0085,0.0077,5.014,127,19.7,2.1,197.9,26
FEB,9,22,0.0220,0.0070,4.147,111,18.5,2.2,208.8,29
FEB,9,23,0.0234,0.0066,3.974,100,17.6,2.2,163.1,32
FEB,10,0,0.0124,0.0074,4.216,69,16.5,1.7,183.5,35
FEB,10,1,0.0036,0.0107,3.934,72,14.7,1.8,133.4,42
FEB,10,2,0.0039,0.0103,3.900,60,14.1,1.2,201.0,45
FEB,10,3,0.0031,0.0113,4.052,62,13.7,2.0,259.8,45
FEB,10,4,0.0038,0.0094,3.938,66,12.7,1.6,273.5,46
FEB,10,5,0.0133,0.0081,3.786,47,12.3,1.7,243.8,50
FEB,10,6,0.0056,0.0083,3.947,53,11.2,1.8,215.4,52
FEB,10,7,0.0050,0.0085,4.265,52,11.3,1.9,299.4,53
FEB,10,8,0.0026,0.0095,4.477,75,10.4,1.1,190.7,53
FEB,10,9,0.0048,0.0123,4.935,129,15.2,1.2,190.7,47
FEB,10,10,0.0110,0.0099,4.326,116,20.0,1.6,255.0,38
FEB,10,11,0.0264,0.0085,3.841,58,21.3,2.5,276.1,35
FEB,10,12,0.0360,0.0079,3.801,38,22.8,2.8,256.3,32
FEB,10,13,0.0411,0.0076,3.778,43,24.0,3.1,264.5,29
FEB,10,14,0.0394,0.0073,3.705,29,25.4,2.9,247.5,24
FEB,10,15,0.0402,0.0066,3.716,27,25.9,3.4,262.6,22
FEB,10,16,0.0400,0.0064,3.733,28,26.3,3.3,275.5,20
FEB,10,17,0.0370,0.0064,3.769,28,26.3,3.5,276.9,17
FEB,10,18,0.0372,0.0062,3.785,28,25.0,3.5,259.5,18
FEB,10,19,0.0308,0.0061,3.990,37,22.8,2.8,247.7,20
FEB,10,20,0.0148,0.0065,4.357,74,20.7,2.5,239.8,22
FEB,10,21,0.0188,0.0065,3.983,70,20.0,2.4,234.1,24
FEB,10,22,0.0200,0.0061,3.891,64,18.3,2.6,231.1,30
FEB,10,23,0.0202,0.0062,3.834,42,17.2,2.7,249.9,34
FEB,11,0,0.0163,0.0060,3.788,38,15.8,2.4,274.6,36
FEB,11,1,0.0160,0.0065,3.781,25,15.2,2.3,289.4,40
FEB,11,2,0.0125,0.0070,3.770,28,14.3,1.5,277.5,40
FEB,11,3,0.0150,0.0071,3.765,31,13.0,1.3,244.0,43
FEB,11,4,0.0159,0.0071,3.751,28,12.4,2.0,256.1,51
FEB,11,5,0.0177,0.0070,3.718,28,11.6,1.9,258.1,56
FEB,11,6,0.0133,0.0071,3.775,31,10.6,1.1,251.0,57
FEB,11,7,0.0052,0.0083,4.043,39,10.3,1.7,111.0,63
FEB,11,8,0.0026,0.0107,4.286,91,10.2,1.6,111.1,65
FEB,11,9,0.0028,0.0135,4.453,134,14.0,1.7,112.4,53
FEB,11,10,0.0120,0.0177,3.911,99,17.9,2.0,136.1,44
FEB,11,11,0.0250,0.0109,3.767,60,21.0,2.0,173.7,38
FEB,11,12,0.0267,0.0078,3.655,36,22.3,3.5,216.1,26
FEB,11,13,0.0264,0.0070,3.622,39,23.2,4.4,230.2,19
FEB,11,14,0.0314,0.0067,3.622,70,23.9,5.1,239.5,13
FEB,11,15,0.0335,0.0065,3.642,75,24.5,4.8,250.9,11
FEB,11,16,0.0360,0.0063,3.665,48,24.9,5.0,257.9,11
FEB,11,17,0.0348,0.0061,3.678,67,24.4,5.5,263.3,12
FEB,11,18,0.0319,0.0061,3.733,57,23.2,5.3,264.5,13
FEB,11,19,0.0272,0.0062,3.791,53,20.9,4.7,256.3,19
FEB,11,20,0.0216,0.0061,3.880,71,19.2,3.9,247.4,25
FEB,11,21,0.0194,0.0060,3.832,48,18.0,3.6,234.7,27
FEB,11,22,0.0188,0.0060,3.745,38,17.0,3.8,232.7,27
FEB,11,23,0.0192,0.0062,3.715,30,16.1,3.5,230.8,28
FEB,12,0,0.0126,0.0069,3.797,62,14.4,2.2,162.1,31
FEB,12,1,0.0090,0.0082,3.736,53,13.0,2.0,132.2,32
FEB,12,2,0.0030,0.0112,3.784,41,11.4,1.3,137.0,34
FEB,12,3,0.0024,0.0134,3.806,42,11.3,1.3,136.0,37
FEB,12,4,0.0023,0.0123,3.821,37,11.1,1.2,205.7,37
FEB,12,5,0.0023,0.0117,3.822,38,10.1,1.1,168.8,39
FEB,12,6,0.0021,0.0107,3.891,43,9.2,1.5,266.7,40
FEB,12,7,0.0023,0.0118,4.339,63,8.0,1.2,162.4,47
FEB,12,8,0.0020,0.0132,4.449,96,8.2,1.7,112.7,49
FEB,12,9,0.0021,0.0149,4.459,118,12.2,2.2,109.9,40
FEB,12,10,0.0062,0.0413,3.916,136,16.2,2.2,87.9,32
FEB,12,11,0.0161,0.0141,3.738,63,20.3,2.5,176.0,25
FEB,12,12,0.0248,0.0080,3.599,46,20.8,5.0,244.3,17
FEB,12,13,0.0266,0.0077,3.614,37,20.8,4.6,236.2,16
FEB,12,14,0.0275,0.0074,3.622,35,21.4,4.9,239.0,14
FEB,12,15,0.0283,0.0072,3.635,161,20.0,6.1,208.4,16
FEB,12,16,0.0278,0.0068,3.677,298,20.3,5.1,194.7,18
FEB,12,17,0.0292,0.0070,3.699,92,20.5,5.0,195.1,18
FEB,12,18,0.0278,0.0067,3.712,55,20.1,3.8,212.0,18
FEB,12,19,0.0233,0.0068,3.795,48,17.8,3.4,217.1,24
FEB,12,20,0.0142,0.0070,4.049,51,15.4,2.2,202.9,29
FEB,12,21,0.0115,0.0073,3.974,62,14.0,2.6,185.1,31
FEB,12,22,0.0140,0.0067,3.844,59,13.2,2.9,184.5,32
FEB,12,23,0.0072,0.0072,4.098,56,11.7,1.1,239.8,33
FEB,13,0,0.0026,0.0086,4.292,49,10.8,1.1,247.5,34
FEB,13,1,0.0025,0.0082,4.065,59,10.2,1.0,219.8,39
FEB,13,2,0.0041,0.0092,4.011,57,8.8,1.2,158.0,45
FEB,13,3,0.0030,0.0076,3.965,46,8.1,1.0,178.9,45
FEB,13,4,0.0050,0.0079,3.852,49,7.6,1.2,173.7,48
FEB,13,5,0.0040,0.0082,3.905,44,6.4,1.1,197.5,49
FEB,13,6,0.0020,0.0079,3.859,45,5.3,1.2,247.9,51
FEB,13,7,0.0047,0.0074,3.843,38,5.3,1.3,171.5,50
FEB,13,8,0.0028,0.0091,4.862,45,6.1,1.3,248.3,50
FEB,13,9,0.0043,0.0099,4.330,51,13.0,1.4,262.5,38
FEB,13,10,0.0189,0.0072,3.723,42,15.0,2.9,246.2,26
FEB,13,11,0.0291,0.0065,3.610,27,16.4,3.6,248.8,20
FEB,13,12,0.0356,0.0064,3.587,26,18.1,3.4,236.7,15
FEB,13,13,0.0388,0.0063,3.623,29,19.7,3.6,241.8,15
FEB,13,14,0.0438,0.0061,3.626,36,21.0,4.9,250.3,12
FEB,13,15,0.0485,0.0061,3.672,73,21.9,4.9,232.0,11
FEB,13,16,0.0489,0.0058,3.719,67,22.3,5.5,270.5,12
FEB,13,17,0.0476,0.0056,3.725,41,22.4,5.1,246.1,12
FEB,13,18,0.0445,0.0056,3.737,37,21.8,5.0,252.5,13
FEB,13,19,0.0371,0.0055,3.826,42,19.4,4.2,258.9,17
FEB,13,20,0.0316,0.0057,3.852,41,17.1,4.9,268.7,24
FEB,13,21,0.0276,0.0058,3.979,38,15.8,3.2,245.2,29
FEB,13,22,0.0249,0.0058,3.928,44,14.3,2.7,229.3,34
FEB,13,23,0.0245,0.0059,3.850,42,13.5,2.9,237.9,37
FEB,14,0,0.0139,0.0064,4.069,44,11.4,1.7,221.4,39
FEB,14,1,0.0198,0.0062,3.814,45,10.7,2.1,227.3,42
FEB,14,2,0.0230,0.0066,3.737,29,10.1,1.9,220.0,43
FEB,14,3,0.0245,0.0066,3.702,25,9.5,1.8,240.0,44
FEB,14,4,0.0205,0.0067,3.699,23,8.4,1.7,263.5,46
FEB,14,5,0.0195,0.0069,3.701,28,7.8,1.8,275.6,48
FEB,14,6,0.0093,0.0069,3.748,30,6.6,1.0,185.0,48
FEB,14,7,0.0039,0.0074,4.203,45,5.4,1.0,179.4,54
FEB,14,8,0.0026,0.0082,4.914,75,6.7,1.0,231.1,55
FEB,14,9,0.0048,0.0088,4.622,115,13.9,1.3,192.8,41
FEB,14,10,0.0194,0.0078,3.902,61,15.8,2.3,280.2,35
FEB,14,11,0.0323,0.0076,3.813,35,17.7,2.1,242.7,29
FEB,14,12,0.0384,0.0068,3.667,20,19.7,3.1,247.5,21
FEB,14,13,0.0420,0.0068,3.667,20,21.8,3.6,249.3,15
FEB,14,14,0.0452,0.0066,3.689,37,23.5,5.0,248.1,10
FEB,14,15,0.0455,0.0065,3.728,49,24.6,5.4,254.7,12
FEB,14,16,0.0439,0.0068,3.780,52,25.1,5.9,267.2,11
FEB,14,17,0.0449,0.0064,3.764,47,24.8,5.5,259.1,11
FEB,14,18,0.0431,0.0064,3.748,54,23.4,5.8,257.0,10
FEB,14,19,0.0390,0.0062,3.764,58,20.3,5.8,256.8,12
FEB,14,20,0.0313,0.0062,3.833,50,17.4,4.7,240.9,18
FEB,14,21,0.0263,0.0062,3.882,45,15.6,4.3,258.4,24
FEB,14,22,0.0302,0.0063,3.836,37,14.9,3.8,237.9,24
FEB,14,23,0.0280,0.0063,3.811,38,13.6,3.2,224.2,28
FEB,15,0,0.0212,0.0061,3.823,40,11.8,2.5,244.5,31
FEB,15,1,0.0222,0.0061,3.780,32,10.4,2.4,260.7,34
FEB,15,2,0.0230,0.0064,3.713,29,9.4,2.1,272.5,36
FEB,15,3,0.0226,0.0064,3.705,25,8.8,2.2,277.9,39
FEB,15,4,0.0181,0.0070,3.713,26,8.0,1.8,262.4,40
FEB,15,5,0.0107,0.0074,3.729,29,7.0,1.9,281.9,43
FEB,15,6,0.0039,0.0080,3.759,34,5.8,1.2,213.4,46
FEB,15,7,0.0027,0.0082,4.107,46,6.1,1.9,270.2,50
FEB,15,8,0.0026,0.0086,4.455,80,7.0,1.7,244.9,51
FEB,15,9,0.0081,0.0084,4.289,108,12.6,1.8,264.7,44
FEB,15,10,0.0225,0.0079,3.907,52,15.7,1.9,234.0,33
FEB,15,11,0.0312,0.0076,3.732,32,18.1,2.1,226.5,26
FEB,15,12,0.0374,0.0074,3.682,38,20.5,2.7,253.0,20
FEB,15,13,0.0436,0.0071,3.632,28,21.7,4.6,262.5,12
FEB,15,14,0.0430,0.0069,3.666,34,23.1,4.8,264.0,11
FEB,15,15,0.0453,0.0066,3.658,50,23.8,5.9,250.0,10
FEB,15,16,0.0414,0.0066,3.702,56,24.4,5.8,256.5,10
FEB,15,17,0.0400,0.0063,3.706,43,24.3,5.6,261.2,11
FEB,15,18,0.0383,0.0062,3.750,37,23.5,5.0,259.2,12
FEB,15,19,0.0311,0.0062,3.874,33,21.3,3.8,260.8,14
FEB,15,20,0.0224,0.0064,4.104,38,18.5,2.8,255.6,20
FEB,15,21,0.0199,0.0064,4.090,51,16.7,2.2,183.8,23
FEB,15,22,0.0127,0.0068,4.433,80,14.9,1.7,210.4,26
FEB,15,23,0.0099,0.0070,4.207,93,13.9,1.7,213.4,29
FEB,16,0,0.0189,0.0066,3.913,55,13.2,1.5,210.0,32
FEB,16,1,0.0068,0.0072,3.995,47,11.5,1.3,176.2,35
