DATOS HORARIOS 2013_ CRUZ ROJA,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
AÑO,MES,DIA,HORA,O3,SO2,NO2,CO,PM10,WS,WD,TEMP,HR,PBAR,,,
2013,DIC,1,0,13.23,59.34,10.8,0.73,74.35,3.7,79.17,14.63,57.12,626.16,,,
2013,DIC,1,1,14.32,54.2,9.6,0.86,62.24,3.01,82.26,13.66,61.54,626.16,,,
2013,DIC,1,2,12.5,42.2,8.7,0.80,57.81,2.26,97.52,12.73,65.91,626.08,,,
2013,DIC,1,3,15.14,34.38,6.1,0.52,40.67,3.07,100.54,11.78,69.36,626.01,,,
2013,DIC,1,4,14.46,41.03,6.2,0.32,50.29,2.97,91.39,11.19,71.67,625.92,,,
2013,DIC,1,5,13.41,47.85,8.1,0.33,54.94,3.07,87.82,10.95,72.32,625.97,,,
2013,DIC,1,6,13.9,34.43,6.3,0.30,40.04,2.82,102.13,10,74.48,626.23,,,
2013,DIC,1,7,10.46,38.92,7.0,0.25,48.73,2.45,89.48,9.66,76.45,626.58,,,
2013,DIC,1,8,6.84,29.89,7.2,0.28,53.25,2.77,101.12,9.37,77.51,627.05,,,
2013,DIC,1,9,10.43,31.6,6.2,0.32,58.26,3.38,103.96,10.32,73.54,627.42,,,
2013,DIC,1,10,13.44,54.62,6.4,0.28,94.3,3.85,98.51,12.86,67.47,627.76,,,
2013,DIC,1,11,19.29,46.88,6.3,0.25,80.37,3.45,89.48,15.63,59.96,627.59,,,
2013,DIC,1,12,22.66,48.6,8.4,0.25,91.36,2.68,113.98,18.28,51.25,627,,,
2013,DIC,1,13,31.24,49.28,10.2,0.25,100.37,1.74,150.64,21.42,41.38,626.16,,,
2013,DIC,1,14,38.76,47.38,13.4,0.25,120.66,1.64,179.77,23.44,35.17,625.15,,,
2013,DIC,1,15,45.07,40.14,12.3,0.25,92.48,1.76,174.1,25.25,26.24,624.24,,,
2013,DIC,1,16,53.1,37.5,12.6,0.25,93.74,1.46,201.34,26.74,20.24,623.78,,,
2013,DIC,1,17,63.94,29.66,13.5,0.25,83.73,1.73,260.14,27.39,15.54,623.56,,,
2013,DIC,1,18,55.49,26.05,17.8,0.36,91.97,1.65,264.97,26.12,17.23,623.7,,,
2013,DIC,1,19,13.36,22.2,27.4,0.68,129.35,1.14,272.53,24.31,21.74,623.91,,,
2013,DIC,1,20,5.35,20.96,28.6,1.33,192.3,1.29,22.43,21.96,30.46,624.27,,,
2013,DIC,1,21,5.2,17.89,25.1,1.22,206.56,1.44,68.68,20.23,34.87,624.78,,, 
2013,DIC,1,22,4.85,18.33,23.1,1.73,203.57,1.15,243.27,19.35,37.71,624.98,,,
2013,DIC,1,23,4.44,17.38,18.5,1.78,144.44,1.39,105.4,17.29,42.7,625.04,,,
2013,DIC,2,0,5.24,19.21,14.7,1.29,103.37,1.62,110.76,16.46,42,624.9,,,
2013,DIC,2,1,5.49,21.26,13.4,0.99,118.02,1.79,108.21,15.59,42.75,624.67,,,
2013,DIC,2,2,5.48,16.76,12.1,0.79,107.23,1.21,160.8,14.1,49,624.63,,,
2013,DIC,2,3,4.92,16.48,12.0,0.70,97.38,1.14,196.07,13.04,53.79,624.32,,,
2013,DIC,2,4,4.97,16.51,10.8,0.57,79.98,0.97,13.23,12.39,55.41,624.08,,,
2013,DIC,2,5,4.44,16.59,10.5,0.42,55.29,1.66,104.43,11.99,52.37,623.85,,,
2013,DIC,2,6,4.2,17.57,10.2,0.25,60.88,1.41,126.87,11.39,53.26,623.9,,,
2013,DIC,2,7,4.38,16.81,10.1,0.25,80.9,1.38,112.86,10.59,57.84,624.17,,,
2013,DIC,2,8,4.79,18.42,9.7,0.45,112.23,1.27,77.51,10.23,61.13,624.55,,,
2013,DIC,2,9,7.79,27,8.6,0.63,107.14,2.3,109.63,12.25,53.96,624.7,,,
2013,DIC,2,10,10.62,22.35,10.4,0.58,131.66,2.8,107.4,14.95,50.5,624.95,,,
2013,DIC,2,11,16.35,20.21,13.0,0.59,122.84,1.88,108.18,17.93,44.54,624.84,,,
2013,DIC,2,12,44.82,25.53,17.6,0.61,143.82,1.43,225.46,20.99,37.78,624.47,,,
2013,DIC,2,13,39.56,18.06,14.4,0.61,97.41,1.93,237.77,22.36,33.65,623.66,,,
2013,DIC,2,14,43.16,16.16,12.6,0.48,93.2,1.76,190.84,24.8,28.54,622.44,,,
2013,DIC,2,15,47.91,15.19,11.4,0.52,73.55,2.23,240.57,26.36,25.75,621.66,,,
2013,DIC,2,16,41.25,14.74,13.0,0.55,76.22,2.71,250.04,26.97,23.9,621.11,,,
2013,DIC,2,17,40.62,13.93,14.3,0.56,80.68,2.6,235.96,27.22,25.13,620.87,,,
2013,DIC,2,18,25.21,13.89,20.5,0.65,102.56,2.2,231.85,26.5,28.32,620.93,,,
2013,DIC,2,19,7.42,14.82,28.2,1.34,178.77,1.35,166.18,25.26,32.42,621.14,,,
2013,DIC,2,20,4.91,16.67,27.9,2.50,260.71,1.24,160.97,23.22,39.42,621.49,,,
2013,DIC,2,21,4.75,15.73,22.3,2.76,198.11,1.83,212.37,21.78,39.19,621.79,,,
2013,DIC,2,22,5.93,14.3,18.3,2.10,109.72,1.64,277.88,19.62,43.21,622.19,,,
2013,DIC,2,23,4.35,14.36,17.2,1.80,141.92,1.04,309.09,18.06,49.86,622.58,,,
2013,DIC,3,0,4.25,14.5,16.9,1.72,123.36,1.55,245.54,17.63,49.24,622.6,,,
2013,DIC,3,1,4.33,14.14,16.1,1.48,96.3,1.22,245.9,16.64,52.65,622.4,,,
2013,DIC,3,2,4.54,14.03,14.4,1.17,97.27,1.39,345.69,14.95,58.52,622.32,,,
2013,DIC,3,3,4.76,13.94,13.9,0.95,90.69,0.97,199.4,15.1,58.61,622.05,,,
2013,DIC,3,4,4.56,14.13,12.7,0.77,87.34,1.09,146.57,13.75,62.98,621.82,,,
2013,DIC,3,5,4.69,14.88,13.8,0.60,100.37,1.19,101,13.26,64.76,621.75,,,
2013,DIC,3,6,4.67,15.02,10.9,0.56,89.84,0.94,329.26,11.82,68.06,621.78,,,
2013,DIC,3,7,5.05,15.56,11.4,0.69,89.81,0.87,38.75,11.99,68.41,621.99,,,
2013,DIC,3,8,4.85,16.44,12.8,1.19,153.13,1.01,127.8,12.98,65.58,622.39,,,
2013,DIC,3,9,6.28,23.58,14.5,2.50,201.99,1.4,108.27,14.61,60.98,622.94,,,
2013,DIC,3,10,25.49,28.5,16.7,1.47,150.13,1.48,133.47,18.07,53.55,623.24,,,
2013,DIC,3,11,28.39,19.54,15.6,0.99,109.63,1.64,176.86,20.32,49.26,623.18,,,
2013,DIC,3,12,35.62,15.69,11.1,0.72,79.94,1.77,212.93,22.64,43.79,622.65,,,
2013,DIC,3,13,40.02,14.1,10.8,0.56,71.04,2.92,236.18,24.24,38.66,621.73,,,
2013,DIC,3,14,39.07,13.26,10.2,0.52,59.7,3.56,250.96,25.76,30.93,620.77,,,
2013,DIC,3,15,34.86,13.1,11.7,0.50,59.29,3.48,259.71,27.16,23.86,620.01,,,
2013,DIC,3,16,31.07,12.87,12.6,0.50,62.18,3.33,252.53,28.05,19.79,619.38,,,
2013,DIC,3,17,32.85,12.8,12.6,0.51,61.56,3.43,240.14,28.18,21.68,619.17,,,
2013,DIC,3,18,19.18,12.76,14.1,0.53,67.38,3.21,235.82,27.69,19.26,619.54,,,
2013,DIC,3,19,9.05,13.05,16.3,0.87,96.05,2.62,233.62,25.28,23.6,620.06,,,
2013,DIC,3,20,8.97,13.27,16.2,0.79,98.5,2.78,236.08,22.95,27.05,620.6,,,
2013,DIC,3,21,7.14,13.54,15.5,0.92,100.94,2.35,215.28,21.75,24.43,621.27,,,
2013,DIC,3,22,8.04,12.96,15.1,0.91,89.11,2.18,239.53,20.3,33.66,621.91,,,
2013,DIC,3,23,7.53,12.85,14.2,0.79,83.38,1.5,322.62,18.63,44.42,622.38,,,
2013,DIC,4,0,7.04,12.69,14.6,0.77,85.04,1.16,283.86,18.09,47.91,622.5,,,
2013,DIC,4,1,7.04,12.67,14.7,0.75,80.72,1.83,257.48,17.64,53.49,622.53,,,
2013,DIC,4,2,6.36,12.93,13.8,0.62,72.9,1.17,247.99,16.12,56.82,622.6,,,
2013,DIC,4,3,6.91,12.88,13.5,0.53,71.21,1.43,263.59,15.58,59.87,622.61,,,
2013,DIC,4,4,7.29,12.87,13.4,0.41,60.06,1.35,257.6,15.3,64.66,622.68,,,
2013,DIC,4,5,6.7,13.57,12.8,0.31,65.3,1.35,315.74,14.38,66.43,622.73,,,
2013,DIC,4,6,5.79,13.42,12.6,0.25,65.13,1.05,317.76,13.86,69.16,622.82,,,
2013,DIC,4,7,5.09,13.66,12.5,0.25,80.58,1.13,288.6,13.08,71.88,623.22,,,
2013,DIC,4,8,4.85,14.55,11.7,0.59,124.06,1.07,33.47,12.66,72.17,623.56,,,
2013,DIC,4,9,6.57,15.11,13.3,1.09,164.06,1.19,310.38,15.21,69.83,623.96,,,
2013,DIC,4,10,13.73,14.39,13.6,1.07,94.04,1.38,257.06,17.62,67.61,624.25,,,
2013,DIC,4,11,18.81,13.92,13.4,0.95,90.13,1.51,214.95,20.36,59.88,624.27,,,
2013,DIC,4,12,27.04,13.56,11.1,0.73,69.43,2.1,254.57,22.1,52.87,623.86,,,
2013,DIC,4,13,30.02,12.93,11.4,0.56,60.65,2.57,258.26,23.73,45.26,623.13,,,
2013,DIC,4,14,28.83,12.73,11.5,0.54,56.36,2.94,250.25,25.26,38.71,622.15,,,
2013,DIC,4,15,28.43,12.7,10.8,0.65,68.86,3.44,255.87,26.45,35.09,621.35,,,
2013,DIC,4,16,29.95,12.48,10.3,0.48,64.5,3.3,269.97,27.12,33,620.98,,,
2013,DIC,4,17,27.35,12.23,11.9,0.35,56.73,2.65,264.97,27.73,28.83,620.79,,,
2013,DIC,4,18,14.63,12.58,15.2,0.42,74.31,2.69,254.61,27.38,27.42,621.07,,,
2013,DIC,4,19,7.22,13.2,17.3,0.79,120.72,2.35,219.39,25.07,34.45,621.5,,,
2013,DIC,4,20,7.37,13.51,17.5,1.11,118.98,2.33,211.28,22.62,41.46,622.18,,,
2013,DIC,4,21,6.52,13.32,16.8,1.22,112.29,1.72,215.84,21.2,44.13,622.86,,,
2013,DIC,4,22,5.41,13.01,16.2,1.15,109.69,1.68,282.86,19.59,48.22,623.43,,,
2013,DIC,4,23,5.58,13.12,15.7,1.12,107.93,1.54,214.85,19.11,48.93,623.83,,,
2013,DIC,5,0,4.93,12.85,15.0,1.08,93.29,1.54,245.66,18.22,50.89,624.01,,,
2013,DIC,5,1,4.85,13.08,15.3,0.93,89.66,1.61,279.68,16.72,55.07,624.08,,,
2013,DIC,5,2,5.29,13.19,16.3,0.73,74.13,1.27,267.26,15.97,56.43,623.97,,,
2013,DIC,5,3,5.48,13.28,15.5,0.58,73.38,1.25,293.78,15.46,58.33,623.99,,,
